,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
t297,3.7464075,-1.0699657,11.774129,3.5239239,10.262362,2.2520676,2.183446,3.1925805,5.2171383,4.026312,3.9205608,4.0414,3.1582818,6.029136,5.6678057,4.9493437,5.31501,5.5883574,5.113518,4.5040493,5.2056994,5.5012965,7.6826644,4.184015,4.572452,6.125685,8.641464,6.320069,3.522643,2.8249853,5.096186,1.8218243,3.471835,1.43627,4.422266,2.7984118,7.3862677,3.8162518,4.9959097,6.3789196,3.6616066,5.3925977,4.3978777,6.4766893
t251,3.6727116,-1.1496079,11.653268,3.562747,10.062625,2.2142155,2.1921225,3.2891293,5.253078,3.9602916,3.920867,4.149859,3.1715152,6.079599,5.699791,4.9199915,5.3911805,5.479943,5.1664133,4.553757,5.3128753,5.4345865,7.6851425,4.1114774,4.6396394,6.1077228,8.625968,6.3588166,3.623177,2.772211,5.0791273,1.8582859,3.5010958,1.4466282,4.475152,2.8133068,7.315845,3.8066623,4.9478545,6.3542905,3.5920737,5.3763103,4.3351884,6.4102955
t252,3.6276195,-1.1756817,11.608527,3.544026,10.027391,2.2309916,2.2125378,3.3263118,5.2363815,3.9379275,3.948803,4.195897,3.1523006,6.073949,5.7292776,4.884591,5.4064255,5.4349885,5.1997013,4.5435762,5.3559384,5.3923054,7.657988,4.086658,4.663786,6.097845,8.594605,6.393641,3.6634588,2.7808375,5.048535,1.88578,3.4900906,1.4258735,4.516746,2.831904,7.2975473,3.827592,4.9261394,6.3677187,3.5941923,5.3974404,4.3304367,6.402995
t221,3.6456416,-1.1706526,11.626239,3.548052,10.026775,2.2232985,2.202889,3.3106015,5.2392316,3.9497948,3.937537,4.179527,3.1580563,6.0666404,5.718001,4.8984604,5.3997145,5.451923,5.186419,4.546658,5.3408256,5.4073963,7.6693907,4.0965424,4.6521316,6.1055603,8.6042795,6.381123,3.6477022,2.7762518,5.0617356,1.8738561,3.497842,1.4373773,4.499636,2.8208838,7.305543,3.8221066,4.9376836,6.360257,3.5943153,5.3922653,4.3293595,6.4024653
t384,3.859585,-0.93003577,11.950095,3.5022748,10.62105,2.3332381,2.195705,3.0749474,5.1511636,4.088778,3.9504943,3.8736002,3.1605203,5.9817286,5.6263323,4.9707117,5.2189717,5.7595277,5.066635,4.4245725,5.030501,5.5257354,7.6625233,4.2911663,4.490553,6.1480813,8.638315,6.28212,3.3778155,2.9051433,5.094475,1.7635572,3.389649,1.3892908,4.3772545,2.79937,7.4660673,3.865416,5.032126,6.4383016,3.7484355,5.4505086,4.4892063,6.5882397
t385,3.9089293,-0.9045863,11.957634,3.5305386,10.670723,2.3190064,2.1906743,3.0486445,5.165748,4.1298695,3.9259481,3.8426578,3.2059593,6.0201163,5.612944,5.0044703,5.198101,5.8036423,5.0232444,4.4196844,5.019364,5.560558,7.6851096,4.303053,4.451715,6.136173,8.662207,6.260881,3.3632438,2.912666,5.1286674,1.7509075,3.3985686,1.4200928,4.333244,2.7783127,7.5120506,3.8409522,5.0728126,6.4410434,3.7648501,5.431491,4.5221095,6.615739
t420,3.8737009,-0.92042786,11.958346,3.5090177,10.64161,2.3325632,2.1953223,3.0652168,5.15252,4.0991526,3.9457607,3.8618312,3.1707988,5.989004,5.621856,4.9786553,5.2114835,5.7744117,5.0565557,4.421332,5.0225754,5.5331306,7.6669903,4.297209,4.4799433,6.1455903,8.644582,6.2758965,3.3703318,2.908997,5.101464,1.7595346,3.3897393,1.3942709,4.366683,2.7952902,7.4788594,3.8611057,5.041268,6.440106,3.7545464,5.4473414,4.4986887,6.5970683
t421,3.894042,-0.913646,11.951874,3.5236666,10.632393,2.3181794,2.189583,3.0484474,5.160669,4.1304803,3.9252143,3.8551269,3.2008276,6.022806,5.61867,5.0051503,5.1955423,5.7885776,5.0193954,4.4157124,5.028607,5.5647717,7.683004,4.3027034,4.4523144,6.144718,8.65543,6.2668085,3.3689327,2.9165177,5.1337104,1.7520288,3.3996892,1.4291772,4.3295307,2.773163,7.5124993,3.840286,5.0784774,6.442698,3.7690225,5.432965,4.5208445,6.611643
t323,3.842416,-0.9420555,11.939713,3.4959126,10.592192,2.3354044,2.20041,3.0948215,5.1516604,4.069498,3.959642,3.8895674,3.1388726,5.9613924,5.629748,4.956527,5.234889,5.7373433,5.0894737,4.431864,5.039553,5.5078454,7.6570015,4.280144,4.5106573,6.1415014,8.633677,6.289493,3.3890865,2.8967118,5.077292,1.7708756,3.390363,1.3715903,4.400339,2.8122914,7.4426346,3.8745704,5.009993,6.4355087,3.7352216,5.455494,4.4728475,6.5747104
t263,3.7128532,-1.1145073,11.652015,3.6030629,10.130664,2.1936855,2.1916435,3.2789886,5.2744575,3.9835773,3.8952842,4.1125546,3.2760446,6.1863446,5.6792583,4.942574,5.3823743,5.5140777,5.1305394,4.5603414,5.2914257,5.4586835,7.703643,4.134273,4.612394,6.0885215,8.65381,6.336135,3.612853,2.7709844,5.1038666,1.8472745,3.496213,1.4688568,4.4411316,2.8150923,7.3365855,3.7767968,4.9778705,6.353076,3.5905895,5.348732,4.3606243,6.4384885
t264,3.970323,-0.89447254,11.954545,3.5544295,10.809758,2.2845974,2.1616793,2.968107,5.1805377,4.2033277,3.8745425,3.8098798,3.350206,6.1488953,5.611314,5.0604153,5.1415477,5.892695,4.916922,4.410004,5.0327735,5.6440063,7.7130322,4.3352957,4.370087,6.174413,8.684228,6.237649,3.3532977,2.9285429,5.212041,1.735558,3.420946,1.5336603,4.2166595,2.7129202,7.6062384,3.7772722,5.1704373,6.4306808,3.8049266,5.386566,4.5701776,6.641994
t244,3.6629097,-1.1527687,11.617413,3.574985,10.063946,2.2128093,2.2072232,3.3123984,5.255002,3.9578514,3.9251523,4.1689243,3.2165463,6.133546,5.712651,4.906852,5.3966966,5.4626007,5.168022,4.552009,5.3385077,5.4147778,7.6766624,4.099278,4.6416903,6.0895634,8.61841,6.3727946,3.6498148,2.775708,5.073055,1.8739634,3.4908834,1.450191,4.482925,2.8226273,7.3171268,3.8046725,4.950487,6.3622985,3.5911677,5.3751535,4.3439045,6.4168315
t289,3.753309,-1.0904304,11.679373,3.624823,10.175576,2.1822886,2.1814737,3.2530751,5.285735,4.006582,3.8746274,4.0746207,3.309197,6.20979,5.6637297,4.9684963,5.3689165,5.5549307,5.0977216,4.5618744,5.2640305,5.4874244,7.7233815,4.1516294,4.5879126,6.0888405,8.673803,6.3140616,3.5879905,2.770629,5.129438,1.8317004,3.5019298,1.4904678,4.404455,2.8017037,7.3591375,3.7601418,5.0039124,6.348737,3.5949807,5.335046,4.374265,6.4527545
t290,3.957419,-0.91256404,11.940766,3.5682254,10.795707,2.2788928,2.1673088,2.9641118,5.1658235,4.214018,3.8729763,3.8283918,3.3693562,6.1832285,5.628863,5.078753,5.1252723,5.876972,4.9011497,4.381692,5.0589905,5.6448646,7.700348,4.350756,4.3595543,6.1957655,8.660935,6.2569942,3.3720396,2.958258,5.2388525,1.7254635,3.4172046,1.5693808,4.199214,2.6860428,7.6170726,3.7498248,5.191087,6.4573507,3.829726,5.3834867,4.58414,6.64452
t286,3.6938667,-1.1393887,11.601821,3.607836,10.071669,2.1887105,2.2115831,3.315093,5.278575,3.9696743,3.9054897,4.153842,3.2752829,6.19631,5.7011127,4.922275,5.4014177,5.4759464,5.1430826,4.568468,5.3406506,5.418639,7.698715,4.0987473,4.6281934,6.0688286,8.639481,6.361074,3.6547625,2.7616065,5.0931973,1.8692099,3.493626,1.4806252,4.4564514,2.8173747,7.321693,3.787002,4.968155,6.358535,3.5747826,5.3543973,4.348226,6.423592
t282,3.6912248,-1.1128321,11.650758,3.5814881,10.153323,2.2212677,2.2093575,3.2866971,5.2488403,3.982989,3.9200883,4.1230297,3.2579162,6.171304,5.7009277,4.9178495,5.3722515,5.5038824,5.143288,4.5347986,5.2984114,5.440485,7.6779823,4.12929,4.6146517,6.0807414,8.629449,6.356978,3.619508,2.7963095,5.081827,1.8651077,3.4768927,1.4479687,4.461143,2.8273258,7.342494,3.7978616,4.973074,6.3733006,3.6144793,5.373597,4.3759885,6.451554
t307,3.7421887,-1.0918489,11.662863,3.6283374,10.155976,2.179572,2.1854322,3.265262,5.290515,3.9981062,3.8758402,4.0867186,3.3149312,6.224685,5.6604476,4.963072,5.377579,5.5399747,5.1061153,4.5675864,5.2714987,5.4795327,7.7203264,4.152146,4.59471,6.081844,8.675533,6.3159986,3.5976062,2.766511,5.1221333,1.8339276,3.497244,1.4815633,4.4158173,2.8140688,7.3485184,3.7581325,4.9964123,6.3483825,3.5865998,5.3301616,4.3732004,6.454829
t308,3.9838016,-0.8919672,11.970444,3.581247,10.832873,2.273155,2.1612597,2.9464405,5.182422,4.2175093,3.8515608,3.8010643,3.388695,6.1853247,5.609184,5.0782123,5.1281896,5.905892,4.896876,4.4049397,5.0311794,5.656477,7.7253957,4.3504095,4.357484,6.182772,8.701485,6.2304296,3.3529532,2.935594,5.234336,1.7366087,3.4308357,1.5644332,4.192776,2.7031388,7.6297307,3.7553132,5.1903977,6.4249396,3.8161426,5.366125,4.57713,6.645536
t435,4.0095224,-0.8475602,11.981299,3.5419493,10.88968,2.3086703,2.154539,2.936691,5.1577578,4.2288346,3.8950143,3.7556052,3.3556473,6.1493173,5.6069927,5.073342,5.1097684,5.944491,4.8992734,4.3781834,4.9934015,5.656032,7.6907525,4.3654413,4.33875,6.1980147,8.656934,6.2324634,3.310663,2.9615076,5.21918,1.6998116,3.3860307,1.5312687,4.202929,2.6903958,7.6253123,3.7795117,5.1856904,6.4660625,3.837369,5.410815,4.608532,6.686175
t436,4.027707,-0.8475452,12.0071,3.5665545,10.9171,2.2998374,2.1494951,2.9032543,5.1557655,4.250258,3.8718362,3.742821,3.399844,6.1849465,5.6034803,5.095685,5.084561,5.971553,4.871225,4.367059,4.984384,5.6749215,7.6997604,4.391514,4.3150973,6.2149587,8.675366,6.221592,3.3015242,2.9747994,5.2463183,1.6980741,3.3954465,1.5624491,4.168791,2.671924,7.661622,3.7525916,5.212446,6.459935,3.8564177,5.387513,4.623275,6.6912775
t343,3.9731824,-0.9090431,11.958778,3.569696,10.839408,2.2807634,2.162767,2.9271965,5.1584706,4.235519,3.8643982,3.8151448,3.4131825,6.2193284,5.626749,5.0920396,5.098881,5.904587,4.873154,4.370015,5.05031,5.6641545,7.701108,4.371937,4.3315415,6.209325,8.668013,6.249783,3.3607004,2.9709578,5.25695,1.7220378,3.4195697,1.5959866,4.1659436,2.6694613,7.652747,3.738676,5.216486,6.456867,3.8490908,5.3759456,4.602073,6.6536613
t279,3.9875975,-0.86255354,12.001425,3.5324368,10.833609,2.31232,2.157494,2.937354,5.1636405,4.2064486,3.8939126,3.773508,3.3350968,6.1281834,5.599573,5.052253,5.1198893,5.9280233,4.9230657,4.3962674,4.983067,5.640562,7.698935,4.3603187,4.357067,6.1889787,8.6792755,6.2259507,3.3099806,2.941747,5.1960125,1.7220283,3.398225,1.5117532,4.2216325,2.7167003,7.617636,3.7990243,5.1604786,6.4378705,3.8206422,5.406271,4.584467,6.662309
t299,3.7453647,-1.0949152,11.667237,3.6261926,10.165482,2.18135,2.1854918,3.26269,5.2870455,4.0013943,3.8771405,4.08403,3.3143988,6.219634,5.6668983,4.9628053,5.374219,5.5445676,5.103344,4.5641274,5.2731543,5.4792385,7.720533,4.1464863,4.5930386,6.0842857,8.671456,6.318843,3.597453,2.7687154,5.124791,1.8364975,3.5001578,1.488325,4.4115553,2.8062396,7.35351,3.7607634,4.999476,6.3494325,3.5910444,5.3346314,4.3721867,6.4508634
t340,4.0235977,-0.87971735,11.9162245,3.6064632,10.846189,2.236104,2.1503677,3.0008953,5.235115,4.227504,3.8280077,3.7946572,3.3980012,6.1933246,5.595532,5.0924673,5.171822,5.9000554,4.8838854,4.447614,5.0471625,5.68195,7.7652245,4.301417,4.365915,6.129989,8.72433,6.21294,3.3632658,2.8934395,5.24984,1.7352384,3.4471526,1.5664755,4.1919804,2.7093968,7.6055055,3.7454357,5.200491,6.4092307,3.7717586,5.349831,4.5732083,6.649516
t366,3.9931054,-0.9092623,11.892386,3.614127,10.776714,2.2295759,2.1493275,3.0131679,5.2328815,4.213129,3.8347166,3.8284729,3.4122293,6.2169256,5.61177,5.0908675,5.175078,5.870991,4.88864,4.444533,5.0761952,5.6649137,7.7479615,4.2984986,4.3718863,6.1475034,8.7027235,6.231626,3.3905568,2.8969274,5.254467,1.7342271,3.4483848,1.5820891,4.192021,2.695481,7.598101,3.7267761,5.1975336,6.417037,3.7704637,5.344412,4.56715,6.6334953
t367,4.0114517,-0.85447675,12.014603,3.558744,10.8824215,2.3075452,2.1519778,2.9014077,5.1490436,4.23827,3.880899,3.7540274,3.3892386,6.1767073,5.6058416,5.0854306,5.083773,5.9605455,4.884254,4.365066,4.982518,5.6611853,7.6907434,4.395245,4.321761,6.2216563,8.6701765,6.2263374,3.3024783,2.9761317,5.234677,1.7012824,3.3923757,1.553317,4.179057,2.6773796,7.6568484,3.7597837,5.1997123,6.459443,3.8566496,5.3925123,4.6166716,6.6840262
t359,4.037946,-0.85289544,11.955503,3.5889888,10.886856,2.260133,2.1484394,2.9677505,5.2134748,4.2363524,3.8419743,3.759662,3.3846724,6.171229,5.5894923,5.090335,5.146361,5.9376616,4.8828173,4.4281335,5.010499,5.6832585,7.7505684,4.328419,4.3501143,6.150226,8.716897,6.2064095,3.3300374,2.9131644,5.2412176,1.7224798,3.4284213,1.5510671,4.189758,2.7062545,7.6219077,3.7585554,5.199832,6.4201336,3.794989,5.365553,4.5892396,6.669958
t298,3.7262962,-1.1149577,11.64016,3.6302369,10.116419,2.173729,2.1877546,3.2849383,5.2948112,3.9840422,3.878909,4.1122355,3.3144405,6.2288084,5.6733503,4.9538717,5.3915744,5.5157366,5.119361,4.576643,5.298481,5.4616976,7.719192,4.1285744,4.6109543,6.081046,8.667895,6.3278294,3.6197078,2.7556741,5.117986,1.8449041,3.5052948,1.488308,4.427158,2.80996,7.3349595,3.760328,4.984152,6.343453,3.574039,5.331146,4.3550725,6.432941
t100,3.4926882,-1.733445,10.215901,3.103978,7.9361286,1.6002792,1.5461116,3.0628877,4.4976406,4.586364,3.643332,4.5844965,2.6560404,5.6583023,5.0710893,5.452355,5.898555,5.0663843,5.719229,4.818239,5.862685,4.6514983,8.174789,4.8224425,4.0858545,5.72799,8.009184,6.8451843,4.203384,2.0810928,5.6090174,1.2143996,4.2077293,1.927409,5.1214767,3.3918252,6.5810347,4.4542055,5.4865856,5.6673193,2.8924065,5.9918704,3.8566408,6.245551
t106,3.4972415,-1.7238448,10.220497,3.1128693,7.945604,1.6095552,1.5548747,3.0677707,4.506964,4.5774007,3.6518617,4.5815935,2.6634433,5.6677527,5.080412,5.4431353,5.8898544,5.075131,5.710073,4.81049,5.853592,4.66079,8.16742,4.81347,4.0951447,5.7377257,8.018048,6.8364596,4.193847,2.0899053,5.6005564,1.2237762,4.1986957,1.9179751,5.1120057,3.3824077,6.58834,4.4447713,5.477145,5.676576,2.9013577,5.9824343,3.865737,6.245352
t242,3.6683228,-1.0911196,11.759951,3.43051,10.220916,2.3224149,2.2295303,3.2240028,5.150928,3.9895709,4.000959,4.0793314,2.997304,5.876198,5.7044625,4.877988,5.322821,5.534786,5.1880207,4.460101,5.2147155,5.4312625,7.6242595,4.178108,4.609733,6.1253996,8.573609,6.3782387,3.5416136,2.8612258,5.0126815,1.8484218,3.4323072,1.35206,4.511976,2.8391275,7.339384,3.9090908,4.938861,6.4235034,3.6842961,5.4768863,4.3881984,6.4777527
t437,3.7624876,-1.0112243,11.861472,3.461374,10.429707,2.3229837,2.2024715,3.1469917,5.159057,4.0374894,3.9704092,3.9700537,3.0560153,5.904024,5.6557837,4.926636,5.2758737,5.647224,5.129536,4.453961,5.1103487,5.490589,7.6469193,4.2374897,4.553529,6.144019,8.61648,6.320901,3.4553351,2.8724494,5.049531,1.8020791,3.4190917,1.3579265,4.4463754,2.8203561,7.398195,3.8847175,4.981416,6.4184337,3.7076414,5.454042,4.431483,6.527107
t438,3.7747626,-1.0105404,11.855558,3.4722416,10.424678,2.3134797,2.201865,3.1393454,5.162334,4.053127,3.9576638,3.9716842,3.085889,5.9326105,5.655537,4.942833,5.2665396,5.652327,5.1075974,4.4491906,5.1187754,5.506708,7.6575966,4.2389045,4.539291,6.139643,8.620915,6.3183613,3.457537,2.877783,5.0716643,1.7983907,3.424124,1.3837798,4.4228506,2.8080986,7.4162955,3.8729832,5.00333,6.42187,3.7156894,5.447324,4.441683,6.531962
t319,3.7272482,-1.0443255,11.811838,3.4538317,10.325831,2.3192291,2.2199357,3.179083,5.155718,4.025848,3.9784997,4.019471,3.0449827,5.9063687,5.6794267,4.9123917,5.2911654,5.597497,5.142819,4.45133,5.1621046,5.471797,7.6436267,4.211271,4.5703053,6.1253185,8.598861,6.3470902,3.4959695,2.8731287,5.0447655,1.8231786,3.4251401,1.3705463,4.462477,2.824381,7.380462,3.8926332,4.9751015,6.4270916,3.7027764,5.4642467,4.419108,6.509745
t320,3.7194502,-1.0475372,11.81256,3.4462502,10.323568,2.3231778,2.2196698,3.1823351,5.15308,4.0191765,3.9841614,4.0217957,3.0282454,5.8905125,5.6797357,4.9060845,5.295098,5.592468,5.152601,4.452771,5.1603656,5.466021,7.6387644,4.21081,4.5767913,6.1290426,8.59561,6.3493896,3.4965477,2.8712797,5.03568,1.8241643,3.42423,1.3594686,4.472987,2.828728,7.372693,3.8985298,4.9661,6.4258947,3.6999164,5.468106,4.414031,6.506248
t225,3.6198547,-1.1410716,11.690144,3.4415061,10.110368,2.3041658,2.2319005,3.2769985,5.1651115,3.9541776,4.004532,4.145962,3.0034826,5.9039426,5.726617,4.856795,5.362533,5.4708934,5.222097,4.483465,5.2820926,5.3926015,7.6185017,4.135919,4.647614,6.1182976,8.559655,6.403823,3.6002147,2.8360038,4.999929,1.8731798,3.449278,1.3561304,4.548022,2.8488126,7.3036375,3.9027753,4.912783,6.4091372,3.6527944,5.4687386,4.3560114,6.4410834
t226,3.6375062,-1.140916,11.689464,3.469936,10.11886,2.2750676,2.2138565,3.2716076,5.191479,3.9631298,3.9789293,4.140115,3.0345068,5.9374237,5.7144527,4.8793597,5.3657446,5.483544,5.202139,4.503319,5.284137,5.410857,7.642282,4.134718,4.63863,6.121395,8.581968,6.3834243,3.6001108,2.817653,5.024792,1.8639659,3.467684,1.3838515,4.527984,2.8317475,7.317465,3.8752363,4.9308844,6.389868,3.6391191,5.441658,4.352823,6.4322586
t71,3.497111,-1.7298045,10.206766,3.1104581,7.923121,1.6052784,1.5517328,3.067459,4.5029964,4.581143,3.6499095,4.581088,2.6615908,5.664384,5.0760713,5.4478188,5.892774,5.072537,5.7141943,4.8121266,5.8564773,4.656903,8.168321,4.8175864,4.0918493,5.7321777,8.015562,6.839616,4.1996093,2.0863183,5.6024556,1.2194564,4.2028475,1.9211231,5.11674,3.3858788,6.584659,4.449292,5.4811745,5.6721616,2.8974662,5.9857974,3.8617704,6.247177
t91,3.5322037,-1.211801,11.596826,3.4102056,9.933718,2.3053725,2.2422366,3.3374891,5.137753,3.9066796,4.039869,4.22676,2.9615736,5.8881216,5.7555985,4.8116446,5.4067492,5.3847313,5.3016267,4.484493,5.359279,5.3150682,7.584323,4.103882,4.6954336,6.1182656,8.501813,6.466435,3.666873,2.8238685,4.9574947,1.8972374,3.4598882,1.3342212,4.637031,2.8852785,7.23582,3.9387422,4.8654804,6.405917,3.6337962,5.5022817,4.316467,6.4105935
t92,3.4714622,-1.7670453,10.210924,3.0740037,7.9241858,1.5789928,1.5262226,3.0445032,4.4832125,4.607336,3.613849,4.5842524,2.62827,5.627423,5.049961,5.4779525,5.929203,5.036478,5.7512693,4.846186,5.8860183,4.6398063,8.188796,4.839045,4.071045,5.694687,7.990022,6.8670716,4.236447,2.0636704,5.6300116,1.1968106,4.225496,1.9478338,5.151408,3.416652,6.578497,4.4815607,5.508933,5.6486874,2.8737843,6.0162926,3.8248243,6.2472377
t86,3.4963431,-1.744308,10.182836,3.0989442,7.889934,1.581736,1.5279261,3.0594878,4.475076,4.6049094,3.6380217,4.594551,2.6506617,5.6533227,5.052426,5.468214,5.905806,5.0604935,5.7271824,4.822297,5.8766637,4.6274266,8.189573,4.843774,4.0646443,5.7184834,7.992885,6.8588686,4.2147107,2.0607574,5.6235332,1.1935648,4.2284365,1.9455173,5.1344867,3.407001,6.5548067,4.4688535,5.5043716,5.6470437,2.8723054,6.0072274,3.8485324,6.2448454
t87,3.471727,-1.7495605,10.222704,3.0831125,7.941457,1.5898132,1.5335009,3.0462053,4.4913874,4.598957,3.624403,4.589622,2.6364753,5.6368756,5.0611434,5.4656577,5.9166474,5.049528,5.7387223,4.8372855,5.870994,4.647291,8.187588,4.832641,4.0805454,5.709894,8.002772,6.851459,4.21859,2.069829,5.6224213,1.206525,4.2176633,1.9353715,5.1355553,3.402492,6.580403,4.4673862,5.4964447,5.6582522,2.881332,6.002721,3.8382378,6.238441
t43,4.842926,-1.0909337,8.424803,4.107565,3.2216573,2.5552344,2.788557,4.827776,4.8446217,3.4669073,4.6921616,3.1932454,3.9250808,6.32095,5.958274,4.6451516,4.761315,5.4394507,4.926288,3.6626997,6.019472,4.835121,6.4181857,3.5911307,4.0669603,6.081382,7.7228193,7.551808,3.7278054,3.465098,4.0547094,1.758843,3.1850634,1.8173524,4.759647,3.3260436,6.166064,4.1631875,5.0151906,6.5352488,4.031794,5.8869333,4.745291,7.9969816
t44,4.8136797,-1.1874719,8.4298315,4.1160407,3.0788436,2.4564576,2.8582284,4.8766665,4.798056,3.44051,4.774173,3.2367668,3.9722676,6.3653913,5.8772516,4.5665355,4.7040043,5.434813,4.8541727,3.6601222,5.9805965,4.795987,6.392576,3.646271,4.1337566,6.1343184,7.781142,7.6004686,3.708235,3.426254,4.081505,1.7043597,3.1292434,1.8183895,4.7638025,3.2569997,6.133691,4.1094456,5.0441527,6.513485,4.0809455,5.9049582,4.7497177,8.040894
t5,11.579163,4.24207,6.46448,6.866356,5.012912,2.931305,2.2887957,3.2717786,5.2863207,5.0844355,5.6442904,4.815969,3.856725,5.268415,5.676605,3.63469,4.3110194,5.4861856,4.6620426,3.4978366,5.9655447,3.931491,7.05489,3.3976786,3.8520103,6.105417,7.7446485,7.632227,4.012289,3.2297397,5.065417,3.0428736,3.587537,2.2229772,5.0488286,3.906449,5.8468637,4.1485996,4.5156827,6.5878925,3.8103812,5.0472956,5.74753,7.1465826
t6,11.438677,4.0999737,6.4580207,6.806549,4.993696,3.00944,2.266913,3.2737114,5.2343035,5.093235,5.604687,4.7415924,3.9116716,5.2621994,5.7407327,3.5705478,4.280906,5.5129266,4.7206926,3.450772,5.9792886,3.9842706,7.0689187,3.415234,3.8575468,6.0980287,7.813278,7.708004,4.0121293,3.2247865,5.072061,2.9450016,3.5934477,2.1649635,5.017087,3.8709824,5.8101897,4.153528,4.569163,6.5683336,3.888003,4.9904103,5.753683,7.10139
t3,11.480903,4.1386814,6.4395695,6.7826266,4.991662,3.0127223,2.2651963,3.2818463,5.241875,5.08366,5.618772,4.768414,3.9004786,5.254846,5.726876,3.5938892,4.3010917,5.50416,4.6946354,3.4535813,5.973293,3.9654005,7.0766797,3.4164762,3.8682857,6.1045613,7.787857,7.686606,4.004494,3.2220104,5.0609326,2.9734046,3.5866656,2.1923966,5.03781,3.889888,5.819592,4.1420565,4.5473375,6.5801477,3.864606,5.012603,5.747113,7.117132
t16,11.869866,4.501421,6.2995667,6.6009707,4.996084,2.9733644,2.2735941,3.3470309,5.3304434,5.015509,5.7186465,5.0032187,3.7988508,5.223236,5.5970874,3.7514105,4.4057155,5.4426274,4.5096755,3.5176594,5.924474,3.7929213,7.104092,3.395624,3.9083123,6.1404653,7.5930166,7.4812903,3.967138,3.2261877,5.003472,3.253525,3.5565596,2.385189,5.158142,4.009818,5.909998,4.0971146,4.385973,6.656047,3.659306,5.1588955,5.689047,7.212561
t17,11.755862,4.387101,6.304117,6.6065483,5.00267,3.010817,2.272838,3.3465734,5.2989817,5.027919,5.7006893,4.9513416,3.8368382,5.227134,5.6445384,3.7243657,4.392967,5.447458,4.538473,3.4931424,5.9295635,3.8348815,7.0993834,3.3971665,3.901727,6.128819,7.6326885,7.538555,3.980676,3.2256863,5.0108714,3.164053,3.561546,2.341768,5.1392107,3.9831583,5.8785977,4.097712,4.428847,6.629082,3.7106388,5.124993,5.6989946,7.1941347
t31,12.014216,4.6192656,6.1624365,6.381127,5.034159,3.0355265,2.2812178,3.4436605,5.3522944,4.9723597,5.742465,5.1121583,3.8037596,5.2043753,5.5905094,3.8141603,4.423376,5.4070244,4.453252,3.5572517,5.8707314,3.721,7.1065,3.340012,3.903463,6.1128597,7.555255,7.4404583,4.005772,3.2413185,4.986275,3.349593,3.569777,2.4241567,5.1697707,4.012323,5.9603996,4.119794,4.3187566,6.6291957,3.604414,5.182168,5.6351047,7.236221
t52,12.133746,4.7023473,5.9929733,6.073537,5.045345,3.16136,2.2563806,3.565891,5.3358603,4.914516,5.7413025,5.2033744,3.853149,5.158987,5.6288,3.8613791,4.439902,5.3780565,4.415136,3.5628405,5.803583,3.6719465,7.1434984,3.3073878,3.9283519,6.0748925,7.5437746,7.434971,4.03951,3.2411692,4.9548283,3.426559,3.5845716,2.4539454,5.183294,4.0085306,6.001996,4.141607,4.2576137,6.591076,3.5825992,5.1918035,5.568366,7.2537384
t185,12.524935,4.755647,4.657245,3.6158967,5.1275716,4.459135,1.882011,4.4187446,4.986531,4.4688826,5.5400453,5.660203,4.669304,4.7958355,6.3392205,4.148313,4.4929147,5.133715,4.267193,3.3782516,5.3548846,3.617538,7.4525065,3.1520681,4.2905693,5.854712,7.7412977,7.581549,4.3446712,3.0731578,4.6210833,3.5234826,3.697152,2.5217803,5.3213415,3.8438756,6.2656894,4.255442,4.023365,6.221877,3.7121403,5.049155,5.1563697,7.4164042
t186,12.492227,4.7724485,4.743961,3.795553,5.0850363,4.3715754,1.9208537,4.3898053,4.992457,4.472985,5.543786,5.636547,4.6054935,4.818066,6.281669,4.106742,4.490913,5.1473575,4.28812,3.4029424,5.3784466,3.6052291,7.476565,3.1835964,4.2448635,5.815969,7.7317195,7.6173897,4.3176613,3.1072724,4.6437902,3.5158517,3.7049375,2.5505037,5.3170104,3.857562,6.2537036,4.2662144,4.0178595,6.252955,3.7239258,5.0831203,5.1396055,7.3926406
t183,12.451718,4.7652893,4.7438345,3.7520313,5.0832863,4.3699794,1.9485463,4.382535,4.9733276,4.468772,5.560429,5.615447,4.6076655,4.851924,6.2681785,4.0933204,4.4605436,5.1315374,4.2767153,3.4455082,5.413838,3.5949934,7.5035486,3.1908064,4.2247505,5.7994013,7.7550826,7.6497574,4.3109117,3.1126804,4.6286993,3.492701,3.716823,2.5925596,5.343014,3.8477893,6.267426,4.274414,4.0322127,6.2705917,3.721772,5.080407,5.1366677,7.3962717
t184,12.724752,4.7576075,4.3478737,3.049964,5.2356915,4.7727466,1.6836479,4.6140304,4.9445887,4.376602,5.4422326,5.835066,4.9354644,4.6417933,6.595133,4.312121,4.545358,5.079542,4.219673,3.230334,5.180738,3.6442072,7.414365,3.0419838,4.4812794,5.9287877,7.757117,7.461264,4.4898186,2.973075,4.533983,3.5895946,3.7028773,2.3697853,5.315512,3.7773478,6.337257,4.2542496,3.9770555,6.057751,3.7383807,4.9370537,5.139813,7.4953527
