,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
t264,3.6301315,0.033143174,6.7509155,-0.83775383,-0.08251618,16.947372,-0.5523085,0.014674291,-0.08722928,-0.041610662,-0.9674023,0.06885875,-0.05975123,-0.0033978086,6.6424685,-0.058851674,-0.6831121,-0.10437058,-0.027476998,-0.5558729,17.02688,-0.26591495,-0.3499074,0.057393454,4.6607957,-0.0007833194,8.991,-0.2594999,8.525542,5.158987,13.167029,2.0908966,1.4993877,7.8249745,0.013241864,-0.03348684,0.44271067,0.010544396,9.014379,8.897937,11.019031,13.253441,-0.017822908,-0.56497806
t244,5.089544,0.03138914,6.4989552,-0.85102826,-0.07658727,15.342702,-0.7784885,0.5013097,-0.16638157,-0.040575728,-0.73715234,0.0452069,-0.050827045,-0.003011434,9.400504,-0.04768034,-0.7494921,-0.12501281,-0.02451089,-0.72988045,13.811865,-0.31026793,-0.32888344,0.039629545,4.717639,-0.00066522224,9.276429,-0.20236546,7.1290407,4.1983213,13.912093,0.59075665,0.43979323,5.6600533,0.0098134205,-0.02670527,0.41011897,0.007765808,9.44981,10.022708,9.976804,11.9634075,-0.013183612,-0.60557437
t289,4.274914,0.030640721,6.9254947,-0.869232,-0.07687204,16.307833,-0.6755374,0.12670916,-0.13505647,-0.042180967,-0.8717976,0.057147335,-0.0552317,-0.0032588872,8.065466,-0.053223953,-0.76319337,-0.10910473,-0.026681041,-0.67841434,15.5810375,-0.2961487,-0.31769556,0.04182297,4.745394,-0.0006772776,9.182837,-0.23078722,7.75303,4.5708323,13.888159,1.3426104,0.6123916,6.831117,0.012079948,-0.03060522,0.42743474,0.009184432,9.332135,9.663854,10.725972,13.0449295,-0.016835675,-0.59548485
t290,3.571246,0.033147793,7.0111046,-0.8491063,-0.08317552,17.200338,-0.57381713,0.012502335,-0.096318066,-0.041974742,-0.9824631,0.070821576,-0.060952604,-0.0034650443,6.9477696,-0.05987783,-0.7194825,-0.11781369,-0.028214531,-0.57577324,17.301607,-0.26900822,-0.34492633,0.05563201,4.827585,-0.0007799406,9.242191,-0.26418418,8.628742,5.1966786,13.545812,2.2421057,1.257993,7.928897,0.01359243,-0.034446117,0.44445607,0.010493727,9.268989,9.101228,11.2253895,13.646733,-0.020404,-0.584024
t286,5.2948856,0.032265734,6.833933,-0.8738532,-0.07945702,15.709566,-0.80760133,0.4945412,-0.18025233,-0.04153459,-0.74831223,0.046268832,-0.047269378,-0.003087944,9.854337,-0.04877879,-0.78250617,-0.13524783,-0.024952745,-0.75805056,14.00304,-0.31317773,-0.32961866,0.03813125,4.8006377,-0.00066635065,9.613954,-0.20473486,7.2758317,4.249893,14.3435135,0.61568856,0.14540678,5.72977,0.010023283,-0.027340768,0.42317012,0.007410642,9.755634,10.304026,10.171379,12.263179,-0.016529694,-0.6255662
t282,4.8816566,0.031299856,6.845167,-0.872824,-0.07789453,15.9449835,-0.74858993,0.36548442,-0.16140264,-0.042255174,-0.79655737,0.050528076,-0.050737828,-0.003164585,9.093483,-0.050416082,-0.77362585,-0.122410685,-0.025863577,-0.72659415,14.655513,-0.3090001,-0.32326284,0.03916883,4.8008265,-0.0006695812,9.387891,-0.2130705,7.4685106,4.3224816,14.15572,0.9136867,0.35077524,6.1672378,0.010942928,-0.028666548,0.42492846,0.00823001,9.581282,10.008139,10.413654,12.579645,-0.016211968,-0.6128151
t307,4.602191,0.030969217,6.8872476,-0.8807985,-0.077562355,16.265635,-0.71253103,0.17052563,-0.14622425,-0.042565364,-0.8439503,0.05379991,-0.05329024,-0.0032660533,8.521932,-0.052612852,-0.77219605,-0.11178352,-0.026422666,-0.70293117,15.294796,-0.30697882,-0.31809604,0.04021585,4.820077,-0.00067993597,9.26298,-0.2233629,7.686251,4.465377,14.078145,1.1851375,0.47325516,6.6383386,0.011645166,-0.030064141,0.43310854,0.008924629,9.449717,9.844828,10.694965,12.936072,-0.016979242,-0.6069944
t308,3.6718855,0.033432055,7.006923,-0.8630631,-0.08504935,17.294466,-0.5913498,0.015045685,-0.09529178,-0.042424217,-0.98677754,0.07070764,-0.05969456,-0.0035364083,7.0046062,-0.060988776,-0.72589785,-0.11792787,-0.028197408,-0.5804015,17.405294,-0.27775556,-0.34295252,0.05775039,4.8715878,-0.0007879551,9.299595,-0.2661771,8.762934,5.1643953,13.56707,2.309137,1.1928737,8.01028,0.013736683,-0.035012215,0.4442593,0.01037944,9.301371,9.185338,11.294626,13.791516,-0.020931717,-0.5904134
t435,3.7175786,0.03358598,7.0440254,-0.86684686,-0.08519407,17.346224,-0.58945787,0.018767102,-0.098035604,-0.04286899,-0.98091733,0.071822494,-0.059575755,-0.0035518897,7.0068774,-0.061106414,-0.72534806,-0.120642535,-0.028113427,-0.5855046,17.459763,-0.2760179,-0.3402063,0.059026387,4.8172965,-0.00079812633,9.320187,-0.26700214,8.713467,5.2142367,13.66035,2.2860496,1.2222472,8.041342,0.013603006,-0.03547371,0.45809823,0.010034641,9.317446,9.324862,11.316944,13.761595,-0.020819927,-0.5935513
t436,3.717535,0.033585213,7.04403,-0.8668421,-0.08519474,17.346203,-0.5894586,0.018768536,-0.09804171,-0.04286874,-0.9809099,0.071821846,-0.05957707,-0.0035518983,7.0068307,-0.0611065,-0.725342,-0.120638855,-0.028113514,-0.58550376,17.459703,-0.27602348,-0.340202,0.05902737,4.8172507,-0.0007981192,9.320198,-0.2670034,8.713467,5.2141433,13.660244,2.2860336,1.2222416,8.041282,0.013603189,-0.03547354,0.4580904,0.010034554,9.317505,9.32478,11.316881,13.76164,-0.020820972,-0.59355754
t343,3.7192252,0.033598527,7.0349183,-0.8630945,-0.085216396,17.348524,-0.5902994,0.01998073,-0.09716431,-0.04252679,-0.98053634,0.071590565,-0.05902529,-0.003541688,7.0094132,-0.06111588,-0.7241273,-0.118976966,-0.028148621,-0.58113253,17.427725,-0.27517483,-0.33897367,0.057781868,4.8101788,-0.0007994674,9.3221245,-0.2642979,8.691185,5.2062635,13.628107,2.254842,1.2061076,8.021668,0.013538419,-0.035331298,0.45405132,0.010210434,9.299596,9.272316,11.322717,13.764579,-0.021227496,-0.5917486
t279,3.6629438,0.033544607,6.9712415,-0.85535294,-0.085096024,17.234661,-0.5762235,0.013931781,-0.09531675,-0.041658755,-0.9841033,0.06934238,-0.06317316,-0.0035041564,6.9730744,-0.060859628,-0.72171974,-0.11464197,-0.028203364,-0.58054817,17.355705,-0.27484176,-0.34809875,0.05921082,4.8943048,-0.0007858638,9.306363,-0.26605573,8.696995,5.160539,13.59585,2.2210343,1.376159,7.923652,0.0135729555,-0.034443557,0.44894052,0.010750227,9.225804,9.255422,11.225502,13.797256,-0.01958817,-0.5911923
t299,4.284025,0.031014316,6.8966126,-0.87254065,-0.0779952,16.378086,-0.6705353,7.950865e-06,-0.13380833,-0.041786663,-0.8758027,0.055410422,-0.055999074,-0.0032772117,8.187017,-0.053445306,-0.7701427,-0.106181085,-0.027062109,-0.69636095,15.628453,-0.29686975,-0.32015464,0.04174444,4.793819,-0.00068271405,9.277757,-0.22795938,7.721136,4.5907555,13.998077,1.3494303,0.6336631,6.8241568,0.012023756,-0.030789416,0.43034148,0.009086523,9.390942,9.815775,10.846734,13.114765,-0.017236069,-0.5980355
t340,3.595655,0.03355548,7.0916324,-0.866334,-0.08506168,17.262508,-0.5677636,0.0175849,-0.10268582,-0.041604612,-0.99737585,0.070335776,-0.0584395,-0.0035343098,6.9768825,-0.06116982,-0.73368394,-0.12000423,-0.028328335,-0.59381104,17.58107,-0.2712424,-0.3468647,0.05905003,4.880122,-0.0007784173,9.387586,-0.2631715,8.791838,5.2162075,13.808013,2.3270628,1.2920591,7.968854,0.013759032,-0.03528625,0.44741875,0.010713332,9.251294,9.303931,11.334483,13.866902,-0.020101069,-0.5899297
t366,3.746895,0.032213014,7.049608,-0.8719686,-0.08166066,16.929478,-0.60644305,0.014965121,-0.114735804,-0.041530814,-0.9568626,0.06477555,-0.059121996,-0.0034429508,7.3522706,-0.058054302,-0.7575598,-0.11059756,-0.027887143,-0.64163023,16.787363,-0.27976894,-0.32822055,0.051487386,4.7682796,-0.0007310804,9.332963,-0.25160146,8.267673,4.9336376,13.938838,1.9476696,0.99149317,7.5510607,0.013090073,-0.03395694,0.4345223,0.009961802,9.271865,9.573737,11.1567135,13.656806,-0.018458787,-0.5906937
t367,3.603014,0.03372336,7.142731,-0.86628467,-0.08511974,17.310696,-0.5681551,0.018104488,-0.101879925,-0.04185031,-0.99872965,0.07122371,-0.057743553,-0.0035431671,7.0065646,-0.061233897,-0.73503196,-0.12195172,-0.02845536,-0.59419847,17.59706,-0.2701117,-0.3459387,0.05925427,4.908371,-0.0007831566,9.405679,-0.26392844,8.783612,5.1870975,13.851345,2.357208,1.2690417,7.9602914,0.013764447,-0.035277158,0.44888768,0.010526314,9.259993,9.310401,11.332131,13.920169,-0.019972656,-0.59280956
t359,3.6270556,0.033077784,7.1186156,-0.8677723,-0.08419508,17.193129,-0.57715917,0.016696885,-0.10555857,-0.041787915,-0.98747087,0.06955608,-0.058309045,-0.0035128533,7.0841804,-0.06032984,-0.7421303,-0.11844101,-0.028307226,-0.60720944,17.397518,-0.27531445,-0.3402589,0.05790542,4.856294,-0.00077073934,9.37532,-0.26000124,8.656096,5.1184616,13.844082,2.2630663,1.1837454,7.853736,0.013642229,-0.034985628,0.44233212,0.010355773,9.259217,9.370312,11.288862,13.851497,-0.019681135,-0.5910346
t298,4.932656,0.031608324,6.862003,-0.8770165,-0.07873381,16.01006,-0.7497504,0.3065658,-0.16417009,-0.041514877,-0.7990722,0.04882719,-0.05043866,-0.0031724523,9.255694,-0.050683804,-0.7817254,-0.121759824,-0.025855606,-0.74459475,14.671552,-0.30846083,-0.32789367,0.039287493,4.8475223,-0.0006713743,9.510116,-0.21193634,7.449107,4.3943725,14.297259,0.89583164,0.35295677,6.1221375,0.010800953,-0.0285763,0.4299076,0.008181188,9.6395445,10.1703,10.504488,12.631998,-0.017018424,-0.6168577
t100,10.417109,0.04611488,4.405132,-0.9183029,-0.08759577,7.728404,-1.2431995,4.3804393,-0.24213654,-0.026813354,3.0447483,1.1841983,-0.045653936,-0.0011789197,15.837054,-0.027631178,-0.95826674,-0.27167812,-0.00065329974,-1.0193895,0.8658594,-0.46232826,-0.28284758,0.026175482,2.674388,-0.0009618191,7.2981544,-0.21751618,3.9786148,2.977405,12.975396,-0.44144914,-0.016004378,0.7036329,0.6622186,-0.024142185,0.13489833,0.7476195,11.256756,14.500651,4.9987326,3.892097,-0.005833288,-0.92904186
t106,9.972869,0.043484673,3.963619,-0.8613962,-0.08032691,6.995266,-1.1931319,4.4854207,-0.22605468,-0.026315453,3.1921883,1.2852623,-0.048557688,-0.0009833082,15.23032,-0.024498152,-0.91828704,-0.26407522,0.010923861,-0.9785716,0.62763464,-0.46176004,-0.26919842,0.026200334,2.5170877,-0.0009631206,6.740053,-0.21122302,3.7225394,2.7135367,11.922675,-0.4213602,0.2413377,0.76586956,0.79336023,-0.022716418,0.11716314,0.7784139,10.780508,13.762398,4.5392685,3.0051997,-0.0018821044,-0.8754798
t242,4.0143137,0.022658255,3.9052,-0.6045995,-0.049436577,11.016345,-0.6598121,1.2128656,-0.108990505,-0.031745337,-0.5173397,0.028923396,-0.063519165,-0.0019394819,6.9909234,-0.0315923,-0.5463886,-0.066957,-0.01789164,-0.5332176,10.5727215,-0.2911322,-0.23944888,0.042503823,3.6061175,-0.0006083038,5.9385357,-0.17686367,5.1154976,3.2143087,8.886542,0.57320476,2.101137,4.1855445,0.007953005,-0.019038647,0.26961455,0.005540655,6.7122545,7.2707243,7.1614113,7.362306,0.17016111,-0.4229391
t437,2.8614736,0.028489985,4.146266,-0.5634191,-0.06185642,13.21468,-0.43258196,0.2849188,-0.0035505635,-0.033341244,-0.7751451,0.0568264,-0.07952932,-0.0025484185,4.5142484,-0.04560398,-0.42063656,-0.05362317,-0.0225213,-0.36436027,14.384001,-0.20979378,-0.29525107,0.053085484,4.2904425,-0.000749826,6.0325913,-0.2629875,6.750032,4.113325,8.306971,2.2001355,3.3274295,6.262722,0.010969652,-0.025960494,0.36107582,0.0079945605,6.484753,6.255008,7.963729,9.050349,-0.0004978419,-0.43493962
t438,2.8614466,0.028489858,4.146277,-0.56341916,-0.06185637,13.214618,-0.4325845,0.28495854,-0.003552363,-0.033341013,-0.7751452,0.05682644,-0.07952988,-0.0025484108,4.5142174,-0.04560385,-0.42063272,-0.053621516,-0.022521341,-0.36435542,14.384016,-0.20978981,-0.29525188,0.053085756,4.29044,-0.0007498289,6.0325885,-0.26298788,6.7500772,4.1133323,8.306959,2.2001257,3.3274546,6.2627273,0.010969698,-0.025960516,0.3610761,0.007994646,6.4847407,6.254976,7.9637375,9.050356,-0.00049751514,-0.43493855
t319,3.0485976,0.024128664,4.0693913,-0.59638774,-0.052015018,12.38794,-0.5155622,0.68441314,-0.044271696,-0.033391684,-0.69199735,0.04466498,-0.07562703,-0.0022939327,5.0982056,-0.039305136,-0.49419555,-0.0441613,-0.02075488,-0.44138533,12.743727,-0.25168484,-0.25300312,0.046293743,3.7876668,-0.00063591346,5.755442,-0.22018526,5.850718,3.6009042,8.573773,1.6994251,2.7391458,5.5809555,0.0100430185,-0.024141025,0.29818428,0.007814642,6.3935328,6.535883,7.7218914,8.435856,0.1271843,-0.40342593
t320,3.055313,0.023993524,4.059496,-0.5975738,-0.051975153,12.382817,-0.51548135,0.67706376,-0.045050174,-0.033432424,-0.69012666,0.044461597,-0.07560705,-0.0022939628,5.1114907,-0.039169356,-0.49680564,-0.04384202,-0.02071697,-0.44261706,12.730276,-0.25233147,-0.2522073,0.04629952,3.7863407,-0.0006354478,5.7595873,-0.21998739,5.8361564,3.5804238,8.577902,1.6893358,2.7394824,5.566525,0.010034319,-0.024082134,0.29675952,0.0078037726,6.3987613,6.5432396,7.718893,8.423765,0.1221036,-0.40363148
t225,5.417299,0.026236726,3.8793983,-0.6374569,-0.053362522,9.6559725,-0.81688327,1.8061229,-0.16044416,-0.029786386,-0.33216533,0.014659324,-0.05961094,-0.0016163291,9.336891,-0.02612538,-0.6443135,-0.10385692,-0.014729736,-0.6320255,8.271297,-0.31378067,-0.24891144,0.034410805,3.1915748,-0.000652466,6.433707,-0.16552496,4.623671,3.0448353,9.63204,-0.06777162,1.5168995,3.4204588,0.0050642397,-0.019013133,0.25026408,0.003805566,7.6722693,8.647023,6.5577097,6.243472,0.13427077,-0.48349023
t226,5.3459888,0.026042465,3.8903286,-0.63580453,-0.05331057,9.702177,-0.8117326,1.761241,-0.15936987,-0.029890297,-0.3407313,0.015051808,-0.059513878,-0.0016338481,9.234528,-0.02628614,-0.6399417,-0.101843834,-0.01486698,-0.6270281,8.365331,-0.31180164,-0.24864164,0.034606528,3.2033439,-0.00064728956,6.4089375,-0.16596617,4.656582,3.042886,9.594997,-0.0632956,1.5299134,3.4562643,0.005185108,-0.018987697,0.25157592,0.0038231849,7.624894,8.587799,6.573971,6.289255,0.13551539,-0.48104694
t71,10.607033,0.047178704,3.333769,-0.8880137,-0.082311474,5.992974,-1.2393473,4.737845,-0.22523557,-0.025731446,4.860442,1.8005182,-0.047121424,-0.00088351517,16.272802,-0.02426333,-0.97098047,-0.30544913,0.63956124,-1.0572723,-0.056236673,-0.5370795,-0.2764976,0.025017252,3.0203402,-0.001018495,6.540297,-0.23432778,3.7213998,2.7397985,11.857778,-0.47277254,0.5057962,0.35735905,1.8389002,-0.025733108,0.04421567,1.1152534,11.505101,15.017019,3.737182,1.9518371,-0.005746212,-0.9663192
t91,6.8573647,0.031197991,3.3434505,-0.6706502,-0.055587985,7.72567,-0.92817765,3.198097,-0.16773848,-0.023792973,-0.12524417,0.009038158,-0.060983364,-0.0012692241,10.702385,-0.021862885,-0.66378164,-0.13591655,-0.010103526,-0.7392875,4.88372,-0.35239515,-0.27782595,0.02586332,2.6007295,-0.00071289117,5.8203044,-0.16979964,4.260815,2.9599676,10.007257,-0.19430946,1.7317444,2.4635127,0.0018761039,-0.015969872,0.24027032,0.002090139,8.658501,9.665463,5.8564663,4.4056096,0.40252748,-0.57206625
t92,10.54176,0.046680193,3.3176517,-0.87814814,-0.081169516,6.032745,-1.2350585,4.695357,-0.22395839,-0.025747586,4.7246633,1.7481974,-0.048271272,-0.0008862036,16.128506,-0.024202665,-0.95662236,-0.30149448,0.59410167,-1.0480222,-0.047753587,-0.5335042,-0.2771837,0.024421887,2.99557,-0.0010125826,6.4597692,-0.23491308,3.7127662,2.7391722,11.735838,-0.4690595,0.6061387,0.39617446,1.8502723,-0.025300683,0.04855505,1.0663184,11.458088,14.891674,3.7516937,1.9689261,-0.0047110827,-0.9560814
t86,10.609411,0.04704322,3.3003218,-0.8861094,-0.08177259,5.995486,-1.2424839,4.72155,-0.2256641,-0.025941366,4.8478928,1.7926048,-0.048359685,-0.0008809988,16.246487,-0.024444064,-0.96375376,-0.3068957,0.6174545,-1.0589935,-0.05448948,-0.5409859,-0.27506766,0.024590587,3.0577002,-0.0010122984,6.470975,-0.23659764,3.7216797,2.7392633,11.799076,-0.47436282,0.5700115,0.36494058,1.8979268,-0.025689874,0.04194483,1.1072419,11.546851,15.025876,3.6743462,1.910508,-0.005903531,-0.96456844
t87,9.756596,0.042521976,3.4767015,-0.8294355,-0.076103665,6.483947,-1.1695526,4.437257,-0.20873846,-0.024376197,3.2671185,1.2783335,-0.052104652,-0.00092569104,14.858719,-0.023456408,-0.8790072,-0.25573346,0.039482094,-0.9746017,0.33462757,-0.47333375,-0.26949248,0.024650738,2.6611004,-0.0009377763,6.2235928,-0.21385852,3.6614792,2.7215686,11.361265,-0.41830328,0.6425035,0.68453187,1.1599458,-0.021761242,0.10063784,0.72176456,10.718556,13.563849,4.1918583,2.5987008,-0.000634838,-0.86047477
t43,10.653753,0.05467868,0.00801549,-0.82544553,-0.079754256,-0.102853514,-1.2713143,5.905614,-0.21342085,-0.028369455,11.556964,1.7938001,-0.07387952,-4.2694533e-05,17.195427,-0.024757477,-1.0176687,-0.43199316,1.4148593,-1.2329867,-0.37906256,-0.782352,-0.28084448,0.020862157,4.891967,-0.0010603992,3.7436957,-0.30714834,4.0728836,2.0411127,8.76816,-0.54303265,3.364183,-0.077023305,4.655598,-0.035278108,2.837593,2.9126012,14.204888,17.581232,-0.025650011,-0.14347377,-0.019935397,-1.1795102
t44,9.028897,0.043085918,0.2337802,-0.70743644,-0.06329142,0.7396451,-1.1239618,5.276218,-0.16593252,-0.023408262,8.06898,1.2003084,-0.076699674,-0.00020090715,14.5462055,-0.019650502,-0.86306703,-0.31841713,0.6985061,-1.0192487,-0.23897746,-0.6272586,-0.27742773,0.0227286,3.7664602,-0.0009438757,3.168417,-0.25669828,3.6680324,2.0495489,7.8560405,-0.45110166,3.3567927,-0.011613858,3.2257788,-0.027679807,1.370709,1.964959,11.932978,14.292081,0.20882313,-0.08008231,-0.0068418565,-0.9469532
t5,5.6328,0.036616195,0.079987176,-0.2769076,-0.05230094,-0.76844305,-0.5711306,2.2043571,-0.18950368,-0.02333843,13.180738,2.9316819,-0.035073563,1.3699024,8.180613,-0.0071183327,-0.3685287,-0.33968103,2.4189575,-0.5785137,-0.47655353,-0.5848928,-0.05053785,1.3085744,5.7400656,-0.00012955806,2.7118192,-0.2552533,1.1337843,-0.41512445,1.1296767,-0.3571453,0.11393403,-0.3360706,5.9433045,-0.024789449,7.8096943,3.9912722,7.4197683,10.62513,-0.1562635,-0.2262853,-0.055267338,-0.86275756
t6,7.244459,0.045765903,0.096435994,-0.37712622,-0.06636058,-0.9674806,-0.74064857,2.8809962,-0.24048834,-0.028504213,16.351059,3.6261775,-0.043943994,1.7643899,10.744057,-0.011430966,-0.51061743,-0.43902767,2.9601521,-0.76334,-0.594865,-0.75429076,-0.0704081,1.3348302,7.077789,-0.0002674804,3.0581558,-0.3112817,1.675908,-0.4507883,1.7886608,-0.44370854,0.32238966,-0.39016256,7.1802077,-0.032198824,9.294978,4.834813,9.710813,13.662128,-0.19025217,-0.2815776,-0.063679166,-1.0840472
t3,6.8878155,0.04477171,0.10347661,-0.3331234,-0.06296096,-1.0022408,-0.6697279,2.3248303,-0.24759418,-0.03021408,16.40575,3.7156577,-0.04166591,1.5265954,9.746255,-0.010282394,-0.435008,-0.42263755,2.9272425,-0.6919973,-0.586195,-0.7464976,-0.047887225,1.7480569,7.343715,-0.00014162969,3.0332503,-0.31549987,1.3585042,-0.550184,1.1005424,-0.44146255,-0.010484533,-0.41695318,7.329706,-0.030974446,10.013491,5.062212,9.099041,13.222307,-0.20372006,-0.28370762,-0.066127196,-1.0583215
t16,4.450262,0.03708154,0.12831263,-0.10137696,-0.043760512,-0.9271409,-0.2076522,0.020306373,-0.26779252,-0.040650323,13.926463,3.9690588,-0.023142004,-2.3352206e-05,4.262383,-0.010742242,-0.020793002,-0.33607084,3.1737185,-0.25090128,-0.42284396,-0.58310795,1.0058535,3.4147484,8.478901,2.1510777,2.6869738,-0.27333683,0.5285687,-0.7174945,0.0310517,-0.36766982,-0.070014626,-0.47299668,6.7593017,-0.021612125,11.819648,4.6678452,5.5517316,9.830988,-0.2310282,-0.28165257,-0.07829056,-0.81833166
t17,4.889339,0.039316766,0.13184924,-0.125668,-0.046969566,-1.005877,-0.2569011,0.014592279,-0.27785918,-0.041088052,14.819437,4.1800613,-0.022990052,0.05931507,4.937728,-0.010954753,-0.05157787,-0.358379,3.274486,-0.3029211,-0.45888954,-0.63687664,0.9950079,3.3364353,8.753283,1.9831015,2.5874708,-0.2877051,0.57218647,-0.7372775,0.028852498,-0.39001375,-0.07045991,-0.4867993,7.059828,-0.023046931,12.149954,4.9002643,6.196683,10.544474,-0.24192992,-0.29567116,-0.07877866,-0.87193257
t31,2.980005,0.036242597,0.1307466,-0.031793218,-0.035390366,-0.8926231,1.3691068,0.11718649,-0.284137,-0.05142041,12.149984,3.617876,-0.016371315,-0.0002819687,1.3897266,-0.021416973,3.05471,-0.35662466,4.3610425,0.6563373,-0.31231058,-0.47091693,2.8722215,4.370805,9.980376,2.609227,0.72418004,-0.22381814,1.156145,-0.73058915,0.052022737,-0.29908678,-0.08459472,-0.4902589,5.2533937,-0.023102516,13.578377,2.7964485,3.9539309,8.766669,-0.2457625,-0.27761072,-0.07850062,-0.6886402
t52,1.4109216,0.03317928,0.110920094,1.0026771,-0.029567359,-0.7004105,3.4756045,0.17975481,-0.24479012,-0.054886725,9.575346,2.8847487,-0.019524593,-0.0004619904,-0.02443278,-0.026975846,5.370242,-0.2959542,4.679597,2.918707,-0.21177863,-0.35797638,4.5881414,4.651396,10.594391,2.5876007,-0.018948173,-0.17995237,1.0988806,-0.660691,0.06269211,-0.24045874,-0.08193241,-0.5260531,4.0870924,-0.022359747,13.835109,1.657392,2.4163294,7.7222085,-0.24274737,-0.26137015,-0.085101165,-0.58525014
t185,-0.085271105,0.02853868,0.06343455,9.077395,-0.039891593,1.6940745,13.080257,0.35224053,1.7738539,-0.050564554,-0.030878706,0.011393958,-0.052299086,-0.0012701764,-0.18131575,-0.05438434,14.959809,1.706054,5.2839165,13.297988,1.3896122,4.959915,9.687324,4.914928,14.042788,-0.00032663607,-0.20614679,-0.12166124,2.3057072,1.2951229,0.11705956,-0.15803574,-0.10653642,-0.6100235,0.042528898,-0.030352447,9.729955,0.011797776,-0.007420429,4.771902,-0.19340867,-0.15271573,-0.092036925,-0.3543668
t186,-0.08472869,0.02806384,0.07204797,8.283641,-0.03351634,0.35273772,12.492716,0.3586938,0.7842886,-0.054883506,0.49775964,0.0048516258,-0.04667207,-0.0011751248,-0.18730256,-0.051836405,14.345065,0.99410063,5.3506556,12.631175,0.982438,3.429959,9.901657,4.980255,14.244841,-0.00019899721,-0.2336937,-0.121489555,2.245304,0.48937494,0.11677566,-0.16898371,-0.10466074,-0.61925536,0.06722067,-0.028897751,11.105061,0.011499008,-0.0057613337,5.0988326,-0.21368025,-0.1657257,-0.09120963,-0.36434144
t183,-0.084758,0.028296936,0.06821401,8.66097,-0.036432352,0.9896459,12.786892,0.35547528,1.2691067,-0.052761886,0.078926034,0.008228538,-0.049169194,-0.0012192085,-0.18500382,-0.05306286,14.630272,1.344613,5.307612,12.969711,1.1836112,4.1819696,9.794248,4.949614,14.152398,-0.0002627938,-0.2213723,-0.12144454,2.2718213,0.87263674,0.11656775,-0.16488892,-0.10502537,-0.6146805,0.04020582,-0.029550819,10.435794,0.011688699,-0.0067155906,4.9402695,-0.20372447,-0.1590383,-0.09143635,-0.35957396
t184,-0.08480285,0.029859506,0.05387573,10.338311,-0.049907587,3.8335567,14.115819,0.33938998,3.2537212,-0.043731462,-0.13588348,0.022227975,-0.06132721,-0.0014371908,-0.17446785,-0.0592897,15.957469,2.883715,5.164207,14.283535,2.1266983,7.533523,9.221747,4.8399577,13.618941,-0.00051444885,-0.16147245,-0.120437145,2.44459,2.5449462,0.118197076,-0.13207975,-0.10370443,-0.58467686,0.014895434,-0.032718264,7.564729,0.012601418,-0.010234758,4.3011613,-0.16116571,-0.13302782,-0.093184,-0.34016258
t201,-0.085479885,0.028579697,0.06863782,8.680146,-0.036899403,1.0174024,12.877293,0.35629034,1.2665807,-0.05294445,0.09963694,0.00828586,-0.049953714,-0.0012218568,-0.18755753,-0.05344683,14.732384,1.3293955,5.3642974,13.046961,1.1769031,4.166547,9.858991,4.9759164,14.254603,-0.0002615815,-0.22427922,-0.12132633,2.3000922,0.8872274,0.116962664,-0.1662938,-0.10635787,-0.61769485,1.9075602e-05,-0.029621547,10.483601,0.012259339,-0.006757239,4.9365077,-0.20433734,-0.15992968,-0.09225945,-0.36351326
t229,-0.086501285,0.029721873,0.057148945,9.935284,-0.04674675,3.1142092,13.919356,0.3456711,2.76765,-0.046403695,-0.09937948,0.018869225,-0.05975902,-0.0013832522,-0.1803574,-0.058265164,15.76905,2.4431727,5.300009,14.056682,1.8912296,6.7010293,9.469858,4.9294834,13.908201,-0.00045340348,-0.17959356,-0.122170955,2.4846647,2.1330562,0.11780906,-0.14406106,-0.10612075,-0.59918785,7.882545e-05,-0.03207879,8.352839,0.013130693,-0.009576386,4.454454,-0.17295924,-0.13938369,-0.09440536,-0.35175702
t233,-0.08665247,0.029850224,0.056587894,10.096486,-0.04808058,3.380649,14.063887,0.34349734,2.955092,-0.045478906,-0.112845264,0.020429948,-0.06206724,-0.0014036433,-0.18047304,-0.059016008,15.902426,2.583148,5.28153,14.1909275,2.0037348,7.028959,9.408672,4.939052,13.86037,-0.0004759885,-0.1746389,-0.1227669,2.5202127,2.2594213,0.11821977,-0.14165719,-0.106360726,-0.5971113,0.000106170315,-0.032450464,8.100807,0.013255088,-0.009915441,4.4144025,-0.16907947,-0.13716128,-0.09451307,-0.35081273
t265,-0.0868486,0.030566087,0.052068874,10.539643,-0.05097847,4.1057205,14.455694,0.339086,3.4255426,-0.04343494,-0.14899023,0.023339707,-0.065429375,-0.001451363,-0.17937268,-0.061163757,16.238941,2.9399776,5.2872415,14.58643,2.3207188,7.895036,9.217579,4.913448,13.77359,-0.0005563126,-0.16300122,-0.1242783,2.611772,2.6761642,0.11869566,-0.13138537,-0.105126984,-0.5916555,0.00017309589,-0.032897223,7.3892674,0.013927512,-0.010611481,4.3010874,-0.15870087,-0.13048646,-0.09583402,-0.35200062
