"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96"
"t6",-0.12845431002238,-0.0405120790566139,-0.139357390475069,-0.117956692749567,-0.0125425343109074,-0.000910540618746896,0.104582403756376,-5.11536436856274e-05,1.12170298631296e-05,-0.00170649225610194,-0.00408014797236232,-0.000486288542408738,0.00147886748327913,3.90350034204621e-06,-0.000264894024863593,0.00754233559133267,0.19006908022908,1.16642400361373e-14,-0.170502569192644,0.00598330076223055,-0.000342324658627559,-0.0247696766138747,3.35060784759048e-05,-2.09413192464614e-05,0.000287324972944785,-0.000687105996154681,4.41564295193032e-05,3.0216714547171e-16,1.03259414907519e-15,0.000297879253342108,-0.38112962459259,-0.0363078888756663,-0.00076824749445108,0.000340582702356972,-0.000104820390384708,0.00940421481376768,0.0145997764427578,0.0488870702831281,0.0186767523516328,-0.0021875278652096,2.21418025971275e-05,-0.000259385912949284,0.000569102929761931,0.597328593065328,0.00350096048304589,0.00520261517507909,-8.47821225274375e-06,0.000247861537304218,0.00377826946763328,-0.000371547290111342,-6.14283694264108e-06,0.0003819173449503,1.45460762762468e-05,5.53267085856492e-06,1.6349231989336e-14,-0.000512001361402479,0.500051630956739,-0.0096381519116614,0.120701695138985,-7.57068867767059e-07,0.0659856637667238,-1.01102742160513e-05,-4.93430767452764e-06,-2.45476877191544e-05,-6.34961785451121e-07,4.00868803464646e-05,-0.292651269018794,-0.00063759749146321,3.5806160656013e-07,-7.5839941965361e-17,-5.42101086242752e-16,4.16550474668931e-16,7.87212092387413e-16,-1.94221266673622e-16,1.84422789539784e-16,3.59209732271604e-16,3.69170839731314e-16,-8.88584995514807e-16,-7.61109925084824e-17,-8.53199347110312e-16,-3.48679418671338e-16,1.5241172039715e-16,8.04640642310117e-16,-6.42227156871789e-16,1.52102722777991e-15,-2.90457762008867e-16,-1.25360876193636e-15,9.55344744285602e-16,8.35215143574208e-16,-5.08788974493135e-16,8.30065183254902e-16,-2.49867943176441e-16,1.19487210924196e-15,1.24086938640966e-15,-4.73633719050293e-16,3.05582382315039e-16
"t34",-0.1330396913897,-0.043039637507859,-0.159123106388779,-0.145875536342214,-0.0158658103180651,-0.00127312174716143,0.147797877740875,-9.12597307900711e-05,2.14607569282503e-05,-0.00525445757402774,0.0749720133263742,0.000818596308752829,-0.000818098635032974,2.79583210297197e-07,-7.31153724763764e-05,0.00244553693306255,0.103419081839754,7.11672416608528e-15,-0.0981199239871417,0.00377693514989637,-0.000229412149058367,-0.0191154678150069,2.65501637068302e-05,-1.67367586164358e-05,0.000286953279178474,-0.000728808255991814,4.97384463260945e-05,4.63930109606547e-16,1.45115039776322e-15,0.000360749304496241,-0.525111344650153,-0.0685039919406676,-0.00252519928428748,0.00447700421891257,0.000136591411451081,-0.00996661548147081,-0.011405428438969,-0.0319329146294602,-0.00851046302144546,0.000533782250676856,-1.28875922613642e-06,-5.41268506518592e-05,0.000149514586816275,0.164492955439981,0.0010374984692061,0.00449917185269607,-1.00682635270946e-05,0.000519052089897622,0.0107466705342308,-0.00111336501010273,-2.79004985448663e-05,0.00435829663391858,0.000189563669341304,7.22383034297195e-05,-1.52997259373599e-14,0.000509300177862542,-0.481796608783128,0.0086607934240344,-0.0865765911697788,2.3388932964598e-07,-0.0180329716540889,2.03989774794181e-06,9.82670740122476e-07,-7.04422786240393e-05,-2.6570233347547e-06,-8.1215297269764e-05,0.571015307995669,0.00117373664420918,-4.39999423587563e-07,-1.73632267418122e-15,2.79106842889301e-15,-5.53214158510729e-17,1.45798087144988e-16,-7.19225839908993e-16,1.21430643318376e-15,-2.65222956444267e-16,8.25565744239087e-16,-2.44501142422637e-16,8.41232465631503e-16,-4.8546846338933e-16,7.610557149762e-16,-6.34251494640442e-16,1.88529205268073e-16,7.73307199525286e-17,-2.40747092400406e-16,1.04408669210354e-16,1.86596614895618e-15,-4.43980789632814e-16,-7.52165257161819e-16,3.50197301712818e-17,9.45912185384978e-16,4.96822093014326e-16,1.79706510089472e-16,-1.14033673996594e-15,3.10379976928288e-16,-1.02557394000835e-15
"t37",-0.136743714442914,-0.0450946127311398,-0.17545346106255,-0.169280363726156,-0.0186618636723814,-0.00158243359039627,0.184711981596735,-0.000126275418724293,3.04471992958245e-05,-0.00843214699530703,0.147658686071347,0.00204465551979052,-0.00302673544523581,-3.38105049712184e-06,0.00012972923986314,-0.00303864806230779,-0.00523594132233712,4.64010139093537e-16,-0.00369653307253893,0.000631954881392184,-5.52399899315685e-05,-0.00735483835271072,1.08243640176038e-05,-6.94403087766332e-06,0.000163537407115859,-0.000440139258300177,3.16104510234083e-05,2.34187669256869e-16,8.36136715420821e-16,0.000242068226955061,-0.382430449152888,-0.0577786318613805,-0.00248655562691892,0.00509861332423556,0.000245772460961574,-0.0194427084210192,-0.025645915867879,-0.0790740737720404,-0.0263364845668213,0.00263263576282582,-2.31161116249161e-05,0.000226265248476258,-0.000482375340121819,-0.50314291127634,-0.00291974447041184,-0.00391763955260802,6.52978694645301e-06,-0.000216696196363556,-0.00369453402963201,0.000371364894317653,7.52230393893472e-06,-0.000858531858080852,-3.62242731164258e-05,-1.37985509465251e-05,-7.66860829409901e-15,0.000216190423531937,-0.214885986434412,0.00429975091084174,-0.0603694750479585,5.38304789382766e-07,-0.0487277124693236,8.07242371720111e-06,3.95116291842474e-06,0.000122700802431148,4.38662887330943e-06,8.98188172614219e-05,-0.624529822553073,-0.00126074452264722,4.02511229394796e-07,1.795438797636e-15,-2.88571250228742e-15,-1.93421667571414e-16,-5.26922255827955e-16,1.22710001881909e-15,-2.04263689296269e-15,-8.91214185783085e-17,-8.82106887534206e-16,1.39471767468535e-15,-1.15879528195251e-15,1.9184957442131e-15,-3.5301622736128e-16,1.81061762805079e-16,-1.07422751249864e-15,3.21357523924704e-16,-5.3776427755281e-16,-2.16840434497101e-16,-1.9298798670242e-15,-5.50341022753642e-16,5.01768765426291e-16,3.73832909073002e-16,-1.96023752785379e-15,-2.09142599072454e-16,-1.5031378919339e-15,4.59701721133854e-17,-2.9620403352304e-16,1.49186218934005e-16
"t80",-0.139541840854553,-0.0466544407161466,-0.187995893081801,-0.187446928925526,-0.0208377812079128,-0.00182553408629417,0.213750880605094,-0.000154247558743038,3.76498836214447e-05,-0.0110156322108516,0.207808418238784,0.00307382735367174,-0.00490857859479576,-6.59766399239178e-06,0.000312939423431843,-0.00804149469525951,-0.112776885569232,-6.03023852506636e-15,0.0915572125972076,-0.00267007391724862,0.000133682837103823,0.00675528824603113,-8.47687226116639e-06,5.16721061073928e-06,-3.0002514190148e-05,4.80463599250216e-05,-1.58605228271899e-06,6.83481049534862e-16,-3.92047505570758e-16,1.56360248750433e-06,-0.0309776161629903,-0.0108518279288122,-0.000679794898277747,0.00171739631731277,0.000117027296305639,-0.0096163115969303,-0.013432600564274,-0.0428178360782947,-0.0151933494224923,0.00166150799752867,-1.61871476480758e-05,0.000192580414580442,-0.000429321737695254,-0.452583457608316,-0.00267316569126938,-0.00561806028095389,1.1331917581982e-05,-0.000532063136322162,-0.0107754574430855,0.0011134258485453,2.75285779459966e-05,-0.00426440932474357,-0.000185421119636315,-7.06594019020462e-05,2.09263826833738e-14,-0.000634867563703529,0.608983267433868,-0.0113111042491406,0.128645982054327,-7.37382829070748e-07,0.064666466385877,-1.01042199282418e-05,-4.93573956316331e-06,-0.000100527005327815,-3.53681432515782e-06,-6.24519243899464e-05,0.432122324827225,0.000865327491860555,-2.55772187353343e-07,-1.50140316845793e-15,1.48492329543615e-15,-2.94035629178069e-16,-8.06212735460221e-16,-7.72168787244176e-16,7.7715611723761e-16,4.08310538158041e-16,-6.76542155630955e-17,-1.12236608895699e-15,1.1744077932363e-15,-1.36761262037322e-15,-2.07299455379228e-16,5.42534767111746e-16,9.19837123136702e-16,-3.78169717762944e-16,-4.562322741819e-16,3.23525928269675e-16,5.25621213220973e-16,5.10442382806175e-16,-4.75314232417645e-16,6.20163642661709e-16,6.00214322687975e-16,9.49761103097302e-17,8.02309607639273e-16,-6.67868538251071e-17,1.34441069388203e-17,1.20129600711394e-15
"t96",-0.141415533660566,-0.0477019942613771,-0.196479619743809,-0.199813080315572,-0.0223212569413866,-0.00199225155279038,0.233676499811311,-0.000173615885907773,4.26468385452414e-05,-0.0128228578341285,0.250314205032681,0.00380700908084211,-0.00626044732254864,-8.94783193237817e-06,0.000448786446426878,-0.0117705248780503,-0.19632169567338,-1.1340124770932e-14,0.16624439891094,-0.00530855663624308,0.000286908497330761,0.0187074435028102,-2.49780808256883e-05,1.55531935187043e-05,-0.000210677502514552,0.000514452400026493,-3.40264942002115e-05,-5.58580959264532e-16,-8.46545056276682e-16,-0.000239727922450061,0.337386153075777,0.0428742342557153,0.00161034812497127,-0.00301211646864753,-0.000125009086802822,0.00975704505108073,0.0126364634418773,0.0385972747675863,0.0126619068458577,-0.00124714508622399,1.08785394418555e-05,-0.00010842371107602,0.000233342518077021,0.244001834947328,0.00142221290740774,0.00231310637562707,-4.33681742776151e-06,0.00018474963575625,0.00361057429105085,-0.00037118248855602,-8.88338228756131e-06,0.00132487904479903,5.74287346271733e-05,2.18837649623022e-05,-4.80529202337181e-15,0.000152552368254894,-0.145558862689173,0.00267226738905442,-0.0292794427282959,1.51392693200757e-07,-0.013159521031069,2.02165556220484e-06,9.8695748213353e-07,1.73718766246691e-05,6.07286592373656e-07,1.00744427280648e-05,-0.0695573937227664,-0.000138792197847251,3.96106690329912e-08,-0.0966053884654112,0.114739514722396,-0.53103726276409,-0.0284141282796695,-0.0073836601389966,-0.157099011468372,0.106746825733215,-0.0599883406787865,-0.127758975189327,-0.077100624110642,-0.0629413458207182,0.141149798177417,-0.00220617590395053,0.0898416603434139,0.105055158920316,-0.00956590175899136,0.0483198529625273,7.02494388408453e-05,0.084071543704125,0.0344670035397513,-0.0849111992818695,-0.0898516633671659,0.156790919723521,-0.10317385277677,0.0322226380485656,-0.165736684881119,-0.000865283896311497
"t97",-0.141415533660566,-0.0477019942613771,-0.196479619743809,-0.199813080315572,-0.0223212569413866,-0.00199225155279034,0.233676499811311,-0.000173615885907802,4.26468385452853e-05,-0.0128228578341285,0.250314205032681,0.00380700908084206,-0.00626044732254863,-8.94783193237453e-06,0.00044878644642686,-0.0117705248780503,-0.196321695673381,-1.14468990329493e-14,0.16624439891094,-0.00530855663624299,0.000286908497330656,0.0187074435028102,-2.49780808256814e-05,1.55531935188344e-05,-0.000210677502514533,0.000514452400026531,-3.40264942000779e-05,-4.68375338513738e-16,-6.80011602582908e-16,-0.000239727922450102,0.337386153075777,0.0428742342557153,0.00161034812497119,-0.00301211646864737,-0.000125009086803064,0.00975704505108054,0.0126364634418767,0.0385972747675867,0.0126619068458576,-0.00124714508622457,1.08785394418451e-05,-0.000108423711076279,0.000233342518077107,0.244001834947328,0.00142221290740795,0.00231310637562679,-4.33681742708931e-06,0.000184749635756096,0.00361057429105064,-0.000371182488556369,-8.88338228758299e-06,0.00132487904479874,5.7428734626639e-05,2.18837649615337e-05,-5.1824903737258e-15,0.000152552368254764,-0.145558862689173,0.00267226738905441,-0.0292794427282964,1.51392693003866e-07,-0.0131595210310689,2.02165556180758e-06,9.86957481991175e-07,1.7371876624905e-05,6.07286592094365e-07,1.00744427280162e-05,-0.0695573937227652,-0.000138792197847171,3.96106686340048e-08,0.0966053884654113,-0.114739514722396,0.531037262764091,0.0284141282796697,0.00738366013899682,0.157099011468372,-0.106746825733215,0.0599883406787866,0.127758975189328,0.0771006241106414,0.0629413458207187,-0.141149798177417,0.00220617590395008,-0.0898416603434144,-0.105055158920316,0.00956590175899188,-0.0483198529625273,-7.02494388406683e-05,-0.0840715437041251,-0.034467003539751,0.0849111992818694,0.0898516633671662,-0.156790919723522,0.10317385277677,-0.0322226380485659,0.165736684881119,0.000865283896309944
"t3",-0.11118932464952,-0.0310280333426616,-0.0645277047763174,-0.00608717675198613,0.0011736244880506,0.0010515607767286,-0.141768091416607,-0.000137816656015493,1.97172865502397e-05,-0.000243370556646691,-0.0193128645838019,0.000184710369839276,-0.00343862503915043,6.4604100055755e-05,-0.000943694452437848,0.0210894722382145,0.073643234140496,-5.18806664123371e-15,-0.00670788274280286,-0.00399767766051979,0.000437067150182465,0.165066223514566,0.000255596391681002,-4.48142627637663e-05,-0.00240955369749879,0.00856837620524106,-0.00099680901587963,-2.27855928569554e-15,-5.23886489744996e-16,0.0365752897498336,-0.0314477448230825,0.608122822206286,0.0444731249255958,-0.159958354485025,0.00279486274356297,-0.13994529350184,-0.0765507764324059,-0.0934361450041131,0.0416258911982419,-0.0136571744688038,0.000415369774979529,0.000202478390357644,-6.00213758646684e-05,-0.00219209411701687,0.000456483222567125,-0.0117836603975305,4.84431275376077e-05,-0.00609552832097818,-0.283959636364898,0.0372630042984175,-0.000760851501630645,0.0203509669460475,0.00078276644750371,0.000297800832331121,-1.45461514740468e-14,-0.000310836179822043,0.101764058589531,0.00735202190234614,-0.602485159826697,-1.62460695394572e-05,0.162929438625529,0.000233446791059344,0.000118856928239318,-0.0020204230393649,-6.39130041218358e-05,-3.78803750207537e-05,0.00684678543811598,-0.000834466518641993,2.79846808283902e-06,9.32413868337534e-17,-2.0194349664715e-15,-8.84708972748172e-16,-1.1366775576338e-15,6.24934132220645e-16,-4.38885039422132e-16,4.39535560725623e-16,-1.04777297948999e-15,5.77229236631283e-16,-7.45931094670027e-16,1.01372903127395e-16,-2.42861286636753e-17,-1.25116930704827e-16,-1.28759850004379e-15,1.60635393875452e-15,-1.07552855510562e-15,3.07046055247895e-16,4.88324658487471e-16,-4.27175655959289e-16,-6.17127876578749e-16,1.83490375671447e-15,-3.46944695195361e-16,-4.0093796338514e-16,-8.67361737988404e-19,-9.05525654459893e-16,-8.32667268468867e-17,-2.90869758834411e-15
"t8",-0.116028117392016,-0.0334164608201189,-0.0762374782527056,-0.00801529912911588,0.00159554527919809,0.0016592849276022,-0.227460175991165,-0.000333994476777444,5.53991573068864e-05,-0.00591394209280947,0.0291929902803597,-9.37458684694534e-05,0.000439113685215627,1.26182601243807e-05,-0.000311430353583463,0.00769017747799634,0.040099011614181,-6.1800931968124e-15,-0.00386212428970043,-0.00256173318169494,0.000306172267423221,0.203693891688907,0.000538950337366506,-0.000147423306782357,-0.00131545899423261,0.00510537255212579,-0.000631833967600127,-3.05311331771918e-16,-2.91433543964104e-16,0.0245415527518893,-0.0227604802262055,0.496190349908879,0.0407010697761563,-0.161815477712506,0.00370901781207776,-0.193528760733846,-0.113267506608079,-0.144258087099349,0.0702003931153734,-0.0266060804275806,0.000990134590458891,0.000832695879495251,-0.000295380666671537,-0.0113146638150326,0.00256426833585323,0.05355258166998,-0.000117143521422575,0.00574415692683389,0.119220005312397,-0.0124901552697385,-0.000260670744698927,0.0411665804749744,0.00178534428459547,0.000680325861923257,1.78660196893084e-14,0.000418515159398239,-0.134511944055468,-0.00934379092973257,0.681943839967581,1.40792158865831e-05,-0.13834034017728,-0.000190782823457449,-9.70067020782139e-05,0.0012290584641927,3.84239120571443e-05,2.03787588809838e-05,-0.00366967478366847,0.000444501524649622,-1.40456599816152e-06,-3.7470027081099e-16,2.48759346455074e-15,8.95117313604032e-16,8.67361737988404e-16,-5.49907341884648e-16,2.77555756156289e-16,-5.36029554076833e-16,9.99200722162641e-16,-2.81025203108243e-16,9.0205620750794e-16,-1.02348685082632e-16,1.73472347597681e-16,2.79290479632266e-16,1.25247034965525e-15,-1.65145674912992e-15,9.99200722162641e-16,-7.63278329429795e-17,-6.17561557447743e-16,3.53883589099269e-16,6.66133814775094e-16,-1.12757025938492e-15,1.2490009027033e-16,-8.84708972748172e-17,-1.66533453693773e-16,-3.46944695195361e-17,-3.48679418671338e-16,2.23432383705813e-15
"t56",-0.121710864427048,-0.0362336743116201,-0.0901958725578062,-0.0103350131683147,0.00210429804102233,0.00239827703026216,-0.33174217355537,-0.00057577492114406,9.94931190246699e-05,-0.012999949050443,0.0906059980799543,-0.000449800936241945,0.0054452861584527,-5.56381778976549e-05,0.000527703661702212,-0.0101396272776754,-0.00344206035540608,-1.26062079000765e-14,-0.000270208415932271,-0.00097254563162899,0.000200712729636839,0.490863788594244,0.00189844985119236,-0.000604433184839645,0.00240642476782234,-0.00719446127358719,0.000736553962354208,1.19348975147204e-15,-6.10622663543836e-16,-0.0240715536658913,0.0179497330186652,-0.289866876130933,-0.0189217865570947,0.0642523512140311,-0.00110299046414609,0.0557837881870147,0.0311839381495629,0.0387026427411655,-0.0179653308718737,0.00640194208040636,-0.000223911184990874,-0.000172873492406092,6.05026277884259e-05,0.00231097327789311,-0.000521415448381884,-0.0111489140358518,2.7215493653969e-05,-0.00223632465910887,-0.0954587172399754,0.0124230402886784,-0.000249683271241488,0.0077213588652993,0.000305674240804923,0.000116340862781235,-2.25938282161957e-16,-1.62808185944028e-05,0.00529408211305505,0.000376261532280986,-0.0289644929627416,-6.31809951698661e-07,0.00621375871761745,8.57452987953339e-06,4.35984549510731e-06,-5.32029614431669e-05,-1.65852052988122e-06,-8.52404048394539e-07,0.000153312772452994,-1.85337492510512e-05,5.73887159807662e-08,-0.0134013087758915,0.124296188466299,0.323110780660224,-0.0152405897177229,-0.00124554305142871,-0.121141766822675,0.218719964843079,-0.333315776561953,-0.0978447452703538,-0.0047450739050512,-0.00306712919674302,0.0852208163866831,-0.0306747034392879,0.079247047500298,0.233704182740551,-0.0821065961052935,0.0430639493181629,0.031689731073449,0.105891581579709,0.169706726098812,-0.0079372083787727,-0.154494046979248,0.163948289990409,0.159780923942255,0.00797333293119496,0.0318950195957565,-0.0195351521233545
"t57",-0.121710864427048,-0.0362336743116201,-0.0901958725578062,-0.0103350131683147,0.00210429804102237,0.00239827703026221,-0.33174217355537,-0.000575774921144087,9.94931190246333e-05,-0.012999949050443,0.0906059980799542,-0.000449800936241988,0.00544528615845274,-5.56381778975777e-05,0.000527703661702153,-0.0101396272776754,-0.00344206035540592,-1.26590438501709e-14,-0.000270208415932351,-0.000972545631629108,0.000200712729636897,0.490863788594244,0.00189844985119236,-0.000604433184839777,0.00240642476782253,-0.00719446127358708,0.000736553962354211,1.13797860024079e-15,-5.55111512312578e-16,-0.0240715536658913,0.0179497330186655,-0.289866876130934,-0.0189217865570946,0.0642523512140314,-0.0011029904641459,0.0557837881870146,0.0311839381495623,0.0387026427411658,-0.0179653308718735,0.00640194208040632,-0.00022391118499116,-0.000172873492406137,6.05026277882786e-05,0.00231097327789298,-0.000521415448382107,-0.0111489140358519,2.7215493654309e-05,-0.00223632465910939,-0.095458717239976,0.0124230402886786,-0.000249683271240883,0.00772135886529981,0.000305674240804479,0.000116340862781193,-3.91200383561803e-16,-1.62808185938546e-05,0.00529408211305541,0.000376261532280944,-0.028964492962742,-6.31809952734291e-07,0.00621375871761791,8.57452988015789e-06,4.35984549467612e-06,-5.32029614434687e-05,-1.65852052982224e-06,-8.52404048047595e-07,0.000153312772453371,-1.85337492515161e-05,5.73887149746266e-08,0.0134013087758913,-0.124296188466299,-0.323110780660224,0.0152405897177225,0.0012455430514288,0.121141766822675,-0.218719964843079,0.333315776561952,0.0978447452703546,0.00474507390505059,0.00306712919674365,-0.0852208163866833,0.0306747034392881,-0.0792470475002987,-0.233704182740551,0.0821065961052929,-0.0430639493181628,-0.0316897310734489,-0.105891581579709,-0.169706726098812,0.00793720837877359,0.154494046979247,-0.163948289990409,-0.159780923942256,-0.00797333293119519,-0.0318950195957565,0.0195351521233539
"t24",-0.122555767304778,-0.0366637728887708,-0.0924706561685324,-0.0107358687835957,0.00219349444613331,0.00253518451682999,-0.35116110319989,-0.000624857612297374,0.000108614080541797,-0.0145894025885898,0.105861666513227,-0.00054597811537903,0.00692392536193413,-8.00541427390628e-05,0.00088763221944867,-0.0183323997295763,-0.042588820054415,4.16177053876262e-15,0.0036858900667509,0.00206677894342745,-0.000226323277309086,-0.162802545329297,-0.000504555508076585,0.000149427113655801,-6.28712824849659e-05,7.334727017827e-05,-1.7226286692703e-06,-3.67761376907083e-16,1.38777878078145e-16,1.01414584670854e-06,-0.000133497847669696,0.0137797315602803,0.00218373527682263,-0.0123397466165098,0.000491667271857611,-0.0271925530426759,-0.0173623058822328,-0.0232487333460657,0.0124361328813533,-0.00538280759149827,0.000233308773483702,0.000261342785369617,-9.90743009430433e-05,-0.00385574074674754,0.000897276287813893,0.0388315990798118,-0.000123410718910115,0.0158134384957366,0.830904420710086,-0.11172803647188,0.00283157306544547,-0.123446522346342,-0.00505182518470713,-0.00192360842712044,-1.29842635840063e-14,-0.00019896977492263,0.0627703637198646,0.00418963916759598,-0.271192814063437,-4.21540534642929e-06,0.0405225287831049,5.3641978109184e-05,2.72365559468166e-05,-0.000252236050938432,-7.78790756618582e-06,-3.67408153507595e-06,0.0006590149437459,-7.93107657877379e-05,2.35473994109059e-07,1.14491749414469e-16,3.37403716077489e-16,1.04083408558608e-16,-4.14598910758457e-16,-8.32667268468867e-17,3.46944695195361e-16,-1.64798730217797e-17,1.55431223447522e-15,-7.18175519054398e-16,6.38378239159465e-16,-1.12279976982599e-15,4.16333634234434e-16,-2.59341159658533e-16,6.21031004399697e-16,-3.7470027081099e-16,5.82867087928207e-16,2.1163626406917e-16,-7.63278329429795e-17,7.80625564189563e-16,3.81639164714898e-17,-4.8919202022546e-16,-1.2490009027033e-16,1.18828558104411e-16,4.97865637605344e-16,5.41233724504764e-16,3.98986399474666e-16,6.90419943438769e-16
"t31",-0.124201380248739,-0.0374870013892439,-0.0966435971744779,-0.0114441299401942,0.00234965290417142,0.00276671102894452,-0.383895950432278,-0.000703318800043136,0.000123029521238031,-0.0169829413053627,0.127514944395779,-0.000676207022722151,0.0088308395509064,-0.000108570399399319,0.00127295342060737,-0.0268335645633824,-0.074138502119555,1.18582404105289e-14,0.00669263033699586,0.00410910462249869,-0.000485732296010325,-0.45084966147093,-0.00148673093948073,0.000449772419032761,-0.000441481826810562,0.000785359790785659,-3.69565461863057e-05,-3.40005801291454e-16,3.05311331771918e-16,-0.000155486499180442,0.00145396356621769,-0.0544420205307336,-0.00517299264435301,0.0216425024485015,-0.000525201201814575,0.0275905124763169,0.0163332589618596,0.0209571017861734,-0.0103640844219175,0.0040403910470629,-0.000156794683671358,-0.00014713726063146,5.38483026336972e-05,0.00207874990009462,-0.000477380778229966,-0.0159880127509149,4.72302901779881e-05,-0.00549094045928919,-0.278414364826918,0.0372467467620744,-0.000913739389513234,0.0383527232390595,0.00156465416931708,0.000595756453726587,3.51171227137337e-15,4.78104601833538e-05,-0.0150033395698198,-0.000989809294730977,0.0617226775441982,8.65468440743727e-07,-0.00824626888643208,-1.07327041859312e-05,-5.44626035589639e-06,4.35884222658202e-05,1.3372180208103e-06,5.9268508320609e-07,-0.000106079596627795,1.27208664931419e-05,-3.64671480374001e-08,-0.0201437048197599,0.0338747985493405,-0.0479486040174568,0.00766503044754586,-0.542768726701766,-0.013266292794588,-0.0457328144422278,0.101783897895817,-0.0280225246281233,-0.0688985726446346,0.0986828666706927,-0.0540566594762814,-0.156269949476159,-0.0535666220727906,0.178777212529241,-0.115583632581381,-0.148093046625389,-0.00434547385473191,-0.220967716926153,-0.0109302368477932,-0.0168179481361106,-0.105541501762298,-0.00361885829445402,0.107309492786048,0.00793447512700891,0.060643772732307,0.0217435665173336
"t32",-0.124201380248739,-0.0374870013892439,-0.0966435971744779,-0.0114441299401942,0.00234965290417139,0.00276671102894455,-0.383895950432278,-0.000703318800043105,0.000123029521238127,-0.0169829413053627,0.127514944395779,-0.0006762070227221,0.00883083955090638,-0.000108570399399309,0.00127295342060733,-0.0268335645633824,-0.0741385021195551,1.18606783975488e-14,0.00669263033699589,0.00410910462249882,-0.000485732296010332,-0.45084966147093,-0.00148673093948072,0.000449772419032872,-0.000441481826810344,0.000785359790785561,-3.69565461863681e-05,-2.42861286636753e-16,4.44089209850063e-16,-0.000155486499180488,0.00145396356621771,-0.0544420205307338,-0.00517299264435294,0.0216425024485015,-0.000525201201814735,0.027590512476317,0.0163332589618598,0.0209571017861733,-0.0103640844219175,0.00404039104706309,-0.000156794683671166,-0.000147137260631356,5.38483026339506e-05,0.00207874990009444,-0.000477380778229917,-0.0159880127509151,4.72302901774746e-05,-0.00549094045928884,-0.278414364826918,0.0372467467620745,-0.000913739389513153,0.0383527232390597,0.0015646541693173,0.000595756453726629,3.71205552868687e-15,4.78104601827536e-05,-0.0150033395698203,-0.000989809294730901,0.0617226775441977,8.65468440856484e-07,-0.00824626888643217,-1.07327041859312e-05,-5.44626035548022e-06,4.35884222656328e-05,1.33721802082765e-06,5.92685084049166e-07,-0.00010607959662655,1.27208664930656e-05,-3.64671489880286e-08,0.0201437048197595,-0.0338747985493408,0.0479486040174567,-0.00766503044754539,0.542768726701766,0.0132662927945877,0.0457328144422276,-0.101783897895818,0.0280225246281234,0.0688985726446342,-0.0986828666706921,0.0540566594762812,0.156269949476159,0.0535666220727905,-0.178777212529241,0.115583632581381,0.148093046625389,0.00434547385473181,0.220967716926152,0.010930236847793,0.0168179481361108,0.105541501762299,0.00361885829445396,-0.107309492786049,-0.00793447512700941,-0.0606437727323075,-0.0217435665173349
"t5",-0.119157423330858,-0.0353346151053305,-0.0976350208389445,-0.0570006551191751,-0.00521745711910126,-7.78319055276466e-05,0.00491005743384049,4.95280009617085e-05,-1.50764930187423e-05,0.00851824060380627,-0.284710162086136,-0.00646004296159563,0.0176015300899186,-9.22385615504353e-05,0.00068742108205834,-0.0124742447433778,-0.00544010404814172,-1.46676969274609e-16,-0.00270416389797366,0.000133645797659798,7.62943505938614e-06,0.00753219149898439,-1.30204925441841e-05,8.76364936381145e-06,-0.000540795935938798,0.00196930608923697,-0.000233597440008316,-2.78331687664333e-15,-2.47379875651874e-16,0.00872619162642763,-0.0166877296718669,0.139885212538015,0.00887150279521945,-0.0223859138657625,-0.00160303008873247,0.133891781572047,0.193528514559471,0.633917644783814,0.24257164356457,-0.0328279887847369,0.00079025923434149,0.000473547286193827,-0.000228598660093215,-0.0947025274481254,0.000670261435562675,0.0134818954842243,-2.39874182857741e-05,0.000808014117515687,0.0135866991919437,-0.0013617590901011,-2.69225969394124e-05,0.00294479796549683,0.000123723956414448,4.71262227019423e-05,-8.10020909667057e-15,-7.41499443849172e-05,0.0454229745854033,0.00041487930769649,-0.0786198229736672,5.2408168719615e-06,-0.568847934636533,0.000142080419489744,7.07145708331866e-05,-0.000621098440517525,-1.96560506972788e-05,-1.54357066815246e-05,0.0289287030065055,-0.000201057544616668,8.4398110175726e-07,2.27582167521001e-15,3.86230760915374e-15,1.42355745247347e-15,3.01137153407849e-15,-9.9399655173471e-16,-3.55645417629558e-16,3.02655036449329e-16,2.10877322548431e-15,-2.42227028365849e-15,1.22970210403306e-15,-2.36572914036337e-15,1.24412199292712e-15,-1.59095826790523e-15,2.63363549718454e-15,-1.83338587367299e-15,1.421172207694e-15,-1.49489795542301e-15,-1.85777364629033e-15,1.13190706807487e-15,-5.81145916979386e-16,-2.93691394988305e-15,2.05976728728796e-15,-5.14508140952996e-16,1.05796447991136e-15,-2.02783753330826e-15,-1.76291273246143e-15,3.63747118363456e-15
