"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121"
"t128",-0.0401629605962733,-0.0714578015904186,0.184112462718248,0.00757431045774379,0.200325341047601,0.138808768474639,-0.0143638829285949,0.123554995446294,-0.171840125557327,-0.000447576249598138,-0.000597139459096973,7.79826738805642e-06,-0.00807173840203244,0.0105428549794714,-0.0136179043538897,0.00231485599506741,-0.0625946393664074,-0.00360717914740528,0.0346340306536028,0.048337552490229,0.221152163980781,-5.41407196852361e-15,-0.0112499004425727,-0.0602861184516794,-0.00163474197073037,-0.0326052535791671,0.00638061259908908,0.0068564100673447,6.19793777299729e-05,0.00222773140222364,-0.0134383446247026,0.00387724457845329,-0.00137577671539307,2.65408982431667e-16,-1.90395221898288e-16,-2.14183618821821e-16,-4.6113261546965e-05,-0.00228326512779315,1.6451816574072e-06,0.00190156459995602,3.95875311665073e-05,0.000138793560497328,-0.00111231234774294,-0.00140447827517458,0.00439590062446342,-0.0147474488646693,-7.0802888155452e-05,-0.000184783132174393,9.3360391877885e-05,0.00251141673037531,-0.39327716196054,0.00576780819050948,-0.00778464205940793,-0.139113205663387,-0.0105758762391741,-0.000657270822044163,-0.00387381195107735,0.174528474679259,-0.0014724883914476,-0.000113140575098868,0.000732487230172538,0.000244754671761447,0.00484980038883126,7.5267651486838e-05,3.7818910358652e-05,6.13050094172667e-05,0.000315396260968958,0.000949631927240589,6.1607095440952e-06,-8.13932254928318e-15,-0.00770027747253019,-0.0519033102728684,-0.029902712111926,-0.0284831282057702,0.000286196078210565,0.000213067676030729,-0.00559598013354926,-0.00075892530031791,-0.00019946633823742,-0.00053995617905039,-0.736249255927031,3.29047790675737e-05,0.182330659868353,5.58376614292677e-05,2.08658719612898e-05,0.000869244282702239,2.6305018503911e-06,-0.0093455568700947,4.57056267832989e-15,-8.50881864966624e-16,5.58255698612786e-16,-3.67154223690491e-15,6.56592835657221e-16,4.66206934168767e-16,-6.81746326058885e-16,-2.77989437025283e-16,8.03502230029007e-16,9.11597186625812e-16,5.80048162279745e-16,-5.36680075380325e-17,7.21319705354606e-16,-6.81665010895949e-16,-2.34540034962927e-16,-2.01444763647807e-16,9.78600880885416e-16,1.5259061375561e-15,1.06360233120828e-15,-3.07046055247895e-16,-7.28583859910259e-17,8.63675450601953e-16,-6.60495963478169e-16,8.80263743840981e-16,3.49980461278321e-16,2.60106877442851e-17,-9.5138740635603e-18,-7.12103986888479e-16,2.4459601011273e-16,-5.87312316835398e-16,-3.14418630020796e-16,2.9316826744008e-16,2.5951463200613e-15
"t135",-0.0404763264866208,-0.0729784220892646,0.189213506674197,0.00783743718438468,0.208283944887072,0.14665306104795,-0.0155633593806129,0.135467874842457,-0.189299166582663,-0.000505459085498294,-0.000679591831954891,8.97163619820769e-06,-0.00961594025253425,0.0127775604647034,-0.0170789047712701,0.00321527889715538,-0.0881886201103295,-0.0054685236541463,0.0538818828260848,0.0765109548354892,0.380636763388085,-8.4258771834711e-15,-0.0200655672588859,-0.120437401256464,-0.0035949281121494,-0.0837212101166972,0.018088458009413,0.0220494510763605,0.000202909077209266,0.00731301217400073,-0.0540031674181288,0.0157744147789971,-0.00963881925604747,4.64976815390733e-17,8.91179914585182e-17,2.86758087186204e-16,0.00125480314966623,0.0190067239179349,-1.09381782961151e-05,-0.00639147426983216,-0.000112446101281168,-0.000306179947221666,0.00241088085360173,0.00277396419677275,-0.00799595026906546,0.019501982216171,8.43948671035152e-05,0.000195763516572013,-9.41303337079649e-05,-0.00221125507448642,0.325071438196877,-0.0035882983485494,0.00468750483584837,0.0814149617045982,0.00586626464724557,0.000343544231291662,0.00171918245041396,-0.069582111082689,0.000525209024411794,3.94436920929915e-05,-0.000248240864953849,-8.22155839662308e-05,-0.00162032572324308,-2.50679708136689e-05,-1.2513528857008e-05,-1.97742860475792e-05,-0.00010051074191371,-0.00030018275584106,-1.89766983314679e-06,6.54966532398493e-16,0.00191035033792267,0.012674467218911,0.00709806372707877,0.00665618539682787,-6.48172460658225e-05,-4.79837980110558e-05,0.00124476394662855,0.000166421731196277,4.32007827910748e-05,0.000110969670631139,0.148961175707749,-6.58339631442335e-06,-0.0325712833615345,-9.60345679953265e-06,-3.58467691574443e-06,-0.000149179762298627,-4.22469606973673e-07,0.00149968587127788,-0.0249995786577007,0.00146492868418565,0.134989828172838,0.121271914498104,0.0223016925520432,0.197780537405111,-0.255831998795769,-0.169329060192252,0.00829686830310371,0.307249311069097,-0.0624843577084676,-0.236720265109062,-0.247373652282098,0.0278786525767833,0.126857832022601,0.116718556507642,0.0546781662743924,-0.0386085782975504,0.0333954455216481,-0.0777481945681617,-0.0438595548831289,0.133582629174128,0.00959602516709236,0.0920330497510206,-0.0138252626319808,0.0922317935672162,-0.0712351429564509,0.0206922707115791,-0.0335453748010338,0.0579220087080997,0.105595510103181,-0.0489248851980073,0.120053294469388
"t136",-0.0404763264866208,-0.0729784220892646,0.189213506674197,0.00783743718438467,0.208283944887072,0.14665306104795,-0.0155633593806128,0.135467874842457,-0.189299166582663,-0.000505459085498293,-0.000679591831954885,8.97163619817572e-06,-0.00961594025253419,0.0127775604647035,-0.0170789047712701,0.00321527889715546,-0.0881886201103297,-0.00546852365414638,0.0538818828260848,0.0765109548354891,0.380636763388085,-8.29035191191041e-15,-0.020065567258886,-0.120437401256464,-0.00359492811214946,-0.0837212101166973,0.018088458009413,0.0220494510763606,0.000202909077209319,0.00731301217400083,-0.0540031674181288,0.015774414778997,-0.00963881925604745,-3.64022241698959e-18,1.24248682973968e-16,2.7071261412e-16,0.00125480314966623,0.0190067239179349,-1.09381782963517e-05,-0.00639147426983216,-0.000112446101281332,-0.0003061799472216,0.00241088085360189,0.00277396419677282,-0.00799595026906498,0.0195019822161709,8.43948671035264e-05,0.000195763516571926,-9.41303337078488e-05,-0.00221125507448645,0.325071438196877,-0.0035882983485499,0.00468750483584872,0.081414961704598,0.00586626464724562,0.000343544231291321,0.00171918245041405,-0.0695821110826888,0.000525209024411639,3.94436920944203e-05,-0.000248240864953049,-8.22155839660659e-05,-0.00162032572324288,-2.50679708131518e-05,-1.25135288573742e-05,-1.97742860479055e-05,-0.000100510741913987,-0.000300182755840472,-1.89766983315915e-06,2.45501318926755e-15,0.00191035033792264,0.0126744672189109,0.00709806372707887,0.00665618539682868,-6.48172460654525e-05,-4.7983798011279e-05,0.00124476394662918,0.000166421731196816,4.32007827907408e-05,0.000110969670631182,0.148961175707748,-6.5833963142097e-06,-0.0325712833615353,-9.60345680008828e-06,-3.5846769156771e-06,-0.000149179762298304,-4.22469606618922e-07,0.00149968587127789,0.024999578657697,-0.00146492868418526,-0.134989828172839,-0.121271914498102,-0.0223016925520438,-0.197780537405111,0.25583199879577,0.169329060192252,-0.00829686830310416,-0.307249311069097,0.0624843577084677,0.236720265109062,0.247373652282098,-0.027878652576783,-0.126857832022601,-0.116718556507642,-0.0546781662743929,0.0386085782975499,-0.0333954455216485,0.0777481945681618,0.043859554883129,-0.133582629174128,-0.00959602516709209,-0.0920330497510209,0.0138252626319802,-0.0922317935672161,0.0712351429564511,-0.0206922707115786,0.0335453748010339,-0.0579220087080997,-0.105595510103181,0.0489248851980073,-0.12005329446939
"t118",-0.0393764848961592,-0.0676156333169305,0.17118223755311,0.00690499085067054,0.180030582912545,0.118637993259323,-0.011238056893874,0.0923117806373313,-0.125934313650843,-0.000293297724599856,-0.000376432035444739,4.63838358605792e-06,-0.00383009754789334,0.00434328423780306,-0.00382132052989575,-0.000398525561343381,0.0152308247920334,0.00232850535594334,-0.0278121376437528,-0.0441335800717221,-0.333372806856576,7.77069381063811e-15,0.0201832137452277,0.172606719098893,0.00652414800562131,0.207585805150814,-0.0532187621461924,-0.0790081540850755,-0.000746546633190162,-0.0270138138976527,0.264028798414098,-0.0783814370841569,0.0919538207334297,-4.47963305604239e-16,2.51102659658415e-15,-1.29765949709847e-15,0.0520896488852435,0.248226973191671,-0.000114883316090101,-0.0343069041384836,-0.000507532561820848,-0.00105032756982251,0.00810618328446811,0.0083697534026626,-0.0218237146191567,0.0339773723325694,0.000122835932474306,0.000224347182658785,-9.60662872723037e-05,-0.00152484958733798,0.17587811088649,0.000294148076837929,-0.000695447166411178,-0.0167118891537366,-0.00181660907074811,-0.000144527417419264,-0.00119467871171711,0.0585542522845026,-0.000501751704635595,-3.83681635076613e-05,0.000246016809519778,8.18869135699986e-05,0.0016184393594836,2.50785444768244e-05,1.25580271655344e-05,2.00442911095326e-05,0.000102241756142863,0.000305934085237457,1.94088478358556e-06,-7.48966860752986e-16,-0.00164714228484036,-0.0105691618803393,-0.00550967394716979,-0.00492811143417129,4.27418583784224e-05,3.08775224916459e-05,-0.000755727459052511,-9.36077460844068e-05,-2.2520534556314e-05,-3.56682999894152e-05,-0.0377066164349505,1.32814369074593e-06,-0.0148272247276806,-7.08827154645065e-06,-2.67773587725798e-06,-0.000112655213412025,-5.67571928747346e-07,0.00202703330103093,-0.0273056311773248,0.0169622991635376,0.0985592274207423,0.0939982602828316,0.0706381761444663,0.14659562521383,-0.107106407861535,-0.171776972577171,0.159828597837349,0.12947653808713,0.0214149723530844,0.0961184785843976,0.341506200418596,-0.0354887928532055,-0.045163129637362,-0.121490045311984,-0.203009951612327,0.0547522498469041,0.0479270362695157,-0.00461157158494771,-0.0315268511773792,0.0726565639991909,-0.134196396493997,-0.259405459187187,-0.137126490316511,-0.226457914994273,-0.0234200778124318,0.0120928882241547,-0.0133948409319098,0.109827644284716,0.027865294840705,-0.0203388699913711,0.0628535969681279
"t119",-0.0393764848961592,-0.0676156333169306,0.17118223755311,0.00690499085067055,0.180030582912545,0.118637993259323,-0.0112380568938741,0.0923117806373313,-0.125934313650843,-0.000293297724599856,-0.000376432035444746,4.63838358606512e-06,-0.00383009754789343,0.00434328423780304,-0.00382132052989573,-0.000398525561343439,0.0152308247920334,0.00232850535594335,-0.0278121376437528,-0.0441335800717222,-0.333372806856577,7.83010808969031e-15,0.0201832137452277,0.172606719098893,0.00652414800562136,0.207585805150814,-0.0532187621461924,-0.0790081540850754,-0.000746546633190186,-0.0270138138976528,0.264028798414099,-0.078381437084157,0.0919538207334297,-4.91207474098949e-16,2.42616109506822e-15,-1.36729491921353e-15,0.0520896488852437,0.248226973191671,-0.000114883316089721,-0.0343069041384837,-0.000507532561820928,-0.00105032756982267,0.00810618328446802,0.00836975340266202,-0.0218237146191569,0.0339773723325696,0.000122835932474812,0.000224347182658741,-9.60662872725327e-05,-0.00152484958733881,0.175878110886491,0.000294148076837842,-0.000695447166411236,-0.0167118891537368,-0.00181660907074798,-0.000144527417419205,-0.00119467871171742,0.0585542522845034,-0.000501751704635381,-3.8368163507677e-05,0.00024601680951857,8.18869135692326e-05,0.00161843935948316,2.50785444765946e-05,1.2558027165983e-05,2.00442911090131e-05,0.000102241756142489,0.000305934085236689,1.940884783138e-06,-9.08995101411847e-16,-0.00164714228484109,-0.0105691618803385,-0.00550967394716887,-0.00492811143417158,4.27418583788669e-05,3.08775224923714e-05,-0.000755727459051636,-9.36077460847052e-05,-2.25205345541629e-05,-3.56682999897184e-05,-0.0377066164349512,1.32814369124997e-06,-0.0148272247276794,-7.0882715468978e-06,-2.67773587618852e-06,-0.000112655213411923,-5.675719303537e-07,0.00202703330103095,0.0273056311773255,-0.0169622991635381,-0.0985592274207423,-0.0939982602828318,-0.0706381761444667,-0.14659562521383,0.107106407861535,0.17177697257717,-0.159828597837348,-0.12947653808713,-0.0214149723530842,-0.0961184785843977,-0.341506200418596,0.0354887928532055,0.0451631296373619,0.121490045311984,0.203009951612327,-0.0547522498469038,-0.0479270362695155,0.00461157158494784,0.0315268511773793,-0.0726565639991907,0.134196396493997,0.259405459187186,0.13712649031651,0.226457914994272,0.0234200778124316,-0.0120928882241545,0.0133948409319099,-0.109827644284717,-0.0278652948407047,0.020338869991371,-0.0628535969681283
"t22",-0.0353444173385512,-0.0483237401814355,0.106769756034658,0.00359334530311519,0.0799621511327993,0.0192337466960035,0.00516077303211756,-0.0868620990813898,0.152932313473799,0.00319755422357032,-0.00493670309141305,1.42574695961157e-05,-0.000974583627459411,-0.00146054441902483,0.0063329419696046,-0.00208455917155403,0.057796209984418,0.00333893047562181,-0.0305763872471115,-0.0407024527701283,-0.11203763896903,2.64892274781658e-15,0.00331202553901449,-0.040193913234376,-0.00301930899216232,-0.149240103421676,0.0443998760577187,0.0746389074777304,0.000714976621178948,0.0259235760429987,-0.283239330891158,0.0844976010138617,-0.110916872234018,5.32725208041938e-16,-3.26319355181001e-15,-1.16249765172808e-15,-0.0649273772538508,0.292115178139287,0.000113068145236776,0.0283617755275307,0.000361377879718738,0.000486378601636787,-0.00357934556820107,-0.00266049175709627,0.00420960964248679,0.014751000296769,8.2621086068338e-05,0.000206058986977918,-9.52222515577979e-05,-0.00135311365030943,0.0786904054067247,0.0150555766530558,-0.0248862421247586,-0.531250442463357,-0.0580649031354239,-0.00620963464322751,0.023233991119399,-0.207036832840889,-0.000206610793601,-2.79712723661642e-05,0.000234380901590959,8.07120463129085e-05,0.00161375167067135,2.50977699011755e-05,1.25737151745889e-05,1.8238303862772e-05,8.31257213747697e-05,0.000222641965544584,6.60740665500703e-07,9.63812363252714e-15,0.0320560068415768,0.266249567138415,0.245715182854662,0.346511627155,0.0492439043828135,0.00871215699101274,-0.079168617227873,-0.00550353415650563,-0.00092274444819461,-0.00031436011447368,-0.0582160617487476,-6.32062490856835e-06,-0.0616391973219827,6.74214636785383e-06,2.62225414046635e-06,0.000112284565976103,-7.59208111005966e-05,0.306060115013351,1.78806622286309e-15,-6.35992994379997e-16,6.78710559975926e-16,-4.02455846426619e-16,4.68375338513738e-16,2.74953670942324e-16,-6.24500451351651e-17,5.03937169771262e-16,-4.70543742858709e-17,-1.17093834628434e-16,4.2934406030426e-16,-7.22376802472779e-16,1.08853898117545e-16,5.28413033815123e-17,-2.7693233990711e-16,-6.27319377000113e-16,-1.80519661718836e-17,1.23664099793697e-15,7.43979530759553e-16,-8.94249951866044e-16,-5.51642065360625e-16,1.91686944095437e-16,-3.52582546492286e-16,2.50884382713146e-16,1.16313209064245e-15,3.74727375865302e-18,5.37466121955377e-16,-1.12713657851593e-15,4.02455846426619e-16,5.58147278395538e-16,6.80878964320897e-16,-6.24066770482656e-16,8.95117313604032e-16
"t30",-0.0360584841542602,-0.0511643216165582,0.11521369689214,0.0039632867343025,0.0896411480626844,0.0228964347029806,0.00692165721543459,-0.125063237827803,0.227318486777295,0.005911244868895,-0.0100179591323207,3.41163064095411e-05,-0.0107125922095785,0.00983403635091943,-0.00644936575439307,-0.000368297368768975,0.013024999898138,0.00130082443741949,-0.0130890719900904,-0.0183353572190188,-0.0599232825915384,1.52005144582468e-15,0.00186377271545874,-0.025477938841706,-0.00205752697346877,-0.11115439046067,0.0346171177954423,0.0611793577151772,0.000589856317640032,0.0214078140416698,-0.249609285112235,0.0747288725157188,-0.110730241201208,7.99594578896065e-16,-3.33306312356787e-15,-1.74712990565035e-15,-0.0821416227506003,0.42195874282021,0.000172329176723489,0.0599225770999297,0.000900458066513744,0.00187730978994442,-0.014480877508398,-0.0148622092682827,0.0383372279787162,-0.0524847702647951,-0.000171840868198648,-0.000259695911271375,9.84012173913772e-05,0.000797628520410921,-0.0344074442785602,0.000897246961867661,-0.00269278256752886,-0.0799813039679783,-0.0134323516559832,-0.00201776069536504,0.014996774446387,-0.204613456506121,-0.000359746525867998,-5.68712299789691e-05,0.000598710613926119,0.000224002106311232,0.00472696430370902,7.59690111462704e-05,4.08894211188424e-05,8.34143288597714e-05,0.000470921411510741,0.00150244770663717,1.15005434480368e-05,-1.01099684179928e-14,-0.0388346720489301,-0.292151317367091,-0.227132588035345,-0.291714979405051,-0.0342565652337259,-0.0058492984211209,0.0490771436379634,0.00309670131577612,0.000474602145978525,9.83634232161416e-05,0.0145211304425232,1.27442639956598e-06,-0.0530430452119051,2.53180561518611e-05,1.05853892307948e-05,0.000486105621122936,0.000142714172073141,-0.567729534037174,1.25073562617928e-15,-5.70181922510127e-16,-6.09809511914472e-16,-1.02869102125425e-15,-8.48713460621653e-16,-1.65666091955785e-16,-6.36643515683488e-16,3.13334427848311e-17,3.14608365400981e-16,-2.26815094483968e-16,-1.20617491689012e-16,3.265413655619e-16,-4.42517116699959e-16,-1.62664207190716e-17,8.3400219239374e-16,7.19151301009635e-16,2.43132337179874e-16,-6.4439556121676e-16,-5.15971813885852e-16,-2.59774840527527e-16,-1.56125112837913e-17,4.61165394066709e-16,2.90674602443364e-16,-3.56919355182228e-16,-1.46535344622278e-15,2.06083116066971e-17,-6.6230353178761e-16,8.73650110588819e-16,-1.38083988687754e-15,5.43998440044602e-16,-2.11723000242969e-15,3.56702514747731e-16,-1.12106504635001e-15
"t39",-0.0366329693926327,-0.0534718583925039,0.122104603448572,0.00426669833943807,0.0976075348690841,0.0259467715888406,0.00841581348237421,-0.157765422409368,0.291221880737098,0.00828647130759134,-0.0144914941392094,5.17441672347577e-05,-0.0195904454517484,0.0202686652139219,-0.0185781989767541,0.00139953435939716,-0.033636259018509,-0.000958665156378258,0.00673610257627774,0.00740752548038981,0.00474482796646829,-4.55771488258594e-17,6.10212990275923e-06,-0.00439961069280211,-0.000534796900577108,-0.0391360397378383,0.0136313077448634,0.0266421746035445,0.000259894824330818,0.00944883011470813,-0.122231438025898,0.0367796337523722,-0.0630809143092316,4.98517052383202e-16,-2.23467642348698e-15,-1.85468339625023e-15,-0.0567757292397406,0.315478124249476,0.000132465838393586,0.0526081332995067,0.000830802560565157,0.00190408710421983,-0.0148014367076815,-0.0158703997494894,0.0427579824152688,-0.07363359689285,-0.000268299629133893,-0.000473038075885838,0.000194025906770302,0.00209660606036569,-0.109488205213143,-0.0144308207710946,0.0230830497994701,0.479610248605034,0.0500244970248571,0.00511318935102693,-0.017634850015878,0.15672624146144,0.000171287921435121,2.42293535572307e-05,-0.000219626194090089,-7.81344940079057e-05,-0.00159744870035709,-2.51943511614493e-05,-1.3028442957224e-05,-2.24189811818828e-05,-0.000115604195387988,-0.000345476523071414,-2.07795366323578e-06,-1.02867069246351e-15,-0.0120402374306166,-0.106280965811826,-0.107982153585978,-0.159931172134588,-0.0250000020310845,-0.00449946670894256,0.0424683480544937,0.00308771445446812,0.00053898288912815,0.000222596896607183,0.0441119924380959,5.04737960061232e-06,0.130539357276174,-4.236882154784e-05,-1.75521596296542e-05,-0.000799352187477367,-0.000154311956468027,0.611298919023669,-5.12591813613128e-15,3.9948784297944e-16,4.10477671953591e-16,6.82688226696232e-16,-1.35098366955272e-16,1.75600094361184e-16,4.13219941120327e-16,2.29490871564344e-16,-3.8679336019894e-16,5.08768645702401e-16,4.6598077637185e-16,-2.80002304945315e-16,8.21105268738846e-16,-3.45765995909698e-16,5.64433109897112e-17,-9.21554905953734e-17,1.77895341890006e-16,8.93009895631264e-17,7.84826847607945e-16,6.91510921874833e-16,9.84855372167942e-16,-1.32394637787636e-16,-4.59528926412614e-16,4.96408740936066e-16,-5.1208223859206e-17,2.9441834248644e-16,7.17722250548499e-16,-2.63171442646017e-16,1.53213013565252e-15,-1.4754526200529e-15,4.61937888114605e-16,1.49855713775515e-15,-5.41708062955226e-16
"t58",-0.037065649234293,-0.055222309925612,0.127349589054743,0.00449848689093943,0.103709112311057,0.028303177962029,0.00958566412063105,-0.183530757748139,0.341695593903658,0.0101872335684235,-0.0180859293527752,6.59883090472529e-05,-0.0268953062810973,0.0289308705592657,-0.0288246177447387,0.00297139976088287,-0.0754165833852098,-0.00305500229482579,0.0253581314858271,0.0317865825930537,0.068418910805301,-1.35915584342783e-15,-0.0018529089197286,0.0177773887336811,0.00113373601458079,0.0448295589016327,-0.0117659685493942,-0.0170738232078099,-0.000160321131697777,-0.00579539065822451,0.051053870236891,-0.015039329143252,0.0116070085245395,1.12234370268222e-16,4.89161795074275e-17,-6.77131929710644e-16,-0.00197873414684127,0.03230935472653,1.64076675772517e-05,0.0111637473369866,0.000199500498219447,0.000547252713264865,-0.00430679508508768,-0.00492574086854709,0.0140463057605505,-0.0301246678614649,-0.000118063883599823,-0.000226608528028866,9.64182096836637e-05,0.00115667809334441,-0.0635944822237082,-0.0109454728588666,0.0181500938055766,0.389643249768698,0.0433762722633293,0.00479625291446391,-0.021580857839208,0.243149484523256,0.000376564982525758,5.8465432775883e-05,-0.00060412311235339,-0.000224901186002164,-0.00473247379290193,-7.5936980950173e-05,-4.07445329097873e-05,-8.22907026505268e-05,-0.000462948429683213,-0.00147420282618798,-1.12444770314756e-05,8.48279779752659e-15,0.0450403280606634,0.350345877644208,0.292612884143459,0.394006712691003,0.0519494542872371,0.00908983400583678,-0.0808353041463681,-0.00550551012642897,-0.000910421738449546,-0.000306024023633843,-0.0573661831221547,-6.31712827250336e-06,-0.116520797902963,3.43018543932519e-05,1.41706285793821e-05,0.000643708522812401,0.000106228650422823,-0.42003057397706,-6.15609993537269e-16,1.09493577399311e-15,-1.25013931498441e-15,9.01188845769951e-16,9.15066633577766e-16,-2.16840434497101e-17,1.01047642475649e-16,-6.28186738738101e-16,1.86211723124385e-16,5.20417042793042e-18,-1.17202254845683e-15,3.97156808308596e-16,-4.23055687703844e-16,3.16919071281091e-16,-1.02775589688048e-15,-6.76325315196458e-16,-1.84422789539784e-16,-2.49691760323412e-16,-6.48569739580829e-16,-5.07406616723216e-17,-6.1105634441283e-16,-6.21464685268691e-16,5.52075746229619e-16,-2.42264975441886e-16,1.30353627197932e-15,1.41393515819266e-16,-4.56008657483825e-16,-1.69352379342236e-16,2.95336671785051e-16,1.29963314415837e-15,7.69783542464708e-16,-1.41900380334903e-15,8.47846098883664e-16
"t95",-0.0373548487853509,-0.0563974395069531,0.130877953413946,0.00465476146366176,0.107829308663204,0.0299026331774913,0.0103861286222431,-0.201226357789583,0.376412033808436,0.0115046984013962,-0.0205832149830501,7.59172611901116e-05,-0.03204063925158,0.035063172981828,-0.0361504155659639,0.00412720228236073,-0.106253258897224,-0.0046314174123414,0.0394509054713709,0.050313300112645,0.117759429953989,-2.73349051727045e-15,-0.00330488867374347,0.0355150166439477,0.00249317601404162,0.115109821523991,-0.0333554536873417,-0.0549075136710448,-0.000524861882800183,-0.0190246285500954,0.205164458774046,-0.0611869102150159,0.0813197781439886,-6.30375238701513e-16,2.34717851511933e-15,1.33742257898646e-15,0.0538439866647648,-0.268954742828021,-0.000109088253360124,-0.0375232079209403,-0.000566669670152045,-0.00120724481931635,0.00933476089884884,0.00972875768423714,-0.0255496135878138,0.0398367705691676,0.000140728521480709,0.000240074306621993,-9.72133692954992e-05,-0.00101843325025171,0.0525653452511466,0.00680945358900762,-0.0109290384625897,-0.228035793633665,-0.0240601049740986,-0.00250691946959193,0.00957749950968717,-0.096940367311916,-0.00013431367489828,-2.03825420416684e-05,0.000204738100231118,7.5546596145099e-05,0.00158112672819908,2.52908916982668e-05,1.34815594507632e-05,2.65433430109547e-05,0.000147532789362784,0.000466001883822883,3.46361156927655e-06,-2.05044314860459e-15,-0.011173987721587,-0.085552295569163,-0.0694580776231914,-0.0920749191704016,-0.0117654322257509,-0.00204707146113174,0.0179809201989367,0.00120728156774126,0.000197180798121525,6.28928539491607e-05,0.0116065775482279,1.26389418664229e-06,0.020815105527232,-5.89953748770024e-06,-2.43445973543716e-06,-0.000110473300007838,-1.70607658489261e-05,0.0674025021787412,0.00784076500591905,0.0202720777974191,0.00647677462472972,-0.017558945108831,0.0662298824451023,-0.024834727155939,-0.0306170807125184,-0.0261373937083282,0.425807617437227,0.0217605843995684,-0.0413117135699886,0.301067250138818,-0.208180962087188,-0.0735173857510961,0.0327817801094164,-0.124620461045394,0.0926495797662578,0.0171571377943567,0.0316881643731978,0.0180377795345374,0.0134171587159002,0.02796094176905,0.196585970004722,-0.0255393184207586,-0.181530370122052,0.16784826931505,0.110720429583456,-0.154928707097144,0.0248541329218892,0.0241461001394875,0.0377289768684189,0.00157575284622449,-0.0508708797470629
"t96",-0.0373548487853509,-0.0563974395069531,0.130877953413946,0.00465476146366178,0.107829308663204,0.0299026331774913,0.010386128622243,-0.201226357789583,0.376412033808436,0.0115046984013962,-0.0205832149830501,7.59172611901109e-05,-0.03204063925158,0.0350631729818281,-0.0361504155659638,0.0041272022823607,-0.106253258897224,-0.00463141741234135,0.0394509054713709,0.0503133001126449,0.117759429953988,-2.79138691328118e-15,-0.00330488867374352,0.0355150166439476,0.00249317601404163,0.115109821523991,-0.0333554536873416,-0.0549075136710448,-0.000524861882800134,-0.0190246285500953,0.205164458774046,-0.0611869102150159,0.0813197781439886,-5.61956767250659e-16,2.24980360749906e-15,1.33864252688785e-15,0.0538439866647648,-0.26895474282802,-0.000109088253360074,-0.0375232079209404,-0.000566669670152135,-0.00120724481931647,0.00933476089884884,0.00972875768423733,-0.0255496135878138,0.0398367705691676,0.000140728521480442,0.000240074306621988,-9.72133692956111e-05,-0.00101843325025164,0.0525653452511465,0.00680945358900771,-0.0109290384625897,-0.228035793633665,-0.0240601049740987,-0.00250691946959204,0.0095774995096871,-0.096940367311916,-0.000134313674898262,-2.03825420411202e-05,0.000204738100230971,7.55465961455477e-05,0.00158112672819934,2.5290891698328e-05,1.34815594506845e-05,2.65433430107448e-05,0.00014753278936306,0.000466001883822472,3.46361156927655e-06,-2.1393477267484e-15,-0.0111739877215872,-0.0855522955691631,-0.0694580776231915,-0.0920749191704016,-0.0117654322257501,-0.00204707146113232,0.0179809201989367,0.00120728156774094,0.000197180798120835,6.28928539493875e-05,0.0116065775482273,1.26389418735184e-06,0.0208151055272322,-5.89953748715874e-06,-2.43445973522639e-06,-0.000110473300007405,-1.70607658488671e-05,0.0674025021787401,-0.00784076500591744,-0.0202720777974199,-0.00647677462472891,0.0175589451088302,-0.066229882445103,0.0248347271559389,0.0306170807125182,0.0261373937083287,-0.425807617437227,-0.0217605843995684,0.0413117135699896,-0.301067250138819,0.208180962087188,0.0735173857510959,-0.0327817801094156,0.124620461045394,-0.0926495797662579,-0.0171571377943561,-0.031688164373197,-0.0180377795345378,-0.0134171587159003,-0.0279609417690492,-0.196585970004722,0.0255393184207588,0.181530370122051,-0.16784826931505,-0.110720429583456,0.154928707097145,-0.0248541329218898,-0.0241461001394882,-0.0377289768684195,-0.00157575284622335,0.0508708797470624
