,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Guettarda_speciosa,4.176779,4.731374,4.0756936,4.772311,3.961503,3.465403,4.7930884,10.50476,4.235807,2.5304449,5.923194,4.979857,3.7890055,5.98496,6.26181,5.2870116,3.8440945,4.2637243,4.471236,4.3379436,5.7202916,3.4587817,5.960134,5.3293676,5.033067,4.197169,5.30986,5.2830977,5.778792,3.9902835,4.453011,3.1137538,5.7701306,4.2546673,4.54918,4.628419,6.445855,5.573178,6.180703,4.847558,5.9757214,2.5316813,4.848584,6.176785,2.926345,5.024834,4.9364505,7.003987,3.6011364,3.7936285,3.308204,4.143141,4.4980607,6.4494743
Timonius_gammillii,4.141217,4.7039137,4.103191,4.752773,3.9778063,3.4828875,4.8192,10.472669,4.2542396,2.5412855,5.9398723,4.958917,3.800891,5.992376,6.2691445,5.2999544,3.86692,4.251518,4.4917083,4.306304,5.7247853,3.4578803,5.983773,5.3268986,5.004415,4.2106185,5.321944,5.2641525,5.81301,3.972343,4.4273424,3.1074648,5.7956986,4.2365766,4.512568,4.6040606,6.4220495,5.5939884,6.159497,4.860514,5.993504,2.541801,4.83301,6.151829,2.9048429,5.054038,4.967707,7.000873,3.5964634,3.7732844,3.2977583,4.159053,4.4734077,6.4581
Coutarea_hexandra,4.151374,4.715226,4.1110682,4.7362103,3.997297,3.465744,4.840099,10.5206995,4.2294307,2.558347,5.866516,4.9485993,3.7393692,5.9463305,6.2433686,5.326745,3.824738,4.2800436,4.448397,4.300256,5.7705336,3.4731388,5.97998,5.3291044,5.0682344,4.177914,5.2757716,5.3080187,5.804483,4.0069757,4.4711065,3.0734613,5.7235723,4.2929773,4.5136867,4.5895762,6.4048395,5.546891,6.1424956,4.8887205,6.0122223,2.4726603,4.8888693,6.196641,2.8838136,5.06108,4.920164,7.057456,3.5771682,3.7497406,3.2754295,4.1137443,4.5029173,6.423369
Solenandra_mexicana,4.14165,4.7003145,4.114158,4.731868,3.9928997,3.4712553,4.8371453,10.496759,4.2566524,2.5685728,5.883875,4.9511104,3.732662,5.956443,6.25625,5.350961,3.8469198,4.26966,4.4716554,4.2966695,5.773656,3.4461684,5.9882865,5.346421,5.0470347,4.1939964,5.2948494,5.284617,5.810542,3.9918413,4.4475265,3.069838,5.724787,4.2712617,4.501522,4.5861983,6.402642,5.5697317,6.1260667,4.8990054,6.0175805,2.4892986,4.8676176,6.176426,2.8666945,5.061471,4.944211,7.0571203,3.5820403,3.750806,3.2710092,4.1347613,4.4771895,6.4292564
Exostema_caribaeum,4.1427464,4.700856,4.1120167,4.7342124,3.9912035,3.4723842,4.8349934,10.500964,4.257435,2.5654445,5.8855157,4.9523997,3.7381997,5.959226,6.256502,5.344488,3.8453195,4.266472,4.467063,4.298317,5.7693806,3.4492962,5.985969,5.3495026,5.049555,4.194332,5.2958446,5.2891593,5.8090925,3.9888358,4.4515743,3.0744326,5.7294025,4.272907,4.5043397,4.5882163,6.404753,5.565535,6.1305666,4.894603,6.0149364,2.4920259,4.8690205,6.176413,2.8723307,5.059414,4.9399056,7.052362,3.5831175,3.753331,3.2741644,4.130918,4.4754663,6.4319744
Hintonia_latiflora,4.153537,4.7094393,4.104266,4.742745,3.9871964,3.466977,4.826981,10.50588,4.2482705,2.5578725,5.884651,4.9571314,3.7426379,5.958977,6.2535305,5.334634,3.840117,4.270661,4.4637938,4.3087955,5.763034,3.453823,5.9799414,5.344066,5.051938,4.1901255,5.2924337,5.2925243,5.800991,3.9945035,4.4565854,3.078526,5.7313747,4.276001,4.514934,4.5983224,6.4146852,5.562382,6.1416025,4.8854094,6.00675,2.4914248,4.8717504,6.182728,2.881631,5.052968,4.934955,7.0484905,3.58478,3.7607603,3.279549,4.129483,4.4850163,6.429505
Hillia_wurdackii,4.1674685,4.721515,4.0805373,4.769849,3.963046,3.4687016,4.794852,10.492225,4.257766,2.5319762,5.934449,4.9763694,3.7955976,5.989343,6.2655,5.291876,3.8543656,4.2565694,4.482092,4.331777,5.7162595,3.444491,5.9638767,5.342772,5.018516,4.2031503,5.317308,5.27161,5.7844105,3.979756,4.4408507,3.1126208,5.7793503,4.242004,4.538297,4.6243095,6.4421644,5.5846705,6.1728096,4.85065,5.979105,2.5409427,4.8369036,6.167373,2.919646,5.0283422,4.949157,6.99659,3.6029146,3.793384,3.308895,4.152137,4.477732,6.4564233
Schizocalyx_veraguensis,4.1712,4.759873,4.151761,4.84737,3.9549644,3.1596606,4.658932,11.175913,4.3108697,2.6459928,5.3072352,5.062967,3.349833,5.716793,6.081133,5.4083796,3.4269001,4.3619857,3.8636773,4.4883924,5.9401608,3.5110273,5.890303,5.835807,6.094547,3.9833183,5.033612,5.926231,5.5707493,4.1015735,5.0616956,2.8936071,5.327108,4.755372,4.7024226,4.6000876,6.476476,4.9178286,5.9910827,5.1369596,6.219771,2.042472,5.328007,6.5156937,2.9712105,4.9897056,4.2269607,7.293613,3.5008235,3.7637668,3.0725348,3.4895365,4.4408035,6.180935
Warszewiczia_coccinea,4.1707573,4.7556067,4.154641,4.8484507,3.952914,3.1514559,4.6579847,11.177713,4.3137674,2.649155,5.3051686,5.064227,3.3487527,5.713788,6.0822983,5.4069786,3.424008,4.3663645,3.8617966,4.4889164,5.9389634,3.5081024,5.891991,5.8355613,6.0964885,3.9831705,5.03163,5.9270124,5.5707784,4.1004543,5.0642962,2.8919034,5.3270035,4.755104,4.7043114,4.598223,6.4781337,4.9179263,5.9881454,5.139629,6.2217445,2.0401154,5.3297067,6.5182657,2.973009,4.991686,4.2276073,7.2937875,3.499976,3.764588,3.070441,3.487918,4.4385915,6.178065
Ferdinandusa_paraensis,4.1784062,4.7887454,4.122375,4.8464003,3.9804227,3.1910224,4.6818676,11.139273,4.278602,2.6068466,5.341544,5.0459943,3.3661437,5.7547617,6.0711656,5.4066854,3.4673219,4.3347697,3.9049962,4.4665956,5.9491568,3.5485535,5.8838644,5.8267245,6.058027,3.9877093,5.0594935,5.9043107,5.5763774,4.112889,5.020409,2.9200509,5.334537,4.750168,4.675,4.623432,6.4558125,4.937654,6.0299945,5.1020308,6.1977477,2.0822406,5.2971525,6.4845,2.9514725,4.9697156,4.243233,7.285069,3.5134866,3.7598383,3.102846,3.5242476,4.469473,6.2186213
Macrocnemum_roseum,4.1713667,4.7623944,4.151007,4.8454823,3.9553196,3.1625469,4.65845,11.174361,4.309695,2.6441393,5.3110023,5.0628157,3.3508394,5.718697,6.0815854,5.4102416,3.4290977,4.35896,3.8650174,4.4887753,5.9407673,3.5128744,5.890298,5.8344336,6.0897655,3.984437,5.0369024,5.923782,5.5717177,4.1016483,5.0593185,2.894482,5.3277946,4.7537465,4.700726,4.6014037,6.4761195,4.919598,5.9929485,5.13528,6.2192035,2.045253,5.3254232,6.5145283,2.970635,4.9893866,4.2289834,7.2924542,3.50148,3.7637627,3.0733263,3.4907928,4.441213,6.184515
Ambelania_acida,4.117262,6.312442,5.9794865,4.4196553,3.7244508,6.5686975,6.6893115,3.0003185,5.42695,11.713897,3.197515,4.183777,3.4904623,3.7859783,5.0406623,2.5598137,4.3585763,6.3194466,5.5750732,4.457502,1.7469704,2.0126078,5.626676,6.4069314,3.0253072,4.1526656,6.4887815,5.16766,3.4916587,2.851619,4.435835,4.754901,4.699052,5.520981,5.4581556,2.8460925,5.76356,2.9516428,3.5172806,5.4658103,5.933051,6.0575814,7.050768,5.038806,6.5688024,3.8906124,5.671664,5.8120384,3.325316,7.6578937,5.4897184,1.5101429,2.7044134,5.3067536
Ambelania_duckei,4.104035,6.320215,5.983452,4.4028673,3.7284553,6.5863094,6.738028,2.989919,5.4318357,11.712258,3.2376173,4.1577215,3.4917169,3.7744646,5.0004387,2.5696359,4.3513803,6.27341,5.5400105,4.470347,1.7506515,2.0481133,5.6158175,6.387533,2.9947484,4.1484995,6.500085,5.1988053,3.4825208,2.8497589,4.4142256,4.7577376,4.7232466,5.5468655,5.4449553,2.8636286,5.733771,2.969408,3.5255156,5.446049,5.9304767,6.027303,7.0509872,4.9967194,6.5611877,3.9324343,5.668884,5.8055873,3.2928097,7.659921,5.498211,1.5324779,2.7277737,5.2880282
Baharuia_gracilis,4.0725594,6.3285074,5.990579,4.419073,3.7350156,6.5443406,6.6786733,2.9867198,5.4556417,11.666836,3.1910489,4.185071,3.514706,3.7427576,5.014191,2.5429525,4.3673196,6.287535,5.5353,4.426169,1.7755872,1.989724,5.6308546,6.3514075,3.0144339,4.12013,6.4848294,5.170884,3.4476032,2.8455288,4.459572,4.7451954,4.697677,5.53549,5.482678,2.8253586,5.7768073,2.9535227,3.503054,5.4870276,5.918778,6.0327487,7.054403,5.029966,6.5526376,3.8925126,5.639533,5.768177,3.3086705,7.6849866,5.491414,1.5138751,2.7076795,5.319673
Plectaneia_thouarsii,4.094653,6.327064,6.005458,4.4037013,3.7137587,6.5495477,6.711521,2.9805136,5.4502034,11.696864,3.2211459,4.1722517,3.504222,3.774234,5.00532,2.565842,4.3386073,6.300118,5.511287,4.453437,1.7454492,2.0164404,5.655542,6.3720107,2.996937,4.1206117,6.4782553,5.2022176,3.4501252,2.8525045,4.4341135,4.7411942,4.7030096,5.5419803,5.4758067,2.8513746,5.7576976,2.9445472,3.5315897,5.478615,5.901222,6.043825,7.0761847,5.003365,6.553447,3.9125187,5.6333876,5.8034334,3.2885163,7.7003946,5.4996953,1.5030981,2.7346728,5.2833557
Eucorymbia_alba,4.0741076,6.3283296,6.0021834,4.4022303,3.7253969,6.5355597,6.6502633,2.9733434,5.4329123,11.681276,3.1646755,4.194223,3.5283992,3.7310505,5.0452375,2.5252466,4.382156,6.327467,5.545302,4.4173617,1.766242,1.9679452,5.6494474,6.3595753,3.0360959,4.104765,6.468173,5.175909,3.4574118,2.8303456,4.481447,4.7385893,4.668819,5.517256,5.4982924,2.8027644,5.804752,2.917355,3.508611,5.505128,5.8998756,6.051879,7.062425,5.0521536,6.5535994,3.8620305,5.639717,5.7775054,3.32311,7.687293,5.4951115,1.4684544,2.6823995,5.3187327
Lepiniopsis_ternatensis,4.0881805,6.30288,5.973108,4.4328637,3.7250788,6.534884,6.7064085,3.005798,5.4842043,11.655825,3.2161365,4.194433,3.490486,3.7571514,4.992721,2.5657337,4.3474746,6.3307066,5.526176,4.428651,1.7570964,2.0039363,5.6332617,6.3592944,3.018932,4.1135774,6.509314,5.166714,3.4101963,2.8644676,4.455454,4.7730207,4.729893,5.5283403,5.4799175,2.8301039,5.7588277,2.9634902,3.504829,5.4830017,5.930531,6.034709,7.054998,5.018247,6.557814,3.9034395,5.6296964,5.780926,3.2679632,7.6967187,5.461297,1.4763193,2.7613118,5.325523
Leuconotis_anceps,4.092657,6.3507104,5.988598,4.3038316,3.67641,6.625332,6.7213044,2.933435,5.226297,11.867056,3.2931647,4.1239285,3.524202,3.710052,4.825351,2.4586368,4.451918,5.933582,5.575729,4.4998884,1.6561064,2.01983,5.674253,6.4370465,3.0110288,4.328561,6.528288,5.3007956,3.5818164,2.6992867,4.4376817,4.7509575,4.6551886,5.5186744,5.4975004,2.8238294,5.8441644,3.0278203,3.6080675,5.4910164,5.9378185,6.040652,7.0681095,5.032843,6.5471215,3.8907464,5.7402472,5.8784328,3.5254712,7.7416368,5.528198,1.832417,2.6345088,5.1970496
Leuconotis_bullata,4.0948806,6.3602204,6.002264,4.2931685,3.667716,6.6276116,6.7233515,2.9257512,5.2198625,11.876117,3.3019195,4.1195908,3.5307033,3.7058485,4.81748,2.448054,4.4568176,5.931277,5.5711074,4.505334,1.6482552,2.0190713,5.682143,6.4429464,3.0067675,4.336109,6.523645,5.311828,3.5923872,2.6900578,4.4370666,4.7406197,4.6445317,5.5143356,5.503909,2.822971,5.851157,3.0247548,3.6199625,5.4966574,5.92744,6.0428524,7.079089,5.0280676,6.543831,3.890177,5.739438,5.8884416,3.5306542,7.746013,5.539503,1.8372641,2.6226544,5.1853433
Leuconotis_griffithii,4.0920267,6.3510947,5.9892545,4.302406,3.6755583,6.6242037,6.720116,2.9325228,5.224722,11.867556,3.2927387,4.124281,3.5251298,3.7089162,4.823764,2.457361,4.452728,5.9323015,5.574795,4.499425,1.6552068,2.0184062,5.676233,6.436853,3.0114179,4.3291507,6.527772,5.301913,3.5814354,2.6978755,4.438774,4.750543,4.6534376,5.518114,5.499183,2.8228624,5.846214,3.0277514,3.608747,5.492701,5.9368486,6.041096,7.0687227,5.033539,6.546632,3.8896472,5.739756,5.8787537,3.5277033,7.7443604,5.528513,1.8323765,2.6338668,5.196452
Leuconotis_eugeniifolia,4.0895324,6.3338265,5.968343,4.328886,3.6928866,6.616303,6.716524,2.9495535,5.2543125,11.839273,3.2735252,4.1350303,3.5124893,3.7207766,4.8519197,2.48223,4.4367924,5.9673457,5.5796084,4.4873104,1.6752349,2.020095,5.6596355,6.423272,3.017687,4.3011513,6.532167,5.274766,3.555606,2.7252579,4.4392715,4.766647,4.6754236,5.526093,5.486026,2.8261704,5.827324,3.0262578,3.5831733,5.4814568,5.9516563,6.037685,7.0512786,5.0390778,6.552954,3.892311,5.7339835,5.8570285,3.498704,7.7302547,5.5081263,1.7985417,2.6597338,5.2229805
Streptocaulon_juventas,4.0865226,6.3064194,5.9929094,4.39889,3.7175012,6.5618405,6.709511,2.9738827,5.460976,11.688695,3.2219777,4.1669846,3.503415,3.7517881,5.0311475,2.5650785,4.3521333,6.353241,5.5340023,4.447269,1.745736,2.0182984,5.6275344,6.3705635,3.0148518,4.086219,6.4986906,5.1955605,3.4526649,2.8538122,4.4450445,4.768537,4.7294726,5.53467,5.4655724,2.8309796,5.7470264,2.916499,3.5258188,5.4668145,5.907191,6.035598,7.066949,5.005096,6.561648,3.90855,5.6435466,5.803582,3.2625256,7.6622033,5.4870996,1.4508336,2.7473562,5.297679
Amsonia_hubrichtii,0.4928481,4.511646,4.5939813,4.7120404,5.6614738,2.8859036,3.900665,3.447851,7.24062,3.8810737,5.779896,3.8944883,7.147031,1.5907148,4.7062244,1.5249152,6.6213226,9.392977,8.40879,2.8049226,2.972725,6.7273536,6.4665546,0.479738,8.823649,3.3345258,0.41563904,-0.22023243,4.8871546,1.8643326,5.590001,4.7028785,6.9958773,4.696863,5.5354576,3.8424644,5.4258623,7.7214713,5.6996765,5.3769693,3.5563333,6.229818,4.203528,0.044814967,7.1706476,5.335274,6.753224,8.639628,1.5724679,4.641378,4.7521,6.203632,3.7212005,6.5006485
Amsonia_kearneyana,0.49940765,4.5013323,4.6010795,4.723742,5.673507,2.873687,3.9113586,3.4548829,7.2338824,3.8897536,5.791084,3.8828619,7.13975,1.597163,4.718631,1.5124677,6.6125746,9.386511,8.402634,2.8115551,2.9851468,6.739389,6.478669,0.46723655,8.824118,3.3223104,0.42207918,-0.22905067,4.8943696,1.8706356,5.599546,4.6938467,6.987275,4.704004,5.5467267,3.8495467,5.413431,7.7150016,5.711964,5.3875833,3.568745,6.223188,4.2106485,0.05153087,7.16252,5.3433623,6.746662,8.652026,1.5600418,4.6329565,4.758708,6.1913195,3.7279634,6.5128703
Amsonia_tomentosa,0.51876706,4.4807734,4.6206903,4.7432094,5.6924095,2.8554745,3.9317856,3.474471,7.214452,3.9101725,5.811325,3.863263,7.119894,1.6164621,4.732006,1.4993503,6.6075935,9.367219,8.383511,2.8309197,2.9966373,6.7582817,6.4973016,0.45751128,8.824383,3.3040752,0.44137806,-0.23380373,4.9141293,1.8898522,5.620042,4.67339,6.982204,4.723641,5.5668554,3.8691475,5.398979,7.6956925,5.729403,5.4080586,3.5807285,6.203829,4.2302923,0.07096939,7.1570525,5.3636236,6.7273107,8.667539,1.5471401,4.6125636,4.7780385,6.1743307,3.7474082,6.53106
Amsonia_palmeri,0.48988923,4.516736,4.591801,4.703283,5.6504,2.8989277,3.8953485,3.4456756,7.242754,3.876399,5.7741575,3.9027545,7.151936,1.5876997,4.688196,1.5426666,6.6350822,9.395853,8.411606,2.8029666,2.9561975,6.7163157,6.4544706,0.49471885,8.823526,3.3475585,0.41256815,-0.20672879,4.88299,1.8618802,5.585107,4.707644,7.0097556,4.6954665,5.529289,3.8414965,5.444719,7.7238474,5.6878843,5.3717856,3.539415,6.231846,4.2007527,0.042005125,7.183593,5.330981,6.755316,8.620162,1.5900878,4.646017,4.750761,6.2176766,3.7194097,6.487561
Amsonia_ciliata,0.5067695,4.4876833,4.609262,4.739622,5.690696,2.8555498,3.9252386,3.4630322,7.2262006,3.90109,5.80532,3.8671868,7.131082,1.6043438,4.7338195,1.49754,6.6053305,9.379295,8.395852,2.819077,2.9986608,6.756563,6.4963894,0.45539317,8.824455,3.3042142,0.4292339,-0.23603977,4.9027543,1.877648,5.6121273,4.6819806,6.9800835,4.712355,5.561211,3.8578756,5.3973775,7.70769,5.729992,5.401392,3.582709,6.2156577,4.218843,0.059161995,7.1554418,5.353764,6.739213,8.669198,1.5452552,4.6219335,4.7662826,6.17345,3.7357216,6.530971
Amsonia_tharpii,0.4850955,4.517266,4.5863194,4.7077546,5.6575165,2.889645,3.8953981,3.4401639,7.2483683,3.8741994,5.7751217,3.8988497,7.15461,1.5829391,4.7067194,1.5242616,6.617476,9.400754,8.416651,2.7971296,2.974804,6.723397,6.4626822,0.4762565,8.823801,3.3382695,0.40786693,-0.22428368,4.8795867,1.856484,5.583788,4.709484,6.9922266,4.6891637,5.5307546,3.8347118,5.426282,7.729286,5.6963406,5.3716326,3.5579748,6.237612,4.1959124,0.037078105,7.167757,5.3279443,6.761023,8.6383295,1.5716298,4.6484537,4.744252,6.2064705,3.7134278,6.496915
Amsonia_jonesii,0.50169414,4.4990697,4.603397,4.7256465,5.67526,2.8721058,3.9135633,3.4572017,7.2315755,3.8920653,5.7932262,3.880911,7.137467,1.5994434,4.7193627,1.5117753,6.612806,9.384236,8.400362,2.8138635,2.9856012,6.741139,6.4803534,0.46704146,8.824116,3.3207297,0.4243598,-0.2287934,4.8966556,1.8729305,5.6018314,4.691544,6.987474,4.706348,5.548831,3.8518965,5.412558,7.7126985,5.7134495,5.3898087,3.569275,6.220883,4.212959,0.053822387,7.162603,5.345691,6.7443466,8.65307,1.5593722,4.6306357,4.7610297,6.189944,3.7302842,6.514439
Amsonia_elliptica,0.48866695,4.5124936,4.5902576,4.712893,5.662913,2.883909,3.9001873,3.444085,7.24461,3.8786352,5.7799654,3.8937404,7.1507463,1.5864487,4.7104697,1.5205343,6.616604,9.39724,8.413261,2.8008637,2.9777532,6.7287946,6.4682055,0.4739225,8.823924,3.332609,0.41136283,-0.2251413,4.8834257,1.8600049,5.5884027,4.7049723,6.991302,4.6932325,5.5356364,3.8388097,5.422102,7.7256703,5.702228,5.376419,3.5611598,6.233881,4.1998005,0.040751833,7.166639,5.332303,6.7573285,8.642999,1.5679834,4.6440587,4.748074,6.2009,3.7172558,6.5025945
Genianthus_maingayi,4.1177197,6.3412433,5.948943,4.383617,3.7376196,6.7328258,6.8431306,2.9753473,5.3415213,11.83071,3.3559675,4.0688915,3.471659,3.7663276,4.8948674,2.5409212,4.4019485,5.981519,5.623968,4.547317,1.7231212,2.145564,5.5278664,6.4315004,2.9544077,4.288615,6.5714736,5.2451296,3.6181223,2.7871237,4.3426995,4.7772894,4.787669,5.5843234,5.3723207,2.904723,5.689618,3.0516756,3.5699935,5.359398,6.001452,5.97808,7.025108,4.9463387,6.569267,4.0008955,5.789494,5.850556,3.3375657,7.5482936,5.5256658,1.8550789,2.6917117,5.2251925
Genianthus_crassifolius,4.117967,6.3411865,5.949523,4.38399,3.7376335,6.731585,6.8428187,2.9757683,5.342543,11.82938,3.3554642,4.069791,3.4716105,3.7666166,4.8962703,2.541455,4.401085,5.98341,5.623247,4.546692,1.7239176,2.1449995,5.527945,6.431276,2.9545472,4.2871037,6.570975,5.244543,3.6169229,2.7879982,4.3430357,4.776915,4.787461,5.583765,5.372619,2.904606,5.689197,3.0504375,3.5695782,5.3598633,6.0007806,5.9784474,7.0256066,4.946094,6.5692883,4.00065,5.788022,5.8501163,3.336755,7.548294,5.525284,1.8527853,2.691967,5.2258563
Genianthus_macrophyllus,4.1243153,6.3400707,5.94985,4.387112,3.7367878,6.7362986,6.8516116,2.9798946,5.3432026,11.832072,3.3659606,4.0685744,3.4658911,3.7704628,4.8948536,2.5442677,4.398524,5.9773426,5.6279945,4.550244,1.7224759,2.1506693,5.5220776,6.437346,2.953436,4.2898946,6.5758133,5.2443147,3.6182194,2.7901862,4.3386035,4.7780647,4.793559,5.581811,5.368483,2.9075015,5.6835413,3.0500517,3.5721323,5.355399,6.003127,5.978953,7.0275397,4.9412003,6.571278,4.003935,5.7890325,5.8543572,3.3325741,7.5406156,5.522566,1.8593665,2.692792,5.2236314
Genianthus_micranthus,4.122269,6.337662,5.9514794,4.3903685,3.7384624,6.726309,6.846657,2.9815116,5.3519826,11.820652,3.3587306,4.0749674,3.466955,3.7717628,4.9043617,2.5493548,4.392529,5.989139,5.6232214,4.5438805,1.7290764,2.1453981,5.5220675,6.4323373,2.955662,4.279217,6.5728583,5.237474,3.6081586,2.797636,4.342598,4.7775874,4.793825,5.5796776,5.370528,2.9053984,5.6806855,3.041718,3.5663333,5.3586383,5.9997063,5.9807734,7.028828,4.941556,6.571802,4.001431,5.779211,5.8486924,3.3269315,7.5410886,5.5191026,1.847701,2.6984296,5.2318306
Ancylobothrys_pyriformis,4.110244,6.292239,5.931377,4.4481187,3.738675,6.5926433,6.734578,3.021638,5.457888,11.692213,3.250638,4.169107,3.4613082,3.7744193,4.9738736,2.5771868,4.359336,6.2896724,5.590725,4.4638643,1.7524055,2.046724,5.5933576,6.393711,3.0144243,4.1699877,6.5431957,5.1420145,3.459919,2.8597605,4.418564,4.8009124,4.757041,5.54365,5.436746,2.8598108,5.732852,3.0073347,3.5042152,5.438897,5.979336,6.022553,7.018857,5.018005,6.5676594,3.9243622,5.695097,5.7978854,3.2833633,7.650207,5.4513063,1.5198141,2.7704833,5.3281236
Skytanthus_acutus,4.1089163,6.3138423,5.979461,4.433532,3.717042,6.5514903,6.6756988,3.0048416,5.4352326,11.707486,3.1962874,4.1975574,3.4925473,3.7911046,5.0011683,2.5503798,4.3582363,6.2706475,5.56634,4.4455633,1.736296,1.9983062,5.6525154,6.3972235,3.030555,4.1778855,6.486842,5.1618495,3.4636307,2.847624,4.4492455,4.7497416,4.690871,5.5201507,5.4794574,2.8388672,5.787807,2.977943,3.5153694,5.48638,5.9331546,6.0703034,7.0559955,5.059138,6.564237,3.874226,5.662991,5.807728,3.331038,7.697036,5.4871097,1.5592241,2.7131102,5.3064437
Caudanthera_sinaica,4.0953426,6.308232,5.976898,4.411902,3.7189827,6.5743656,6.7486973,2.9934695,5.4579587,11.695979,3.252833,4.161156,3.4838092,3.7697196,4.9689035,2.5747383,4.3433104,6.2834296,5.5258827,4.463701,1.7383523,2.0476801,5.6248403,6.3742137,2.9954123,4.1360297,6.515632,5.1990504,3.4466069,2.8540468,4.421216,4.774299,4.745863,5.546723,5.4537516,2.8575652,5.7304153,2.974545,3.5294518,5.451981,5.9316087,6.024204,7.0572686,4.9892497,6.5592217,3.9360433,5.6551867,5.807658,3.269781,7.6772885,5.481093,1.5266035,2.767664,5.2875333
Apteranthes_tuberculata,4.089027,6.3274593,5.9852114,4.3998475,3.7294033,6.5901985,6.735221,2.981929,5.4374347,11.703988,3.2336721,4.147768,3.4966502,3.7611306,4.994875,2.5651746,4.354562,6.2794304,5.532626,4.469754,1.756471,2.0454354,5.617384,6.368153,2.985642,4.1349883,6.4959893,5.2033405,3.4821086,2.8414607,4.414729,4.756985,4.726175,5.5571513,5.4430714,2.8649046,5.728355,2.9662962,3.5295367,5.442069,5.9258256,6.0144286,7.0501094,4.9852095,6.5545325,3.939606,5.6696873,5.800565,3.2876098,7.651764,5.502481,1.514606,2.7351966,5.2812924
Monolluma_quadrangula,4.0781617,6.313434,5.98169,4.429087,3.7222884,6.5390882,6.6643405,2.9856617,5.457929,11.680914,3.1808486,4.201552,3.5178485,3.77268,5.001621,2.5401547,4.3638363,6.266635,5.556441,4.4240756,1.7484372,1.9822547,5.6424313,6.3710446,3.0352664,4.156801,6.492571,5.163104,3.4514222,2.8516133,4.4678884,4.74939,4.6990347,5.522467,5.4935,2.81745,5.7979245,2.972471,3.5031877,5.4993553,5.9319367,6.064342,7.0617557,5.0643563,6.563661,3.8678613,5.6459017,5.7855773,3.3245666,7.700858,5.4903116,1.5636069,2.710602,5.322462
Desmidorchis_retrospiciens,4.113564,6.296637,5.9448256,4.4212317,3.7422833,6.616391,6.755477,3.0036073,5.4398794,11.715956,3.2621517,4.1432137,3.464402,3.7783988,5.0166163,2.5897753,4.355053,6.3217206,5.593503,4.4841833,1.7545993,2.0665236,5.578283,6.40147,3.003091,4.147447,6.5345,5.1601863,3.5011716,2.8629982,4.3978233,4.794516,4.761655,5.5577173,5.4153223,2.873571,5.7132535,2.9759974,3.5132952,5.4179363,5.967062,6.015065,7.0208564,4.9897814,6.572357,3.9423451,5.70791,5.8100996,3.2803311,7.6186295,5.4765744,1.498339,2.7608674,5.310915
Desmidorchis_penicillata,4.0976157,6.3202558,5.9792433,4.4016595,3.7322676,6.5978765,6.7338114,2.984293,5.4280615,11.715848,3.2351418,4.151688,3.4953303,3.7668347,5.0078545,2.5617518,4.363615,6.285297,5.55192,4.4692435,1.752211,2.0461538,5.6060643,6.384721,3.0011065,4.144793,6.5038743,5.19493,3.4929295,2.8434463,4.418529,4.7600822,4.727619,5.547579,5.4390254,2.8563259,5.7332735,2.9642947,3.5239286,5.439053,5.9362617,6.0260024,7.0460324,5.0001955,6.563736,3.9279203,5.6793914,5.8052864,3.2942755,7.638804,5.498128,1.5155611,2.722937,5.2907715
Cascabela_thevetia,4.07585,6.326959,6.0025434,4.3990507,3.7244573,6.5565214,6.6933165,2.97076,5.456198,11.682079,3.192612,4.1721597,3.5164635,3.7557752,5.026103,2.557962,4.3523326,6.3222075,5.520164,4.443203,1.7612203,2.0090456,5.6438446,6.353755,3.0046287,4.0977855,6.4717307,5.1953917,3.4547663,2.8494823,4.4447703,4.7450027,4.7005253,5.5450964,5.4723334,2.839739,5.7604094,2.9348648,3.518652,5.474769,5.8994813,6.035188,7.06417,5.011271,6.5524607,3.906471,5.6430416,5.7870903,3.275,7.679845,5.5042076,1.471969,2.7255633,5.296296
Gongronemopsis_latifolia,4.0910616,6.306397,6.0061445,4.401636,3.6884942,6.5358415,6.6636147,2.9735029,5.4647727,11.692174,3.1823444,4.1966095,3.5105598,3.7536979,5.0175567,2.5442293,4.3518877,6.3584666,5.512809,4.4314547,1.7173367,1.9819367,5.68446,6.367221,3.0349407,4.0789523,6.4736867,5.2101398,3.4198196,2.8368762,4.476123,4.760746,4.6975737,5.508676,5.4992146,2.8100474,5.7863693,2.9091885,3.5417242,5.4999914,5.882509,6.064696,7.090111,5.030569,6.553852,3.871238,5.6300793,5.8195786,3.2469578,7.694915,5.4810925,1.4217584,2.7423003,5.2840266
Landolphia_owariensis,4.0245543,6.2772923,5.794748,4.476822,3.8210797,6.76229,6.799686,2.9996123,5.477576,11.681186,3.2467961,4.082537,3.4670787,3.8148966,4.8958554,2.6098285,4.3801703,6.094156,5.703223,4.5182786,1.800665,2.1792905,5.435777,6.3498697,2.9720564,4.3031087,6.641314,5.0843196,3.5810277,2.8822622,4.325856,4.8628716,4.88478,5.665192,5.308608,2.9403815,5.6362658,3.220789,3.4412453,5.2959,6.152155,5.9318786,6.900369,5.0142164,6.589533,4.0212355,5.8641787,5.7529025,3.2636414,7.5086083,5.463917,1.7856734,2.827409,5.3822966
