,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
Amsonia_elliptica,4.347668,-0.6001856,0.0318612,3.8987768,-0.0066651944,0.070649974,-0.06132637,0.07457188,0.021735206,0.048802678,0.03628969,4.9591413,-0.11232475,-0.33887848,-0.18456045,3.4785783,0.036786593,-0.15622503,0.16099574,0.21062665,-0.07796742,0.16759114,-0.04522351,-0.056184825,-0.29138798,10.213005,-0.1226681,-0.1859177,7.2054687,-0.09172459,0.28662384,0.018282615,0.010487659,0.23803623,9.247243,2.8074415,7.174129,0.18896623,-0.051978838,0.08690619,0.018185776,-0.009104703,-0.05604033,11.249989,0.4064682,-0.11492395,12.806834,-0.09849532,0.19081621,-0.09168196,-0.021274343,-0.31965977,-0.010282711,-0.041595887
Genianthus_maingayi,4.2548995,-0.577695,0.036795076,3.7230175,-0.006915622,0.06898553,-0.053566147,0.07398832,0.019683052,0.049700435,0.03573538,5.0714655,-0.10844598,-0.3323489,-0.17920393,3.4697914,0.035787866,-0.1584995,0.1713357,0.21054013,-0.07417608,0.17268974,-0.050009813,-0.052309353,-0.2838279,10.077745,-0.1100114,-0.22946444,7.0684376,-0.09476732,0.29074264,0.017193565,0.010270822,0.2371018,9.132416,2.7449272,7.14606,0.17852771,-0.055244993,0.08539053,0.018106174,-0.0058583985,-0.059909154,11.177313,0.39078006,-0.114721134,12.740938,-0.09813489,0.19000621,-0.09184328,-0.022474725,-0.30874118,-0.011741282,-0.040316258
Genianthus_crassifolius,4.279667,-0.57835233,0.035329465,3.70287,-0.006632589,0.06996625,-0.05682719,0.073394634,0.02112524,0.04893695,0.037880264,5.0528507,-0.11571879,-0.32920036,-0.1766366,3.3914776,0.035418678,-0.15501963,0.16740522,0.208102,-0.07779325,0.173124,-0.052102424,-0.052558254,-0.2872945,10.065558,-0.11342558,-0.23319067,7.066044,-0.09428444,0.2860919,0.017255,0.010406428,0.23765136,9.12897,2.6870337,7.1269794,0.18300703,-0.054102834,0.087607384,0.017098611,-0.005708137,-0.057269238,11.1515255,0.39345497,-0.1129703,12.662644,-0.097922154,0.18680905,-0.092645355,-0.023868367,-0.29486367,-0.011005722,-0.039035153
Genianthus_macrophyllus,4.2444167,-0.57273674,0.03516878,3.7170453,-0.0066322945,0.06870744,-0.054785166,0.073373124,0.01925173,0.05004987,0.03635095,5.060107,-0.11623694,-0.3257946,-0.17721763,3.3995957,0.035613265,-0.15793774,0.1643574,0.20293872,-0.06920754,0.17283571,-0.0509078,-0.05044357,-0.28568205,10.064824,-0.11128632,-0.23024645,7.0216565,-0.093643,0.28789118,0.01715953,0.0103104515,0.23858167,9.145309,2.680783,7.1493955,0.17922904,-0.05489661,0.087018326,0.017736115,-0.00516101,-0.058910158,11.108291,0.39096135,-0.11237506,12.724956,-0.09727566,0.18642908,-0.09270461,-0.021411186,-0.30056083,-0.011335489,-0.039499648
Genianthus_micranthus,4.311132,-0.57024604,0.03468771,3.6813378,-0.006651811,0.06776929,-0.053998314,0.07268714,0.02004264,0.049530227,0.037369523,5.072047,-0.11285557,-0.33251205,-0.17888851,3.365546,0.035559088,-0.15571184,0.16874152,0.20170555,-0.072132,0.17352174,-0.05124469,-0.05143791,-0.28830212,10.137716,-0.11319654,-0.21555161,7.117851,-0.09343346,0.2911131,0.01705681,0.010270709,0.23858173,9.163875,2.7004235,7.11362,0.18177539,-0.055202253,0.08770321,0.016906222,-0.0060136905,-0.056839224,11.097937,0.3922949,-0.112355545,12.716833,-0.09898759,0.18912388,-0.09253764,-0.02059049,-0.30360615,-0.011086122,-0.039238967
Ancylobothrys_pyriformis,4.2807,-0.5692306,0.0357312,3.6986084,-0.006006567,0.06384193,-0.061632954,0.069726445,0.022386182,0.049273912,0.037635125,4.976939,-0.11895549,-0.32518914,-0.17771086,3.3483956,0.034817427,-0.15023574,0.16007695,0.1974457,-0.090130955,0.16877578,-0.04727922,-0.04877159,-0.2962606,9.980948,-0.120681964,-0.21657327,7.014699,-0.08484795,0.28004208,0.017576098,0.010331456,0.23441719,9.041422,2.5597227,7.0784864,0.18918042,-0.05248931,0.08865735,0.017647464,-0.0061624735,-0.055792987,11.025992,0.3886276,-0.111813664,12.636348,-0.094798885,0.18384942,-0.08912466,-0.021416666,-0.30908003,-0.011029085,-0.0398365
Skytanthus_acutus,4.1873083,-0.5906136,0.035857894,3.682597,-0.0062106564,0.065106235,-0.06002814,0.06986152,0.021338282,0.0494774,0.038146853,4.992623,-0.10981599,-0.31776944,-0.17460155,3.425317,0.035153862,-0.15125708,0.15995955,0.20182163,-0.08439213,0.17842558,-0.04760798,-0.051383816,-0.29524752,9.950744,-0.118411206,-0.21674961,6.8057585,-0.0856305,0.28366122,0.017570818,0.010210167,0.23114724,8.839336,2.6037579,6.983766,0.17798005,-0.053779174,0.08876478,0.017720124,-0.006836768,-0.052846503,11.042403,0.3848046,-0.1120567,12.618936,-0.097315036,0.18035449,-0.08978606,-0.023055118,-0.30561677,-0.011366298,-0.0395349
Caudanthera_sinaica,4.1218376,-0.5894887,0.035818182,3.6989834,-0.006128576,0.0715978,-0.061783835,0.070326015,0.021050796,0.048061147,0.037084896,5.0421185,-0.11860565,-0.32402617,-0.17712314,3.5408258,0.036698483,-0.15202467,0.16419166,0.21119441,-0.08386024,0.1672306,-0.045898706,-0.054374687,-0.29355213,9.918425,-0.116928056,-0.22790344,6.927614,-0.0874029,0.27478552,0.017747294,0.01012025,0.2348189,8.952746,2.746652,7.1636515,0.18049423,-0.051903605,0.087048866,0.018398644,-0.0068825665,-0.058281,11.086856,0.38674086,-0.112457775,12.623301,-0.09866574,0.1835088,-0.09284219,-0.022739029,-0.32444105,-0.010858997,-0.041150562
Apteranthes_tuberculata,4.202273,-0.5811517,0.033805344,3.5891006,-0.0065773157,0.06684623,-0.05973522,0.07080922,0.022514284,0.04775739,0.03751749,5.016348,-0.11710194,-0.3240223,-0.1771971,3.4705586,0.034457993,-0.1487123,0.16532972,0.20026177,-0.07823708,0.18243662,-0.04357548,-0.053853676,-0.29453573,9.975549,-0.11478738,-0.19119586,6.786646,-0.094881505,0.27974632,0.01748564,0.010139627,0.23447603,8.942159,2.7416708,6.9318266,0.18153416,-0.0522621,0.085924186,0.019578846,-0.006670317,-0.056269974,11.09254,0.3820415,-0.115980186,12.578713,-0.09423571,0.1851292,-0.088775314,-0.020706624,-0.33035195,-0.011091157,-0.041770898
Monolluma_quadrangula,3.997685,-0.6002394,0.036193296,3.6801288,-0.0066147232,0.06924065,-0.06268157,0.07129688,0.021467973,0.048656322,0.03941201,5.057221,-0.102011174,-0.32744202,-0.18043691,3.5481963,0.03496277,-0.14976372,0.16060087,0.20571804,-0.07710186,0.17121352,-0.047213748,-0.048794992,-0.28949636,9.93576,-0.11791685,-0.22047491,6.9358153,-0.08984584,0.28589103,0.017936988,0.01028773,0.2352648,9.032955,2.702045,6.864496,0.19141221,-0.051092822,0.08653111,0.019451927,-0.008000339,-0.05711001,11.123685,0.38519636,-0.11458724,12.594701,-0.09562115,0.1862893,-0.09355987,-0.022854723,-0.31223556,-0.0104241315,-0.041549947
Desmidorchis_retrospiciens,4.197542,-0.588318,0.03199198,3.730994,-0.006251978,0.067681275,-0.06084509,0.07081104,0.020355891,0.04828594,0.03856787,5.070151,-0.124972716,-0.32564604,-0.17369302,3.507329,0.03447675,-0.15174375,0.15971833,0.21210255,-0.090629384,0.1705173,-0.04523854,-0.05088923,-0.2955002,10.009855,-0.11420826,-0.2179716,7.025499,-0.089801945,0.28010228,0.018052487,0.010164435,0.23347127,8.928007,2.6755369,7.0160174,0.18342032,-0.05291035,0.08660788,0.019184172,-0.00769099,-0.05799017,11.0005455,0.39551055,-0.11336662,12.5575485,-0.09546629,0.18805046,-0.092368625,-0.02300312,-0.3027916,-0.010862981,-0.039978053
Desmidorchis_penicillata,4.1453476,-0.59093624,0.03056266,3.7248666,-0.0060247835,0.06962649,-0.06176483,0.071391,0.020302298,0.047783084,0.03776348,5.0966053,-0.12726533,-0.328212,-0.17381537,3.4822502,0.034142096,-0.15216768,0.16140823,0.21166831,-0.08217728,0.17102069,-0.046919055,-0.05007161,-0.29572162,10.035657,-0.11860806,-0.21744126,7.0081973,-0.09302475,0.2800511,0.017982973,0.0103723705,0.23452157,9.031372,2.716248,7.045693,0.18402301,-0.0521781,0.08800492,0.018284563,-0.008028051,-0.0564107,11.119417,0.39312854,-0.11523938,12.584843,-0.09659947,0.18756536,-0.092648886,-0.023420779,-0.3076877,-0.0108517865,-0.04128467
Cascabela_thevetia,4.46786,-0.56864256,0.032450147,3.8313296,-0.007188202,0.06388148,-0.056910496,0.07400914,0.020013323,0.05117266,0.04229271,4.8658686,-0.11674911,-0.3235387,-0.17704205,3.3688905,0.03419121,-0.1523233,0.15889373,0.20539367,-0.07867007,0.1730136,-0.044719186,-0.056561828,-0.29481462,9.88758,-0.113780305,-0.19780512,6.914268,-0.0886219,0.28042898,0.017779876,0.010037484,0.23638453,9.044892,2.7077622,7.044579,0.18529053,-0.049942646,0.0889586,0.019605782,-0.006635811,-0.055114426,11.061062,0.38265446,-0.1125042,12.663434,-0.09332773,0.1852792,-0.09259367,-0.01904516,-0.32566088,-0.010827254,-0.040341157
Gongronemopsis_latifolia,4.343063,-0.556995,0.032551218,3.6262832,-0.006429632,0.067872986,-0.057696078,0.07111701,0.019496528,0.04978919,0.03585509,5.010937,-0.11912419,-0.3191178,-0.17606844,3.4675422,0.03545097,-0.14856966,0.16518572,0.20366505,-0.07944911,0.17138352,-0.04319658,-0.051320728,-0.29316506,9.90406,-0.11150257,-0.21338154,6.96495,-0.09122632,0.2870837,0.017562391,0.010171455,0.23190169,9.088714,2.6349568,6.9833674,0.18438926,-0.053909965,0.084690236,0.019553948,-0.007068062,-0.0587711,10.995692,0.38547298,-0.10973931,12.614738,-0.09268389,0.18414922,-0.0905686,-0.02252358,-0.313461,-0.0108060865,-0.039089583
Landolphia_owariensis,4.2233644,-0.5788068,0.033666376,3.6048548,-0.0063059083,0.067096844,-0.058070894,0.07162811,0.018795505,0.049879972,0.039548554,5.0036597,-0.118042454,-0.3283281,-0.18150137,3.5261197,0.0354914,-0.14592153,0.16447957,0.20460582,-0.07945281,0.1594829,-0.049917903,-0.052546065,-0.29032153,10.022343,-0.113435015,-0.23341788,6.954909,-0.08766878,0.28980467,0.01814261,0.010267692,0.23207252,9.063178,2.6251485,7.0530944,0.18646936,-0.05381831,0.09269061,0.018859252,-0.0074288016,-0.059076983,11.018706,0.3867968,-0.11498784,12.650104,-0.09554812,0.18598324,-0.09610308,-0.020085262,-0.30187574,-0.011327775,-0.040028717
Landolphia_heudelotii,4.326169,-0.5735614,0.03401928,3.689965,-0.0063093468,0.06790626,-0.060230706,0.06987788,0.019619353,0.049878765,0.039744817,4.9879675,-0.11623645,-0.32933614,-0.1834025,3.587767,0.03558395,-0.14686203,0.16235048,0.20797807,-0.08331319,0.16090928,-0.049980767,-0.05333028,-0.29310894,10.071249,-0.118587494,-0.23240805,7.0339346,-0.090222225,0.28597885,0.01801219,0.010428961,0.2321862,9.0909,2.6667423,7.0811687,0.19122814,-0.0530154,0.090456285,0.018890996,-0.00784542,-0.057225462,11.034739,0.390677,-0.11238808,12.620729,-0.09683667,0.18391658,-0.095572256,-0.02136513,-0.2995099,-0.011129576,-0.040502056
Landolphia_lanceolata,4.31424,-0.57477105,0.03455283,3.718089,-0.0065326975,0.066025704,-0.06036568,0.071216926,0.019156683,0.050981246,0.0408042,4.9909124,-0.10753997,-0.3262825,-0.18373114,3.5102432,0.03634492,-0.14481995,0.16388026,0.20575495,-0.082211666,0.16317123,-0.048515018,-0.052842624,-0.2941048,9.9607,-0.11480346,-0.23029146,7.0166345,-0.091119416,0.28861758,0.017997382,0.010375187,0.23228297,9.134554,2.623571,7.0166388,0.19382744,-0.05322913,0.09162302,0.018640358,-0.007183677,-0.058489826,11.121027,0.38874996,-0.11372239,12.642322,-0.09434207,0.18317899,-0.09687151,-0.020935811,-0.2975106,-0.010846266,-0.0395982
Landolphia_dulcis,4.2547545,-0.5807057,0.03507725,3.6687472,-0.0065614507,0.067053996,-0.05878334,0.07103424,0.019319786,0.050712038,0.04178342,4.990641,-0.1141592,-0.32766125,-0.18311405,3.5211356,0.036162283,-0.14521499,0.16212705,0.20410174,-0.08175512,0.1617293,-0.04938678,-0.05429705,-0.29372004,9.995233,-0.11239045,-0.2333989,6.9956484,-0.08964549,0.28821155,0.018074967,0.010292917,0.23372641,9.134705,2.635754,7.110853,0.19143854,-0.05368053,0.092349716,0.01934447,-0.0072683985,-0.058510296,11.123293,0.38792238,-0.11586727,12.627795,-0.09482658,0.18671998,-0.0972606,-0.019916268,-0.3042926,-0.011057423,-0.040331576
Willughbeia_grandiflora,4.2469664,-0.58227485,0.034920614,3.696,-0.006553009,0.07163657,-0.05939997,0.072251424,0.022118742,0.049955055,0.040117446,5.1228943,-0.12697658,-0.32455695,-0.17538932,3.5171194,0.035875075,-0.15106931,0.16717641,0.20580062,-0.08064585,0.18342255,-0.048948955,-0.052068703,-0.3021679,10.110532,-0.12098563,-0.21958022,7.0301437,-0.09465602,0.2795768,0.017707158,0.010483729,0.23888625,9.263914,2.7246525,7.1032696,0.18512529,-0.053687904,0.091240376,0.019290943,-0.0066503873,-0.05428236,11.158432,0.38677812,-0.113552056,12.796822,-0.096786484,0.18883869,-0.094056115,-0.02179225,-0.3170989,-0.010772715,-0.04081783
Willughbeia_tenuiflora,4.2358193,-0.5823706,0.03446163,3.7441196,-0.00666208,0.0712937,-0.06001902,0.072208844,0.022021007,0.049924295,0.040666007,5.049689,-0.12524511,-0.32312986,-0.17493875,3.5153508,0.03547144,-0.1509566,0.1670988,0.20886555,-0.07853655,0.18176705,-0.048879728,-0.050131146,-0.297671,10.102771,-0.12050491,-0.22604822,7.0254016,-0.094380625,0.27605984,0.017521093,0.01050016,0.23737825,9.243365,2.7474072,7.092692,0.18392731,-0.05268742,0.091263756,0.0180285,-0.007117095,-0.054361936,11.148921,0.38610876,-0.113188624,12.754563,-0.09690742,0.18487485,-0.09341583,-0.021735646,-0.31340712,-0.010804032,-0.0410615
Jasminanthes_mucronata,4.193018,-0.59613127,0.0368748,3.6697707,-0.006362184,0.06662133,-0.06291923,0.07015138,0.023280038,0.049840182,0.0364606,4.9436526,-0.12503846,-0.32627398,-0.18131065,3.6530812,0.036349744,-0.14815755,0.17267127,0.20939788,-0.08708178,0.17218441,-0.044597954,-0.053356517,-0.29293007,10.013497,-0.11739825,-0.23024514,7.082088,-0.089947335,0.28003168,0.017923107,0.010362594,0.23824494,9.056973,2.71453,7.0538483,0.19632821,-0.053497765,0.086267486,0.01994386,-0.0067950077,-0.060050823,11.074306,0.39316523,-0.114663206,12.755372,-0.09521203,0.1862857,-0.09356437,-0.021567555,-0.32079914,-0.0107797375,-0.04142982
Alafia_barteri,4.302646,-0.5791183,0.034019224,3.6739526,-0.006451107,0.06606339,-0.056674756,0.070870996,0.022634236,0.048989758,0.039333332,4.976335,-0.11473252,-0.32886973,-0.17786658,3.489274,0.035776336,-0.14621195,0.16439253,0.1993706,-0.08152123,0.17861953,-0.04463796,-0.053322926,-0.29573524,10.07052,-0.11591565,-0.20008706,7.0001545,-0.0916127,0.28152588,0.01710869,0.010354243,0.23118319,9.036433,2.6991313,7.003022,0.18705149,-0.055053934,0.08730504,0.018798798,-0.007783722,-0.055374775,11.122881,0.3885032,-0.11523444,12.4557,-0.09292958,0.18392396,-0.08964626,-0.021182444,-0.3105452,-0.01068867,-0.03917373
Blepharodon_bicuspidatum,10.066348,-0.54385126,0.041793223,6.951006,-0.012200569,0.067279965,-0.063574284,0.09330217,0.021647625,0.0928353,0.04883746,3.946246,-0.19464888,-0.3822656,-0.2683459,1.4966118,0.046754748,-0.16119191,0.19665433,0.31511778,-0.018034412,0.043739483,-0.021594608,-0.072175644,-0.31015956,9.662419,-0.23658262,-0.11125938,9.296211,-0.08388743,0.36980048,0.014748317,0.011767641,0.3149823,14.999166,1.7176108,6.5851235,0.40124637,-0.023628665,0.15630086,0.01174626,-0.017077982,-0.056150127,10.46735,0.5105742,-0.08889875,16.131721,-0.100171074,0.23512611,-0.105723664,-0.012706239,-0.2682363,-0.009443726,-0.032729924
Vincetoxicum_stocksii,10.321793,-0.5533156,0.041030418,7.114635,-0.012407567,0.0670649,-0.065231234,0.094280094,0.021793304,0.0950892,0.050295442,3.8342717,-0.20539592,-0.38295725,-0.27338484,1.4363058,0.048230913,-0.15980104,0.19510795,0.31964588,-0.016021628,0.040562943,-0.020172521,-0.07390392,-0.3147277,9.680456,-0.2413084,-0.10654789,9.36568,-0.08338339,0.37554735,0.014618342,0.011902567,0.3202579,15.286543,1.6767898,6.5058837,0.41768792,-0.022089276,0.16023447,0.011539009,-0.017435089,-0.05677866,10.50616,0.51623625,-0.08801756,16.271915,-0.10013999,0.23642144,-0.10637307,-0.0125525985,-0.26485485,-0.009084559,-0.03250831
Vincetoxicum_hainanense,10.339111,-0.5538717,0.04088597,7.09126,-0.012443798,0.06686145,-0.06490071,0.09467349,0.021834467,0.094784446,0.051085267,3.82958,-0.20541158,-0.38219333,-0.2730736,1.4165964,0.048214775,-0.1599311,0.19470003,0.319823,-0.016460737,0.041626725,-0.020217083,-0.07422293,-0.31506148,9.696429,-0.24017666,-0.10717207,9.354529,-0.083282284,0.3758737,0.0146585945,0.011872882,0.31978217,15.273496,1.6744722,6.505672,0.4168948,-0.021711962,0.16086176,0.01131923,-0.01737423,-0.056232434,10.493377,0.51613945,-0.08832861,16.280363,-0.10024168,0.23691806,-0.10631054,-0.012460005,-0.2633152,-0.009091554,-0.032353695
Vincetoxicum_biglandulosum,10.325987,-0.5496516,0.04052774,7.1044416,-0.01241671,0.066915646,-0.06549843,0.094726995,0.021556314,0.0948015,0.050256025,3.82808,-0.20467076,-0.38235277,-0.27331603,1.4147067,0.048032094,-0.16013141,0.1943789,0.3189968,-0.015646288,0.04096114,-0.020291498,-0.07359822,-0.31471795,9.672039,-0.24089974,-0.10798216,9.354204,-0.08319547,0.375321,0.0146036,0.011879043,0.3192836,15.296552,1.6740278,6.494408,0.41705826,-0.021774035,0.16050601,0.011563546,-0.017446473,-0.056290474,10.499624,0.5155891,-0.08814817,16.268473,-0.09987015,0.23605034,-0.10621648,-0.012548374,-0.26318964,-0.00909643,-0.0324879
Vincetoxicum_sylvaticum,10.321478,-0.5514559,0.040847875,7.089547,-0.012366204,0.06721633,-0.06495497,0.09429674,0.021751605,0.09466666,0.05082388,3.8364537,-0.20650937,-0.38195938,-0.2727703,1.4373388,0.04830862,-0.1597552,0.19451076,0.31973216,-0.016819965,0.041552156,-0.020180145,-0.07401775,-0.3160071,9.699985,-0.24055827,-0.10670329,9.378139,-0.083636284,0.3741383,0.014620043,0.011863137,0.31991816,15.273172,1.6991941,6.5192757,0.41673344,-0.022239473,0.16070825,0.0115446,-0.017302822,-0.05622612,10.493327,0.5155937,-0.08752414,16.270296,-0.10050069,0.23659311,-0.10616874,-0.012628507,-0.26324216,-0.009113637,-0.032245573
Asclepias_curassavica,10.388402,-0.5528849,0.041027855,7.0864625,-0.012457463,0.06498659,-0.0671458,0.094835564,0.022092998,0.09494916,0.05101698,3.8054693,-0.20705827,-0.3834266,-0.2747088,1.3631625,0.04777441,-0.15748732,0.19772857,0.3215541,-0.011871063,0.042007495,-0.019906057,-0.07394463,-0.31347966,9.640541,-0.24002668,-0.10640398,9.378622,-0.08580329,0.37803826,0.014625559,0.011881025,0.32009992,15.336232,1.6482898,6.460136,0.42416427,-0.022506187,0.16056876,0.010571924,-0.01761046,-0.055126615,10.558899,0.51835746,-0.08922593,16.249603,-0.09968578,0.23640037,-0.107080415,-0.012165498,-0.27083722,-0.008823621,-0.032533176
Xysmalobium_undulatum,10.412353,-0.5542828,0.040863242,7.0782213,-0.012445449,0.06503746,-0.0672262,0.0948634,0.021963445,0.09497032,0.05095679,3.8078618,-0.20872106,-0.38390002,-0.27506715,1.3781145,0.04759209,-0.1574157,0.19860859,0.32323763,-0.011469288,0.041163627,-0.01981675,-0.07428063,-0.31353104,9.629216,-0.24000627,-0.107290484,9.374349,-0.0859593,0.3780397,0.014617403,0.011905977,0.32103056,15.345028,1.649713,6.4813404,0.42534983,-0.02233157,0.1602037,0.010679322,-0.017681103,-0.055790104,10.576077,0.51972955,-0.089105025,16.271025,-0.09954485,0.23621233,-0.10742626,-0.012083452,-0.27201024,-0.00885079,-0.03274151
Gomphocarpus_semilunatus,10.416447,-0.55314285,0.040914264,7.084476,-0.012464489,0.06506966,-0.06716014,0.094790585,0.021859528,0.095130876,0.050950363,3.797665,-0.2085467,-0.38322625,-0.27507326,1.3689421,0.047710378,-0.15743376,0.19853671,0.32285818,-0.011288639,0.04126627,-0.019918274,-0.07419017,-0.31271997,9.621952,-0.23994921,-0.10806966,9.367134,-0.08560751,0.37781343,0.014614935,0.011884867,0.32070145,15.344454,1.6486458,6.482352,0.42445216,-0.022568876,0.16050465,0.010541565,-0.017662026,-0.055579778,10.566141,0.519344,-0.08898368,16.271805,-0.09966424,0.23619239,-0.10726145,-0.012092098,-0.271444,-0.008851674,-0.032700825
Gomphocarpus_fruticosus,10.408813,-0.5542065,0.04098516,7.0815682,-0.012456728,0.06496668,-0.06691805,0.09478535,0.02194966,0.095170684,0.05108659,3.8075163,-0.20838344,-0.3836488,-0.27517974,1.3704517,0.047615197,-0.15749817,0.19826832,0.3224869,-0.011273601,0.041525964,-0.01970761,-0.074229605,-0.31300032,9.623302,-0.24009585,-0.10835697,9.375526,-0.08562721,0.37775078,0.014611035,0.011885932,0.3209872,15.339181,1.6547444,6.4895887,0.42451823,-0.022410652,0.16034079,0.010688228,-0.01775826,-0.05560931,10.561515,0.5190305,-0.089077845,16.264887,-0.099621594,0.23618019,-0.10753283,-0.011985764,-0.2730515,-0.00883202,-0.03273005
Calotropis_gigantea,10.400049,-0.55405736,0.041523587,7.119397,-0.012613133,0.0654117,-0.066652335,0.09513754,0.02219484,0.0953075,0.05128271,3.8198116,-0.20802113,-0.38436064,-0.27640206,1.3584353,0.048222404,-0.15949765,0.19901907,0.32179722,-0.009730644,0.042959854,-0.019156722,-0.07489141,-0.31333333,9.671999,-0.23923078,-0.101466656,9.425789,-0.08512751,0.37925273,0.014647642,0.011878647,0.3210609,15.385186,1.6999496,6.495913,0.42216787,-0.022197373,0.16184637,0.010757,-0.017460316,-0.05535101,10.550843,0.52047366,-0.089274526,16.32861,-0.10009509,0.2370397,-0.10800159,-0.011849281,-0.27084205,-0.0090569975,-0.032223977
Calotropis_procera,10.400552,-0.5536392,0.04153582,7.1183043,-0.01261351,0.06535132,-0.06667729,0.09511807,0.022211736,0.09530124,0.05127926,3.8157156,-0.20792246,-0.3843314,-0.27639863,1.3566048,0.048195053,-0.15945223,0.19897236,0.32166407,-0.00984056,0.042917393,-0.019193644,-0.0748299,-0.31328425,9.670223,-0.23920237,-0.10113325,9.426533,-0.08513095,0.37923047,0.014643275,0.011878624,0.3210413,15.383628,1.6994547,6.4932795,0.42233536,-0.022164341,0.16178848,0.01075389,-0.017468048,-0.055288233,10.550304,0.5204475,-0.08924456,16.326738,-0.100078195,0.23700269,-0.10802201,-0.011875122,-0.27073583,-0.009052155,-0.032223806
Kanahia_laniflora,10.375936,-0.5518728,0.0417398,7.1001635,-0.012504799,0.06571035,-0.06676298,0.094462186,0.02212198,0.095186226,0.05075716,3.8421247,-0.2040872,-0.3838087,-0.27579868,1.3819678,0.04823745,-0.15887819,0.19939934,0.32114106,-0.011514942,0.040655855,-0.019299375,-0.07414117,-0.31315944,9.647129,-0.23953953,-0.10293339,9.399281,-0.08486938,0.37817964,0.014570404,0.011919141,0.32035637,15.348395,1.6774999,6.487459,0.42274445,-0.022189807,0.16051392,0.010772689,-0.017412145,-0.056259397,10.5625105,0.51941586,-0.08903908,16.290655,-0.10012511,0.23604658,-0.10742429,-0.011983304,-0.26950383,-0.008974041,-0.032367628
Pergularia_daemia,10.310244,-0.5494163,0.041675914,7.066047,-0.012450653,0.06632959,-0.06681083,0.0943689,0.022109447,0.09430065,0.050995927,3.8275542,-0.20595491,-0.3828602,-0.27335912,1.404835,0.048359226,-0.15886725,0.19748567,0.3194667,-0.015949657,0.043047883,-0.020051114,-0.074638836,-0.3143602,9.675654,-0.2379518,-0.107475765,9.353711,-0.084382154,0.37478113,0.014675664,0.011792851,0.3182439,15.244472,1.6826603,6.520415,0.4165879,-0.023038989,0.16058226,0.011339156,-0.017075835,-0.056343704,10.518371,0.51757157,-0.0884239,16.254332,-0.10056633,0.23587611,-0.10693859,-0.012207394,-0.26870957,-0.009043367,-0.032583714
Cynanchum_lanhsuense,10.169267,-0.54731196,0.04109886,7.0380645,-0.012374228,0.066548556,-0.06421988,0.09424918,0.022099772,0.093606874,0.049980316,3.8487217,-0.19797486,-0.38289842,-0.27069524,1.4453977,0.047757473,-0.15972766,0.19459563,0.31482866,-0.017994657,0.043500915,-0.019948028,-0.072444625,-0.31091827,9.685556,-0.23646024,-0.106378004,9.331299,-0.0828542,0.3721191,0.014665954,0.011850131,0.3155715,15.131863,1.690319,6.5130386,0.40803093,-0.022679396,0.15823872,0.011828832,-0.0171737,-0.056833297,10.459629,0.51156205,-0.0892302,16.131435,-0.09887261,0.23563804,-0.105419114,-0.011225308,-0.26669607,-0.008989899,-0.032385767
Cynanchum_ellipticum,10.210923,-0.54746455,0.041383456,7.0393806,-0.012455658,0.06669185,-0.06492783,0.094387315,0.021956798,0.09411611,0.050778348,3.850567,-0.20163469,-0.38141614,-0.27045482,1.447983,0.047832556,-0.1592837,0.19618706,0.31771627,-0.018785704,0.044479538,-0.020724393,-0.073958226,-0.31229398,9.686974,-0.23572583,-0.107775755,9.326893,-0.084374435,0.3721653,0.014784106,0.011820238,0.3170069,15.143677,1.6933757,6.5273805,0.41050136,-0.023166673,0.15994877,0.011199837,-0.016957508,-0.05608764,10.500889,0.51248574,-0.08990231,16.18434,-0.099485226,0.23657581,-0.10539724,-0.01223123,-0.26715145,-0.009060846,-0.032316376
Cynanchum_falcatum,10.171816,-0.54890764,0.04175841,7.041687,-0.01238717,0.06732172,-0.06533902,0.094013564,0.022320783,0.0940791,0.050224967,3.8996341,-0.20219338,-0.38218215,-0.27110058,1.5075806,0.048169114,-0.1594505,0.19746134,0.31823334,-0.01943973,0.044031367,-0.020860912,-0.073540516,-0.3122162,9.703815,-0.23612231,-0.10971729,9.342775,-0.0838912,0.37174368,0.014757305,0.0118698,0.31739667,15.161954,1.7056463,6.530613,0.4124649,-0.022959944,0.16019456,0.011312454,-0.017097142,-0.05599109,10.505469,0.5124041,-0.08921983,16.17736,-0.09982343,0.23677151,-0.105054766,-0.012090353,-0.26773486,-0.009003672,-0.032538366
Leptadenia_madagascariensis,9.697374,-0.540754,0.041892387,6.764635,-0.011768066,0.0698304,-0.062193602,0.091541484,0.021720314,0.09064956,0.046280216,3.921984,-0.19212261,-0.38147822,-0.26223004,1.6365644,0.045307726,-0.16370551,0.18988192,0.30663997,-0.02735083,0.051275175,-0.026404765,-0.07143376,-0.30986997,9.667053,-0.22684218,-0.12143695,9.137337,-0.083756045,0.3631901,0.01485313,0.011611343,0.31033838,14.539545,1.8894827,6.682941,0.38606113,-0.025851151,0.14982764,0.014203288,-0.016246539,-0.054972664,10.515542,0.4988624,-0.08838736,15.894607,-0.100009434,0.23201622,-0.103581004,-0.014063721,-0.26803753,-0.010171913,-0.03317377
