wcvp_id|ipni_id|family|taxon_name|authority|infra_rank|only_synonym_has_common_name
176896|81586-1|Apocynaceae|Rauvolfia micrantha|Hook.f.||
176902|81591-1|Apocynaceae|Rauvolfia mombasiana|Stapf||
176933|217935-2|Apocynaceae|Rauvolfia pentaphylla|Ducke||
176937|81624-1|Apocynaceae|Rauvolfia praecox|K.Schum. ex Markgr.||
176958|217943-2|Apocynaceae|Rauvolfia schuelii|Speg.||
176962|328979-2|Apocynaceae|Rauvolfia sellowii|Müll.Arg.||
176963|81646-1|Apocynaceae|Rauvolfia semperflorens|(Müll.Arg.) Schltr.||
176968|81648-1|Apocynaceae|Rauvolfia serpentina|(L.) Benth. ex Kurz||
176982|81660-1|Apocynaceae|Rauvolfia sumatrana|Jack||
176987|81663-1|Apocynaceae|Rauvolfia tetraphylla|L.||
176992|81667-1|Apocynaceae|Rauvolfia verticillata|(Lour.) Baill.||
176998|81670-1|Apocynaceae|Rauvolfia viridis|Roem. & Schult.||
177001|81673-1|Apocynaceae|Rauvolfia vomitoria|Wennberg||
177619|81684-1|Apocynaceae|Rhabdadenia biflora|(Jacq.) Müll.Arg.||
177985|81712-1|Apocynaceae|Rhazya stricta|Decne.||
510939|100858-1|Apocynaceae|Riocreuxia polyantha|Schltr.||
510942|100861-1|Apocynaceae|Riocreuxia torulosa|Decne.||
536569|60478412-2|Apocynaceae|Ruehssia altissima|(Jacq.) F.Esp.Santo & Rapini||Y
3286334||Apocynaceae|Ruehssia altissima subsp. altissima||subsp.|Y
536562|60478415-2|Apocynaceae|Ruehssia amylacea|(Barb.Rodr.) F.Esp.Santo & Rapini||Y
538739|77209273-1|Apocynaceae|Ruehssia clausa|(R.Br.) Liede, S.Reuss & Meve||Y
548951|77214383-1|Apocynaceae|Ruehssia cundurango|(Triana) Liede & H.A.Keller||Y
508015|77173453-1|Apocynaceae|Ruehssia cundurango subsp. cundurango||subsp.|Y
181004|81757-1|Apocynaceae|Saba comorensis|(Bojer ex A.DC.) Pichon||
181006|81759-1|Apocynaceae|Saba senegalensis|(A.DC.) Pichon||
511023|100924-1|Apocynaceae|Sarcolobus carinatus|Wall.||
511026|100926-1|Apocynaceae|Sarcolobus globosus|Wall.||
511027|77172642-1|Apocynaceae|Sarcolobus globosus subsp. globosus||subsp.|Y
511048|969088-1|Apocynaceae|Sarcolobus stenophyllus|(A.Gray) P.I.Forst.||Y
511229|101083-1|Apocynaceae|Schizoglossum atropurpureum|E.Mey.||
511273|101112-1|Apocynaceae|Schizoglossum cordifolium|E.Mey.||
188193|81764-1|Apocynaceae|Schizozygia coffeoides|Baill.||
511482|101284-1|Apocynaceae|Schubertia multiflora|Mart. & Zucc.||
511526|77079518-1|Apocynaceae|Secamone afzelii|(Roem. & Schult.) K.Schum.||
511528|101298-1|Apocynaceae|Secamone alpini|Schult.||Y
511552|20003329-1|Apocynaceae|Secamone brevipes|(Benth.) Klack.||Y
511586|101324-1|Apocynaceae|Secamone elliptica|R.Br.||
511587|168338-3|Apocynaceae|Secamone elliptica subsp. elliptica||subsp.|Y
511590|60454720-2|Apocynaceae|Secamone emetica|(Retz.) R.Br. ex Sm.||
511595|101330-1|Apocynaceae|Secamone filiformis|(L.f.) J.H.Ross||
511605|101339-1|Apocynaceae|Secamone gerrardii|Harv. ex Benth. & Hook.f.||
511611|77109597-1|Apocynaceae|Secamone griffithii|(Decne.) Klack.||Y
511640|101356-1|Apocynaceae|Secamone maritima|Blume||
511690|101388-1|Apocynaceae|Secamone schweinfurthii|K.Schum.||Y
511736|915483-1|Apocynaceae|Secamone volubilis|(Lam.) Marais||
190310|330697-2|Apocynaceae|Secondatia floribunda|A.DC.||
192363|81783-1|Apocynaceae|Sindechites henryi|Oliv.||
511771|77176685-1|Apocynaceae|Sisyranthus huttoniae|(S.Moore) S.Moore||
511772|101421-1|Apocynaceae|Sisyranthus imberbis|Harv.||
511779|101426-1|Apocynaceae|Sisyranthus saundersiae|N.E.Br.||
511781|101428-1|Apocynaceae|Sisyranthus trichostomus|(Harv.) K.Schum.||
192572|81786-1|Apocynaceae|Skytanthus hancorniifolius|(A.DC.) Miers||
511798|101435-1|Apocynaceae|Solenostemma oleifolium|(Nectoux) Bullock & E.A.Bruce ex Maire||
194605|81791-1|Apocynaceae|Spirolobium cambodianum|Baill.||
194647|285481-2|Apocynaceae|Spongiosperma longilobum|(Markgr.) Zarucchi||
194648|945265-1|Apocynaceae|Spongiosperma macrophyllum|(Müll.Arg.) Zarucchi||
512005|101593-1|Apocynaceae|Stapelia gettliffei|R.Pott||
512006|101594-1|Apocynaceae|Stapelia gigantea|N.E.Br.||
512019|101605-1|Apocynaceae|Stapelia grandiflora|Masson||
512288|101829-1|Apocynaceae|Stapelia unicornis|C.A.Lückh.||
512388|101881-1|Apocynaceae|Stathmostelma pedunculatum|(Decne.) K.Schum.||
512436|77204413-1|Apocynaceae|Stephanotis floribunda|Jacques||
512556|102026-1|Apocynaceae|Stomatostemma monteiroae|(Oliv.) N.E.Br.||
512573|102040-1|Apocynaceae|Streptocaulon juventas|(Lour.) Merr.||
512582|102048-1|Apocynaceae|Streptocaulon wallichii|Wight||Y
198183|81853-1|Apocynaceae|Strophanthus amboensis|(Schinz) Engl. & Pax||
198192|81860-1|Apocynaceae|Strophanthus barteri|Franch.||
198194|81862-1|Apocynaceae|Strophanthus boivinii|Baill.||
198201|81867-1|Apocynaceae|Strophanthus caudatus|(L.) Kurz||
198206|81871-1|Apocynaceae|Strophanthus courmontii|Sacleux ex Franch.||
198213|81877-1|Apocynaceae|Strophanthus divaricatus|(Lour.) Hook. & Arn.||
198216|81881-1|Apocynaceae|Strophanthus eminii|Asch. ex Pax||
198220|81885-1|Apocynaceae|Strophanthus gardeniiflorus|Gilg||
198221|81886-1|Apocynaceae|Strophanthus gerrardii|Stapf||
198227|81892-1|Apocynaceae|Strophanthus gracilis|K.Schum. & Pax||
198229|81895-1|Apocynaceae|Strophanthus gratus|(Wall. & Hook.) Baill.||
198235|81900-1|Apocynaceae|Strophanthus hispidus|DC.||
198236|81901-1|Apocynaceae|Strophanthus holosericeus|K.Schum. & Gilg||
198243|81909-1|Apocynaceae|Strophanthus kombe|Oliv.||
198250|81917-1|Apocynaceae|Strophanthus luteolus|Codd||
198253|81922-1|Apocynaceae|Strophanthus mirabilis|Gilg||
198254|81923-1|Apocynaceae|Strophanthus mortehanii|De Wild.||
198255|81924-1|Apocynaceae|Strophanthus nicholsonii|Holmes||
198260|81928-1|Apocynaceae|Strophanthus parviflorus|Franch.||
198267|81935-1|Apocynaceae|Strophanthus petersianus|Klotzsch||
198272|81938-1|Apocynaceae|Strophanthus preussii|Engl. & Pax||
198277|81945-1|Apocynaceae|Strophanthus sarmentosus|DC.||
198288|81956-1|Apocynaceae|Strophanthus speciosus|(Ward & Harv.) Reber||
198295|81960-1|Apocynaceae|Strophanthus thollonii|Franch.||
198299|81964-1|Apocynaceae|Strophanthus wallichii|A.DC.||
198301|81965-1|Apocynaceae|Strophanthus welwitschii|(Baill.) K.Schum.||
198302|60459958-2|Apocynaceae|Strophanthus wightianus|Wall. ex Wight||
200551|77177359-1|Apocynaceae|Tabernaemontana africana|Hook.||
200552|81985-1|Apocynaceae|Tabernaemontana alba|Mill.||
200557|81992-1|Apocynaceae|Tabernaemontana alternifolia|L.||
200562|81996-1|Apocynaceae|Tabernaemontana amygdalifolia|Jacq.||
200567|82002-1|Apocynaceae|Tabernaemontana angulata|Mart. ex Müll.Arg.||
200579|82013-1|Apocynaceae|Tabernaemontana aurantiaca|Gaudich.||
200594|82026-1|Apocynaceae|Tabernaemontana bovina|Lour.||Y
200596|82027-1|Apocynaceae|Tabernaemontana brachyantha|Stapf||
200602|82034-1|Apocynaceae|Tabernaemontana bufalina|Lour.||
200611|82043-1|Apocynaceae|Tabernaemontana catharinensis|A.DC.||
200627|82053-1|Apocynaceae|Tabernaemontana ciliata|Pichon||
200629|82055-1|Apocynaceae|Tabernaemontana citrifolia|L.||
200634|82059-1|Apocynaceae|Tabernaemontana coffeoides|Bojer ex A.DC.||
200645|248849-2|Apocynaceae|Tabernaemontana coriacea|Link ex Roem. & Schult.||Y
200648|60466167-2|Apocynaceae|Tabernaemontana corymbosa|Roxb. ex Wall.||
200650|82072-1|Apocynaceae|Tabernaemontana crassa|Benth.||
200661|82084-1|Apocynaceae|Tabernaemontana cymosa|Jacq.||
200667|60466169-2|Apocynaceae|Tabernaemontana dichotoma|Roxb. ex Wall.||
200675|82097-1|Apocynaceae|Tabernaemontana divaricata|(L.) R.Br. ex Roem. & Schult.||
200676|248857-2|Apocynaceae|Tabernaemontana donnell-smithii|Rose||
200684|82107-1|Apocynaceae|Tabernaemontana eglandulosa|Stapf||
200686|82109-1|Apocynaceae|Tabernaemontana elegans|Stapf||
200702|82125-1|Apocynaceae|Tabernaemontana gamblei|Subr. & A.N.Henry||
200707|82129-1|Apocynaceae|Tabernaemontana glandulosa|(Stapf) Pichon||
200716|82139-1|Apocynaceae|Tabernaemontana grandiflora|Jacq.||
200726|82146-1|Apocynaceae|Tabernaemontana heterophylla|Vahl||
200756|82175-1|Apocynaceae|Tabernaemontana laeta|Mart.||Y
200776|82189-1|Apocynaceae|Tabernaemontana linkii|A.DC.||
200791|82203-1|Apocynaceae|Tabernaemontana macrocarpa|Jack||
200822|82235-1|Apocynaceae|Tabernaemontana muricata|Link ex Roem. & Schult.||
200853|82263-1|Apocynaceae|Tabernaemontana pachysiphon|Stapf||
200860|82269-1|Apocynaceae|Tabernaemontana pandacaqui|Poir.||
200868|82278-1|Apocynaceae|Tabernaemontana pauciflora|Blume||
200870|82280-1|Apocynaceae|Tabernaemontana peduncularis|Wall.||
200872|82282-1|Apocynaceae|Tabernaemontana penduliflora|K.Schum.||
200876|82285-1|Apocynaceae|Tabernaemontana persicariifolia|Jacq.||
200890|82297-1|Apocynaceae|Tabernaemontana psorocarpa|(Pierre ex Stapf) Pichon||
461108|77105798-1|Apocynaceae|Tabernaemontana robinsonii|(Woodson) A.O.Simões & M.E.Endress||Y
200913|82320-1|Apocynaceae|Tabernaemontana rostrata|Wall.||
200927|82327-1|Apocynaceae|Tabernaemontana sananho|Ruiz & Pav.||
200934|20001045-1|Apocynaceae|Tabernaemontana siphilitica|(L.f.) Leeuwenb.||
200936|82334-1|Apocynaceae|Tabernaemontana solanifolia|A.DC.||
200938|82336-1|Apocynaceae|Tabernaemontana sphaerocarpa|Blume||
200943|82342-1|Apocynaceae|Tabernaemontana stapfiana|Britten||
200947|82346-1|Apocynaceae|Tabernaemontana stenosiphon|Stapf||
200965|82362-1|Apocynaceae|Tabernaemontana thurstonii|Horne ex Baker||Y
461105|77105802-1|Apocynaceae|Tabernaemontana tomentosa|(Greenm.) A.O.Simões & M.E.Endress||Y
200973|82371-1|Apocynaceae|Tabernaemontana undulata|Vahl||
200977|285821-2|Apocynaceae|Tabernaemontana vanheurckii|Müll.Arg.||
200978|82377-1|Apocynaceae|Tabernaemontana ventricosa|Hochst. ex A.DC.||
200996|56090-1|Apocynaceae|Tabernanthe iboga|Baill.||
512626|102071-1|Apocynaceae|Tacazzea apiculata|Oliv.||
512633|102075-1|Apocynaceae|Tacazzea conferta|N.E.Br.||
512723|102144-1|Apocynaceae|Tavaresia barklyi|(Dyer) N.E.Br.||
512745|102154-1|Apocynaceae|Telosma africana|(N.E.Br.) N.E.Br.||
512749|102157-1|Apocynaceae|Telosma cordata|(Burm.f.) Merr.||
512754|102161-1|Apocynaceae|Telosma pallida|(Roxb.) Craib||
512756|102163-1|Apocynaceae|Telosma procumbens|(Blanco) Merr.||
203878|82440-1|Apocynaceae|Thevetia ahouai|(L.) Vahl||
512821|102219-1|Apocynaceae|Toxocarpus kurzii|Hook.f.||
512862|102262-1|Apocynaceae|Toxocarpus villosus|(Blume) Decne.||
512867|102264-1|Apocynaceae|Toxocarpus wightianus|Hook. & Arn.||
207074|82528-1|Apocynaceae|Trachelospermum asiaticum|(Siebold & Zucc.) Nakai||Y
207078|82531-1|Apocynaceae|Trachelospermum axillare|Hook.f.||
207096|82546-1|Apocynaceae|Trachelospermum dunnii|(H.Lév.) H.Lév.||
207106|82553-1|Apocynaceae|Trachelospermum jasminoides|(Lindl.) Lem.||
207113|82558-1|Apocynaceae|Trachelospermum lucidum|(D.Don) K.Schum.||
210938|82585-1|Apocynaceae|Urceola brachysepala|Hook.f.||
210941|82586-1|Apocynaceae|Urceola elastica|Roxb.||
210943|977795-1|Apocynaceae|Urceola huaitingii|(Chun & Tsiang) D.J.Middleton||
531857|77186120-1|Apocynaceae|Urceola laevigata|(Juss.) D.J.Middleton & Livsh.||Y
210956|977796-1|Apocynaceae|Urceola micrantha|(Wall. ex G.Don) D.J.Middleton||
210957|980056-1|Apocynaceae|Urceola minutiflora|(Pierre) D.J.Middleton||Y
531855|77186122-1|Apocynaceae|Urceola polyneura|(Hook.f.) D.J.Middleton & Livsh.||Y
210963|977797-1|Apocynaceae|Urceola quintaretii|(Pierre) D.J.Middleton||
210965|977799-1|Apocynaceae|Urceola rosea|(Hook. & Arn.) D.J.Middleton||
210967|977798-1|Apocynaceae|Urceola tournieri|(Pierre) D.J.Middleton||
211387|82646-1|Apocynaceae|Vallaris glabra|(L.) Kuntze||
211390|82649-1|Apocynaceae|Vallaris indecora|(Baill.) Tsiang & P.T.Li||
211399|82660-1|Apocynaceae|Vallaris solanacea|(Roth ex Roem. & Schult.) Kuntze||
211409|82668-1|Apocynaceae|Vallesia glabra|(Cav.) Link||
213148|82683-1|Apocynaceae|Vinca difformis|Pourr.||
213150|874374-1|Apocynaceae|Vinca difformis subsp. sardoa|Stearn|subsp.|Y
213152|82686-1|Apocynaceae|Vinca erecta|Regel & Schmalh.||
213157|82691-1|Apocynaceae|Vinca herbacea|Waldst. & Kit.||
213165|82697-1|Apocynaceae|Vinca major|L.||
213172|82701-1|Apocynaceae|Vinca minor|L.||
513408|102666-1|Apocynaceae|Vincetoxicum amplexicaule|Siebold & Zucc.||
532008|77190186-1|Apocynaceae|Vincetoxicum arenicola|(Merr.) Meve & Liede||Y
513418|102674-1|Apocynaceae|Vincetoxicum arnottianum|(Wight) Wight||Y
513419|77176914-1|Apocynaceae|Vincetoxicum ascyrifolium|Franch. & Sav.||Y
513423|60457664-2|Apocynaceae|Vincetoxicum atratum|(Bunge) C.Morren & Decne.||
513427|102680-1|Apocynaceae|Vincetoxicum auriculatum|(Royle ex Wight) Kuntze||
513439|102691-1|Apocynaceae|Vincetoxicum biglandulosum|(Endl.) Kuntze||Y
532016|77190195-1|Apocynaceae|Vincetoxicum brevipes|(Turcz.) Meve & Liede||Y
532005|77190199-1|Apocynaceae|Vincetoxicum cameroonicum|(N.E.Br.) Meve & Liede||Y
513457|102706-1|Apocynaceae|Vincetoxicum canescens|(Willd.) Decne.||Y
531984|77190200-1|Apocynaceae|Vincetoxicum cernuum|(Decne.) Meve & Liede||Y
513470|946567-1|Apocynaceae|Vincetoxicum chekiangense|(M.Cheng) C.Y.Wu & D.Z.Li||
513474|102721-1|Apocynaceae|Vincetoxicum chinense|S.Moore||Y
513480|102726-1|Apocynaceae|Vincetoxicum cissoides|(Blume) Kuntze||Y
531999|77190206-1|Apocynaceae|Vincetoxicum confusum|Meve & Liede||Y
513498|102744-1|Apocynaceae|Vincetoxicum dalzellii|(Hook.f.) Kuntze||Y
513526|102771-1|Apocynaceae|Vincetoxicum fasciculatum|(Buch.-Ham. ex Wight) Kuntze||Y
531917|77190219-1|Apocynaceae|Vincetoxicum flanaganii|(Schltr.) Meve & Liede||Y
513531|102775-1|Apocynaceae|Vincetoxicum flexuosum|(R.Br.) Kuntze||Y
531920|77190222-1|Apocynaceae|Vincetoxicum flexuosum var. perrottetianum|(Decne.) Schneidt, Meve & Liede|var.|Y
531919|77190221-1|Apocynaceae|Vincetoxicum flexuosum var. tenuis|(Blume) Schneidt, Meve & Liede|var.|Y
513532|102776-1|Apocynaceae|Vincetoxicum floribundum|(Miq.) Franch. & Sav.||Y
513537|946558-1|Apocynaceae|Vincetoxicum forrestii|(Schltr.) C.Y.Wu & D.Z.Li||
513542|102784-1|Apocynaceae|Vincetoxicum fruticulosum|(Decne.) Decne.||Y
513553|946566-1|Apocynaceae|Vincetoxicum glaucescens|(Decne.) C.Y.Wu & D.Z.Li||
513554|102790-1|Apocynaceae|Vincetoxicum glaucum|(Wall. ex Wight) Rech.f.||Y
513555|102791-1|Apocynaceae|Vincetoxicum globiferum|(Hook.f.) Kuntze||Y
513560|102793-1|Apocynaceae|Vincetoxicum grandiflorum|(R.Br.) Kuntze||Y
531900|77190238-1|Apocynaceae|Vincetoxicum henryi|(Warb. ex Schltr. & Diels) Meve & Liede||Y
513574|102807-1|Apocynaceae|Vincetoxicum hirsutum|(Wall.) Kuntze||Y
513577|102810-1|Apocynaceae|Vincetoxicum hirundinaria|Medik.||
513586|77173520-1|Apocynaceae|Vincetoxicum hirundinaria subsp. hirundinaria||subsp.|Y
513603|102814-1|Apocynaceae|Vincetoxicum hybanthera|Kuntze||Y
513605|102815-1|Apocynaceae|Vincetoxicum inamoenum|Maxim.||
526875|77164260-1|Apocynaceae|Vincetoxicum indicum|(Burm.f.) Mabb.||Y
532019|77178930-1|Apocynaceae|Vincetoxicum indicum var. glabrum|(Decne.) A.Kidyoo|var.|Y
513183|77172597-1|Apocynaceae|Vincetoxicum indicum var. indicum||var.|Y
532023|77178931-1|Apocynaceae|Vincetoxicum kerrii|(Craib) A.Kidyoo||Y
531909|77190247-1|Apocynaceae|Vincetoxicum koi|(Merr.) Meve & Liede||Y
531955|77190259-1|Apocynaceae|Vincetoxicum microcentrum|(Tsiang) Meve & Liede||Y
513678|102881-1|Apocynaceae|Vincetoxicum mongolicum|Maxim.||
513685|102886-1|Apocynaceae|Vincetoxicum mukdenense|Kitag.||
513748|102934-1|Apocynaceae|Vincetoxicum polyanthum|Kuntze||Y
531957|77190275-1|Apocynaceae|Vincetoxicum renchangii|(Tsiang) Meve & Liede||Y
513780|102962-1|Apocynaceae|Vincetoxicum rotundifolium|(Buch.-Ham. ex Wight) Kuntze||Y
513800|102983-1|Apocynaceae|Vincetoxicum sibiricum|(L.) Decne.||Y
513806|946571-1|Apocynaceae|Vincetoxicum spirale|(Forssk.) D.Z.Li||Y
513807|946561-1|Apocynaceae|Vincetoxicum stauntonii|(Decne.) C.Y.Wu & D.Z.Li||
513833|103004-1|Apocynaceae|Vincetoxicum sylvaticum|(Decne.) Kuntze||Y
513868|103034-1|Apocynaceae|Vincetoxicum versicolor|(Bunge) Decne.||
532035|77190309-1|Apocynaceae|Vincetoxicum yunnanense|(Schltr.) Meve & Liede||Y
213939|82719-1|Apocynaceae|Voacanga africana|Stapf||
213945|82725-1|Apocynaceae|Voacanga bracteata|Stapf||
213948|82727-1|Apocynaceae|Voacanga chalotiana|Pierre ex Stapf||
213955|82734-1|Apocynaceae|Voacanga foetida|(Blume) Rolfe||
213958|82738-1|Apocynaceae|Voacanga globosa|(Blanco) Merr.||
213960|82740-1|Apocynaceae|Voacanga grandifolia|(Miq.) Rolfe||
213980|82760-1|Apocynaceae|Voacanga thouarsii|Roem. & Schult.||
513905|103061-1|Apocynaceae|Wattakaka volubilis|(L.f.) Stapf||
513908|77173361-1|Apocynaceae|Wattakaka volubilis var. volubilis||var.|Y
214720|82767-1|Apocynaceae|Willughbeia angustifolia|(Miq.) Markgr.||Y
214734|82779-1|Apocynaceae|Willughbeia coriacea|Wall.||
214738|1009147-1|Apocynaceae|Willughbeia edulis|Roxb.||
214751|82794-1|Apocynaceae|Willughbeia grandiflora|Dyer ex Hook.f.||
214776|82814-1|Apocynaceae|Willughbeia tenuiflora|Dyer ex Hook.f.||
214887|82830-1|Apocynaceae|Wrightia antidysenterica|(L.) R.Br.||
214888|82831-1|Apocynaceae|Wrightia arborea|(Dennst.) Mabb.||
214896|82841-1|Apocynaceae|Wrightia coccinea|(Roxb. ex Hornem.) Sims||
214900|82845-1|Apocynaceae|Wrightia demartiniana|Chiov.||
214902|82847-1|Apocynaceae|Wrightia dubia|(Sims) Spreng.||
214915|82858-1|Apocynaceae|Wrightia laevis|Hook.f.||
214928|82868-1|Apocynaceae|Wrightia natalensis|Stapf||
214935|82875-1|Apocynaceae|Wrightia pubescens|R.Br.||
214937|60452495-2|Apocynaceae|Wrightia pubescens subsp. laniti|(Blanco) Ngan|subsp.|Y
214941|150353-3|Apocynaceae|Wrightia pubescens subsp. pubescens||subsp.|Y
214942|82877-1|Apocynaceae|Wrightia religiosa|(Teijsm. & Binn.) Benth. ex Kurz||
214955|82890-1|Apocynaceae|Wrightia tinctoria|(Roxb.) R.Br.||
214957|77171424-1|Apocynaceae|Wrightia tinctoria subsp. tinctoria||subsp.|Y
513969|103114-1|Apocynaceae|Xysmalobium heudelotianum|Decne.||
513972|103117-1|Apocynaceae|Xysmalobium involucratum|(E.Mey.) Decne.||
513984|103129-1|Apocynaceae|Xysmalobium parviflorum|Harv. ex Scott Elliot||
514011|103155-1|Apocynaceae|Xysmalobium undulatum|(L.) W.T.Aiton||
2818730|546348-1|Gelsemiaceae|Gelsemium elegans|(Gardner & Champ.) Benth.||
2818734|108096-2|Gelsemiaceae|Gelsemium rankinii|Small||
2818735|60448812-2|Gelsemiaceae|Gelsemium sempervirens|(L.) J.St.-Hil.||
2375917|546738-1|Gelsemiaceae|Mostuea batesii|Baker||
2375895|546740-1|Gelsemiaceae|Mostuea brunonis|Didr.||
3257670|77224086-1|Gelsemiaceae|Mostuea brunonis var. brunonis||var.|Y
2375974|546754-1|Gelsemiaceae|Mostuea hirsuta|(T.Anderson ex Benth. & Hook.f.) Baill.||
2412933|120335-1|Gelsemiaceae|Pteleocarpa lamponga|(Miq.) Bakh. ex K.Heyne||
2641612|545599-1|Gentianaceae|Anthocleista amplexicaulis|Baker||
2641618|545605-1|Gentianaceae|Anthocleista djalonensis|A.Chev.||
2641623|545611-1|Gentianaceae|Anthocleista grandiflora|Gilg||
2641635|545623-1|Gentianaceae|Anthocleista liebrechtsiana|De Wild. & T.Durand||
2641640|545628-1|Gentianaceae|Anthocleista madagascariensis|Baker||
2641645|545634-1|Gentianaceae|Anthocleista nobilis|G.Don||
2641650|545640-1|Gentianaceae|Anthocleista procera|Lepr. ex Bureau||
2641656|545645-1|Gentianaceae|Anthocleista schweinfurthii|Gilg||
2641662|545651-1|Gentianaceae|Anthocleista vogelii|Planch.||
2693024|42696-2|Gentianaceae|Calolisianthus amplissimus|(Mart.) Gilg||
2693030|42702-2|Gentianaceae|Calolisianthus pendulus|(Mart.) Gilg||
2693032|42704-2|Gentianaceae|Calolisianthus speciosus|(Cham. & Schltdl.) Gilg||
2696505|366544-1|Gentianaceae|Canscora alata|(Roth) Wall.||
2696506|326957-2|Gentianaceae|Canscora andrographioides|Griff. ex C.B.Clarke||
2696511|366552-1|Gentianaceae|Canscora diffusa|(Vahl) R.Br. ex Roem. & Schult.||
2696519|366558-1|Gentianaceae|Canscora heteroclita|(L.) Gilg||
2696534|366573-1|Gentianaceae|Canscora perfoliata|Lam.||
2696538|366578-1|Gentianaceae|Canscora roxburghii|Arn. ex Miq.||
2708600|51309-2|Gentianaceae|Centaurium cachanlahuen|(Molina) B.L.Rob.||
2708612|366619-1|Gentianaceae|Centaurium centaurioides|(Roxb.) S.R.Rao & Hemadri||
2708639|326619-2|Gentianaceae|Centaurium erythraea|Rafn||
3262670|77228306-1|Gentianaceae|Centaurium erythraea subsp. erythraea||subsp.|Y
2708652|880972-1|Gentianaceae|Centaurium erythraea subsp. majus|(Hoffmanns. & Link) M.Laínz|subsp.|Y
2708661|919766-1|Gentianaceae|Centaurium erythraea subsp. suffruticosum|(Griseb.) Greuter|subsp.|Y
2708695|880984-1|Gentianaceae|Centaurium littorale subsp. uliginosum|(Waldst. & Kit.) Rothm. ex Melderis|subsp.|Y
2708736|366702-1|Gentianaceae|Centaurium pulchellum|(Sw.) Hayek ex Hand.-Mazz., Stadlm., Janch. & Faltis||
3262672|77228886-1|Gentianaceae|Centaurium pulchellum subsp. pulchellum||subsp.|Y
2708737|77249659-1|Gentianaceae|Centaurium pulchellum var. altaicum|(Griseb.) Cufod.|var.|
2716753|1002418-1|Gentianaceae|Chelonanthus purpurascens|(Aubl.) Struwe, S.Nilsson & V.A.Albert||Y
2718730|366779-1|Gentianaceae|Chironia baccifera|L.||
2718790|366831-1|Gentianaceae|Chironia krebsii|Griseb.||
2718825|366861-1|Gentianaceae|Chironia palustris|Burch.||
2718828|77249953-1|Gentianaceae|Chironia palustris subsp. transvaalensis|(Gilg) I.Verd.|subsp.|
2718839|77249551-1|Gentianaceae|Chironia purpurascens subsp. humilis|(Gilg) I.Verd.|subsp.|
2732315|367012-1|Gentianaceae|Comastoma pedunculatum|(Royle ex G.Don) Holub||
2732318|367013-1|Gentianaceae|Comastoma pulmonarium|(Turcz.) Toyok.||
2732324|63775-2|Gentianaceae|Comastoma tenellum|(Rottb.) Toyok.||
2740750|367033-1|Gentianaceae|Coutoubea ramosa|Aubl.||
2740758|367036-1|Gentianaceae|Coutoubea spicata|Aubl.||
2742468|367049-1|Gentianaceae|Crawfurdia campanulacea|Wall. & Griff. ex C.B.Clarke||
2748877|72731-2|Gentianaceae|Curtia tenuifolia|(Aubl.) Knobl.||
2754319|546043-1|Gentianaceae|Cyrtophyllum fragrans|(Roxb.) DC.||Y
2754320|546044-1|Gentianaceae|Cyrtophyllum giganteum|(Ridl.) Ridl.||Y
2754321|546045-1|Gentianaceae|Cyrtophyllum lanceolatum|DC.||Y
2758963|367173-1|Gentianaceae|Deianira erubescens|Cham. & Schltdl.||
2758967|367174-1|Gentianaceae|Deianira nervosa|Cham. & Schltdl.||
2758969|367175-1|Gentianaceae|Deianira pallescens|Cham. & Schltdl.||
2789280|367187-1|Gentianaceae|Enicostema axillare|(Poir. ex Lam.) A.Raynal||
3263997|77230702-1|Gentianaceae|Enicostema axillare subsp. axillare||subsp.|Y
2789282|77251082-1|Gentianaceae|Enicostema axillare subsp. littorale|(Blume) A.Raynal|subsp.|
2789288|91047-2|Gentianaceae|Enicostema verticillatum|(L.) Engl.||
2805321|367440-1|Gentianaceae|Eustoma exaltatum|(L.) Salisb. ex G.Don||
2806061|367507-1|Gentianaceae|Exacum lawii|C.B.Clarke||
2806076|915017-1|Gentianaceae|Exacum oldenlandioides|(S.Moore) Klack.||
2806084|367524-1|Gentianaceae|Exacum pedunculatum|L.||
2806096|367536-1|Gentianaceae|Exacum quinquenervium|Griseb.||
2806130|367566-1|Gentianaceae|Exacum tetragonum|Roxb.||
3264427|77230081-1|Gentianaceae|Exacum tetragonum var. tetragonum||var.|Y
2806134|367571-1|Gentianaceae|Exacum trinervium|(L.) Druce||
2806252|367597-1|Gentianaceae|Exochaenium grande|(E.Mey.) Griseb.||Y
2807363|546100-1|Gentianaceae|Fagraea auriculata|Jack||
2807367|546101-1|Gentianaceae|Fagraea berteroana|A.Gray ex Benth.||
2807377|546104-1|Gentianaceae|Fagraea bodenii|Wernham||
2807386|546114-1|Gentianaceae|Fagraea ceilanica|Thunb.||
2807429|546155-1|Gentianaceae|Fagraea gracilipes|A.Gray||
2807436|546160-1|Gentianaceae|Fagraea imperialis|Miq.||
3264432|77230258-1|Gentianaceae|Fagraea litoralis var. litoralis||var.|Y
2807672|367637-1|Gentianaceae|Faroa acaulis|R.E.Fr.||
2807685|367650-1|Gentianaceae|Faroa graveolens|Baker||
2807695|367659-1|Gentianaceae|Faroa salutaris|Welw.||
2814331|367668-1|Gentianaceae|Frasera albomarginata|S.Watson||
2814333|77250839-1|Gentianaceae|Frasera albomarginata var. purpusii|Jeps.|var.|Y
2814338|367672-1|Gentianaceae|Frasera caroliniensis|Walter||
