"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t45",0.0549724598752133,-0.0465045026121019,-0.19994256053188,-0.0407826751462753,0.00528353008855478,0.0041318906593579,-0.00547833797117541,-0.00340556932085602,0.35340209727258,0.0592875963124211,-0.00804999207618091,0.0019854276384999,-0.0149414074942854,-0.00273241263826088,-0.006535017784205,0.209023835752099,6.96099829083242e-05,0.000703726566954822,-0.000290423896132499,0.518378700352572,0.0155047711515724,-0.000395935237227057,0.00142405702935135,-0.00219868068529722,0.00105163702982897,-0.000439150511102302,-3.15916238585734e-07,-5.93107143992411e-06,0.000199152659105683,-2.37684221263135e-16,3.65350410763057e-16,0.000319859550680812,5.10390795831424e-06,0.00601036247365504,-2.83914280994613e-05,8.30708352666746e-05,0.000117204064472303,-0.000390732910708999,1.04853837766459e-11,0.000660246642782457,0.000100240904722725,-0.00400770798500506,-0.0295725809745502,2.49625568119129e-14,4.91762862545259e-05,0.000176813351660567,0.000141303449115854,7.82921555878375e-05,-4.95142192315375e-05,-9.05144395328948e-05,6.35972382320959e-06,1.30104260698261e-16,-1.19935060953877e-16,0.000857467418243267,-3.35826079580007e-06,-1.81203281298171e-16,-2.2889096500825e-06,1.24895351039995e-15,-1.19536542627439e-15,5.59229398105106e-05,5.89805981832114e-16,-1.52291373956004e-14,0.707106781186548,1.50182023596284e-13,1.12491262991128e-14,-1.39186793511469e-05,-1.50816859001424e-14,7.63424940946472e-06,0.000600841060670445,-0.000444754157431121,-1.53980812065952e-15,-6.10750414713298e-16,4.09394740330526e-16,-3.06562168408255e-16,-1.97857113917788e-05,6.32166952177667e-06,-1.58124448868665e-05,-6.72646837206601e-17,-3.79851797946995e-17,-3.89618734278261e-19,-4.71844785465692e-16,-4.88526101124098e-17,-1.90819582357449e-17,1.2437298542306e-06,-1.09287578986539e-16,2.32989314736115e-17,-2.13804668414141e-16,-4.22219074097261e-18,-7.45931094670027e-17,2.06310363497161e-17,7.2225263654231e-17,1.73472347597681e-17
"t46",0.0549724598752133,-0.046504502612102,-0.19994256053188,-0.0407826751462753,0.00528353008855477,0.00413189065935786,-0.00547833797117541,-0.00340556932085603,0.35340209727258,0.0592875963124212,-0.00804999207618094,0.00198542763849988,-0.0149414074942853,-0.00273241263826088,-0.00653501778420502,0.209023835752099,6.96099829082964e-05,0.000703726566954883,-0.000290423896132484,0.518378700352572,0.0155047711515724,-0.000395935237226891,0.00142405702935137,-0.00219868068529696,0.00105163702982899,-0.000439150511102313,-3.15916238710634e-07,-5.93107144013227e-06,0.000199152659105719,-3.45887598077188e-16,3.09839259519516e-16,0.000319859550680815,5.10390795830355e-06,0.00601036247365506,-2.83914280993502e-05,8.30708352666121e-05,0.000117204064472185,-0.00039073291070902,1.04852857078132e-11,0.000660246642782423,0.000100240904722774,-0.0040077079850049,-0.0295725809745502,2.56078739444819e-14,4.91762862545229e-05,0.000176813351660442,0.000141303449116144,7.82921555879137e-05,-4.95142192318541e-05,-9.05144395330303e-05,6.35972382328673e-06,-2.43728648374741e-16,2.96398573277337e-16,0.000857467418243506,-3.35826079600476e-06,6.90939282924489e-17,-2.288909650913e-06,-1.17965935596003e-15,-7.46118661755533e-15,5.59229398122522e-05,-8.01442245901285e-16,1.49515816394441e-14,-0.707106781186548,-1.502582046551e-13,-1.11877871391726e-14,-1.39186793511282e-05,-1.51233192635658e-14,7.63424940882374e-06,0.000600841060670034,-0.000444754157431151,1.44391625801107e-15,2.3752936500349e-16,-8.2572837456496e-16,2.87363649324475e-16,-1.97857113918265e-05,6.32166952203167e-06,-1.58124448868379e-05,2.07788619536442e-16,3.94268562006294e-17,-2.94462364041065e-17,5.55111512312578e-17,3.78835644589841e-17,6.07153216591882e-17,1.24372985409182e-06,-9.71445146547012e-17,-1.08540053357968e-16,-6.85215773010839e-17,-8.74889179077456e-17,-1.57859836313889e-16,-2.10023270814013e-17,7.22252636508609e-17,4.85722573273506e-17
"t13",0.051041765506393,-0.0427258109903855,-0.171879963019995,-0.0314844655291112,0.00327993373555087,0.00224526516745539,0.00127621775205695,0.00171060556315904,0.247458672607885,0.0377878582009225,-0.00357600912502796,0.000368581187266063,-0.00236566673173132,0.00198273072218317,0.0052466358294026,-0.623947800803566,-0.0013026665147265,0.0178162665063436,-0.00730850114115502,-0.0226692197222967,0.0132823728767839,-0.00112017773994454,0.00384592703754059,-0.00575631843288594,0.00273926508509729,-0.00113178621213634,-8.02765602075928e-07,-1.46628045618116e-05,0.000489004962257166,1.73445242543369e-16,2.25902394438914e-16,0.000672373325771234,1.05536333035998e-05,0.0124170721317806,-5.77841520262024e-05,0.000166184114741598,0.000231126175846935,-0.000769692282807731,0.707106781156805,0.00108401384654804,0.000149434750428455,-0.00423375608706676,-0.0306661519603139,9.50419157206661e-14,0.00012990280473227,0.000420192189812554,0.00032589024062423,0.000173329583325119,-0.000109447083733602,-0.000197992837715899,1.32936987639544e-05,1.73472347597681e-16,3.95880815834025e-16,0.000882817888799686,-6.632560043799e-06,7.03601996984095e-17,-4.40768999935876e-06,-8.59464998248251e-18,-8.36324154943465e-15,0.000106899435798325,1.11022302462516e-16,5.20417042793042e-17,1.49535346255705e-16,-1.93066192951269e-17,1.34498938956034e-16,-2.60907505773825e-05,-2.80678258413047e-14,1.42045102489445e-05,0.000612727280030534,-0.00045352046556593,5.18670926964945e-17,-9.89985815416595e-17,-3.40005801291454e-16,-8.66932589950575e-17,-3.6339134949815e-05,1.16094716272998e-05,-2.88136393949245e-05,-7.14557004191081e-17,3.15806334744987e-17,-2.13384625511771e-16,-1.38777878078145e-17,-1.03946767303271e-16,-1.89084858881472e-16,2.21988179361504e-06,9.0205620750794e-17,-1.18451646613392e-16,-2.25405631659736e-16,3.13216567105569e-17,8.06646416329215e-17,1.53283588465251e-16,-3.71752927475469e-17,-1.92554305833426e-16
"t20",0.0510417655061095,-0.0427258109901196,-0.171879963018293,-0.0314844655286612,0.00327993373548656,0.00224526516740692,0.00127621775201952,0.00171060556310723,0.247458672593527,0.0377878581986566,-0.00357600912479249,0.000368581187239112,-0.00236566673155693,0.0019827307220041,0.00524663582892335,-0.623947800735912,-0.00130266651456022,0.0178162665037998,-0.00730850113995374,-0.0226692197182377,0.0132823728741141,-0.00112017773971763,0.00384592703672827,-0.00575631843140254,0.00273926508437976,-0.0011317862118295,-8.02765601604083e-07,-1.46628045568226e-05,0.000489004962101966,5.55599403290197e-16,-9.32867108926523e-17,0.000672373325262361,1.05536332947234e-05,0.0124170721206565,-5.7784151965036e-05,0.000166184114524044,0.00023112617547818,-0.000769692281561832,-0.707106781216287,0.00108401386483451,0.000149434751568718,-0.00423375610686486,-0.030666152102445,9.52223276910385e-14,0.000129902805033823,0.000420192190644549,0.00032589024122714,0.000173329583582997,-0.000109447083913638,-0.000197992838017944,1.32936987808856e-05,-1.0842021724855e-16,-3.53519727353278e-16,0.00088281788963418,-6.6325600499989e-06,-5.03610921624179e-17,-4.40769000228057e-06,-3.63502264679627e-17,-8.14813636015709e-15,0.000106899435863748,-1.83880688453542e-16,1.94722710178397e-16,-5.93042733797523e-17,4.97951142162204e-18,-2.15915202792147e-16,-2.60907505907871e-05,-2.78926187702311e-14,1.42045102557446e-05,0.000612727280312315,-0.000453520465773673,-5.7420483105569e-17,-1.19333455496936e-19,3.12250225675825e-16,8.7795358081626e-17,-3.63391349647594e-05,1.1609471631979e-05,-2.88136394061347e-05,4.57592439278187e-17,-2.60991285471213e-17,1.60881842830233e-16,-1.66533453693773e-16,9.38116330517427e-17,2.08166817117217e-16,2.21988179430893e-06,-2.51534904016637e-16,1.17470654880181e-16,-3.51281503885303e-17,-7.97007876705852e-17,-1.54390389361936e-16,-1.31211071565643e-16,1.84869296222489e-16,1.85615411929518e-16
"t12",0.0529713724874347,0.241459692631104,0.00679892498666276,-0.00958220159724468,0.0019398776175989,0.00169493733176484,-0.0055967562722632,-0.0018863590077415,-0.000298899057687011,3.67691850633924e-05,1.84942442820094e-05,-2.89467285166524e-05,0.000239854467479773,0.000295158082580232,0.000338843881714438,-0.00149938613148559,9.90076831753114e-05,-0.00560572959716756,0.00447387622278922,0.000219802006278552,-0.000297107295211606,0.000908118637725414,-0.00385835559327827,0.420639241619334,0.0553081185305451,-0.0150810688806552,-5.2962576050225e-06,-4.90395986974465e-05,0.000680501711212213,2.98751908628381e-16,4.85235579083387e-16,-0.00033672557135577,-0.000353428960157999,-0.00906036138250683,0.000367613522254118,-0.156621118590272,-0.0142379994260211,0.850149776625242,1.48263359092772e-12,0.00136438196091699,0.000320372222696184,-0.000509665313703466,-0.00209127556551818,1.84949567607777e-13,0.000204532965149658,0.000594551953390712,0.000443629946451796,0.000222793392905363,-0.000303060448588239,-0.000247563461484573,1.51087896893486e-05,1.42681005899092e-16,3.47745006901451e-17,4.52937824284661e-05,-1.35329972675343e-05,5.77393410289694e-16,-3.89761198532244e-06,-2.13793713487345e-16,-7.00358494218016e-15,9.21887189373853e-05,1.04083408558608e-16,1.35742111995185e-16,6.34094784666422e-17,1.67139759039493e-17,-3.9244076750531e-16,-4.40733173570228e-05,-2.24126273096203e-14,0.00308639962191656,2.72210049264828e-05,-2.01389012747335e-05,7.82393929802116e-17,-4.94323967828792e-16,-6.24500451351651e-17,3.28645301083314e-17,-0.00707530817063993,1.43667882896645e-05,-0.0052768710067978,-2.97596467785359e-16,2.2684115672712e-17,1.85519072194356e-17,-1.66533453693773e-16,-8.37737914238895e-17,-1.33573707650214e-16,1.54433430946815e-06,-1.00613961606655e-16,1.06619033482787e-16,-2.15973072759112e-16,-8.61431215897658e-18,1.21430643318376e-16,-9.7986167684222e-17,1.60437174763727e-17,2.02962646689286e-16
"t31",0.0541827221948988,0.247702953186776,0.00709293516297323,-0.0102203763726786,0.00213361963869813,0.00188761280834061,-0.00661858794477056,-0.00224981991899301,-0.000870170646697377,0.000148655477933681,-6.51860508130578e-05,5.91141903367613e-06,-3.05317733911322e-05,0.000161787548249635,0.000191363149216896,-0.00110952261943415,8.37267045623287e-05,-0.00507700020010765,0.0043763310195897,0.000224987472359078,-0.000323842915602666,0.00099397180758283,-0.00432566090815638,0.535601419453597,0.071254659588319,-0.0199216573239681,-7.24764660894883e-06,-7.26837686181522e-05,0.00103203948127417,5.87095476400901e-16,-7.89256176291846e-16,0.00134397792567462,-0.0315859615918875,0.0161837386562354,-0.000394794765023149,0.15176384775869,0.0056666070811694,-0.32855332995693,1.34672872980722e-13,0.000161527990857785,4.79490280316727e-05,-9.26139977518348e-05,-0.000381527111461811,4.20532383129171e-14,5.20766464752272e-05,0.000164063528458776,0.00012680190075041,6.78381623798443e-05,-9.25432874807547e-05,-7.713299887398e-05,5.25998854741011e-06,-4.21928117444459e-15,-2.38926194528177e-15,1.80832652056711e-05,-5.76626539753461e-06,0.707106781186548,-1.83644898797903e-06,2.50780091610345e-15,-3.79181063854066e-15,4.47084865724916e-05,-1.89778748271863e-15,-2.86012533101676e-16,-9.99371152072499e-17,5.61428766621344e-16,-1.75714533529339e-15,-2.29979053181506e-05,-1.12349365921638e-14,0.00247079973867186,1.47251752476065e-05,-1.09112150911677e-05,-2.1421843896969e-16,-4.29151680982671e-16,2.35922392732846e-16,1.04626133119935e-16,-0.00578731252124328,7.03001975016883e-06,-0.00436588580848972,-1.70459352393948e-16,4.85026492107543e-17,-1.99746194528237e-16,1.38777878078145e-17,1.41473194812488e-16,8.5868812060852e-17,9.36630554455864e-07,-1.94722710178397e-16,1.57964497063714e-16,3.63207727782644e-17,-7.05427417388578e-17,-3.81639164714898e-17,3.02638493618391e-17,7.54020325767676e-17,8.67361737988404e-18
"t32",0.0541827221948988,0.247702953186776,0.00709293516297323,-0.0102203763726786,0.00213361963869813,0.0018876128083406,-0.00661858794477056,-0.00224981991899301,-0.000870170646697376,0.000148655477933683,-6.5186050813065e-05,5.91141903365708e-06,-3.05317733911206e-05,0.00016178754824963,0.000191363149216934,-0.00110952261943419,8.37267045623669e-05,-0.00507700020010765,0.00437633101958969,0.000224987472359078,-0.000323842915602638,0.000993971807582969,-0.00432566090815639,0.535601419453596,0.071254659588319,-0.0199216573239681,-7.2476466089974e-06,-7.26837686182494e-05,0.00103203948127405,6.04551131377917e-16,-9.34972948273838e-16,0.00134397792567458,-0.0315859615918876,0.0161837386562354,-0.000394794765023063,0.151763847758689,0.00566660708116936,-0.328553329956929,1.34711254797094e-13,0.000161527990857955,4.79490280318766e-05,-9.26139977513872e-05,-0.000381527111461787,4.28165166422754e-14,5.20766464751591e-05,0.000164063528459005,0.000126801900750384,6.78381623797552e-05,-9.2543287480817e-05,-7.71329988734466e-05,5.25998854659728e-06,3.68455266297474e-15,2.38469706060689e-15,1.80832652066127e-05,-5.76626540250112e-06,-0.707106781186549,-1.83644898898506e-06,-2.25228030197746e-15,-3.12567682404365e-15,4.47084865714993e-05,1.62717062046625e-15,-6.50521303491303e-18,5.85745659008591e-17,-6.45938772658062e-16,2.17026861431816e-15,-2.29979053179962e-05,-1.26018986912335e-14,0.00247079973867233,1.47251752472591e-05,-1.09112150913286e-05,1.15379021466233e-16,3.1764677542674e-16,4.16333634234434e-17,-2.27188316940915e-16,-0.00578731252124356,7.03001975022662e-06,-0.00436588580848961,-1.49794669046127e-17,-3.20535722126684e-17,1.68015182377041e-16,-2.22044604925031e-16,-5.62852814263505e-17,1.96023752785379e-16,9.36630554372597e-07,1.47885176327023e-16,-5.02023201062109e-17,-2.87313575708659e-17,2.6601772870708e-17,-1.21430643318376e-17,-3.91250896796251e-17,8.92798203813004e-17,1.49186218934005e-16
"t50",0.057697953844103,0.265893017902681,0.00796880842157024,-0.0121739528688966,0.00274722463048581,0.00250561465496977,-0.0100735838963044,-0.00348675172318432,-0.00328450996587352,0.000629666682234065,-0.000444815968830748,0.000175437482530528,-0.00135472728407864,-0.000623849067094569,-0.000688573449076734,0.0018443070461732,-8.28802112586835e-05,0.00371368503312858,-0.00224798646110057,-9.39541367777422e-05,0.000102396494244284,-0.0003086839600864,0.00121276448767666,-0.090328236381731,-0.0114973057299993,0.00292861131717954,9.3662982492311e-07,7.07841408327178e-06,-9.27858801624176e-05,2.93635829626965e-16,1.32827038158611e-15,3.29360682184676e-05,0.0877750507355945,1.39453082999303e-05,2.59280669329567e-05,-0.443910875539624,0.0022707273023239,-0.125522436410844,2.87206819622351e-14,3.43977030715741e-05,1.02292628471872e-05,-1.98444498140791e-05,-8.17603834621289e-05,9.76936337938337e-15,1.13686131929136e-05,3.60852125692547e-05,2.79939470485612e-05,1.50883983872999e-05,-2.05906465427804e-05,-1.72061776751384e-05,1.191956473169e-06,7.87022357007228e-16,-1.07632642936352e-16,4.18017421439916e-06,-1.3393388866691e-06,-1.82612687519233e-16,-4.13409478444937e-07,-5.06349122917653e-17,-3.55544708434761e-16,9.65256416273798e-06,4.5926804026486e-16,7.53357879551553e-16,3.94937195601419e-16,5.29864292953562e-16,-5.6367043844999e-16,-1.08861653230321e-06,-9.77516678712931e-16,-0.827719256946867,1.27094859970026e-05,-8.7416484564135e-06,-6.09951725139776e-16,-1.79064189960082e-15,6.0281640790194e-17,5.88668847202058e-16,-0.0252536167949913,-9.32209748073285e-06,-0.0162107787558888,-3.2386117980109e-16,-4.27392689748807e-16,6.66259697049092e-17,-5.51642065360625e-16,-2.45551359298777e-16,-8.51532386270115e-16,3.51736190126219e-07,5.97395397039513e-17,7.38281998412735e-17,4.35063226764121e-16,-5.44646248739531e-17,-1.65882932390282e-16,-4.44771735840633e-17,-1.23962107259931e-16,1.95156391047391e-18
"t61",0.0577512904164997,0.266168166639222,0.00798183528411891,-0.0122024286098407,0.00275595255843689,0.0025143272811858,-0.0101205755808772,-0.0035035032883626,-0.00331325652308082,0.000635342192551292,-0.00044917337402522,0.000177318943806975,-0.00136937584470435,-0.000631881619335931,-0.000697525603678108,0.00187197851505447,-8.4299933744324e-05,0.00378314180552443,-0.00229482118565708,-9.60404431875896e-05,0.000104869203783884,-0.000316177787838454,0.00124309591463562,-0.0929159200961128,-0.0118302119282302,0.00301528262346534,9.65157311241739e-07,7.30663969146283e-06,-9.58214204989089e-05,1.29118314347657e-16,1.33153580646941e-15,3.46076201917259e-05,0.0925087928414037,1.46998511608501e-05,2.74119600560704e-05,-0.470992103712397,0.00241649583784389,-0.133610232219276,3.11997415037265e-14,3.73895773789631e-05,1.11538444921065e-05,-2.17203482655881e-05,-8.94975787174922e-05,1.06921853690136e-14,1.25926976080684e-05,4.0162645014207e-05,3.12352686917971e-05,1.69254075337706e-05,-2.31038175258207e-05,-1.9344708213569e-05,1.35964971977673e-06,-8.73460375208635e-18,2.76040371440132e-17,4.93197281963079e-06,-1.62987008005692e-06,9.44444769284444e-17,-5.64138154185871e-07,3.02063603816831e-16,-5.5258844023921e-16,1.42700945445832e-05,9.55466717030007e-16,3.10706931645928e-16,3.63931817577409e-16,3.98926533404992e-16,-7.93364868199549e-16,-9.75689020021411e-06,-4.69017050674578e-15,0.396630482834418,7.97624247038799e-07,-9.26473851283169e-07,2.81212598963671e-15,1.4609458358702e-14,5.98086575924472e-16,0.707106781186547,-0.0144657032769941,-5.3605784592237e-06,-0.0113948034109007,-1.2276881537086e-15,8.26791789630947e-16,-3.42858507857838e-16,2.61292723569007e-17,2.27161076211879e-16,4.37509457915791e-16,2.96154339439448e-07,-1.17026071992654e-16,-2.95340208136099e-16,-3.94021092337861e-16,1.24172598593886e-16,1.3992984288641e-18,1.04076659766387e-16,8.52477933221945e-18,1.10907105981689e-16
"t62",0.0577512904164997,0.266168166639222,0.00798183528411887,-0.0122024286098407,0.0027559525584369,0.00251432728118579,-0.0101205755808772,-0.00350350328836262,-0.00331325652308085,0.000635342192551268,-0.000449173374025199,0.000177318943806974,-0.00136937584470436,-0.000631881619335945,-0.000697525603678106,0.00187197851505447,-8.42999337443129e-05,0.00378314180552448,-0.0022948211856571,-9.60404431875944e-05,0.000104869203783842,-0.000316177787838435,0.00124309591463563,-0.0929159200961128,-0.0118302119282303,0.00301528262346536,9.65157311244829e-07,7.30663969154759e-06,-9.58214204988613e-05,8.45078418728511e-17,1.4182719802666e-15,3.46076201917581e-05,0.0925087928414037,1.4699851160812e-05,2.74119600560576e-05,-0.470992103712397,0.00241649583784375,-0.133610232219276,3.12289769530186e-14,3.73895773789231e-05,1.11538444921198e-05,-2.1720348265541e-05,-8.94975787173484e-05,1.01093182809895e-14,1.25926976080185e-05,4.01626450141727e-05,3.12352686916951e-05,1.69254075338932e-05,-2.3103817525797e-05,-1.9344708213237e-05,1.35964971967978e-06,-1.64625935496557e-16,1.38626339606053e-16,4.93197281940255e-06,-1.62987007997829e-06,3.39056274300344e-16,-5.64138153441962e-07,-3.987646804766e-16,-2.0097561594151e-15,1.42700945446287e-05,-1.51346491762683e-15,-8.71808660961489e-16,-6.76891958035509e-16,-7.09561767745763e-16,1.26141508909474e-15,-9.75689020030203e-06,-5.08841829349044e-15,0.396630482834417,7.9762424880804e-07,-9.26473850457079e-07,-2.12142757604393e-15,-1.3078463041374e-14,-1.05490160877408e-15,-0.707106781186547,-0.0144657032769972,-5.36057845950985e-06,-0.0113948034109006,4.30097122698391e-16,-3.56506461103842e-16,3.0332598715545e-16,2.52619106189123e-16,2.0728982984331e-17,1.7130394325271e-17,2.96154339473465e-07,-7.03071227538959e-17,-2.64580698781932e-17,-2.03364563822759e-16,-1.11749794490406e-16,-1.76996004658259e-17,-1.7414722831824e-18,3.97498018818397e-17,4.16943497956457e-17
"t79",0.0582331763613364,0.268662671189284,0.00810218551676411,-0.0124714665343688,0.00284067453095743,0.00259973347303724,-0.010599696038557,-0.00367510161635771,-0.00365151623380006,0.000702772184965969,-0.000502478031261204,0.00020116524598257,-0.00155567360160063,-0.000742787759397133,-0.000821766292987017,0.00229006937744529,-0.000107921612664112,0.00503019618570266,-0.00323429673378734,-0.000141233860227727,0.000165127676510125,-0.000500300573959389,0.00202493306615628,-0.180422388715315,-0.0233861690764379,0.00619824646724102,2.10091184811578e-06,1.8272122365319e-05,-0.000250013713894752,2.51805954559758e-16,-5.47173426315667e-16,-6.75233919196503e-05,-0.385555469575873,-8.73438967222695e-05,-4.35117692196632e-06,0.115145555528228,-0.000455716812218262,0.0245805325394802,2.15212375105983e-15,3.47964921274674e-06,1.27274666235615e-06,-2.94979759433555e-06,-1.21982980729055e-05,1.97674989457658e-15,2.32665988587162e-06,7.97780412017945e-06,6.40109867943621e-06,3.66447370134272e-06,-5.0143915596274e-06,-4.27072600517743e-06,3.27933887559948e-07,-7.06899816460549e-17,9.36570822405589e-17,1.2918314166469e-06,-4.33206669543662e-07,1.76436290539887e-16,-1.39363571648177e-07,2.14664942140121e-16,-7.73104249550306e-17,3.26345533848381e-06,7.45931094670027e-16,-1.2490009027033e-16,9.23715420809946e-18,-1.31426093843282e-16,-2.08746426165034e-17,-9.75444434070123e-07,-1.06685493772574e-16,0.000212305911508862,-2.86285395847095e-07,2.61268819690564e-07,-7.24163617342764e-16,-2.47859498090049e-16,-1.28716481917479e-15,1.34014042065711e-17,0.023185406815578,1.03026356455323e-05,0.846794154252927,2.51302675963137e-14,-5.90085632018739e-16,-9.13535652083955e-16,1.70696790036118e-15,9.94569619537461e-16,-1.19869392189997e-15,3.64517867543213e-07,5.5944832100252e-17,1.02273897286727e-18,-4.58617518961368e-17,-9.55586194046709e-17,2.26381413614973e-16,-2.58243907741282e-17,1.35660363009453e-16,9.54097911787244e-17
"t100",0.0584318553929385,0.269688668579959,0.00815104149055529,-0.0125790100917049,0.00287392286761397,0.00263302935444265,-0.010781642620329,-0.00374006500439161,-0.00376873096004274,0.00072600018541521,-0.000520516368382055,0.000209065409930303,-0.0016172679918722,-0.000777750440543073,-0.000860818744776837,0.0024154639301281,-0.000114656945093495,0.00537253083729099,-0.00347907785000743,-0.000152614166441133,0.000179575243964748,-0.000544301673655253,0.00220829904253676,-0.199083018677175,-0.0258303204923636,0.006860017047643,2.33160468097332e-06,2.03931197203078e-05,-0.00027944977288292,4.45943788488076e-16,-4.2458309747209e-16,-7.96844027719727e-05,-0.459163006541344,-0.00010407139749896,-5.23047818260346e-06,0.139877583013049,-0.000558464864812853,0.0301421443535926,2.68977925363068e-15,4.52443605762169e-06,1.66885187130685e-06,-3.90695416142635e-06,-1.6160413608259e-05,2.43675556346242e-15,3.17821465311782e-06,1.1029978917705e-05,8.90540882660456e-06,5.16538261525937e-06,-7.07287834653476e-06,-6.05310680511227e-06,4.81019168032082e-07,9.78695748575509e-17,-2.02896385336887e-16,2.04153380174012e-06,-7.287402104171e-07,9.30957386019305e-17,-2.84488027853754e-07,-1.27642992799221e-16,-6.56242187632316e-16,7.42766805908224e-06,-2.08112607008593e-16,4.15418838651399e-17,-9.4465808482345e-17,1.96823060145564e-16,8.45327630761488e-19,-4.85051861422917e-06,-2.58538850050893e-15,0.00633340211453814,3.73721659174774e-06,-2.80813563223291e-06,6.70296700096103e-17,-2.76773412937184e-16,3.73019757443638e-16,4.42437596940177e-17,-0.0325392625501947,-1.42633630681537e-05,-0.37404186261717,-1.10311589954172e-14,2.75228194138366e-16,2.98080070851981e-16,-6.1409211049579e-16,-9.98895964863009e-17,4.80057616922269e-16,1.20794721442617e-07,-1.98863007224576e-16,-8.31238460672071e-17,1.86996075633543e-16,-4.80822183272462e-16,2.25581814512765e-16,5.77852794523573e-16,-0.707106781186547,-1.74312604281357e-16
"t101",0.0584318553929385,0.269688668579959,0.00815104149055529,-0.0125790100917049,0.00287392286761397,0.00263302935444265,-0.010781642620329,-0.00374006500439162,-0.00376873096004274,0.000726000185415186,-0.00052051636838205,0.000209065409930275,-0.0016172679918722,-0.000777750440543066,-0.000860818744776839,0.00241546393012811,-0.000114656945093565,0.00537253083729099,-0.00347907785000742,-0.000152614166441131,0.000179575243964778,-0.000544301673655309,0.00220829904253677,-0.199083018677175,-0.0258303204923637,0.006860017047643,2.33160468094545e-06,2.03931197202691e-05,-0.000279449772882985,4.27030178050598e-16,-4.80094248777727e-16,-7.96844027719698e-05,-0.459163006541344,-0.000104071397498935,-5.2304781825125e-06,0.139877583013049,-0.00055846486481283,0.0301421443535926,2.8887514477569e-15,4.52443605761246e-06,1.66885187131069e-06,-3.90695416138243e-06,-1.61604136081763e-05,2.28063044636694e-15,3.17821465309689e-06,1.10299789177453e-05,8.90540882664765e-06,5.16538261551411e-06,-7.0728783465286e-06,-6.05310680504932e-06,4.81019168011748e-07,-4.57872129967785e-17,-8.60735602916125e-18,2.04153380167129e-06,-7.28740210398046e-07,6.31047124494284e-17,-2.84488027818966e-07,1.36034975558294e-16,-5.52158774917925e-16,7.42766805901564e-06,-6.04578236432229e-16,1.91666615304703e-16,9.37878993103615e-17,-4.95076734452952e-17,-3.73185888399038e-17,-4.85051861418813e-06,-2.84346927514195e-15,0.00633340211453798,3.73721659166594e-06,-2.80813563213127e-06,6.5163148142828e-16,1.94204010858727e-16,5.83653134503259e-16,-9.06624962028873e-17,-0.0325392625501945,-1.42633630680593e-05,-0.37404186261717,-1.11162908891327e-14,2.44328426826718e-16,4.90634372772858e-16,-5.0784029759221e-16,-7.38267845896512e-16,5.74586493835849e-16,1.20794721524854e-07,-2.40015255933979e-17,-3.45515731035747e-17,-2.94955506958787e-16,4.2123403598221e-16,-5.39173740377041e-16,-8.65437136933349e-16,0.707106781186548,3.53612538556147e-16
