"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92"
"t46",0.0320670083696718,-0.00107083036939685,-0.191898139662539,-0.0692768133176078,0.0144034306430032,-0.00589581146740503,-0.000432933002546066,0.00342013768088454,0.0654061900340004,-0.00727776670693853,0.168621358226759,0.00276282137333411,0.000510678445395893,-0.00395914335892724,-0.294963713214864,-0.000799120316155305,0.000280021264543245,-0.00158706857272386,0.000430270445886857,-0.00124950028009994,0.000258554244665415,0.00130452608691089,0.00652220238903801,-3.0761673295582e-05,-8.22239852166557e-05,-0.0107933887898797,0.00261698943628767,-0.00202939385832222,-0.905790552356443,-0.0023731451894392,0.0113591781995092,-0.000915728765886509,-2.08548512404893e-07,-2.14757070337101e-16,0.00034325154819688,0.00076505412119734,-0.0167549759011793,0.000352761377071996,0.00163759750561554,0.000325596267125339,-0.00416025251947418,-0.0739733473701487,0.000244927158112585,0.000148805600780199,0.000126928585590624,-0.000262205119515998,-1.53660829362959e-05,-7.81311439716585e-05,1.62158365505369e-16,-2.03071066906535e-16,1.20807258791839e-16,0.000154409943086195,0.00187494549511094,-6.90432887709646e-17,1.61659510572025e-17,6.91529385440516e-05,3.77595733581462e-17,-5.31456529911e-07,-6.42562637892222e-05,-0.000102990994987348,2.97938756999017e-16,1.68701858038744e-16,3.00808750110169e-17,0.000100271439195052,-4.78722039562243e-05,1.33688400936825e-14,0.0011618058353964,0.000859314596422069,1.11488047774397e-16,-1.43982048506075e-16,5.48012616762371e-05,-1.7785628272508e-05,4.291433456847e-05,4.95724326781339e-17,1.8941521413605e-16,5.24380628383534e-17,-9.93729689203586e-17,-1.97999211919414e-16,-2.53920148796105e-16,-4.09338607915514e-05,4.85722573273506e-17,-3.81639164714898e-17,1.6336037025058e-05,-2.02980413286204e-06,-1.39645239816133e-16,-6.27660919175749e-17,-3.3612209251026e-17,-6.49437101318817e-17,-6.16674583891852e-19,5.0525053690949e-17,-5.86425499716965e-17,6.72205346941013e-17
"t13",0.0313570867929742,-0.00104035023183627,-0.183499856706898,-0.0643526765658515,0.0125108170278839,-0.00437125815380417,0.00170146151190468,0.00893179258015011,0.149524893973463,-0.0164948626052006,0.383462269922171,0.00642465500632051,0.00120718237129286,-0.0120320264824282,0.295595736046768,-0.00168537941176784,0.000646995533226981,-0.00513741024872636,0.00143501256965993,-0.00575803765713783,0.00160320149799311,-0.00397918405727963,-0.00618406203700661,2.74217983816704e-05,2.48555704433192e-05,0.0021141078378306,-0.000512446779065493,0.000397279562573728,0.0312582178156386,-0.00013817232161014,0.00127255956510863,-0.000104175018681969,-1.61653721204865e-08,-2.43847916818449e-16,5.32414316548394e-06,1.10746789751402e-05,0.830676543175698,0.000408010958342921,0.00182304509280918,0.000361031595724457,-0.0025302219486265,-0.0425836078849859,0.000573190955418345,0.000305712624104367,0.000165744504228424,-0.000294008338001514,-1.45038660046806e-05,-7.19484852019108e-05,2.43446659250195e-15,-2.4459601011273e-16,-1.71346780637173e-17,0.000137056627742349,0.000845818444051711,1.84471823988969e-17,-9.27205757043975e-17,5.83676479069409e-05,-8.40561917157845e-17,-4.46912447612616e-07,-5.38136174871149e-05,-8.62380709740764e-05,6.24500451351651e-17,-1.92554305833426e-16,-9.92351075222263e-17,8.32666092057382e-05,-3.97029982984534e-05,1.12204527104646e-14,0.00052753394472983,0.000390312193079373,2.01665776028745e-16,1.38777878078145e-17,4.53342361122203e-05,-1.47131456507054e-05,3.55217033933836e-05,1.16936321317481e-16,1.5441903579113e-16,5.44317983336876e-17,4.89300649620533e-17,8.28608234999043e-17,-8.32667268468867e-17,-3.39661725499429e-05,-2.77555756156289e-17,-2.94902990916057e-17,1.35810303287347e-05,-1.68892139844421e-06,7.97972798949331e-17,9.56875083597147e-17,-2.98091817100364e-17,-8.8037216405823e-17,1.58825437209079e-18,3.79457984461962e-18,-1.10573358643314e-16,2.11202583200176e-16
"t20",0.0315320968893162,-0.00104723689886785,-0.185089634266259,-0.0650817242797873,0.0126996860884965,-0.00445607702960072,0.00175418858771654,0.00930028959318567,0.156789110144878,-0.0173669891454396,0.404267924153375,0.0067978389248293,0.00127942677787339,-0.01289657900009,0.322568666296454,-0.00190137015263783,0.000732614834839044,-0.005888984466266,0.00164648593360118,-0.0066632919626896,0.00186581173212128,-0.00483220110861363,-0.0075813517141291,3.49163035563931e-05,3.3790811891942e-05,0.00295400803031766,-0.000716045770206343,0.000555130869522235,0.047098045032321,-0.00023010510091799,0.00248716243379345,-0.000339497324356076,-9.05699565704338e-08,3.03581679142595e-16,0.000170812859474865,0.00038139017074773,-0.392979741841082,1.93169398198158e-05,0.000113790723374501,2.30903065006225e-05,-0.0004783423953208,-0.00820756348563884,0.000155143423166555,8.4271151959253e-05,5.29965190253143e-05,-0.000106565546938414,-6.7478404611634e-06,-3.51629410078369e-05,0.707106781186546,-1.90823919166139e-14,1.03048440280777e-14,7.25539076032177e-05,0.000453147770029459,-3.16811534299455e-16,3.2571987977474e-16,3.61560058719461e-05,-6.54445051470285e-16,-2.81158213391177e-07,-3.45005947330606e-05,-5.53365344304529e-05,-1.54390389361936e-16,-4.65773253299773e-16,1.00152846711e-15,5.61713217656851e-05,-2.70717065371483e-05,7.70352286750052e-15,0.000370999047645887,0.000274819444713918,-3.40187998751755e-16,8.45677694538693e-16,3.2754025340471e-05,-1.06326545424404e-05,2.61535986791092e-05,-1.97379291003784e-16,-9.49265345098511e-17,-5.0273179098879e-17,-2.43616568904745e-16,-1.63519408669627e-17,1.645818897833e-16,-2.56813151754327e-05,1.04950770296597e-16,1.69569219776733e-16,1.03985980217337e-05,-1.29936470770616e-06,-2.01661604082304e-16,1.17838204452526e-16,2.23640680532789e-17,4.87890977618477e-18,1.00734180909116e-16,1.71896736892771e-17,-6.70598171551822e-17,1.4213890481285e-16
"t21",0.0315320968893162,-0.00104723689886785,-0.185089634266259,-0.0650817242797873,0.0126996860884965,-0.00445607702960069,0.00175418858771652,0.00930028959318564,0.156789110144878,-0.0173669891454396,0.404267924153374,0.00679783892482919,0.00127942677787335,-0.01289657900009,0.322568666296454,-0.00190137015263787,0.000732614834839062,-0.00588898446626597,0.0016464859336012,-0.00666329196268968,0.00186581173212121,-0.00483220110861359,-0.00758135171412907,3.49163035566212e-05,3.37908118919912e-05,0.00295400803031761,-0.000716045770206448,0.000555130869522376,0.0470980450323208,-0.00023010510091804,0.00248716243379372,-0.000339497324356091,-9.05699563410469e-08,5.72509455539161e-17,0.000170812859475212,0.000381390170747928,-0.392979741841078,1.93169398215317e-05,0.000113790723374733,2.30903065009689e-05,-0.000478342395321,-0.00820756348563856,0.000155143423165445,8.42711519587673e-05,5.29965190247473e-05,-0.000106565546938705,-6.74784046124588e-06,-3.51629410100652e-05,-0.707106781186549,1.89394940702803e-14,-1.03730599664008e-14,7.25539076002324e-05,0.000453147770027644,3.7708121467705e-16,-3.20681455461334e-16,3.61560058716048e-05,6.15372532944969e-16,-2.81158214236567e-07,-3.45005947337673e-05,-5.5336534430747e-05,1.86049092798513e-16,7.53520509877426e-16,-1.03677161716252e-15,5.61713217654388e-05,-2.7071706536581e-05,7.71030032561924e-15,0.000370999047645985,0.000274819444713947,-2.53356878615489e-17,-4.37150315946155e-16,3.27540253404259e-05,-1.06326545422348e-05,2.61535986791211e-05,2.59519634917142e-16,2.9973555760405e-17,-1.16192671186238e-16,6.86336567710604e-17,6.58655837756171e-18,2.01661604082304e-17,-2.56813151754287e-05,2.2811613709095e-16,1.00180280737661e-16,1.03985980217667e-05,-1.29936470803869e-06,-1.05818132034585e-16,-2.15228702937356e-16,-2.96776362332292e-17,1.29887420263763e-16,1.7467454057829e-17,-1.05659019268484e-17,3.70235914024851e-17,7.54604712049911e-17
"t31",-0.0633758592029404,0.268730662562704,0.0398496386810226,-0.0149408439005534,0.00620346937570323,-0.00353580850893094,-0.00326003139163625,-0.0011345611855176,-0.00475379534501268,9.88591524750818e-05,-0.000105038017281372,6.93188929411457e-05,1.68836074437822e-05,-0.000186779249437331,-4.2900853284077e-05,0.000710696632066928,-0.000143370570848797,0.00161602964919505,-0.000462537365917582,0.00232278596077529,-0.00178670151514219,0.00822929775941006,0.000189016847026269,-5.59623295308732e-05,-0.00049663736030414,-0.605086033820589,0.147824595296131,-0.115470503946327,0.00989481655815662,-0.000867733221657152,0.00537893549747972,-0.0010219726712352,-0.0208728812017244,5.73576193972867e-15,0.000371000921216607,0.000400108695247066,-0.000483372606192985,0.00038556632957519,0.0122409650322815,0.0944473467902501,-0.000152870909747922,-0.000911426160358337,0.000451042181786321,0.000233641299827624,0.000113026339535026,-0.000196384140632181,-9.88836482545096e-06,-4.94166084291226e-05,2.83447353698372e-16,1.43364053267758e-15,-2.14970573926289e-16,0.000196435517769591,3.10083476073167e-05,0.707106781186548,3.27271699123654e-15,4.12891432143648e-05,1.15430186205316e-15,-3.16399296144005e-07,-3.81239742576944e-05,-6.10962868480844e-05,-7.2251232774434e-16,-8.67361737988404e-16,-3.90901183101492e-16,0.000120572871704127,-5.74311733607599e-05,1.88924879855525e-12,2.1842997263033e-05,1.61719457445746e-05,-2.92292205731495e-16,-2.4459601011273e-16,0.00743706873518171,-1.20854509228511e-05,0.00561944162140221,1.01676731049515e-15,-4.02270966891371e-16,-3.08140705968447e-16,2.08487170128148e-16,-3.62301557211131e-17,7.0906822080552e-17,-2.34627267201978e-05,8.15320033709099e-17,-5.57279916657549e-17,9.35241511381335e-06,-1.1613677182807e-06,3.51715184754298e-16,-2.34539644891122e-16,-1.02286831208858e-16,4.26091453786803e-17,9.11399250326621e-17,4.89058413448353e-17,-9.32624561398904e-17,-1.29345319177521e-16
"t32",-0.0633758592029404,0.268730662562704,0.0398496386810226,-0.0149408439005534,0.00620346937570322,-0.00353580850893095,-0.00326003139163628,-0.00113456118551762,-0.00475379534501268,9.88591524750947e-05,-0.00010503801728135,6.93188929411293e-05,1.68836074437978e-05,-0.000186779249437358,-4.29008532840671e-05,0.000710696632066899,-0.000143370570848809,0.00161602964919506,-0.000462537365917577,0.00232278596077516,-0.0017867015151422,0.00822929775941003,0.00018901684702631,-5.5962329530916e-05,-0.000496637360304214,-0.605086033820589,0.147824595296131,-0.115470503946327,0.00989481655815667,-0.000867733221657077,0.0053789354974797,-0.00102197267123526,-0.0208728812017245,5.75484389796445e-15,0.000371000921216874,0.000400108695247142,-0.00048337260619297,0.000385566329575162,0.0122409650322815,0.0944473467902504,-0.000152870909747844,-0.000911426160357885,0.000451042181785997,0.000233641299827333,0.000113026339535075,-0.000196384140632314,-9.88836482536471e-06,-4.94166084289367e-05,-1.3288258448596e-16,-1.85192573082249e-15,2.77709316089388e-16,0.000196435517771787,3.10083476058125e-05,-0.707106781186547,-3.26556420993811e-15,4.12891432164628e-05,-1.27778045126536e-15,-3.16399295993163e-07,-3.81239742573546e-05,-6.10962868481703e-05,5.5424415057459e-16,1.17093834628434e-15,1.14770710146672e-16,0.000120572871703516,-5.7431173361361e-05,1.88915878878821e-12,2.18429972633969e-05,1.61719457446572e-05,3.25052511284212e-16,1.45716771982052e-16,0.00743706873518164,-1.20854509227291e-05,0.00561944162140203,3.2485363313929e-16,3.40190680826107e-16,2.33093018534127e-16,-3.98666046463935e-16,1.17420773876973e-16,-2.68882138776405e-16,-2.34627267203234e-05,3.08780778723872e-16,1.7499023063916e-16,9.35241511384327e-06,-1.16136771839399e-06,7.71951946809679e-17,8.72515598915795e-17,9.28695598033783e-17,-5.64869331864948e-17,-1.98823774524307e-17,2.8089159630397e-17,-3.05683539460664e-18,-3.45860493022876e-17
"t50",-0.0669985000371967,0.287203802505034,0.0435360729445463,-0.0168171511750739,0.0073006271405024,-0.00439531572253458,-0.00481403464776668,-0.00203522048268199,-0.0101602198873818,0.000238933146422788,-0.000265237137741785,0.000200178115636898,5.2255876232417e-05,-0.00117550066187558,0.000332242148802739,-0.000930793923835611,0.000170034909265602,-0.00144046423427624,0.00040427429423795,-0.00171544376073931,0.00119081623622244,-0.00293759614365423,-6.00228272432564e-05,1.16445983483757e-05,5.44502426046849e-05,0.0513893553804086,-0.012552587336939,0.00980372920893085,-0.000408741325831792,1.03724895458929e-05,3.90980421213008e-05,-1.11614004152253e-05,0.0309903492375502,-8.42173803494685e-15,-5.56039403439099e-06,-6.10017043983454e-06,0.000152228389452108,-0.00161005529377045,-0.0767158931281452,-0.623677251709216,-0.000313837474168662,-0.00180423251544725,0.000516179731675486,0.000260617734817469,0.00010355247336434,-0.000154632122047121,-5.99839002285051e-06,-2.86831190630356e-05,-1.15227936039366e-16,1.51571463713474e-16,2.22065857341304e-17,0.000106827507004292,1.67122998099587e-05,-1.61199305411942e-16,4.52218137952801e-16,2.03777832991719e-05,2.19289380432927e-16,-1.55150088232161e-07,-1.85673414592237e-05,-2.97469889555195e-05,6.85215773010839e-17,-5.13478148889135e-16,4.52052405724261e-16,5.81040152270087e-05,-2.7675711116228e-05,-0.707106781196366,1.06470502933374e-05,7.89213269940893e-06,-1.25045393800775e-15,2.06779038336435e-15,0.0277268555083362,2.35770789556509e-05,0.0196068547642744,4.72084905436234e-16,3.71903575870604e-16,3.35273987635424e-16,-1.39564754821047e-16,3.88719094579693e-16,-4.6750797677575e-16,-1.08615722449598e-05,-4.00721122950642e-16,4.25440932483312e-16,4.38099021411904e-06,-5.46092388813754e-07,-2.09034178855205e-16,4.29428532575392e-16,-4.11774682423555e-16,-1.65666091955785e-16,-3.85185895231832e-17,5.41238714084554e-17,-2.47231387800602e-16,1.27719015918792e-16
"t62",-0.0669985000372267,0.287203802505186,0.0435360729445762,-0.0168171511750889,0.00730062714051093,-0.00439531572254115,-0.00481403464777776,-0.00203522048268801,-0.0101602198874165,0.000238933146423638,-0.00026523713774278,0.000200178115637638,5.22558762327657e-05,-0.00117550066188123,0.000332242148804457,-0.000930793923842478,0.000170034909266694,-0.00144046423428786,0.000404274294241248,-0.00171544376075359,0.00119081623623278,-0.00293759614368426,-6.00228272438844e-05,1.16445983486548e-05,5.4450242605165e-05,0.0513893553811236,-0.0125525873371138,0.00980372920906736,-0.000408741325838007,1.03724895459019e-05,3.90980421223937e-05,-1.11614004154243e-05,0.0309903492382591,-8.15806006663673e-15,-5.56039403446559e-06,-6.10017044002243e-06,0.000152228389456523,-0.00161005529382745,-0.0767158931308829,-0.623677251731492,-0.000313837474180896,-0.00180423251551611,0.000516179731696355,0.000260617734827967,0.000103552473368716,-0.000154632122054051,-5.99839002372364e-06,-2.8683119064725e-05,-1.4388217759235e-16,1.10371781159024e-16,1.28822363374894e-16,0.000106827507011369,1.671229981082e-05,-1.83753990328296e-17,-8.41885575816441e-16,2.03777833019902e-05,1.08267078967147e-16,-1.55150089566661e-07,-1.85673414618117e-05,-2.97469889597352e-05,4.51895465491958e-16,3.88144377749811e-16,-3.18164816837915e-16,5.8104015243492e-05,-2.76757111277127e-05,0.70710678117673,1.0647050197554e-05,7.89213264485399e-06,6.67282869096546e-16,-1.63410951437015e-15,0.0277268554991126,2.357707894799e-05,0.01960685476058,1.31903103508989e-15,-2.38719089049666e-16,-1.01876333921186e-16,-2.36709270037429e-16,-2.89845778473274e-16,4.18935719448399e-16,-1.08615722436752e-05,3.43475248243408e-16,-3.65159291693118e-16,4.38099021370097e-06,-5.46092388693841e-07,3.42607886505419e-16,-1.49969114489039e-16,2.71706344961746e-16,-1.18394877235417e-16,-9.40297586044354e-17,2.6368293193632e-17,-2.19475818022818e-16,3.1116602350334e-17
"t79",-0.0679857826669784,0.292232176029267,0.0445371095789419,-0.0173250589192537,0.00759630581164439,-0.00462577229670829,-0.00522501733509287,-0.00227052317028327,-0.0115604092780914,0.000275025374018434,-0.000306446857567648,0.000233687194940324,6.12946769292587e-05,-0.0014245656801895,0.000424592260947638,-0.00131772085427717,0.000243550861746922,-0.00214590518650717,0.000604087063651333,-0.00263580305553045,0.00186431407101732,-0.00532328646059071,-0.000112549120609928,2.51880617176056e-05,0.000155368149353068,0.167144473678208,-0.0408309330942326,0.0318920811213361,-0.00204512324244315,0.000131607071085656,-0.00054814555813153,3.94198894830304e-05,-0.363141131121609,9.95435809056026e-14,1.95136155750186e-06,2.20838062325204e-06,-6.00023011528513e-05,0.000349367991668049,0.0161088958075473,0.130509514183015,4.56378240595392e-05,0.000258683898935014,-5.05347013686009e-05,-2.47157624403355e-05,-6.92810903301592e-06,5.94259931987681e-06,-2.10915891506584e-07,-1.50893572730201e-06,3.58702386621632e-17,-7.41594285980085e-17,6.24394978190636e-17,8.81656454980451e-06,1.45581060811699e-06,1.66773785154479e-16,9.30685707192445e-17,2.73694296082068e-06,-3.22949517853959e-16,-2.11058620241045e-08,-2.51840778404033e-06,-4.0316481878493e-06,2.67147415300428e-16,-8.76035355368288e-17,4.59877253508892e-16,6.08973873566197e-06,-2.39156044658934e-06,-2.23250989786454e-13,-4.23720594302807e-07,-3.85967652797128e-07,6.50777518012512e-16,-9.12464548363801e-16,-0.0236192823787319,-2.35787733946454e-05,-0.846345591201152,-3.35075356420714e-14,2.2041178422536e-15,-3.1597196368978e-16,1.15726383898553e-15,4.98315412046162e-16,8.23126289350995e-16,-1.19553680265404e-05,2.70616862252382e-16,-1.95676808090184e-15,3.93156766173401e-06,-4.66043274956066e-07,-1.87350135405495e-16,6.45013518582699e-16,8.25266684966701e-18,7.93635990259389e-16,-6.40250516006316e-17,1.57250370774551e-16,-1.27315754319166e-16,-3.05745012640912e-17
"t100",-0.0682382656564688,0.2935150261353,0.0447913034687372,-0.017453258008572,0.00767031602944595,-0.0046829210957037,-0.00532451465857408,-0.00232635821274467,-0.0118881557626248,0.000283408303011023,-0.000315994808348523,0.000241398877219564,6.33685057099316e-05,-0.00148057205411728,0.000444742648622033,-0.00139799825627992,0.000258724340711766,-0.00228908883592921,0.000644592633645222,-0.00282029975237873,0.00199835059785431,-0.00577501548742975,-0.000122394656504779,2.76334967678786e-05,0.000172620210115124,0.186545399671379,-0.045570417332077,0.0355940729862596,-0.00230688022992014,0.000150093914913812,-0.000633165797379931,4.65167815072529e-05,-0.432682912211347,1.1855038105616e-13,2.34567049934437e-06,2.65492676744674e-06,-7.53886389720168e-05,0.000453578241714901,0.0209498484432329,0.169759992318779,6.04462319787023e-05,0.000342847809267768,-6.80919395653744e-05,-3.33445127409853e-05,-9.4637290850943e-06,8.23969187952259e-06,-3.09375104032945e-07,-2.25761853029315e-06,-2.22959243622258e-16,1.21430643318376e-17,1.4649960802434e-16,1.38083878903359e-05,2.3006777439808e-06,-2.7620956179436e-17,1.09678000392335e-16,5.40956422046251e-06,4.69106475801706e-16,-4.39703639779348e-08,-5.70601491946602e-06,-9.17636600753543e-06,-2.32452945780892e-16,7.28583859910259e-17,-1.87953019945843e-16,2.26820730934024e-05,-1.14657487320993e-05,3.9876453784292e-12,5.53131816805248e-06,4.14840758487778e-06,-4.18584184743268e-16,7.84095011141517e-16,0.0331930434309979,3.27137422979416e-05,0.374292518415571,1.45733068224433e-14,-7.72982507599212e-16,-9.52414518941017e-17,-6.28299014609699e-16,-1.52907744429632e-16,-4.28476698566271e-16,-1.53984532868471e-06,-4.44089209850063e-16,6.67001176513082e-16,1.11383747694246e-06,-1.54438433704312e-07,4.68375338513738e-17,-5.54442725478345e-16,-2.44332699284106e-17,-2.95336671785051e-16,1.17420941470807e-16,-3.01282287570449e-16,-0.707106781186548,1.11369247157711e-15
"t101",-0.0682382656564688,0.2935150261353,0.0447913034687372,-0.017453258008572,0.00767031602944595,-0.0046829210957037,-0.00532451465857408,-0.00232635821274469,-0.0118881557626248,0.00028340830301107,-0.000315994808348509,0.000241398877219579,6.33685057099447e-05,-0.00148057205411728,0.00044474264862203,-0.00139799825627993,0.000258724340711773,-0.00228908883592921,0.000644592633645216,-0.00282029975237868,0.00199835059785431,-0.00577501548742976,-0.000122394656504779,2.76334967678551e-05,0.000172620210115119,0.186545399671379,-0.0455704173320771,0.0355940729862595,-0.00230688022992019,0.000150093914913809,-0.000633165797379938,4.65167815072937e-05,-0.432682912211347,1.18557319950066e-13,2.34567049932181e-06,2.65492676743931e-06,-7.53886389719387e-05,0.000453578241714943,0.0209498484432329,0.169759992318779,6.04462319786646e-05,0.000342847809267788,-6.80919395654334e-05,-3.33445127409576e-05,-9.46372908501754e-06,8.23969187964749e-06,-3.09375104017874e-07,-2.25761853030323e-06,2.90257137363686e-16,-7.0082828429463e-16,-2.30080203213351e-16,1.38083878904688e-05,2.30067774398783e-06,6.7236755404235e-17,-1.53566287082177e-16,5.40956422027646e-06,-5.57849821983701e-16,-4.39703638979821e-08,-5.70601491958099e-06,-9.17636600755235e-06,-2.04697370165263e-16,2.34187669256869e-16,-2.64280852911027e-16,2.26820730933261e-05,-1.14657487322173e-05,3.98760185672777e-12,5.53131816820773e-06,4.14840758501775e-06,5.97658137405447e-17,2.35922392732846e-16,0.0331930434309982,3.27137422978904e-05,0.374292518415571,1.46716023349318e-14,-1.05053826376149e-15,1.26803152998325e-16,-5.9360454509465e-16,-3.25738041078344e-16,-6.17561557447743e-16,-1.5398453287593e-06,1.2490009027033e-16,1.42334061203897e-15,1.11383747709859e-06,-1.54438433827044e-07,-2.35922392732846e-16,-1.45047984658501e-16,7.61806932007584e-17,-6.71337985203024e-16,4.80320033480122e-17,3.85668209020818e-16,0.707106781186548,-1.03693095776514e-15
"t69",-0.0678582582231715,0.291582234076426,0.0444075462314008,-0.0172592039934516,0.00755787061846035,-0.00459572651283899,-0.00517099414794625,-0.00223935893067657,-0.0113739383577944,0.000270202989132396,-0.00030093484048764,0.000229191875419749,6.00804383239694e-05,-0.00139078821182112,0.000411869035572558,-0.00126272813672016,0.000233064641104218,-0.00204405785919016,0.000575212349870644,-0.00250165414254802,0.00176557811267645,-0.00495751592690969,-0.000104412294163379,2.29995165840662e-05,0.000137768659498444,0.146281859467417,-0.0357342037080449,0.0279109221084782,-0.00172145742899222,0.000104355176253312,-0.000384756246715884,9.34767927661872e-06,0.349439377027249,-9.59873269753754e-14,1.32595417840515e-05,1.4404130761934e-05,-7.89481504915239e-05,0.000415851287672119,0.0191100067327299,0.154770183233916,5.25388705351374e-05,0.000297522713792837,-5.69265573181011e-05,-2.7802606969057e-05,-7.6922880950681e-06,6.50715082933968e-06,-2.21331972989432e-07,-1.56277589500323e-06,1.84435725142198e-16,3.53449908230274e-17,-1.14332000854582e-16,8.86826480712337e-06,1.45601937657862e-06,4.67956496291985e-17,2.68375331611344e-16,2.31718228291017e-06,-3.3297901731818e-16,-1.69630039240405e-08,-1.83284881785748e-06,-2.9163653156427e-06,3.66894015169095e-16,-2.56739074444567e-16,9.20484017236798e-17,1.47617505347024e-07,1.33349601776252e-06,-3.23258581757364e-12,-4.87030521336215e-06,-3.89374980131862e-06,-1.0115752412228e-15,-5.20417042793042e-18,-0.851189699173425,-0.00104016332981869,0.051585203010903,2.69701724462092e-15,-1.73099724188036e-16,-3.22085659259828e-16,-8.07965112118537e-17,3.73065779333439e-17,1.04213512819307e-15,-1.04032777845271e-05,3.01841884819964e-16,2.72785266597353e-16,3.78042743166915e-06,-4.57870145790422e-07,1.43114686768087e-16,-4.50921045153375e-16,-5.89942207396895e-17,3.25260651745651e-17,7.75920919400434e-17,-2.08365597256432e-17,1.13131380388565e-16,1.20129600711394e-16
"t98",-0.0681390123934852,0.293008578972012,0.0446901138379862,-0.0174016726618876,0.0076400845683106,-0.00465917844168691,-0.00528130539313156,-0.00230117527784179,-0.0117364061151253,0.00027946796441757,-0.000311485163944439,0.000237708039263955,6.23699669804379e-05,-0.00145249734266106,0.000433994921733985,-0.00135023907000332,0.000249590940892046,-0.00219954326641916,0.00061918774156627,-0.00270152171568377,0.00191056743411904,-0.00544035045208354,-0.000114905508844666,2.55740460299752e-05,0.000155499101199162,0.165998532529309,-0.0405507873797762,0.031673109985607,-0.00197846265524465,0.000121535052560988,-0.000455089033946227,1.13501269987607e-05,0.429417907055133,-1.17274527199708e-13,1.64749913415373e-05,1.78996916753154e-05,-0.0001037688044954,0.000570504655949119,0.0262765900421069,0.212862330671381,7.40213236355377e-05,0.000419548656305264,-8.20856658649604e-05,-4.01585591125572e-05,-1.13012146311876e-05,9.75932961845647e-06,-3.59575980888582e-07,-2.61364054031241e-06,2.96593083191615e-16,-1.25767452008319e-17,6.24096480750755e-17,1.58892968484929e-05,2.64520758296987e-06,1.05904052209153e-18,1.75467248849817e-17,6.20471804344761e-06,-1.21477802215867e-16,-5.05339002939036e-08,-6.58453486176205e-06,-1.05918011460896e-05,-2.77555756156289e-17,2.27248775352962e-16,2.16967476078272e-17,2.70454559126408e-05,-1.39050266416765e-05,5.45553998800058e-12,7.67064441774951e-06,5.81862428247022e-06,2.41461579080373e-16,2.46330733588707e-16,0.368147347702588,0.000443919471633964,-0.00285211824442789,-4.45986607629725e-16,-1.91369512118188e-16,-1.05984239729992e-16,-2.3866728077397e-16,-1.07679454871511e-16,-6.26668855696622e-16,-2.73181892388287e-06,-9.0205620750794e-17,3.63424568217141e-16,1.38550686470951e-06,-1.83481927965587e-07,-2.2811613709095e-16,3.38428899427461e-17,5.9171316236353e-16,-5.87637577487143e-16,7.1933232367126e-16,-0.707106781186548,5.35689915754847e-16,-3.79470760369927e-17
"t99",-0.0681390123934852,0.293008578972012,0.0446901138379862,-0.0174016726618876,0.0076400845683106,-0.00465917844168691,-0.00528130539313156,-0.00230117527784178,-0.0117364061151253,0.000279467964417554,-0.000311485163944427,0.000237708039263954,6.23699669804417e-05,-0.00145249734266105,0.000433994921734031,-0.00135023907000331,0.000249590940892035,-0.00219954326641912,0.000619187741566308,-0.00270152171568373,0.00191056743411907,-0.00544035045208353,-0.000114905508844645,2.557404602995e-05,0.000155499101199162,0.165998532529309,-0.0405507873797763,0.031673109985607,-0.00197846265524464,0.000121535052561015,-0.000455089033946338,1.13501269986983e-05,0.429417907055133,-1.17947599908387e-13,1.64749913414506e-05,1.78996916753661e-05,-0.000103768804495381,0.000570504655948953,0.0262765900421068,0.212862330671381,7.4021323635601e-05,0.000419548656305261,-8.20856658648953e-05,-4.01585591125382e-05,-1.13012146312646e-05,9.75932961852066e-06,-3.59575980866058e-07,-2.61364054044306e-06,3.18103666754241e-17,7.28583859910259e-17,-1.82845676277584e-16,1.58892968485015e-05,2.64520758298253e-06,-4.19409381357199e-18,-3.44949793919031e-17,6.20471804332076e-06,3.22611407630825e-16,-5.05339001223102e-08,-6.58453486206289e-06,-1.05918011459042e-05,-2.2291196666302e-16,-7.19910242530375e-17,-3.07900712839031e-16,2.70454559127024e-05,-1.39050266415586e-05,5.45554365038085e-12,7.67064441793745e-06,5.81862428237058e-06,7.38026174072088e-16,-4.30211422042248e-16,0.368147347702588,0.000443919471633981,-0.00285211824442776,-7.23769278453375e-16,3.91497575806009e-16,2.13204879828987e-16,4.1705819314255e-16,-1.15607683272776e-16,-2.9316826744008e-16,-2.73181892390239e-06,1.90819582357449e-16,-3.04010289164935e-16,1.38550686493329e-06,-1.83481928089837e-07,-1.71737624121704e-16,1.72620768272645e-16,-6.05246035279552e-16,7.98623320252823e-16,-5.50485260277098e-16,0.707106781186547,-6.30044259997696e-16,-2.96637714392034e-16
