"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119"
"t102",-0.0997283690730871,-0.0164246103281633,0.0184778668677565,0.0145133487371945,-0.000990074904151051,0.00211815826120332,0.388527287911736,-0.00480542471972275,-0.00115221872047524,-0.047142825715314,0.0830439393837151,0.00217206155139977,0.0668870382593333,7.04567160760412e-07,-0.000212476485733716,0.000688812663972303,0.0161586142119593,0.0194571373313778,-0.000138233975838701,1.18329437057128e-06,-3.66625121556157e-05,-0.00458408771827427,-7.83971038876905e-05,0.000757399568189262,4.9512994530969e-05,-0.000183871757246192,0.000164085594022508,-0.0247438692488468,0.00573292625933785,-0.0892200189160231,0.00259720395973696,2.89435374290646e-05,-0.000134605012309368,-0.00106631862485616,0.00212910777218791,3.47136623336729e-06,-0.00248760573135464,0.552657699191973,-2.95832454744805e-06,3.87018661556018e-06,-4.61454105157508e-05,-1.46857764278287e-05,1.02230536860202e-16,-0.000963085658923206,-1.84810028232397e-06,0.000289165387260722,-0.00360416694188714,0.00304332547398985,1.3762785675541e-05,8.23390481936625e-09,2.25520585015681e-06,0.000165706380314276,0.000231815536332876,1.57152968166646e-06,-5.13197539303282e-05,0.00104102173443489,-1.29119887495558e-05,-0.000321569533515672,-0.00320672887045824,5.13302461554838e-16,-6.6429782319408e-17,0.00126290309330141,3.76766512637155e-16,-7.01297190046062e-05,-1.37441784944179e-05,0.000334028488088928,-3.21140551857841e-17,0.000177247560768869,2.05192323764222e-16,-1.5461710674196e-15,0.00169669455448235,-9.68416723194602e-07,-0.0386008623427007,3.25416906431215e-16,-1.7989491005905e-07,-7.80726426984592e-16,2.00980921977012e-16,-6.17719391176563e-06,2.67100591949062e-16,3.16585772606102e-16,-6.70583727534529e-16,-0.000139864911236319,-2.53616572187809e-15,3.19506058711185e-05,-3.33928215863915e-05,0.00158518285635453,2.75942128122685e-16,1.60196793248963e-16,5.87635579275239e-16,2.40317144900712e-15,8.45426627698289e-17,1.64349545463377e-08,2.86989230595452e-05,1.24037463086601e-07,-1.29861242065179e-07,2.81351219257786e-07,-2.61894150084664e-08,-4.95619551724652e-17,-5.68839698629018e-16,1.06099815121645e-06,-6.62824609750972e-16,-1.07440462635152e-15,2.56072773354105e-15,-1.17102336300559e-15,-1.62957644137546e-16,2.18414833749842e-06,-1.37779379519575e-06,-0.707106781186547,-4.85771708436583e-05,1.82673381571901e-15,-1.02453766687736e-07,1.12736774718552e-15,4.90188576327727e-05,5.25216985689344e-16,2.50972097957403e-16,1.44738072694704e-15,-3.99584329826478e-15,-2.10579985079591e-14,0.091669849702823
"t28",-0.0911731691540281,-0.0132077188645222,-0.0384645081008212,0.0965431922763716,-0.00395985382143866,0.050570297849838,-0.00729201189182272,0.000109203730807202,0.00021779670653174,0.056011111059677,-0.0440175438390376,-0.00130910345202459,-0.0102248323926661,-0.000146608469619051,0.000834943578850806,-0.00270540350921328,-0.305839954419772,-0.443507182183098,0.0138698478632901,1.59039166050818e-05,-0.00035621401694873,-0.0094548044520677,-0.000594716480877736,-0.550991808884078,0.00188084216433397,-0.000823603671684421,0.000637077647668365,-0.0384484803989442,0.0340562821497702,-0.0320280984812077,-0.00115706529939351,-2.74023803502519e-05,0.000346712814940414,0.000574842280305181,-0.0479058539084162,1.18171486928563e-05,0.00755346858529946,-4.85461895478623e-05,-2.47182375447822e-05,4.55138492732354e-05,-0.00052002607011899,-0.000164193117591731,-1.14968636474947e-16,-0.00371101490014244,-2.07111167594532e-05,0.00693121494824591,-0.059299730309532,0.00379075620386191,8.10034597380757e-05,5.08968051620828e-08,1.39475990615497e-05,0.00110023129376795,0.000406226626464082,1.11440679531455e-05,-0.000391133002333431,0.028526853245145,0.000951831706301858,-0.0019116455249106,-0.0203359672944024,-3.13252537889355e-16,1.49881813373827e-16,0.00855993795314092,-9.12457864252448e-16,-0.00227376860360794,-9.64954973081333e-05,0.00251203135429376,3.28682684724852e-16,0.00041598783516331,-9.2380647135071e-16,-3.38010922114314e-15,0.0446437666833838,-1.6441016592786e-06,-0.000932670689417242,2.52655957640781e-16,-1.99529484854194e-06,-3.57958896362733e-16,5.56534971565124e-15,-0.000354084752607924,-1.07245891132987e-15,-3.79597247359772e-16,1.60074330071573e-15,-0.000916924018473378,1.15810139256212e-14,0.00209654309541856,-0.00103171589202617,0.597870560326365,3.10310089798718e-14,-2.94021703829163e-15,2.82748678074684e-15,-1.95171251100876e-14,-2.02001478230308e-17,-3.89080779916541e-07,-0.000192216337266899,-1.931143454671e-06,1.43211612438e-06,-3.08153731985537e-06,2.11848155128454e-07,4.4398146650848e-16,2.312955495847e-17,-6.07357532794829e-06,-3.13335263284697e-16,-4.00167777798195e-16,-1.89033511299462e-15,-5.82316099781873e-16,-4.10073120473926e-16,-5.47904690285016e-06,3.29311714669642e-06,-1.23959856672318e-17,2.3128962986989e-05,7.73033168346373e-17,7.01092565702794e-08,-6.04959265091397e-17,-5.06071601140238e-06,3.24024827044435e-16,-9.92181498894822e-16,1.84376686857049e-15,-3.13070497791848e-15,-2.10587058265742e-14,0.0916698497028288
"t29",-0.0903603642465186,-0.012988182532015,-0.0369754824003628,0.0921616242090861,-0.00375326542017222,0.0475025853447495,-0.00666448280947591,9.85669008388389e-05,0.000193849295916662,0.0493089927560642,-0.0376194184933412,-0.0011088358929233,-0.00856457437740036,-0.000121726424003732,0.000685755895580252,-0.0022066489639515,-0.236321146446762,-0.341694491300717,0.0105594450252973,1.16887362363936e-05,-0.000258858507878904,-0.0068345025152615,-0.000427521341814184,-0.391694146888256,0.00126116036599029,-0.000544996272900536,0.000413647580104487,-0.0239667165202741,0.0209634462836863,-0.0176273455985857,-0.000624593922130487,-1.46446312346894e-05,0.000180885148623059,0.000298271416882404,-0.0242274083545888,5.9455595269756e-06,0.00365994582889999,-2.09773335487016e-05,-1.05737819705033e-05,1.90452131045232e-05,-0.000206517816101957,-6.49116546354305e-05,-1.12291625861788e-16,-0.00128316191017397,-6.86724100015301e-06,0.00229197573254533,-0.0184108570041104,0.00111313444394786,2.10250987930418e-05,1.23526166879573e-08,3.38132714540786e-06,0.000203054408608593,7.42937822370141e-05,1.83253580005824e-06,-5.9997716020684e-05,0.00384078278024231,0.000126452481969848,-6.49014836323438e-05,0.00149965443544311,2.80941713764776e-17,-2.72978890565342e-16,-0.00154407542244354,5.04578316713332e-16,0.000475078289852124,2.24821094633891e-05,-0.000768952372177848,-4.90834480600961e-16,-0.00014245160444291,1.17076363316818e-15,4.8607104354884e-16,-0.0195300066214307,8.2063858037784e-07,0.000472163782230289,-2.34769453568661e-16,1.18659108931341e-06,2.75652407289128e-16,-8.14406993480548e-15,0.000309835454771041,1.66345392965292e-15,2.26539525321225e-16,-2.20030970597338e-15,0.000919762832724247,-1.14595832823028e-14,-0.00261448845646906,0.00131087941530247,-0.798929660887615,-4.13345289205737e-14,4.57288708019244e-15,-4.09739439355097e-15,2.82938056486747e-14,8.16028096245724e-17,6.41303300602939e-07,0.000321132533678695,3.47317251534887e-06,-2.83209686776804e-06,6.10689673878605e-06,-4.6578158287526e-07,-9.37213145380374e-16,-4.07067868257694e-16,1.54156695696385e-05,5.68603904456451e-16,5.87606136541484e-16,1.82186384753127e-15,7.25474177844294e-16,-1.91015147672546e-16,2.19247820644501e-05,-1.35987793128169e-05,7.19281952348002e-16,-0.000135998801907324,-1.92716816969576e-16,-7.57816020478266e-07,-4.28095192800781e-17,0.000111823910386099,6.7969911361878e-16,1.54104409112397e-15,1.58209298058758e-15,-4.48914637790044e-15,-2.1379710077663e-14,0.0916698497028113
"t12",-0.0952807186003136,-0.0144443884350991,-0.0507398170355687,0.138293363570742,-0.00629104345935035,0.0952682341097487,-0.0590455993544948,-0.000852589279198547,-0.000494039256179175,-0.100393486649201,0.00816558635746929,0.00019200396317073,0.000981189825057415,8.99495603649022e-06,-2.17765647288513e-05,1.99615981722242e-05,-0.021427510871869,-0.0318778168154929,0.00107596173121646,1.32258644590895e-06,-3.02430131833647e-05,-0.000832627312566282,-5.82924159413664e-05,0.0376346889002969,-0.03361086864289,2.27777881559441e-05,-3.98546447418377e-05,0.00629459575120162,-0.00696450029853978,0.0351866687208475,0.00178167708096957,5.13945396174444e-05,-0.00117849564878194,-0.00232981148358554,0.956397558783642,-0.000777717467209995,0.0372012808892047,-7.93888543350076e-05,-3.89017441321235e-05,6.66787601043689e-05,-0.000675665578652201,-0.000211688216086962,-1.23811707277327e-15,-0.00454465523865909,-4.83588250391892e-05,0.0787624622709005,-0.0899535373325448,-0.0238345609855486,3.31256957717293e-05,2.5084611479516e-08,6.88566375351315e-06,0.000624407924996441,0.000231077402345578,6.56906558875935e-06,-0.000241078424437387,0.0255378187718778,0.000994723511652136,-0.000868309312988477,-0.00871277885063653,-1.85038654956752e-16,1.17492263782435e-16,0.00346858559223231,-1.12989689901499e-15,-0.0132858716338456,-3.54877188561117e-05,0.000908057243214011,3.49619228696538e-17,0.000149134107278134,5.68633988812126e-17,-2.4810296732634e-15,0.021278224942933,-2.92722706208457e-07,-0.000177804520972239,1.95667467485294e-16,-4.34417021715982e-07,-3.29673849005761e-16,2.6058917543566e-16,-8.68752771433817e-05,-2.20192146428121e-17,-1.70773630125032e-16,-3.2565696669076e-17,-0.000106861611330446,1.89431803576667e-15,9.84344963490427e-05,-4.14823845414032e-05,0.0127757408228298,6.82962011970438e-16,2.7154185133335e-16,-5.0769869162128e-17,8.58458500667869e-16,-4.13272124357842e-17,2.64954881006461e-08,1.43253083154313e-05,2.14646716018716e-07,-2.32582726507816e-07,5.04167212274456e-07,-4.77970989575004e-08,2.53798573896528e-17,-3.08672421352405e-16,1.95899772040515e-06,7.90843916399205e-18,1.05263427535707e-16,-4.74456515367793e-16,-1.49939997702819e-16,-1.83367420209616e-16,4.04950500435847e-06,-2.55358312383679e-06,3.18495695083113e-16,-2.94293692475048e-05,-1.60990448797639e-17,-1.87179039606548e-07,-3.67245243477781e-17,2.96950258188542e-05,8.72446299871011e-16,3.8235678609861e-17,1.68390097466906e-15,-3.52485479078363e-15,-2.09448207702706e-14,0.0916698497028215
"t39",-0.0981964512274077,-0.0153056724874346,-0.0588311249330972,0.165360435820599,-0.0077773389848007,0.12318928966274,-0.0897333456412156,-0.00141726260696723,-0.000923199072642387,-0.208896770703473,0.0254664315546092,0.000715922113556241,0.00490716369175179,6.26619451152937e-05,-0.000308233248716308,0.000909263871567085,0.0493267310505326,0.068653535143823,-0.00181085264229845,-1.20232626761386e-06,2.26442545071192e-05,0.000566482806600449,3.56507137036067e-05,-0.0179499808322434,-0.406860979956627,-3.98396123780396e-05,3.43957626092704e-05,-0.00298472184139219,0.00291016341245447,-0.00609995839706742,-0.000268044868977078,-7.18007816135003e-06,0.000137247363918063,0.000260095345101405,-0.0868860210104429,6.7669238817084e-05,-0.00230112756388517,5.85878741133211e-07,1.43667560737139e-07,2.60353233479414e-07,-1.34313632789637e-05,-4.47757914820174e-06,2.21743626451157e-16,-0.000279448451427115,-9.61118095425769e-06,0.025562454456982,-0.00373381951660599,-0.00128357971649587,2.18066912520149e-06,1.74199890628752e-09,4.78512028289957e-07,4.66301133053361e-05,1.72562751196183e-05,4.86734463650672e-07,-1.76557517266743e-05,0.00180952997142441,7.01947623046374e-05,-2.7945889517872e-05,0.00104686183564951,-6.36600273360279e-16,4.00309214143854e-15,-0.00527590725487639,4.31274454047293e-14,0.83775385341476,-9.15764360867991e-05,0.000773209666838247,-9.95467951740236e-16,0.000105001227932641,-1.18525051241591e-15,5.66742464662498e-15,0.0116037380438996,-1.46468518958393e-07,-8.82771163541433e-05,-1.73974410711687e-15,-2.00409081191743e-07,8.69687089368237e-16,-1.51297586720412e-15,-3.63150813600701e-05,-9.04764229041312e-16,-2.02502723413408e-15,-5.34669511441664e-16,-4.38518089630273e-05,4.45130043935649e-15,3.96464364587664e-05,-1.66891333851581e-05,0.00512601126086312,1.71828589314423e-16,1.0950958808862e-17,2.6244093111773e-17,5.14589124121492e-15,-9.24330411830109e-17,1.05547032796663e-08,5.70503446518043e-06,8.53815728418117e-08,-9.24395166940803e-08,2.00378060073927e-07,-1.89935269370172e-08,5.43366348652193e-16,1.5419370321588e-16,7.79018707238406e-07,9.81862919259614e-17,2.32038629049057e-16,-6.84006333687798e-17,7.85856091790616e-17,8.76946520982718e-16,1.62020648681316e-06,-1.02221972493361e-06,3.93260856889742e-16,-1.18502675157881e-05,9.77041020914597e-18,-7.60197583954186e-08,2.60257496541083e-16,1.21385748225381e-05,1.11828858749215e-15,-2.33629635171533e-17,2.11889336032642e-15,-2.79492315653648e-15,-2.13240965199961e-14,0.0916698497028203
"t56",-0.0984145477263677,-0.0153695491402077,-0.059416035218197,0.167301290424035,-0.00788302011679087,0.125153213506324,-0.0918189288158389,-0.00145501246818979,-0.000951347118149542,-0.215904158136279,0.0265352200243581,0.000747828307731383,0.00514188080245562,6.58222745670033e-05,-0.000324777565648842,0.000959967114814951,0.0529057473015368,0.0736990128608603,-0.00195086717107192,-1.30924276980537e-06,2.47441844896785e-05,0.000620033860786891,3.90883384669965e-05,-0.0197497855529319,-0.456133666778671,-4.48589199713489e-05,3.8974004721934e-05,-0.00342904154868085,0.00335791207165692,-0.00732671766504568,-0.000324289702862717,-8.71954813911765e-06,0.000168209484696526,0.00031944019010311,-0.107777572196552,8.4109633292598e-05,-0.00290319254799475,7.75072098910371e-07,1.90885426452165e-07,3.49235736063231e-07,-1.84376055911394e-05,-6.15897756637424e-06,-3.72506862297673e-17,-0.000409088527128937,-1.43596006645252e-05,0.0382425648982604,-0.00576454427294786,-0.00203918298846614,3.70050375954033e-06,3.06868959668815e-09,8.43467801107705e-07,9.66765372941703e-05,3.59806253785485e-05,1.08603389700267e-06,-4.12302563363641e-05,0.00461393419006205,0.000180631906454568,-0.000205408832486574,-0.00293367858764465,6.17355343307416e-18,-2.72249655763018e-15,0.00346271672096383,-1.95460931782448e-14,-0.385629612739676,3.05060435264563e-05,-5.46327047639126e-05,2.76997698111964e-16,1.84936309238311e-06,5.28505730287283e-16,-7.37101583222345e-15,0.00207176746228312,-3.66112430133768e-08,-2.26928396919636e-05,1.37129196050911e-15,-6.63680501252212e-08,-8.38226291845546e-16,4.50548654022073e-15,-1.69452607325299e-05,-1.10335768252356e-14,-0.707106781186546,4.16946557498428e-13,-2.20665996151633e-05,1.14977471987743e-14,2.18869924468739e-05,-9.27534911118256e-06,0.00289853205717637,-1.1659846903118e-15,3.16589869600443e-15,-1.08811726129381e-15,5.06702589667039e-16,-9.0626051015982e-16,6.34202464864816e-09,3.43960729640239e-06,5.23847132318561e-08,-5.78774076246149e-08,1.25512665771502e-07,-1.21332069316383e-08,-1.67682724736075e-15,-1.43848511256138e-15,5.09470765496572e-07,-5.2599443397298e-16,1.96853627964607e-16,-2.18049443876662e-15,1.01978518512751e-16,-6.16466150372581e-16,1.11781705318796e-06,-7.07224276153955e-07,-3.08633971248982e-17,-8.41149905807993e-06,-5.98359056252414e-17,-5.5428103260158e-08,-1.71655807705716e-16,8.99335690803024e-06,4.28870142967017e-16,3.94308557045107e-16,1.73879532910068e-15,-4.9842663991476e-15,-2.12103213413349e-14,0.0916698497028206
"t57",-0.0984145477263677,-0.0153695491402077,-0.059416035218197,0.167301290424035,-0.00788302011679082,0.125153213506324,-0.0918189288158388,-0.00145501246818983,-0.000951347118149557,-0.215904158136279,0.0265352200243582,0.000747828307731302,0.00514188080245546,6.58222745669576e-05,-0.000324777565648864,0.000959967114815001,0.0529057473015367,0.0736990128608603,-0.00195086717107167,-1.30924276974979e-06,2.47441844895682e-05,0.000620033860786971,3.9088338467036e-05,-0.0197497855529318,-0.45613366677867,-4.48589199714653e-05,3.89740047219344e-05,-0.00342904154868104,0.00335791207165683,-0.00732671766504573,-0.00032428970286258,-8.71954813946635e-06,0.000168209484696593,0.000319440190103248,-0.107777572196552,8.41096332927847e-05,-0.0029031925479946,7.75072098747563e-07,1.90885426385853e-07,3.49235737013019e-07,-1.84376055910769e-05,-6.15897756752783e-06,3.23889167953171e-17,-0.000409088527129048,-1.43596006639562e-05,0.0382425648982607,-0.00576454427294818,-0.00203918298846573,3.70050375945015e-06,3.06868892493652e-09,8.43467801071763e-07,9.66765372942858e-05,3.59806253784465e-05,1.0860338970059e-06,-4.12302563358005e-05,0.00461393419006237,0.000180631906454599,-0.000205408832487369,-0.00293367858764561,3.77404451879359e-16,-1.05022312678279e-15,0.00346271672096434,-2.008732690275e-14,-0.385629612739672,3.05060435267107e-05,-5.46327047629622e-05,7.88741120363296e-16,1.84936309191122e-06,5.21524250072328e-16,-3.47482690517954e-15,0.00207176746228276,-3.66112430382419e-08,-2.26928396915093e-05,2.71565697526889e-16,-6.63680557727788e-08,-3.68116229855665e-16,-2.70055477898914e-15,-1.69452607349571e-05,1.24252142822314e-14,0.707106781186549,-4.16581131927151e-13,-2.20665996204165e-05,-8.4446338810551e-15,2.18869924516782e-05,-9.27534910601202e-06,0.00289853205717693,1.10997251588516e-15,-2.51011651863768e-15,7.95792433619204e-16,-2.79621090859281e-15,8.46621070987314e-16,6.34202136061392e-09,3.43960729830509e-06,5.23847216556207e-08,-5.78774102047604e-08,1.25512666256921e-07,-1.21332057550808e-08,7.86480085218567e-16,8.36613575018211e-16,5.09470769482253e-07,7.8031325353628e-16,-2.47235580961616e-16,1.90998351758293e-15,-1.89455024394039e-16,-7.98490529414857e-16,1.11781705410024e-06,-7.07224276146367e-07,6.93272116022644e-16,-8.41149905832751e-06,-1.3432096519212e-17,-5.54281033034923e-08,-3.53801753971972e-16,8.99335690842614e-06,6.30098066180308e-16,-8.100567537229e-17,1.43101284832534e-15,-3.48893476278687e-15,-2.11523985502735e-14,0.0916698497028216
"t98",-0.0988332752837217,-0.015494301068227,-0.0606195300522441,0.171362262215646,-0.00810806534517797,0.129431775319822,-0.0967121844037664,-0.0015468690793622,-0.00102285559848464,-0.234350743497422,0.0296621016011376,0.000844510472419262,0.00588668149833438,7.62440831775193e-05,-0.000382149377788213,0.0011418654223864,0.0708153774622359,0.0995269771863992,-0.00274264965647059,-2.20633246288891e-06,4.58162829334993e-05,0.00121287771958865,8.18346603254555e-05,-0.0497450360381676,0.372215418531561,1.07461904234753e-05,5.71379658317058e-06,-0.00169677591903097,0.00186249685842207,-0.00612215487654335,-0.000281355946257689,-7.70477533624214e-06,0.000154978449757984,0.000297024156489172,-0.104539408633237,8.22698738277573e-05,-0.00301987077265502,1.00020392999793e-06,2.52092531608153e-07,4.86886885697676e-07,-3.00244264376873e-05,-1.01886844845762e-05,-4.06409828181253e-16,-0.00164482455600244,-0.0001487053039581,0.445816008932857,0.028031698944802,0.00370115306385054,-1.93441398722881e-06,-8.75276515425592e-10,-2.38066963845479e-07,8.47943446246485e-06,3.37155073796057e-06,1.63888479529677e-07,-7.36298590526897e-06,0.00100132575573417,3.97762143075125e-05,-6.46029027692144e-05,-0.000877775662304872,-3.22813490427232e-16,-2.15701141239342e-16,0.000439410641346686,-8.78492534755175e-16,-0.0058923430626396,-4.02916312900091e-06,0.000119577111669899,4.07152725623474e-17,2.03731178123187e-05,4.68754732695483e-16,-3.18895020487228e-16,0.00313028502637038,-4.47395986098342e-08,-2.72855629529863e-05,1.69487238153049e-16,-6.97502794658915e-08,-2.08081396395564e-16,-3.84367039782529e-16,-1.54441306276674e-05,1.47327546823413e-16,-3.80306524061702e-16,5.26817566740035e-17,-1.96394556013358e-05,-5.89805981832114e-16,1.90081038557844e-05,-8.04280510322517e-06,0.00250368972521952,6.67482175675913e-17,6.06978275611876e-16,-5.22093034552406e-16,-1.89297828388056e-15,-1.05938486231118e-18,5.41392632681926e-09,2.93457966729675e-06,4.45686974976673e-08,-4.90990837159839e-08,1.06469923651909e-07,-1.02672397344381e-08,-1.0673322405091e-15,-2.77397167330109e-16,4.30073407040823e-07,1.1671329682367e-15,7.0173672143204e-16,1.49819072184639e-15,9.09467108834136e-16,-0.707106781186548,9.40475533834301e-07,-5.94973964443282e-07,2.62029617573905e-16,-7.07431932356391e-06,-8.01537396687553e-16,-4.66466155121181e-08,-6.83371012606105e-16,7.57527000686324e-06,1.72065714738074e-15,-9.34583038163203e-16,1.10727347567657e-15,-4.15086411043361e-15,-2.13757251247633e-14,0.0916698497028182
"t99",-0.0988332752837217,-0.015494301068227,-0.0606195300522441,0.171362262215646,-0.00810806534517797,0.129431775319822,-0.0967121844037663,-0.0015468690793623,-0.00102285559848465,-0.234350743497422,0.0296621016011375,0.000844510472419321,0.00588668149833433,7.62440831774265e-05,-0.000382149377788274,0.00114186542238629,0.0708153774622358,0.0995269771863992,-0.00274264965647029,-2.20633246289573e-06,4.58162829334721e-05,0.00121287771958865,8.18346603252579e-05,-0.0497450360381676,0.372215418531561,1.07461904231052e-05,5.71379658333651e-06,-0.00169677591903106,0.00186249685842191,-0.00612215487654329,-0.000281355946257746,-7.7047753364098e-06,0.000154978449757999,0.00029702415648921,-0.104539408633238,8.22698738275948e-05,-0.00301987077265496,1.0002039301969e-06,2.52092531608139e-07,4.86886885582127e-07,-3.00244264374722e-05,-1.01886844851252e-05,-5.63379591284246e-16,-0.00164482455600239,-0.000148705303959196,0.445816008932857,0.0280316989448017,0.00370115306385106,-1.93441398791232e-06,-8.75276292923298e-10,-2.38066964143066e-07,8.47943446288441e-06,3.37155073797235e-06,1.63888479649957e-07,-7.36298590579491e-06,0.00100132575573387,3.97762143077625e-05,-6.46029027692752e-05,-0.000877775662304018,-1.84043655087789e-16,1.72876917377466e-16,0.000439410641346551,-7.18897974953039e-16,-0.00589234306264144,-4.02916312903149e-06,0.000119577111668742,-4.25514448629908e-17,2.03731178126044e-05,1.14878867957629e-16,-2.02239347389645e-15,0.00313028502637055,-4.47395994570734e-08,-2.7285562952727e-05,1.2016189548199e-16,-6.97502803948556e-08,-4.50173896534386e-17,-1.47030393575039e-15,-1.54441306273606e-05,3.40765234299347e-16,-2.76383708056934e-16,-1.62483343554499e-16,-1.96394556015355e-05,6.95971058561895e-15,1.90081038583459e-05,-8.04280510567217e-06,0.00250368972521969,4.69204064990659e-16,-1.35483374412205e-16,2.44654743041408e-16,4.38672069915548e-15,-2.99310199799422e-16,5.41392689132247e-09,2.93457966673773e-06,4.45686954307901e-08,-4.90990743566003e-08,1.06469922889099e-07,-1.02672404434473e-08,6.25757851451967e-16,-1.93595133313103e-16,4.30073412409283e-07,-8.5311753604626e-16,-5.88897543915264e-16,-2.01288959364894e-15,-1.00414967348707e-15,0.707106781186547,9.40475470148112e-07,-5.94973946378835e-07,4.9903755129627e-16,-7.07431932812045e-06,7.47570463026722e-16,-4.66466154856491e-08,4.67618067762189e-16,7.57527000649576e-06,2.63489427560202e-16,5.43401363369427e-16,2.19644475226771e-15,-3.30431905323596e-15,-2.10148724095785e-14,0.0916698497028229
"t40",-0.0983666739268362,-0.0153565634608033,-0.0593278397559346,0.167043340467058,-0.00787101241489048,0.124980812182493,-0.0918251619642056,-0.00145695843411381,-0.000954513651817931,-0.217065912940428,0.0268993920435015,0.000760742874043894,0.00525771828022376,6.7629427438195e-05,-0.000336030071277254,0.000998362612640821,0.0590123030695722,0.0827067355350725,-0.00225284216819564,-1.7470175946916e-06,3.58249631834676e-05,0.000942686137377449,6.31979487024082e-05,-0.0379112019517106,0.262561544779764,7.433076018183e-06,3.83636083717227e-06,-0.00106088528734484,0.00113653688141726,-0.00280470079059614,-0.000120392541635253,-3.17255216882868e-06,5.75662527576748e-05,0.000107521869344837,-0.0330263602921623,2.52016746192042e-05,-0.000702206165591958,-4.0653239972527e-08,-1.7396302864057e-08,-6.517632182378e-08,9.18143763234056e-06,3.28085566050039e-06,1.05805099573032e-15,0.00153579795053709,0.000178023578740062,-0.542033758528753,-0.0482036405899999,-0.00856562355569055,8.97852540453317e-06,6.42833023997988e-09,1.76336949642832e-06,0.000149882412267532,5.54427553747474e-05,1.57249618996899e-06,-5.77363669938022e-05,0.00613467110565501,0.000239048239209815,-0.000216583213104832,-0.00228593704929855,5.966420420363e-16,2.59813410185515e-16,0.000999860761759739,-3.04292998780703e-15,-0.0130585003717336,-8.7523796098505e-06,0.000246818262436155,1.57794742912558e-14,4.11759859309886e-05,-0.707106781186547,3.835917446198e-15,0.00604657361642418,-8.44009992263245e-08,-5.13458340698742e-05,-2.0519755409089e-15,-1.27664621007448e-07,-8.9893255628019e-17,1.7482674881323e-15,-2.66078848321242e-05,9.28037973124427e-16,-6.44793610434912e-18,-6.68780685347705e-16,-3.31976181398321e-05,2.98719382563206e-15,3.1255285373845e-05,-1.31956481176075e-05,0.00408379903296114,4.27875686447499e-16,2.96978993245479e-16,5.5601457076006e-16,-2.148515658539e-15,-6.18796187548584e-18,8.63497534605344e-09,4.67425797306662e-06,7.04880667562542e-08,-7.69875674625799e-08,1.66914218204628e-07,-1.59558279146306e-08,9.4622258142806e-17,-4.72425912403367e-16,6.61026087961472e-07,9.60311699623052e-16,6.36542911878251e-16,-1.13321988668527e-17,1.19236210613272e-16,-4.17089202798308e-16,1.40603468874419e-06,-8.88119690469487e-07,2.64466996203046e-16,-1.04044307825054e-05,1.88001987055965e-16,-6.74690600566389e-08,4.76112264026742e-17,1.08415411580598e-05,5.00843694262376e-16,4.57816148823188e-16,1.9294672404803e-15,-3.28298119388158e-15,-2.1011183747039e-14,0.0916698497028219
