,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
t227,3.2722502,0.5967499,4.3278065,-0.18047208,-0.7805239,1.8522217,3.2438195,0.48963362,1.2465835,0.0038904194,4.2731338,0.09536683,0.4901316,-0.02250981,2.0674174,4.015895,0.5520375,2.7939897,-0.23439366,5.9813657,0.01925305,-0.23876002,2.1709747,4.831346,-0.106607005,2.9351223,-0.009755147,6.6771846,-0.033240177,-0.48260278,6.3033314,1.0038925,0.37439418,3.332275,6.4364915,0.04504456,-0.25458562,-0.41181394,-0.04888683,0.036708344,2.9796557,0.15442844,0.011077771,6.1642923,2.6275346
t228,-0.3257416,-0.17187338,-0.16563588,-0.16197841,0.40238217,-0.8468049,0.05284469,0.023677243,-0.22672434,0.0022445703,4.910147,0.28325865,-0.027411424,9.486927,1.1333494,-0.12667908,0.019637711,2.2759533,8.156272,0.6711674,0.41656625,5.2455096,-0.5795263,3.4091039,4.9877696,-0.15985739,-0.015705895,-0.013050844,12.303049,0.55900633,-1.0372883,1.7682753,3.341771,7.8280587,1.1820344,3.0589845,-0.2010715,8.781312,3.567857,0.0935086,0.3889787,-0.7005338,0.021379448,-0.16706865,0.50515246
t229,-0.3533598,-0.14638944,-0.18604949,-0.16297594,-0.084754005,-0.93797565,0.04493497,0.004472314,-0.26876673,0.0020987974,4.974087,0.2943691,-0.004841172,9.249075,-0.024810214,-0.089474685,0.020543352,3.5169084,8.427102,0.30016777,0.45404518,4.1634054,-0.5570756,1.9828959,3.4837387,-0.14989817,-0.013854847,-0.010958057,11.444887,0.31924576,-1.134045,1.5812536,3.0697422,7.944349,0.37447628,3.43752,-0.23694222,8.327436,2.7586536,0.09962186,0.6250904,-0.71742433,0.023539525,-0.14818078,0.3899285
t230,-0.06033455,-0.2716957,-0.092722766,-0.03400608,-0.22946233,-0.20073391,0.8733911,1.6218663,1.4086215,0.002420739,0.91803336,0.18753535,0.77600205,-0.058170024,0.2254832,1.2501926,8.397441,-0.14929356,-0.28603876,0.22355716,0.18837334,5.8625503,5.224655,-0.14118925,-0.09072325,6.5273013,0.7817056,3.9323394,-0.35702962,-0.49590215,-0.3413217,5.174603,4.792732,3.2654717,4.391245,0.033722676,-0.013277907,0.7389997,-0.10836355,0.014397038,2.5766978,4.0681825,0.009270323,4.777434,-0.17764427
t231,1.0728267,-0.30142862,-0.12976506,-0.0362644,0.39296117,0.41642717,0.078948535,0.0063816346,2.8956015,0.0039383415,-0.0040846565,0.1521798,0.1358909,-0.06462329,1.2618327,0.5037287,7.9694686,-0.21921998,-0.34025985,0.25742897,0.20398107,6.235337,5.63427,-0.1464158,0.754857,5.253052,-0.00049759547,2.7230814,-0.35750085,-0.3741164,-0.34490374,6.2456384,4.96197,3.824447,5.7817817,0.04707869,-0.106720045,1.1316326,-0.11205892,0.030966744,1.8641728,4.6618223,0.005229541,4.368416,-0.17170547
t232,1.3072969,-0.3048581,-0.13552389,-0.041225713,0.65681976,0.6938136,0.00054268213,0.004135938,3.1213007,0.0042028506,-0.007796202,0.14543527,0.11463607,-0.06762114,1.4235381,0.34034127,7.880197,-0.22781742,-0.34147125,0.2562338,0.21106824,6.321926,5.699561,-0.1470012,0.9908541,5.03245,-0.001096535,2.485354,-0.35759923,-0.36360958,-0.34695885,6.4288125,4.995839,3.8683348,6.0617595,0.05226773,-0.12263045,1.3031428,-0.11049443,0.03508636,1.8008063,4.792216,0.0046603256,4.3253126,-0.17132768
t233,3.7859604,-0.14854945,-0.032089394,2.94223,1.6009346,-0.80406123,0.04266557,7.215561,0.43895212,0.0020371228,7.9036922,0.23511624,-0.06966132,-0.15402745,3.9564652,-0.03581568,0.011522453,4.5452476,-0.013706588,4.41725,0.09057652,1.0266283,-0.1925024,-0.15509316,-0.8238769,7.553565,5.801132,2.8888366,-0.16287935,-0.16240779,-0.50803095,-0.058104884,4.8822966,-0.5129204,-0.0058427756,0.037747264,6.853523,2.7285676,-0.19128866,5.6488724,0.5341734,2.1325424,0.013884471,-0.18674758,-0.06323711
t234,3.259238,-0.33667913,-0.113340564,-0.11978388,2.6805577,2.9326556,0.013252234,0.061265327,5.247362,0.0056077405,-0.028859396,0.11510145,-0.017535506,-0.10697924,2.7605238,-0.022253454,7.394686,-0.3011423,-0.40844676,0.21286215,0.25188407,7.0655184,6.720655,-0.12891649,2.8119814,3.6946793,-0.005510407,0.91961366,-0.34782973,-0.32589334,-0.2909672,7.839519,5.482739,4.0898743,8.422516,0.09841526,-0.23303829,2.7187898,-0.102689154,0.05625606,0.77192676,5.486431,0.00369695,3.9523351,-0.17808203
t235,-0.27562848,-0.17019078,-0.04628931,-0.20800757,2.2334275,-0.67565286,0.06605614,0.041837852,-0.06844824,0.0032424582,4.3195057,0.2347659,-0.06577103,7.8953595,2.897981,-0.21785964,0.021222487,0.8786029,6.207567,0.9843964,0.35986906,6.120621,-0.56909305,6.057437,8.023866,-0.13879426,-0.016838262,-0.014784213,11.602001,1.1496457,-0.74431056,2.2867737,3.0294814,6.087951,2.7990673,1.3121657,-0.19631813,9.755201,3.3980086,0.09144414,0.81674916,-0.40693727,0.014104376,-0.116943896,0.5033062
t236,-0.46988046,0.87442446,-0.04115968,-0.033233386,3.5775743,-0.61688524,0.05577832,0.90043795,0.77646846,0.00025551318,-0.005597368,0.062050264,-0.059069514,5.833709,-0.055313658,-0.22590227,0.023948185,1.5528588,-0.29245767,0.0099711055,0.01258033,3.1065161,-0.24211375,10.9584675,5.194304,-0.18619569,-0.010281814,-0.018580798,12.267313,7.95671,-0.36490566,7.7503314,1.8143184,0.79181165,2.3117433,0.12398807,-0.21669757,5.6657867,0.56654793,0.11458607,0.14835428,0.72152865,0.030937338,-0.065616004,-0.00031809372
t237,-0.514283,1.5715463,-0.05420102,0.06670305,1.6068909,-0.627486,0.04525241,1.9534912,-0.030798266,0.00017732433,-0.006802903,0.08263887,-0.048640877,5.8063045,-0.3650524,-0.14705595,0.024451708,3.2691977,-0.2192301,0.040029515,0.0041039623,1.4254546,-0.18216862,7.7649417,2.5946198,-0.1683723,-0.0063998885,-0.014802144,9.919783,6.683348,-0.44847727,5.9065876,1.0068091,0.5905012,0.46609524,0.09175655,-0.15493545,4.06636,-0.024007311,0.101854645,-0.07309595,-0.045112953,0.006218664,-0.11938192,-0.010062268
t238,0.26378226,-0.2960062,-0.12707677,-0.02926367,-0.06313928,-0.07482575,0.34228605,0.5879605,2.0983746,0.0030246265,0.39379865,0.18060572,0.3582437,-0.06720302,0.6542792,0.8266466,8.511654,-0.20864342,-0.30323604,0.24862054,0.19128966,6.139673,5.6563644,-0.15682757,0.15261132,6.374316,0.20625,3.4438543,-0.36213905,-0.43514186,-0.3563474,5.937647,5.023514,3.8298595,5.0824776,0.03943826,-0.044902742,1.0347315,-0.09831992,0.021551473,2.2498093,4.5459013,0.00661046,4.6257935,-0.18727022
t239,0.013126677,9.382164,3.6983018,-0.23497945,6.3350096,-0.59601706,0.05401465,3.3788798,2.9209323,7.7447233,-0.018032778,0.109152436,-0.015261278,0.85769576,-0.9081325,-0.17067537,0.030773476,2.3892267,2.4919453,0.15950973,0.15865962,0.71994513,-0.41605616,9.297421,4.990755,-0.087127686,-0.015025848,-0.010476251,7.27033,3.2256627,-0.1757719,3.781046,1.3130134,3.7329972,-0.11279982,0.05765021,-0.23342793,5.4208813,-0.009064877,0.14968792,7.886867,-0.7233042,0.01378203,2.3268943,5.006779
t240,-0.044065624,9.586098,3.5598018,-0.2565007,5.259,-0.6535181,0.050864518,3.8947785,2.347185,8.124383,-0.01444564,0.13310273,0.09481744,0.8124365,-1.080803,-0.12741975,0.028385427,3.1380432,3.033591,0.18108876,0.17579803,-0.0321203,-0.39432034,7.841392,3.3549623,-0.06906178,-0.012734458,-0.008987991,6.5676336,3.0649362,-0.22520463,3.029912,0.89629513,3.7582912,-0.12683628,0.033174288,-0.21869072,4.376272,-0.027667535,0.1403944,7.6908073,-0.81096107,0.017849037,2.369398,4.6702952
t241,1.3651619,-0.31328672,-0.14316583,-0.038389012,0.71420914,0.70885545,0.0025516257,0.011788218,3.1719956,0.004264729,-0.0063390117,0.15434107,-0.0014691887,-0.071432486,1.3993753,0.2440632,8.123112,-0.24589695,-0.34427422,0.2556562,0.21416566,6.423092,6.0019746,-0.15734194,1.0231363,5.321111,-0.0014664964,2.603715,-0.35535914,-0.36027429,-0.35963577,6.6734304,5.095997,4.0959983,6.2502227,0.047705933,-0.12369292,1.4645429,-0.094169006,0.03684933,1.6749731,4.9793897,0.00407304,4.3886366,-0.17682742
t242,1.2748159,-0.31326708,-0.14225057,-0.034858927,0.6562812,0.6060868,0.002040664,0.009943667,3.076658,0.0041527688,-0.005238203,0.15905587,0.0001931563,-0.072345845,1.3384187,0.25431052,8.20706,-0.24618436,-0.34229496,0.25732243,0.21361971,6.4317355,5.9715905,-0.15846308,0.97707504,5.4151416,-0.0013274235,2.6191394,-0.3578506,-0.36998007,-0.36579102,6.6310353,5.130247,4.09184,6.2143774,0.0454052,-0.11808079,1.4488647,-0.094480544,0.03511052,1.7560303,4.9985456,0.004300535,4.402542,-0.17768334
t243,1.7526706,0.10934307,1.8811756,4.782999,-0.3935042,0.42541683,1.6603556,0.6722986,2.6469095,0.005441923,2.1387784,0.06884357,-0.017647102,1.3587441,5.274308,1.1053009,2.8612652,-0.0016950429,-0.019260827,0.018506244,0.11397137,1.3793964,1.1389816,0.8554381,4.2775497,1.5759716,-0.0051521794,0.6928085,-0.0010594558,3.3363478,1.8048401,0.029079584,2.6255777,1.70201,4.114612,4.9698524,-0.124416195,-0.31941637,0.67980474,0.026393969,1.74665,3.5600576,1.9122795,-0.12651406,-0.036019966
t244,3.6626694,-0.07543594,2.446011,4.052018,-0.047200687,1.4590932,0.2772012,0.01197637,4.257088,0.0068474617,1.8683754,0.054241665,-0.038249828,1.60367,7.3068304,0.16164422,2.543933,-0.11595393,-0.06281229,0.136724,0.17551747,2.2274852,1.5429853,1.9548296,6.4896674,0.62891066,-0.007216356,-0.001712214,0.4103969,3.744545,2.1930127,0.6906217,3.0064306,2.141804,5.598986,3.9262748,-0.18475996,-0.14930525,0.54049253,0.03913557,1.4518358,4.9370027,2.2775795,-0.1336475,-0.06859003
t245,5.11444,0.12735292,4.347527,-0.18428658,-0.27929825,3.547543,1.9931679,0.01507508,2.8742926,0.0046487837,4.038133,0.0687553,-0.006909579,0.88688457,4.535818,3.4263291,0.00097002677,1.3476795,-0.2024517,6.724238,0.024254827,-0.20269255,2.8430226,4.8849397,0.9065282,2.4003894,-0.012701416,5.581659,-0.034150798,-0.33003774,7.5036764,1.4677975,-0.0062301764,4.6171384,6.8405237,0.0682239,-0.28065553,-0.25373006,-0.095035106,0.033970192,1.8316184,0.4798265,0.0076181027,5.7280445,1.690352
t246,3.951057,0.4662553,4.3333306,-0.18365386,-0.5877008,2.4246845,2.7827837,0.11563544,1.849868,0.0041741296,4.141257,0.083904184,0.22478145,0.19124325,2.9825866,3.8087566,0.29055202,2.2475476,-0.22013907,6.216361,0.021828175,-0.22611731,2.4213877,4.859017,-0.012468477,2.772252,-0.010782545,6.272646,-0.033804223,-0.43234384,6.733394,1.1453648,0.20475663,3.832351,6.547118,0.053071,-0.26246083,-0.35358346,-0.067187786,0.0352849,2.5749903,0.2961666,0.00986751,6.005202,2.247998
t247,-0.5569573,0.9829688,-0.01606756,-0.0027622583,2.2518106,-0.64698863,0.05588979,1.7778236,-0.03925094,0.00042560007,-0.004213961,0.078815274,-0.05645841,5.964863,-0.23027985,-0.18844824,0.024789365,2.228201,-0.2993529,0.071831696,0.009008019,2.3155162,-0.20776701,9.727117,3.4595516,-0.17973068,-0.0065535516,-0.017123163,11.194596,7.6105986,-0.42825603,7.2911205,1.1789217,0.78262043,1.1972551,0.12235086,-0.13824652,4.3973584,0.39080104,0.11484725,-0.08327776,0.6668856,0.0034057582,-0.10257351,-0.003065226
t248,3.9076922,3.0890906,4.078098,-0.31591603,5.333202,-0.87207156,0.056348037,6.183184,2.220081,16.868645,0.81115335,0.17675093,1.4230415,-0.09718742,-1.0493772,-0.17555064,0.03821844,3.5400438,4.13928,0.18353556,0.18196227,2.0488205,-0.5730886,9.606292,8.488485,-0.18282145,-0.017267514,-0.02735847,10.575947,0.4920802,-0.600574,6.212294,5.7711473,7.0585093,-0.1697654,0.061546694,-0.086889334,0.7329798,5.28021,0.16996571,10.896816,-0.740616,0.03230055,1.7786741,-0.02229683
t249,3.5912132,0.4084677,4.164892,-0.19308238,-0.5831049,2.1530185,2.870108,0.06053485,1.638157,0.003999207,3.9253495,0.07950452,0.29166356,0.17859615,2.5872967,3.5725644,0.42450842,2.1614966,-0.20755768,5.8814945,0.016638167,-0.21324153,2.27227,4.657087,-0.026235832,2.6007848,-0.009971448,6.0234528,-0.04324745,-0.41666716,6.2627945,1.0278263,0.23792976,3.4636726,6.2061124,0.049088594,-0.24788447,-0.33078036,-0.06258583,0.035000704,2.5285087,0.22646654,0.010843087,5.698551,2.1973317
t250,-0.016258126,6.1397076,3.842914,-0.24787568,8.963011,-0.5240081,0.06150051,0.24627185,3.6692472,4.226582,-0.014368453,0.0417521,-0.058292184,0.9620975,-0.360974,-0.33997247,0.031760152,0.83496624,0.44346127,0.11599196,0.113808475,4.4469275,-0.45120656,12.596021,10.149078,-0.15120067,-0.018995404,-0.016218774,8.344625,3.9202795,-0.06899767,5.375298,2.8258822,2.2340562,-0.031676337,0.12137249,-0.27474853,8.706255,1.8644083,0.15888669,8.512631,-0.1319524,0.0067405887,2.224649,4.567495
t251,6.5661097,-0.2734836,0.77675396,1.2250909,5.4038215,-0.33213094,0.06466544,5.576011,1.6608049,0.005735191,8.403724,0.18706277,-0.15524282,-0.1122291,9.668331,-0.100029945,0.018275531,1.7423884,0.93245864,5.2863,0.11058898,2.6038895,-0.17318645,-0.13253234,-0.37384525,7.607834,2.2464404,0.91530865,-0.13264123,-0.068096206,-0.3302509,1.9979286,5.9831104,-0.3580611,1.636934,0.1251056,6.566618,2.7892904,-0.11346481,4.588725,-0.13231672,5.726954,0.012185167,-0.26605844,-0.16698249
t252,1.2650478,-0.31346306,-0.14004323,-0.039097432,0.6421431,0.58496606,0.0018475645,0.010589675,3.0452123,0.0041708066,-0.005966906,0.1547458,0.054290872,-0.0732279,1.330822,0.27423087,8.251737,-0.24457024,-0.3412217,0.26264068,0.21141112,6.4296513,6.0229015,-0.15920438,0.94663686,5.4488745,-0.0013394104,2.6473427,-0.35931572,-0.37032938,-0.36477956,6.630227,5.130411,4.1454625,6.170394,0.046047848,-0.11577115,1.4048473,-0.093363635,0.03569148,1.7782495,5.032947,0.004410919,4.4031763,-0.17947361
t253,6.204602,-0.021557217,4.194569,-0.2095024,0.43020374,4.505685,1.2198614,0.04063254,3.899465,0.0051849354,3.89245,0.06005116,-0.022407593,1.6498349,5.993838,2.6952503,0.0022384424,0.06315567,-0.148123,6.8077283,0.036393017,-0.15531586,3.3257587,4.4433336,2.0241091,2.1187844,-0.013828762,4.6207976,-0.05390321,-0.24195834,7.587865,1.9235568,-0.014206001,5.252758,6.867073,0.079749376,-0.27962527,-0.093538456,-0.11527085,0.03519958,0.8577009,0.91652703,0.0068501146,5.164073,0.7854266
t254,1.462753,-0.31335917,-0.13766211,-0.046725944,0.70697844,0.88277864,0.0026559234,0.013395405,3.253419,0.0043587065,-0.0067504337,0.14906923,-0.0015468623,-0.06906748,1.4623832,0.24122491,8.137697,-0.23378918,-0.34882164,0.25841275,0.21546149,6.3453093,5.878282,-0.15256584,1.0594889,5.184232,-0.0015386532,2.4571178,-0.36134148,-0.3740147,-0.35360932,6.57296,5.1094065,4.066794,6.306713,0.048860062,-0.13198745,1.4765954,-0.100077756,0.035741318,1.6833999,5.087611,0.0036517726,4.4300323,-0.17662883
t255,0.39214134,-0.29545945,-0.12432409,-0.031587545,-0.054802444,-0.042911183,0.2870742,0.4979257,2.2558477,0.0031320995,0.39187264,0.1756126,0.29531038,-0.0638105,0.7487625,0.8338973,8.47501,-0.19839863,-0.31416702,0.24732994,0.19315588,6.0665684,5.5388865,-0.15204814,0.20370048,6.1659045,0.1640296,3.29745,-0.3643968,-0.4332821,-0.34888542,5.8936806,5.009834,3.7867568,5.2020373,0.040104933,-0.056339696,1.0480508,-0.10204599,0.021048848,2.1533759,4.5923605,0.0059851194,4.632394,-0.18450208
t256,0.68227786,-0.3032812,-0.13187474,-0.031928778,0.042856902,-0.006383266,0.124790296,0.14847688,2.5822456,0.0035214233,0.08025002,0.1722675,0.15698157,-0.0687935,0.93224245,0.6453223,8.418198,-0.22049294,-0.33017525,0.260623,0.19914183,6.2523828,5.7773876,-0.15307681,0.44820878,5.94389,0.030297399,3.101056,-0.36290917,-0.40904126,-0.3510693,6.1839743,5.1216726,3.942929,5.5792227,0.04255995,-0.07850855,1.2034175,-0.097716585,0.026121443,2.0823252,4.7434025,0.00558074,4.5551796,-0.18526302
t257,4.3260193,-0.19467448,-0.000736661,2.8035452,2.504718,-0.6733724,0.045917504,6.692941,0.55064416,0.0030653924,7.8746815,0.22134459,-0.09274431,-0.1349158,5.280592,-0.055230133,0.0106955,3.650241,0.0538139,4.207678,0.07946877,1.5714873,-0.1830996,-0.15817267,-0.7026567,7.518617,4.914922,2.3345723,-0.15987961,-0.14104243,-0.42382044,-0.00469634,5.0717487,-0.4627482,0.037090644,0.057164088,6.8815613,2.5927725,-0.14104517,5.4985175,-0.0023760202,3.0236173,0.011002539,-0.22543864,-0.09179076
t258,1.7178553,-0.33631268,-0.13379024,-0.028891334,0.37538114,0.93671,0.36482427,0.085241616,3.3572512,0.0044001304,-0.007968905,0.16956744,0.2186032,-0.07651697,1.3134056,0.35515162,8.563504,-0.22394988,-0.35206574,0.2773681,0.23740709,6.943804,5.9937363,-0.16725212,0.7514224,5.286859,-0.0011630536,2.6330228,-0.37361145,-0.38395828,-0.3746243,7.0039616,5.6326814,4.119942,6.4516606,0.040164154,-0.14075649,1.2028507,-0.13643259,0.034629606,2.2994072,5.1033382,0.004441575,4.5394044,-0.18062446
t259,9.031946,-0.42179444,4.8631444,-0.8744183,18.295511,3.7101657,0.12829727,0.3242686,19.100653,0.01173319,4.8332767,0.1355016,-0.09733266,1.8794389,19.15636,-0.4959888,0.048504084,-0.6233893,-0.3729879,8.995842,0.51751834,16.972109,-0.040766723,24.71626,23.885773,-0.18199591,-0.05373759,-0.0385124,18.803303,8.429906,9.237346,20.355745,11.624354,10.058633,19.061846,0.59847236,-1.0530797,25.623446,-0.034408502,0.20880342,5.6691027,13.862794,3.6218827,8.07418,-0.32739353
t260,4.2763195,0.37241137,4.4612765,-0.1876224,-0.52950615,2.8007033,2.615701,0.0007781107,2.069737,0.0043755374,4.1624436,0.08349271,0.07542099,0.34432256,3.3989038,3.8207579,0.18397692,2.1502814,-0.21675241,6.478704,0.022199698,-0.22246817,2.5741534,4.962408,0.047455665,2.820159,-0.011605251,6.2988625,-0.028068751,-0.4160119,7.048584,1.2574449,0.13815054,4.147977,6.7846117,0.056897316,-0.27103332,-0.3347522,-0.07827511,0.03627453,2.4566557,0.3384927,0.009350998,6.071818,2.181747
t261,5.54795,0.018330356,4.5091114,-0.18849282,-0.20330179,4.0237136,1.683944,0.019341642,3.1644607,0.004856253,4.0695763,0.06689586,-0.012099271,1.0197108,5.0741796,3.382716,0.0025082745,1.230137,-0.19875748,7.0018334,0.023928633,-0.1974987,3.0377076,4.9378333,1.127626,2.4725769,-0.013534955,5.5461287,-0.03151831,-0.31107,7.867697,1.6203645,-0.010229073,4.9834304,7.0532684,0.07367773,-0.2858931,-0.23934993,-0.10777231,0.035010062,1.6360261,0.61947453,0.006770732,5.7595687,1.5530618
t262,4.5255117,-0.19987094,-0.017334454,3.1592102,2.4314663,-0.76408637,0.050744265,7.3961754,0.5578414,0.0027448195,8.537169,0.2462646,-0.09672377,-0.15892611,5.281668,-0.05363369,0.011851539,4.188739,0.13249652,4.5754223,0.08774092,1.581667,-0.20056805,-0.17975193,-0.7988729,8.085942,5.6277595,2.5962663,-0.16542716,-0.1475238,-0.50127536,-0.018700628,5.47512,-0.52141976,-0.0031988602,0.052205954,7.6066747,2.9398155,-0.1708818,6.030991,0.106403664,2.9984498,0.013151944,-0.2419066,-0.09238342
t263,3.9797785,3.0723932,4.014637,-0.32471082,4.836847,-0.9194116,0.056476496,6.55003,1.984794,17.687077,0.94976175,0.19826011,1.8648653,-0.105581455,-1.1637981,-0.1560855,0.037687518,4.045309,4.487661,0.19347866,0.20031787,1.5596209,-0.5825394,9.106796,7.885238,-0.1860973,-0.016063565,-0.027037999,10.506964,0.29018724,-0.66485566,6.0142484,5.867921,7.3514676,-0.18941084,0.052127145,-0.06993285,0.15385464,5.3232465,0.1695655,10.936801,-0.81913036,0.03546084,1.9382095,-0.038938
t264,5.9637885,-0.25520763,0.77896756,1.296785,4.899647,-0.32178077,0.05829008,5.2838316,1.5902952,0.0055577056,7.8446927,0.17646642,-0.13885789,-0.10379049,8.875735,-0.09474729,0.01628018,1.7645059,0.7546782,4.9068937,0.10203795,2.4344883,-0.1618003,-0.11700592,-0.35689336,7.0885396,2.3231492,0.95113397,-0.14047666,-0.07854536,-0.29199228,1.6650994,5.4697943,-0.33897424,1.550398,0.12051226,5.9975376,2.6342995,-0.098929636,4.4001303,-0.12628123,5.2684927,0.010667917,-0.24094743,-0.14949396
t265,5.227837,-0.23362036,0.43428063,2.1205447,3.8296583,-0.47415268,0.05233646,5.9025784,1.1128818,0.004450637,7.798347,0.1946001,-0.11999939,-0.117263675,7.1393085,-0.07944338,0.012824635,2.6342347,0.31370273,4.5502577,0.08223551,2.0678566,-0.17438732,-0.13977943,-0.50561696,7.1607065,3.5578647,1.5491804,-0.15406679,-0.10499338,-0.34433588,0.8059175,5.231312,-0.41137373,0.73839957,0.092387125,6.475865,2.6730583,-0.11330528,4.952384,-0.07622781,4.183229,0.010050689,-0.24573654,-0.12489214
t266,3.7502005,-0.34737504,-0.118274294,-0.14579564,3.2424796,3.4960742,0.016791917,0.076157086,5.685558,0.0060540223,-0.03413947,0.11072642,-0.021743866,-0.10731049,3.1215148,-0.030699937,7.368818,-0.320728,-0.41309464,0.2169041,0.26676226,7.345033,7.0036063,-0.1307867,3.3272738,3.5273337,-0.006848804,0.5252173,-0.35107642,-0.31304038,-0.28360686,8.237712,5.6942773,4.2791114,8.988894,0.109953195,-0.26088852,2.878806,-0.10338638,0.062354703,0.5732884,5.787865,0.0034318806,3.8629992,-0.18261813
t267,1.1181886,-0.31024513,-0.13515197,-0.035500616,0.39251763,0.377626,0.0003242512,0.005134897,2.9523325,0.0040007206,-0.0031086053,0.16108088,0.04344269,-0.06838004,1.2234488,0.37125364,8.286107,-0.23664738,-0.3422814,0.26064065,0.20507096,6.4035735,5.921092,-0.1526065,0.7753168,5.522494,-0.00081122114,2.760333,-0.35900256,-0.38774553,-0.35602665,6.4563327,5.1617694,4.0595536,6.0360217,0.043307286,-0.10553603,1.3873765,-0.098149,0.031680416,1.8996531,4.890213,0.0050400794,4.472973,-0.18092377
t268,1.6947998,-0.3219066,-0.13597485,-0.051131837,0.9634998,1.1095109,0.0039672568,0.019362655,3.531489,0.0046604946,-0.010154948,0.14851283,-0.0044771563,-0.07120984,1.6858946,0.0070485137,8.100961,-0.2614449,-0.3559378,0.25746182,0.21478806,6.648866,6.1818323,-0.15495752,1.3002523,4.9854527,-0.0021323971,2.223705,-0.35828403,-0.3569333,-0.34862968,6.867847,5.2556405,4.186084,6.7030516,0.051170684,-0.1454169,1.6886506,-0.09224582,0.040325467,1.5807626,5.149489,0.0041862554,4.3525724,-0.17795868
t269,5.806814,-0.25772935,0.4171304,2.2345061,4.321492,-0.49946764,0.058732044,6.35461,1.1955748,0.0046326006,8.4282255,0.20787288,-0.13773979,-0.12801933,7.8441463,-0.08453246,0.014723198,2.803175,0.52059674,4.9994645,0.092798926,2.265224,-0.18222152,-0.15829247,-0.5549022,7.731363,3.7789133,1.612983,-0.15887745,-0.109224185,-0.39579928,0.9959714,5.698796,-0.45134425,0.8179871,0.09804279,7.0973425,2.9483275,-0.12511851,5.3443885,-0.0853999,4.553473,0.01124423,-0.2736946,-0.14076257
t270,5.6255307,-0.25613582,0.33692738,2.477373,4.0095572,-0.54287213,0.0587298,6.5771904,1.0095584,0.0044737807,8.575377,0.21730913,-0.13420607,-0.1395785,7.538144,-0.08599539,0.013720607,2.9531822,0.4812749,4.91386,0.08543641,2.2386968,-0.18250541,-0.17322183,-0.6005849,7.878362,4.1091175,1.7660819,-0.162525,-0.10615191,-0.41098475,0.83169794,5.6669354,-0.47441593,0.5688849,0.09050172,7.354083,2.9902852,-0.12852867,5.4847975,-0.08215962,4.375951,0.011382356,-0.27494287,-0.1315263
t271,1.8902261,-0.3448924,-0.13827,-0.02874263,0.49707755,1.1037554,0.32810497,0.004365761,3.5245042,0.0045814123,-0.00964106,0.1710942,0.22123083,-0.081809096,1.3900843,0.26017776,8.625132,-0.2297585,-0.35933208,0.28215173,0.2466828,7.140541,6.1127834,-0.17113447,0.82594043,5.2120857,-0.0013850874,2.5416756,-0.37741023,-0.37998453,-0.38428614,7.2203293,5.751013,4.172449,6.6581244,0.04061326,-0.15357222,1.28261,-0.13944714,0.037121844,2.339589,5.2235107,0.004081487,4.5759883,-0.18295166
t272,4.398964,0.0661886,4.4090533,-0.19004925,-0.2087445,2.6320877,1.9360379,0.024720404,2.6409595,0.004517482,3.7100117,0.06637926,0.2385776,1.0217495,4.087921,3.1080954,0.008167919,0.66809756,-0.19287668,5.956486,0.039654948,-0.18504545,3.106251,4.31568,0.95443064,2.0829844,-0.010802829,5.234585,-0.067678936,-0.34435704,6.6916223,1.0617262,-0.02339329,3.873111,6.225046,0.06724559,-0.2662942,-0.18772595,-0.07479487,0.03551042,1.9816598,0.37896633,0.010825664,5.475573,1.3229091
t273,7.253336,-0.35259885,4.0573893,-0.7280059,15.12199,2.7404683,0.108471915,0.2904675,16.301256,0.009937913,3.998093,0.118662566,-0.0730668,1.3908557,15.869484,-0.40465197,0.04132555,-0.47029513,-0.31960467,7.687193,0.44086105,14.553496,-0.060444113,20.740303,19.83805,-0.15411448,-0.045347165,-0.033143982,16.36643,7.470579,7.75945,17.180618,9.830533,8.573844,15.849408,0.50529385,-0.9336424,22.249342,-0.03435876,0.17798994,4.8047924,11.624112,3.6246397,6.6548223,-0.27196428
t274,7.151705,-0.3498459,4.005993,-0.71959424,14.967735,2.6851125,0.10732158,0.2888192,16.14973,0.009817777,3.9432304,0.11720595,-0.07147757,1.3614907,15.691057,-0.3994232,0.04085437,-0.46118778,-0.31940538,7.6046033,0.43736205,14.427165,-0.061553426,20.562815,19.626913,-0.15305726,-0.0448807,-0.032894958,16.247898,7.431588,7.6699195,17.033077,9.737703,8.488126,15.682833,0.5003386,-0.9279795,22.069294,-0.03402398,0.17661169,4.7670493,11.508071,3.635849,6.5844254,-0.27019134
t275,4.3359146,2.8486557,4.440175,-0.3309553,6.5182076,-0.8097591,0.05915156,5.969456,2.8102865,16.57199,0.7356716,0.15358652,0.8752174,-0.094356254,-0.85291266,-0.21756233,0.040226415,2.599546,3.6142719,0.15035719,0.15104116,3.2388937,-0.59383726,11.092549,10.505364,-0.18841965,-0.021184377,-0.030360682,11.438937,0.72131574,-0.5684538,7.120515,6.1855717,7.0064673,-0.1415451,0.08446413,-0.11845535,1.7166662,5.8938036,0.18407701,11.301076,-0.6156334,0.02985779,1.5813748,-0.015802141
