,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
t231,-1.6188506,4.026338,4.582595,5.5044775,5.148679,4.4137626,4.281822,5.5407643,3.5914505,4.3627357,4.534579,6.825415,6.3884544,5.9338665,6.4066405,4.4007893,5.3339734,3.9559767,5.564508,3.1744003,7.0176883,5.6289973,6.022425,4.5979047,4.220593,5.313875,5.057153,4.3948207,5.117063,5.9622283,4.184129,5.1333346,4.6292214,4.3760858,6.10128,4.2211223,4.502908,3.5245285,3.6934009,3.9234295,4.882012,5.554027,4.715669,4.5638986,6.4782596
t232,-1.6113276,3.9893804,4.5763297,5.483301,5.124693,4.3759947,4.2511754,5.521258,3.5875518,4.346466,4.5223618,6.8525634,6.42019,5.9687853,6.4601073,4.3806214,5.3456216,3.94754,5.5030494,3.1586518,6.9982295,5.6303377,6.0603065,4.5826497,4.2390294,5.34568,5.0334134,4.399088,5.1191382,6.002454,4.223455,5.1213956,4.603416,4.403773,6.1008186,4.2235312,4.507952,3.5541298,3.6685007,3.9118154,4.853492,5.5473433,4.730344,4.577093,6.475357
t233,15.306069,0.3155207,4.2168255,4.8151646,4.2536454,5.3199253,4.9367857,5.9577994,7.6120996,4.5530286,5.2633495,5.2071266,5.0144463,5.068304,4.7300286,5.017917,5.478929,5.4192266,4.2233143,4.9739122,4.831447,5.78234,5.523005,4.4644938,4.082605,5.36296,6.020943,5.6219735,4.351902,5.150121,4.639007,3.441392,5.25479,5.474737,5.195635,4.9280663,5.599643,4.8606935,4.7178607,4.978331,4.913394,5.0417943,5.210921,4.942433,5.0651026
t234,-1.4999877,3.6968079,4.6015515,5.331792,5.0826917,4.135214,3.9951422,5.277352,3.5271697,4.1979303,4.416712,6.9678435,6.661215,6.0578904,6.9251237,4.4399667,5.4329987,3.9369676,4.6760554,2.9991431,6.912729,5.6955705,6.289495,4.3908405,4.384186,5.5795975,4.9753995,4.476348,5.029994,6.3648663,4.5213604,5.126962,4.5115323,4.554931,6.1442347,4.387444,4.6196656,3.70041,3.6330197,3.824347,4.670791,5.529204,4.802716,4.780635,6.610728
t235,7.811692,5.657777,10.652352,7.974367,6.2131248,6.634437,6.8109055,5.5120463,2.9048448,5.0198216,4.6349006,4.905199,5.3715467,4.4017587,5.0376725,5.4034758,5.182011,4.684536,5.4616046,6.26149,3.9963214,5.3199215,4.128204,5.2669306,5.171714,4.5444956,4.2926884,3.8847153,4.5103574,3.7383018,4.3243594,5.174252,4.652048,5.671473,5.8097973,5.2988915,4.0672956,5.376884,4.786848,4.664704,5.7705026,5.2118807,5.8056755,4.8196373,3.7450187
t236,8.385833,6.5909967,8.077401,2.7240367,4.8949385,6.430556,5.5956416,6.4629836,2.799569,5.1797657,4.2326627,4.9600945,4.5304575,4.8202977,6.130952,4.391207,4.338777,4.6446757,5.8059616,5.8001037,3.451241,4.2551208,4.291963,5.947664,5.525342,5.312494,3.631885,4.1011257,5.8219943,3.797311,5.5847664,5.796497,5.0568986,5.102934,6.4464297,5.432123,3.442144,6.178793,5.112979,4.596868,5.2430587,5.0282803,5.6798496,4.899468,5.0257955
t237,8.331363,6.5214086,8.056471,2.8355193,4.9423237,6.3369837,5.53698,6.397372,2.887006,5.1067815,4.1584992,4.84745,4.6182942,4.7849407,6.102702,4.4336133,4.4055266,4.5540204,5.7399096,5.7739916,3.5169623,4.2683153,4.3508263,5.8773885,5.511187,5.387466,3.7023866,4.01932,5.7476563,3.8789322,5.5559754,5.690466,5.029919,5.1593404,6.4141865,5.370818,3.4986045,6.195454,5.1912346,4.6493053,5.1707087,4.9846225,5.6075225,4.872974,4.989795
t238,-1.6999221,4.071035,4.551694,5.495561,5.241101,4.483669,4.288149,5.460022,3.5595164,4.2741814,4.5312204,6.7398047,6.345454,5.820452,6.274739,4.4925804,5.320258,3.954302,5.7394857,3.1007311,7.052508,5.631436,5.934854,4.5266824,4.199265,5.2623453,5.086081,4.427572,5.101571,5.883559,4.0950947,5.2219877,4.7062616,4.2928195,6.0955167,4.314503,4.513768,3.4556863,3.736372,3.9478533,4.9581,5.544563,4.7045317,4.64173,6.5381947
t239,6.220173,3.9864898,1.2221208,3.5122573,5.9441257,4.9314103,3.3235266,4.29173,4.424765,4.7415204,4.4259343,4.8003016,5.32371,4.387902,4.3507376,4.663801,5.046059,4.1514854,5.2231827,5.5344095,3.5743005,5.1634817,4.399807,4.835311,6.000909,4.7669616,4.0906982,4.5059824,5.34421,3.7966633,4.784594,6.5238914,5.14741,5.8015695,5.707826,5.595026,4.9696813,5.512169,4.9709806,4.980717,5.1147385,4.3410707,5.0277553,4.78269,3.3288887
t240,6.218007,4.0113845,1.2699177,3.4782553,5.933198,4.9160733,3.3532975,4.3223057,4.381952,4.7221856,4.38636,4.774894,5.363204,4.410456,4.316768,4.6425347,5.0793076,4.1588435,5.1929283,5.560643,3.5848224,5.1842237,4.3816576,4.8191085,6.0159492,4.8008227,4.089769,4.530986,5.322774,3.8254013,4.798996,6.508569,5.132272,5.817552,5.7215533,5.5827866,4.9707894,5.4910693,4.9399114,4.9944987,5.1417384,4.3683805,5.031153,4.8110127,3.3023477
t241,-1.6167557,3.9941635,4.5728083,5.4784226,5.1248417,4.381009,4.2507257,5.5078416,3.5841117,4.334747,4.520857,6.851819,6.417551,5.9653034,6.452665,4.382825,5.346066,3.9458554,5.502481,3.1477165,6.9989343,5.630445,6.055451,4.573287,4.238753,5.3434577,5.034098,4.4032874,5.1168947,5.996601,4.218134,5.1278553,4.6037483,4.4030275,6.099875,4.232107,4.5100613,3.5530143,3.6686444,3.9133375,4.855075,5.5451565,4.7311883,4.5873895,6.4802437
t242,-1.6473124,4.0261016,4.561861,5.475894,5.1699963,4.4157596,4.2711296,5.4999104,3.5753057,4.3212466,4.522883,6.8109837,6.38379,5.9259415,6.4129715,4.4261622,5.3312926,3.9403324,5.5421376,3.1351302,7.019392,5.6300883,6.0169663,4.5603433,4.211048,5.3103833,5.0534935,4.4107065,5.1150985,5.954079,4.179146,5.161606,4.644071,4.362398,6.097258,4.2571282,4.502827,3.5167286,3.693567,3.9269369,4.898543,5.5415425,4.7251873,4.601247,6.50181
t243,13.499346,7.6612277,4.335821,4.372308,4.3721313,5.4849052,5.0084944,4.7887077,6.05059,5.684501,5.3096175,5.113807,4.9563384,4.4859176,4.9594016,5.295474,5.334072,5.0324345,4.8309956,5.476221,4.8492002,5.0415187,4.5993443,4.565154,4.974215,5.3227572,5.268107,5.317966,4.693964,4.939484,5.274901,4.6445956,5.4056945,4.2692957,4.893285,4.983359,5.0062833,5.613167,4.6504507,5.2506576,4.9589148,4.943486,5.0276165,5.324966,4.9071326
t244,13.680397,7.7320385,4.2801065,4.3865747,4.317389,5.4511147,5.028192,4.790502,6.1220293,5.6918683,5.3304734,5.119446,4.932989,4.5103865,4.9644833,5.2800703,5.292271,5.0018463,4.8495193,5.4904466,4.825358,5.061646,4.6080427,4.5599303,4.993712,5.351441,5.2384863,5.3321457,4.7347965,4.959004,5.263818,4.6309314,5.4087944,4.2677646,4.871749,4.984812,5.0015817,5.645489,4.684906,5.228976,4.928745,4.931648,5.0038958,5.3037133,4.888321
t245,14.1238165,9.270375,3.9087102,5.594213,5.023976,5.7377424,4.059003,3.5157619,6.2503147,6.6174297,4.834141,5.511335,4.305088,4.764655,4.942938,5.848806,5.0892916,5.096918,4.6993947,5.067614,5.8598,5.3980327,4.632341,4.2168007,4.6313243,5.293506,5.369521,4.951117,3.9796832,5.3280735,5.8682604,5.100399,5.484379,3.5816426,4.336071,4.9664583,5.5130177,5.2909093,4.092271,6.0343423,5.088953,5.1912074,4.745714,5.0070014,5.2224665
t246,13.962319,9.06254,3.960495,5.465269,4.952126,5.6869326,4.164454,3.67418,6.261343,6.5476947,4.9259477,5.4041486,4.420809,4.7761436,4.9346623,5.736303,5.1011324,5.080175,4.6528854,5.0607357,5.7595553,5.3803,4.717233,4.2846284,4.5950694,5.3334126,5.279435,4.993632,4.040234,5.3293514,5.792702,5.0244966,5.4867687,3.6238155,4.3754935,4.9615498,5.560047,5.308459,4.1167603,5.904496,5.1301837,5.191238,4.7076364,5.0585594,5.165117
t247,8.361849,6.539952,8.076147,2.799338,4.9378505,6.3807654,5.5768266,6.4135017,2.8349693,5.1554723,4.189659,4.892215,4.570999,4.8092723,6.1293178,4.4312935,4.3629737,4.604232,5.752877,5.778724,3.492647,4.2480702,4.3207946,5.8999696,5.5243216,5.3481803,3.6550856,4.05641,5.792836,3.8592691,5.58128,5.74658,5.0382338,5.1454744,6.4253173,5.381452,3.461422,6.183413,5.146041,4.629104,5.2192183,4.9878664,5.655862,4.879448,5.019297
t248,5.8395324,3.7653136,0.9357641,3.4388356,5.7646494,4.660162,3.3463974,4.1634,4.744178,4.691275,4.701277,4.7575946,5.1601906,4.494914,4.364109,4.8154097,4.9968753,4.2172093,5.3637714,5.5131507,3.6814632,5.1626163,4.546445,4.613418,5.8064494,4.7138047,4.219075,4.398774,5.37646,3.772428,4.7744017,6.386034,4.988628,5.806197,5.828459,5.68996,4.9419656,5.4310136,4.954016,4.7879577,4.99962,4.340129,4.8936973,4.8125286,3.4593372
t249,13.966083,9.067933,3.95326,5.4711266,4.9570932,5.688614,4.157696,3.6695633,6.264762,6.554623,4.9208555,5.4093866,4.4144945,4.777612,4.9332895,5.7423987,5.1000867,5.078891,4.6512904,5.056839,5.766149,5.385079,4.716977,4.283177,4.5975466,5.333598,5.2830896,4.990402,4.034838,5.3301663,5.798415,5.0288653,5.4888783,3.616198,4.3710766,4.964268,5.561201,5.3073626,4.110834,5.9096365,5.131901,5.191652,4.709086,5.058357,5.1675286
t250,5.2690697,4.5167747,3.0276568,5.088022,5.1471024,5.6562715,4.4567394,4.5167437,5.0967007,4.9422774,5.425784,5.3978786,3.9944181,4.456777,5.005009,5.3488226,4.4753704,5.038466,6.148627,6.72307,5.366887,4.282962,4.791203,5.5965247,5.4066544,3.6349504,3.9279692,3.6584773,5.1011915,2.1431303,2.851778,4.8157372,5.943454,5.546485,4.7890306,6.039244,4.246709,5.0427074,6.0376463,4.528486,4.5972385,4.617509,6.1330504,4.6510324,4.1291757
t251,15.651458,-0.479386,4.2044377,5.07244,4.466902,5.2577806,5.0337224,6.040206,7.734407,4.4732924,5.2333765,5.464788,5.0556226,5.099929,4.6613584,4.907467,5.4460115,5.5204244,4.050059,4.830725,5.005562,5.794743,5.6714096,4.4489455,4.057607,5.293212,6.055029,5.8803368,4.4607873,5.2232494,4.5108523,3.357773,5.20638,5.586721,5.1962132,4.886901,5.746521,4.584427,4.4745917,5.097984,4.820356,4.962271,5.102438,4.8979416,5.0672965
t252,-1.6166766,3.9952438,4.5745535,5.482885,5.1283355,4.3821864,4.253249,5.516354,3.5857093,4.3407593,4.522276,6.8492684,6.416575,5.963084,6.447819,4.3842063,5.345107,3.9475482,5.5119467,3.1535583,7.000453,5.6304665,6.054155,4.578309,4.2378044,5.342273,5.035321,4.4012637,5.1180243,5.9938855,4.2164803,5.1269197,4.605932,4.400548,6.1004095,4.2282014,4.5090566,3.5515404,3.6709275,3.91315,4.8576913,5.5468082,4.729818,4.579752,6.479059
t253,14.23896,9.418471,3.8797657,5.6752224,5.071906,5.7748747,3.9867246,3.3972983,6.224167,6.655427,4.76902,5.591929,4.226837,4.7493296,4.9459662,5.9382463,5.0914373,5.1149607,4.7398443,5.082485,5.923597,5.3981137,4.5608497,4.166752,4.665059,5.2546635,5.4416127,4.924599,3.9429085,5.3200345,5.9182158,5.15434,5.4806485,3.5710704,4.319477,4.9657135,5.4632187,5.2809186,4.079364,6.129494,5.052332,5.1865087,4.7794557,4.974027,5.2632027
t254,-1.6402425,3.9839146,4.5670333,5.4562993,5.1557703,4.382502,4.24235,5.4809995,3.580486,4.306532,4.5120034,6.8293333,6.409939,5.9475636,6.496795,4.41871,5.3418036,3.9302185,5.4483466,3.1198902,6.994471,5.634014,6.047346,4.550879,4.22682,5.3430567,5.03088,4.406764,5.1162252,6.010012,4.2160573,5.1503654,4.6270127,4.384881,6.1010604,4.266869,4.5038805,3.5347257,3.6655698,3.9106853,4.8750873,5.5372033,4.7417817,4.620322,6.4911346
t255,-1.7193004,4.099147,4.545233,5.509757,5.264001,4.515459,4.308468,5.4503756,3.5561275,4.2592144,4.5404544,6.7148995,6.319454,5.7869654,6.2345853,4.514176,5.308669,3.9591913,5.7861795,3.0929475,7.069693,5.6284165,5.903584,4.5209126,4.1839623,5.234693,5.105824,4.4311557,5.096479,5.850781,4.06116,5.2392354,4.731826,4.268752,6.0923204,4.3320436,4.5145764,3.4291208,3.755177,3.9636467,4.981533,5.545894,4.692474,4.6516232,6.545676
t256,-1.6748637,4.0587034,4.5622573,5.4962873,5.211231,4.4625244,4.2865896,5.4851213,3.569946,4.3026257,4.531289,6.768064,6.3583364,5.8577957,6.316709,4.4633946,5.324876,3.9539306,5.676895,3.1233456,7.0409493,5.631257,5.9612913,4.5489025,4.2055364,5.2782707,5.077143,4.4170175,5.1062894,5.905382,4.1217866,5.195468,4.681343,4.319048,6.0978403,4.285578,4.5101357,3.4774332,3.722821,3.939073,4.9354615,5.547415,4.7091527,4.616649,6.5200815
t257,15.397712,0.1390133,4.2064967,4.8730397,4.2960024,5.308899,4.956445,5.984859,7.660182,4.5242634,5.251913,5.260635,5.0144353,5.073042,4.708995,4.984736,5.4700766,5.44334,4.183071,4.935042,4.870589,5.7958536,5.5679007,4.458818,4.0630436,5.3505425,6.0381117,5.6795754,4.370606,5.1732106,4.6067452,3.4119554,5.2422357,5.515829,5.190847,4.922172,5.6464753,4.7953176,4.665365,4.9980817,4.892266,5.0315356,5.183948,4.9303417,5.0615935
t258,-1.6602815,4.031498,4.567262,5.4791813,5.194773,4.432261,4.266756,5.487164,3.5731118,4.310505,4.5206842,6.7902637,6.380213,5.888999,6.381513,4.451579,5.334128,3.9462652,5.5835886,3.1223724,7.022729,5.6357427,5.9912844,4.548419,4.2179065,5.304832,5.059804,4.4145117,5.107252,5.9397655,4.154396,5.1818423,4.660481,4.3424687,6.1019115,4.2816176,4.5117145,3.5001075,3.704842,3.9240766,4.917127,5.5446672,4.7230873,4.615961,6.5164833
t259,7.665348,5.4669333,10.789416,8.638708,6.1799307,6.4700384,6.896977,5.266786,3.0945334,5.001608,4.6086807,4.797078,5.274741,4.43664,4.948059,5.507868,4.9997773,4.792184,5.550892,6.0737042,4.120862,5.281668,4.310321,5.055406,5.2154474,4.5616665,4.3808327,3.8433707,4.5826464,3.6754217,4.4915133,5.1624136,4.608459,5.544265,5.85348,5.193845,4.2012277,5.3236127,4.632719,4.834819,5.9113193,5.2512593,5.7166576,4.940447,3.8676684
t260,14.003493,9.123829,3.908954,5.516405,5.000551,5.7034082,4.1116266,3.6216638,6.269415,6.6011634,4.890124,5.4436817,4.3763533,4.7862153,4.9266577,5.794386,5.099571,5.077203,4.643788,5.0390334,5.8107715,5.4038177,4.702868,4.2707605,4.61406,5.3259234,5.308763,4.9727955,4.0021772,5.331235,5.834418,5.061441,5.4994,3.5686667,4.352455,4.975308,5.5635576,5.2997236,4.0752068,5.9461427,5.1286497,5.190678,4.7173705,5.0530176,5.185526
t261,14.171366,9.3217,3.902079,5.6340356,5.044222,5.7645245,4.02368,3.471839,6.2440033,6.6226096,4.799919,5.548884,4.266923,4.7500253,4.9603286,5.8743286,5.0754685,5.107585,4.7287946,5.0831723,5.8931174,5.4019985,4.595716,4.1854687,4.642829,5.2709417,5.405741,4.933157,3.9542677,5.3248377,5.897348,5.129849,5.4719534,3.5863092,4.3195696,4.960308,5.483501,5.2787833,4.1028056,6.0754557,5.0683312,5.1943393,4.7683706,4.9768176,5.2511
t262,15.39566,0.14284745,4.2063737,4.8707814,4.294104,5.309399,4.9556627,5.9844723,7.659797,4.524601,5.25205,5.258339,5.014014,5.0727367,4.709279,4.9852133,5.4701962,5.442691,4.1844187,4.935985,4.869096,5.795953,5.5671053,4.458838,4.0629873,5.3510027,6.038051,5.677303,4.3696995,5.1728997,4.6075335,3.4123242,5.2425056,5.5154676,5.1907625,4.9225254,5.6458044,4.797719,4.667524,4.9971485,4.892825,5.0322604,5.184687,4.930613,5.0615067
t263,5.8061986,3.7348661,0.9302195,3.423809,5.73296,4.6270633,3.370329,4.142193,4.7737045,4.681547,4.726945,4.750833,5.1321244,4.5180225,4.3655066,4.847632,4.9895587,4.229821,5.39407,5.5060143,3.705566,5.158657,4.576094,4.5815673,5.7761045,4.695372,4.2452283,4.376272,5.389661,3.757533,4.765637,6.360822,4.959099,5.810698,5.852243,5.716397,4.9329824,5.4128075,4.9470196,4.7561445,4.971422,4.332188,4.8684244,4.8142643,3.4894488
t264,15.61548,-0.3813938,4.2129593,5.0492387,4.4467936,5.2525697,5.035151,6.0364537,7.71895,4.4822693,5.2473345,5.4376974,5.058634,5.0973277,4.6571026,4.9046507,5.438697,5.5155296,4.0589304,4.827584,4.997461,5.78882,5.6582313,4.444231,4.062755,5.2889814,6.0463176,5.856812,4.456526,5.2259073,4.5150743,3.3689096,5.203426,5.571663,5.1998425,4.8817596,5.7425547,4.6088395,4.4975724,5.0892267,4.8197603,4.964836,5.0959015,4.9061127,5.0632963
t265,15.478872,-0.0715326,4.1989107,4.9311795,4.3418517,5.293838,4.97986,6.0100255,7.697575,4.4998527,5.245192,5.315292,5.0186605,5.0783496,4.685599,4.9502296,5.458569,5.467083,4.141306,4.89275,4.9131126,5.806033,5.608431,4.451439,4.0479274,5.3353624,6.0519896,5.7378025,4.3936486,5.1969776,4.5751505,3.3856459,5.2303586,5.5496316,5.187411,4.914722,5.6905503,4.7319536,4.611632,5.020508,4.870573,5.017556,5.1508584,4.9209824,5.0581894
t266,-1.4934752,3.6814723,4.6049514,5.322803,5.0811443,4.1253014,3.9753926,5.2590747,3.522612,4.192776,4.4096675,6.9799423,6.6781464,6.067027,6.9469557,4.4425254,5.439221,3.9395432,4.637998,2.9919496,6.9077315,5.7019744,6.306407,4.3785505,4.397905,5.595124,4.977593,4.482203,5.0185714,6.370876,4.5411553,5.132834,4.505012,4.56478,6.148729,4.398145,4.632424,3.7116992,3.6368313,3.8192837,4.661196,5.5296116,4.8073072,4.7823086,6.6247287
t267,-1.6199845,4.009415,4.5804543,5.4964333,5.150615,4.402821,4.265376,5.5311184,3.5870626,4.3558755,4.5267315,6.8278556,6.403226,5.9383693,6.4202094,4.406523,5.33837,3.9536576,5.542889,3.1678681,7.0137844,5.633596,6.03055,4.588476,4.2279453,5.3273783,5.0512023,4.399412,5.115163,5.9710855,4.1929636,5.1377664,4.6271644,4.379132,6.1039104,4.227705,4.508262,3.5309865,3.6910553,3.916284,4.8791103,5.5521235,4.7222414,4.565597,6.4901705
t268,-1.5705445,3.9422557,4.5924573,5.4742527,5.104496,4.3324885,4.2173533,5.539368,3.5928063,4.3766828,4.510715,6.881111,6.4619837,5.996186,6.5236163,4.3685193,5.36289,3.949561,5.4145546,3.1768727,6.97635,5.6398954,6.100504,4.5913277,4.2683473,5.3892593,5.0161448,4.3962727,5.113474,6.058173,4.270076,5.0931616,4.574457,4.438979,6.1103544,4.2046294,4.520832,3.5884447,3.6515992,3.8891516,4.818433,5.550225,4.7432604,4.5552826,6.4746823
t269,15.560498,-0.21907839,4.194181,4.993835,4.392874,5.2799416,5.0021544,6.02907,7.726189,4.4800363,5.2367315,5.3778286,5.0278163,5.088321,4.669336,4.923146,5.4527764,5.4931455,4.09969,4.857693,4.9552064,5.8089194,5.6465755,4.449325,4.043443,5.3184114,6.0622497,5.8008847,4.418439,5.2142982,4.543114,3.3618803,5.2201123,5.5788164,5.1886168,4.9069133,5.7258058,4.66472,4.5524316,5.047013,4.847673,5.0006905,5.124401,4.908214,5.060162
t270,15.494623,-0.09046968,4.1965833,4.9419093,4.3498936,5.293004,4.9821696,6.013369,7.7044444,4.495401,5.242193,5.325985,5.0186706,5.080248,4.6835823,4.9461884,5.458947,5.471457,4.1349983,4.8878007,4.9191513,5.8078165,5.6160197,4.451861,4.046081,5.333753,6.055327,5.74862,4.3963175,5.199505,4.5699654,3.3798587,5.2293396,5.5567303,5.187184,4.9149065,5.696685,4.720093,4.601673,5.0236244,4.8674164,5.016376,5.147857,4.917832,5.058715
t271,-1.6280427,4.0639,4.5903664,5.5135555,5.1720486,4.451767,4.3080277,5.544397,3.5931854,4.369714,4.541424,6.800764,6.356064,5.8993545,6.3687935,4.4267282,5.324283,3.9612393,5.5955005,3.1771295,7.0353537,5.6310387,5.9779997,4.6026955,4.202067,5.2815876,5.082519,4.394156,5.1098857,5.9196043,4.1408043,5.1549597,4.6549892,4.348584,6.103936,4.233263,4.5006733,3.4930294,3.7191296,3.932196,4.914143,5.558938,4.704788,4.5663915,6.489256
t272,14.007524,9.438334,3.836146,5.548399,5.061078,5.7211347,4.024084,3.500697,6.2327695,6.7528987,4.875269,5.4646845,4.355666,4.821542,4.884497,5.916818,5.1320972,5.084441,4.6291413,5.015928,5.893584,5.397252,4.6821012,4.268496,4.644681,5.339824,5.3371024,4.9617586,4.002843,5.333029,5.8679166,5.101045,5.53539,3.4172409,4.3507657,5.009854,5.5571413,5.3121247,4.0048127,5.9670396,5.1199794,5.169033,4.7034926,5.062512,5.2060027
t273,7.697115,5.5041537,10.769638,8.600016,6.180758,6.5033417,6.8806567,5.3020105,3.057196,5.0063086,4.6212277,4.817944,5.3066754,4.4166894,4.9757233,5.4850235,5.0366817,4.761853,5.5248322,6.1110687,4.086534,5.30264,4.271842,5.089957,5.1985326,4.5585775,4.357813,3.8525574,4.5549054,3.6857438,4.453298,5.1612353,4.6215386,5.576926,5.838562,5.2161293,4.167734,5.3307686,4.6653633,4.7983546,5.8789506,5.2396717,5.743496,4.913317,3.8391423
t274,7.672252,5.4788647,10.789685,8.640781,6.169104,6.4720945,6.897835,5.2722816,3.0841508,5.002694,4.613541,4.7927203,5.2928257,4.425323,4.959309,5.505692,5.008957,4.778872,5.5430355,6.082541,4.1031704,5.298994,4.2981057,5.058751,5.205128,4.5685472,4.369476,3.8424459,4.5618696,3.6768243,4.4796596,5.163025,4.617836,5.554329,5.845242,5.1976476,4.1868415,5.327207,4.638097,4.8272285,5.9069514,5.249206,5.7317653,4.9345727,3.8598986
t275,5.71351,3.6580653,0.79946554,3.412426,5.6974635,4.556463,3.3444755,4.0954423,4.874284,4.6765404,4.8173456,4.7319803,5.0619316,4.5432315,4.393294,4.889119,4.9542456,4.2244754,5.4381385,5.486671,3.7111561,5.171316,4.6128283,4.536654,5.7308755,4.6773663,4.2713313,4.353772,5.4101233,3.749118,4.7742224,6.3493114,4.9241986,5.8100505,5.8795695,5.734796,4.948853,5.402154,4.959999,4.7041574,4.9378734,4.325283,4.828307,4.822454,3.538639
t276,14.38812,9.583565,3.8485036,5.775378,5.1315665,5.8275614,3.8925357,3.2386274,6.1869664,6.682313,4.6811686,5.704158,4.1280384,4.7086234,4.94487,6.048281,5.1059875,5.1454296,4.7992687,5.1122866,6.00332,5.394966,4.459092,4.0989776,4.7143846,5.177325,5.543689,4.891925,3.884484,5.304517,5.9872065,5.22393,5.4662714,3.5916178,4.3016076,4.94819,5.3755383,5.2570314,4.0633774,6.2682695,5.007352,5.1807837,4.8362417,4.944946,5.312621
t277,14.142309,9.291593,3.906887,5.606552,5.0316415,5.743265,4.04968,3.4992833,6.245118,6.621044,4.8247895,5.523154,4.2933903,4.762836,4.94377,5.8618355,5.0897946,5.0995307,4.7057834,5.0700893,5.8676343,5.396726,4.620174,4.209341,4.6355658,5.287756,5.3807907,4.9471173,3.9751372,5.3273063,5.8755946,5.1093054,5.4845057,3.5813825,4.3342814,4.967036,5.506137,5.290335,4.091898,6.048272,5.080743,5.1901817,4.7496057,5.000265,5.2292824
t278,-1.4605278,3.5603728,4.619137,5.268427,5.068683,4.080751,3.8232887,5.0983715,3.518666,4.1056075,4.370484,7.007847,6.777075,6.12719,7.1800375,4.482021,5.4570923,3.911627,4.314191,2.9373517,6.8461595,5.744295,6.407631,4.2971253,4.4753537,5.6951714,4.9767165,4.4960647,4.9611034,6.5826964,4.6543665,5.14331,4.4624515,4.6292048,6.1787095,4.492932,4.6942916,3.7805798,3.6196783,3.780397,4.5816336,5.5122347,4.8602424,4.927826,6.700972
t279,15.908711,-2.0286677,4.4344063,5.419758,4.8278103,5.040791,5.2615447,5.933687,7.5414114,4.6526933,5.395221,5.930217,5.3291755,5.1009154,4.710332,4.9649496,5.384316,5.562041,3.7864263,4.7869864,5.162378,5.5472865,5.6473484,4.439342,4.354095,5.09553,5.8115134,6.267953,4.6818376,5.193011,4.4437895,3.512281,5.102862,5.43716,5.352195,4.7187543,5.7024727,4.217328,4.09518,5.4214025,4.6501937,4.6823177,5.060541,4.91671,5.087922
t280,-1.469842,3.689681,4.592508,5.3306317,5.0495963,4.117905,3.9855719,5.2532067,3.5501618,4.1567965,4.4255567,6.941576,6.6595087,6.06979,6.901616,4.4378695,5.4295607,3.895812,4.760436,2.9846718,6.878801,5.698382,6.3006887,4.374767,4.3904634,5.588252,4.950638,4.4553328,5.0379734,6.4229894,4.498144,5.081414,4.4894533,4.5896935,6.1469154,4.414033,4.6068563,3.7262905,3.594678,3.8184426,4.6208124,5.5027676,4.8253946,4.847694,6.6023674
t281,5.632495,3.592814,0.6919092,3.3975008,5.6657314,4.49155,3.3294942,4.057079,4.958193,4.671351,4.891798,4.7081985,5.0033064,4.572602,4.419594,4.931379,4.9207716,4.222299,5.4790444,5.4743795,3.716435,5.1843586,4.6477375,4.495468,5.692595,4.660007,4.296483,4.334328,5.428108,3.7359164,4.7815027,6.3390236,4.8913665,5.8101387,5.904777,5.75475,4.963269,5.394114,4.9710517,4.660047,4.9053035,4.3157096,4.793215,4.831744,3.582762
t282,14.026141,9.437076,3.8541281,5.5278873,5.0418024,5.6969957,4.0410366,3.5135267,6.233251,6.7400675,4.889708,5.4518037,4.3755493,4.810179,4.8936424,5.9033904,5.1347246,5.0619106,4.616211,5.013037,5.8765335,5.39729,4.7038155,4.292862,4.6479807,5.3324575,5.3318467,4.971983,4.0111437,5.322631,5.8476715,5.081983,5.542926,3.4313931,4.372322,5.0183215,5.570693,5.331228,4.023582,5.9440823,5.122238,5.1703577,4.7131524,5.0672946,5.189471
t283,15.51325,-0.15797529,4.1949515,4.9522786,4.3558054,5.292407,4.9833655,6.01466,7.7074285,4.4940476,5.2395973,5.3369713,5.02138,5.082548,4.6833396,4.9447494,5.459669,5.475055,4.1343155,4.888032,4.9198413,5.8068795,5.6172004,4.4527693,4.047953,5.331295,6.056086,5.759212,4.3985634,5.2000666,4.567002,3.3784776,5.2289968,5.5586324,5.187729,4.9141803,5.697659,4.7078567,4.592807,5.027467,4.8644724,5.013916,5.1475563,4.9151597,5.060735
t284,15.666642,-0.49826515,4.213733,5.0894837,4.483723,5.247668,5.0452576,6.0413117,7.729005,4.4760957,5.239102,5.482943,5.067657,5.1024766,4.658144,4.9024158,5.4408517,5.5274253,4.03562,4.820863,5.019686,5.7859373,5.6742496,4.447171,4.0660124,5.2824955,6.046974,5.8975463,4.4746037,5.2266345,4.5014114,3.36255,5.199637,5.5820136,5.201193,4.8769164,5.751202,4.5673466,4.457491,5.1134415,4.810516,4.9487815,5.093424,4.8981094,5.067735
t285,8.376016,6.586654,8.070158,2.7494688,4.8966393,6.4126654,5.582452,6.4602933,2.8235245,5.165473,4.225244,4.926342,4.5668807,4.810243,6.1121655,4.389084,4.366824,4.6214232,5.8027043,5.804165,3.458149,4.2692204,4.2995496,5.943374,5.5185857,5.323913,3.6489496,4.086201,5.79071,3.8067398,5.5672154,5.764786,5.0571456,5.104448,6.439516,5.4306545,3.4534826,6.1833897,5.12681,4.6004534,5.225943,5.0342727,5.6645947,4.897877,5.0050206
