"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111"
"t65",-0.00226370511030126,0.163063087485026,-0.124426955661605,-0.0139246787764691,-6.19667928286799e-06,0.338618367193665,-0.00559065775529656,-0.00809074029589119,0.000595014321138265,-0.0135036542722932,0.00680343792831626,9.87673481729217e-05,0.10444524346463,-0.000642356785676054,0.0396003233216091,-0.282503785218995,0.0226048465141799,-0.000151008391538365,0.00122027553443558,-2.4190493530838e-05,-1.77636053703412e-05,0.00389438031863716,0.00058924072483077,0.00260082755782681,-0.00022780528896317,0.000283747742164504,-0.00166689064705136,0.00930028756240209,-0.00062053939041639,0.00247959278064545,-0.000876870311472592,6.57938787671724e-06,-0.000894772842800626,0.350670748253232,-9.39407991967746e-06,-0.00037327910162605,0.0129369242981873,-0.026110641595696,-0.00503369515778098,-0.00106291758499968,0.0202927192051525,-0.0071642375958628,-0.000784817529018323,-0.0162187291427377,0.21675076499646,0.0104332428116988,8.5890040733571e-05,-0.00182387215506274,-0.0354695502620464,0.0884242959544043,0.159262390300428,-0.0636551851600917,0.000472299105585069,0.00323233082965699,0.0019144514661072,0.000265924036964248,0.00176949659017794,-0.000485203147840908,-0.103999710343757,0.00265852673381293,0.00427754874983643,-0.0838600870662099,0.000318922058210704,1.30437898125122e-05,3.7458049352776e-06,0.0006430547062057,0.000556014647473458,2.02295696445321e-05,0.000106672395696283,-9.13357963686634e-05,-2.16506430366758e-06,-0.113327546162703,-1.86157056158986e-07,-2.6710196435382e-08,-1.42278712422783e-09,1.73056013963446e-14,-9.46793114429514e-16,-6.98746616123458e-15,-1.09565087414858e-15,9.08560742916495e-15,1.02144855074204e-14,-1.52308048985417e-12,3.42545393954197e-15,-1.18451837688407e-14,6.089431376312e-15,9.41071411815093e-15,-3.97546578989605e-14,-0.707106781186547,-6.83134104839667e-14,-1.36745563236634e-14,-1.47750704428133e-14,1.13239698669895e-15,6.72233827405893e-16,-1.07127631418513e-13,4.82600071016748e-15,-4.55191440096314e-15,-7.48836756492288e-15,-1.29106794699574e-15,1.34127724898958e-09,1.98934451885166e-16,-4.14879439005026e-16,1.346145417358e-15,-4.00658327676562e-16,9.41502569275929e-16,-5.41269042780831e-17,-2.0643209364124e-15,-1.72991561619615e-15,-7.8374860581875e-16,-1.46088923510396e-09,-1.7917702059184e-16,-2.43129983272651e-16
"t66",-0.00226370511030125,0.163063087485026,-0.124426955661605,-0.013924678776469,-6.19667928287231e-06,0.338618367193665,-0.00559065775529655,-0.0080907402958912,0.000595014321138276,-0.0135036542722932,0.00680343792831625,9.87673481729013e-05,0.10444524346463,-0.000642356785676148,0.0396003233216091,-0.282503785218995,0.0226048465141799,-0.000151008391538393,0.00122027553443561,-2.41904935308658e-05,-1.77636053702826e-05,0.00389438031863704,0.000589240724830728,0.00260082755782673,-0.00022780528896317,0.000283747742164317,-0.0016668906470514,0.00930028756240212,-0.000620539390416341,0.00247959278064549,-0.000876870311472563,6.57938787670241e-06,-0.000894772842800602,0.350670748253231,-9.39407991965274e-06,-0.000373279101625899,0.0129369242981875,-0.0261106415956958,-0.00503369515778115,-0.00106291758499957,0.0202927192051525,-0.0071642375958625,-0.000784817529018478,-0.0162187291427378,0.216750764996459,0.0104332428116986,8.58900407333975e-05,-0.00182387215506193,-0.0354695502620461,0.0884242959544042,0.159262390300429,-0.0636551851600916,0.000472299105585144,0.00323233082965689,0.00191445146610637,0.00026592403696407,0.00176949659017778,-0.000485203147841154,-0.103999710343757,0.0026585267338123,0.00427754874983658,-0.0838600870662102,0.000318922058210406,1.30437898126449e-05,3.74580493448656e-06,0.000643054706205631,0.000556014647472976,2.02295696450083e-05,0.000106672395696325,-9.13357963683477e-05,-2.16506430406591e-06,-0.113327546162701,-1.86157056315112e-07,-2.67101961837386e-08,-1.4227886369067e-09,1.7125190154843e-14,7.38139591205071e-16,6.69603261727048e-15,7.54231810009501e-16,2.41837393210112e-15,-1.09794985603262e-14,-1.52501448968945e-12,-3.51183023083885e-15,1.18733108476042e-14,-6.12111313551758e-15,-9.43862854023079e-15,3.92186283448837e-14,0.707106781186548,6.80705491973299e-14,1.35940655981938e-14,1.47533641798142e-14,-9.48889817437615e-16,-7.53636623669322e-16,-1.12556014855714e-13,-4.36109481860569e-15,4.96477858824562e-15,6.84147833870941e-15,1.49836740237497e-15,1.34127273870854e-09,-4.83679234723343e-16,4.09250853368091e-16,-1.04777297948999e-15,2.40972523120105e-16,-8.64995090466661e-16,1.80221976274753e-16,1.99493199737333e-15,1.46555346021934e-15,8.52746157740515e-16,-1.46088933571792e-09,-5.51510742379429e-17,9.77431700822515e-17
"t7",-0.00137378615185743,0.0901308907150009,0.176762912623595,0.0334472943382785,-0.0563288373520545,-0.0107038855074358,-0.0157362454799005,-0.0119650100203238,0.000660585920308722,-0.097290660555956,0.000373917465210096,5.66504832412267e-06,0.00132240550417098,0.000142688789837446,-0.0081765426299566,0.0297364133707645,0.37552667097788,0.00104897315667578,-0.00858626770618799,0.000175380061974157,0.000132557136878925,0.0127023316240585,-0.00100296037302424,0.04456188169838,3.81505540390133e-05,7.38430316774667e-05,-0.00105397096759376,0.000846597048401072,-0.000309708800603314,0.00369874011807805,-0.000136510361141091,-3.74430621242771e-08,4.4023302705567e-06,-0.0010585334315977,-6.09087660008044e-07,-1.99674157319224e-05,0.00371243973561745,-0.0388045958758388,-0.0764757194982063,2.64230902842213e-05,8.40296252686627e-05,-0.000824901811226844,-0.000119802428954851,-0.00155411735349514,0.0174754851518932,-0.00134762482883968,-4.96590975424295e-05,0.00180026752385248,0.0510261645202912,-0.126270233397074,-0.22472155897798,-0.727627018193041,-0.0014648070076792,-0.0111407351814194,-0.0582682713284181,-0.0010215257433026,-0.419460674378413,0.000168915966019148,0.00844788935861938,0.000581964892843535,0.00277791554246991,-0.00222767967021819,-0.000299206476485551,-0.000354229214948931,5.77257546480053e-05,0.000834588992691895,0.00135681610311081,0.000533644977246195,0.00374862845271427,-0.0865055169417341,3.54471595194723e-05,-6.37978617945978e-05,1.20613453316104e-05,7.76692550038795e-06,5.19110959494584e-06,-1.31410778765606e-07,-6.70853331570937e-13,3.28730098697605e-16,1.69154553977882e-16,-2.65610190117746e-07,-1.86482773667507e-17,2.12627064649114e-05,-9.86511443389371e-17,4.31205228567161e-17,-1.64935373110609e-16,4.37329630513513e-16,-8.8037216405823e-17,-1.56753863307621e-17,-1.37043154602168e-16,1.84374389414452e-16,-2.7588233754592e-16,-9.43062024685955e-17,-6.22529576189859e-17,-4.73771147849861e-07,-1.98625837999344e-16,3.03576608295941e-17,-2.15973072759112e-16,-3.07913416985883e-16,0.000107024354462637,-1.43394970357088e-16,3.90546628743327e-17,0,-2.11714782858659e-16,-2.43795366226793e-17,1.33099905475662e-16,-3.00974523081976e-16,-2.38974129295895e-16,-1.21031547203326e-16,-2.23057755778175e-06,9.31040159952205e-18,2.46268325893424e-17
"t49",-0.00140404217938336,0.0923389945146517,0.1870374044702,0.0355148691583403,-0.0604394021872675,-0.0115174782649397,-0.0169949447582398,-0.013174813869626,0.000739144182827825,-0.111750764401981,0.000438079275810833,6.64182564734328e-06,0.00158219242289987,0.000174807199050301,-0.0110855334355858,0.0405822562276574,0.542744604434289,0.00169645156631899,-0.0139236307295352,0.000286060147114223,0.000217328840940319,0.0258756304133889,-0.00206474243055555,0.10612771192284,0.000101468988546663,0.000201664527920328,-0.00329741627717439,0.00387451234225797,-0.00147507262026401,0.019541671714788,-0.000771980734910497,1.64894615860523e-06,-6.14975805816507e-05,0.0131868752987771,3.20936704789219e-06,7.06068353169685e-05,-0.0115508732040759,0.0852781049405034,0.153988531181794,-3.30356027298726e-05,-0.000100499962594823,0.000858911951206167,9.58383750378738e-05,0.00111813775389236,-0.0123466776463352,0.000814517947164622,2.50726917176811e-05,-0.000809144784558961,-0.0194719847047502,0.0480218879780329,0.0851236415519815,0.261683713348573,0.000476581542773251,0.00326329678924016,0.0146797260246811,0.00025573806696123,0.102361133451604,-3.69221084409695e-05,-0.00179747574797792,-0.000120797025465822,-0.000552469467474551,0.000424867126730366,5.63884594264285e-05,6.46322033389983e-05,-1.0038133702814e-05,-0.000141404820716312,-0.000201353273262639,-7.72146145874872e-05,-0.000486746793197114,0.0103660448901402,-4.16440013042976e-06,6.9112260487583e-06,-1.15892813876747e-06,-6.49693698699883e-07,-3.02515784589719e-07,1.45325250097694e-09,-3.19393466397003e-16,-9.43863043278981e-15,-2.38821512696593e-15,-3.14784436119553e-09,-2.52584953820689e-14,3.32820128397834e-07,-0.707106781186548,7.91028413582034e-14,-2.45991406030873e-15,2.90885456016945e-14,-7.75724970369929e-15,-3.13223770222801e-15,5.06886199680423e-15,-4.35429829761855e-15,-1.09047580631952e-14,2.06662302748509e-15,-1.29745900965295e-16,-2.00264894449046e-08,4.91880841613224e-15,2.40345937596587e-15,-4.10207214333533e-15,-1.14589327609993e-15,6.06022845235556e-06,2.64560752616162e-16,9.86826608853795e-16,-1.16139736716647e-15,-8.08878528942961e-16,2.07598351732588e-16,-3.6710197856907e-16,5.08924499764696e-16,-4.79904166905758e-16,-5.37883138831946e-17,-2.58961078206544e-07,2.87395668113021e-16,-1.70835741846911e-16
"t50",-0.00140404217938336,0.0923389945146517,0.1870374044702,0.0355148691583403,-0.0604394021872675,-0.0115174782649397,-0.0169949447582398,-0.013174813869626,0.000739144182827823,-0.111750764401981,0.00043807927581082,6.64182564730734e-06,0.00158219242289988,0.000174807199050284,-0.0110855334355857,0.0405822562276573,0.54274460443429,0.00169645156631892,-0.0139236307295352,0.00028606014711422,0.000217328840940372,0.0258756304133891,-0.00206474243055561,0.10612771192284,0.000101468988546911,0.000201664527920386,-0.00329741627717422,0.00387451234225808,-0.00147507262026405,0.0195416717147879,-0.000771980734910467,1.64894615861666e-06,-6.14975805818603e-05,0.0131868752987771,3.20936704784213e-06,7.06068353170227e-05,-0.0115508732040758,0.0852781049405033,0.153988531181794,-3.30356027292416e-05,-0.000100499962594896,0.00085891195120631,9.58383750377146e-05,0.00111813775389242,-0.012346677646335,0.000814517947164587,2.50726917172713e-05,-0.000809144784558732,-0.0194719847047502,0.0480218879780326,0.0851236415519813,0.261683713348573,0.000476581542772939,0.00326329678924013,0.0146797260246811,0.000255738066962085,0.102361133451604,-3.69221084404889e-05,-0.00179747574797776,-0.000120797025466093,-0.000552469467474583,0.000424867126730342,5.63884594262039e-05,6.46322033389666e-05,-1.00381337013343e-05,-0.000141404820716251,-0.000201353273262686,-7.72146145872438e-05,-0.000486746793198505,0.0103660448901401,-4.16440013071556e-06,6.91122604791742e-06,-1.15892813830126e-06,-6.49693696802271e-07,-3.02515784907174e-07,1.45324929694268e-09,-4.74987693257132e-15,9.19490178441507e-15,2.28903304408725e-15,-3.14784325744215e-09,2.48675320786707e-14,3.32820144542309e-07,0.707106781186548,-7.92808814453742e-14,2.55015514063315e-15,-2.91972958289811e-14,7.55688914222397e-15,3.18918575730078e-15,-5.48432826930068e-15,4.27539697228497e-15,1.10660830028703e-14,-2.0107980376494e-15,2.52373703793633e-16,-2.00264886430422e-08,-4.92271154395318e-15,-2.32106001085697e-15,4.22110398934708e-15,1.48795906151911e-15,6.06022845300695e-06,-3.77286933116218e-16,-1.00480450963734e-15,1.06858966120171e-15,9.69213035558408e-16,-1.887859625113e-16,2.75210921189884e-16,-1.79110198894605e-16,5.76976115052142e-16,1.2141875856996e-16,-2.58961078520095e-07,-2.85442551536398e-16,7.54949888094541e-17
"t13",-0.00140976168090257,0.0928069821382488,0.193177978532523,0.0368601900019244,-0.0638445325518424,-0.01223492527264,-0.0181978189140298,-0.0149139079252127,0.000897489888807121,-0.165417466331317,0.000871456778130236,1.34118460050041e-05,0.00690361445008953,-0.000668343676728184,0.000349109827198426,-0.000594623433069499,0.0318312162603882,9.78368234138974e-05,-0.000790116055033274,1.56386889834731e-05,1.14633030746116e-05,-0.00163687801926412,0.000143664315691158,-0.0166469686392634,-2.23999333055524e-05,-4.75137897837949e-05,0.00101805938898408,-0.00187253368840289,0.000736155241848506,-0.0105125710851489,0.000433733739413276,-1.66076375135632e-06,7.00823102876078e-05,-0.0153548508116288,-4.87414185134867e-06,-0.0001344002366909,0.0242179545068277,-0.258046496309699,-0.531545321477912,0.00158765064596302,-0.0090984579877469,0.00684607795059465,0.000202807752141107,0.00152170249605331,-0.0155229058145035,0.000447807693872312,-5.58989431846029e-07,0.000250050951760891,0.0118859860519186,-0.0295386698153139,-0.0528196518520765,-0.177806703382726,-0.00033824949194542,-0.00162267562158073,0.0328201717501874,0.000677089634969258,0.572490636982017,0.000288386331322636,0.0114232514858923,0.000676862365556203,0.00267365598685356,-0.00185794649665103,-0.000240444055982854,-0.00025812196125773,3.62025217118121e-05,0.000477825103284326,0.000285128830526258,5.51683195648831e-05,-0.00315462015457988,0.442102129788243,-0.000443906866177215,-0.000291114798770704,2.76793595854203e-05,1.37592299532953e-05,7.31282771623647e-06,-1.58623022981398e-07,-7.90020477988351e-13,-2.21827764490534e-16,-2.71696623451778e-17,-3.09526625983498e-07,9.23347227670124e-16,2.46638783907566e-05,-2.96034433594332e-17,1.15942839753594e-15,4.92969376444886e-17,-8.93276741598298e-16,4.73579508941668e-16,-7.04810964420899e-17,1.26201132877313e-16,-4.08737289367394e-16,7.49093038542139e-16,3.65926494697023e-16,-5.60577070067596e-17,-5.3551581909078e-07,-4.33680868994202e-18,8.32667268468867e-17,-8.14371356808175e-16,2.57498015965307e-17,0.000119718360162614,4.44778812334224e-16,3.0296694855768e-16,3.16587034365767e-17,4.59078355882219e-16,-1.50608884086554e-16,4.2204205330893e-17,3.71230823859037e-16,3.23277271579202e-16,1.51373726600292e-16,-2.42502010840964e-06,-1.34496645222922e-17,7.4011037664117e-17
"t23",-0.00147293803361528,0.0974628212979275,0.218378693032136,0.0420291616043585,-0.0747719889960988,-0.0144364992434398,-0.0216866097340803,-0.018786082469583,0.00118932567919174,-0.240927342074742,0.00137992755202442,2.13057567301278e-05,0.0121292357876855,-0.00135486641923771,0.0048631332776318,-0.0161270732520232,-0.0969214016992191,-5.81754406776547e-05,0.000455457756586541,-8.43098835838496e-06,-5.82453097328853e-06,-0.000121133411455598,1.24858182911549e-05,-0.00363123962533116,-6.31992211378579e-06,-1.40046597838558e-05,0.000354522055440544,-0.000824463698314333,0.000329097571886587,-0.00486661762322116,0.000204805407818809,-9.99904757910219e-07,4.42297025540174e-05,-0.00976921674498708,-3.41467941335227e-06,-0.000101642215998173,0.0188908079063872,-0.223730004893347,-0.476281085142778,0.00183076237271976,-0.0108405759971973,0.00918344797140068,0.000380382906023713,0.00352542021058499,-0.0375762744785976,0.00188601748599897,4.36739852196742e-05,-0.00116374398130227,-0.0201728828458649,0.0493439905029125,0.0866216188263588,0.231903652766367,0.000292390384655962,0.000901405956613412,-0.0075012258138685,-0.000146386746065241,-0.0953097843233307,1.50461595557711e-05,0.00126093535495193,0.000113130401874557,0.000736804964953652,-0.000744743623978704,-0.000106123081961946,-0.000146150380578811,2.93794498929245e-05,0.000474282923155044,0.00139280243906618,0.000624001625074387,0.00917268545249441,-0.710800275158941,0.000646072487290433,0.000308413857810034,-2.1214212560643e-05,-8.05663630898249e-06,-2.66779118993261e-06,2.31281454682319e-08,7.7610254470515e-14,3.66026653431106e-16,3.61115237205444e-17,2.34837841156932e-08,-9.70360944374526e-16,-1.61726220469847e-06,-3.74462807951636e-17,-1.30863461603701e-15,2.33055471661188e-16,9.20842968528341e-16,1.70870262383715e-16,3.4986347289246e-17,-2.46330733588707e-16,5.40195901648331e-16,-3.57474214416422e-16,-7.82521381823639e-17,-1.61615808660669e-16,6.49660280432895e-10,-4.54497550705923e-16,-1.89084858881472e-16,6.08210313710056e-16,3.03576608295941e-18,3.4676540367172e-06,6.33697810379431e-17,-6.34358169193509e-16,1.59594559789866e-16,-2.47224080348216e-16,2.28750512535036e-16,-1.27189743780108e-16,1.42247325030098e-16,-7.01280292609042e-17,-4.38269608540125e-17,-3.1903408682487e-07,-3.48789575641121e-16,3.72611113441953e-17
"t47",-0.00151947052663034,0.100896267105482,0.237266383453428,0.0459099763428037,-0.0830189126740018,-0.0161003467251476,-0.024328091928303,-0.0217459226490689,0.00141415697068889,-0.299843408709111,0.00178044414153481,2.75257987276367e-05,0.0162867047245887,-0.00190718121971564,0.00866746274485436,-0.0292561679441792,-0.208540629520157,-0.000200030086921253,0.00158925975806933,-3.03933410370468e-05,-2.16321838334488e-05,0.00138668978629158,-0.000118510330998846,0.0100464154026764,1.11954964955734e-05,2.27981233573485e-05,-0.0004042234437772,0.000493947180811692,-0.00018738344819153,0.00245081561581897,-9.57948199495482e-05,1.08675455868197e-07,-2.43728209178001e-06,0.000453121458670446,-1.63507238640403e-07,-1.1313323869766e-05,0.00254050134879485,-0.0457812317054408,-0.106689384959169,0.000631128695627953,-0.00387705903160268,0.00367856034824904,0.000189142046903168,0.00191930336152322,-0.0207854715101519,0.00120425608693499,3.36541260103674e-05,-0.00103376171472387,-0.022904335803718,0.0563561435818783,0.0996210144118131,0.29349346399535,0.000461323296004036,0.00194077553011191,-0.035841022936977,-0.000738368588728092,-0.622016096349821,-0.000321244913790656,-0.0129502256989079,-0.000783492341955235,-0.0032469594419213,0.00240672174723582,0.000318436929636081,0.000366670304577543,-5.90420769473157e-05,-0.0008589889947942,-0.00165539621948027,-0.000694262146650618,-0.00795791564112817,0.526684094711995,-0.000461712097325375,-0.000191830322156752,1.09918721199122e-05,3.4685477105843e-06,7.75655790944747e-07,-2.63920231285616e-09,-5.36156798920356e-15,-2.82028090117792e-17,-1.19017721628197e-16,-1.21160999351052e-09,1.49176054538638e-16,6.82941271464565e-08,7.85225046411854e-17,4.74401466419511e-16,-2.45304357368676e-16,-5.16454582663153e-16,-5.38814598407406e-16,-2.2129994302372e-16,-1.34956065420133e-16,-1.8874497660431e-16,-4.23901448831392e-16,-1.70812724926968e-16,2.40296882844471e-16,1.10090030785599e-11,2.81282701124208e-16,2.73110527249099e-16,1.78705740662291e-16,-7.98548781353464e-17,1.55933426617766e-07,2.76560951445691e-17,2.6447424853864e-15,-1.21701693861498e-17,9.99729664779374e-17,-3.70635935848135e-16,1.1063986883886e-16,-2.87266141863612e-16,-1.67104868034542e-16,-3.09914311328435e-16,-4.49373477859122e-08,3.79597876164986e-16,-1.098550385676e-16
"t96",-0.0015495411882485,0.103116789850998,0.249607758750694,0.0484485041002674,-0.0884310376657765,-0.0171932210369697,-0.0260650959237316,-0.0237038861544962,0.00156360982527716,-0.339314001628372,0.0020503291483888,3.17179867530179e-05,0.0191051938582335,-0.00228413327272325,0.0113359295664422,-0.0384810006360443,-0.288109752422074,-0.000303867221498829,0.00241970223241366,-4.65004531575948e-05,-3.32387847939716e-05,0.00254383669779952,-0.000219236437174711,0.0208319539348285,2.52454723456118e-05,5.24334569273572e-05,-0.00102657470191638,0.00162071192217404,-0.000630351402555425,0.00878096624283162,-0.000357194805513686,1.16005585784152e-06,-4.76925249435033e-05,0.0104059513464711,3.1697032910571e-06,8.56284003595675e-05,-0.0153527317898271,0.163136518355533,0.337222992633038,-0.00109663588172855,0.0063940473666858,-0.00516836794277643,-0.000197896311241595,-0.0017890404602199,0.0189980808452332,-0.000931480060818533,-2.15517706945185e-05,0.000587003387171722,0.0110062550462585,-0.0269877177198773,-0.0475141158353189,-0.13283902366038,-0.000188854110054208,-0.000715826170062907,0.0114019313552326,0.000233454447750946,0.191836320253327,8.90715181559959e-05,0.00349901065224484,0.000206729333996637,0.000822467542564428,-0.000585841624328685,-7.66420081028405e-05,-8.55910015295361e-05,1.3171958930791e-05,0.000187018659639425,0.000318629496785398,0.000130551049276858,0.00135544004104818,-0.0834336861369776,7.18533071043365e-05,2.77717500355049e-05,-1.43219856106288e-06,-4.01099077174921e-07,-6.66177877540141e-08,8.19264372054623e-11,-8.10100152170568e-17,7.77752428432477e-16,-1.73068053578036e-16,5.66468609563406e-12,-3.19437130826689e-15,-2.15034985464094e-11,6.99602691192324e-16,2.11091256307366e-15,7.54316655770187e-16,-1.86104628521855e-15,-2.55082955626096e-15,-4.62032228725345e-16,-1.10371781159024e-16,8.58180266010516e-17,1.4026334029347e-16,1.23214344290514e-15,1.38148611397604e-15,3.30590288081861e-13,1.12843762112291e-15,-5.76405242980194e-15,3.66016827848918e-15,-8.35938848524342e-15,7.23598510103673e-09,-1.91353415933484e-13,0.707106781186546,5.37989249503601e-14,6.21683205387317e-15,-1.32896543611042e-15,-2.86688579502921e-16,-8.03339599703135e-16,2.42830931448558e-15,-1.69365447014297e-16,-5.09333913448749e-09,1.61958483248391e-16,2.7172383969367e-18
"t97",-0.00154954118824851,0.103116789850998,0.249607758750694,0.0484485041002674,-0.0884310376657765,-0.0171932210369697,-0.0260650959237317,-0.0237038861544962,0.00156360982527715,-0.339314001628372,0.00205032914838884,3.17179867530249e-05,0.0191051938582335,-0.00228413327272329,0.0113359295664422,-0.0384810006360443,-0.288109752422074,-0.000303867221498785,0.00241970223241361,-4.65004531575749e-05,-3.32387847938741e-05,0.00254383669779948,-0.00021923643717466,0.0208319539348285,2.52454723455844e-05,5.24334569274115e-05,-0.00102657470191641,0.001620711922174,-0.000630351402555474,0.00878096624283156,-0.000357194805513617,1.16005585783891e-06,-4.76925249434419e-05,0.0104059513464711,3.16970329098869e-06,8.56284003595892e-05,-0.0153527317898271,0.163136518355532,0.337222992633037,-0.00109663588172875,0.00639404736668584,-0.00516836794277649,-0.000197896311241592,-0.00178904046021998,0.0189980808452331,-0.000931480060818579,-2.15517706944635e-05,0.000587003387171931,0.0110062550462584,-0.0269877177198773,-0.0475141158353183,-0.132839023660379,-0.000188854110054388,-0.00071582617006289,0.0114019313552322,0.000233454447750567,0.191836320253324,8.90715181564531e-05,0.00349901065224476,0.000206729333995996,0.000822467542564337,-0.000585841624328654,-7.66420081028844e-05,-8.55910015295936e-05,1.31719589309916e-05,0.00018701865963902,0.000318629496785436,0.000130551049276767,0.00135544004104851,-0.0834336861369746,7.18533071037195e-05,2.77717500355425e-05,-1.43219856122654e-06,-4.01099077209817e-07,-6.66177873722665e-08,8.19278377778287e-11,2.72729930654642e-16,-9.7572774512833e-16,2.64048383318381e-16,5.66366805996965e-12,3.22289260166683e-15,-2.15029260944386e-11,-6.32463732302918e-16,-2.19347848203727e-15,-6.34435673895708e-16,2.11092837276263e-15,2.46585521099241e-15,6.45217210717665e-16,9.70360944374526e-17,-3.56031525914805e-17,2.60696899659349e-16,-9.17400401813416e-16,-1.58215261968767e-15,3.32260631971649e-13,-1.14925430283463e-15,5.63627920377452e-15,-4.17250547399836e-15,8.34058435381438e-15,7.23600083942389e-09,1.91090660473366e-13,-0.707106781186549,-5.4000640764551e-14,-6.30049887182713e-15,1.43011225239068e-15,3.32988166512323e-16,6.02247201761386e-16,-2.34131289327008e-15,4.20657371771074e-16,-5.09333873089323e-09,-2.98359873025123e-16,3.58460826508337e-18
"t29",-0.0013500436485311,0.0883556170043219,0.164535018350007,0.0308553529368171,-0.0502125516714437,-0.00943030918823972,-0.0136240959382613,-0.00881593157621916,0.000323149988942442,0.171371031915006,0.00512451577011633,7.17004289118271e-05,0.0134795591468404,-0.00089271041666288,-0.000823608425638098,0.00333065624453489,0.0326461558253361,-0.000338878390176378,0.00290148672324493,-6.5050450550927e-05,-5.31715288035217e-05,-0.0403965440615751,0.00346333354025402,-0.561973746972247,-0.00929766374497819,0.00852054325401422,-0.0186660110815164,0.00100204597428507,0.00101115598590859,-0.313474834994154,-0.0100023055753619,2.99821783055163e-06,-9.89889121364839e-05,0.0207943493464427,3.9335172198658e-06,6.82305966933435e-05,-0.00991659564204587,0.0369032165019466,0.0406489162580165,0.000461407854781973,-0.0029753457445217,0.00306848442491646,0.000153144992990868,0.00145473338262727,-0.0155299070520138,0.000763885307543694,1.57184140420728e-05,-0.000353237712868482,-0.00327107945278487,0.0077951668798879,0.0132524580148754,0.0180036362767612,-4.83646207322247e-05,-0.000916498616439279,-0.0310217813790227,0.000215578290333681,-0.00158941665858234,4.96327237324007e-05,0.00234983355749617,0.000158942182873952,0.000757266324107997,-0.000615223140366883,-8.30325634561807e-05,-9.96967186673e-05,1.659373095593e-05,0.000242458435280164,0.000405782303075819,0.000159133519527051,0.000998246184277622,-0.0039916465486024,-1.26156925634141e-05,-3.76297449633594e-05,5.80896192937594e-06,3.64130071163558e-06,2.49493136652429e-06,-6.91504809802179e-08,0.70710678118935,1.22971077765044e-13,2.95558644175799e-15,-1.4618545404035e-07,4.78566838935102e-15,1.1788139063783e-05,2.21997830509057e-15,-2.07590334853686e-15,2.13958839157218e-16,-2.14449203665715e-15,2.28983498828939e-16,-8.33263408347029e-16,-7.84095011141517e-16,-1.49544781151392e-15,-4.3298919227576e-16,5.51483014445179e-16,1.77010531349728e-16,-2.75991417178815e-07,1.79370407416002e-15,2.56739074444567e-16,-1.50508945584438e-15,1.06034972469082e-15,6.39555719937832e-05,5.80355754117604e-16,1.79288136780483e-16,1.11369247157711e-15,3.35099471129095e-16,-1.33454898378902e-15,-3.21487047523918e-16,-7.32053306862213e-16,-1.34445165805104e-16,-1.6610354284754e-16,-1.46793166578077e-06,4.17568421688988e-17,2.51073634333228e-17
