"","t1","t3","t4","t10","t19","t55","t57","t114","t121","t122","t123","t120","t56","t12","t13","t9","t15","t23","t33","t34","t26","t30","t31","t14","t164","t165","t85","t86","t160","t161","t100","t152","t153","t95","t48","t49","t167","t168","t140","t141","t118","t119","t76","t111","t112","t69","t116","t117","t107","t108","t80","t25","t20","t46","t154","t155","t72","t146","t147","t83","t50","t73","t131","t132","t88","t89","t51","t62","t70","t71","t11","t17","t77","t78","t148","t149","t92","t44","t144","t145","t93","t94","t171","t172","t128","t169","t170","t90","t91","t113","t126","t166","t173","t174","t96","t16","t53","t54","t52","t58","t59","t40","t41","t84","t129","t130","t38","t65","t66","t45","t5","t7","t8","t2","t6","t67","t101","t102","t75","t105","t106","t60","t61","t32","t18","t24","t115","t124","t125","t135","t136","t150","t151","t162","t163","t156","t157","t81","t82","t74","t103","t104","t97","t98","t99","t68","t47","t133","t134","t138","t139","t79","t127","t175","t176","t87","t137","t158","t159","t142","t143","t109","t110","t42","t43","t39","t63","t64","t29","t36","t37","t35","t21","t22","t27","t28"
"t74",12.5974205892,12.0750484301,12.22353423088,14.61626261648,17.07035953398,20.25933810328,19.45800227113,19.89230479823,20.25933810314,20.259338103046,20.113456128246,19.84315436459,20.25933810333,15.11028961558,15.10647614428,17.33870255438,15.92361530378,17.92283070068,17.65511380338,18.13662482898,17.23131247358,17.61130544178,17.51188307808,17.39499604328,20.25933810383,20.25933810383,19.9327836371,20.2593381039,20.25933810395,20.25933810395,20.25933810388,20.25933810388,20.25933810388,20.25933810398,20.25933810408,17.97580815457,20.25933810371,20.25933810371,20.259338103718,20.259338103718,20.259338103848,20.259338103848,20.026547161548,20.259338103848,20.259338103848,20.259338103848,20.259338103858,20.259338103858,20.259338103858,20.259338103858,20.259338104058,19.73224139601,17.21586098391,19.08788626231,20.25933810281,20.25933810281,20.25933810321,20.25933810301,20.25933810301,19.71261415541,18.4151198256,20.25933810333,20.09990858393,20.25933810313,20.25933810313,20.25933810313,20.25933810283,20.1561876712,18.93182192122,20.2593381039,14.87815967718,18.27475180998,19.57529026818,19.76014777068,20.05802219563,20.25933810438,20.25933810438,18.07536384448,20.09309690318,20.25933810398,19.6092608895,20.25933810448,20.25933810493,20.25933810493,20.25933810408,20.25933810407,20.25933810407,20.25933810424,20.25933810424,20.25933810418,20.25933810418,20.25933810418,20.25933810419,20.25933810419,20.25933810428,16.74806675728,20.25933810368,20.25933810368,18.83167067326,19.87861153986,20.25933810386,18.06394072004,17.7693003495,20.25933810354,20.25933810354,20.25933810354,17.84899958094,20.25933810378,18.93770893728,19.30041473758,13.28030535098,13.33354185028,13.28998801628,8.86921401524,7.8651503368,10.93540401528,10.47641847868,10.3771565781,10.93540401498,10.93540401458,10.93540401458,10.74641044968,10.93540401468,8.6982815839,7.3274572048,8.4409390356,10.9354040151,10.93540401517,10.62941136057,6.121752333253,6.121752333253,5.93076287672,6.1217523332,6.12175233319,6.12175233319,6.12175233322,6.12175233322,2.5337256186,1.559549819,0,3.06315144302,3.06315144302,3.063151443,7.41912294933,7.9697482192,6.50632921395,7.9697482189,7.9697482188,7.9697482188,7.9697482188,7.9697482188,7.9697482189,7.7121795663,7.96974821956,7.96974821956,7.13847659569,7.67285708768,7.9697482191,7.9697482191,8.5572768935,8.5572768935,8.5572768934,8.5572768934,6.10902642817,6.11404945296,7.53822206537,8.55727689307,7.19537891997,7.3560531973,7.08764678432,9.00571918372,9.0057191837,8.16757398419,8.12404320539,9.9000572051,8.6146866101
"t103",12.59742058942,12.07504843032,12.2235342311,14.6162626167,17.0703595342,20.2593381035,19.45800227135,19.89230479845,20.25933810336,20.259338103266,20.113456128466,19.84315436481,20.25933810355,15.1102896158,15.1064761445,17.3387025546,15.923615304,17.9228307009,17.6551138036,18.1366248292,17.2313124738,17.611305442,17.5118830783,17.3949960435,20.25933810405,20.25933810405,19.93278363732,20.25933810412,20.25933810417,20.25933810417,20.2593381041,20.2593381041,20.2593381041,20.2593381042,20.2593381043,17.97580815479,20.25933810393,20.25933810393,20.259338103938,20.259338103938,20.259338104068,20.259338104068,20.026547161768,20.259338104068,20.259338104068,20.259338104068,20.259338104078,20.259338104078,20.259338104078,20.259338104078,20.259338104278,19.73224139623,17.21586098413,19.08788626253,20.25933810303,20.25933810303,20.25933810343,20.25933810323,20.25933810323,19.71261415563,18.41511982582,20.25933810355,20.09990858415,20.25933810335,20.25933810335,20.25933810335,20.25933810305,20.15618767142,18.93182192144,20.25933810412,14.8781596774,18.2747518102,19.5752902684,19.7601477709,20.05802219585,20.2593381046,20.2593381046,18.0753638447,20.0930969034,20.2593381042,19.60926088972,20.2593381047,20.25933810515,20.25933810515,20.2593381043,20.25933810429,20.25933810429,20.25933810446,20.25933810446,20.2593381044,20.2593381044,20.2593381044,20.25933810441,20.25933810441,20.2593381045,16.7480667575,20.2593381039,20.2593381039,18.83167067348,19.87861154008,20.25933810408,18.06394072026,17.76930034972,20.25933810376,20.25933810376,20.25933810376,17.84899958116,20.259338104,18.9377089375,19.3004147378,13.2803053512,13.3335418505,13.2899880165,8.86921401546,7.86515033702,10.9354040155,10.4764184789,10.37715657832,10.9354040152,10.9354040148,10.9354040148,10.7464104499,10.9354040149,8.69828158412,7.32745720502,8.44093903582,10.93540401532,10.93540401539,10.62941136079,6.121752333473,6.121752333473,5.93076287694,6.12175233342,6.12175233341,6.12175233341,6.12175233344,6.12175233344,3.06315144362,2.08897564402,3.06315144302,0,1.2306526686,1.35660444002,7.41912294955,7.96974821942,6.50632921417,7.96974821912,7.96974821902,7.96974821902,7.96974821902,7.96974821902,7.96974821912,7.71217956652,7.96974821978,7.96974821978,7.13847659591,7.6728570879,7.96974821932,7.96974821932,8.55727689372,8.55727689372,8.55727689362,8.55727689362,6.10902642839,6.11404945318,7.53822206559,8.55727689329,7.19537892019,7.35605319752,7.08764678454,9.00571918394,9.00571918392,8.16757398441,8.12404320561,9.90005720532,8.61468661032
"t104",12.59742058942,12.07504843032,12.2235342311,14.6162626167,17.0703595342,20.2593381035,19.45800227135,19.89230479845,20.25933810336,20.259338103266,20.113456128466,19.84315436481,20.25933810355,15.1102896158,15.1064761445,17.3387025546,15.923615304,17.9228307009,17.6551138036,18.1366248292,17.2313124738,17.611305442,17.5118830783,17.3949960435,20.25933810405,20.25933810405,19.93278363732,20.25933810412,20.25933810417,20.25933810417,20.2593381041,20.2593381041,20.2593381041,20.2593381042,20.2593381043,17.97580815479,20.25933810393,20.25933810393,20.259338103938,20.259338103938,20.259338104068,20.259338104068,20.026547161768,20.259338104068,20.259338104068,20.259338104068,20.259338104078,20.259338104078,20.259338104078,20.259338104078,20.259338104278,19.73224139623,17.21586098413,19.08788626253,20.25933810303,20.25933810303,20.25933810343,20.25933810323,20.25933810323,19.71261415563,18.41511982582,20.25933810355,20.09990858415,20.25933810335,20.25933810335,20.25933810335,20.25933810305,20.15618767142,18.93182192144,20.25933810412,14.8781596774,18.2747518102,19.5752902684,19.7601477709,20.05802219585,20.2593381046,20.2593381046,18.0753638447,20.0930969034,20.2593381042,19.60926088972,20.2593381047,20.25933810515,20.25933810515,20.2593381043,20.25933810429,20.25933810429,20.25933810446,20.25933810446,20.2593381044,20.2593381044,20.2593381044,20.25933810441,20.25933810441,20.2593381045,16.7480667575,20.2593381039,20.2593381039,18.83167067348,19.87861154008,20.25933810408,18.06394072026,17.76930034972,20.25933810376,20.25933810376,20.25933810376,17.84899958116,20.259338104,18.9377089375,19.3004147378,13.2803053512,13.3335418505,13.2899880165,8.86921401546,7.86515033702,10.9354040155,10.4764184789,10.37715657832,10.9354040152,10.9354040148,10.9354040148,10.7464104499,10.9354040149,8.69828158412,7.32745720502,8.44093903582,10.93540401532,10.93540401539,10.62941136079,6.121752333473,6.121752333473,5.93076287694,6.12175233342,6.12175233341,6.12175233341,6.12175233344,6.12175233344,3.06315144362,2.08897564402,3.06315144302,1.2306526686,0,1.35660444002,7.41912294955,7.96974821942,6.50632921417,7.96974821912,7.96974821902,7.96974821902,7.96974821902,7.96974821902,7.96974821912,7.71217956652,7.96974821978,7.96974821978,7.13847659591,7.6728570879,7.96974821932,7.96974821932,8.55727689372,8.55727689372,8.55727689362,8.55727689362,6.10902642839,6.11404945318,7.53822206559,8.55727689329,7.19537892019,7.35605319752,7.08764678454,9.00571918394,9.00571918392,8.16757398441,8.12404320561,9.90005720532,8.61468661032
"t97",12.5974205894,12.0750484303,12.22353423108,14.61626261668,17.07035953418,20.25933810348,19.45800227133,19.89230479843,20.25933810334,20.259338103246,20.113456128446,19.84315436479,20.25933810353,15.11028961578,15.10647614448,17.33870255458,15.92361530398,17.92283070088,17.65511380358,18.13662482918,17.23131247378,17.61130544198,17.51188307828,17.39499604348,20.25933810403,20.25933810403,19.9327836373,20.2593381041,20.25933810415,20.25933810415,20.25933810408,20.25933810408,20.25933810408,20.25933810418,20.25933810428,17.97580815477,20.25933810391,20.25933810391,20.259338103918,20.259338103918,20.259338104048,20.259338104048,20.026547161748,20.259338104048,20.259338104048,20.259338104048,20.259338104058,20.259338104058,20.259338104058,20.259338104058,20.259338104258,19.73224139621,17.21586098411,19.08788626251,20.25933810301,20.25933810301,20.25933810341,20.25933810321,20.25933810321,19.71261415561,18.4151198258,20.25933810353,20.09990858413,20.25933810333,20.25933810333,20.25933810333,20.25933810303,20.1561876714,18.93182192142,20.2593381041,14.87815967738,18.27475181018,19.57529026838,19.76014777088,20.05802219583,20.25933810458,20.25933810458,18.07536384468,20.09309690338,20.25933810418,19.6092608897,20.25933810468,20.25933810513,20.25933810513,20.25933810428,20.25933810427,20.25933810427,20.25933810444,20.25933810444,20.25933810438,20.25933810438,20.25933810438,20.25933810439,20.25933810439,20.25933810448,16.74806675748,20.25933810388,20.25933810388,18.83167067346,19.87861154006,20.25933810406,18.06394072024,17.7693003497,20.25933810374,20.25933810374,20.25933810374,17.84899958114,20.25933810398,18.93770893748,19.30041473778,13.28030535118,13.33354185048,13.28998801648,8.86921401544,7.865150337,10.93540401548,10.47641847888,10.3771565783,10.93540401518,10.93540401478,10.93540401478,10.74641044988,10.93540401488,8.6982815841,7.327457205,8.4409390358,10.9354040153,10.93540401537,10.62941136077,6.121752333453,6.121752333453,5.93076287692,6.1217523334,6.12175233339,6.12175233339,6.12175233342,6.12175233342,3.0631514436,2.088975644,3.063151443,1.35660444002,1.35660444002,0,7.41912294953,7.9697482194,6.50632921415,7.9697482191,7.969748219,7.969748219,7.969748219,7.969748219,7.9697482191,7.7121795665,7.96974821976,7.96974821976,7.13847659589,7.67285708788,7.9697482193,7.9697482193,8.5572768937,8.5572768937,8.5572768936,8.5572768936,6.10902642837,6.11404945316,7.53822206557,8.55727689327,7.19537892017,7.3560531975,7.08764678452,9.00571918392,9.0057191839,8.16757398439,8.12404320559,9.9000572053,8.6146866103
"t98",12.04679531993,11.52442316083,11.67290896161,14.06563734721,16.51973426471,19.70871283401,18.90737700186,19.34167952896,19.70871283387,19.708712833776,19.562830858976,19.29252909532,19.70871283406,14.55966434631,14.55585087501,16.78807728511,15.37299003451,17.37220543141,17.10448853411,17.58599955971,16.68068720431,17.06068017251,16.96125780881,16.84437077401,19.70871283456,19.70871283456,19.38215836783,19.70871283463,19.70871283468,19.70871283468,19.70871283461,19.70871283461,19.70871283461,19.70871283471,19.70871283481,17.4251828853,19.70871283444,19.70871283444,19.708712834448,19.708712834448,19.708712834578,19.708712834578,19.475921892278,19.708712834578,19.708712834578,19.708712834578,19.708712834588,19.708712834588,19.708712834588,19.708712834588,19.708712834788,19.18161612674,16.66523571464,18.53726099304,19.70871283354,19.70871283354,19.70871283394,19.70871283374,19.70871283374,19.16198888614,17.86449455633,19.70871283406,19.54928331466,19.70871283386,19.70871283386,19.70871283386,19.70871283356,19.60556240193,18.38119665195,19.70871283463,14.32753440791,17.72412654071,19.02466499891,19.20952250141,19.50739692636,19.70871283511,19.70871283511,17.52473857521,19.54247163391,19.70871283471,19.05863562023,19.70871283521,19.70871283566,19.70871283566,19.70871283481,19.7087128348,19.7087128348,19.70871283497,19.70871283497,19.70871283491,19.70871283491,19.70871283491,19.70871283492,19.70871283492,19.70871283501,16.19744148801,19.70871283441,19.70871283441,18.28104540399,19.32798627059,19.70871283459,17.51331545077,17.21867508023,19.70871283427,19.70871283427,19.70871283427,17.29837431167,19.70871283451,18.38708366801,18.74978946831,12.72968008171,12.78291658101,12.73936274701,8.31858874597,7.31452506753,10.38477874601,9.92579320941,9.82653130883,10.38477874571,10.38477874531,10.38477874531,10.19578518041,10.38477874541,8.14765631463,6.77683193553,7.89031376633,10.38477874583,10.3847787459,10.0787860913,7.419122949783,7.419122949783,7.22813349325,7.41912294973,7.41912294972,7.41912294972,7.41912294975,7.41912294975,7.41912294993,6.44494715033,7.41912294933,7.41912294955,7.41912294955,7.41912294953,0,0.73497889513,1.01164860868,5.61443907163,5.61443907153,5.61443907153,5.61443907153,5.61443907153,5.61443907163,5.35687041903,5.61443907229,5.61443907229,4.78316744842,5.31754794041,5.61443907183,5.61443907183,8.00665162423,8.00665162423,8.00665162413,8.00665162413,5.5584011589,5.56342418369,6.9875967961,8.0066516238,6.6447536507,6.80542792803,6.53702151505,8.45509391445,8.45509391443,7.61694871492,7.57341793612,9.34943193583,8.06406134083
"t99",12.5974205898,12.0750484307,12.22353423148,14.61626261708,17.07035953458,20.25933810388,19.45800227173,19.89230479883,20.25933810374,20.259338103646,20.113456128846,19.84315436519,20.25933810393,15.11028961618,15.10647614488,17.33870255498,15.92361530438,17.92283070128,17.65511380398,18.13662482958,17.23131247418,17.61130544238,17.51188307868,17.39499604388,20.25933810443,20.25933810443,19.9327836377,20.2593381045,20.25933810455,20.25933810455,20.25933810448,20.25933810448,20.25933810448,20.25933810458,20.25933810468,17.97580815517,20.25933810431,20.25933810431,20.259338104318,20.259338104318,20.259338104448,20.259338104448,20.026547162148,20.259338104448,20.259338104448,20.259338104448,20.259338104458,20.259338104458,20.259338104458,20.259338104458,20.259338104658,19.73224139661,17.21586098451,19.08788626291,20.25933810341,20.25933810341,20.25933810381,20.25933810361,20.25933810361,19.71261415601,18.4151198262,20.25933810393,20.09990858453,20.25933810373,20.25933810373,20.25933810373,20.25933810343,20.1561876718,18.93182192182,20.2593381045,14.87815967778,18.27475181058,19.57529026878,19.76014777128,20.05802219623,20.25933810498,20.25933810498,18.07536384508,20.09309690378,20.25933810458,19.6092608901,20.25933810508,20.25933810553,20.25933810553,20.25933810468,20.25933810467,20.25933810467,20.25933810484,20.25933810484,20.25933810478,20.25933810478,20.25933810478,20.25933810479,20.25933810479,20.25933810488,16.74806675788,20.25933810428,20.25933810428,18.83167067386,19.87861154046,20.25933810446,18.06394072064,17.7693003501,20.25933810414,20.25933810414,20.25933810414,17.84899958154,20.25933810438,18.93770893788,19.30041473818,13.28030535158,13.33354185088,13.28998801688,8.86921401584,7.8651503374,10.93540401588,10.47641847928,10.3771565787,10.93540401558,10.93540401518,10.93540401518,10.74641045028,10.93540401528,8.6982815845,7.3274572054,8.4409390362,10.9354040157,10.93540401577,10.62941136117,7.969748219653,7.969748219653,7.77875876312,7.9697482196,7.96974821959,7.96974821959,7.96974821962,7.96974821962,7.9697482198,6.9955724202,7.9697482192,7.96974821942,7.96974821942,7.9697482194,0.73497889513,0,1.56227387855,6.1650643415,6.1650643414,6.1650643414,6.1650643414,6.1650643414,6.1650643415,5.9074956889,6.16506434216,6.16506434216,5.33379271829,5.86817321028,6.1650643417,6.1650643417,8.5572768941,8.5572768941,8.557276894,8.557276894,6.10902642877,6.11404945356,7.53822206597,8.55727689367,7.19537892057,7.3560531979,7.08764678492,9.00571918432,9.0057191843,8.16757398479,8.12404320599,9.9000572057,8.6146866107
"t68",11.13400158455,10.61162942545,10.76011522623,13.15284361183,15.60694052933,18.79591909863,17.99458326648,18.42888579358,18.79591909849,18.795919098396,18.650037123596,18.37973535994,18.79591909868,13.64687061093,13.64305713963,15.87528354973,14.46019629913,16.45941169603,16.19169479873,16.67320582433,15.76789346893,16.14788643713,16.04846407343,15.93157703863,18.79591909918,18.79591909918,18.46936463245,18.79591909925,18.7959190993,18.7959190993,18.79591909923,18.79591909923,18.79591909923,18.79591909933,18.79591909943,16.51238914992,18.79591909906,18.79591909906,18.795919099068,18.795919099068,18.795919099198,18.795919099198,18.563128156898,18.795919099198,18.795919099198,18.795919099198,18.795919099208,18.795919099208,18.795919099208,18.795919099208,18.795919099408,18.26882239136,15.75244197926,17.62446725766,18.79591909816,18.79591909816,18.79591909856,18.79591909836,18.79591909836,18.24919515076,16.95170082095,18.79591909868,18.63648957928,18.79591909848,18.79591909848,18.79591909848,18.79591909818,18.69276866655,17.46840291657,18.79591909925,13.41474067253,16.81133280533,18.11187126353,18.29672876603,18.59460319098,18.79591909973,18.79591909973,16.61194483983,18.62967789853,18.79591909933,18.14584188485,18.79591909983,18.79591910028,18.79591910028,18.79591909943,18.79591909942,18.79591909942,18.79591909959,18.79591909959,18.79591909953,18.79591909953,18.79591909953,18.79591909954,18.79591909954,18.79591909963,15.28464775263,18.79591909903,18.79591909903,17.36825166861,18.41519253521,18.79591909921,16.60052171539,16.30588134485,18.79591909889,18.79591909889,18.79591909889,16.38558057629,18.79591909913,17.47428993263,17.83699573293,11.81688634633,11.87012284563,11.82656901163,7.40579501059,6.40173133215,9.47198501063,9.01299947403,8.91373757345,9.47198501033,9.47198500993,9.47198500993,9.28299144503,9.47198501003,7.23486257925,5.86403820015,6.97752003095,9.47198501045,9.47198501052,9.16599235592,6.506329214403,6.506329214403,6.31533975787,6.50632921435,6.50632921434,6.50632921434,6.50632921437,6.50632921437,6.50632921455,5.53215341495,6.50632921395,6.50632921417,6.50632921417,6.50632921415,1.01164860868,1.56227387855,0,4.70164533625,4.70164533615,4.70164533615,4.70164533615,4.70164533615,4.70164533625,4.44407668365,4.70164533691,4.70164533691,3.87037371304,4.40475420503,4.70164533645,4.70164533645,7.09385788885,7.09385788885,7.09385788875,7.09385788875,4.64560742352,4.65063044831,6.07480306072,7.09385788842,5.73195991532,5.89263419265,5.62422777967,7.54230017907,7.54230017905,6.70415497954,6.66062420074,8.43663820045,7.15126760545
"t47",12.5974205895,12.0750484304,12.22353423118,14.61626261678,17.07035953428,20.25933810358,19.45800227143,19.89230479853,20.25933810344,20.259338103346,20.113456128546,19.84315436489,20.25933810363,15.11028961588,15.10647614458,17.33870255468,15.92361530408,17.92283070098,17.65511380368,18.13662482928,17.23131247388,17.61130544208,17.51188307838,17.39499604358,20.25933810413,20.25933810413,19.9327836374,20.2593381042,20.25933810425,20.25933810425,20.25933810418,20.25933810418,20.25933810418,20.25933810428,20.25933810438,17.97580815487,20.25933810401,20.25933810401,20.259338104018,20.259338104018,20.259338104148,20.259338104148,20.026547161848,20.259338104148,20.259338104148,20.259338104148,20.259338104158,20.259338104158,20.259338104158,20.259338104158,20.259338104358,19.73224139631,17.21586098421,19.08788626261,20.25933810311,20.25933810311,20.25933810351,20.25933810331,20.25933810331,19.71261415571,18.4151198259,20.25933810363,20.09990858423,20.25933810343,20.25933810343,20.25933810343,20.25933810313,20.1561876715,18.93182192152,20.2593381042,14.87815967748,18.27475181028,19.57529026848,19.76014777098,20.05802219593,20.25933810468,20.25933810468,18.07536384478,20.09309690348,20.25933810428,19.6092608898,20.25933810478,20.25933810523,20.25933810523,20.25933810438,20.25933810437,20.25933810437,20.25933810454,20.25933810454,20.25933810448,20.25933810448,20.25933810448,20.25933810449,20.25933810449,20.25933810458,16.74806675758,20.25933810398,20.25933810398,18.83167067356,19.87861154016,20.25933810416,18.06394072034,17.7693003498,20.25933810384,20.25933810384,20.25933810384,17.84899958124,20.25933810408,18.93770893758,19.30041473788,13.28030535128,13.33354185058,13.28998801658,8.86921401554,7.8651503371,10.93540401558,10.47641847898,10.3771565784,10.93540401528,10.93540401488,10.93540401488,10.74641044998,10.93540401498,8.6982815842,7.3274572051,8.4409390359,10.9354040154,10.93540401547,10.62941136087,7.969748219353,7.969748219353,7.77875876282,7.9697482193,7.96974821929,7.96974821929,7.96974821932,7.96974821932,7.9697482195,6.9955724199,7.9697482189,7.96974821912,7.96974821912,7.9697482191,5.61443907163,6.1650643415,4.70164533625,0,4.7175863459,4.7175863459,4.7175863459,4.7175863459,4.717586346,5.587917634,5.84548628726,5.84548628726,5.01421466339,5.54859515538,5.8454862868,5.8454862868,8.5572768938,8.5572768938,8.5572768937,8.5572768937,6.10902642847,6.11404945326,7.53822206567,8.55727689337,7.19537892027,7.3560531976,7.08764678462,9.00571918402,9.005719184,8.16757398449,8.12404320569,9.9000572054,8.6146866104
"t133",12.5974205894,12.0750484303,12.22353423108,14.61626261668,17.07035953418,20.25933810348,19.45800227133,19.89230479843,20.25933810334,20.259338103246,20.113456128446,19.84315436479,20.25933810353,15.11028961578,15.10647614448,17.33870255458,15.92361530398,17.92283070088,17.65511380358,18.13662482918,17.23131247378,17.61130544198,17.51188307828,17.39499604348,20.25933810403,20.25933810403,19.9327836373,20.2593381041,20.25933810415,20.25933810415,20.25933810408,20.25933810408,20.25933810408,20.25933810418,20.25933810428,17.97580815477,20.25933810391,20.25933810391,20.259338103918,20.259338103918,20.259338104048,20.259338104048,20.026547161748,20.259338104048,20.259338104048,20.259338104048,20.259338104058,20.259338104058,20.259338104058,20.259338104058,20.259338104258,19.73224139621,17.21586098411,19.08788626251,20.25933810301,20.25933810301,20.25933810341,20.25933810321,20.25933810321,19.71261415561,18.4151198258,20.25933810353,20.09990858413,20.25933810333,20.25933810333,20.25933810333,20.25933810303,20.1561876714,18.93182192142,20.2593381041,14.87815967738,18.27475181018,19.57529026838,19.76014777088,20.05802219583,20.25933810458,20.25933810458,18.07536384468,20.09309690338,20.25933810418,19.6092608897,20.25933810468,20.25933810513,20.25933810513,20.25933810428,20.25933810427,20.25933810427,20.25933810444,20.25933810444,20.25933810438,20.25933810438,20.25933810438,20.25933810439,20.25933810439,20.25933810448,16.74806675748,20.25933810388,20.25933810388,18.83167067346,19.87861154006,20.25933810406,18.06394072024,17.7693003497,20.25933810374,20.25933810374,20.25933810374,17.84899958114,20.25933810398,18.93770893748,19.30041473778,13.28030535118,13.33354185048,13.28998801648,8.86921401544,7.865150337,10.93540401548,10.47641847888,10.3771565783,10.93540401518,10.93540401478,10.93540401478,10.74641044988,10.93540401488,8.6982815841,7.327457205,8.4409390358,10.9354040153,10.93540401537,10.62941136077,7.969748219253,7.969748219253,7.77875876272,7.9697482192,7.96974821919,7.96974821919,7.96974821922,7.96974821922,7.9697482194,6.9955724198,7.9697482188,7.96974821902,7.96974821902,7.969748219,5.61443907153,6.1650643414,4.70164533615,4.7175863459,0,0.6905174112,1.245365314,1.245365314,2.2777466459,5.5879176339,5.84548628716,5.84548628716,5.01421466329,5.54859515528,5.8454862867,5.8454862867,8.5572768937,8.5572768937,8.5572768936,8.5572768936,6.10902642837,6.11404945316,7.53822206557,8.55727689327,7.19537892017,7.3560531975,7.08764678452,9.00571918392,9.0057191839,8.16757398439,8.12404320559,9.9000572053,8.6146866103
"t134",12.5974205894,12.0750484303,12.22353423108,14.61626261668,17.07035953418,20.25933810348,19.45800227133,19.89230479843,20.25933810334,20.259338103246,20.113456128446,19.84315436479,20.25933810353,15.11028961578,15.10647614448,17.33870255458,15.92361530398,17.92283070088,17.65511380358,18.13662482918,17.23131247378,17.61130544198,17.51188307828,17.39499604348,20.25933810403,20.25933810403,19.9327836373,20.2593381041,20.25933810415,20.25933810415,20.25933810408,20.25933810408,20.25933810408,20.25933810418,20.25933810428,17.97580815477,20.25933810391,20.25933810391,20.259338103918,20.259338103918,20.259338104048,20.259338104048,20.026547161748,20.259338104048,20.259338104048,20.259338104048,20.259338104058,20.259338104058,20.259338104058,20.259338104058,20.259338104258,19.73224139621,17.21586098411,19.08788626251,20.25933810301,20.25933810301,20.25933810341,20.25933810321,20.25933810321,19.71261415561,18.4151198258,20.25933810353,20.09990858413,20.25933810333,20.25933810333,20.25933810333,20.25933810303,20.1561876714,18.93182192142,20.2593381041,14.87815967738,18.27475181018,19.57529026838,19.76014777088,20.05802219583,20.25933810458,20.25933810458,18.07536384468,20.09309690338,20.25933810418,19.6092608897,20.25933810468,20.25933810513,20.25933810513,20.25933810428,20.25933810427,20.25933810427,20.25933810444,20.25933810444,20.25933810438,20.25933810438,20.25933810438,20.25933810439,20.25933810439,20.25933810448,16.74806675748,20.25933810388,20.25933810388,18.83167067346,19.87861154006,20.25933810406,18.06394072024,17.7693003497,20.25933810374,20.25933810374,20.25933810374,17.84899958114,20.25933810398,18.93770893748,19.30041473778,13.28030535118,13.33354185048,13.28998801648,8.86921401544,7.865150337,10.93540401548,10.47641847888,10.3771565783,10.93540401518,10.93540401478,10.93540401478,10.74641044988,10.93540401488,8.6982815841,7.327457205,8.4409390358,10.9354040153,10.93540401537,10.62941136077,7.969748219253,7.969748219253,7.77875876272,7.9697482192,7.96974821919,7.96974821919,7.96974821922,7.96974821922,7.9697482194,6.9955724198,7.9697482188,7.96974821902,7.96974821902,7.969748219,5.61443907153,6.1650643414,4.70164533615,4.7175863459,0.6905174112,0,1.245365314,1.245365314,2.2777466459,5.5879176339,5.84548628716,5.84548628716,5.01421466329,5.54859515528,5.8454862867,5.8454862867,8.5572768937,8.5572768937,8.5572768936,8.5572768936,6.10902642837,6.11404945316,7.53822206557,8.55727689327,7.19537892017,7.3560531975,7.08764678452,9.00571918392,9.0057191839,8.16757398439,8.12404320559,9.9000572053,8.6146866103
