"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t95",0.147511496516891,0.129695227260574,0.010349256519503,-0.0481170862602486,-0.02456297469273,-0.000183467907993373,-0.00353948039192228,-0.00571054190148948,-0.00916538016456147,0.00935272582156069,0.0846757347989791,0.0273477289938984,-0.000397444852838302,-0.12571761972556,-0.254652363138792,0.000267156597759599,-0.335272829790381,-0.000928465109322554,0.000213420895765343,-0.161118383373334,-0.0431395144063164,1.98652275405043e-05,-5.91745359050655e-06,1.67821452078208e-05,-5.438738280579e-06,0.000540520725687678,-0.00100385447894659,-0.000322093641548002,1.98552590171783e-06,2.41660209951422e-06,4.23981292968453e-05,9.71470390906593e-06,-0.000271540524573216,0.0229196628643575,-0.00127143208254342,2.31407586739733e-06,0.0372599421266183,-0.00258862357619413,-0.00325535850007597,-3.81412386688333e-06,-0.000625105081291731,0.0592037416411397,-0.000162241012513899,0.000119012065835192,0.0725265398477511,0.000700424110676214,-7.77000058880563e-07,-5.86053004583582e-08,2.63401338839085e-06,4.35294746597473e-07,0.0018234803939834,-2.24585387315498e-17,-5.86861657641862e-05,-0.00110326773861422,5.82906629556063e-05,-0.0097356933689459,4.76363823907752e-05,3.29429264116365e-16,0.230774194319847,1.79786470109359e-07,4.21976200217791e-15,-1.14447648413159e-05,-1.04620837688161e-05,-1.20824471736187e-06,1.82434765718897e-16,-2.41824998514848e-16,0.00114414903161763,-3.82143755818059e-06,2.22432416544987e-06,1.36912523028695e-16,8.74962289916892e-06,-2.46901387297074e-16,-1.22151547636925e-16,9.43017900284097e-18,-3.30840930712348e-16,5.66799707536843e-16,-2.89632550781669e-10,1.05051621222883e-05,-7.47485314267993e-17,-0.000620293586614376,2.22281312645631e-06,1.51899099200326e-15,-3.41243997536372e-16,-1.66220609246746e-05,-7.67039259274379e-15,2.49481813605754e-15,-0.394231545821049,-6.73733459777245e-15,1.54029779631276e-15,2.68769010910772e-15,-1.90624861902225e-15,-8.09640718379174e-16,2.76583432157326e-15,-1.3531961661964e-15,2.00979858126062e-15,7.21950912692601e-15,-0.70710678118655,5.23220406919077e-14,-3.64400156384935e-15,-1.95074769369787e-14,-0.0995037190209855
"t21",0.134561402489142,0.11663613689402,0.00881320647137777,-0.0380659061739259,-0.0192131044203024,-0.000140698556443505,-0.0026065388995963,-0.00410041777145618,-0.00620373846170253,0.00598102128823433,0.0572528659607002,0.0193421584004548,7.82348419531938e-05,-0.0078662614935837,-0.0159249112687728,1.64813557792933e-05,-0.0191506824185145,-3.49807044751349e-06,-6.17357255811371e-06,0.00793566204011988,0.00392882210379474,-2.85985998172745e-06,1.46493797643921e-06,-4.26168499254238e-06,1.42156968709062e-06,-0.000237557965681332,0.000619137690609459,0.000204198210132543,-1.36709841235117e-06,-1.78507461440214e-06,-3.30561631505086e-05,-9.94100639324149e-06,0.000329248267129329,-0.0428000366398913,0.00255305722031936,-5.58822694699581e-06,-0.126561190592655,0.00907516995971626,0.0114658462860316,1.63789913719319e-05,0.00347778724633742,-0.353018429630612,0.000992220002696344,-0.000881390984135178,-0.878883073817027,-0.0125827388097037,0.000844592207384657,-9.00883012530163e-05,0.00021108019044042,1.35306717061717e-05,0.0304405080887413,2.2063935752215e-16,-0.000577868752948015,-0.0100492785606558,0.000508609043628292,-0.154177363814013,0.000245433019051197,-4.72610834670165e-16,0.107236452919013,1.37946221558377e-08,1.09712049844327e-15,3.20410465274215e-06,0.00017221415841744,-0.000125319531792817,2.87771945178579e-16,1.07641138798818e-16,0.0189232831121014,-2.82328206074459e-05,1.46520999113363e-05,-2.94014190963017e-17,4.77149080976358e-05,-9.86320700139834e-17,1.0275213864157e-16,5.79378749761816e-16,2.83841344628654e-16,8.41656035423714e-17,-1.25105846502665e-09,4.51429552146206e-05,1.70181446030685e-16,-0.00373293608817562,7.66585558809127e-06,-1.35819706486528e-16,-5.75455794712165e-17,-3.3478449132333e-05,1.46277852675931e-17,5.49560352531709e-17,-0.00320794875705736,5.18726710943e-18,-5.72688162197401e-17,-2.72376240896834e-17,3.47396519335055e-17,-1.09914308683238e-15,4.59971092129585e-16,7.39030887689631e-17,-1.27390009475641e-16,6.14695314785877e-16,-2.05409520198102e-15,-9.86770349645362e-16,1.9404442766259e-15,-2.14375932896188e-15,-0.0995037190209985
"t50",0.152165072505657,0.134595547243317,0.0110314065902323,-0.0537933662366669,-0.0277045834357363,-0.00021040544646468,-0.00422439883047498,-0.00702310415156639,-0.0124110932447314,0.0168818815065096,0.212355804418583,0.0781796707638883,0.00132828232468599,0.0677376787828673,0.125264710657888,-0.000115701128888807,0.108285724755786,9.87349151330974e-06,1.40905453858038e-05,-0.0162633160612271,-0.00668377667475831,4.01567387439813e-06,-1.53055565589588e-06,4.38258621704381e-06,-1.43553531028323e-06,0.000165698821364701,-0.000323732344392315,-0.000104113316175172,6.45174050508806e-07,7.87105207830652e-07,1.38156381316362e-05,3.11129836855523e-06,-8.44334904211965e-05,0.00605698269296832,-0.000321586257745873,5.07514747855772e-07,0.00515432425282223,-0.000335389092891101,-0.000417508405237183,-2.5953067508293e-07,1.48942223176046e-05,-0.00302053521046064,9.93524865760914e-06,-1.70748077559265e-05,-0.0290550801601265,-0.000467873850029024,2.85357677179053e-05,-3.00187476256206e-06,6.08522047281489e-06,2.21239072545084e-07,-0.000585267300765099,1.11128127505945e-15,0.000122714832333654,0.00355445977266395,-0.000362017849384946,0.581558116567532,0.000327619148155179,7.22900367793109e-16,0.031325237262302,4.00222294799644e-09,1.20583764701641e-15,9.25748372900381e-07,5.23956668112469e-05,-4.10570519277546e-05,7.77867412587762e-16,8.37974349598116e-16,0.143252532506443,-5.68044119135566e-06,3.42899376545549e-06,1.00226919376786e-15,1.26908165864409e-05,-4.43167328070899e-15,0.707106781186548,6.61243904999917e-14,2.09917852644206e-14,3.99531900560789e-15,-3.74977542299008e-10,1.36031801502428e-05,-1.43397007992921e-15,-0.0192931622334022,2.21813148675811e-06,3.02033664622359e-16,-9.87192479092591e-16,-1.02098872265437e-05,-5.04693497447487e-16,1.18321846749174e-16,-0.000998503120947738,1.17107462104753e-15,-2.21290885622935e-16,7.96796119415398e-17,-4.57706588951405e-16,-5.62678035708336e-16,1.19341884067902e-16,-2.94096211615385e-16,-4.28047561716128e-16,5.20520059356464e-16,-1.97640027960828e-15,-1.80427095923039e-15,2.20384705727641e-15,-1.62288165574791e-15,-0.0995037190209989
"t51",0.152165072505656,0.134595547243317,0.0110314065902323,-0.0537933662366669,-0.0277045834357363,-0.000210405446464631,-0.00422439883047507,-0.00702310415156636,-0.0124110932447313,0.0168818815065097,0.212355804418583,0.0781796707638882,0.00132828232468603,0.0677376787828673,0.125264710657888,-0.000115701128888564,0.108285724755785,9.8734915133375e-06,1.40905453857761e-05,-0.0162633160612271,-0.00668377667475833,4.01567387437807e-06,-1.53055565597915e-06,4.38258621692899e-06,-1.43553531040813e-06,0.000165698821364758,-0.00032373234439243,-0.000104113316175187,6.45174050508386e-07,7.87105208295558e-07,1.38156381316797e-05,3.11129836856543e-06,-8.4433490421332e-05,0.00605698269296825,-0.000321586257746099,5.07514747880343e-07,0.0051543242528222,-0.000335389092890936,-0.000417508405237223,-2.59530675052203e-07,1.48942223176357e-05,-0.00302053521046091,9.93524865760722e-06,-1.707480775602e-05,-0.0290550801601265,-0.00046787385002897,2.85357677182597e-05,-3.00187476237949e-06,6.08522047326705e-06,2.21239072521382e-07,-0.000585267300765297,9.02247096216182e-16,0.000122714832333356,0.00355445977266353,-0.000362017849385261,0.581558116567531,0.000327619148155613,1.33094385989401e-16,0.0313252372623015,4.00222298346598e-09,5.05009362721752e-16,9.25748372940547e-07,5.2395666811356e-05,-4.10570519272535e-05,-1.41421878823199e-16,-9.80015984158328e-16,0.143252532506445,-5.68044119336174e-06,3.42899377601988e-06,-1.17474859198676e-15,1.26908165969814e-05,4.47833322197846e-15,-0.707106781186548,-6.49415799905342e-14,-2.06641295642106e-14,-4.37298704249438e-15,-3.74975710434193e-10,1.36031801524649e-05,1.58471712086484e-15,-0.0192931622333941,2.2181314842112e-06,-5.58389179489702e-16,2.37522294892434e-16,-1.02098872261751e-05,7.18720233969184e-16,-3.70057382076685e-16,-0.000998503120947791,-8.06510141689653e-16,2.0892053536351e-16,-2.32570613734389e-16,-7.43362494597403e-16,-7.98597911231485e-16,3.25042140691688e-16,1.29176662465198e-16,6.54419887293407e-16,5.32491830834376e-16,-1.77396214734357e-15,-1.05833986456037e-15,1.92074173388589e-15,-1.77047956563866e-15,-0.0995037190209992
"t45",0.153412071114643,0.135871529059094,0.0111907261943174,-0.0549384204833139,-0.0283240528578915,-0.000215508263847985,-0.00434365761790198,-0.00723947292891614,-0.0128753942039764,0.0177105810026879,0.224248513835989,0.0827008364970992,0.00142597114713985,0.0737272161807427,0.136459086017681,-0.000126192960970576,0.118425563110097,1.09499621400444e-05,1.57301722362134e-05,-0.0182269623623723,-0.00754968825397917,4.58025314932969e-06,-1.77930141309623e-06,5.10087071108869e-06,-1.67312043022894e-06,0.000199784230436923,-0.000404533171718936,-0.000130566929983033,8.18479991121818e-07,1.00936404851676e-06,1.78762622265125e-05,4.25748886750061e-06,-0.000121075710406839,0.0104711436475431,-0.000581988695028564,1.06252746782549e-06,0.0171605662822905,-0.00119269093394307,-0.00149997750697718,-1.76474707633846e-06,-0.000292848408956097,0.0278808912016688,-7.65682982348176e-05,5.73427137330287e-05,0.0385099761809222,0.000423511907173184,-1.25054460589872e-05,1.28864001606777e-06,-2.23430214856661e-06,-6.23353361416522e-08,0.000111605082217633,-3.45362000915082e-16,-1.18243755888391e-05,-0.000284738614917894,2.33341307101487e-05,-0.0284013030795897,-1.03595169793756e-05,-7.46727455212187e-17,0.000702326945448391,7.04924867060195e-11,9.4604377939368e-16,1.13818381352207e-08,-1.28652848787619e-05,2.31733524124584e-05,-1.65564451957031e-15,-1.36317898649015e-17,-0.909419077413474,-2.35268998272454e-05,9.53456269459291e-06,-2.80918385789074e-16,2.44743599284666e-05,-8.39295417094678e-17,-2.17418561770491e-15,2.57164967827722e-16,8.69380145274539e-16,6.34055679290747e-16,-6.5269524986682e-10,2.39089331890638e-05,-5.28965597142049e-16,-0.132235040214463,2.56790158426069e-06,-1.70396625346776e-16,2.85847812941489e-16,-1.18947688965911e-05,7.66859211407636e-18,-2.51966558456256e-16,-0.00114053823207385,-6.21824373691867e-16,-4.92484418889596e-16,4.89399263847004e-16,-8.35731591835138e-16,-8.86962113796828e-16,1.3659188115359e-16,-7.19423652949189e-16,5.73315962693011e-16,2.01558745667423e-16,-1.70954680002447e-15,-6.18191036331792e-16,2.17770780202746e-15,-1.68994899905839e-15,-0.0995037190209997
"t65",0.155646203468874,0.13814650979567,0.0114697351586534,-0.0568985086732436,-0.0293808578405418,-0.000224162594961901,-0.0045435229520103,-0.00759940105681799,-0.0136339208898086,0.019025648441509,0.242826823020268,0.089735509397306,0.00157320687478151,0.0825170291705664,0.152860990792228,-0.000141531679894904,0.133177463072531,1.24791450535899e-05,1.80348913176656e-05,-0.0209704301050141,-0.00874535172402074,5.34908151514753e-06,-2.10960529443277e-06,6.05324777685817e-06,-1.98759293311424e-06,0.000243172404698841,-0.000503806071771234,-0.000162961505883705,1.02854148491868e-06,1.27629011064528e-06,2.27170589021381e-05,5.56845979756681e-06,-0.000161766693741153,0.0149623124981523,-0.000842655416863247,1.59473252713527e-06,0.0277523392955279,-0.001943093218629,-0.00244637831345794,-3.01802185940239e-06,-0.000533757209038193,0.0516916239781498,-0.000142844243474667,0.000112052368135915,0.0839165115791078,0.000991167372729487,-3.54896819425226e-05,3.68168407129176e-06,-6.73126274598367e-06,-2.07428788702254e-07,0.000439805755014839,-6.21266389517735e-16,-6.6882988627815e-05,-0.00180160888171008,0.000169747995266704,-0.249771032375013,-0.000125686250175048,4.08287692486027e-17,-0.00171539869223131,-1.51977291775593e-10,-5.57817804336118e-17,-2.21249702817656e-08,7.00768746324594e-06,-7.49059880645567e-06,-9.93607065575567e-17,4.13485118352115e-16,0.066227851072927,1.23817739912634e-07,1.39740068808001e-08,5.2194626715272e-16,-1.4430169025191e-06,2.12246836918729e-16,5.20511443098016e-15,4.22976795950936e-16,-8.59812933229061e-15,6.15222290513295e-16,6.91845655098225e-10,-2.75951696387573e-05,1.51714727654789e-16,0.865438232093189,4.04064033400181e-06,5.3249144955089e-15,2.68448285773678e-15,-1.01810114474033e-05,-1.42991125711841e-16,1.83059594943483e-16,-0.000875263739519707,-3.80117312261227e-16,-1.68259907410324e-18,-2.65456862453e-15,3.24581863252314e-16,-6.70298502783212e-18,6.10214445266632e-16,4.3600255642276e-16,9.81399510428517e-16,1.37604454694877e-15,-1.09248583542169e-15,-3.31800061704675e-15,1.85647966664435e-15,-2.44369998539878e-15,-0.0995037190209956
"t100",0.156886287496368,0.139407965598956,0.0116238556932674,-0.0579760130963885,-0.0299613894556758,-0.000228910741114205,-0.00465290151316127,-0.00779606649663922,-0.014046801001985,0.0197370895953423,0.252844348147056,0.0935254638760247,0.00165200251433999,0.0871948879806875,0.161587034268487,-0.00014968834439271,0.14101409142076,1.32874685918605e-05,1.92504963850981e-05,-0.0224156303507249,-0.00937367275160902,5.75194404943701e-06,-2.28178786675082e-06,6.54955657215155e-06,-2.15141487465431e-06,0.000265595509095787,-0.000554743429502229,-0.000179572282906984,1.13603116793403e-06,1.41262505597151e-06,2.51858801360153e-05,6.23156195421762e-06,-0.000182228993973106,0.0171827576041072,-0.000971129766460116,1.85491759207155e-06,0.0328513069868664,-0.00230382993502997,-0.00290124125645498,-3.61512142278026e-06,-0.000647299980330965,0.0628833186079912,-0.000173965359124918,0.000137563019668756,0.104779012986971,0.00124976632421633,-4.57591127471386e-05,4.75027083033943e-06,-8.73028455880941e-06,-2.71431851714134e-07,0.000582974581522832,-4.0686481818334e-16,-9.04816276937051e-05,-0.00244905746658586,0.00023196109777915,-0.343352623813871,-0.000174116624062867,-1.20144305643487e-16,-0.00264274932752045,-2.36566199575203e-10,-7.28871828093632e-16,-3.47646142320803e-08,1.33833570280424e-05,-1.63321236317005e-05,7.16756282586524e-16,-2.88417225493273e-16,0.252006701291425,2.18858029064946e-06,-1.8161669517155e-07,9.43458800732978e-17,3.08632505172464e-06,2.13239251194311e-16,-1.35821049059305e-15,3.77302246091263e-16,3.56707686670061e-15,-4.85557676511594e-16,-3.97849300486745e-10,1.54276269268926e-05,4.35968687796961e-16,-0.34114910727922,-6.25940309907272e-07,-1.95092865270895e-15,-2.27959618283353e-15,-9.56179821076292e-07,9.74121170498665e-16,7.02138814542827e-17,-0.000167813548310637,1.12178522164626e-15,-8.90046294996333e-16,1.67524131647694e-15,9.32036092166236e-16,-3.67276828114846e-15,-7.08383071396392e-17,-1.52439734741705e-15,-2.99925067345959e-15,-2.53312355663591e-15,1.51456299876092e-14,-1.06192655657805e-14,7.33111932316048e-14,-0.707106781186549,-0.0995037190209864
"t101",0.156886287496368,0.139407965598956,0.0116238556932674,-0.0579760130963885,-0.0299613894556757,-0.0002289107411142,-0.00465290151316124,-0.00779606649663915,-0.014046801001985,0.0197370895953423,0.252844348147056,0.0935254638760246,0.00165200251433997,0.0871948879806875,0.161587034268487,-0.000149688344392835,0.14101409142076,1.32874685919229e-05,1.92504963851502e-05,-0.0224156303507248,-0.00937367275160902,5.75194404950336e-06,-2.28178786664673e-06,6.54955657218917e-06,-2.15141487460574e-06,0.000265595509095689,-0.000554743429502137,-0.000179572282906863,1.13603116798722e-06,1.41262505572864e-06,2.51858801360324e-05,6.23156195420186e-06,-0.000182228993973033,0.0171827576041071,-0.000971129766459989,1.85491759205005e-06,0.0328513069868664,-0.00230382993502987,-0.00290124125645494,-3.61512142258813e-06,-0.000647299980330837,0.0628833186079914,-0.0001739653591253,0.000137563019668632,0.104779012986971,0.00124976632421664,-4.57591127475341e-05,4.75027083024096e-06,-8.73028455882921e-06,-2.71431852176014e-07,0.000582974581522819,-5.73908717246174e-16,-9.04816276936505e-05,-0.00244905746658583,0.000231961097779582,-0.343352623813872,-0.000174116624062612,-1.34100664695933e-16,-0.00264274932752076,-2.36566455425376e-10,-7.94791320180748e-16,-3.47646137165517e-08,1.33833570280771e-05,-1.63321236315622e-05,5.37673427912227e-16,1.40965224055426e-16,0.252006701291425,2.18858029122284e-06,-1.81616695515005e-07,-3.58943344269283e-16,3.08632505204406e-06,-3.24044384190438e-17,-1.54282703656294e-15,5.8207796643469e-16,3.02063897176797e-15,-3.43310351535507e-16,-3.97847423514778e-10,1.54276269271144e-05,-1.46718030772227e-16,-0.34114910727922,-6.25940310543265e-07,-2.55468505399941e-15,-4.89361555227586e-16,-9.56179821127065e-07,-1.48680091984814e-15,-9.94457651514004e-17,-0.000167813548310002,-4.81099535447643e-16,8.86345437385551e-16,4.05423732062081e-16,-1.05495992712104e-15,1.62246535829842e-15,1.13898216126676e-15,1.53414793548435e-15,3.07228149245923e-15,2.56907221419131e-15,-1.92182963143164e-14,9.58679348239735e-15,-6.95181900656589e-14,0.707106781186546,-0.0995037190210139
"t10",0.0865957056880293,0.0681023268798631,0.00302342205086738,0.000708835404859305,0.00151191405768028,2.62939448806732e-05,0.00110570471796557,0.00239988486890626,0.00635784282949114,-0.0112943338579397,-0.138482027254659,-0.0493546598814761,-0.000152450954450617,0.0380708025040009,0.0654461346590236,-4.69528829229702e-05,-0.0340130294294503,0.00673299797123615,-0.000372310268693851,0.0513914584924115,-0.160331043374146,0.000418946640932159,-0.000458190120679988,0.000874329861468137,-0.000187330036129037,-0.00393059456033184,0.009851293750083,0.00322362094397794,-2.10837182595882e-05,-2.70213488588675e-05,-0.000493936259877292,-0.000143372680430087,0.00482991581284521,-0.928428340178001,0.0679180456459753,-0.00210668738368237,0.225454615845018,-0.00349064825354857,-0.00204287021071557,-0.000847226417365045,-0.00364484026408279,0.0541408434277737,0.000128725447264037,-0.00210997597221196,0.014924727220607,-0.00220566274270147,0.00151829030536302,-0.000163176959742942,0.000401564073450278,2.71583933008262e-05,0.004411974174999,-6.36967037916869e-17,-0.00125816031763177,-0.00531344271892227,0.00102398938243093,-0.00222489749450289,0.000813208091580142,9.35377232768644e-17,0.00715893369376963,-2.15631936277993e-07,1.31136251285033e-15,2.67736212147225e-05,0.000587932660465116,-0.000419032074690669,5.85282429474286e-17,-1.06151742937003e-16,0.00136904309544276,-9.38306233876077e-05,4.83570733412033e-05,1.02202119137648e-17,0.000156056719849749,3.36677382122561e-17,1.82389724860984e-18,5.10774038430396e-16,-3.22551264404922e-16,-6.48926315919212e-16,-4.04569119893937e-09,0.00014592202451254,8.58196255062005e-17,-0.000353723475353048,2.47448656552803e-05,-1.07852450881832e-16,1.49787608113365e-16,-0.000107154034004599,-4.90425005857743e-16,3.10065079847928e-16,-0.000492650583571327,-1.48250856517197e-16,7.41035593985351e-17,-2.70595731459939e-16,-3.21708260354017e-16,-6.76760687851412e-16,1.20803617120011e-16,-8.34584927817868e-17,-4.30146312603944e-16,4.92595496443879e-16,-1.65309055088465e-15,-1.41631592830623e-15,2.11411996694646e-15,-1.97048693512881e-15,-0.0995037190209995
"t46",0.0910985661795307,0.0722226142260749,0.00330864333720415,0.000810842455944152,0.0017417584507745,3.06735861889142e-05,0.00132484485478775,0.00292663013607728,0.00812062197223984,-0.0157304666021744,-0.203702577087246,-0.07368911366824,-0.000261252108738088,0.0758282141645539,0.1317093290862,-9.58822459098683e-05,-0.0718378792249502,0.0173131246637491,-0.00106866197382153,0.158539588099583,-0.582634677921941,0.00196266827546446,-0.00512682143274805,0.0107260816683477,-0.00259038032036393,0.0242229090605913,-0.0229015358347917,-0.00703256621670542,3.82795359703409e-05,4.22310731248987e-05,0.000690024473751225,0.000115886900158329,-0.00276285029778071,0.185742798407443,-0.0107261238421916,0.000143556953272748,0.0111792349651904,-0.000202793116829031,-0.00012118478081706,-8.9259875417372e-05,-0.000549395153726539,0.00869660966787398,2.11165682008823e-05,-0.000394004327265617,0.0033741244646701,-0.000539921965850358,0.000424276534559979,-4.57485581141055e-05,0.000115301035869073,8.08817293148145e-06,0.00137482998266416,6.89733318564717e-17,-0.000415361029760351,-0.00177479256056787,0.000346160567866483,-0.00076185869840793,0.000282811742682121,-4.25610540651225e-16,0.00284406339513389,-8.63644847209227e-08,1.97761457081711e-16,1.07980732167584e-05,0.000258731792524535,-0.000189864504468701,1.20777776726407e-16,9.61334292753876e-17,0.000652789243989787,-4.59940994082071e-05,2.39796715682009e-05,-0.707106781186548,7.90082333550576e-05,4.68121186445275e-15,1.11123712384049e-15,-1.20544409256366e-15,3.31326562898563e-15,-2.0067521483243e-16,-2.09958945225891e-09,7.57661415144551e-05,4.5983817943276e-16,-0.000184702804965393,1.30611110009551e-05,-3.29077768068683e-17,-9.49253479660018e-16,-5.7500987807932e-05,-1.00840626935306e-15,4.71591609504468e-16,-0.000266728047742425,-8.52707375091819e-16,-5.69451900687895e-16,-3.37959039161657e-16,-2.13875558143359e-16,-6.81857139198921e-16,8.77849209946362e-16,-2.49897637507858e-16,4.11833842827186e-16,2.58091403587785e-16,-1.7395200375062e-15,-9.40832816447083e-16,1.64775274589186e-15,-2.15945295906721e-15,-0.099503719020999
"t47",0.0910985661795307,0.0722226142260748,0.00330864333720414,0.000810842455944129,0.00174175845077454,3.06735861889279e-05,0.00132484485478771,0.00292663013607726,0.00812062197223991,-0.0157304666021745,-0.203702577087246,-0.07368911366824,-0.000261252108738032,0.0758282141645539,0.1317093290862,-9.58822459098475e-05,-0.0718378792249501,0.017313124663749,-0.00106866197382145,0.158539588099583,-0.582634677921941,0.00196266827546452,-0.00512682143274806,0.0107260816683478,-0.00259038032036405,0.0242229090605912,-0.0229015358347916,-0.00703256621670537,3.82795359705027e-05,4.22310731247252e-05,0.000690024473751182,0.000115886900158171,-0.00276285029778054,0.185742798407444,-0.0107261238421915,0.000143556953272795,0.0111792349651904,-0.000202793116829046,-0.000121184780817181,-8.92598754174443e-05,-0.000549395153726617,0.00869660966787396,2.11165682007574e-05,-0.000394004327265604,0.00337412446467009,-0.000539921965850373,0.000424276534559866,-4.57485581141254e-05,0.000115301035868767,8.08817293151296e-06,0.00137482998266425,-2.55419958150519e-16,-0.000415361029760223,-0.00177479256056789,0.000346160567866046,-0.000761858698407752,0.000282811742681138,4.62567879051603e-16,0.00284406339513392,-8.63644846374064e-08,-6.83478068714504e-16,1.0798073216813e-05,0.000258731792524869,-0.000189864504469305,-1.57135725805052e-16,-1.05094504525356e-16,0.00065278924398948,-4.59940994043658e-05,2.39796716057924e-05,0.707106781186548,7.90082333478549e-05,-4.65156619129101e-15,-1.03531547085724e-15,2.05661805971466e-15,-3.27868357972623e-15,7.15258780482088e-16,-2.09958630200171e-09,7.57661415137248e-05,-3.51333649083601e-16,-0.000184702804966225,1.30611110019464e-05,3.64811622368795e-17,9.06900639641702e-16,-5.75009878098461e-05,1.15652862866629e-15,-1.70302369976576e-16,-0.000266728047741699,8.68138313062544e-16,4.54034949997216e-16,5.31137422302731e-16,-3.75068342455183e-16,-7.06143159866873e-16,2.11715395265105e-16,1.78579080876715e-16,3.14689328172487e-16,4.94390913913455e-16,-1.83984561652507e-15,-1.62084441902999e-15,2.29845271135599e-15,-1.71063591317203e-15,-0.0995037190209994
"t72",0.0723072728944546,0.0531578456386708,0.0010140506049182,0.0162813624455082,0.0100125133961652,9.72923311928925e-05,0.00279912509520198,0.00549146112446957,0.0128975891373982,-0.0208519423805054,-0.233516224269582,-0.0796632587207074,0.00113248050658686,0.23081472178121,0.386628617908611,-0.000257813426319931,-0.325876063421485,0.112610365546125,0.0129726333961064,-0.142416215874204,0.270794880231762,0.000625937664355274,-0.0037482441287592,0.00796994524535712,-0.00195829487917762,0.0217956841669219,-0.0211046713002507,-0.00647752242310808,3.51250093616811e-05,3.85169115184637e-05,0.000625218823387775,9.83669336123714e-05,-0.0021581076919044,0.0587921236170721,-0.00135661978299298,-0.000147719014162383,0.0132380848820913,0.00170642876746439,0.00268429139574184,-0.000253411633372479,-0.00109891546908071,0.0062999174446143,7.96009439877083e-05,-0.000819440515884012,0.00230007704329322,-0.000364470035783319,0.00071663272500436,-7.71678708344894e-05,0.000192601736069072,1.33126592855592e-05,0.000910022265007728,-4.08679552513989e-16,-0.00065629711913705,-0.00117125000970734,0.000548249984849852,-0.000502327971206813,0.000442575035360546,-7.273637918278e-17,0.0018766645830839,-1.31146533731218e-07,-6.17675058712189e-17,1.62499566481706e-05,0.000377227981410569,-0.000274546469942954,-1.07825211288013e-16,2.57938073609762e-16,0.000435311767013914,-6.51350416670783e-05,3.38554857520433e-05,1.97776012605097e-16,0.000110947804296551,-2.23379876013451e-16,-3.22112177751062e-16,8.69344733912564e-16,3.13497958889356e-15,4.86956586903926e-16,-2.92963565794465e-09,0.000105705803774856,5.03120768083787e-16,-0.000124403447556636,1.8147815145542e-05,-1.79181526157791e-15,-1.01813198023633e-14,-7.9559468414228e-05,2.17439288418345e-14,0.707106781186547,-0.000180545187924198,2.86675599932027e-15,-1.55831770874419e-16,-2.2508892361565e-15,-2.55599982534907e-16,-1.65497193471833e-15,-7.33859424490957e-16,-1.25148082499437e-15,1.3926160222866e-15,-3.80884061735208e-16,-2.12739417390218e-15,-7.20842971847515e-16,1.99865650500173e-15,-1.82200190912712e-15,-0.0995037190209993
