"","t1","t3","t7","t9","t12","t13","t14","t18","t19","t78","t144","t145","t130","t131","t39","t59","t95","t100","t101","t127","t135","t136","t53","t98","t99","t159","t160","t73","t132","t133","t103","t77","t44","t60","t119","t120","t80","t28","t104","t105","t157","t158","t114","t163","t164","t177","t178","t109","t36","t57","t58","t89","t169","t170","t165","t156","t123","t124","t65","t86","t87","t50","t42","t15","t16","t30","t147","t148","t113","t45","t43","t46","t47","t66","t67","t61","t62","t17","t173","t179","t180","t121","t122","t64","t23","t24","t21","t29","t116","t117","t81","t102","t110","t111","t168","t175","t176","t174","t151","t91","t141","t142","t54","t55","t68","t118","t139","t140","t22","t82","t161","t162","t51","t52","t48","t49","t32","t128","t129","t152","t153","t35","t38","t181","t182","t94","t76","t166","t167","t106","t125","t126","t84","t85","t63","t40","t41","t26","t27","t34","t146","t149","t150","t90","t93","t171","t172","t143","t56","t69","t96","t97","t88","t107","t108","t74","t75","t33","t112","t134","t154","t155","t92","t79","t70","t71","t72","t37","t137","t138","t115","t83","t31","t25","t20","t8","t5","t6","t10","t11","t4","t2"
"t85",15.981094433678,14.490589711678,13.813028178928,11.901512133328,11.618897868328,11.598840181928,11.957722608728,11.596480285538,12.194515380528,18.085108992438,19.713684891438,19.713684891438,19.713684891438,19.713684891438,16.597971737538,17.930546830738,19.713684891438,19.713684891428,18.901506438528,19.713684891338,19.713684891338,19.713684891338,19.713684891138,18.750206854138,19.713684891138,19.713684891138,19.713684891138,19.102591932638,19.713684891338,19.713684891338,19.713684891138,19.713684891038,19.713684890938,19.713684891938,19.713684891038,19.713684891038,18.521448278738,15.898574196438,19.713684891438,19.713684891438,19.713684891638,19.713684891638,19.713684891038,19.713684891038,19.713684891038,19.713684891028,19.713684891028,19.367041951538,17.938587781738,19.713684891738,17.350549915238,19.713684891548,19.713684891808,19.713684891808,19.713684891778,19.713684891848,19.713684891748,19.713684891748,19.713684891148,19.713684890848,18.216760191648,18.617530296738,17.331239869038,10.379376103938,11.037370061038,14.373175685938,17.584829996838,17.584829996838,16.732433691238,17.348188291338,17.584829996738,16.335957930678,14.943757169778,15.608556748978,17.584829997278,15.454564058578,17.419336160278,10.251787303338,14.959337089468,14.959337089458,14.959337089458,14.959337089438,14.959337089438,13.409798449138,9.939713132138,10.717629594538,9.325835405538,10.374965403838,12.750841265138,13.158954721038,12.145554404178,12.656677799478,13.158954720578,13.158954720578,13.158954720578,13.158954720618,13.158954720618,13.158954720618,13.158954720578,13.081109704538,13.158954721238,13.158954721238,12.187164901458,13.158954721458,13.158954721438,13.158954721138,13.158954721038,13.158954721038,7.505202008538,11.452635455398,11.452635455198,11.452635455198,11.452635454998,8.814669094018,9.687634130798,9.283451857098,8.102084657738,7.546482612638,7.546482612638,7.546482612738,7.546482612738,4.623161762638,4.168587893338,5.349602488024,5.349602488024,5.349602487738,3.8032034629,4.6994913055,4.6994913055,4.6994913051,4.2505322065,4.1268194282,3.363428282,0,3.779187885438,5.975235116238,5.705908918238,10.528269175338,11.589841379438,10.713579090638,13.693130935038,13.603520166548,13.846712602868,13.846712603038,13.846712603438,13.846712602918,13.846712602918,13.846712602938,11.490876923538,11.643521310288,13.846712603238,13.846712603238,13.846712604138,13.123234692938,13.846712603538,11.992561595738,13.846712603638,12.720805383838,13.846712603238,13.846712603138,13.846712603238,13.846712603238,13.613805473138,13.846712603638,12.550274636438,11.734196140168,12.306456722268,11.792367944738,13.846712603238,13.846712603238,13.846712603238,13.846712603538,13.296328786538,9.299958095538,10.470545299538,13.664689631128,13.627966454028,13.026509115528,15.515501249628,15.605207541528,14.185076527178,21.281417021178
"t63",15.04193767024,13.55143294824,12.87387141549,10.96235536989,10.67974110489,10.65968341849,11.01856584529,10.6573235221,11.25535861709,17.145952229,18.774528128,18.774528128,18.774528128,18.774528128,15.6588149741,16.9913900673,18.774528128,18.77452812799,17.96234967509,18.7745281279,18.7745281279,18.7745281279,18.7745281277,17.8110500907,18.7745281277,18.7745281277,18.7745281277,18.1634351692,18.7745281279,18.7745281279,18.7745281277,18.7745281276,18.7745281275,18.7745281285,18.7745281276,18.7745281276,17.5822915153,14.959417433,18.774528128,18.774528128,18.7745281282,18.7745281282,18.7745281276,18.7745281276,18.7745281276,18.77452812759,18.77452812759,18.4278851881,16.9994310183,18.7745281283,16.4113931518,18.77452812811,18.77452812837,18.77452812837,18.77452812834,18.77452812841,18.77452812831,18.77452812831,18.77452812771,18.77452812741,17.27760342821,17.6783735333,16.3920831056,9.4402193405,10.0982132976,13.4340189225,16.6456732334,16.6456732334,15.7932769278,16.4090315279,16.6456732333,15.39680116724,14.00460040634,14.66939998554,16.64567323384,14.51540729514,16.48017939684,9.3126305399,14.02018032603,14.02018032602,14.02018032602,14.020180326,14.020180326,12.4706416857,9.0005563687,9.7784728311,8.3866786421,9.4358086404,11.8116845017,12.2197979576,11.20639764074,11.71752103604,12.21979795714,12.21979795714,12.21979795714,12.21979795718,12.21979795718,12.21979795718,12.21979795714,12.1419529411,12.2197979578,12.2197979578,11.24800813802,12.21979795802,12.219797958,12.2197979577,12.2197979576,12.2197979576,6.5660452451,10.51347869196,10.51347869176,10.51347869176,10.51347869156,7.87551233058,8.74847736736,8.34429509366,7.1629278943,6.6073258492,6.6073258492,6.6073258493,6.6073258493,3.6840049992,3.2294311299,4.410445724586,4.410445724586,4.4104457243,2.882900043338,3.779187885938,3.779187885938,3.779187885538,3.330228786938,3.206516008638,3.779187885438,3.779187885438,0,5.0360783528,4.7667521548,9.5891124119,10.650684616,9.7744223272,12.7539741716,12.66436340311,12.90755583943,12.9075558396,12.90755584,12.90755583948,12.90755583948,12.9075558395,10.5517201601,10.70436454685,12.9075558398,12.9075558398,12.9075558407,12.1840779295,12.9075558401,11.0534048323,12.9075558402,11.7816486204,12.9075558398,12.9075558397,12.9075558398,12.9075558398,12.6746487097,12.9075558402,11.611117873,10.79503937673,11.36729995883,10.8532111813,12.9075558398,12.9075558398,12.9075558398,12.9075558401,12.3571720231,8.3608013321,9.5313885361,12.72553286769,12.68880969059,12.08735235209,14.57634448619,14.66605077809,13.24591976374,20.34226025774
"t40",14.64280056704,13.15229584504,12.47473431229,10.56321826669,10.28060400169,10.26054631529,10.61942874209,10.2581864189,10.85622151389,16.7468151258,18.3753910248,18.3753910248,18.3753910248,18.3753910248,15.2596778709,16.5922529641,18.3753910248,18.37539102479,17.56321257189,18.3753910247,18.3753910247,18.3753910247,18.3753910245,17.4119129875,18.3753910245,18.3753910245,18.3753910245,17.764298066,18.3753910247,18.3753910247,18.3753910245,18.3753910244,18.3753910243,18.3753910253,18.3753910244,18.3753910244,17.1831544121,14.5602803298,18.3753910248,18.3753910248,18.375391025,18.375391025,18.3753910244,18.3753910244,18.3753910244,18.37539102439,18.37539102439,18.0287480849,16.6002939151,18.3753910251,16.0122560486,18.37539102491,18.37539102517,18.37539102517,18.37539102514,18.37539102521,18.37539102511,18.37539102511,18.37539102451,18.37539102421,16.87846632501,17.2792364301,15.9929460024,9.0410822373,9.6990761944,13.0348818193,16.2465361302,16.2465361302,15.3941398246,16.0098944247,16.2465361301,14.99766406404,13.60546330314,14.27026288234,16.24653613064,14.11627019194,16.08104229364,8.9134934367,13.62104322283,13.62104322282,13.62104322282,13.6210432228,13.6210432228,12.0715045825,8.6014192655,9.3793357279,7.9875415389,9.0366715372,11.4125473985,11.8206608544,10.80726053754,11.31838393284,11.82066085394,11.82066085394,11.82066085394,11.82066085398,11.82066085398,11.82066085398,11.82066085394,11.7428158379,11.8206608546,11.8206608546,10.84887103482,11.82066085482,11.8206608548,11.8206608545,11.8206608544,11.8206608544,6.1669081419,10.11434158876,10.11434158856,10.11434158856,10.11434158836,7.47637522738,8.34934026416,7.94515799046,6.7637907911,6.208188746,6.208188746,6.2081887461,6.2081887461,3.284867896,3.5221557863,5.975235116786,5.975235116786,5.9752351165,5.078947274138,5.975235116738,5.975235116738,5.975235116338,5.526276017738,5.402563239438,5.975235116238,5.975235116238,5.0360783528,0,3.565726614,9.1899753087,10.2515475128,9.375285224,12.3548370684,12.26522629991,12.50841873623,12.5084187364,12.5084187368,12.50841873628,12.50841873628,12.5084187363,10.1525830569,10.30522744365,12.5084187366,12.5084187366,12.5084187375,11.7849408263,12.5084187369,10.6542677291,12.508418737,11.3825115172,12.5084187366,12.5084187365,12.5084187366,12.5084187366,12.2755116065,12.508418737,11.2119807698,10.39590227353,10.96816285563,10.4540740781,12.5084187366,12.5084187366,12.5084187366,12.5084187369,11.9580349199,7.9616642289,9.1322514329,12.32639576449,12.28967258739,11.68821524889,14.17720738299,14.26691367489,12.84678266054,19.94312315454
"t41",14.37347436904,12.88296964704,12.20540811429,10.29389206869,10.01127780369,9.99122011729,10.35010254409,9.9888602209,10.58689531589,16.4774889278,18.1060648268,18.1060648268,18.1060648268,18.1060648268,14.9903516729,16.3229267661,18.1060648268,18.10606482679,17.29388637389,18.1060648267,18.1060648267,18.1060648267,18.1060648265,17.1425867895,18.1060648265,18.1060648265,18.1060648265,17.494971868,18.1060648267,18.1060648267,18.1060648265,18.1060648264,18.1060648263,18.1060648273,18.1060648264,18.1060648264,16.9138282141,14.2909541318,18.1060648268,18.1060648268,18.106064827,18.106064827,18.1060648264,18.1060648264,18.1060648264,18.10606482639,18.10606482639,17.7594218869,16.3309677171,18.1060648271,15.7429298506,18.10606482691,18.10606482717,18.10606482717,18.10606482714,18.10606482721,18.10606482711,18.10606482711,18.10606482651,18.10606482621,16.60914012701,17.0099102321,15.7236198044,8.7717560393,9.4297499964,12.7655556213,15.9772099322,15.9772099322,15.1248136266,15.7405682267,15.9772099321,14.72833786604,13.33613710514,14.00093668434,15.97720993264,13.84694399394,15.81171609564,8.6441672387,13.35171702483,13.35171702482,13.35171702482,13.3517170248,13.3517170248,11.8021783845,8.3320930675,9.1100095299,7.7182153409,8.7673453392,11.1432212005,11.5513346564,10.53793433954,11.04905773484,11.55133465594,11.55133465594,11.55133465594,11.55133465598,11.55133465598,11.55133465598,11.55133465594,11.4734896399,11.5513346566,11.5513346566,10.57954483682,11.55133465682,11.5513346568,11.5513346565,11.5513346564,11.5513346564,5.8975819439,9.84501539076,9.84501539056,9.84501539056,9.84501539036,7.20704902938,8.08001406616,7.67583179246,6.4944645931,5.938862548,5.938862548,5.9388625481,5.9388625481,3.015541698,3.2528295883,5.705908918786,5.705908918786,5.7059089185,4.809621076138,5.705908918738,5.705908918738,5.705908918338,5.256949819738,5.133237041438,5.705908918238,5.705908918238,4.7667521548,3.565726614,0,8.9206491107,9.9822213148,9.105959026,12.0855108704,11.99590010191,12.23909253823,12.2390925384,12.2390925388,12.23909253828,12.23909253828,12.2390925383,9.8832568589,10.03590124565,12.2390925386,12.2390925386,12.2390925395,11.5156146283,12.2390925389,10.3849415311,12.239092539,11.1131853192,12.2390925386,12.2390925385,12.2390925386,12.2390925386,12.0061854085,12.239092539,10.9426545718,10.12657607553,10.69883665763,10.1847478801,12.2390925386,12.2390925386,12.2390925386,12.2390925389,11.6887087219,7.6923380309,8.8629252349,12.05706956649,12.02034638939,11.41888905089,13.90788118499,13.99758747689,12.57745646254,19.67379695654
"t26",12.66265100554,11.17214628354,10.49458475079,8.58306870519,8.30045444019,8.28039675379,8.63927918059,8.2780368574,8.87607195239,14.7666655643,16.3952414633,16.3952414633,16.3952414633,16.3952414633,13.2795283094,14.6121034026,16.3952414633,16.39524146329,15.58306301039,16.3952414632,16.3952414632,16.3952414632,16.395241463,15.431763426,16.395241463,16.395241463,16.395241463,15.7841485045,16.3952414632,16.3952414632,16.395241463,16.3952414629,16.3952414628,16.3952414638,16.3952414629,16.3952414629,15.2030048506,12.5801307683,16.3952414633,16.3952414633,16.3952414635,16.3952414635,16.3952414629,16.3952414629,16.3952414629,16.39524146289,16.39524146289,16.0485985234,14.6201443536,16.3952414636,14.0321064871,16.39524146341,16.39524146367,16.39524146367,16.39524146364,16.39524146371,16.39524146361,16.39524146361,16.39524146301,16.39524146271,14.89831676351,15.2990868686,14.0127964409,7.0609326758,7.7189266329,11.0547322578,14.2663865687,14.2663865687,13.4139902631,14.0297448632,14.2663865686,13.01751450254,11.62531374164,12.29011332084,14.26638656914,12.13612063044,14.10089273214,6.9333438752,11.64089366133,11.64089366132,11.64089366132,11.6408936613,11.6408936613,10.091355021,6.621269704,7.3991861664,6.0073919774,7.7442798575,10.1201557188,10.5282691747,9.51486885784,10.02599225314,10.52826917424,10.52826917424,10.52826917424,10.52826917428,10.52826917428,10.52826917428,10.52826917424,10.4504241582,10.5282691749,10.5282691749,9.55647935512,10.52826917512,10.5282691751,10.5282691748,10.5282691747,10.5282691747,5.8264615408,10.52826917586,10.52826917566,10.52826917566,10.52826917546,7.89030281448,8.76326785126,8.35908557756,7.1777183782,10.5282691751,10.5282691751,10.5282691752,10.5282691752,7.6049483251,8.0751898454,10.528269175886,10.528269175886,10.5282691756,9.631981333238,10.528269175838,10.528269175838,10.528269175438,10.079310076838,9.955597298538,10.528269175338,10.528269175338,9.5891124119,9.1899753087,8.9206491107,0,4.1473447461,3.2710824573,6.2506343017,6.16102353321,6.40421596953,6.4042159697,6.4042159701,6.40421596958,6.40421596958,6.4042159696,4.0483802902,4.20102467695,6.4042159699,6.4042159699,8.6007740048,7.8772960936,8.6007740042,6.7466229964,8.6007740043,7.4748667845,8.6007740039,8.6007740038,8.6007740039,8.6007740039,8.3678668738,8.6007740043,7.3043360371,6.48825754083,7.06051812293,6.5464293454,8.6007740039,8.6007740039,8.6007740039,8.6007740042,8.0503901872,4.0540194962,7.1521018714,10.34624620299,10.30952302589,9.70806568739,12.19705782149,12.28676411339,10.86663309904,17.96297359304
"t27",13.72422320964,12.23371848764,11.55615695489,9.64464090929,9.36202664429,9.34196895789,9.70085138469,9.3396090615,9.93764415649,15.8282377684,17.4568136674,17.4568136674,17.4568136674,17.4568136674,14.3411005135,15.6736756067,17.4568136674,17.45681366739,16.64463521449,17.4568136673,17.4568136673,17.4568136673,17.4568136671,16.4933356301,17.4568136671,17.4568136671,17.4568136671,16.8457207086,17.4568136673,17.4568136673,17.4568136671,17.456813667,17.4568136669,17.4568136679,17.456813667,17.456813667,16.2645770547,13.6417029724,17.4568136674,17.4568136674,17.4568136676,17.4568136676,17.456813667,17.456813667,17.456813667,17.45681366699,17.45681366699,17.1101707275,15.6817165577,17.4568136677,15.0936786912,17.45681366751,17.45681366777,17.45681366777,17.45681366774,17.45681366781,17.45681366771,17.45681366771,17.45681366711,17.45681366681,15.95988896761,16.3606590727,15.074368645,8.1225048799,8.780498837,12.1163044619,15.3279587728,15.3279587728,14.4755624672,15.0913170673,15.3279587727,14.07908670664,12.68688594574,13.35168552494,15.32795877324,13.19769283454,15.16246493624,7.9949160793,12.70246586543,12.70246586542,12.70246586542,12.7024658654,12.7024658654,11.1529272251,7.6828419081,8.4607583705,7.0689641815,8.8058520616,11.1817279229,11.5898413788,10.57644106194,11.08756445724,11.58984137834,11.58984137834,11.58984137834,11.58984137838,11.58984137838,11.58984137838,11.58984137834,11.5119963623,11.589841379,11.589841379,10.61805155922,11.58984137922,11.5898413792,11.5898413789,11.5898413788,11.5898413788,6.8880337449,11.58984137996,11.58984137976,11.58984137976,11.58984137956,8.95187501858,9.82484005536,9.42065778166,8.2392905823,11.5898413792,11.5898413792,11.5898413793,11.5898413793,8.6665205292,9.1367620495,11.589841379986,11.589841379986,11.5898413797,10.693553537338,11.589841379938,11.589841379938,11.589841379538,11.140882280938,11.017169502638,11.589841379438,11.589841379438,10.650684616,10.2515475128,9.9822213148,4.1473447461,0,3.5783787072,6.5579305516,6.46831978311,6.71151221943,6.7115122196,6.71151222,6.71151221948,6.71151221948,6.7115122195,4.3556765401,4.50832092685,6.7115122198,6.7115122198,9.6623462089,8.9388682977,9.6623462083,7.8081952005,9.6623462084,8.5364389886,9.662346208,9.6623462079,9.662346208,9.662346208,9.4294390779,9.6623462084,8.3659082412,7.54982974493,8.12209032703,7.6080015495,9.662346208,9.662346208,9.662346208,9.6623462083,9.1119623913,5.1155917003,8.2136740755,11.40781840709,11.37109522999,10.76963789149,13.25863002559,13.34833631749,11.92820530314,19.02454579714
"t34",12.84796092084,11.35745619884,10.67989466609,8.76837862049,8.48576435549,8.46570666909,8.82458909589,8.4633467727,9.06138186769,14.9519754796,16.5805513786,16.5805513786,16.5805513786,16.5805513786,13.4648382247,14.7974133179,16.5805513786,16.58055137859,15.76837292569,16.5805513785,16.5805513785,16.5805513785,16.5805513783,15.6170733413,16.5805513783,16.5805513783,16.5805513783,15.9694584198,16.5805513785,16.5805513785,16.5805513783,16.5805513782,16.5805513781,16.5805513791,16.5805513782,16.5805513782,15.3883147659,12.7654406836,16.5805513786,16.5805513786,16.5805513788,16.5805513788,16.5805513782,16.5805513782,16.5805513782,16.58055137819,16.58055137819,16.2339084387,14.8054542689,16.5805513789,14.2174164024,16.58055137871,16.58055137897,16.58055137897,16.58055137894,16.58055137901,16.58055137891,16.58055137891,16.58055137831,16.58055137801,15.08362667881,15.4843967839,14.1981063562,7.2462425911,7.9042365482,11.2400421731,14.451696484,14.451696484,13.5993001784,14.2150547785,14.4516964839,13.20282441784,11.81062365694,12.47542323614,14.45169648444,12.32143054574,14.28620264744,7.1186537905,11.82620357663,11.82620357662,11.82620357662,11.8262035766,11.8262035766,10.2766649363,6.8065796193,7.5844960817,6.1927018927,7.9295897728,10.3054656341,10.71357909,9.70017877314,10.21130216844,10.71357908954,10.71357908954,10.71357908954,10.71357908958,10.71357908958,10.71357908958,10.71357908954,10.6357340735,10.7135790902,10.7135790902,9.74178927042,10.71357909042,10.7135790904,10.7135790901,10.71357909,10.71357909,6.0117714561,10.71357909116,10.71357909096,10.71357909096,10.71357909076,8.07561272978,8.94857776656,8.54439549286,7.3630282935,10.7135790904,10.7135790904,10.7135790905,10.7135790905,7.7902582404,8.2604997607,10.713579091186,10.713579091186,10.7135790909,9.817291248538,10.713579091138,10.713579091138,10.713579090738,10.264619992138,10.140907213838,10.713579090638,10.713579090638,9.7744223272,9.375285224,9.105959026,3.2710824573,3.5783787072,0,3.9953775548,3.90576678631,4.14895922263,4.1489592228,4.1489592232,4.14895922268,4.14895922268,4.1489592227,2.6738947741,2.82653916085,5.0297304538,5.0297304538,8.7860839201,8.0626060089,8.7860839195,6.9319329117,8.7860839196,7.6601766998,8.7860839192,8.7860839191,8.7860839192,8.7860839192,8.5531767891,8.7860839196,7.4896459524,6.67356745613,7.24582803823,6.7317392607,8.7860839192,8.7860839192,8.7860839192,8.7860839195,8.2357001025,4.2393294115,7.3374117867,10.53155611829,10.49483294119,9.89337560269,12.38236773679,12.47207402869,11.05194301434,18.14828350834
"t146",15.82751276524,14.33700804324,13.65944651049,11.74793046489,11.46531619989,11.44525851349,11.80414094029,11.4428986171,12.04093371209,17.931527324,19.560103223,19.560103223,19.560103223,19.560103223,16.4443900691,17.7769651623,19.560103223,19.56010322299,18.74792477009,19.5601032229,19.5601032229,19.5601032229,19.5601032227,18.5966251857,19.5601032227,19.5601032227,19.5601032227,18.9490102642,19.5601032229,19.5601032229,19.5601032227,19.5601032226,19.5601032225,19.5601032235,19.5601032226,19.5601032226,18.3678666103,15.744992528,19.560103223,19.560103223,19.5601032232,19.5601032232,19.5601032226,19.5601032226,19.5601032226,19.56010322259,19.56010322259,19.2134602831,17.7850061133,19.5601032233,17.1969682468,19.56010322311,19.56010322337,19.56010322337,19.56010322334,19.56010322341,19.56010322331,19.56010322331,19.56010322271,19.56010322241,18.06317852321,18.4639486283,17.1776582006,10.2257944355,10.8837883926,14.2195940175,17.4312483284,17.4312483284,16.5788520228,17.1946066229,17.4312483283,16.18237626224,14.79017550134,15.45497508054,17.43124832884,15.30098239014,17.26575449184,10.0982056349,14.80575542103,14.80575542102,14.80575542102,14.805755421,14.805755421,13.2562167807,9.7861314637,10.5640479261,9.1722537371,10.9091416172,13.2850174785,13.6931309344,12.67973061754,13.19085401284,13.69313093394,13.69313093394,13.69313093394,13.69313093398,13.69313093398,13.69313093398,13.69313093394,13.6152859179,13.6931309346,13.6931309346,12.72134111482,13.69313093482,13.6931309348,13.6931309345,13.6931309344,13.6931309344,8.9913233005,13.69313093556,13.69313093536,13.69313093536,13.69313093516,11.05516457418,11.92812961096,11.52394733726,10.3425801379,13.6931309348,13.6931309348,13.6931309349,13.6931309349,10.7698100848,11.2400516051,13.693130935586,13.693130935586,13.6931309353,12.796843092938,13.693130935538,13.693130935538,13.693130935138,13.244171836538,13.120459058238,13.693130935038,13.693130935038,12.7539741716,12.3548370684,12.0855108704,6.2506343017,6.5579305516,3.9953775548,0,0.23656545151,0.47975788783,2.766384072,4.4695846276,4.46958462708,4.46958462708,4.4695846271,5.6534466185,5.80609100525,8.0092822982,8.0092822982,11.7656357645,11.0421578533,11.7656357639,9.9114847561,11.765635764,10.6397285442,11.7656357636,11.7656357635,11.7656357636,11.7656357636,11.5327286335,11.765635764,10.4691977968,9.65311930053,10.22537988263,9.7112911051,11.7656357636,11.7656357636,11.7656357636,11.7656357639,11.2152519469,7.2188812559,10.3169636311,13.51110796269,13.47438478559,12.87292744709,15.36191958119,15.45162587309,14.03149485874,21.12783535274
"t149",15.73790199675,14.24739727475,13.569835742,11.6583196964,11.3757054314,11.355647745,11.7145301718,11.35328784861,11.9513229436,17.84191655551,19.47049245451,19.47049245451,19.47049245451,19.47049245451,16.35477930061,17.68735439381,19.47049245451,19.4704924545,18.6583140016,19.47049245441,19.47049245441,19.47049245441,19.47049245421,18.50701441721,19.47049245421,19.47049245421,19.47049245421,18.85939949571,19.47049245441,19.47049245441,19.47049245421,19.47049245411,19.47049245401,19.47049245501,19.47049245411,19.47049245411,18.27825584181,15.65538175951,19.47049245451,19.47049245451,19.47049245471,19.47049245471,19.47049245411,19.47049245411,19.47049245411,19.4704924541,19.4704924541,19.12384951461,17.69539534481,19.47049245481,17.10735747831,19.47049245462,19.47049245488,19.47049245488,19.47049245485,19.47049245492,19.47049245482,19.47049245482,19.47049245422,19.47049245392,17.97356775472,18.37433785981,17.08804743211,10.13618366701,10.79417762411,14.12998324901,17.34163755991,17.34163755991,16.48924125431,17.10499585441,17.34163755981,16.09276549375,14.70056473285,15.36536431205,17.34163756035,15.21137162165,17.17614372335,10.00859486641,14.71614465254,14.71614465253,14.71614465253,14.71614465251,14.71614465251,13.16660601221,9.69652069521,10.47443715761,9.08264296861,10.81953084871,13.19540671001,13.60352016591,12.59011984905,13.10124324435,13.60352016545,13.60352016545,13.60352016545,13.60352016549,13.60352016549,13.60352016549,13.60352016545,13.52567514941,13.60352016611,13.60352016611,12.63173034633,13.60352016633,13.60352016631,13.60352016601,13.60352016591,13.60352016591,8.90171253201,13.60352016707,13.60352016687,13.60352016687,13.60352016667,10.96555380569,11.83851884247,11.43433656877,10.25296936941,13.60352016631,13.60352016631,13.60352016641,13.60352016641,10.68019931631,11.15044083661,13.603520167096,13.603520167096,13.60352016681,12.707232324448,13.603520167048,13.603520167048,13.603520166648,13.154561068048,13.030848289748,13.603520166548,13.603520166548,12.66436340311,12.26522629991,11.99590010191,6.16102353321,6.46831978311,3.90576678631,0.23656545151,0,0.35762704388,2.67677330351,4.37997385911,4.37997385859,4.37997385859,4.37997385861,5.56383585001,5.71648023676,7.91967152971,7.91967152971,11.67602499601,10.95254708481,11.67602499541,9.82187398761,11.67602499551,10.55011777571,11.67602499511,11.67602499501,11.67602499511,11.67602499511,11.44311786501,11.67602499551,10.37958702831,9.56350853204,10.13576911414,9.62168033661,11.67602499511,11.67602499511,11.67602499511,11.67602499541,11.12564117841,7.12927048741,10.22735286261,13.4214971942,13.3847740171,12.7833166786,15.2723088127,15.3620151046,13.94188409025,21.03822458425
"t150",15.98109443307,14.49058971107,13.81302817832,11.90151213272,11.61889786772,11.59884018132,11.95772260812,11.59648028493,12.19451537992,18.08510899183,19.71368489083,19.71368489083,19.71368489083,19.71368489083,16.59797173693,17.93054683013,19.71368489083,19.71368489082,18.90150643792,19.71368489073,19.71368489073,19.71368489073,19.71368489053,18.75020685353,19.71368489053,19.71368489053,19.71368489053,19.10259193203,19.71368489073,19.71368489073,19.71368489053,19.71368489043,19.71368489033,19.71368489133,19.71368489043,19.71368489043,18.52144827813,15.89857419583,19.71368489083,19.71368489083,19.71368489103,19.71368489103,19.71368489043,19.71368489043,19.71368489043,19.71368489042,19.71368489042,19.36704195093,17.93858778113,19.71368489113,17.35054991463,19.71368489094,19.7136848912,19.7136848912,19.71368489117,19.71368489124,19.71368489114,19.71368489114,19.71368489054,19.71368489024,18.21676019104,18.61753029613,17.33123986843,10.37937610333,11.03737006043,14.37317568533,17.58482999623,17.58482999623,16.73243369063,17.34818829073,17.58482999613,16.33595793007,14.94375716917,15.60855674837,17.58482999667,15.45456405797,17.41933615967,10.25178730273,14.95933708886,14.95933708885,14.95933708885,14.95933708883,14.95933708883,13.40979844853,9.93971313153,10.71762959393,9.32583540493,11.06272328503,13.43859914633,13.84671260223,12.83331228537,13.34443568067,13.84671260177,13.84671260177,13.84671260177,13.84671260181,13.84671260181,13.84671260181,13.84671260177,13.76886758573,13.84671260243,13.84671260243,12.87492278265,13.84671260265,13.84671260263,13.84671260233,13.84671260223,13.84671260223,9.14490496833,13.84671260339,13.84671260319,13.84671260319,13.84671260299,11.20874624201,12.08171127879,11.67752900509,10.49616180573,13.84671260263,13.84671260263,13.84671260273,13.84671260273,10.92339175263,11.39363327293,13.846712603416,13.846712603416,13.84671260313,12.950424760768,13.846712603368,13.846712603368,13.846712602968,13.397753504368,13.274040726068,13.846712602868,13.846712602868,12.90755583943,12.50841873623,12.23909253823,6.40421596953,6.71151221943,4.14895922263,0.47975788783,0.35762704388,0,2.91996573983,4.62316629543,4.62316629491,4.62316629491,4.62316629493,5.80702828633,5.95967267308,8.16286396603,8.16286396603,11.91921743233,11.19573952113,11.91921743173,10.06506642393,11.91921743183,10.79331021203,11.91921743143,11.91921743133,11.91921743143,11.91921743143,11.68631030133,11.91921743183,10.62277946463,9.80670096836,10.37896155046,9.86487277293,11.91921743143,11.91921743143,11.91921743143,11.91921743173,11.36883361473,7.37246292373,10.47054529893,13.66468963052,13.62796645342,13.02650911492,15.51550124902,15.60520754092,14.18507652657,21.28141702057
