"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116"
"t70",0.0517202010674158,0.025187257283607,0.148660007902458,-0.11929258929656,-0.00219314737706899,0.0127198224892764,-0.0236910288528755,0.00875598758406011,-0.324367082252582,0.0102670019914631,-0.0305279328784042,-0.00908778718996325,0.000800454379556974,-0.000575364013953165,0.00205702169388717,0.00408789338755781,0.000315274072050904,0.000436583271508963,-0.00459706565856347,0.00504533984900497,-0.000738450955891183,6.40169245430535e-05,-0.00445221780856711,-0.00485774338345206,0.0014959125498062,-0.0100559238682679,0.000333487919831421,0.00267423231000745,-0.002451729788438,0.000486389955886179,-0.00104719200556215,-1.19051754115986e-07,0.00286439801106896,0.0251787955447442,1.95280926416116e-06,0.000523021760079685,0.296422256153935,-1.72597416848761e-05,3.26551307279524e-07,-1.1725735943565e-05,1.33699519168174e-07,0.00186281220098553,0.00528634563281434,-4.7501142541625e-06,0.0482033408986157,0.0111359471292004,0.00142302414213944,-0.000230053983304075,4.3132865654359e-17,-1.31009743588975e-07,-5.49955587675096e-05,1.11573785975434e-05,2.07463559740669e-08,-1.92591065403613e-05,6.77199318837761e-06,-1.22773204356305e-07,1.55027836832706e-05,-2.12455631981902e-05,-3.8009472110154e-08,-9.99504708381269e-05,-7.01846522623819e-06,-2.86592240656305e-16,3.89721577842236e-07,-2.17648482817292e-07,6.05361683183413e-18,2.16269306975228e-05,1.4488878346806e-05,-3.68522696209493e-06,4.15492981957273e-08,-1.59473114645502e-05,3.04628243550986e-16,4.27254331675866e-06,-1.51015061171231e-15,-0.000345198975751897,0.0630800651130586,2.84662778450759e-16,-1.92874986287471e-15,-2.11603620531687e-15,-1.61909763606387e-06,3.13008767505962e-08,-2.38815309838652e-08,-1.26202441808752e-15,-1.58854094615894e-06,0.865678257333139,0.0011903979638377,-7.5084151351935e-05,1.09412163436378e-14,2.4144830866719e-16,4.44932371322341e-06,-4.14766501163437e-16,0.000995303434907321,-0.00010116525375488,-7.86941689229938e-06,-2.29893320111553e-16,4.92253697724882e-16,-0.000154474340829973,-2.64937523106194e-15,1.69695028426794e-15,2.66480346039497e-15,-1.36461894009087e-16,2.90031444443515e-16,1.87377911450517e-15,3.51467782657737e-15,2.03379680142921e-05,2.86007093066235e-06,2.06852871461328e-16,-9.44934708484993e-16,-2.30401930742183e-16,1.59082679285487e-16,5.48035479409219e-16,3.42414738706212e-15,-1.82612009119237e-14,-3.29462074922766e-15,6.73317149332282e-17,-3.75985191948232e-14,-0.0928476690885382
"t92",0.0517892570093526,0.0252522994848765,0.149343534296742,-0.119957065002093,-0.00220581941220002,0.0128034069309086,-0.0238745437065624,0.00884219906794615,-0.32793309343496,0.0103995447434817,-0.0310773426222326,-0.00926948424119032,0.000818495712973553,-0.00058840187533286,0.00210468950453621,0.00418900419830096,0.000323275245399191,0.000448503262879008,-0.00473139226902507,0.00521911233705701,-0.000765364089968949,6.68322813932097e-05,-0.00467156231681751,-0.00511158812496266,0.00158303393862822,-0.0107064210502295,0.000355893645914006,0.00285574354238572,-0.00262125216205901,0.000520351253592779,-0.00112079341539658,-1.28112804182312e-07,0.0030888615321498,0.0272004901057191,2.11403522318844e-06,0.000569441703311028,0.326073507507431,-1.95157014946856e-05,3.69292206776865e-07,-1.32951353806919e-05,1.51618100775246e-07,0.00213025143737521,0.00610844953305445,-5.50479246106549e-06,0.0559732848165748,0.0129529411661055,0.00165792775599247,-0.000273615885552221,-1.02803524333462e-16,-1.57364300897573e-07,-6.6851252553348e-05,1.36849288338116e-05,2.54857929503584e-08,-2.38799375349167e-05,8.52371015308397e-06,-1.56987474617229e-07,2.00786415305582e-05,-2.78754926935315e-05,-5.13213608961221e-08,-0.000136256213793991,-1.01526442175952e-05,-4.36168047707285e-16,5.95076301010422e-07,-3.46962145235364e-07,4.13601834788598e-16,3.64980306668758e-05,2.90994542117902e-05,-7.61452064173393e-06,8.8279432817559e-08,-3.71456624774966e-05,-2.27195862010638e-15,1.44603448746261e-05,2.10868756749458e-15,-0.0016929097867275,0.356058531424131,5.99172727353691e-16,-6.45258570508013e-15,1.26470295729403e-15,7.54760173744276e-06,-1.42332835455929e-07,5.3514239849071e-08,4.68658823116517e-17,1.42197400792642e-06,-0.323101039333141,-0.000290157764969339,1.78858091393701e-05,-5.4242692183275e-15,1.3877193315199e-15,1.47939331533987e-07,-9.61650618423041e-16,7.66340595892222e-05,-2.48831027598832e-05,-1.94882908585646e-06,2.75718965355367e-16,2.0313672524441e-15,-5.97669640465704e-05,1.80623860913545e-15,6.47501917755444e-16,-7.36820132385723e-15,1.61030158116249e-15,-4.52117204682852e-15,-0.707106781186548,1.4171589580692e-13,1.04897355376356e-05,1.49386541263915e-06,-1.28079747429219e-15,-1.02974670481665e-15,6.26486370141899e-16,-7.21475465326076e-16,-5.11175844476273e-16,2.66795547356634e-15,-1.6529845796144e-14,-2.65577409053553e-15,1.68967920327216e-15,-3.72357718822996e-14,-0.0928476690885177
"t93",0.0517892570093527,0.0252522994848765,0.149343534296742,-0.119957065002093,-0.00220581941220001,0.0128034069309086,-0.0238745437065624,0.00884219906794607,-0.32793309343496,0.0103995447434817,-0.0310773426222325,-0.00926948424119036,0.000818495712973509,-0.000588401875332897,0.00210468950453623,0.00418900419830088,0.000323275245399017,0.000448503262878752,-0.00473139226902501,0.00521911233705718,-0.000765364089969007,6.68322813933962e-05,-0.00467156231681747,-0.00511158812496257,0.00158303393862829,-0.0107064210502293,0.00035589364591415,0.00285574354238621,-0.00262125216205874,0.000520351253592964,-0.00112079341539646,-1.28112804096256e-07,0.00308886153215014,0.0272004901057191,2.11403522315189e-06,0.000569441703310915,0.326073507507431,-1.95157014945548e-05,3.69292206828654e-07,-1.32951353810608e-05,1.51618100609639e-07,0.00213025143737441,0.00610844953305472,-5.50479246150954e-06,0.0559732848165747,0.0129529411661052,0.0016579277559923,-0.00027361588555224,1.06466537499893e-15,-1.57364300705005e-07,-6.68512525541186e-05,1.36849288338157e-05,2.54857929715952e-08,-2.38799375351667e-05,8.52371015303974e-06,-1.56987472711419e-07,2.00786415304874e-05,-2.78754926935309e-05,-5.13213607904158e-08,-0.000136256213793762,-1.01526442181321e-05,-2.17280326191021e-16,5.95076300367016e-07,-3.46962144805003e-07,-4.05187645872403e-16,3.64980306657331e-05,2.90994542116501e-05,-7.61452064131931e-06,8.82794329785558e-08,-3.7145662477394e-05,-1.50868029109413e-15,1.44603448748706e-05,1.98378747722424e-15,-0.00169290978672727,0.35605853142413,3.62549671435477e-17,-5.33195434015473e-15,7.72143909472498e-16,7.54760173753119e-06,-1.42332836065212e-07,5.3514240227519e-08,-4.11101115349015e-16,1.42197400840932e-06,-0.323101039333144,-0.000290157764968705,1.78858091383113e-05,-8.75493829220297e-15,-1.54342505832804e-15,1.47939327800006e-07,1.03621476458985e-15,7.66340595873314e-05,-2.48831027563971e-05,-1.94882908665829e-06,3.25163708839358e-15,-2.82882006593177e-15,-5.97669640462904e-05,-2.82368455939887e-16,-1.38454701469811e-15,6.73671764379504e-15,-1.91320246631133e-15,5.09759284499226e-15,0.707106781186547,-1.40003196691714e-13,1.04897355871857e-05,1.4938654107838e-06,-5.90377548402684e-16,-1.0197286593552e-15,-6.08636406746758e-16,-4.57452533205892e-16,1.52192006957223e-15,2.69756600034925e-15,-1.81431386288027e-14,-3.0096452357805e-15,2.39744638147062e-15,-3.85888562334513e-14,-0.0928476690885192
"t2",-0.0142916886538379,-0.0523562380971649,0.00878937920829859,-0.000353725760382564,0.00345763514476345,-0.0288513982114397,0.00386382772229204,-0.00315409593490252,0.00443007166804515,-0.130821764511819,0.0012006134162769,0.00717542960028211,-0.0157648380316768,3.31341940194026e-05,-0.00218248510556121,-0.00561072223324167,-0.00792873507521297,-0.00940618892841658,0.00891332044936312,-0.00233894554700147,0.00238691900604245,-0.00199842811357465,0.137436859155082,0.0189611798291224,-0.0143770612149246,0.375149343991544,0.013151547081348,-0.0962381613113608,0.083224216492416,-0.0150184850300767,-0.0311880648146185,-6.08578329561491e-07,0.00797839821013127,0.0151011695251846,-0.000701871368615034,-0.0195701433297314,-0.00166078596845521,0.0206033493512268,0.000201628000094345,0.000627876719106102,-0.000172810211646792,-0.586692219891438,-0.455506518890016,0.000164041204732512,0.085876541444785,-0.00110375331371022,-0.0225863406070182,0.012968286409097,-1.2948750051417e-14,-0.000213168417627951,0.00750146688693019,-0.00266608793097422,0.000236650323109454,0.00397607155848794,0.00245438689366874,0.00825810675415227,0.00212168295729706,-0.00259653410694323,-0.000225116074863791,-0.480609873579834,-0.000128358484219019,-3.96898657506073e-16,0.000623473247577888,-0.00028980566071801,-3.4787221436903e-15,0.000466241084874802,0.000280406733273886,-7.013219414818e-05,3.16002245301686e-05,-0.000282290304398585,1.62419230795904e-15,5.42635581514679e-05,-2.45214028983141e-16,-0.000316238734130953,0.000419722050806181,6.75935927040831e-16,-4.84216339274235e-16,-1.22540925249522e-15,-0.000214637817085236,0.000128733997232153,-4.71871518299462e-05,5.71202585088367e-16,0.000833349312104905,-8.78697043133077e-05,0.00308503066054371,-0.000201997292438659,-2.6404400599624e-15,9.64539875434018e-16,2.77954579478651e-05,9.39484451565046e-16,0.00145619574970862,-0.00086371401429576,-6.72613715891361e-05,-4.84196540293226e-15,9.98102173990324e-16,-0.00141523044999367,2.19344001224385e-15,-3.37646945380732e-17,1.48118275643307e-15,3.19310379481162e-16,5.85744656752295e-16,-3.13405994782935e-16,-3.35557478868858e-16,0.000190081584505158,2.67237551451114e-05,-3.57021152916871e-16,-1.23408433306623e-15,-9.07474524177759e-17,-2.56129464841629e-16,1.0470374657277e-15,2.97102330452079e-15,-2.02621543173886e-14,-3.01400482481706e-15,-1.82167408023469e-15,-3.8176875581854e-14,-0.0928476690885241
"t6",-0.0154917968015412,-0.0616091015317141,0.0120145971959327,-0.000524663555659394,0.00522378011326244,-0.0469195623320646,0.00708898542041099,-0.00751990828564217,0.0126441539208206,-0.558022404914017,-0.0155462823659462,-0.0356912906660161,0.0437814227846056,-9.01133181783567e-05,0.00545726530043896,0.0112594756504686,0.0147084330118354,0.0142244655340342,-0.0113729474231348,0.00208687573897079,-0.00190742335684893,0.00114297879816599,-0.0653673147244319,-0.00822804234220009,0.00530005468967772,-0.118687858383804,-0.00393891595167133,0.0283997972799677,-0.023902419702146,0.0042515762485764,0.00874294797287377,1.49554458567916e-07,-0.00182540198197447,-0.00305717375565229,0.743594351199021,0.00457275557385548,0.000334074580879212,-0.00433053566073734,-4.25242236075752e-05,-0.000141679309999771,3.91843692844059e-05,0.218835696620749,-0.219413163207673,3.81178885843512e-05,0.0138955881375054,-0.000137110725106517,-0.0022275074339464,0.000103100736514388,2.15956746231963e-15,2.20431746133468e-08,-2.8890743102359e-05,1.24617848320302e-05,-1.11550203317598e-06,-1.80038078549669e-05,-8.07539647059132e-06,-1.17321027427918e-05,5.33838598137268e-07,-5.11232930046248e-06,-1.26565234275278e-06,-0.00325358972768587,-1.65897484471791e-06,-1.51038177663103e-16,1.07781307315884e-05,-5.82763091649523e-06,-5.85952792165575e-17,1.08020861206337e-05,8.26627153564458e-06,-2.11951777144725e-06,9.76311639540449e-07,-9.2572078219893e-06,1.01463629500499e-16,2.03154801531035e-06,-3.3076348024055e-16,-1.25634731616259e-05,1.69153567814731e-05,-1.19565974048763e-16,-2.18924874362551e-16,-1.41741068166661e-16,-9.83461017922143e-06,5.90514548076621e-06,-2.24991424615677e-06,2.53335448528788e-17,4.23115309584265e-05,-4.71010136148845e-06,0.000168667657714382,-1.10540316343638e-05,-1.61400834482886e-16,5.10088332859119e-16,1.60994826274536e-06,4.81044206685946e-17,8.53505673287842e-05,-5.35753638523772e-05,-4.17496166307352e-06,3.08618811756531e-15,-1.24518049796892e-16,-9.38430362495094e-05,2.65893261850419e-16,3.69724729930781e-16,2.83500181574773e-16,-2.58564820121188e-16,6.69409975646187e-16,1.42573214326566e-16,1.67806383931078e-15,1.37576130363567e-05,1.94473676508585e-06,-7.34284416841158e-16,-1.08177145519989e-15,-3.8238466365233e-17,-3.5385197590737e-16,4.1180282383743e-16,2.9125167057111e-15,-1.76962167287382e-14,-3.09556832168651e-15,2.00259298652741e-15,-3.77473182671097e-14,-0.0928476690885271
"t8",-0.015509869125989,-0.0617491585007148,0.0120638328341546,-0.000527284006321691,0.00525087928419525,-0.0471977570911147,0.00713890221287749,-0.00758812590466922,0.0127731881512798,-0.564794605666184,-0.0158186212593796,-0.036395815313375,0.0447739081986042,-9.2168948474245e-05,0.00558505908390545,0.0115442281252124,0.015091979863932,0.0146295227176264,-0.0117248762566249,0.0021664019421998,-0.00198571923496435,0.0012038909067438,-0.0695080706456943,-0.00880204701187952,0.00575011073009595,-0.131406109941857,-0.00440708642542939,0.031880817053558,-0.0270136629518037,0.00482425927297655,0.00994951313293964,1.81397912278759e-07,-0.00236368231831659,-0.00462797802014044,-0.664185729653809,0.00452462107341735,0.000365946048220787,-0.00543226118588637,-5.3392200018249e-05,-0.000180717908324983,5.00306643631408e-05,0.296401661883495,-0.32809769394647,5.90475985095418e-05,0.0221121813721099,-0.000223676838702824,-0.00372939917960154,0.000355440999067735,3.52331775138514e-15,-2.78186997137418e-06,3.5591501423326e-05,-4.32858540802151e-06,2.95882233000701e-07,-1.06012385527225e-06,-2.51327597100958e-06,-5.23881713831423e-06,2.74890390344433e-07,-2.8835109716209e-06,-8.02579835708192e-07,-0.00211648863098565,-1.18516566956994e-06,-2.90350896835508e-16,8.03141607573008e-06,-4.43633649669791e-06,-3.34349400736677e-16,8.38543333742733e-06,6.62485689224626e-06,-1.70406486615001e-06,7.8714679355868e-07,-7.51971707794321e-06,8.69789874821759e-17,1.67716576278613e-06,-6.64312995655879e-17,-1.04450732484535e-05,1.40867596811386e-05,-2.34519428643465e-16,-3.86250727788934e-16,-4.56378913403062e-17,-8.31085806059732e-06,4.99083863578866e-06,-1.90971193277097e-06,3.87225746562355e-17,3.61594316355726e-05,-4.04847342294393e-06,0.000145274482339928,-9.52182361060951e-06,-4.16352456348476e-16,4.78201187624993e-16,1.3949117841669e-06,5.99816118042148e-17,7.40394148929493e-05,-4.67389969676793e-05,-3.64246608099705e-06,2.08392852423356e-15,-1.26116682905552e-16,-8.24012746120982e-05,1.19945664482799e-16,4.16394517978916e-16,1.97583379079404e-16,-2.27316717206661e-16,8.92354263737022e-16,1.61159535429266e-16,2.31389685762989e-15,1.21799776803094e-05,1.72258712293496e-06,-6.43641994866803e-16,-1.09136834293788e-15,-5.59327656530895e-17,-3.56953089878348e-16,3.77206118421745e-16,2.88860714584313e-15,-1.77892131833462e-14,-3.07056862118742e-15,1.97182129854414e-15,-3.77971306601224e-14,-0.092847669088526
"t9",-0.0153644642658197,-0.0606235743075748,0.0116688971169906,-0.000506284485426496,0.00503375934908402,-0.0449706245939845,0.00673976938481619,-0.00704389118167537,0.0117450886709613,-0.510956848654361,-0.0136677392433785,-0.0308474587649515,0.0369881669668146,-7.60462856502764e-05,0.00458357875593763,0.00931850763683284,0.0120973830774257,0.0114779326121944,-0.0089967422980839,0.00155693457912777,-0.00138869252733797,0.000750084893114142,-0.0393306243872106,-0.00468317380523566,0.00265096914877909,-0.0497996200639524,-0.0015227121230572,0.010715903758573,-0.00860636084556084,0.00149121169556251,0.00301091562729741,3.94545121446946e-08,-0.000432339063101227,-0.000705679846380724,-0.07689109551006,4.43006546636086e-05,-7.60396257689513e-05,0.00561074435115292,5.54785861128022e-05,0.000206884753507464,-5.76047186227064e-05,-0.456351701370922,0.706531403136608,-0.000139343830448602,-0.0555606421716717,0.00059285550897327,0.0104086321979362,-0.00197496101924185,-2.25407354838028e-15,2.29479828723089e-05,-0.000552461236653019,0.000148201703100732,-1.25178221668658e-05,-0.000154371935688303,-5.26136039239869e-05,-6.35010162142118e-05,2.59225431146421e-06,-2.27837914968658e-05,-4.92025111529787e-06,-0.0122161411592332,-5.37104481197547e-06,6.83312600716339e-16,3.22187263831487e-05,-1.66643770300172e-05,3.31944335857828e-16,2.95836725752778e-05,2.09696011588083e-05,-5.33332473666205e-06,2.43901989216872e-06,-2.26768574080807e-05,-1.23864756267402e-16,4.76133198381517e-06,2.33214744408848e-16,-2.88609015213746e-05,3.86698157211541e-05,3.61656411439237e-16,4.87868926404807e-16,-1.03444697873674e-16,-2.15202590333923e-05,1.29167813844944e-05,-4.85653008731178e-06,1.09171075458668e-16,8.93789065516731e-05,-9.76534099951255e-06,0.000347319231729444,-2.27550993594843e-05,-5.14847216340869e-16,-6.75544906167479e-16,3.2498066566898e-06,1.56158443664569e-16,0.000171583129403887,-0.000105618273560122,-8.22859716083497e-06,1.16487872216707e-15,4.44239476371155e-16,-0.000180793655188309,-3.42568373328581e-16,3.45548534281678e-18,5.38962079259228e-16,-1.32317413476333e-16,-7.39815493218277e-16,-4.57962605097445e-16,1.02585989139087e-15,2.5718609211351e-05,3.62873690875031e-06,-6.50867415670593e-16,-1.09893577215841e-15,-1.61683141129002e-17,-3.02906669764105e-16,4.72242619883463e-16,2.92989293972969e-15,-1.86542385256286e-14,-3.05473903463496e-15,1.68473963017921e-15,-3.78002274766971e-14,-0.0928476690885256
"t29",-0.205632399509172,0.0787711190755723,-0.00351054045511581,0.000282624480713819,-0.176134693805435,0.001705524432111,-0.000312185045806995,0.000165510545649742,-0.000140189026012482,-0.00080333297440565,0.000252007057573913,0.00351765473864181,-0.428543949172239,-0.00126448341032753,0.00849392722420052,0.012670976630736,0.453947261001974,0.000843272246802136,-0.00148982442774191,0.000402437478565146,-0.000409996121930355,0.000506036908334609,-0.101908912739982,0.0109743608666677,-0.0010163908720608,0.0037682722142354,-9.91964333308427e-05,0.00141560523520865,-0.00470952428092466,-0.105859161395912,-0.0027610350113654,3.39600287803668e-09,-9.31270353628421e-05,-0.000250644952074033,1.64112556735244e-05,0.000543974082756459,-9.19969580026179e-05,9.37254861359913e-05,9.08421380062271e-07,2.41734411845238e-06,-2.80055041966093e-05,-0.00135801060363458,-0.000557185450287108,1.53195987062056e-07,7.50960142615028e-05,-8.52919555037568e-07,-1.54126801851253e-05,-5.61925785731113e-08,4.13549296682038e-16,-0.0104405776128724,-1.59558921508722e-06,6.3036244778538e-07,0.000356156585374457,-8.91048540266223e-07,-4.03311143094243e-07,3.4183847624021e-06,1.18851591838843e-07,-5.26212135174445e-07,-0.000467924247911139,-0.000534499999101601,1.28831862123499e-07,-0.707106781186547,1.33429760490819e-06,-0.00255014928955728,2.13654465957603e-14,2.17873132818232e-07,2.64290981422784e-07,-6.99797078693831e-08,0.00104333853079351,-3.31592623740216e-07,-3.83083129813999e-16,8.17918563914485e-08,-9.03059858115714e-16,-5.29263976596463e-07,7.20141381031895e-07,-1.42216880561542e-16,4.50830002996567e-16,-1.37175533584557e-16,-4.79519702277517e-07,0.000278628068539659,-1.08499842946979e-07,9.34339421806214e-17,0.00172948888119332,-2.28088120538597e-07,8.32777051419192e-06,-5.46210680527441e-07,-2.3859997837267e-15,1.09250564621287e-15,8.27572821558809e-08,3.98797642042215e-16,4.41847000891683e-06,-2.8620423822263e-06,-2.23109361299424e-07,2.12106512483286e-15,1.78062443892332e-16,-5.18708484615617e-06,-8.33937197430078e-16,5.91242699897621e-16,3.11879373679094e-16,-1.9347047559752e-16,-4.28702419740541e-16,2.54218581265281e-17,2.72384761082446e-15,7.93221061019249e-07,1.12414129702131e-07,-5.27798215606184e-16,-9.00738051039763e-16,-1.0091281597189e-16,-3.83333281291194e-16,5.03899646573435e-16,2.92494802521636e-15,-1.81352594083229e-14,-3.06635591657839e-15,2.11189907745275e-15,-3.79061483420793e-14,-0.0928476690885284
"t30",-0.205632399509172,0.0787711190755723,-0.00351054045511584,0.00028262448071383,-0.176134693805435,0.001705524432111,-0.000312185045807047,0.000165510545649903,-0.0001401890260123,-0.000803332974405657,0.000252007057573955,0.00351765473864199,-0.428543949172239,-0.0012644834103275,0.00849392722420065,0.0126709766307366,0.453947261001974,0.000843272246802094,-0.00148982442774203,0.000402437478565129,-0.000409996121930276,0.000506036908334512,-0.101908912739982,0.0109743608666683,-0.00101639087206048,0.00376827221423506,-9.91964333311706e-05,0.00141560523520788,-0.0047095242809251,-0.105859161395912,-0.002761035011366,3.39600332867936e-09,-9.31270353635809e-05,-0.000250644952073623,1.64112556735052e-05,0.000543974082754269,-9.19969580007846e-05,9.37254861353069e-05,9.08421381378923e-07,2.41734411964709e-06,-2.80055041976092e-05,-0.0013580106036344,-0.000557185450288412,1.53195987755989e-07,7.50960142602451e-05,-8.52919557179572e-07,-1.54126801844106e-05,-5.61925783005429e-08,-1.16851851340881e-15,-0.0104405776128712,-1.59558921867517e-06,6.30362450826729e-07,0.000356156585375726,-8.91048542424788e-07,-4.03311153295447e-07,3.41838474951723e-06,1.18851590543025e-07,-5.2621213938798e-07,-0.000467924247898996,-0.000534499999102586,1.28831884136842e-07,0.707106781186547,1.33429757403477e-06,-0.00255014928957572,-2.07120060375331e-14,2.17873119577169e-07,2.64290985226843e-07,-6.99797065964654e-08,0.00104333853079112,-3.31592621565306e-07,2.96928472801981e-16,8.17918524503127e-08,1.03983043497832e-15,-5.29263973665553e-07,7.20141381370559e-07,-5.20112597242201e-17,-4.92859567845807e-16,-8.51338299122961e-17,-4.79519702233674e-07,0.000278628068541885,-1.08499841475454e-07,1.43740922983384e-16,0.00172948888119634,-2.28088120445735e-07,8.32777051332933e-06,-5.46210680644522e-07,1.05569159261128e-15,-9.27562818572499e-16,8.27572822472054e-08,-1.84069445645717e-16,4.41847000626417e-06,-2.86204238099678e-06,-2.23109363158926e-07,1.81575379306094e-15,6.70408146074004e-17,-5.18708484206689e-06,6.92619461429838e-16,-1.44858383282239e-16,4.12643525216908e-16,-1.08685736929926e-16,7.86840688185875e-16,-1.03572244322396e-16,7.46262848210905e-16,7.93221059440719e-07,1.1241412931921e-07,-6.94331669187294e-16,-1.22743625828435e-15,8.29678761433892e-17,-4.00884694195418e-16,4.06755131910664e-16,2.90622763766647e-15,-1.71360586861603e-14,-3.03973996684299e-15,7.51875872286953e-16,-3.77118593128542e-14,-0.0928476690885277
"t12",-0.211124915545156,0.0835295858973863,-0.00401385986554298,0.00034020853051356,-0.214742176435104,0.00219850274561739,-0.00044913652905329,0.000338690768589065,-0.000429964165824935,0.0106633946085355,-6.8256218488034e-05,-0.000341732815053236,-0.000880219588893114,-6.19311501059217e-06,0.000132161141484589,0.000464456946078378,0.018752162642084,3.74380166473873e-05,-5.15634816428921e-05,-1.64058993800071e-05,3.53724973814313e-05,-0.000175859494927857,0.0661762373881411,-0.00976708139646237,0.00167867406369662,-0.0133475376502838,0.000514251795797379,-0.00829060571260083,0.0355890500496039,0.936906118018515,0.0275289780028175,9.9199236967538e-08,-0.00122493141532183,-0.00231410981579368,0.000115034906528489,0.00246480500512927,-0.000285809572281713,0.000201181916490444,1.94774744290043e-06,5.0931359299179e-06,-5.89460155998271e-05,-0.00273145595053986,-0.00107923338031237,2.94632227208329e-07,0.000143856706355448,-1.62940763584398e-06,-2.93834662164487e-05,-1.1624287739678e-07,5.86706746186753e-16,-0.0927444787552895,-1.94986532475364e-06,8.59398839243546e-07,0.000489523457198798,-1.25807076229321e-06,-5.76149688049054e-07,4.88251642098898e-06,1.69235234912578e-07,-7.46300891493141e-07,-0.00312393351846945,-0.000747002962592752,1.77288922660341e-07,-1.93105884332152e-16,1.81567654220427e-06,-0.00344599637943477,-2.36363595746985e-16,2.92282899540087e-07,3.51086693398829e-07,-9.34507181287001e-08,0.00577736183705054,-4.32288765021211e-07,-1.66551112238415e-16,1.0589912200109e-07,7.74442012045375e-17,-6.82129790697251e-07,9.27061421912457e-07,-4.35796796163017e-17,1.68218408524428e-16,-4.91028807037828e-17,-6.1046200891348e-07,0.000354676536457982,-1.37617185410301e-07,3.21788595252093e-17,0.00218034734389817,-2.85983811064754e-07,1.04203718688171e-05,-6.83396680233637e-07,-1.40190706536147e-15,3.06131030123601e-16,1.0292302025274e-07,1.32387364663475e-16,5.4881035266019e-06,-3.53275147936538e-06,-2.75373479132768e-07,1.79687365794075e-15,4.43733814329351e-17,-6.35398368957908e-06,8.21115504518364e-16,3.12773769158703e-16,3.0048703939763e-16,-2.18132563848665e-16,3.2302399810462e-16,-1.97238939991539e-16,1.48558389548342e-15,9.61554336305736e-07,1.36179364358569e-07,-6.89056650178713e-16,-1.01407345281221e-15,-1.70050853826443e-16,-3.93725343327339e-16,6.05299672606269e-16,2.90848721945688e-15,-1.83424517602796e-14,-3.05816101553666e-15,1.560173047296e-15,-3.77793424780033e-14,-0.0928476690885284
"t25",-0.219872315755228,0.0906515522637274,-0.00469330544990776,0.000414061229529949,-0.263711027430702,0.00279760028956224,-0.000605118869372047,0.000513470625432112,-0.000702840789653023,0.0202243312646246,-0.000251944469235049,-0.0021964179512381,0.156734180666469,0.000451043584129159,-0.00272498877713355,-0.002920426524022,-0.0906568631122821,-0.000104608819007542,9.88353601280632e-05,1.56390354445643e-05,-2.74354132082672e-05,7.16462299940922e-05,-0.0182461796684482,0.00217918242037233,-0.000245959593724818,0.00122156895206093,-3.87861621665064e-05,0.000591927611969446,-0.00229168350992772,-0.0570205690074491,-0.00161160893350834,-3.39961545474525e-09,3.31230831503747e-05,5.01378774999703e-05,-1.86788218519384e-06,-1.40999112998553e-05,3.74682074989351e-08,-1.26052365163885e-05,-1.23492669731538e-07,-3.89869158186387e-07,4.56215861846305e-06,0.000362256598508533,0.000259124433200759,-8.30468086730069e-08,-4.52742247663077e-05,5.63489437875443e-07,1.11373712186394e-05,1.79840830658571e-07,-9.00460222234289e-15,0.700851757836698,-6.44775121558353e-06,1.58640907938844e-06,0.00084773189748181,-1.64990099257387e-06,-5.87515323754026e-07,4.31154524539322e-06,1.40162917098854e-07,-6.0532839936941e-07,-0.577701040083295,-0.000228539148056386,9.25425581824958e-08,4.5889737288126e-15,9.39617664876317e-07,-0.00176868452470754,-2.74110128472818e-15,1.49264216545061e-07,1.98425057274528e-07,-6.09433283797649e-08,0.0591031312310641,-1.80231611644111e-07,1.29670549471441e-16,4.81842251184394e-08,-3.11191034474005e-15,-3.11891722399362e-07,4.24114312441811e-07,8.97559416902177e-17,1.93817440551092e-16,-2.91070547536319e-16,-2.79308747114984e-07,0.000162274323735514,-6.2914952441775e-08,2.24165394614597e-16,0.000995333352267017,-1.30385028368508e-07,4.748739129297e-06,-3.11429113611582e-07,3.98160657599507e-15,-1.30703332511367e-16,4.68503260352238e-08,-1.38002420229184e-16,2.49767176464149e-06,-1.6065542432749e-06,-1.25227993220511e-07,-1.10109579277742e-16,2.73089889436747e-16,-2.88835659834823e-06,-1.98228507591881e-15,3.1083196665491e-16,3.88583967157751e-16,-1.45074326739552e-16,-7.7673689848918e-16,-1.56309245108689e-16,3.49835596454544e-15,4.37280056687076e-07,6.19334814250301e-08,-8.39181252397493e-16,-1.26512439731007e-15,1.67281035394354e-16,-2.29317320270349e-16,5.62010192119318e-16,2.98001597996789e-15,-1.73706412903003e-14,-2.87998211184664e-15,2.05910163390867e-15,-3.77554472297009e-14,-0.0928476690885342
