"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111"
"t76",0.0578632259441901,0.130972536407712,-0.1839784360732,0.00639168504439702,-0.107673314470429,-0.000672636189508654,-0.00159004966559017,-0.0249422706031734,-0.0206395580337539,0.306469697805767,-0.00555833355297262,-0.000114954914282952,-0.000808080349248979,-0.00144488099633206,0.0101326067936596,-0.000871470403712051,-0.00861210881827497,0.00163733450662885,-0.00210126705042608,-0.000262337759887292,-0.00186895114453613,-0.000141791301850221,-0.000908263032093056,0.0132170944292445,0.0773322771834328,-0.0716082000801862,0.000101638672821198,0.00448744438026501,0.000311665959960968,0.0606208519261756,5.16256501035418e-05,0.00131261316164283,-0.00270705431405773,-0.00105697595830169,3.90243739504213e-06,0.000327021659407284,-0.000821260032885726,-4.25901976112497e-06,-0.000589654181188965,-0.000171107082924994,1.76843719128081e-07,-0.000105393933739884,8.83866990327592e-07,-0.116746889404654,-0.000334527909394994,9.48632617534019e-08,-2.97764637297963e-05,1.2927031818419e-09,1.47963765232177e-06,-0.000712836874380059,-5.32229120686194e-17,0.000232286080668712,-5.51164695748686e-08,-8.26103881205932e-08,2.50706203527696e-07,7.68455757856756e-07,-4.55461756572006e-07,-6.27544172197712e-06,-0.00078306540417928,-0.001816199737427,-0.0591580782617148,4.8552682437166e-16,-3.64420549945001e-07,-5.15381555218816e-07,-5.83283381909279e-06,-4.24625508172299e-16,5.48229467139038e-08,-5.30299629733374e-17,-3.62239636510572e-16,-2.33124113670877e-16,-3.9230667228385e-16,2.96806173837429e-07,2.09994726949584e-08,2.45211171825141e-16,-5.60280139763273e-08,-3.90992866547619e-07,-6.91408254734635e-07,-1.46925925804938e-15,5.85901195311016e-16,-2.23368738401698e-07,8.51523480736884e-16,4.82333951687466e-16,-3.42833109420851e-07,-1.46633794313396e-15,1.29309734090726e-15,-2.66226117816318e-14,-0.893166360045463,-2.35651931673949e-14,-4.0157812228056e-15,-1.75937895121133e-06,1.89610443265485e-15,1.52003669275512e-15,-8.04397868910941e-09,-1.16457957727549e-16,7.15422615914642e-16,6.32471310362294e-16,1.2042057269589e-08,2.37483631429391e-15,-1.69836519410936e-15,-1.49891973586727e-16,2.50062003657122e-06,1.21659178865881e-16,2.19485413208664e-16,-1.46962795790634e-15,-7.88030767049463e-08,-2.09822304212231e-15,1.13649801540832e-15,0.00447965222807237,5.1475282570721e-15,-1.70193139392867e-14,3.16629218244925e-13
"t106",0.0580575475788187,0.132067941417563,-0.186177130029143,0.00647346915601334,-0.109598574498282,-0.000688250450535281,-0.00162726822843221,-0.025584410715324,-0.0212781571796937,0.320194620157613,-0.00581263344014209,-0.000121379810508576,-0.000856210242810604,-0.00156714502677491,0.0109901108638809,-0.000964067826868855,-0.00959019529070667,0.00182548453485479,-0.00235338485817147,-0.000298350568095964,-0.00212663465947582,-0.000161846000483279,-0.00104440455751494,0.0154259790630696,0.0912941622754091,-0.0848943918338041,0.000122727392175924,0.00544504208717982,0.000378570662463176,0.0763163299115026,6.55539067297393e-05,0.00167844617947471,-0.00349053855602226,-0.00137170835067762,5.09309985649836e-06,0.000428362448069339,-0.00108201537442721,-5.74461879870088e-06,-0.000797217588040817,-0.000233380379148575,2.46432346626982e-07,-0.000148213418224528,1.27675544776538e-06,-0.170998504880972,-0.000493385303011901,1.40334807338252e-07,-4.47640698090553e-05,1.95264255380683e-09,2.32472941973073e-06,-0.00114685754901216,4.42768648649924e-16,0.000386377254966694,-9.98146236234269e-08,-1.49873563889158e-07,4.57149487395009e-07,1.46593528649077e-06,-1.03886334764989e-06,-1.45098185285062e-05,-0.00220494069425567,-0.00531390069556795,-0.194358231146378,2.69891959913008e-15,-1.64387102476638e-06,-2.4269434764771e-06,-4.29363590843833e-05,2.51834915388818e-16,4.75345857855808e-07,3.65003901509725e-16,8.25661944114184e-16,2.89583285442241e-16,1.05600930669968e-16,-0.000134355312075648,-2.41475248299773e-07,-4.99425050204913e-16,2.08869741284058e-07,1.19684228455132e-06,2.06901243802104e-06,-8.15614184353007e-16,5.49434162991967e-17,3.34205763707992e-07,-2.56617417453505e-16,-3.02834855887695e-16,3.38857012944154e-07,4.03630912131299e-16,1.10808101648908e-17,6.80815500573865e-15,0.247378061758787,6.19699770755043e-15,9.81794862327378e-16,1.11389016393245e-07,-5.15736587835333e-16,-1.97623563908948e-15,-4.92218036993077e-10,-3.72625746122574e-16,7.23923934414934e-16,1.52995986728529e-15,1.56916446383997e-09,1.5720318800371e-15,1.86745055528536e-15,-1.43437672143798e-15,4.52028986739507e-07,9.46138845176583e-16,1.48346565619988e-15,6.09883279129487e-14,-1.93541315784048e-08,-1.59119879888382e-14,6.28911069693442e-15,-0.818378817426241,1.67114658452359e-14,3.0900230346723e-14,2.88807106823356e-13
"t109",0.0580611590886511,0.132088249618211,-0.186217821392115,0.00647498212010839,-0.109634103790875,-0.000688537871605395,-0.00162795327027099,-0.0255962169073037,-0.021289869880843,0.320444770603138,-0.0058172663056989,-0.000121496337370319,-0.000857081773588828,-0.00156933579360525,0.0110054758428008,-0.000965712786456776,-0.0096075217084313,0.00182881583240563,-0.00235784016620532,-0.000298982910822745,-0.00213115829590044,-0.00016219760811863,-0.00104678426292767,0.0154643593011603,0.091535663172545,-0.0851238266301609,0.000123089008779642,0.00546143213054765,0.000379715337549255,0.0765813624916085,6.57883791563597e-05,0.00168458957928734,-0.00350365734325471,-0.00137696657460417,5.11295388723638e-06,0.000430050184018985,-0.00108634951880059,-5.76912048444412e-06,-0.000800638254953604,-0.000234403741893682,2.47568193471087e-07,-0.000148910356368815,1.28309846023319e-06,-0.171870798904316,-0.000495934382969835,1.41063822273511e-07,-4.50032554094298e-05,1.96315916539906e-09,2.33805385286895e-06,-0.0011536581755605,2.85868768134623e-16,0.000388771400510462,-1.00495352250296e-07,-1.50897536948491e-07,4.60288717158376e-07,1.47643881770725e-06,-1.04735822209075e-06,-1.46294454982921e-05,-0.00222500104587428,-0.00536300298160854,-0.196230258658006,3.19811617494131e-15,-1.66106700900258e-06,-2.45255045269101e-06,-4.3420315091946e-05,1.17968385169669e-16,4.8079250417632e-07,2.05579019946141e-16,1.33124423954202e-15,1.28827873808454e-16,4.68715054886206e-16,-0.000136032133538504,-2.44655578552371e-07,-2.80644170301079e-16,2.11904384769877e-07,1.21471841595729e-06,2.10002121282251e-06,1.87846925409604e-15,-2.5394845868e-17,3.39908478038285e-07,-6.20548135424029e-16,2.49273798912376e-16,3.45242964465398e-07,1.47131559521179e-15,-5.41279321783324e-16,7.96926015293926e-15,0.253919508711522,5.7100016828568e-15,1.81458889022064e-15,1.1520813010251e-07,4.65428020040049e-16,1.6537916816718e-16,-5.14402180688833e-10,-9.83976467997746e-16,-1.44684238741072e-15,-2.9742425573872e-15,1.65962917717082e-09,1.75018974581253e-15,1.06499632930713e-16,8.35011501951124e-16,4.86533117331431e-07,-1.62903290449725e-15,-1.21425054873317e-15,1.0002691899854e-14,-2.41709187687724e-08,5.56228782125149e-15,-2.84300787781157e-15,0.406346740064116,2.71770896076379e-14,-0.707106781186586,3.23086873799279e-13
"t110",0.0580611590886511,0.132088249618211,-0.186217821392115,0.00647498212010843,-0.109634103790875,-0.000688537871605432,-0.00162795327027098,-0.0255962169073037,-0.021289869880843,0.320444770603138,-0.00581726630569918,-0.000121496337370341,-0.000857081773588678,-0.00156933579360523,0.0110054758428009,-0.00096571278645683,-0.00960752170843097,0.00182881583240559,-0.00235784016620523,-0.00029898291082268,-0.00213115829590072,-0.000162197608119114,-0.00104678426292764,0.0154643593011603,0.0915356631725454,-0.085123826630161,0.000123089008779928,0.005461432130548,0.000379715337548547,0.0765813624916086,6.57883791563146e-05,0.00168458957928744,-0.00350365734325521,-0.0013769665746044,5.11295388684781e-06,0.000430050184019093,-0.00108634951880087,-5.76912048434568e-06,-0.000800638254953643,-0.000234403741893504,2.47568193422484e-07,-0.000148910356368502,1.28309846023723e-06,-0.171870798904316,-0.000495934382968356,1.41063820981038e-07,-4.50032554101757e-05,1.9631595259704e-09,2.33805385267448e-06,-0.00115365817556071,-6.35269397608924e-16,0.000388771400510761,-1.00495353659813e-07,-1.50897536348133e-07,4.60288717310378e-07,1.47643881781476e-06,-1.04735822195634e-06,-1.4629445498123e-05,-0.00222500104587407,-0.00536300298160835,-0.196230258658006,2.94137846684909e-15,-1.66106700855626e-06,-2.45255045284324e-06,-4.34203150923583e-05,5.06546441199052e-16,4.80792506825649e-07,2.99364462175039e-16,3.97553643248528e-17,5.8342374271695e-17,6.21370717587313e-16,-0.000136032133540457,-2.44655578549e-07,3.02967971228903e-17,2.11904384955088e-07,1.21471841482224e-06,2.10002121052444e-06,1.02411794219255e-15,-7.12358690593943e-16,3.39908477538843e-07,-4.40131779395604e-16,-3.7105056492835e-16,3.45242962029846e-07,-1.09080593395966e-16,-9.30724822960774e-16,6.13739216406782e-15,0.25391950871152,6.76688196059574e-15,1.11003154541498e-15,1.15208128855397e-07,1.04053486772022e-17,-8.61571355245972e-16,-5.14401931742462e-10,8.17515786711638e-16,-1.75275208586794e-16,-1.48238036804714e-15,1.65963389981233e-09,-4.30052573839587e-15,-3.21710573913287e-15,-2.77320635186317e-15,4.86533115861455e-07,2.28751214420248e-15,-5.83643055228309e-16,-7.86486166164647e-14,-2.41709165001832e-08,3.05185942624591e-15,-3.33426261259916e-15,0.406346740064196,-2.6302413110735e-14,0.707106781186509,3.13434872378944e-13
"t4",0.0399294553101292,0.0325954192889107,0.00169750560161243,-0.000838783404668244,0.0596906450205082,0.000798944789390784,0.00195241293658142,0.0594284578251154,0.00391908231356321,-0.00807028379189262,-0.000670622021128629,-0.000555495749200232,-0.00972043320747492,0.00078896542575596,-0.00247806988094692,0.00855051941933662,0.078774361256365,-0.014596592363687,0.0237293432948643,0.000120794276875624,0.0151675818616862,0.00109993782561937,0.00616362663653844,-0.0534491827250116,-0.074037241442502,-0.0227424516105127,0.000971764035079923,0.0538567357477222,0.00320408858371142,-0.0100541929638829,0.00219195254291515,0.0893236619708273,-0.285195769584114,-0.153462259328416,0.000746801431921027,0.0726478687484288,0.0169032807860771,0.00269960665373425,0.320250863967453,0.0624066235742221,-3.84802541299705e-05,0.0196537021132571,-9.07398418361007e-05,-0.00661192503802216,8.01148268679474e-05,4.37065663410173e-05,0.011333979610046,-4.11369465631912e-07,-0.000281500532490714,0.00180871691415472,-5.23284375339092e-15,-0.029200649537032,-2.81452272073247e-05,-3.54639222978685e-05,0.000209699966549599,-0.000851164108010619,0.000228109357816846,0.00275423067822706,0.290742358943952,0.571363898322826,-0.0205383257063425,-4.77798221345883e-16,-0.00178136012192682,-0.00367038151639405,0.20729226627609,6.6121154985394e-15,-0.00174706095505239,-1.54881932863198e-15,7.08997272955228e-15,-2.00631900989231e-15,-1.7864918458631e-14,0.529914278068741,0.0197618586449843,3.75906343029708e-15,0.000111011886374008,0.00215383333632537,0.0035905202431597,-2.85853510378875e-15,5.33121128964668e-15,0.000127199938686431,-1.4387396379459e-15,1.89242536037357e-17,0.000140925702131202,-1.61776093514011e-17,1.57088398348221e-15,2.05718334813927e-16,0.000354657443366042,-3.5611888339244e-15,-1.18567907045396e-15,-8.67297310340208e-05,5.20917929996499e-16,2.01499182966154e-16,-5.2708601484905e-07,-4.49420631176473e-17,-9.22093631598954e-16,5.55569659202759e-15,8.54310105113019e-07,4.39745691456166e-16,-8.24019853856714e-16,-1.04445761567188e-15,0.000183455503954799,2.0645955841469e-17,-5.83451648389558e-16,-4.47191363249229e-15,-2.75457050844121e-05,-3.24048893378073e-15,2.53039263096626e-16,5.5045988011297e-06,6.01017774493992e-15,-1.50302588283926e-14,3.12390271940792e-13
"t5",0.0410219102979711,0.0352443309932292,0.00192818261152799,-0.000966068167525922,0.0770075936350474,0.00131274625541065,0.00325322264355654,0.125159403261412,-0.0223795130896471,-0.00412703045731661,-0.000359379176915527,-0.000382794674212012,-0.00701208344540272,0.00066941805198228,-0.00210266569424932,0.00783008385454393,0.0737137947594474,-0.0137112357212184,0.0226075267389845,0.000120431039492524,0.0151449311601922,0.0011081747483057,0.00634098120537947,-0.0573222620916184,-0.0819738485668541,-0.025479639480792,0.00114672265540945,0.0644513064191194,0.00384602429639821,-0.0134361672598933,0.00301011116270128,0.125468479276893,-0.411801796356076,-0.226470395812222,0.00112369920442868,0.110718683971764,0.0262971965108092,0.00458532418117011,0.549021811423866,0.110821158006318,-7.48755582009607e-05,0.0398671214029982,-0.000210333445904318,-0.0165493062969207,0.000208843719115909,0.000116038506810846,0.0333726497478138,-1.25167505855202e-06,-0.00118365052872163,0.00988810695386932,-5.31747213372807e-14,-0.276537331808329,0.000303245909306224,0.000365581744480877,-0.00192580423116402,0.00396217058072562,-0.000358537629887556,-0.00412095739629561,-0.257049136062631,-0.468262138229633,0.0138157627328928,1.07872964309686e-15,0.000816483311718637,0.0016160962471402,-0.0665913389127919,-2.02504316283252e-15,0.000517250512395541,-1.9909783177387e-15,-1.74538472469987e-15,1.52987411730482e-15,3.52404378486055e-15,-0.0990047787078374,0.0428000396303092,-6.01002020866581e-16,-5.41550173415943e-06,-6.41450646244164e-05,-9.88104907765564e-05,7.47155004420673e-16,-4.21517753549456e-16,5.85228948553636e-06,1.42750748786118e-16,-3.41617999756661e-16,1.26116244192911e-05,4.48495758116925e-17,-8.46053699601695e-16,-9.62958611539996e-16,6.66205518673738e-05,2.5818904227424e-15,5.08482063434625e-16,-2.02121367969157e-05,4.76987406788937e-16,-4.59852533958672e-16,-1.39773212398911e-07,3.04305091957905e-16,1.20286483468338e-17,-4.31348748246479e-15,2.44036758906462e-07,7.50222190532418e-16,-5.18868322069992e-16,-1.48826543844528e-15,5.54805639792103e-05,5.3468541882892e-16,-5.35809649462945e-16,-1.2683787450809e-15,-6.01023371277146e-05,-2.36808922015421e-15,1.65335451454874e-16,1.92972653357268e-06,5.70936744924384e-15,-1.57472154480327e-14,3.09860887648927e-13
"t60",0.0449514297954467,0.0451550970090687,0.0028167573666835,-0.00145980363573794,0.147128252862664,0.00349329599403181,0.00878343705423061,0.41061749353585,-0.142309671924127,0.01660510943204,0.00129460290677884,0.000651010438242162,0.00997441434529695,-0.000438092466085588,0.00137577219717738,-0.00340345160573202,-0.0286198184951045,0.00521971137293911,-0.00800934733405956,-3.42308885812704e-05,-0.00427447202760735,-0.000300132333056838,-0.00156400173809719,0.0118707496441488,0.0149902812846348,0.00445822483316552,-0.00016719393782522,-0.00897150102531073,-0.000530109657648142,0.0013466487852702,-0.000280533166748659,-0.0110312167807647,0.0338001824807628,0.017635497933459,-8.35934157832081e-05,-0.00799692321470007,-0.00181288046470432,-0.000262078462686898,-0.0307942308727478,-0.00579571523807912,3.29790960252944e-06,-0.00163081229416202,6.88881658414259e-06,0.000481102442511117,-5.71246821510631e-06,-3.08958330788924e-06,-0.000766761546860054,2.7490382696912e-08,1.72658363918154e-05,-0.000107500346036568,-1.47496531672509e-16,0.00176860977123724,6.29827389673156e-07,8.11326997053704e-07,-5.0371914097937e-06,2.27220794298622e-05,-4.61158074184222e-06,-5.42196297884602e-05,-0.0038215499646737,-0.00690950534680795,0.000190027760556628,-1.04220814359238e-15,5.84018258061276e-06,9.56674369977001e-06,0.000679980476818971,-1.90302477829014e-15,-8.90954244949409e-06,5.345426357406e-16,-7.08988364321768e-16,-5.44973271232605e-15,-2.22787641711788e-15,0.0130273066654245,-0.878494215102511,-3.52439067379194e-15,-9.67509303240525e-07,-1.00045996973606e-05,-1.5204238779204e-05,-5.57860834227277e-15,-6.20798834027265e-16,6.8942807265971e-07,1.83176508465538e-17,1.44694578012774e-16,1.38670501697726e-06,-2.22049172763346e-16,-5.44182071305038e-16,1.98843678073369e-15,7.00588712432852e-06,-2.96272200152276e-15,8.23310627275846e-17,-2.15147016556321e-06,6.28205125484072e-16,-6.41763157872762e-16,-1.51444179323187e-08,-1.33451437444504e-16,1.47599813294932e-15,6.21132048753384e-16,2.68364214861476e-08,1.06831025612974e-15,-1.02736586453115e-15,-4.13158661704351e-16,6.18759227203146e-06,5.16524321994021e-16,-5.11849180817091e-16,-3.46258376635021e-15,-0.00091195209750256,-2.28865967762111e-15,5.30782813630332e-16,2.26148141152014e-07,5.69038634658192e-15,-1.55229558246994e-14,3.10075751765055e-13
"t101",0.0452266913963725,0.0458482634874676,0.00287883564538763,-0.0014942882909839,0.152018041515698,0.00364510189532397,0.00916841727934285,0.430474893258851,-0.150638902565737,0.0180387613977684,0.00140894316122085,0.000722251444445827,0.0111436346393085,-0.000513728377950963,0.00161332663904633,-0.00416542794899545,-0.0355451737525416,0.00650030823229186,-0.010077136557219,-4.46194782720639e-05,-0.00557861953154111,-0.000394603402627309,-0.00209286094920596,0.0164746748819254,0.0214145697846221,0.00643858618021872,-0.000253502422234053,-0.0137854046967535,-0.00081691047127749,0.00230183757425445,-0.000492414594256974,-0.0197951054181958,0.0623110871881553,0.033212067759269,-0.00016044898816584,-0.0155426048830489,-0.00359518289638349,-0.000566316100670203,-0.0671473900137687,-0.0130789462416394,8.13323495652056e-06,-0.00418688648687616,2.01013860239253e-05,0.00151009190115853,-1.8632481314662e-05,-1.02525461334022e-05,-0.00280319765317869,1.03611266414419e-07,8.72939186541281e-05,-0.000682996300417166,3.27376259299926e-15,0.0174979638361751,-1.5623050616695e-05,-1.8757493807166e-05,9.76736348847566e-05,-0.000181763789157423,1.13976654211585e-05,0.000127538054635666,0.00539116282328339,0.00907878214027486,-0.000208191250191474,8.87408361342102e-16,-4.56283608335733e-06,-7.22348907971724e-06,-0.000396352300991433,5.52713360061021e-16,4.87050854872138e-06,-3.35508233406692e-17,3.51112447940026e-16,1.75102114288239e-15,6.38956304370414e-16,-0.00507473898014234,0.273526765061735,1.35064525439267e-15,1.91038774550889e-07,1.70671870617118e-06,2.54526188378051e-06,3.43091485957271e-15,1.1332765056884e-16,-4.44387335904701e-08,-2.45246364638895e-16,-1.31768329413191e-15,-5.68418889084280e-09,1.49685405557835e-16,-3.37294163855411e-16,1.07793132701971e-15,9.1737649126072e-07,4.44536746094006e-15,-3.49135140059718e-16,-4.13099419256742e-07,1.65399352976999e-15,-8.51404526649404e-16,-3.55255673030557e-09,-3.57708910626662e-17,-4.15667077881615e-15,-3.97364625376262e-15,6.99909568360842e-09,-3.01941144039811e-15,-2.35730705046676e-15,-2.17166470979156e-15,1.73741479933325e-06,-1.12881680894101e-15,-5.47557790602758e-15,8.31291841986917e-14,0.816836526147189,2.12823098691898e-13,-1.19233714597338e-15,8.37626210459478e-08,1.08186909234234e-14,-1.68360336380508e-14,3.02615471744761e-13
"t102",0.045227665365288,0.0458507051527706,0.00287905361785122,-0.00149440928468995,0.152035121235985,0.00364562968199731,0.00916975552299791,0.430543780685793,-0.150667668764806,0.0180436551651964,0.00140933314705263,0.000722492406404762,0.0111475775495433,-0.000513978420048681,0.00161411195616769,-0.0041679057853132,-0.0355675719976306,0.00650444589505657,-0.0100837928860337,-4.46525064169193e-05,-0.00558276400986762,-0.000394902870285926,-0.00209452752527636,0.0164890130160736,0.0214343987189535,0.00644467863055757,-0.000253764219870427,-0.013799952384252,-0.000817776496861697,0.00230464570824765,-0.000493033579436438,-0.0198205779187962,0.062393456058923,0.0332568607770347,-0.000160669109586174,-0.0155641601842925,-0.00360025340276026,-0.000567167516118422,-0.067248958514719,-0.0130991722924173,8.14646862749232e-06,-0.00419383941932902,2.01366949675968e-05,0.00151281708522048,-1.86665466813281e-05,-1.0271395693359e-05,-0.00280850207291395,1.03808948783262e-07,8.74714082486225e-05,-0.00068443425569088,4.03649019471472e-15,0.0175365044872039,-1.56610276822902e-05,-1.88031749978086e-05,9.79127501646298e-05,-0.000182228689800381,1.14310831527966e-05,0.000127915191056752,0.00540882119063455,0.00910900362740877,-0.000208914893086092,4.13156717514158e-16,-4.58012406469873e-06,-7.25110569946156e-06,-0.000397976281303548,1.19380842760373e-15,4.89081222277138e-06,-1.69347688327599e-16,2.02085331100132e-16,1.72651093773338e-15,7.35210355973932e-16,-0.00509788700431157,0.274847495351831,1.26213817653026e-15,1.92062613358616e-07,1.71613930195262e-06,2.55936239023405e-06,1.90768689727605e-15,3.41365274953269e-16,-4.47216920455025e-08,2.40345904444457e-16,3.94752414634913e-16,-5.72448578090804e-09,-3.01782951009033e-17,1.89003032563024e-16,-2.52233362120826e-15,9.2683506052211e-07,-6.31826475356597e-16,7.96140479126893e-16,-4.18837395271832e-07,-2.43456237737331e-16,6.92501146043366e-16,-3.62106385295892e-09,-1.30436801706497e-16,1.21456431782108e-15,-2.76687247337871e-16,7.1840622171819e-09,9.56522046096475e-16,4.50061957927299e-16,-6.29990943614709e-16,1.80534685628624e-06,-2.57932345369023e-16,5.82120690328286e-15,-3.55483954895013e-14,-0.407907620325743,0.707106781186438,7.90194422559873e-15,7.78667538385143e-08,9.52005399328198e-16,-1.3684337673701e-14,3.18258692984135e-13
"t103",0.045227665365288,0.0458507051527706,0.00287905361785122,-0.00149440928468998,0.152035121235985,0.00364562968199731,0.00916975552299785,0.430543780685793,-0.150667668764806,0.0180436551651962,0.00140933314705266,0.000722492406404708,0.0111475775495432,-0.000513978420048717,0.00161411195616768,-0.00416790578531316,-0.0355675719976308,0.00650444589505658,-0.0100837928860336,-4.46525064168515e-05,-0.00558276400986772,-0.000394902870285876,-0.0020945275252764,0.0164890130160739,0.0214343987189539,0.00644467863055777,-0.000253764219870531,-0.0137999523842519,-0.000817776496861409,0.00230464570824764,-0.000493033579436847,-0.0198205779187961,0.0623934560589232,0.0332568607770349,-0.000160669109585681,-0.0155641601842923,-0.00360025340276049,-0.000567167516119409,-0.0672489585147195,-0.0130991722924176,8.14646862767896e-06,-0.00419383941932898,2.01366949675831e-05,0.00151281708522068,-1.86665466806987e-05,-1.02713956931423e-05,-0.00280850207291375,1.03808948763607e-07,8.74714082489535e-05,-0.000684434255691163,3.08759645335529e-15,0.0175365044872039,-1.56610276824877e-05,-1.88031749976308e-05,9.79127501646323e-05,-0.000182228689800477,1.14310831529016e-05,0.000127915191056651,0.00540882119063396,0.00910900362740813,-0.000208914893086489,-3.17645953695389e-18,-4.58012406493386e-06,-7.25110569943795e-06,-0.000397976281303445,5.9185938327475e-16,4.89081222242602e-06,-2.48203749976327e-16,2.55289760204864e-16,1.57904861156897e-15,8.91335471642597e-16,-0.00509788700431234,0.27484749535183,1.24132177057521e-15,1.92062612818318e-07,1.71613930305623e-06,2.55936238633477e-06,-5.94895244958863e-17,-9.57833150007303e-17,-4.47216923641866e-08,-1.02132400520625e-16,5.84259974238195e-16,-5.72448173566842e-09,1.92394517818438e-16,1.61247471081871e-16,-1.29414940182938e-15,9.26835060154947e-07,-1.89470516586778e-15,-1.5366497296686e-16,-4.18837394584109e-07,-3.75186352483631e-16,-4.10784356707365e-16,-3.62106352827425e-09,-2.96506411964944e-16,1.27007716021798e-15,4.55366059524345e-16,7.18406899131985e-09,2.8785956574801e-15,1.72455740586167e-16,-7.23670227758517e-16,1.80534685416144e-06,2.25486584088994e-15,2.63464437701336e-16,-5.44894074428231e-14,-0.407907620325371,-0.707106781186657,-5.91655314374531e-15,7.78667772107059e-08,5.20125729817669e-15,-1.61506938040764e-14,3.09973653662869e-13
"t41",0.0454779637855288,0.0453367065725688,0.00322137715994436,-0.00210454355238744,0.238963697443458,-0.0310018609863449,-0.0483098648274928,-0.145555118604427,-0.067465099734213,0.0100271249269244,0.000928175555203423,0.448775815780868,0.00576966791752944,-0.000297066580538961,0.000893764092430274,-0.00243403559651618,-0.0218874139764443,-0.00422462573896231,-0.00619560010223492,-2.49821991824609e-05,-0.00333834375004514,-0.000240834506483857,-0.00139577082803727,0.0457815033539129,-0.000635503433501047,0.000492447311770445,-5.20664858713243e-05,-0.00277447300176785,-0.000141670951160907,0.000439842996309591,-9.29917207486298e-05,-0.00362890038780605,0.0112956256630642,0.00639744037172574,-4.48059454810404e-05,0.00598262310991063,-0.000218180545722971,-4.68237328246921e-05,-0.00538437126529372,-0.000925150112517941,3.86531292885996e-07,-0.000159385473998133,2.6259018880779e-07,1.39352573461642e-05,-8.33063101748235e-08,4.7663224606376e-08,3.85911320947255e-05,-1.65568881825364e-09,-2.1649002236097e-06,1.22121057229359e-05,2.37463775170351e-15,-1.31709266943175e-05,-2.17127268811066e-06,-2.28018781945161e-06,1.54311812990315e-05,-5.81199551637162e-05,2.53694590803518e-05,0.000304866897731144,0.725193378386166,-0.407723641180819,0.00277406809269432,4.3223001898997e-16,3.64168549670387e-05,5.56004587122641e-05,0.0647191810080161,4.34218890323423e-15,7.99163304823123e-05,-1.81604651974911e-16,-1.32756826995792e-15,-5.95059187257834e-16,-8.43705022852126e-16,0.00381085942512895,5.60019872558657e-05,1.40847831496887e-15,-1.83700531029468e-06,5.80619145384016e-05,9.76631795299237e-05,3.88262884440537e-15,-6.11136971133927e-17,2.88206625559514e-06,-6.89260055011189e-16,7.14378755538615e-16,5.53505665800798e-06,-1.29550359488512e-16,-1.15982801636345e-16,-2.52533335502201e-15,1.39874328376307e-05,4.33803243667277e-16,1.37033136974831e-17,-4.75258942069185e-06,3.94500012170693e-16,-2.14721633522905e-16,-3.09400868561368e-08,8.43815037802907e-17,1.14436027874128e-16,-7.12811668281486e-16,5.23841667374062e-08,-7.89569349877032e-17,-7.242049708822e-16,-1.0266549390311e-15,1.29459515887677e-05,3.92354714760962e-16,-9.4954110036719e-16,-2.81014660261367e-15,-3.37819188096022e-07,-2.50382891640726e-15,3.64851051344341e-16,3.29641586956751e-07,6.00776252230121e-15,-1.55605075922361e-14,3.13426662763374e-13
