"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115"
"t77",0.119666026338305,0.120611768158322,0.00783057169250118,0.00771646737311988,-0.0432784502531633,0.000178288491826559,0.00110410492357377,-0.000266652678466456,0.132027554326785,0.349836848355459,-0.00740755611107418,-0.00402388797240435,-0.00121165389575632,0.108707941815442,1.12729611591753e-05,-1.3643413918852e-05,9.12113436150239e-05,-5.33193374206392e-06,-0.00138492854002842,-0.000742051665046784,0.000694199741553172,0.000726357542532081,0.000467693873344261,-0.00080775267579439,0.00486986950483364,-0.0232334857607203,-0.000283396601256509,-0.000139929018120908,-0.0173156584687637,8.35960024275358e-05,-2.81381143587127e-05,5.51420423205462e-05,4.70624166113916e-05,-0.00217843194671776,-9.43029147005073e-07,-0.00139789379800463,6.07217555480866e-07,-4.51011686576174e-05,-0.000192120807976426,2.76181519368386e-17,2.30170684272328e-05,2.60871398364084e-05,-0.00986290024595576,-0.000518944302173932,-5.0853767184473e-05,0.000896703024371248,-0.00191277463282882,-0.000529643440229636,-0.00205543192310523,2.62680585277101e-05,6.14160195038908e-06,-3.18756136198765e-05,9.76589144947583e-08,-2.69848151591219e-06,-3.66160539166257e-05,-8.83228724383518e-06,-2.9314183338578e-15,-6.74777067545455e-05,1.2395635334456e-05,-5.54354969148628e-05,-5.6391307897053e-07,-0.000128855614801017,-0.000313171263246387,3.07700780548234e-05,-6.42114146109111e-05,0.553039775377367,-0.00388907778854086,7.26074840072185e-15,1.31595488733893e-05,-8.58654177663341e-06,-4.65977335757473e-09,0.0010429364364095,6.07914988438902e-15,7.80735272335596e-06,-3.95929290524839e-16,-1.37959427904881e-07,-3.78148340134332e-07,-5.38518312220286e-07,6.86363946201101e-07,-4.59147016057328e-11,-2.23811346616565e-06,-1.31836263904753e-05,-2.17210598270779e-06,-2.68355307995298e-15,-7.51386028200477e-08,3.52799013607597e-16,-1.2950742951202e-08,6.01692599755102e-07,1.6406983575887e-15,-9.1532961342346e-16,-2.81506440263607e-15,1.5054792413054e-06,-8.70059514488715e-14,0.044265765559298,0.70710678118655,-1.67235205481246e-14,-1.42151234825749e-15,-0.000192359006251055,2.031541819748e-15,-3.02966315127558e-15,-3.77399526802796e-15,1.92426837752408e-08,-1.26167966348684e-15,-1.76740425257042e-16,1.17025524080655e-15,-1.77423502978831e-16,-3.08456540944866e-16,1.18046508495884e-15,5.81373963081479e-15,1.24685890893128e-15,5.08956413080465e-15,2.16611361103423e-16,-3.88081950047036e-15,2.58416892027782e-15,3.40345894935968e-14
"t29",0.115315375460546,0.114030556791471,0.0069614771487847,0.00647425759644639,-0.0350613888672737,0.000132534586600199,0.000668606207841075,-0.000127048932843902,0.0524793076247489,0.0303841711533165,0.00712532431613579,0.00517808597012825,0.0021894705630878,-0.453306560171521,0.00263458830246162,-0.000904505771846377,0.000346346163313417,-1.35480498319137e-05,-0.00342040269885837,-0.00181538709731223,0.00164389795781358,0.00163866014462358,0.00103821247366227,-0.00136239960664741,0.00798324731091687,-0.0266173836698564,-0.000246429211838959,-0.000106480120611715,-0.011815878224705,4.50582082691531e-05,-1.42514078208157e-05,9.22563937091244e-06,3.622203617263e-06,3.69911927551375e-05,1.65598404623247e-07,0.000359370024700832,-5.33749911919166e-07,6.40505620900289e-05,0.000387736280537834,-9.6510829719008e-16,-0.000192253756333116,-0.000239156307243298,0.180716379213075,0.0198009829790817,0.00599236810125051,-0.219303618220865,0.817161566252002,-0.0176385651731364,-0.0650210834103085,0.000872972160936837,0.00024880299356689,-0.00228620179784648,0.000156729852326298,0.000531682170549151,0.00550707320412261,0.000630424324578289,2.65937463461812e-17,0.00370456347434217,-0.000251793439861459,0.000768874899146081,5.02105209195137e-06,0.000426121438618202,0.00102073988144159,-8.57459987590758e-05,0.000146874297259309,-0.0063408952945101,-5.47012392896313e-05,2.40899824628524e-16,9.23817154139025e-06,-7.98107893487814e-06,-6.0417719378557e-09,0.00144255773963882,1.21916345856818e-16,1.33450615462926e-05,-1.74877026854248e-16,-2.61604604492862e-07,-7.25388302002332e-07,-1.05615248749804e-06,1.37348942131889e-06,-9.1985966454535e-11,-4.49073667259763e-06,-2.72966509706386e-05,-4.63347236418755e-06,2.14542926316446e-17,-1.63568491423164e-07,1.04943605527952e-16,-2.81502519925493e-08,1.29802032772238e-06,-1.87304304550513e-15,3.68773397302625e-16,1.75437261961133e-16,2.61816118202779e-06,-3.01071086782714e-15,0.000993994160525626,3.97152288437516e-17,-1.11843390887407e-16,-6.95716788933788e-16,-0.000470807357833356,-2.73591527915987e-16,-1.43098964713909e-16,2.7956248513996e-16,4.44348870142574e-08,-1.86548444494014e-16,6.1438619620197e-16,6.56995756068773e-16,-3.83618222966904e-16,2.10607921763225e-16,7.9279043728304e-16,-2.30804039627462e-15,8.26400745214816e-16,-5.93775577878862e-16,-1.96383545551395e-16,-3.64778488898537e-15,3.05724341237588e-15,3.3221323690401e-14
"t113",0.116220355064681,0.115361309190595,0.00712208465088741,0.00668554567003806,-0.0363916411155924,0.000139110748039265,0.000716308560744036,-0.00013837422238942,0.0576727139908947,0.0343702116509765,0.008512153794898,0.00624726684696735,0.00267403552251338,-0.569918933524407,0.00346479233531022,-0.00119294855416724,0.000509282362387745,-2.22827383464979e-05,-0.00569414612904833,-0.00303489285510654,0.00278989360815994,0.00284934530812473,0.00182086569941991,-0.00287923512032304,0.0172704072456436,-0.08054607241189,-0.000990158703016588,-0.000491778456980104,-0.0611616607073264,0.000298394067767373,-0.000100698914741454,0.000203401889917407,0.000175128083224817,-0.00818229968064825,-3.59951228183488e-06,-0.00538062848032833,2.49349778384737e-06,-0.000195716908051196,-0.000883841032348198,-3.07123669722862e-16,0.000168060628806387,0.000199259911885853,-0.111723360898608,-0.00989815950460433,-0.00252232957244237,0.0877885196208398,-0.320290641302405,0.00331693388303608,0.0105092731653746,-8.60371631356816e-05,-1.63364230469517e-05,7.47217609292856e-05,-1.2756998150893e-06,-9.15599179785961e-08,1.01653058747779e-05,6.58058364661947e-06,-3.66580527697489e-16,5.4888255162042e-05,-9.91493797547379e-06,4.00464788699473e-05,3.43650640126527e-07,4.50552307710795e-05,0.000108441585905806,-9.56556110177042e-06,1.731119696412e-05,-0.00102865090224,-8.91458031800647e-06,-1.34740302191437e-16,1.72858050728785e-06,-1.57627342742975e-06,-1.31995464957401e-09,0.000323829953889237,2.65307411589023e-16,3.3791391858806e-06,4.3938653216996e-17,-7.25166968689927e-08,-2.03593330008397e-07,-3.04175858907302e-07,4.06070305257017e-07,-2.7238289769025e-11,-1.33263858326162e-06,-8.50943865497388e-06,-1.53816849448115e-06,-2.84193098696354e-16,-5.8519526942747e-08,-1.65310568275052e-16,-1.06471307481797e-08,4.99281578151136e-07,4.42546775372396e-16,1.41870330924414e-16,3.21626372175695e-16,1.05242223758449e-06,8.36815933734247e-16,0.000402540889128029,7.66103246224995e-16,6.21960964936118e-16,1.20354542872965e-16,-0.000196569878864414,-6.7789377632104e-17,2.74972972309449e-16,-3.93232829975347e-16,2.0016050960902e-08,-3.91460161266666e-16,2.8021822597831e-16,3.6557983759982e-16,-1.51899952890369e-17,-8.50164692217398e-17,6.13553376867052e-16,-1.51948625883446e-15,1.09764136786801e-15,4.42950635514609e-15,-2.51899842091002e-16,-1.65335614580969e-14,-0.707106781186545,4.30306541748893e-14
"t114",0.116220355064681,0.115361309190595,0.00712208465088736,0.00668554567003803,-0.0363916411155925,0.000139110748039282,0.000716308560744064,-0.000138374222389382,0.0576727139908947,0.0343702116509765,0.00851215379489793,0.00624726684696741,0.00267403552251325,-0.569918933524407,0.00346479233531021,-0.00119294855416716,0.000509282362387472,-2.22827383465509e-05,-0.00569414612904783,-0.00303489285510673,0.00278989360816013,0.00284934530812456,0.00182086569942012,-0.00287923512032316,0.0172704072456437,-0.0805460724118899,-0.000990158703016346,-0.000491778456980352,-0.0611616607073266,0.000298394067767402,-0.000100698914741399,0.000203401889916586,0.000175128083224881,-0.00818229968064807,-3.59951228196916e-06,-0.00538062848032938,2.49349778375989e-06,-0.000195716908051112,-0.000883841032348154,-4.38962653897145e-16,0.000168060628805353,0.000199259911885984,-0.111723360898609,-0.00989815950460464,-0.00252232957244272,0.0877885196208413,-0.320290641302406,0.00331693388303574,0.0105092731653754,-8.60371631354598e-05,-1.63364230475319e-05,7.47217609293051e-05,-1.27569981467862e-06,-9.15599181604439e-08,1.01653058742419e-05,6.58058364812863e-06,-1.6047106941179e-16,5.48882551626817e-05,-9.91493797531306e-06,4.00464788699189e-05,3.43650640050452e-07,4.50552307707286e-05,0.000108441585905368,-9.56556110162355e-06,1.73111969637102e-05,-0.0010286509022395,-8.91458031839832e-06,2.83220734843137e-17,1.72858050731715e-06,-1.57627342693746e-06,-1.31995497567984e-09,0.000323829953889367,-4.14704190710249e-16,3.37913918596463e-06,7.20603758898898e-17,-7.25166962110965e-08,-2.03593329058209e-07,-3.04175859705562e-07,4.06070308698722e-07,-2.72391006985959e-11,-1.33263858478308e-06,-8.50943865897685e-06,-1.53816849397304e-06,8.26330807747536e-17,-5.85195267226936e-08,-3.48928267020287e-16,-1.06471301339858e-08,4.99281578139191e-07,-2.22198848372797e-15,3.84635376451189e-16,-2.35845935056488e-16,1.0524222400602e-06,-7.86885239841411e-16,0.000402540889128209,1.72602650404961e-17,4.72432437080765e-16,-7.93895013703677e-17,-0.000196569878863911,-1.02483849104349e-16,-1.05038751731264e-15,2.19031606430384e-16,2.0016051346223e-08,-5.71150436583681e-16,1.26326377777907e-15,3.60948555333606e-16,-5.61790751966241e-16,5.75998929705619e-16,6.64715787929424e-17,-1.17829690245207e-16,2.71940944021899e-16,-5.71515653236639e-15,1.59054711775808e-15,8.95190863850603e-15,0.70710678118655,2.42231579666625e-14
"t13",0.115007933453149,0.113629715506108,0.00693477478848611,0.00646924903590491,-0.0351549525788443,0.000134690911130927,0.000722129854259525,-0.000155332662777756,0.0734812828260146,-0.0509191434177382,0.000709393396045389,0.000613705422598352,0.000270543598671798,-0.0407735193907481,-7.3631681783632e-05,3.36893581860699e-05,-0.00017504624705107,1.64869569513157e-05,0.00447935783324908,0.0024371782202792,-0.00240673451343813,-0.00273970350625584,-0.00181611353745875,0.00576502996231359,-0.0632442494085699,0.353930238974015,0.0079934943982653,0.00541800104970011,0.886478251106857,-0.00895880599815533,0.00389418721890053,0.00501512404718047,0.0031596698335221,-0.117069293965857,-3.89885866541629e-05,-0.0522430612853791,1.46215330639737e-05,-0.00090593818267633,-0.00342740298060355,2.75859735907482e-15,0.000314828843818568,0.000355137180193402,-0.137431322922739,0.040133548143031,-0.000513306499779467,0.008600236406886,-0.0160328098157612,-0.0211793073756616,-0.0317688263036494,0.00054593307587121,0.000171324261560499,-0.00566830933378267,0.000123056701560075,0.000424801343180528,0.00441889790669115,0.000514901288768099,-1.46436268434752e-15,0.00305231696168982,-0.000217273386580104,0.000678364743263226,4.55152769992108e-06,0.000408465720075325,0.000979135308006909,-8.28555000307449e-05,0.000143131288410741,-0.00558881505526583,-6.31062809856894e-05,4.59323947267609e-17,9.81369433046579e-06,-8.56753894080417e-06,-6.64639819707351e-09,0.00426796934408119,-3.50778631366603e-17,1.50169327592259e-05,8.11648445284709e-17,-3.00022412263743e-07,-8.3404408485637e-07,-1.22076842746751e-06,1.59600224243227e-06,-1.06922846026007e-10,-5.22217394266464e-06,-3.20550531946587e-05,-5.50759621539672e-06,-1.5899717271104e-16,-1.97114073248781e-07,-2.38422140153977e-16,-3.42486217018927e-08,1.58356693464948e-06,-2.12715825943164e-15,3.67525070347241e-16,1.09087204832583e-16,3.21517843951122e-06,-2.35048203036954e-15,0.00106978389860366,1.42190255598215e-16,9.07452080874228e-17,-1.53806834305833e-16,-0.000581628764172674,5.18433202742451e-16,-6.78392686691349e-16,-6.32305394832346e-17,5.54181845011795e-08,-3.5020785549155e-16,6.50956284465839e-16,3.8647624412141e-16,-7.07543128276952e-17,1.51090689187497e-16,5.24561579815889e-16,-2.71322781002608e-15,5.94999326191371e-16,-2.77979920811194e-16,8.14021567146039e-16,-4.24214994432406e-15,2.46944769558193e-15,3.30973878245815e-14
"t26",0.119668556755229,0.120640494422152,0.00784530953193653,0.0077530152892025,-0.0435849544762948,0.000180937647776185,0.00115486073144175,-0.000296237124024334,0.157242983318389,-0.186371982111584,-0.00500616030413716,-0.00273566131662937,-0.000819281509875421,0.0681338260467332,6.89033705540902e-05,-3.05957254249063e-05,6.63963084848714e-05,-3.0547440669964e-06,-0.000765258374061822,-0.000404569815132414,0.000359133205058661,0.000338813693033867,0.000208705300077191,0.0022251556018299,-0.188034871490243,-0.0228738904951449,-0.000230705034078723,-0.000109683653097384,-0.0135188915354542,7.40986513174415e-05,-2.73153062065387e-05,3.37371423374681e-06,4.42416467835262e-06,-0.000199086706692148,-5.05939640027898e-08,-3.67739160333045e-05,-1.48628332377118e-07,2.3362052352102e-05,0.000161802357025383,8.14188722426027e-15,-0.000125375765636382,-0.000162116878124578,0.192879473595968,-0.770540963117564,-0.00161496972119403,0.0213316977856353,-0.0367574919752502,-0.321371512694506,0.00195496804766048,0.000280188151994548,0.000111596519433221,-0.352121888558265,1.78646752373266e-05,9.2188283547338e-05,0.00101566678656536,0.000139358497207573,-2.30460526527892e-15,0.000871560971756491,-7.24800633790384e-05,0.000234991347675968,1.62611828592778e-06,0.000151139473204456,0.000362401380648042,-3.07538731512091e-05,5.32839849054657e-05,-0.00210938267136624,-2.38226818697791e-05,1.11145960695721e-15,3.73261707934568e-06,-3.27764719870368e-06,-2.70932520970054e-09,0.0158921326629474,-9.0762733241409e-16,5.55049072052681e-06,2.75516923125832e-17,-1.11981132134021e-07,-3.11571377749108e-07,-4.56797578155424e-07,5.98141903456393e-07,-4.0075785317758e-11,-1.95756541057017e-06,-1.20500864395273e-05,-2.07829231592594e-06,1.12705911811095e-16,-7.47794337115441e-08,-2.66050852973359e-17,-1.30564903497843e-08,6.04708750006474e-07,-4.41013728113197e-16,5.26381035545319e-16,3.38321734600756e-16,1.23377161588769e-06,-9.44330608497418e-16,0.000410883142753423,3.7555199035454e-16,-5.3759601789373e-16,-1.34016428841483e-17,-0.000224280760728962,-1.38666548231776e-16,-2.17775233733456e-16,2.86367010520804e-16,2.16278719886016e-08,-9.71715501617539e-17,5.62482563940724e-16,5.53578675268997e-16,-3.08726080610157e-16,1.72087993111379e-16,3.37094586781869e-16,-3.98852270850359e-16,4.07198435088272e-16,-1.67258255272389e-15,3.57935283973645e-16,-3.61440727997893e-15,2.28501641306237e-15,3.33048281414384e-14
"t36",0.120067056006555,0.121238304955747,0.00792232017758786,0.00786085081666205,-0.0442903762828887,0.000184775192187661,0.00119020945947067,-0.000307599468615821,0.163949214891353,-0.196963066135526,-0.00543230287358407,-0.0029831333947956,-0.000898889365738811,0.0758681682817859,7.85600100953409e-05,-3.49372233184267e-05,8.05618568145548e-05,-3.96583088390797e-06,-0.00100110722903334,-0.000530665021066009,0.000475609589723103,0.000455790082263095,0.000282342257049949,0.00342669107091848,-0.294627397512663,-0.0472566640147056,-0.000629667250876697,-0.000349418372477505,-0.0493883324311588,0.000378821507703254,-0.000154316253059751,-9.10550421917124e-05,-4.39888539877643e-05,0.00117289699304732,1.72031355835573e-07,0.000101616853924654,1.51175766355798e-07,-1.35577241188051e-05,-5.60416745677346e-05,7.53103075940231e-16,-1.32997587985262e-05,-1.92305228724234e-05,0.0345645592467743,-0.158182961054703,-0.000349722652234371,0.00465450588363604,-0.00803759318117088,-0.0467072721557519,0.000203543592953041,-3.61493284048745e-05,-5.72135367969549e-05,0.876668182301418,0.000117818501637329,0.000329452664392156,0.00328265770796623,0.000328589002716308,5.22511234029699e-15,0.00182976661707782,-0.000102169756709828,0.000293831260998657,1.81824956734058e-06,0.000144524916616108,0.000346015699493589,-2.89183177505938e-05,4.92810117060115e-05,-0.00179822038063053,-2.02887921756298e-05,-6.18398634292696e-16,3.09559981506449e-06,-2.69425305001417e-06,-2.19563247816168e-09,0.0128366754234627,2.49831316114753e-16,4.43074963191331e-06,-2.19878205073575e-16,-8.88740833183234e-08,-2.47134575955717e-07,-3.61945430943507e-07,4.73541965760011e-07,-3.17244222615266e-11,-1.54962526666898e-06,-9.53042153198895e-06,-1.64381366249207e-06,-3.31786538442945e-16,-5.9255151663515e-08,-2.10379124214968e-16,-1.03731694935917e-08,4.80916723031946e-07,-1.59073351063503e-15,1.05192506867201e-16,2.43935454546832e-16,9.842638613561e-07,-2.93099158697617e-16,0.000327984469827996,4.18002684812914e-16,9.11013780566247e-17,-2.46899563821793e-16,-0.000179504248135349,-3.58102483498746e-16,-2.03344208116342e-16,-3.07169541925566e-16,1.74495273086403e-08,-5.64282726544237e-16,5.69585203492979e-16,-2.08991796480422e-16,-3.94134798677142e-16,1.62472422276039e-16,7.67522561262473e-16,-1.11923178601045e-15,7.35716089056608e-16,-1.42865518535412e-15,5.57014807580383e-16,-4.06844839875717e-15,2.49534921447631e-15,3.38933235198399e-14
"t87",0.120675896836468,0.122150935234674,0.00803961218944879,0.00802477626399878,-0.045361594143429,0.000190589469291929,0.00124354754417391,-0.000324688893092883,0.174018127339682,-0.212777617534035,-0.00606231031743411,-0.00334835742693973,-0.00101612540014209,0.0872018536918981,9.26057906121005e-05,-4.12490999418027e-05,0.000100817191152529,-5.24877185963282e-06,-0.00133269911707473,-0.000707853728893908,0.000638970688317026,0.00061935931556672,0.000385201549869756,0.00507069064021776,-0.440132585232294,-0.0796159188380356,-0.00114996710033354,-0.000659900649098053,-0.0956109342445014,0.000767952803400219,-0.000316166239614556,-0.000208927404927554,-0.000104100300085137,0.00286715569085749,4.44495774274447e-07,0.000270228964916435,5.04959015829874e-07,-5.60624717449168e-05,-0.000300792421055082,-2.89780408760989e-15,9.42728418110554e-05,0.000116166526698037,-0.101636403253859,0.322662145206808,0.000556051949518767,-0.00692146375818045,0.0116291068781046,0.0312888737333057,-0.00012038199207586,1.51563967718521e-05,1.92831717687274e-05,-0.227263737350429,-2.40477810273935e-05,-6.15077220920267e-05,-0.00059850330671838,-5.38433297479096e-05,-9.68736460323635e-16,-0.000282801718488997,1.05809703212226e-05,-2.29075425780298e-05,-8.32000516369098e-08,3.56315268629103e-06,8.85112568795949e-06,-1.02053655973674e-06,2.30160991221598e-06,-0.000222990964700447,-2.54136700994572e-06,4.42331299550577e-17,5.11453319621182e-07,-4.90326019653801e-07,-4.72274428253685e-10,0.00288065702820729,-4.780159783734e-16,1.18677469349953e-06,-8.67342463683484e-17,-2.69137584795565e-08,-7.60667543207268e-08,-1.15177929774943e-07,1.55783122334071e-07,-1.04589200115064e-11,-5.12179884921371e-07,-3.34762882510353e-06,-6.22364315463017e-07,1.721033469135e-16,-2.44407484022932e-08,-3.85855034491297e-16,-4.54892930205499e-09,2.14764706206866e-07,2.55887731485722e-15,1.29137314311034e-15,7.7901657267601e-16,4.60583736787449e-07,-1.44256279899375e-15,0.000154679550766657,-3.43575686192198e-15,-8.00220166740246e-15,2.68032883171793e-15,-8.7372371339481e-05,-1.30940880561707e-15,-7.42420895134872e-14,-0.707106781186547,9.16801100539338e-09,6.56446353610724e-16,1.86464914016223e-15,3.5022958146168e-15,9.29539143701032e-16,2.21855039497947e-16,2.79358112082143e-15,-3.85325338241161e-15,7.03158655781007e-16,1.14986826368935e-16,1.42568272932938e-16,-4.63941929477162e-15,2.77683602568174e-15,3.32661459862151e-14
"t88",0.120675896836468,0.122150935234674,0.00803961218944878,0.00802477626399881,-0.045361594143429,0.00019058946929183,0.00124354754417392,-0.000324688893092789,0.174018127339683,-0.212777617534035,-0.00606231031743452,-0.00334835742693982,-0.00101612540014189,0.087201853691898,9.26057906123185e-05,-4.1249099941821e-05,0.000100817191152456,-5.24877185941119e-06,-0.00133269911707483,-0.000707853728894271,0.000638970688317627,0.000619359315566758,0.000385201549869591,0.00507069064021792,-0.440132585232294,-0.0796159188380354,-0.00114996710033319,-0.000659900649097736,-0.0956109342445013,0.000767952803400301,-0.000316166239614769,-0.000208927404927986,-0.000104100300085174,0.00286715569085771,4.44495774272654e-07,0.000270228964916918,5.04959015871511e-07,-5.60624717447667e-05,-0.000300792421055135,-3.44597670601853e-15,9.42728418125886e-05,0.000116166526698209,-0.10163640325386,0.322662145206808,0.000556051949518773,-0.0069214637581798,0.0116291068781045,0.0312888737333061,-0.000120381992075981,1.5156396771224e-05,1.92831717696099e-05,-0.227263737350429,-2.40477810269647e-05,-6.15077220923669e-05,-0.000598503306717157,-5.38433297479858e-05,-8.27651712956676e-16,-0.000282801718488493,1.05809703201945e-05,-2.29075425781942e-05,-8.32000509157612e-08,3.56315268683081e-06,8.85112568781097e-06,-1.02053655930422e-06,2.30160991148171e-06,-0.000222990964699216,-2.54136701063759e-06,2.10766582268734e-16,5.1145331840559e-07,-4.90326020184479e-07,-4.72272245994951e-10,0.00288065702820711,2.29751199812303e-16,1.18677469410706e-06,2.84508820489713e-16,-2.69137582165347e-08,-7.6066757221608e-08,-1.15177930806955e-07,1.55783114631875e-07,-1.04578843644436e-11,-5.12179886311676e-07,-3.34762881899081e-06,-6.22364313556287e-07,-2.92369115626336e-16,-2.44407456800186e-08,1.35911815723013e-16,-4.54893052081659e-09,2.14764701228927e-07,-2.90897108142169e-15,-6.30668322239217e-16,-6.13788698840599e-16,4.60583732859879e-07,3.61549616043648e-16,0.000154679550769987,3.6949563359416e-15,9.01354685039294e-15,-3.31832347508651e-15,-8.73723713349047e-05,9.50502202782074e-16,7.33620619198966e-14,0.707106781186547,9.16800459726207e-09,-1.36498969403993e-15,-5.73635051734005e-16,-2.11702192052595e-15,-1.5014277264751e-15,2.77677742391049e-16,-1.84160291628201e-15,2.05999551374139e-16,6.89280287493798e-16,-1.86855058451211e-16,6.20558398540122e-16,-2.98514326810613e-15,2.17581470037781e-15,3.36367246082854e-14
"t30",0.120017122518801,0.121165763199211,0.00791389600341973,0.00785015563926877,-0.0442244588372603,0.000184465780515864,0.00118822823958957,-0.000307200018877606,0.163792870429569,-0.19714574261197,-0.00547743180281708,-0.00301380885412014,-0.000910616706003696,0.0774746272033,8.16342300213896e-05,-3.63536143770675e-05,9.10645984237455e-05,-5.53513605592594e-06,-0.00145223101809236,-0.000781067254770415,0.000741743744366899,0.000799294105348133,0.000520993959173285,-0.00326768517328464,0.185469615918904,-0.00805032612884958,-0.000132400776732304,-7.22877409243951e-05,-0.00987857516228224,6.81477332238673e-05,-2.68752508773432e-05,-8.54560536786502e-06,-2.94988603087503e-06,4.34731167697783e-05,-3.15370446371837e-09,-4.98597176417791e-06,-5.09289772389194e-08,9.22341260272381e-06,6.79999768471686e-05,-1.23836414663127e-15,-5.21832796385635e-05,-6.65929882648084e-05,0.0689920302046152,-0.224480733437708,-0.000338166098161471,0.00381005360354728,-0.00604766670349322,0.881417665665993,-0.0890334724077935,0.000542588204814649,0.000139054922138032,-0.0635177872999311,6.74945610068035e-05,0.000231555843591655,0.00240182988220799,0.000275705404968623,-2.97005394302535e-16,0.00162032299580306,-0.000109613640515991,0.000333683751269774,2.17211911320818e-06,0.000183986619542827,0.000440740638246837,-3.70415994512193e-05,6.35018323391951e-05,-0.00239379867216462,-2.70241309869261e-05,6.57285826771612e-16,4.23814392583115e-06,-3.78294524419626e-06,-4.00892107293729e-09,0.099111047856488,-6.10570503819688e-15,4.9654508446558e-06,1.28781897518992e-16,-1.0403396470277e-07,-2.8998905462142e-07,-4.26275129334982e-07,5.59001185722394e-07,-3.74557945582957e-11,-1.82971450844e-06,-1.12687506015561e-05,-1.94046621929661e-06,1.38476401961659e-16,-6.95825834485957e-08,1.75465680953054e-17,-1.21136168151859e-08,5.60536970070966e-07,-3.1754318676883e-15,2.58869500338515e-16,3.77249551248618e-16,1.14102343035993e-06,1.00374756696196e-15,0.00037985201169514,3.81259535118787e-19,4.39460080942885e-16,-1.66088049228533e-16,-0.000207032805480661,-2.22825258271347e-16,-2.77341040627274e-16,-1.15199985175517e-16,1.9900008789615e-08,-1.73349701938096e-16,9.28946798426337e-16,1.14943630144184e-16,-3.50992944724965e-16,1.71566331665739e-16,5.37251384504716e-16,-3.84674251640895e-16,7.38915166195039e-16,-2.63258040478631e-15,-7.77091831902347e-17,-3.83064489415135e-15,2.54759406588097e-15,3.34716385546919e-14
"t54",0.120719010939447,0.122219715957577,0.00805006731715863,0.00804132024417631,-0.045476810661892,0.000191301145877987,0.00125159986053376,-0.000327685377109019,0.175923095904495,-0.216522804716401,-0.00627762010428874,-0.00348102484475655,-0.00106197740775211,0.0924536890614399,0.000100985070979521,-4.50747291837457e-05,0.000123326813275294,-8.22169962696725e-06,-0.00217891841329804,-0.00117600775566677,0.00113089244392423,0.00124357717082737,0.000816434216113229,-0.00599157083943737,0.34687885808242,-0.0200340210817767,-0.000418879006974412,-0.000256938030732157,-0.0385819925373733,0.000324903565331011,-0.000134879891543254,-9.40936191151524e-05,-4.72477826889797e-05,0.00130934296674913,2.04406664064436e-07,0.000124548936738985,2.32678653563255e-07,-2.55047911624319e-05,-0.000134251860496455,-3.14286322890724e-16,3.43939906889964e-05,4.15061871631139e-05,-0.0302754200422616,0.0764017743449824,9.34455962763125e-05,-0.000990200519040535,0.00153169523059289,-0.0892458979338695,0.00744623042623443,-2.44653692974704e-05,-3.85655093326093e-06,0.000834019997032918,-3.21109933219684e-07,-6.08311257997761e-07,-5.13992082133385e-06,-8.93965996509258e-08,-3.1958641454231e-15,6.95150937328634e-07,-2.27895551164437e-07,2.71417607053356e-07,-7.93731694022287e-09,-5.93097236555836e-06,-1.44898644709119e-05,1.48847923210966e-06,-3.19600458660661e-06,0.000492159293737091,5.68701700608641e-06,-3.06671245929659e-15,-2.01694318764127e-06,2.75936130680881e-06,1.19705419517554e-08,-0.858019138168986,5.03940853491685e-14,7.92390025970932e-06,-2.47124285087796e-15,-1.04889192560192e-07,-2.81012210225408e-07,-3.84586972940101e-07,4.74803274394059e-07,-3.17113530582249e-11,-1.54214978872407e-06,-8.7163696566835e-06,-1.3918924390298e-06,1.51063776623734e-16,-4.72212222020384e-08,-5.43016157594526e-16,-8.02686641649536e-09,3.69606825835996e-07,-5.91225206130545e-15,3.21791004858109e-16,-5.62982134403974e-16,7.45953985480465e-07,8.23671186377219e-16,0.0002481118938957,1.78542799560601e-16,-1.26432130515564e-15,1.62592186272109e-16,-0.000134946198268612,-2.51203725754949e-16,-3.93670961509122e-16,3.67545175293765e-17,1.30243199694021e-08,-3.10227075749441e-16,9.28749852722e-16,5.20414298416679e-16,-3.00834202787727e-16,1.21280966712997e-16,2.16776638261069e-16,1.61086731940289e-15,9.91645645185529e-16,-3.72637986321888e-16,5.80108164088945e-16,-4.05860385902435e-15,2.52286308047836e-15,3.33459595266634e-14
