"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116","c117","c118","c119","c120","c121","c122","c123","c124","c125","c126"
"t37",0.0740104439528946,-0.111442641350042,0.0389780990711935,0.0888725907889364,-0.0233719950273104,4.85477532424176e-05,0.00189754618160508,1.64607360538433e-05,-0.0031075785720094,0.0135366961001738,9.89563455562056e-05,-0.281714107327144,-0.0353954938702647,-0.0342282262515603,2.16567855478826e-05,-0.00154531714801103,-0.104938520685319,0.0896777457040213,0.0275360654158439,0.0256458977044072,-0.086155400329633,0.002676682002122,-0.000280769009309624,8.79888414664548e-05,-4.03056227659177e-05,4.27084430341653e-07,5.65220046656444e-05,1.19218922678451e-06,-0.177516464774276,-0.00086602716651767,-0.00025884013822798,-0.515256694159555,0.235196566241155,0.00646885103237357,0.0379820116515941,-0.000220625382168445,-2.7812132777865e-16,2.44114708546593e-05,-0.00193762580148233,-0.000936008656894408,0.00962784254267447,0.00592430153485322,-1.12877738575459e-05,1.77001767389796e-07,0.00839338573478337,-0.0042160185503015,0.00314138021830364,0.00337266943915575,3.81251549874547e-17,-0.00259314567369317,0.000963807480772887,-9.98382240998511e-05,-0.00211307206747587,2.45105621751727e-17,-6.86586593588674e-06,-5.47846686381092e-16,-0.000807353789710294,-0.000601619445508446,3.64279440100785e-06,2.33545759086712e-06,-0.00138544995518534,-0.707106781186548,1.42969143090629e-06,-2.56858953835351e-06,5.65619185830327e-07,7.33167627571314e-05,1.61572775982735e-05,-1.45733057771722e-05,2.67769337688743e-06,5.93426102461513e-06,9.56796194988285e-07,6.50362522936472e-05,1.98739498128812e-16,-7.19834916543648e-07,0.00252997727878025,-2.24626129728319e-06,9.66996731296743e-05,7.54147963463695e-05,0.000185527463280624,-0.00828768175537103,-0.00351896961304247,-0.0111713433703234,2.13759160916782e-06,0.00140822051052702,-6.15210060298002e-08,-0.00356893589345007,-1.21708255391095e-06,-0.000166171440428823,0.000186631857538475,0.000304939778631061,1.16084307820124e-15,-3.50991087701216e-16,0.00523071230488915,0.000282886102512757,3.25045950001571e-16,-5.28655660915125e-06,4.23326530453373e-07,-1.54182963123942e-08,0.000618721387255827,-7.26147013198953e-17,-7.65348944335681e-16,-1.75208671698018e-07,-2.10283690598523e-16,-6.07464439414803e-18,-2.68389880946273e-06,4.56581456132666e-08,-1.02117381179828e-17,5.08990273445502e-16,-3.12357934361439e-16,-3.47633927648506e-17,1.86861221163048e-16,2.94048356094946e-15,-7.672211766817e-17,-1.13104805627572e-15,3.42889569513087e-16,-1.66609071241131e-16,-1.22831084533301e-14,1.38986602672854e-15,1.85379227710472e-15,1.3197213828395e-15,-1.40849225200208e-15,-1.12344413107066e-15,1.09906756876849e-15,-1.74381486762775e-08,-5.87588673552681e-15,-0.0890870806374746
"t83",0.0747731316330844,-0.112809978590572,0.0400585913990296,0.0916662678508599,-0.0242472742763189,5.11580880453288e-05,0.00200745866670679,1.74651254383652e-05,-0.00338685265275478,0.014844897439965,0.000108798562833806,-0.315440088015116,-0.0396519322604812,-0.0385997578135238,2.52713323775083e-05,-0.00185184527504823,-0.135347157507706,0.117830058885642,0.0372230907968714,0.0383667310515473,-0.143897438645339,0.00456942941426138,-0.000698883604804765,0.000290130822440964,-0.000399018308107237,-4.78579689147928e-06,-0.000368520968011041,-4.58063629504338e-06,0.536639042510997,0.00230666759882074,0.000516759521262678,0.118567196468591,-0.0480849282170246,-0.000536113454037674,0.00113464181976059,-6.06500880023296e-05,-1.35519279750334e-16,9.15154547324708e-06,-0.00078744874135471,-0.000383357062523187,0.00419202580380816,0.00307843162137602,-5.87835642892591e-06,9.3643557926293e-08,0.0045120651374209,-0.00238128782692149,0.0018279674520269,0.00197079452049849,-1.31361923405636e-16,-0.00156730753253886,0.000591083390625356,-6.24002748823067e-05,-0.00132798459564625,7.08396831523683e-17,-4.37379450120447e-06,2.45059398625123e-16,-0.000523537163019365,-0.00039370714706172,2.38765377485625e-06,1.53871726276539e-06,-0.000916312198907897,-6.3535303875715e-16,9.49885263841488e-07,-1.72092035823296e-06,3.84086792533204e-07,5.01781936445489e-05,1.11195208166174e-05,-1.00442381061022e-05,1.85255998640124e-06,4.11917411087302e-06,6.66158319360954e-07,4.54806063299437e-05,1.15645802355437e-15,-5.04436413737065e-07,0.00179293076877904,-1.59845942682309e-06,6.88145415293084e-05,5.39053177147661e-05,0.000132655868176036,-0.00595206247601968,-0.0025321481161318,-0.00804591723290029,1.5401262045889e-06,0.00101629743635342,-4.44124424094235e-08,-0.00258485732547199,-8.8344608683139e-07,-0.000121284745036979,0.000136281849101815,0.000222881898147526,1.25131987010313e-15,-1.28055078461544e-15,0.00384115625742065,0.000208607809748506,-2.14073006319117e-15,-3.9003132065209e-06,3.13225727655404e-07,-1.14634549896108e-08,0.000461271435992289,2.27819488730543e-15,0.707106781186547,-1.31097467526505e-07,3.07344790872447e-15,-4.93992549707616e-15,-2.01105175091717e-06,3.42499267149471e-08,1.90504109758964e-15,1.79642863852032e-15,-1.22181399625812e-15,3.57188013080279e-16,4.88727789908296e-16,6.02788875515507e-15,-1.18318660325949e-15,3.51101625775712e-15,-1.49846597657453e-15,1.18139201966078e-16,-1.79680238566622e-14,8.98200744982602e-16,1.86733473612307e-15,1.07839603085437e-15,-1.59304206184849e-15,-1.05920109055003e-15,8.39659648192481e-16,-1.32995893652551e-08,-6.78327765742802e-15,-0.0890870806374745
"t84",0.0747731316330844,-0.112809978590573,0.0400585913990296,0.0916662678508599,-0.0242472742763189,5.11580880452819e-05,0.00200745866670683,1.74651254383675e-05,-0.00338685265275474,0.014844897439965,0.000108798562833827,-0.315440088015116,-0.0396519322604812,-0.0385997578135238,2.52713323775283e-05,-0.00185184527504832,-0.135347157507706,0.117830058885642,0.0372230907968714,0.0383667310515473,-0.143897438645339,0.0045694294142613,-0.000698883604804556,0.000290130822441039,-0.000399018308107324,-4.78579689131185e-06,-0.000368520968010825,-4.58063629518927e-06,0.536639042510998,0.00230666759882051,0.00051675952126288,0.118567196468591,-0.0480849282170245,-0.000536113454037619,0.00113464181976046,-6.06500880022676e-05,-4.30575570158938e-17,9.15154547277176e-06,-0.00078744874135479,-0.000383357062523054,0.0041920258038082,0.00307843162137642,-5.87835642889512e-06,9.36435580532339e-08,0.00451206513742087,-0.00238128782692122,0.00182796745202701,0.00197079452049794,9.41521284717544e-17,-0.0015673075325387,0.000591083390625609,-6.24002748822752e-05,-0.00132798459564643,-4.01825809063945e-17,-4.37379450088814e-06,-2.14469821101404e-16,-0.000523537163018707,-0.000393707147061461,2.38765377436638e-06,1.53871726385132e-06,-0.000916312198907785,6.11198614087011e-16,9.49885263612504e-07,-1.72092035815708e-06,3.84086793074438e-07,5.01781936441249e-05,1.11195208167539e-05,-1.00442381064553e-05,1.85255998883142e-06,4.1191741101409e-06,6.66158318847476e-07,4.54806063295238e-05,-1.30626951877863e-15,-5.04436413114462e-07,0.00179293076877874,-1.59845942523285e-06,6.88145415294336e-05,5.39053177136428e-05,0.000132655868176611,-0.00595206247601905,-0.0025321481161314,-0.00804591723290117,1.54012620644828e-06,0.00101629743635357,-4.44124398127627e-08,-0.00258485732546963,-8.83446085913571e-07,-0.000121284745035585,0.000136281849101501,0.000222881898148955,-7.5402046812606e-16,8.84384113472516e-16,0.0038411562574211,0.000208607809745595,2.19260911768487e-15,-3.90031320698226e-06,3.13225719230428e-07,-1.14634671485528e-08,0.000461271435978432,-2.37086402831659e-15,-0.707106781186547,-1.31097489471469e-07,-3.3879807363136e-15,4.12226994029382e-15,-2.01105174365514e-06,3.42499442462862e-08,-1.16821943214689e-15,-1.94107839229517e-16,5.12914168556583e-16,-7.94668374975961e-16,1.69303881453027e-16,8.93107266263727e-16,9.88835819463778e-16,-5.31525678810799e-15,1.72126448213849e-15,-8.2743616687519e-16,-5.93598182728705e-15,1.27097312256068e-15,1.48221057874169e-15,2.35515250917462e-15,-1.37579924832415e-15,-1.20010186912804e-15,1.19471700538411e-15,-1.32995880243161e-08,-5.05896252254835e-15,-0.0890870806374732
"t23",0.0651490261418827,-0.0954017922681964,0.0248264489346099,0.0507873211381453,-0.0103934998199524,-1.70852700254482e-05,-0.00208719765255651,-4.65425132234596e-05,-0.00289238068389715,0.0106259429418285,7.27527718221701e-05,-0.131039813938531,-0.0162541980311576,-0.0130183426819975,6.11774271691804e-07,0.000341996169215251,0.0938039884824043,-0.0955797169950781,-0.0367102170045367,-0.060096839135711,0.308066427222508,-0.0102807629621965,0.00279747784422865,-0.00153833223090899,0.00498395419303427,-6.33799698305005e-05,-0.00200076816172199,-6.01752582481689e-06,0.0102411193970722,-0.00132870470223452,-0.000917822696567228,-0.0142969033329862,-0.0122971750034071,-0.0189293056484389,-0.440939983248426,-0.00193042633967992,1.3634588387316e-15,0.000139157734052334,-0.00969724388585039,-0.00461259584942752,0.0130546907162641,0.0202149222608854,-3.82318285341802e-05,5.57049244317241e-07,0.00861227041272178,-0.012441650138413,0.00828334677206674,0.00874223884113712,1.30194398864826e-16,-0.00192929002545511,0.0019791952879787,-0.000177615286281586,-0.00357750665698964,1.75322141910497e-16,-1.00384054432462e-05,-2.0727365638076e-16,-0.000330415552019474,-0.000531166603704623,3.06524064949443e-06,1.62967356910973e-06,-0.000807657242385613,-1.61956567063805e-16,6.23025655193191e-07,-3.26078096869462e-07,-2.91253136350776e-07,-7.45849169010974e-05,-2.35836277803802e-05,2.32219727508895e-05,-5.29389546036172e-06,-1.40273225479059e-05,-2.65512546665861e-06,-0.000227636387114357,1.00636903335223e-15,2.81476833057512e-06,-0.0190492107231221,2.26867515260167e-05,-0.000979056144762413,-0.00112121062797421,-0.00285096492474102,0.219836926624518,0.131783768981585,0.514953906242827,-0.000108572719013464,-0.128251031597106,6.52425164214494e-06,-0.537462628595075,-7.20526377527761e-05,-0.00411690948568124,0.00441785580644448,0.00215028415857327,3.06382551922306e-15,-5.97390839111101e-15,0.0823275522013657,0.00362454066567501,8.8186024040595e-16,-6.63795779711026e-05,4.75518266681289e-06,-1.48451182034613e-07,0.00193365939022754,1.28686605110911e-17,-1.17256370727361e-15,-1.44087381092352e-06,1.49047744087742e-17,-4.82261801226508e-16,-2.1394706616546e-05,3.5557546692296e-07,-4.05006883691601e-17,1.11494357870382e-15,-5.42455366580579e-17,-1.02098402621203e-16,5.42007733351606e-16,3.73517126571463e-15,-6.42837460874431e-17,-4.66840267067717e-16,-1.84021351935746e-16,-6.5061574425357e-16,-1.26750322710391e-14,1.09353279172633e-15,7.53177618020275e-16,2.74784010135252e-15,-1.48271322590256e-15,-1.07760074938061e-15,1.07781648752308e-15,-1.03650240292008e-07,-5.7289607982425e-15,-0.0890870806374715
"t24",0.065768006110992,-0.0964747464784913,0.0254298813003032,0.0521726895062456,-0.0107257045257864,-1.78358009310133e-05,-0.00218490705225014,-4.8819459896164e-05,-0.00308639827698397,0.0113802078641062,7.80325970072143e-05,-0.14196857114877,-0.0176142489726427,-0.0141562954648539,6.76123760661253e-07,0.000382194023245695,0.107527349320891,-0.110158337922646,-0.0426354360127586,-0.0713796098175968,0.372577427927131,-0.0124711914205765,0.00351248653244327,-0.00195817236330826,0.00648310947389541,-8.36928059925359e-05,-0.00265322629060667,-8.0306311360653e-06,0.0137186321073782,-0.00178384930722778,-0.00123925665074648,-0.0203768869416905,-0.0175675744354103,-0.0273979053001624,-0.648698246444622,-0.00302971465465844,1.72414385643966e-15,0.000230462708187723,-0.0164558716795829,-0.00784884077309612,0.0227696248229474,0.0400876359408565,-7.60105683461844e-05,1.12931989491717e-06,0.0178502980465583,-0.0281927660915755,0.020267836481933,0.0216671178027792,-7.93902182307845e-17,-0.00544931480830906,0.00604257833731374,-0.000619458358515865,-0.013093060594543,3.08114388653322e-16,-4.25134154838894e-05,1.69333446371283e-16,-0.00186763618094461,-0.00378135732988766,2.29307060403926e-05,1.47892369201999e-05,-0.00882087266422741,3.21556029224779e-16,9.17195358776657e-06,-1.67760793043794e-05,3.85650775714145e-06,0.000518603680793403,0.000118170019865356,-0.000107677704348743,2.03728317212148e-05,4.65003392168315e-05,7.73405104548958e-06,0.00055475772673358,-8.80968499839485e-16,-6.32539201100155e-06,0.0281783122054042,-2.8865117420615e-05,0.00124423399080593,0.00121136674494732,0.0030428120625365,-0.198801568160588,-0.110641024763268,-0.417227849556418,8.6695477296475e-05,0.0959061086393142,-4.82014914128767e-06,0.347317121164404,4.23524819325075e-05,0.00187844618667198,-0.00197007824035639,-0.00091477566854926,-1.35515128760781e-15,2.32829042882708e-15,-0.0271241527648461,-0.000913975889998197,-6.85294842353317e-16,1.61816490676745e-05,-9.26482198679456e-07,1.77132739463939e-08,-0.000154421861127236,-2.0899812009711e-16,7.11674816002492e-16,4.3691305544324e-08,-2.8994692852334e-16,-2.61755435308712e-16,2.52565128239018e-07,8.41070489237088e-10,7.08485829195772e-16,4.88748379209157e-16,-4.12346142236355e-16,2.39528015732061e-17,1.02669859201414e-16,3.77561120431376e-15,-1.76490987066307e-16,-1.34719333522853e-15,5.56572907755014e-16,-1.92950952062599e-16,-1.14378092493938e-14,1.17053253785373e-15,1.91285954481882e-15,1.47381662923651e-15,-1.24201272127114e-15,-1.15982028996717e-15,9.96322136469325e-16,-1.90127680595982e-08,-6.00310503989865e-15,-0.0890870806374758
"t16",0.0660083866936147,-0.0968961521290041,0.0256875584052368,0.0527755459679852,-0.0108746206166267,-1.8198565210948e-05,-0.00223299623658329,-4.99549855343027e-05,-0.00319476627914641,0.0118118741438303,8.10843012203415e-05,-0.148726404435956,-0.0184566776462062,-0.0148777953944641,7.21734115591403e-07,0.000413004126829743,0.120196730417374,-0.124184678301232,-0.0486863013256989,-0.0852210773317483,0.465496568474819,-0.0157163076717222,0.00503010393656008,-0.00301415530480681,0.0116713020085058,-0.000176614219269599,-0.00592465408648932,-1.97810050038542e-05,0.0361596941291978,-0.00491467802917365,-0.00389174917344799,0.0497699424122031,0.0380218637207854,0.0333562581664882,0.430594364839764,-0.000130755292466859,-0.707106781186549,5.15223893997555e-05,-0.00446591557473246,-0.00216603701654345,0.0071002233675463,0.0163964585420849,-3.11724212419902e-05,4.71821152115584e-07,0.00759161894954963,-0.0125789305187437,0.00925000430178965,0.00991557600847883,6.7939493414461e-17,-0.0025359806360746,0.00282270633218068,-0.000289575140496804,-0.00611516662347757,1.95063559424739e-16,-1.9762070328434e-05,3.53467921023411e-18,-0.000856687862668842,-0.00171556370667181,1.03800389793526e-05,6.63978849992433e-06,-0.00393261250214814,2.81587801150661e-16,4.05074123899576e-06,-7.25401046800569e-06,1.59000296719516e-06,0.000205670141589616,4.52798416479011e-05,-4.0833844344138e-05,7.50121981455232e-06,1.66266385882344e-05,2.68208757394847e-06,0.000182590444058124,1.41399926248871e-16,-2.02331723643604e-06,0.00722324985007843,-6.50304633539734e-06,0.000279990029236187,0.000224488309921458,0.000553910227710639,-0.0264475992344463,-0.0119586939588852,-0.0398131929988486,7.81092859561646e-06,0.00624091464288673,-2.90484661553063e-07,0.000959695766204937,-1.82486755585044e-06,-0.000357557813853904,0.000405203296637785,0.000218023229862705,7.82624768958616e-16,-6.32111230116826e-16,0.0120954052439315,0.00066680213395094,-1.47942152147377e-16,-1.24801371321842e-05,1.00663489383462e-06,-3.6901650517357e-08,0.00051829227934257,1.49679991969468e-16,-1.52315567378244e-16,-4.21694509965318e-07,-1.80060487372075e-16,-3.85987192450407e-16,-6.45979212298799e-06,1.09890798596715e-07,2.43063493638339e-16,7.73284876702341e-16,-2.75831936301552e-16,-8.70083802154401e-17,2.34340246357597e-16,2.93729771095716e-15,-1.83633286566422e-16,-7.29197892429282e-16,1.58976690347608e-16,-4.19804395583773e-16,-1.19614820936137e-14,1.24287838035816e-15,1.77694454464281e-15,1.13949186704275e-15,-1.32624289844462e-15,-1.36765712034552e-15,1.04481303001626e-15,-4.16818767826307e-08,-5.86114006538381e-15,-0.0890870806374755
"t17",0.0660083866936147,-0.096896152129004,0.0256875584052368,0.0527755459679852,-0.0108746206166267,-1.8198565210889e-05,-0.00223299623658329,-4.99549855342653e-05,-0.00319476627914648,0.0118118741438304,8.10843012203838e-05,-0.148726404435956,-0.0184566776462062,-0.014877795394464,7.21734115517267e-07,0.000413004126829771,0.120196730417374,-0.124184678301232,-0.0486863013256988,-0.0852210773317483,0.465496568474818,-0.015716307671722,0.00503010393656011,-0.0030141553048066,0.0116713020085053,-0.000176614219268893,-0.00592465408648868,-1.97810050037523e-05,0.0361596941291982,-0.00491467802917456,-0.00389174917344752,0.0497699424122019,0.0380218637207842,0.0333562581664887,0.430594364839767,-0.000130755292485361,0.707106781186547,5.15223893997451e-05,-0.00446591557473263,-0.0021660370165448,0.00710022336754722,0.0163964585420846,-3.11724212408202e-05,4.71821151844013e-07,0.00759161894954851,-0.0125789305187441,0.00925000430178988,0.00991557600847899,9.56950690300735e-17,-0.00253598063607452,0.00282270633218006,-0.00028957514049613,-0.00611516662347741,8.40410698321265e-17,-1.97620703270887e-05,-5.37432176302251e-17,-0.000856687862668176,-0.00171556370667224,1.03800389794141e-05,6.63978850028515e-06,-0.00393261250214805,2.1711073495158e-16,4.05074123896801e-06,-7.25401046794653e-06,1.5900029672767e-06,0.000205670141589873,4.52798416479181e-05,-4.08338443442679e-05,7.50121981443041e-06,1.66266385880946e-05,2.68208757403868e-06,0.00018259044405852,4.28980973482791e-17,-2.0233172361557e-06,0.0072232498500786,-6.50304633540549e-06,0.000279990029236223,0.000224488309921258,0.000553910227710441,-0.0264475992344467,-0.0119586939588853,-0.0398131929988487,7.81092859560556e-06,0.0062409146428867,-2.90484661898865e-07,0.000959695766204953,-1.82486755589924e-06,-0.000357557813853729,0.000405203296637796,0.000218023229862601,7.20174723823452e-16,-7.43133532580021e-16,0.0120954052439315,0.000666802133950952,-1.51411599199657e-16,-1.24801371322441e-05,1.00663489395149e-06,-3.69016505054697e-08,0.000518292279342826,3.86576895069428e-17,-5.72458731331705e-17,-4.21694510048408e-07,-2.52335028150333e-16,-4.90070601017595e-16,-6.45979212302276e-06,1.09890798984649e-07,2.74686942654005e-16,7.61075851952545e-16,-4.42365387551969e-16,-1.13029232355092e-16,2.9289499487273e-16,3.22873125492127e-15,-1.8473265059324e-16,-1.04144811810268e-15,2.83884218523751e-16,-4.22816029511344e-16,-1.23223045766169e-14,1.20053053398688e-15,1.73531113698852e-15,1.61480609946043e-15,-1.36380988397383e-15,-9.44245025462685e-16,1.04485884920161e-15,-4.16818765159291e-08,-5.77874070027574e-15,-0.0890870806374754
"t10",0.0276484197561367,-0.0268752949510105,-0.0370275934908507,-0.0943940241899463,-0.0853343386357154,0.00115361576243952,0.0315761516459634,0.000305793315967014,-0.00266161333673835,0.00897826509776917,5.74742791048877e-05,-0.0113837791978046,-0.00097900176783097,0.00484266575254374,-1.76402737178998e-05,0.00461146147890208,0.0861647698688682,-0.0881123195110779,0.00405557949568142,0.32356373927609,-0.00326458256772687,-0.00420562508494963,0.0117684898809201,-0.00182185564192286,-0.281807854367693,-0.00120270557868082,-0.0325464776929462,-8.54829383120528e-05,0.000426745129486356,-0.0188769668883834,-0.0128159655036118,0.000956452458765525,0.000752926445895273,0.0214014927578201,0.00254237843848757,-0.00160222350732946,-1.51824728153389e-16,9.25894463095801e-05,-0.00506850468560696,-0.0023276787158921,0.000120869176919367,-0.0235594241039347,4.67676004660211e-05,-1.00067122347382e-06,0.00125507260666166,-0.000814487205746212,-0.0118262512104071,-0.0138275413898349,2.33967376409585e-17,-0.000276906784145635,-0.00813448097356636,0.00106019356972874,0.0240529145257558,-4.02747410985338e-16,9.36350291439453e-05,8.18730592630611e-18,-6.65099968693301e-05,-0.000313774825650744,-9.10412122663095e-05,-6.2555736462586e-05,0.0417785419600218,-1.14289294099752e-15,-5.20454228491842e-05,0.00018480416701902,1.07707040765202e-05,-0.000269336861612914,-0.0140967798920586,0.000197336836251796,-5.02206593088077e-05,-0.000139217208793,-2.72042355983684e-05,-0.00247023277515748,-1.46152691476959e-15,3.18524622379026e-05,-0.841126123907141,-0.000316579156959319,-0.0319697881936948,0.00395412950385303,0.00911233641248944,-0.166024432373739,-0.02183816381716,-0.0833223837682423,1.11623731300744e-05,-0.0108808519557636,7.14712180043216e-07,-0.129778455018513,-1.59124086556404e-05,0.000491987824474144,-0.0247767748223333,-0.000781665004178877,-4.15958442920701e-15,5.74141159407055e-15,-0.0743506014240949,-0.000980722189197749,7.77604994935474e-16,0.000122232235975782,-1.27541068836612e-05,6.95180776944501e-07,-2.04388682188228e-05,5.82248552439619e-16,-1.7255384176698e-16,1.44000160327594e-05,-5.83810560653329e-16,-7.54038941821105e-16,-1.83487655866761e-06,-5.09432717745305e-06,5.48228634978229e-16,5.80674031756133e-16,-1.25120706662816e-15,5.71863196515366e-16,3.69981618291499e-16,3.84670405364885e-15,-1.89945075643748e-16,-8.98581801304784e-16,1.98132293203262e-17,-9.19629925733974e-16,-1.20673902508138e-14,9.06225921063822e-16,1.77740022634499e-15,8.98132655372868e-16,-1.37457247505824e-15,-1.09482478396628e-15,1.27592615799942e-15,-2.42589840251547e-06,-6.13163505823162e-15,-0.0890870806374797
"t11",0.028303305638358,-0.0276304619876847,-0.0393131415171628,-0.100957502473546,-0.0923283678878874,0.00128557134675698,0.0354395821658076,0.000345000050669949,-0.0031408316717611,0.0106978160189147,6.87523318119385e-05,-0.0139887180838581,-0.00120384425049383,0.00601048012438483,-2.28868110453601e-05,0.00617110093527412,0.123989397149314,-0.128816470558282,0.00606491233427416,0.517821925490687,-0.00552848158074445,-0.00719093364714666,0.0225472168861002,-0.00366023916643414,-0.612104434524472,-0.00276409549406765,-0.0760292224633965,-0.000204688061543862,0.00103711189129337,-0.0462845002444878,-0.0321515471677568,0.00304337749328029,0.00242270589096964,0.0734561895533384,0.00950148962181704,-0.00899683945115437,-3.41530604261946e-16,0.000848217260680966,-0.0638058215343001,-0.0305642978755836,0.00256996529960838,0.259695388555006,-0.000501535495491519,8.91120403199342e-06,-0.00941257477877712,0.00382827442822491,0.0430533638916855,0.0486009276249257,4.0623084918021e-16,0.000735320889900511,0.0191330415443348,-0.00212495956658656,-0.0459872869149227,1.13101957697291e-15,-0.000159059276993456,-1.01287877259031e-16,9.62003833317643e-05,0.000416493854133532,0.000119034112777441,7.77868481049281e-05,-0.050024290589785,1.75400718521378e-15,5.95399698367152e-05,-0.000193932180218487,-9.76482610453742e-06,0.000223033023377894,0.0109191409544163,-0.000150093538217482,3.6411675453082e-05,9.6725912220416e-05,1.8158016048455e-05,0.00155248900486593,8.21527080149899e-16,-1.94420408118269e-05,0.433914028722134,0.000152711539014429,0.0154134018148149,-0.00176764635231217,-0.004049985539039,0.0681077296089504,0.00863624183301808,0.0323738164132388,-4.30560967301318e-06,0.00406148204496915,-2.65163390217325e-07,0.045003164293622,5.25931783087432e-06,-0.000143104295316421,0.00712474015228428,0.00021956605415228,1.09961543366401e-15,-1.64877873369541e-15,0.0184423224169475,0.000215137165909304,-2.40133417573395e-16,-2.64173839199759e-05,2.50842010971601e-06,-1.14521473970259e-07,3.00523855285291e-06,-3.87533880982853e-16,-8.80087611696824e-18,-1.7819282870984e-06,6.48658489602252e-17,-2.89664383146743e-16,2.10487353471857e-07,5.4855785512698e-07,-1.58169207434708e-17,8.40104083520279e-16,4.56632720494416e-16,-1.21471643291796e-16,2.24903994958557e-16,3.19343573701667e-15,-9.74013723334228e-17,-1.32481304003635e-15,3.1585456111647e-16,-7.44554763426213e-17,-1.19571690873353e-14,1.28007375036585e-15,1.52819157992991e-15,1.84673575132201e-15,-1.34018679727337e-15,-1.17409142613392e-15,9.30245545128259e-16,1.71242260521211e-08,-6.24773380652147e-15,-0.0890870806374738
"t3",0.0286045064421001,-0.0279932435835761,-0.0409098409578134,-0.106038265569486,-0.0988270232866892,0.00152962505953074,0.0448019669763128,0.000467952411011444,-0.00223065088171025,0.00833092300555669,5.48452003890634e-05,-0.0121976418076207,-0.00105116591007345,0.00533760549807368,-2.14307273843924e-05,0.00662174777399759,0.127017880346397,-0.134035950228043,0.00646606624409646,0.606608480920127,-0.00730112376020623,-0.00975050532824084,0.0598236446819547,-0.0373205995490627,0.729297664040682,0.000958128055373542,0.0176252332185764,2.09018147026256e-05,-4.34043289703119e-05,0.000487555246389715,-0.00186216287627881,0.00105043625497832,0.000850315814152384,0.0278600676515522,0.00386207283655837,-0.00420241334022239,1.98788012710584e-16,0.0004168009340779,-0.0318454123046696,-0.0152787953786013,0.00130193617081008,0.142663571208319,-0.000276275321797347,5.03129209510651e-06,-0.00552757494709807,0.00829786669275674,0.0113499523743943,0.0141112638730112,3.00307038228352e-17,0.000272285123910122,0.00724015132779414,-0.000806843240370453,-0.0174089584959513,4.60591295971651e-16,-5.93572420030877e-05,3.13098983847468e-17,3.46843422320009e-05,0.000146347193793122,4.16135501811669e-05,2.67025598764386e-05,-0.0169148471397341,4.98788018069961e-16,1.97356021460612e-05,-6.15630610833983e-05,-2.82465977253154e-06,5.99855413523943e-05,0.00346754042321801,-3.68269996062007e-05,8.49502785665721e-06,2.13814782083228e-05,3.79207832976527e-06,0.000293926464417207,2.52413733158863e-16,-3.48663491870871e-06,0.0498120646028446,1.33063887528674e-05,0.00112868019794467,-8.72602160715214e-05,-0.000188290485101721,0.000334018812235554,-0.000132602820795653,-0.000822796135639157,1.27468925403646e-07,-0.000198840161827494,1.39517800166713e-08,-0.00427272137149855,-6.6773324475239e-07,3.22830885722447e-05,-0.00252375348089396,-5.3599103821058e-05,-6.0136384636369e-16,3.65377207782761e-16,-0.00652793338701253,-0.000102077684401137,4.5791230365646e-17,1.29477768954817e-05,-1.49234285704925e-06,9.40535741384252e-08,-2.97341645904662e-06,-9.48759347480968e-17,-9.30371647713776e-17,2.28871814460368e-06,-1.82679143785456e-16,-4.89930343304108e-16,-3.01242328893308e-07,-8.57186571338684e-07,2.80342263270393e-16,7.48904009967203e-16,-1.42043488367144e-16,-1.48381736563405e-16,2.79100184467652e-16,3.79923975501646e-15,-1.51421627864095e-16,-1.07753035749357e-15,1.93570967754908e-16,-2.46955136104722e-16,-1.1811298537846e-14,1.13037965031703e-15,1.5409410974894e-15,1.7096118409935e-15,-1.4166644624363e-15,-1.11879946452104e-15,9.84998812744335e-16,-5.51804642631738e-07,-6.03314014258134e-15,-0.0890870806374758
