"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115"
"t70",0.0441146008487072,-0.135106964218045,-0.0156574321317257,0.0033202582647125,-0.0105432297474529,0.0023118017431861,-0.137525380828548,-0.022700233932762,-8.83158870798445e-05,-0.332132260302115,0.0227557362420728,-0.011188716734666,-0.00771238575777295,0.0906391353412142,-9.40164596950007e-06,0.0181428921400713,0.00589863219998141,-0.000382109060812126,6.17219925200242e-06,0.00431586249334029,-0.00298418390476131,0.082663791410676,0.00220663148982555,-0.000592409818433379,-0.0005858416504473,-0.0367992768416595,0.0109863761317633,0.361920529930228,0.00587408289330383,0.00128546544067511,-0.00243123416669983,-0.000831517001627426,0.0187668867384714,0.00547875155091614,-0.0036402952596561,-7.26641949814427e-06,-5.38147516926441e-06,-6.54310984161014e-06,-2.30647621853791e-06,-6.28276521524515e-06,-0.000140393341300456,-7.07682818894273e-07,-1.01741223164069e-16,1.02146642597279e-05,-6.0152808404862e-10,0.00091752276860816,-0.000602336116691182,1.45532312076323e-16,-2.26745289374819e-05,-4.8954703226912e-06,9.0347578540369e-06,5.3803318249368e-06,5.41201295173082e-05,-0.0842923567282232,-0.00034679259346945,6.80299218716073e-06,-9.35818525854793e-05,1.04478643263058e-07,3.0864389344819e-05,0.00124850839255278,-1.52604588822276e-06,-1.29872985262594e-05,-0.000130736643941142,-2.19402895725406e-16,-2.27598025651788e-15,-1.20431428813176e-06,-2.99469758274978e-06,1.66790756850354e-06,-0.00240792320919139,-4.40690198631704e-16,-3.26705995684209e-07,2.91821406420053e-05,-2.16251416037969e-05,-0.000541286199039252,0.000195215542616575,-4.41404905168139e-07,-1.66862560746494e-06,1.24850827320168e-15,-9.04632971808326e-09,-5.59182134129972e-07,-3.20940581873526e-15,-3.65587109575972e-14,-0.827543595826622,-3.27368684218696e-15,-0.000327950609125829,1.78124350324189e-05,1.07183836266181e-07,2.28056487804354e-06,-6.88957651615237e-06,6.48200460629565e-15,-4.00988677548716e-15,-0.000698134848057926,-5.25905697900477e-16,-8.35585938057716e-16,-2.67715138967571e-17,-1.69792455965239e-17,-4.8213103349957e-16,1.60645128828198e-16,-1.0822171553747e-15,-1.17993458799675e-05,-1.36717766541296e-07,6.71310895928302e-05,-3.05931516102315e-17,1.6111779695935e-06,-9.60656970588703e-16,6.55746042656934e-16,-3.00512390472451e-16,1.08431947112098e-06,-4.11898818430685e-16,-1.22526613559297e-15,-3.19927130679718e-07,7.11276471890425e-15,-2.0180013956764e-14,1.24473919391594e-13,-0.09325048082404
"t89",0.0442110654195702,-0.135609429431054,-0.015727409945539,0.0033374245341304,-0.0106138364715584,0.00232884889790001,-0.138632499776661,-0.0229207257746277,-8.93055118904289e-05,-0.336739107840968,0.0231935665202066,-0.0114187749410382,-0.0078869853548504,0.0931971694855313,-9.66974041905546e-06,0.018666092381354,0.00611739170611701,-0.000398307679820571,6.43863589435732e-06,0.00451339257663215,-0.00312597791095608,0.0867337299455198,0.00231833949002938,-0.000627118487393667,-0.000625378526421437,-0.0392840653079833,0.0117652034670968,0.388058557746294,0.00630510117698444,0.00138262432321772,-0.00262803020352111,-0.000899521389844439,0.0203517023833336,0.00597167068177897,-0.00397113342081485,-7.93895221187157e-06,-5.88356258431989e-06,-7.21394158324131e-06,-2.54472617765842e-06,-6.93971667393642e-06,-0.00015520447833189,-7.85633425915561e-07,-7.56533114048774e-17,1.14170316205972e-05,-6.839712442319e-10,0.00104481567378268,-0.000687079520374268,-2.3775382043476e-16,-2.59486093470758e-05,-5.60364274672615e-06,1.0373951445353e-05,6.17795863617014e-06,6.21582409732019e-05,-0.0989788789444355,-0.000414707763842436,8.64244598147078e-06,-0.000123766843927571,1.3872874135998e-07,4.12660094063823e-05,0.00167235644352937,-2.05466745355871e-06,-1.87188751514062e-05,-0.000200743274505654,-1.67124196569059e-16,3.3453101668638e-16,-2.05570147898449e-06,-5.2316014307583e-06,3.33642998914851e-06,-0.00582367307563223,6.99480993133478e-17,-1.0838153614853e-06,0.00010053590075142,-0.000107943982618363,-0.00293868159959409,0.00107692643316148,-5.12485638976125e-06,8.08725526544223e-06,-1.49393518433879e-15,1.79514297566922e-08,1.08693735099271e-06,1.78515013738947e-15,1.86093756501294e-14,0.396803527633601,2.09559905776388e-15,9.25080101705443e-05,-1.57299598475578e-06,-4.56174529955486e-09,2.79992355354624e-07,-1.45341750400844e-06,-3.15697100906409e-15,7.86375537681032e-16,-0.000249174866957792,-2.86090113328788e-15,2.41865261986819e-16,-2.35808679688608e-16,-3.49593500872752e-15,4.18461415044608e-15,4.30687947030653e-15,-0.707106781186547,-5.91234708409014e-06,-7.24905005588688e-08,3.65194522625918e-05,-2.05629755730945e-15,9.53388580124034e-07,-5.41304187972656e-17,1.58934403176292e-15,-4.57103229881915e-17,6.86780725659244e-07,-2.97872486502768e-17,-1.04094626934728e-15,-2.10472748199742e-07,7.70776253398091e-15,-1.95265291332797e-14,1.23085569558656e-13,-0.0932504808240294
"t90",0.0442110654195702,-0.135609429431054,-0.0157274099455389,0.0033374245341304,-0.0106138364715584,0.00232884889789996,-0.13863249977666,-0.0229207257746277,-8.93055118904434e-05,-0.336739107840968,0.0231935665202067,-0.0114187749410382,-0.00788698535485045,0.0931971694855315,-9.66974041904074e-06,0.0186660923813539,0.0061173917061171,-0.000398307679820417,6.43863589439132e-06,0.00451339257663193,-0.00312597791095601,0.0867337299455198,0.00231833949002917,-0.000627118487393754,-0.000625378526421401,-0.0392840653079832,0.0117652034670968,0.388058557746294,0.00630510117698459,0.00138262432321769,-0.00262803020352119,-0.000899521389844505,0.0203517023833336,0.00597167068177905,-0.00397113342081501,-7.93895221206333e-06,-5.88356258427385e-06,-7.21394158310249e-06,-2.54472617762505e-06,-6.93971667354784e-06,-0.000155204478331995,-7.85633425655352e-07,-9.35687121685809e-17,1.1417031620645e-05,-6.83971646687641e-10,0.00104481567378268,-0.000687079520374262,-3.97348380282568e-16,-2.59486093469797e-05,-5.60364274684017e-06,1.0373951445137e-05,6.17795863618647e-06,6.21582409738973e-05,-0.0989788789444356,-0.000414707763841861,8.64244598114297e-06,-0.000123766843927606,1.3872874150993e-07,4.12660094057734e-05,0.00167235644352979,-2.05466745254785e-06,-1.87188751513034e-05,-0.000200743274505329,8.18053683864612e-17,1.54883744986877e-15,-2.05570147889221e-06,-5.23160142944657e-06,3.33642998901021e-06,-0.00582367307563275,-1.15025673533293e-16,-1.08381536244037e-06,0.000100535900751533,-0.00010794398261824,-0.00293868159959432,0.00107692643316091,-5.12485638875645e-06,8.08725526561901e-06,4.90588472217055e-16,1.79514242003051e-08,1.08693735462324e-06,1.78933329312621e-15,1.58338180877541e-14,0.396803527633599,1.05476497226222e-15,9.25080101703257e-05,-1.57299598375367e-06,-4.56173686839134e-09,2.79992355177049e-07,-1.45341750647628e-06,-3.17995609512062e-15,-1.96142644826623e-15,-0.000249174866960503,3.28695886618964e-15,-4.47834774654549e-16,8.82010253813726e-16,3.41520331243861e-15,-4.56966787404673e-15,-5.61747353575744e-15,0.707106781186548,-5.91234692023933e-06,-7.24904957586478e-08,3.651945225678e-05,3.3213448351276e-15,9.53388583290537e-07,2.56877147687967e-15,-1.15607438627836e-15,-9.90227842438371e-16,6.86780724520953e-07,-1.08102906593442e-15,-8.85024127584572e-16,-2.10472745686679e-07,7.94264947765417e-15,-2.08103504120084e-14,1.24104799357977e-13,-0.0932504808240269
"t12",-0.0194651620345602,0.0258932280645603,0.170931151448789,0.00558284222922294,0.00132417847595792,-0.240795764032987,0.00374211080207861,-0.0189580106981766,-0.000251015734678222,0.000841819311172007,0.000119239642902101,0.000117063014575843,0.000651903392087148,-0.00507688160849587,2.82046205130949e-07,0.00344032693578473,-0.0192551963517653,0.000922180188270691,-1.50232711543294e-05,-0.0361445265643747,0.000905331518294649,-0.00369856873464069,0.00186512931722328,0.0504060425841941,0.000943485825509403,0.0491243053981268,-0.928940854238747,0.0364787568904353,-0.039247086221946,-0.0118759182636562,0.169772633232808,-0.00148650904498378,-0.0157390820278255,-0.0055250179924042,0.000142961989072266,-0.000418218226742746,-0.00317912469665219,0.000840181581491785,0.00302320144640858,0.000899894961072158,0.000137634456563879,0.000294596809316193,6.38757450310517e-17,0.00177256604485194,-1.28552370628235e-08,0.00249485173935014,-0.000171814497518548,-2.62640848045346e-16,-0.000628920355763399,-0.000599929079245042,0.000192047432710008,8.24118142985182e-05,0.00113321344279761,-0.000548768756731372,0.0116543492647277,0.00167249401552643,-0.00111138906446201,1.40559386905369e-05,0.000243369035764224,0.000831535267194785,-7.21134980711788e-05,-0.000205378987729835,-0.00175037205783409,-1.9635140332913e-16,-2.21109449579182e-17,-1.30212102666403e-05,-3.0933296797986e-05,1.25548229869716e-05,-0.00583974040972488,-1.79694868927202e-16,0.00121879130930232,-2.60520508801531e-05,-0.00114608082321284,-0.0113315521650616,-0.0238761836935277,1.87815882208909e-05,-0.000178280481757803,-9.04795505936101e-17,2.25271982625388e-05,0.000547517491943328,-7.57489688544611e-17,-6.80236412640598e-17,9.13811812326896e-06,7.74085599971562e-17,-4.33064953751307e-05,0.000103243677308118,6.65436232400453e-07,1.67377124912893e-05,-0.000425778722052598,1.44609141247369e-16,-1.61176808249106e-15,-0.000213053924385645,-1.25595400686494e-17,-3.35528186954772e-16,1.29764826869463e-16,-3.98151710281844e-17,-2.71003361016486e-16,-3.69975060245592e-16,7.62600644566284e-17,-7.01997204196158e-06,-4.91882208288534e-06,8.2848561310469e-06,4.8363584917755e-16,1.2904801737801e-05,5.27899726406108e-16,1.86483199955984e-16,-1.03766078606781e-16,6.91875784820879e-07,-4.40327310017219e-16,-9.89931315182372e-16,-2.05715659302623e-07,7.57075080297858e-15,-2.01473809436619e-14,1.23918230619286e-13,-0.0932504808240313
"t62",-0.0212583191421888,0.0303292334357298,0.207807775134886,0.00704133248373182,0.0018230242827106,-0.345955704685151,0.00562552425526034,-0.0322921755461814,-0.000488321519211397,0.00223729325254757,0.00178149502654977,-0.00714235969372699,-0.00423978772621136,0.008970367445465,-4.7841835514583e-07,-0.0055881559182822,0.0139608065165779,-0.000464048765683085,7.20430789490007e-06,0.0148474050903326,-0.000336892633915169,0.00125280472878379,-0.000586756625424449,-0.0106353121989632,-0.000130425384730607,-0.00677946013075763,0.109246015548867,-0.00402487862231784,0.00409512662349499,0.00111239520752035,-0.012106206865414,0.000101391418379995,0.000928152279996021,0.000234319052768019,-5.71349279247843e-06,1.49219084989211e-05,0.000107593625494373,-1.21545737883604e-05,-3.9574974718704e-05,-9.80747929581541e-06,-1.28540538044326e-06,-6.49049996973711e-07,-9.699787635725e-16,1.31944245798332e-05,-3.09575262631513e-10,6.26455764696395e-05,-4.50854155421581e-06,7.87649393017684e-17,-1.77317181494702e-05,-1.69925166945542e-05,5.7565776455811e-06,2.47105547339451e-06,3.41131935330044e-05,-2.03004110542345e-05,0.000443316300664976,4.04282777692386e-05,-6.5105385530229e-06,5.29464896877946e-08,7.36015919470138e-09,-8.26049171937187e-07,2.80891309999024e-07,9.94925943022796e-06,0.000173308030585929,6.83291165900358e-17,1.21983213665455e-15,2.63903758225782e-06,7.07530033070958e-06,-5.14132250612891e-06,0.00451671395536218,-3.56942477641979e-16,-0.0312027721742714,5.70366088786469e-05,0.0128717011263239,0.304626258724128,0.84799528072508,8.56146211120326e-05,-0.000272479320650408,2.37401837485819e-15,2.56523222660012e-05,0.000619327198092258,1.47637257019539e-15,-4.97239799606605e-16,7.26159510355868e-06,-6.08051878117693e-16,-3.19432894442114e-05,7.00361474695344e-05,4.41774926317562e-07,1.02115009671175e-05,-0.000247157653403309,1.46757225337591e-15,3.99652359306866e-16,-0.000112994577056372,-1.05612964746722e-16,-7.60652542482332e-17,5.58736134052275e-16,-4.2568628788935e-16,-7.54579238708395e-16,-5.68531472035739e-16,6.37036565968839e-16,-3.37143939112567e-06,-2.31297516055416e-06,3.85672873184555e-06,4.07427507647021e-16,5.79966717212657e-06,7.60854207046145e-16,3.71564358238445e-16,-7.79317808595293e-16,3.01532106209683e-07,-8.58188826721299e-16,-1.16961384095421e-15,-8.80680091195361e-08,7.84193398273058e-15,-2.03391760942041e-14,1.23680890814492e-13,-0.0932504808240311
"t100",-0.0214166650944302,0.0307152190103852,0.210993146964012,0.00716645405088796,0.00186517815614625,-0.354782115329868,0.00578253422647614,-0.0333851490078647,-0.000507475945757532,0.00234681703298604,0.00190451003163124,-0.00767161379577282,-0.00458798008072294,0.00990532397355371,-5.28849021582673e-07,-0.00618448471035694,0.0159293554208074,-0.000540189026778269,8.41114274918577e-06,0.0175079668316904,-0.000399943270793707,0.00149720690695996,-0.000705022524068115,-0.0131870981150947,-0.000167660081973569,-0.00871617583913231,0.142425215830141,-0.00527645903457741,0.00539459740136945,0.00147906006679694,-0.0164690846440236,0.000138430903684865,0.0012819489704194,0.000331601845202547,-8.1185238717855e-06,2.13622977611742e-05,0.000154548882247497,-1.82125045133781e-05,-5.95132828133754e-05,-1.48364941203946e-05,-1.9530878619554e-06,-1.00826083434744e-06,4.55889269518156e-16,2.12666696330098e-05,-5.51407925840982e-10,0.000112600770571694,-8.19072486562832e-06,1.58482878700221e-16,-3.28800260492801e-05,-3.15558087653327e-05,1.09073167751765e-05,4.68263002737889e-06,6.47453828540246e-05,-4.50575883827616e-05,0.00114387153640891,0.000227159230514752,-0.000171098249382536,2.18666520770883e-06,3.85303852992917e-05,0.000132252694102851,-1.1613436305334e-05,-3.79915752141567e-05,-0.000358717264085009,2.1038691423914e-16,-7.53116331575433e-16,-3.09009884532047e-06,-7.56434135677267e-06,3.63745488370633e-06,-0.00213546920604038,2.39382524058159e-15,-0.492344533475177,-3.31148347614149e-05,-0.00354978500632933,-0.0794192182845721,-0.218919035991784,-1.65506771639445e-05,2.35251919956561e-05,-6.69439109943969e-16,-7.89900740779851e-07,-1.81571955453598e-05,-4.79368148732535e-16,-5.2002561822415e-17,4.8847796306681e-07,-1.59992713056665e-16,-2.98610902393427e-06,8.83865243586377e-06,5.97525783993051e-08,1.77289537973694e-06,-4.90975902643355e-05,-7.3879316018804e-16,-6.91771109791558e-15,-2.82375951611068e-05,-2.60965390112166e-16,-8.25533206646577e-16,-4.28619301013302e-17,1.31900694446898e-15,9.05056911580231e-16,-9.846269589781e-16,1.11167771553634e-15,-1.07202744936977e-06,-7.74095506141145e-07,1.32285192382004e-06,-7.8844082444472e-16,2.17018862706746e-06,8.4998654412519e-14,0.707106781186548,-1.3028271222534e-15,1.22073809987237e-07,-5.80111795980582e-16,-4.60832086751246e-16,-3.73964018872644e-08,7.47406010628365e-15,-2.12587532908086e-14,1.23844848911172e-13,-0.0932504808240286
"t101",-0.0214166650944302,0.0307152190103853,0.210993146964012,0.00716645405088796,0.00186517815614634,-0.354782115329868,0.00578253422647614,-0.0333851490078646,-0.000507475945757507,0.00234681703298597,0.00190451003163119,-0.00767161379577277,-0.00458798008072303,0.00990532397355387,-5.28849021572482e-07,-0.00618448471035689,0.0159293554208075,-0.000540189026778354,8.41114274905167e-06,0.0175079668316903,-0.000399943270793705,0.00149720690695988,-0.000705022524067785,-0.0131870981150947,-0.00016766008197345,-0.00871617583913221,0.142425215830141,-0.00527645903457726,0.00539459740136919,0.00147906006679711,-0.0164690846440236,0.000138430903684875,0.00128194897041932,0.000331601845202473,-8.11852387171459e-06,2.13622977610742e-05,0.000154548882247568,-1.82125045134526e-05,-5.9513282813261e-05,-1.48364941208595e-05,-1.95308786208515e-06,-1.00826083416009e-06,3.80941781273952e-16,2.12666696330162e-05,-5.51407557212243e-10,0.000112600770571635,-8.19072486557288e-06,1.02971727684514e-16,-3.28800260493893e-05,-3.15558087655027e-05,1.09073167742705e-05,4.68263002736999e-06,6.47453828542145e-05,-4.50575883828868e-05,0.00114387153641042,0.000227159230514636,-0.000171098249382434,2.18666520831605e-06,3.85303852994745e-05,0.000132252694102905,-1.16134363039029e-05,-3.79915752142046e-05,-0.000358717264085152,3.36678551334836e-16,-4.47804999801636e-16,-3.09009884516002e-06,-7.56434135528853e-06,3.63745488344776e-06,-0.00213546920604041,2.22783032974058e-15,-0.492344533475176,-3.31148347617069e-05,-0.00354978500632953,-0.0794192182845723,-0.218919035991784,-1.65506771653237e-05,2.35251919953933e-05,-1.09965053232173e-15,-7.89900741744411e-07,-1.81571955459922e-05,6.58448388326727e-17,-5.16502510098123e-18,4.88477962559715e-07,2.04185276619633e-17,-2.98610902377348e-06,8.83865243573239e-06,5.97525804511297e-08,1.77289537957266e-06,-4.90975902644466e-05,-4.12665146704595e-16,-3.85765888629249e-15,-2.82375951593161e-05,2.87207226722331e-16,-3.45404735548305e-16,1.5987382278724e-16,-9.08377966526486e-16,-1.33620580629917e-15,-1.86654160027906e-16,-1.48729597263676e-15,-1.07202744681223e-06,-7.74095510429266e-07,1.32285192587701e-06,1.04343341757223e-15,2.17018862379806e-06,-8.46434237502049e-14,-0.707106781186547,-4.94380701990819e-16,1.22073807026986e-07,-4.96842384923348e-16,-2.10968143628215e-15,-3.73963990330909e-08,7.18814027487401e-15,-1.91410270725983e-14,1.23632552956182e-13,-0.0932504808240332
"t102",-0.0214182360377782,0.0307190534652166,0.211024811722772,0.00716769860288149,0.0018655980071855,-0.354870077860733,0.00578409988257001,-0.0333960635896342,-0.000507667472985708,0.00234791471565608,0.00190574870164767,-0.00767694912257248,-0.00459149650272605,0.00991481215844997,-5.29360936010022e-07,-0.00619053965440668,0.0159494874743683,-0.000540971306078991,8.42355035803882e-06,0.0175353823750303,-0.000400593959565324,0.00149973293984096,-0.000706246346869537,-0.0132136878942746,-0.000168051087852945,-0.00873651414343938,0.142774668557847,-0.00528965631252067,0.00540831346064764,0.00148293770010694,-0.0165154399145074,0.000138824733239689,0.0012857195237141,0.000332643627391388,-8.14429937350759e-06,2.14314221184498e-05,0.000155053178169268,-1.82780915659747e-05,-5.97292929410696e-05,-1.48910383571503e-05,-1.96033538120788e-06,-1.01217582205645e-06,-2.15897010283785e-16,2.13552300381504e-05,-5.54106541805505e-10,0.000113158978711402,-8.23194057263796e-06,-7.6543863901973e-17,-3.30501346967008e-05,-3.17193856816309e-05,1.09653512288736e-05,4.7075487744406e-06,6.50906116111783e-05,-4.53429490361498e-05,0.00115210065709332,0.000229501289576126,-0.000173260113940865,2.21482307746169e-06,3.90429293408736e-05,0.000134027189823746,-1.17730167628286e-05,-3.86919270205465e-05,-0.000367186140754631,-6.55426713469827e-17,4.12678291530031e-16,-3.19724232375834e-06,-7.8489293531577e-06,3.85844209359045e-06,-0.00241401218022708,-1.94474509465031e-15,0.507059296303715,-4.69533583200244e-06,-0.00294745915228552,-0.0674438318453009,-0.186546241921867,-1.49829110992068e-05,2.22517045665756e-05,-6.07713824616715e-16,-7.56098095195416e-07,-1.7384742220377e-05,-2.32201614813227e-16,-1.41345512582885e-16,4.73913241838047e-07,-7.92743116533434e-17,-2.90461958590957e-06,8.62195586018136e-06,5.83296040779867e-08,1.73548132193957e-06,-4.81384207722496e-05,-3.56298449667774e-16,4.30353379780436e-16,-2.7765165163599e-05,-4.91111904419944e-16,3.15242252851924e-16,3.15736035364065e-16,5.90742275021832e-16,1.70237053185953e-15,-1.22291843281621e-15,7.41330985908628e-16,-1.05737790505331e-06,-7.64027788061666e-07,1.3060663143476e-06,-1.37074548217194e-15,2.14508797650109e-06,8.01416822346705e-14,7.51831515584692e-16,0.707106781186548,1.20785577959265e-07,-5.30885512906775e-16,6.94969127390132e-16,-3.70246314045086e-08,9.02093530612791e-15,-1.97544900172446e-14,1.24030743910013e-13,-0.0932504808240352
"t103",-0.0214182360377782,0.0307190534652166,0.211024811722772,0.00716769860288151,0.00186559800718547,-0.354870077860733,0.00578409988257,-0.0333960635896342,-0.000507667472985704,0.00234791471565605,0.00190574870164759,-0.00767694912257247,-0.00459149650272609,0.00991481215845015,-5.29360935938702e-07,-0.0061905396544067,0.0159494874743683,-0.000540971306078927,8.42355035805029e-06,0.0175353823750303,-0.0004005939595653,0.00149973293984088,-0.000706246346869463,-0.0132136878942744,-0.000168051087852931,-0.0087365141434393,0.142774668557847,-0.0052896563125207,0.00540831346064749,0.00148293770010683,-0.0165154399145073,0.000138824733239636,0.00128571952371399,0.000332643627391397,-8.14429937353435e-06,2.14314221186152e-05,0.000155053178169153,-1.82780915659753e-05,-5.97292929410533e-05,-1.48910383567687e-05,-1.96033538119465e-06,-1.01217582233054e-06,-2.15640646692423e-16,2.13552300380397e-05,-5.54106477620736e-10,0.000113158978711296,-8.23194057271256e-06,7.4377078208943e-17,-3.30501346967144e-05,-3.17193856815663e-05,1.09653512294213e-05,4.70754877441006e-06,6.50906116114195e-05,-4.53429490360936e-05,0.00115210065709453,0.000229501289576149,-0.000173260113941025,2.21482307679681e-06,3.90429293409852e-05,0.000134027189823779,-1.17730167627268e-05,-3.86919270204452e-05,-0.000367186140755269,-9.47970178664631e-16,-5.62236301971465e-16,-3.19724232396396e-06,-7.84892935181025e-06,3.85844209364588e-06,-0.00241401218022706,-2.47773233984037e-15,0.507059296303717,-4.69533583179201e-06,-0.0029474591522858,-0.0674438318453013,-0.186546241921868,-1.49829110997361e-05,2.22517045665255e-05,-4.30772029354224e-16,-7.56098098063558e-07,-1.73847422197627e-05,-7.5554034849161e-17,-9.45079860510993e-17,4.73913241583989e-07,5.72981716472318e-16,-2.90461958595726e-06,8.62195585959054e-06,5.83296047567701e-08,1.73548132102783e-06,-4.81384207737212e-05,-2.38337253301096e-16,6.66275772513285e-16,-2.77651651635928e-05,2.16655277062086e-16,-7.70314571358092e-16,-1.26450986013903e-16,-7.30249719647014e-16,-1.73585141638875e-15,4.14660528504708e-16,-1.9040866543532e-16,-1.05737790505334e-06,-7.6402778906945e-07,1.3060663118061e-06,2.59135168105455e-15,2.14508795748133e-06,-7.88422548916519e-14,-4.1907222028618e-16,-0.707106781186547,1.20785580598789e-07,-6.59847226318025e-17,-2.02746382966262e-15,-3.70246285891148e-08,6.36608579189418e-15,-2.03760632582099e-14,1.23986709368114e-13,-0.0932504808240284
"t16",-0.0212292230991859,0.0318092428101923,0.233047022166853,0.00898846049950567,-0.0244132711071159,0.14893613494321,0.00040319789614587,-0.0104765742670519,-0.000175128575815458,0.00073319621206088,0.000291625241104281,-0.000811895340582075,-0.000125200510724488,-0.00202917336420877,1.15197506468837e-07,0.00143567994879298,-0.0099946505627498,0.000490653255464932,-7.99673578722422e-06,-0.0191746734908653,0.000477269752088593,-0.00193160366416957,0.00096437540344557,0.0232564365885188,0.000281907379033447,0.0146247071315058,-0.150222782262778,0.00297288700835969,0.000338075374187265,0.00322478253491318,-0.925838119997162,0.0415194060918878,-0.0551620503864685,-0.00885397578574629,0.000216679723784986,-0.000583311505132311,-0.00429784139715331,0.00070117390428306,-0.159428797446645,0.00112856381043648,0.000161085716484521,0.000311892887881766,-5.0106767541553e-17,0.00176303242818011,-1.19004538131521e-08,0.00230085190891885,-0.000157804343460549,2.44162407679717e-16,-0.000573591351211921,-0.000546895086981381,0.000174037598723379,7.46808551993155e-05,0.00102646965475878,-0.000483563954105607,0.0101509220490065,0.033175378060504,-0.000912185801686478,0.000259059154051535,0.000200144192749091,0.000683989154679296,-5.93440848644349e-05,-0.000168855535481826,-0.00143483209025505,3.71728347026672e-16,-2.6969762061236e-16,-1.06207938624955e-05,-2.52035777121289e-05,1.01620846505102e-05,-0.00467302519060902,-1.05406590891214e-16,6.65615009835604e-05,-2.00073862235443e-05,-0.000649240473184689,-0.00248030550000149,-0.000649067220643056,1.72142993158964e-05,-0.000151272435781094,9.68801150788666e-17,1.89104791590028e-05,0.000459516335711613,-5.34106277356067e-17,-6.58782425192246e-17,7.59623051632643e-06,-2.03199365087298e-16,-3.59442965234169e-05,8.55861172581841e-05,5.51549550015353e-07,1.391000602705e-05,-0.00589243977871975,-1.86024931969824e-16,-2.1507366657337e-15,-0.000174409069258758,-1.3281755315563e-16,-3.35840906074414e-16,1.33236318361236e-16,-6.28742282877638e-17,-5.25031551008313e-16,-7.22543962279908e-16,1.03984838080486e-16,-5.74407742759305e-06,-4.02320168992987e-06,6.77491012324504e-06,4.01152277688359e-16,1.05440217005921e-05,8.56461680156467e-16,2.9173105633641e-16,-4.3047750293955e-16,5.64821956388334e-07,-3.89737268616471e-16,-8.68932600458402e-16,-1.67845064733066e-07,7.63420955083622e-15,-2.0128413567858e-14,1.2389604337637e-13,-0.093250480824031
"t35",-0.0228724403217332,0.0363267937082142,0.274416554379006,0.010906060896238,-0.0317834973733164,0.200560595227036,0.000562571526585614,-0.0160872043188376,-0.000296720177272992,0.00154175013217197,0.00132557199000029,-0.00535721739385652,-0.00320781007295494,0.00684534837829671,-3.650949178839e-07,-0.0042644511330068,0.0105199312300876,-0.000342542185558571,5.29692922594213e-06,0.0107495920589045,-0.000240896385102042,0.000883183531883722,-0.000408242144851315,-0.00655500753890511,-5.26406666510605e-05,-0.0027265462894756,0.0241183360486482,-0.000450220950871445,-4.86775769804083e-05,-0.000421916861409414,0.0963529103522195,-0.00417183377524481,0.00496720697491239,0.000647518672102148,-1.53855837462953e-05,3.95052026895932e-05,0.000286077403173097,-0.000187845937485309,-0.110278229293166,7.64628795937097e-05,5.2494680304394e-06,5.97137309828188e-07,-8.84940191867957e-17,1.35019378891436e-06,-5.6547851258063e-11,1.04951691479355e-05,-6.63819398601363e-07,-4.99947957354535e-16,-1.79727204315252e-06,-1.66060432793931e-06,2.53061985463392e-07,1.0775141070066e-07,1.33376205855627e-06,1.32364279078887e-05,-0.000849662314977568,-0.873399347168485,-0.000657230069263448,-0.295140055109751,0.000130902816417314,0.000436889855369861,-3.58521752293079e-05,-7.32914176807257e-05,-0.000561464411176836,3.58253725429837e-16,1.42524848357012e-15,-3.86764031615924e-06,-9.09733049736324e-06,3.55451425185568e-06,-0.00160411699956657,-7.94466689868401e-16,2.25743877896768e-05,-6.78008558246575e-06,-0.000218940389437712,-0.000835876729507312,-0.000218714692952137,5.78397549029859e-06,-5.06355475728463e-05,1.76112230054634e-16,6.32418807757398e-06,0.000153673515830811,-2.61484709433785e-16,6.60618219462601e-17,2.5455009362285e-06,5.40353104736755e-16,-1.20703647479204e-05,2.88849670218546e-05,1.86571965897479e-07,4.83130516745268e-06,-0.0122183308699473,-3.74868247906541e-16,-1.99103676704308e-15,-5.70913615703891e-05,-7.09092792456834e-18,6.84849483140413e-17,1.48664562809355e-16,-6.16880838349512e-17,-2.20623146703156e-16,-3.6914637808717e-16,-1.92216005588184e-17,-1.91711643668474e-06,-1.3473296600666e-06,2.27266734400877e-06,3.47159708689359e-16,3.55999936383298e-06,1.55918748323358e-15,2.48420918711405e-16,-3.08654920174493e-16,1.92026295806323e-07,-2.79354777295394e-16,-7.34291275688852e-16,-5.73435959109973e-08,7.55769385054927e-15,-1.99891176946852e-14,1.23815351487983e-13,-0.09325048082403
