"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109"
"t27",0.0711785912006407,0.0670256007732153,0.0988611578932724,0.00015632562835424,-7.75427544417038e-05,-0.261048528609035,0.0449271516190109,0.0688161930574841,0.0125284115267476,0.00525781598049127,-0.00299043713109555,0.000167599016508422,-0.000340151164693094,-0.117757944103473,9.50762867646004e-05,0.000121059263101312,0.0504016496270216,-0.000470740766448334,0.00108172223971244,-0.00012055864605952,1.39532442496732e-06,6.91734081235452e-06,-6.96366837337407e-05,-0.0001245881921753,-0.0306401153912456,0.106635538447261,0.232612430133008,0.000530027932342604,-0.237996233094322,-0.000176687559315085,-2.87431350059764e-05,3.78002166456638e-05,-3.07956506155095e-06,-4.74857931662652e-06,0.000318600921110203,0.000216679343455242,-1.10919072411077e-06,0.00232717528536764,-7.9056155458071e-05,-3.162719714218e-05,1.84459646296598e-05,-0.0833610033556619,-0.000212412998211293,7.28315012987615e-16,4.06072738983014e-05,-7.80851452360123e-06,7.13078050481267e-17,-3.20741914440703e-05,5.49171682654117e-16,0.000203231937869814,-6.11953914061731e-05,0.862888795977545,3.79034265617615e-06,-2.65121451585625e-06,-2.76054058256491e-06,0.0737742221457443,-0.00217218737352215,2.58640352321103e-15,0.000198867000416903,-0.00162985409457856,-5.43940109010031e-06,-0.00010947956259896,-8.47579830428347e-08,-2.14733156725933e-05,-2.44452298317502e-07,-5.78691803342514e-05,1.7539022936124e-15,0.0047211999604251,-2.82124106599888e-15,1.24210103604808e-15,4.69653490813486e-06,-2.01013043199187e-16,-9.7581619810302e-17,4.62586811437824e-16,1.73000255141457e-07,-9.03106279230312e-15,-1.12748128258706e-16,-1.10392802836262e-08,5.38312132063927e-16,-1.71470628151711e-05,1.58901600827229e-16,-7.2386257683214e-16,1.80748950753978e-05,3.01020310611194e-17,6.6346445355378e-16,-0.000407032341341837,5.84307479709018e-16,-6.8104935678884e-16,3.86721528965298e-16,-5.72327186545116e-16,0.00291860172965803,-9.85084853134313e-08,-1.17581238326461e-06,-4.96501235929811e-16,1.72297215774366e-15,-4.61276244755884e-16,-2.87647840527815e-06,-4.91289569511749e-07,9.70410756542752e-16,-2.42331863044949e-16,3.76555772248287e-16,1.8797743406822e-15,5.65024146971234e-16,1.50943011128241e-15,1.40209271481621e-15,2.16885508404726e-15,3.01553773204742e-16,-9.34462658478768e-16,1.8878417153087e-14
"t58",0.0713374439394116,0.0673721504009257,0.0999401075400856,0.000159712532157521,-7.95552811812919e-05,-0.268907798175058,0.0463510605144421,0.0712778575581207,0.0129789255192863,0.00558827964249969,-0.0031814352955467,0.000178348434254085,-0.000369816228545221,-0.129348467175556,0.000106167194067505,0.000136828733223547,0.057993062333447,-0.000549305127552586,0.00128554485308077,-0.000143592642723476,1.67066809954026e-06,8.41838822530992e-06,-8.54895746375988e-05,-0.000153034985116585,-0.0383856186913908,0.134550531100308,0.301048254748832,0.00069446426442611,-0.313148409918634,-0.000240393295704774,-4.03221486063327e-05,5.31324881543485e-05,-4.60136169936655e-06,-7.60958257855441e-06,0.000520844243344493,0.000376135387413663,-2.01590919400633e-06,0.00457029772199942,-0.000174528170191486,-7.17817314294713e-05,4.44693436932181e-05,-0.204123101672954,-0.000564157001258394,1.41841530710539e-15,0.000476709348738018,0.00018396981490464,-7.36574620720495e-16,0.000265124808917362,2.96042439975076e-17,-0.000143101278170844,3.07066839527314e-05,-0.348466126393058,-9.84258909115165e-07,5.15699493968801e-07,3.80981411691192e-07,-0.00732793931991546,0.000203353536288907,-4.28178295423048e-16,-4.60710197259318e-06,-0.00016494786888566,-5.8514394152631e-07,-1.55396646868485e-05,-1.34339680211178e-08,-4.74483705782272e-06,-6.56242052028715e-08,-1.61688429970748e-05,1.25021511352009e-15,0.00170159204881139,-4.30301716997186e-15,-2.48426430965501e-15,1.89405929851293e-06,5.44928522524696e-16,1.23221765689427e-15,9.01041586314952e-16,7.50505675720669e-08,5.18516914439672e-15,1.90599866659186e-16,-5.16439564442021e-09,1.29197863418093e-14,-8.45105475478559e-06,0.707106781186547,8.3897142734243e-16,9.48569342785941e-06,-1.32546811156231e-15,-6.44726615512071e-16,-0.000228704905546963,-8.71581226806328e-16,1.67582606894101e-16,-3.30030406599498e-16,-6.68438606487122e-16,0.001726130719903,-5.92810304856722e-08,-7.10600073857895e-07,-1.9135668660341e-16,3.33080701892402e-15,-2.71916790564385e-16,-1.75236129101365e-06,-3.01505978732515e-07,1.06113051150062e-15,-4.17813144487742e-15,7.46020097691484e-16,1.58055348459172e-15,2.18585734960159e-15,1.19901383150105e-15,6.35098242361044e-16,2.19935561880075e-15,4.88620764426816e-17,-5.50749969858687e-16,1.85058278393803e-14
"t59",0.0713374439394116,0.0673721504009257,0.0999401075400856,0.000159712532157521,-7.95552811812679e-05,-0.268907798175058,0.0463510605144421,0.0712778575581206,0.0129789255192862,0.00558827964249965,-0.00318143529554668,0.000178348434254055,-0.000369816228545199,-0.129348467175556,0.000106167194067338,0.000136828733223343,0.0579930623334469,-0.000549305127552735,0.00128554485308079,-0.000143592642723485,1.6706680993451e-06,8.4183882249131e-06,-8.54895746375399e-05,-0.000153034985115841,-0.0383856186913906,0.134550531100308,0.301048254748832,0.000694464264426142,-0.313148409918634,-0.000240393295704741,-4.03221486063206e-05,5.31324881542883e-05,-4.6013616993093e-06,-7.60958257796807e-06,0.00052084424334447,0.000376135387413438,-2.01590919538326e-06,0.00457029772199921,-0.000174528170191203,-7.17817314294284e-05,4.44693436953275e-05,-0.204123101672954,-0.000564157001258711,5.64931356924955e-16,0.000476709348738131,0.000183969814905333,-6.62430715071836e-16,0.000265124808917128,-1.74442603579393e-16,-0.000143101278170747,3.07066839511146e-05,-0.348466126393058,-9.84258908488388e-07,5.1569949350563e-07,3.80981411383929e-07,-0.00732793931991723,0.000203353536288649,9.87356060960925e-16,-4.60710197277024e-06,-0.000164947868885884,-5.85143941608703e-07,-1.55396646844805e-05,-1.34339685546278e-08,-4.74483705753093e-06,-6.56242086103037e-08,-1.61688429919685e-05,-3.66252177044775e-15,0.00170159204881156,-5.64141007806344e-17,4.87317004692676e-16,1.8940592940552e-06,-1.53297668705309e-16,-3.64006980070239e-16,-6.81026832029098e-16,7.5050569238529e-08,3.20758438178316e-15,-5.29239997615962e-16,-5.16440378065279e-09,-1.25801153978856e-14,-8.45105479393909e-06,-0.707106781186547,-9.55502817966356e-16,9.48569342700766e-06,1.47263943622601e-15,1.72837508958746e-15,-0.000228704905551701,1.28858123340223e-15,-6.09573508783603e-16,5.74795659588313e-16,-2.95473059152049e-16,0.00172613071990468,-5.92810291029731e-08,-7.10600071474888e-07,-1.07953424260014e-15,1.69322805879149e-15,-9.00754044445055e-16,-1.75236129089281e-06,-3.01505976912452e-07,1.19113417302555e-15,-4.00118965032779e-15,6.76885999616699e-16,6.1549911849992e-16,-3.10157980515851e-15,1.0741137414996e-15,1.1486632321144e-15,2.24788262951876e-15,-2.38938780834514e-16,-1.39382592485329e-15,1.85474612320232e-14
"t23",0.0688097217660736,0.0617602736399107,0.0818471240332099,9.89187814484188e-05,-4.23980012317086e-05,-0.119690553794219,0.0190215564434596,0.0226723205734482,0.0040717693455357,-0.00244581690060537,0.00150221036742782,-8.58499054971502e-05,0.000535461131889019,0.27068401576927,-0.000378376545742553,-0.000718674288105144,-0.574775991693878,0.0103434179998135,-0.102804802870796,0.0156428092169096,-0.000590171515101823,-0.00822268485039404,0.0047078122790785,0.00768045613875428,0.179496859788635,-0.288666761713599,0.086618538172849,0.000191471400996157,-0.0607803415257875,0.000394016044439107,0.000308117380553674,-0.000451869906080647,-5.59304394798562e-05,-4.36586592899939e-05,0.00267254286744876,0.00147622728144281,-6.6135727634739e-06,0.0109516980551701,-0.000209992188283613,-6.60443173055913e-05,1.25889602864138e-05,-0.022944918682299,0.00047081071219481,-1.35286835510443e-16,0.0166431885840324,0.00248820327146499,-7.43114428233322e-16,0.00282543565350798,3.81244485402374e-17,-0.000369797046042007,3.41343068318133e-05,-0.00753465711503945,2.52084680832723e-06,-2.28222850591313e-06,-2.47970153510659e-06,0.0570538290908838,-0.00160078255837183,1.69452713613367e-15,-0.00014210680201493,-0.0176023595652733,-5.55873112914887e-05,-0.000958249238237527,-7.24476990054964e-07,-0.000196776870673198,-2.75147175305379e-06,-0.000701615750941078,3.99406817247345e-15,0.643745592121553,-5.80944257465401e-13,-1.72649673269588e-14,-6.77091546622932e-05,7.02474334408388e-16,1.61577311648943e-15,1.16960040012148e-16,-1.072324361266e-06,4.28335198110893e-15,-1.38169645935004e-17,3.11959726348216e-08,-1.14939052966723e-16,2.56378221646638e-05,1.90954570141325e-16,-2.94002596990611e-16,-7.35007572998023e-06,2.71444838679383e-16,2.03029670730908e-18,-0.000165957440459757,6.71247536386327e-16,-5.12281645182795e-16,3.90218869326667e-16,9.23647858973246e-16,7.3468028044862e-05,-9.7717852958828e-08,-1.20137056345844e-06,-4.8500938253487e-16,2.44635716525793e-15,-5.08767153847148e-16,-3.09664305364147e-06,-5.52867518177341e-07,1.01927761092134e-15,-2.65617094448355e-15,6.10748240990114e-16,9.68086656936262e-16,1.8607059278565e-16,1.47466660220934e-15,9.15484293320919e-16,2.13213584530991e-15,1.52931405258091e-16,-7.75546542704762e-16,1.87769024156336e-14
"t24",0.0686037007498907,0.0613345869362862,0.0806708988061804,9.61599120125161e-05,-4.09940059633469e-05,-0.115131917405251,0.018261360555486,0.0216580737638861,0.0038887318874643,-0.00226355581245661,0.00138867524180058,-7.93375885620035e-05,0.000482564622096138,0.241112823537288,-0.000330937996584672,-0.000620384250720309,-0.486918813366944,0.00863710443551766,-0.0842948220197706,0.0127985062491996,-0.000480398480758969,-0.00658978708045725,0.00374223903567265,0.00610207408299762,0.14006121089215,-0.223810497476618,0.0656889185239763,0.000143701992930899,-0.0454564348470889,0.000286788693501945,0.000219030516451366,-0.000320742906903316,-3.79945620942266e-05,-2.83314312234943e-05,0.00171320243791774,0.000913906453473704,-3.99400603462544e-06,0.00636332360849679,-0.000115888406129682,-3.60448161376889e-05,6.7146435691473e-06,-0.0121691380332162,0.000242838426748722,1.1058968365012e-15,0.00677371648412924,0.000920393904518617,-1.08386217646906e-16,0.000987402131398481,3.59571264970402e-16,-5.69334276984557e-05,3.74748127945045e-06,-0.000614919409032585,6.9599089651479e-08,8.54333414733108e-09,8.87741368703603e-08,-0.00348058838725795,0.000104031432764647,1.0979282446769e-15,1.7156709642794e-05,0.00462410680227956,1.51287818867114e-05,0.000314710233582916,2.60182760871986e-07,9.90918354499557e-05,1.80946297583035e-06,0.000491888626140234,-4.54806381250895e-15,-0.763425057455763,6.87959212803334e-13,2.07405996796397e-14,0.000113261199402714,-7.77151871573617e-16,-1.72193794755461e-15,2.10190165687774e-16,2.41927823362899e-06,-3.50692057107197e-15,-4.28231650250119e-16,-1.08442327704215e-07,9.79745448629934e-16,-0.000140202690626893,8.90957418789948e-17,-4.43126563837562e-16,0.000123258552946611,-1.06206668579258e-16,1.36291041682943e-15,-0.00235379592266421,-2.22546663478954e-16,-5.08634786231154e-16,-4.60613554816653e-17,-2.24834933709836e-15,0.000444019983571243,-4.95738750233156e-07,-5.86557895466768e-06,-6.26254625272365e-16,2.06407657068311e-15,-8.41342181676163e-16,-1.41219659184024e-05,-2.37766100671914e-06,1.02557625414519e-15,-2.84537335706316e-15,5.91089506279934e-16,1.49628135077375e-15,-7.36763703233963e-16,7.66307733066719e-16,8.94429950766458e-16,1.8436812220551e-15,-1.33245748288168e-16,-1.18625764589406e-15,1.86366499016756e-14
"t17",0.0703489656111511,0.0656769542803721,0.10011584327606,-0.00121702515438826,2.07228942096088e-05,0.00182777579629783,0.000936107618649536,0.00216281124103541,0.000383314655776872,-0.00270146387999134,0.00163357207537232,-9.30127266720983e-05,0.000563329571500942,0.316440579563105,-0.000725650521974786,0.0312495784458189,0.208710199050612,-0.000131905612981952,-0.00318669125783594,-0.225447046710233,-0.000130055084928617,-0.00171851741276918,0.000969244328685702,0.0015779971676309,0.0289729673177456,-0.0336564259201414,0.0341856113968421,1.34809981847578e-05,0.0100762923221788,0.0044737620328025,0.000116594125070851,-0.000169419726900244,-1.70855511189422e-05,-1.12017545178195e-05,0.000654821162608024,0.000318135183592027,-1.32763052290995e-06,0.0083588544012418,-1.48325326991396e-05,-4.17441875649445e-06,4.89044052684462e-07,-0.000396690076340143,1.2720777774566e-05,5.15535102320746e-16,-0.00295629378021649,-0.000648392212243554,1.66576159673672e-15,-0.00419581033239184,8.2136959261901e-16,0.000309750793315585,-3.38855058608124e-05,0.0040218609528063,-3.37730436861196e-06,3.28858753730369e-06,3.55936774145706e-06,-0.0630840300722736,0.000394297814878113,1.64357504536402e-15,0.00573496236552486,0.876340342447508,0.00812867674951338,-0.01291533053989,-6.04878381270298e-06,-0.000559839238879205,-4.1345577665508e-06,-0.000901499992816176,-5.72794225237536e-16,0.0204938205813353,-2.39376019557315e-14,-5.46279164979306e-15,4.34953940728196e-05,7.57530192916354e-16,1.59549399492483e-15,-2.6859348062228e-16,1.38178284386174e-06,8.45384854042796e-15,-3.69830916124789e-17,-7.73877279523034e-08,5.97056119820233e-17,-0.000467119016136363,-3.76398989597346e-17,9.42428628760912e-17,0.000434124920895897,-1.79507189952594e-16,5.30181695750113e-16,-0.00851754514638089,1.24226424176709e-16,-8.65226080745043e-16,4.42637887234799e-16,3.36057470725483e-16,0.000186044567823349,-4.57613284002792e-07,-5.42216829612203e-06,-5.91209375005695e-16,2.3191262798785e-15,-8.1962346877092e-16,-1.30862623800931e-05,-2.2076623177054e-06,1.04739443596015e-15,-3.9879779333919e-15,8.14693916884061e-16,1.38363455647265e-15,-1.73383927217224e-15,1.07069698476487e-15,9.41322159106727e-16,2.21364809053035e-15,7.59980300904005e-18,-9.15046994130562e-16,1.84778049812086e-14
"t19",0.070703157723092,0.0664442079041993,0.102592027125961,-0.00127711863632909,2.19514281950289e-05,0.0019537473659458,0.00100408310460186,0.00234045422452103,0.000414966729324713,-0.00309700324783995,0.00187676048801718,-0.000106919570477975,0.000679297182293785,0.390412847420594,-0.000928722172226073,0.0410891659967902,0.285569783318532,-0.000186229785497014,-0.00468680272707934,-0.333223394430893,-0.000194503473825054,-0.00266578981067201,0.00153326094870202,0.0024993457947518,0.0479764397256462,-0.0566406514922514,0.0609456993940213,2.47196627616955e-05,0.0186557254885213,0.0089479538775321,0.000250502919660743,-0.000365694089829387,-4.26960273853787e-05,-3.33549601947629e-05,0.00205346497811642,0.00117306592890952,-5.58343510088701e-06,0.0447825661581296,-0.000123452249434922,-3.93666554548607e-05,6.3359609150937e-06,-0.00565662218152405,0.000355857590689352,5.22864308787068e-16,0.0126360962838192,0.00195569771394308,-0.707106781186549,0.0108529493133755,-1.97875054474905e-16,-0.000320674604612518,3.04837216473595e-05,-0.00333016785399198,2.41349772499408e-06,-2.17022276382184e-06,-2.17338091774554e-06,0.0363228453914198,-0.000224973186010158,-6.42473016652376e-16,-0.00289353451935538,-0.332952965631025,-0.00303407762124043,0.00434855197741824,1.92810477101828e-06,0.000139457027603312,8.01901157996013e-07,0.000163129984600663,1.04638441596106e-16,-0.00166695966289054,4.1972018592809e-15,2.82585009633568e-15,-1.13209693152961e-06,-1.78379624254502e-16,-6.04464212834092e-16,4.87934559979028e-16,2.00633444754419e-08,-1.44106373487499e-15,-1.18943997864459e-16,-4.7105219659789e-09,3.81730027488791e-16,-4.47623424624692e-05,-3.11913752499322e-17,7.2662301233311e-17,6.14222542555348e-05,5.79710496012221e-16,9.10117517223314e-16,-0.0016698239338284,2.22546020334493e-16,-5.68761404778936e-16,4.2962239405147e-16,-8.53017016748034e-16,4.47898574654986e-05,-1.17468745751083e-07,-1.41336789734497e-06,-5.86380346064936e-16,2.18708136244155e-15,-4.51247612740038e-16,-3.50979729171888e-06,-6.0759324878666e-07,1.27996981161025e-15,-1.35151329146364e-15,5.56785335478934e-16,1.27825391327516e-15,1.03108623783776e-15,1.34720785810486e-15,9.14492424663977e-16,1.85277123131446e-15,-3.15279171165113e-16,-9.99409074570722e-16,1.87525036430637e-14
"t20",0.070703157723092,0.0664442079041993,0.102592027125961,-0.00127711863632904,2.19514281951181e-05,0.00195374736594583,0.00100408310460176,0.00234045422452093,0.000414966729324778,-0.00309700324784013,0.00187676048801715,-0.000106919570478145,0.000679297182293905,0.390412847420594,-0.000928722172225987,0.0410891659967901,0.285569783318532,-0.000186229785497053,-0.00468680272707928,-0.333223394430893,-0.000194503473825136,-0.00266578981067251,0.00153326094870209,0.00249934579475121,0.0479764397256461,-0.0566406514922513,0.0609456993940217,2.47196627616703e-05,0.0186557254885213,0.0089479538775328,0.000250502919660243,-0.000365694089830824,-4.26960273849693e-05,-3.33549601949463e-05,0.00205346497811538,0.00117306592890918,-5.58343510117715e-06,0.044782566158129,-0.000123452249434319,-3.93666554558691e-05,6.33596091487165e-06,-0.00565662218152572,0.000355857590689554,-3.94804410004497e-16,0.0126360962838239,0.00195569771395818,0.707106781186545,0.0108529493135503,-1.74638133686964e-17,-0.0003206746046142,3.04837216463776e-05,-0.00333016785399266,2.41349772344681e-06,-2.17022276062561e-06,-2.17338091986776e-06,0.03632284539142,-0.000224973186009927,1.58969229250358e-16,-0.00289353451935557,-0.332952965631027,-0.00303407762123976,0.00434855197741654,1.92810477062443e-06,0.000139457027603812,8.01901158868726e-07,0.000163129984599398,1.32394017211927e-16,-0.0016669596628902,3.42004574204328e-15,2.96623268361253e-16,-1.13209693137677e-06,-2.72054692000048e-16,7.78698699136546e-17,4.28953952957384e-16,2.00633440003738e-08,-1.99617524718756e-15,-5.51584379236252e-18,-4.71052247181343e-09,3.5516545639412e-16,-4.47623424615843e-05,6.51642137816284e-17,-9.41282532365535e-16,6.14222542550008e-05,-3.08467924914626e-16,2.99494853838322e-16,-0.00166982393382899,3.10208099860179e-16,1.41056831216778e-17,1.16543452882583e-16,-8.25261441132363e-16,4.47898574658398e-05,-1.17468745912018e-07,-1.41336789757141e-06,-8.11894414551372e-16,2.22871472607689e-15,-2.98591947359274e-16,-3.50979729173765e-06,-6.07593247475549e-07,8.95451631710284e-16,-2.73235317834118e-15,6.15771664352724e-16,1.04977446380039e-15,-2.31792452676248e-16,1.35067730512463e-15,1.04886059676505e-15,1.89787389716216e-15,1.78700093856816e-17,-9.71653501391782e-16,1.87212786216843e-14
"t34",0.0752052866666987,0.0774074069591787,0.149009807031969,-0.00385033152636727,0.000126128376737634,0.158399761868584,-0.0193402293124622,-0.0104735835946958,-0.00179179464119722,0.0018932656841953,-0.00110428269635882,6.22907563060642e-05,-0.000198210206285858,-0.0873385189229443,0.00014214841214506,-0.00488084629966555,-0.0242588753213823,1.30090437728045e-05,0.00225766509877827,-0.0309548360424037,1.44200468576008e-07,3.23691352088402e-05,-1.53285712654057e-05,-2.45862107030714e-05,-0.000185442049006612,0.000104065525715399,0.000278981526719817,1.89691946653574e-07,0.000165534439761234,0.0215963980464232,-4.96493382922195e-07,5.78777483389078e-07,2.1013229193137e-08,2.58008011731412e-07,-2.21670268114614e-05,-2.74527100177252e-05,2.21105610098107e-07,-0.00847875002801495,-8.26327605658173e-07,1.8814716397841e-07,-1.39239518609502e-07,0.000144776582359953,-1.50004984095102e-05,-3.10049499174826e-16,-0.00388260716770618,-0.00189331310039869,4.06330891630748e-14,-0.327577814340648,6.85484857118657e-16,-4.53238755066936e-05,3.51401107009583e-06,-0.000341586362654658,2.03595950915947e-07,-1.68443456119959e-07,-1.68131825293346e-07,0.00556712787352825,0.108507538065308,1.33866001121253e-14,-0.0927721853315582,-0.00196086585174667,-1.53840654559786e-05,1.28326878301124e-06,-3.94760125845549e-09,-1.21398117055745e-06,-4.39704551771722e-09,-3.59183884433953e-07,-1.72143643049894e-15,-0.000260736387583552,-4.45086536464441e-15,-8.73148490285826e-16,-1.32907178827622e-06,7.24746138992723e-16,7.978194038434e-16,-9.04273027824097e-17,-7.38514289684125e-08,5.92435543078403e-16,6.88989034487539e-16,7.77210403180755e-09,5.18972842875082e-15,0.00396405246511378,-3.00932241739941e-15,-2.41239459695341e-15,-0.0158903736291992,4.11916501058394e-17,6.62521828255376e-15,0.890903177628157,2.25021990187435e-14,-2.60068807928274e-15,-1.22522753996145e-15,-1.68763943013903e-14,0.000142418149284203,-2.74833386857655e-07,-3.10390289188237e-06,1.27776018506696e-15,7.18173109269194e-16,-2.43684064401463e-16,-6.90565941248198e-06,-1.09047151279001e-06,1.94860606546188e-15,-2.52709735912103e-14,1.74886612650231e-15,2.93098594333003e-15,-3.61891239418601e-15,-1.67802890333164e-15,2.75487807160977e-16,2.62070654656308e-15,3.63976915082076e-16,-1.6193545174302e-15,1.82847222678915e-14
"t35",0.0754231819687435,0.0779248780961994,0.151095836213621,-0.00395577437702246,0.000130242142646198,0.164359335075023,-0.0201046118424057,-0.0109382535849141,-0.0018716865903501,0.00203571350894858,-0.00118860315996252,6.70654538997388e-05,-0.000218275089283035,-0.0971792601295934,0.000160714684357638,-0.00558125919961942,-0.0281894485378883,1.5301535647397e-05,0.00269613755882486,-0.0370331119932308,1.73244169931778e-07,3.93871168474033e-05,-1.87757413829861e-05,-3.01277167459053e-05,-0.000230547663678962,0.000130036654457043,0.000354716096080742,2.43144810488244e-07,0.000212756758808419,0.0283381651738585,-6.63112678047154e-07,7.73862555167402e-07,2.90104298066723e-08,3.67884690092267e-07,-3.18752225444275e-05,-4.04197828115433e-05,3.30943754185625e-07,-0.0130120715761324,-1.30969818706061e-06,3.00241290685519e-07,-2.25298471032143e-07,0.000235051775096023,-2.47577088890738e-05,1.67246567156485e-16,-0.00727304067874209,-0.00370961537127238,8.08925346724899e-14,-0.658199230642492,1.57094484176322e-15,-0.000118067209432486,9.76277650836972e-06,-0.000990152757954168,6.42304396052877e-07,-5.59420167471581e-07,-5.89610981880165e-07,0.0204061785596395,0.400572188351156,4.93472655020445e-14,-0.379839174489386,-0.010901394009501,-8.75337998363661e-05,8.46189009974546e-06,-2.84432664840458e-08,-1.50113733536901e-05,-1.87614581356005e-07,-4.49804351699236e-05,8.66976527134494e-16,0.00179352639443688,2.25654452665597e-15,2.25503803464534e-15,4.90524319821401e-06,-6.87020733017714e-16,6.61396860321855e-16,3.26070180548173e-16,1.87500556750845e-07,1.06918547411226e-15,-3.42489004618817e-16,-1.32773874985379e-08,-4.35556253415522e-15,-0.00503569199490792,1.64338650865804e-15,7.510770360376e-16,0.0134147060115268,-2.65387831684796e-16,-1.79666685075606e-15,-0.421142515862683,-1.081674340871e-14,6.91320217908332e-16,1.10452656496356e-15,7.22145273849503e-15,-3.43369408346802e-05,4.67437362158903e-08,4.75611883984741e-07,-1.84663908018087e-15,3.04159961453357e-15,-6.48012935328322e-16,8.42684558477455e-07,1.02434753470138e-07,6.46701617007761e-16,1.11462368232331e-14,1.66630513983048e-16,5.44570824847449e-16,1.45152846229738e-15,2.95822131740421e-15,1.20683406648837e-15,1.35961204838967e-15,1.48571764554098e-16,-3.83169884807447e-16,1.84140300311937e-14
"t29",0.0754154771288293,0.0779083591734149,0.151043595393712,-0.00395455449181937,0.000130217591626169,0.164356866565942,-0.0201059440813644,-0.0109416803023518,-0.00187229672685277,0.00204259762489987,-0.00119281895403257,6.73062841150349e-05,-0.000220106738152651,-0.0982949952948001,0.000163554003892603,-0.00571141687451627,-0.0291383964631335,1.59719902407246e-05,0.00285886318147664,-0.0393536567998315,1.85098431774198e-07,4.29060525299447e-05,-2.07057573274945e-05,-3.32520558864822e-05,-0.000263343499113506,0.000150803217575526,0.000441451509670428,3.17410100745047e-07,0.000283134462154471,0.048272342516682,-2.32686697211951e-06,3.02876587469263e-06,-1.794463735591e-09,1.60623730712829e-07,-1.54426092429432e-05,-2.29490032863708e-05,1.99206212498773e-07,-0.00826308448376894,-8.63454257269178e-07,1.98978579337545e-07,-1.50607411736337e-07,0.00015740312426478,-1.66935580560107e-05,-8.61400925497598e-16,-0.0049092268181824,-0.00247359493170799,5.36507517171291e-14,-0.435019007175108,1.18563685690077e-15,-6.43577679578832e-05,4.81381752078652e-06,-0.000444925976463493,2.08589192383273e-07,-1.14726614275102e-07,5.36705282647154e-09,-0.0103227696785952,-0.329852486445479,-1.31288637219388e-14,0.773755804496144,-0.0165276505667242,-0.0001279149988592,1.05959492569112e-05,-3.3673927508021e-08,-1.52396494424264e-05,-1.75271412039339e-07,-4.13148148330587e-05,2.79586306464636e-15,0.00146774889091781,-1.90591402091783e-15,4.72956892675469e-17,3.7638507115372e-06,-5.03612017366574e-16,8.55404088385773e-16,5.33980479074514e-16,1.36276485493791e-07,3.69216452005893e-15,-3.49542418924604e-16,-8.92421048409413e-09,-2.33185565931377e-15,-0.00312153992399767,6.16576774161782e-16,2.81061685288268e-16,0.00844506205450847,5.64363662746097e-16,-3.96938999053864e-16,-0.130540252175466,-3.43981788406738e-15,-4.28953215064732e-16,3.79361115891886e-16,1.76156747604409e-15,4.93440284650096e-06,-2.46570914996791e-08,-3.18920540647013e-07,-7.94202836856584e-16,2.56629744679032e-15,-5.97904442237396e-16,-8.759511391085e-07,-1.61937492684488e-07,6.62525851153298e-16,1.30709782890593e-15,6.81718381984776e-16,9.20019539922898e-16,3.13963777696353e-16,1.54214850319384e-15,9.06719524314734e-16,2.00744394796375e-15,-7.96913125052297e-18,-9.72837701457717e-16,1.89318277140066e-14
