,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
t389,-0.028034871,-0.13231574,0.8227598,3.7695618,7.729872,-0.098514736,-0.3795771,-0.15817009,12.519327,6.25554,-0.10441055,0.05101902,3.6918283,-0.18259051,0.15637529,10.830056,0.029336153,-0.56848705,-0.0670893,-0.096832566,-0.001810819,-0.059328284,4.902078,3.1799436,0.83188015,-0.0831162,-0.4914661,-0.19231652,-0.049671948,5.387885,-0.24264278,2.3037748,-0.14764054,-0.07738874,-0.00026020253,0.17066403,0.1721728,-0.17694326,0.01336326,0.040727455,0.011543601,-0.0011859783,-0.05399673,7.1890144,1.5499514,13.996223,10.938529,-0.015455826
t405,-0.031134468,-0.1357627,-3.3498694e-05,4.033344,8.33552,-0.101001516,-0.3439276,-0.15355352,12.819907,7.115003,-0.10806736,0.05279215,4.15117,-0.1826117,0.16631755,11.014749,0.03343264,-0.6219816,-0.067047276,-0.10377415,-0.008619537,-0.07627063,5.1302176,3.4828417,0.97642624,-0.09435876,-0.5241534,-0.100277044,-0.027629178,6.163676,-0.252689,2.9064183,-0.15022905,-0.097842194,-0.00024523874,0.14084613,0.19825538,-0.17620844,0.016473096,0.041614745,0.0088376645,-0.0071501606,-0.060103007,8.087697,1.8104628,14.735275,11.901913,-0.014755464
t406,-0.028243849,-0.13280368,0.8251497,3.7670033,7.73201,-0.09859003,-0.37910068,-0.1579467,12.517193,6.2625265,-0.10430547,0.051134728,3.6978936,-0.18301679,0.15648834,10.8302555,0.029382009,-0.5696199,-0.06707965,-0.09701779,-0.0014156024,-0.05951626,4.8992524,3.1810887,0.83754253,-0.08339308,-0.4917731,-0.1920881,-0.050164066,5.402077,-0.24264292,2.3104384,-0.14762624,-0.07751012,-0.00025994773,0.17102823,0.17246425,-0.1771058,0.01339629,0.04089779,0.011557839,-0.0012203194,-0.05412079,7.1967497,1.54899,13.999626,10.946505,-0.015460371
t402,-0.031646606,-0.12869634,0.18552065,3.879186,8.1041565,-0.099023245,-0.3588633,-0.15810376,12.761687,6.7324486,-0.105383016,0.053052742,3.915393,-0.16952561,0.16115218,10.915807,0.030841265,-0.6041882,-0.06630876,-0.10637708,-0.0069615785,-0.07129713,4.972309,3.4205892,0.9325499,-0.08580066,-0.5119293,-0.1628754,-0.025959449,5.7659736,-0.24614464,2.465382,-0.15150097,-0.09207161,-0.00025044262,0.13424568,0.18818246,-0.17875448,0.015720164,0.039993558,0.009233101,-0.0041971607,-0.05729323,7.694769,1.5730691,14.463272,11.545144,-0.01455726
t424,-0.033285096,-0.12986308,-0.010022042,4.016257,8.391337,-0.1002117,-0.34429586,-0.15433168,12.930176,7.1683054,-0.10634416,0.054800864,4.237951,-0.1743139,0.16904427,10.9896755,0.031756297,-0.6348938,-0.06632518,-0.10740866,-0.00820546,-0.07898003,5.1165943,3.6547656,0.8895035,-0.09263748,-0.53117555,-0.11492689,-0.015436324,6.144467,-0.25327238,2.82384,-0.15409105,-0.102174416,-0.00024332167,0.1291201,0.20034052,-0.17630838,0.017684782,0.039632127,0.008412402,-0.0074098036,-0.058303382,8.21352,1.7630986,14.946073,12.080223,-0.014346251
t425,-0.032368526,-0.1290151,0.0751016,3.9303126,8.198762,-0.09945567,-0.35419375,-0.15793437,12.83231,6.8516936,-0.10558572,0.0535815,3.9925728,-0.17009082,0.16330719,10.947545,0.031209271,-0.61452913,-0.06636435,-0.107225165,-0.008447436,-0.07373414,5.0168104,3.487143,0.9434689,-0.08775249,-0.51774675,-0.1480455,-0.023551255,5.877995,-0.24796864,2.5718763,-0.15230216,-0.09520689,-0.0002478497,0.13138986,0.1924006,-0.17848544,0.016169533,0.03987468,0.009003766,-0.005114905,-0.05758193,7.8450336,1.6194259,14.5930605,11.694275,-0.014521864
t421,-0.031664792,-0.12901379,0.25162885,3.8542283,8.056523,-0.099064305,-0.36213055,-0.15810096,12.76188,6.6661716,-0.10512037,0.052962184,3.8721921,-0.16988176,0.16063283,10.921513,0.030520363,-0.59973025,-0.06625641,-0.104585685,-0.006431325,-0.0698307,4.94563,3.409197,0.93339026,-0.08476083,-0.5090925,-0.16808963,-0.029749388,5.706136,-0.24603727,2.4237072,-0.1514867,-0.091003776,-0.00025047665,0.13609302,0.18652755,-0.17891474,0.01550284,0.03973475,0.009466245,-0.0036690992,-0.05650596,7.631598,1.5618799,14.402393,11.482749,-0.01467762
t269,-0.020434102,-0.069905624,5.0775104,2.9098334,4.899228,-0.089899644,-0.64240915,-0.17339756,10.61491,2.8168914,-0.08241692,0.042768523,1.3145865,-0.20807445,0.13494259,10.1837635,0.02316706,-0.34784397,-0.04646323,-0.11117845,0.77686834,-0.008002241,4.142286,1.4659051,-0.10676063,-0.07624459,-0.39022422,-0.33681682,-0.12118468,2.6225662,-0.14154823,-0.11835811,-0.10845775,-0.00361754,-0.00029257528,0.41854954,0.066302486,-0.19348735,0.0154128615,0.04112067,0.016137324,3.2102375,-0.041877095,4.2462087,0.6458646,10.633672,7.210619,-0.018866869
t270,-0.01824934,-0.090160884,4.4157715,3.039527,5.315231,-0.09205058,-0.5952144,-0.16489741,10.821078,3.3120842,-0.09001086,0.043325502,1.6849303,-0.20543006,0.13073312,10.078278,0.02132604,-0.37839884,-0.05048379,-0.1046971,0.6056288,-0.015488173,4.2495704,1.7751181,-0.06821569,-0.07415429,-0.4011956,-0.33293828,-0.11151405,2.9500756,-0.16338094,-0.051232025,-0.116725706,-0.009517951,-0.00028706618,0.37946975,0.07954363,-0.18701842,0.014453415,0.04252546,0.016413322,2.6867216,-0.0435711,4.6368446,0.7242262,11.096847,7.6543946,-0.018462908
t271,-0.016190777,-0.110422544,3.715799,3.1541514,5.7347884,-0.095125616,-0.5428907,-0.15705536,11.011279,3.7712502,-0.09623023,0.043762583,2.022295,-0.20410419,0.13096534,10.024979,0.021074245,-0.4052645,-0.05424606,-0.09791785,0.39923778,-0.021777796,4.31241,2.074861,-0.025781345,-0.07404097,-0.41078344,-0.32342455,-0.1052463,3.3101206,-0.1826124,0.12333481,-0.121858515,-0.014951268,-0.00028383423,0.3335202,0.09398666,-0.18232244,0.012730274,0.04451932,0.017086864,2.287397,-0.04628848,5.0400033,0.8335261,11.575406,8.224734,-0.018105587
t363,-0.021150386,-0.14560723,1.3660377,3.6349947,7.433326,-0.09716798,-0.42954898,-0.163935,12.348594,5.8168807,-0.10142235,0.051802192,3.383041,-0.1837534,0.14841937,10.794609,0.024657333,-0.5388831,-0.06539536,-0.09347225,-0.0039456203,-0.051964406,4.7805676,3.017149,0.64290375,-0.08189805,-0.4844512,-0.26637635,-0.06427313,4.9063025,-0.23410302,1.7450603,-0.14739905,-0.06421949,-0.0002715799,0.20588218,0.15974785,-0.18107472,0.012047492,0.03702663,0.0134470435,0.48386613,-0.051742423,6.6921844,1.226103,13.748135,10.49823,-0.015724108
t381,-0.0217423,-0.14395899,1.1619872,3.686356,7.63085,-0.09692831,-0.42048645,-0.1652881,12.484174,6.016978,-0.101884134,0.052568406,3.5094147,-0.1820621,0.15161198,10.887143,0.02543439,-0.5542998,-0.06644362,-0.09455043,-0.0030659507,-0.05568026,4.8389864,3.1060286,0.7311854,-0.08352962,-0.48957393,-0.25333813,-0.057995856,5.077104,-0.23889674,1.9128987,-0.14851303,-0.06905576,-0.00026973637,0.19209102,0.16651794,-0.18145381,0.012458511,0.036613833,0.013046173,0.27129135,-0.053496256,6.8742805,1.2921181,13.946161,10.688878,-0.015498543
t450,-0.027146373,-0.14236295,-0.0033979104,4.08843,8.559161,-0.09884895,-0.3661106,-0.16306569,12.990597,7.244654,-0.106416866,0.055275593,4.170607,-0.17902663,0.16665083,11.181231,0.030878505,-0.63475984,-0.06723521,-0.106117964,-0.0130065065,-0.080342144,5.207115,3.55495,0.89898425,-0.09805063,-0.5378649,-0.12922587,-0.023613414,6.1670656,-0.25386307,2.7786283,-0.15076952,-0.098228045,-0.0002518126,0.14095415,0.20416166,-0.1805942,0.016841346,0.037652574,0.009171737,-0.0069841165,-0.061822753,8.150786,1.6983625,15.015293,12.027239,-0.014425606
t451,-0.02697096,-0.14221881,-0.0034341277,4.0817537,8.562693,-0.098867886,-0.36681512,-0.16313933,12.992169,7.2496543,-0.10652517,0.055210464,4.1780214,-0.1788556,0.16678254,11.177918,0.03083317,-0.6350071,-0.06727227,-0.105801344,-0.012403394,-0.08046328,5.210249,3.5621297,0.90110654,-0.09825556,-0.53746265,-0.12903394,-0.02299874,6.1616583,-0.2541761,2.7843044,-0.15060727,-0.098141536,-0.00025125415,0.14066991,0.20400612,-0.18036777,0.016860662,0.037627544,0.0091336435,-0.007011494,-0.061931957,8.151496,1.698113,15.018524,12.032709,-0.014421336
t393,-0.02637397,-0.14380474,-0.0051724478,4.058907,8.556552,-0.09949908,-0.3661529,-0.16162251,13.025352,7.231828,-0.10702262,0.055079307,4.171471,-0.17928158,0.16616817,11.197298,0.031224482,-0.634294,-0.067380436,-0.10628297,-0.012106464,-0.07906487,5.262796,3.5790093,0.9283366,-0.09710647,-0.53538376,-0.13063939,-0.022654423,6.1460443,-0.25498617,2.795979,-0.15108444,-0.09844853,-0.00025192165,0.140935,0.20419025,-0.18008909,0.016465323,0.037471626,0.0091474075,-0.0068950034,-0.062149975,8.145544,1.6709087,15.021855,12.021877,-0.014466323
t407,-0.025072547,-0.14158484,0.3530252,3.9057472,8.227464,-0.09810685,-0.3866371,-0.16490106,12.835464,6.78042,-0.10512921,0.0537876,3.8863916,-0.17786637,0.16019996,11.124882,0.029364387,-0.6026709,-0.06716248,-0.10122648,-0.008329268,-0.0707053,5.0583286,3.3640666,0.90750265,-0.09081109,-0.5160016,-0.17835265,-0.0377925,5.72883,-0.24921185,2.4289324,-0.14887957,-0.08774456,-0.00025752975,0.15296678,0.19059913,-0.1814805,0.014749919,0.037475847,0.010321394,-0.0034119873,-0.05946486,7.6263285,1.517186,14.544524,11.463447,-0.014802817
t408,-0.026562799,-0.14198135,-0.0046083895,4.061446,8.548687,-0.099382125,-0.3684098,-0.1624362,12.993714,7.249525,-0.10693019,0.054989938,4.19411,-0.17987107,0.16683725,11.194989,0.03128513,-0.6336936,-0.06741649,-0.105601676,-0.011718901,-0.079604425,5.213353,3.551965,0.92346597,-0.09747786,-0.5354483,-0.12490999,-0.025136756,6.1441107,-0.25539437,2.7959929,-0.15120564,-0.09899228,-0.00024976235,0.14092502,0.20447274,-0.18011385,0.016686207,0.037459817,0.009214751,-0.006778807,-0.06182492,8.146313,1.6755341,15.013046,11.995225,-0.014461195
t413,-0.026057491,-0.1436146,-0.0063451948,4.0824504,8.57229,-0.0997803,-0.3680115,-0.16100134,12.9821615,7.2385197,-0.10716958,0.055344075,4.164149,-0.1802354,0.16576941,11.161109,0.031489026,-0.63480633,-0.06717049,-0.10728537,-0.011411747,-0.079964586,5.2406015,3.5626948,0.94398046,-0.097601004,-0.53705186,-0.13082862,-0.022472048,6.1468935,-0.25469342,2.7637322,-0.14976019,-0.09880557,-0.00025066928,0.14471759,0.20363434,-0.18072113,0.016582785,0.03790431,0.009013035,-0.006924688,-0.06167134,8.173633,1.6387593,15.013948,11.98028,-0.014478188
t414,-0.026230335,-0.14324029,-0.006131609,4.08621,8.567463,-0.099748656,-0.36948222,-0.16106021,12.991833,7.2489495,-0.106842436,0.055188123,4.174053,-0.17951374,0.16605215,11.164653,0.031579025,-0.63358,-0.067055084,-0.106273666,-0.011173938,-0.07990286,5.24074,3.5807798,0.9303202,-0.097729295,-0.5354607,-0.13021,-0.020925133,6.1481805,-0.2547694,2.766658,-0.1507624,-0.098673426,-0.00025099498,0.14419886,0.2031835,-0.1804024,0.016716875,0.038108446,0.0089472355,-0.0068721725,-0.06159503,8.166411,1.6587397,14.995857,11.978824,-0.014477497
t458,-0.03161855,-0.14128314,-0.021551508,4.1215134,8.5071535,-0.10098874,-0.36779156,-0.15418665,12.967004,7.257491,-0.10854588,0.054082744,4.203164,-0.17793164,0.16531375,11.116931,0.03349116,-0.630332,-0.06552041,-0.098449975,-0.022802802,-0.08030624,5.0988894,3.6469054,0.86008525,-0.09565072,-0.5445626,-0.11139475,-0.012575919,6.125526,-0.25689262,2.7130702,-0.14855245,-0.097867385,-0.00024256288,0.15220575,0.20380376,-0.17724739,0.017470606,0.038208395,0.007785776,-0.007801599,-0.05947282,8.253184,1.7969087,14.86203,11.9968195,-0.014472236
t459,-0.031734403,-0.14081533,-0.021572346,4.120823,8.505513,-0.10096577,-0.3679176,-0.15434904,12.966046,7.264576,-0.10840537,0.05406058,4.2115393,-0.17802988,0.16540495,11.1178665,0.033559073,-0.6300008,-0.06549931,-0.09841385,-0.022397751,-0.08034152,5.1001525,3.6420372,0.85401005,-0.095588155,-0.5445097,-0.110645585,-0.012268052,6.1286216,-0.2570636,2.7173884,-0.14886102,-0.09795891,-0.00024290915,0.15245138,0.20391583,-0.17722888,0.017531725,0.03806604,0.007761002,-0.0077973153,-0.05927299,8.25348,1.7936771,14.85816,11.99141,-0.014468172
t445,-0.031501364,-0.14034612,-0.021756178,4.124205,8.504574,-0.10093752,-0.36721566,-0.15394005,12.960138,7.259933,-0.10857912,0.054073375,4.20666,-0.17792487,0.16531691,11.103775,0.03345841,-0.63023067,-0.06551686,-0.099061824,-0.022582779,-0.080364145,5.1073856,3.6436212,0.8583469,-0.0956709,-0.54467726,-0.11188704,-0.011651436,6.1248283,-0.25688303,2.725225,-0.14853293,-0.09801248,-0.0002432623,0.15163562,0.20364195,-0.17698042,0.017597582,0.038181245,0.007770764,-0.007860275,-0.059501797,8.253154,1.7954184,14.870678,11.994415,-0.014460028
t392,-0.031710766,-0.14217523,-0.019275587,4.091519,8.457359,-0.100780524,-0.36510667,-0.15471731,12.923367,7.231686,-0.10785982,0.054109935,4.182031,-0.17842846,0.16552703,11.079534,0.033037562,-0.62926555,-0.06532923,-0.098378085,-0.021299714,-0.08017989,5.097459,3.6537008,0.8761366,-0.096259914,-0.5421257,-0.109457575,-0.015157341,6.1463,-0.2550538,2.757822,-0.14880785,-0.0987035,-0.00024228418,0.14884098,0.20372725,-0.17661883,0.017400078,0.037386626,0.008187244,-0.007717639,-0.059924312,8.2201805,1.7756873,14.84511,11.986044,-0.014415264
t369,-0.031123193,-0.14076026,-0.018053733,4.0893393,8.457402,-0.100305766,-0.3575992,-0.15100266,12.88312,7.219468,-0.10779006,0.05422483,4.1587486,-0.17731898,0.16464116,11.043024,0.033188414,-0.63123107,-0.06530303,-0.100535944,-0.020574525,-0.07899531,5.140657,3.6316996,0.86299396,-0.095469445,-0.5393475,-0.115189515,-0.012191326,6.144428,-0.2552267,2.7836468,-0.1496978,-0.098436125,-0.00024406402,0.1477005,0.20302142,-0.17666587,0.017325165,0.038228206,0.0082352115,-0.007896889,-0.06031305,8.236982,1.7903852,14.856286,11.992177,-0.01439835
t318,-0.021897806,-0.13774967,1.4786248,3.5310109,7.1932125,-0.09723085,-0.4294096,-0.15540949,12.167444,5.5940347,-0.10039074,0.049804777,3.2367663,-0.18260618,0.14464483,10.584602,0.024233865,-0.52269936,-0.06339235,-0.09036271,-0.002625008,-0.048342545,4.7402415,3.004023,0.53395486,-0.078789815,-0.47563022,-0.26163208,-0.05805231,4.667589,-0.22941424,1.6880748,-0.14143164,-0.05956024,-0.0002694361,0.21392047,0.15240899,-0.1770798,0.012192069,0.038978733,0.012936147,0.5117225,-0.050728027,6.5132546,1.2664615,13.392303,10.228507,-0.015854295
t290,-0.016306179,-0.11230663,3.7559173,3.2092555,5.833877,-0.09728981,-0.556094,-0.16420963,11.301655,3.8776243,-0.09857204,0.044910476,2.0717738,-0.20718622,0.13297746,10.194783,0.020084834,-0.41339934,-0.055487692,-0.09696751,0.398331,-0.023065533,4.336992,2.149733,-0.022274142,-0.07645806,-0.4162646,-0.33827943,-0.11030398,3.3425155,-0.1873272,0.1148767,-0.12606533,-0.0149043985,-0.00028653443,0.3399897,0.094706126,-0.18469132,0.0127768,0.045509007,0.016958145,2.3192708,-0.045520734,5.1428137,0.82284486,11.796898,8.425558,-0.018358642
t275,-0.015800772,-0.12085962,3.4680111,3.2312744,5.9312563,-0.09684042,-0.5249601,-0.15662263,11.223293,3.9530196,-0.09867125,0.04463006,2.167151,-0.20283312,0.13137774,10.079999,0.020835396,-0.42042807,-0.05642457,-0.09672014,0.3035465,-0.024896596,4.361475,2.2130544,-0.007888429,-0.074477986,-0.41425586,-0.33009276,-0.10102821,3.4449127,-0.19211185,0.3268672,-0.12527177,-0.01809501,-0.00028467423,0.32116294,0.10019177,-0.18245116,0.012507746,0.046373706,0.017251479,2.1430602,-0.046131115,5.2631607,0.86363447,11.861053,8.533984,-0.018003646
t276,-0.015848191,-0.12621659,3.2046285,3.2924647,6.082726,-0.097881846,-0.50554067,-0.15273087,11.306385,4.1480026,-0.100962155,0.044955783,2.3045158,-0.20115456,0.13112193,10.072796,0.020686934,-0.43333286,-0.057840325,-0.093158044,0.2316772,-0.026902264,4.393185,2.331403,0.04346642,-0.073719196,-0.41786796,-0.32664293,-0.09485314,3.5837998,-0.19952445,0.56207824,-0.12768349,-0.021173907,-0.000284715,0.30740628,0.105708435,-0.1790875,0.012173133,0.04707445,0.01734641,1.9283552,-0.047096804,5.4116316,0.958385,12.049133,8.746262,-0.01777512
t244,-0.018004082,-0.11675041,3.3004925,3.0854857,5.6030936,-0.08975062,-0.46900842,-0.14290388,10.4124565,3.6796668,-0.090271495,0.041808907,1.9766983,-0.18733528,0.12524284,9.61744,0.022224292,-0.39361686,-0.052367885,-0.089134194,0.15943834,-0.020862263,4.195781,2.1029196,-0.003684048,-0.06514353,-0.39657426,-0.308741,-0.08586051,3.353358,-0.1808387,0.31131348,-0.12163673,-0.023873327,-0.00026833094,0.30268097,0.099981405,-0.17314336,0.011871431,0.041327506,0.017133163,2.0506868,-0.042435206,5.0634084,0.9472487,11.176165,8.0957365,-0.016793545
t184,-0.03953222,0.50637937,11.710126,-0.11225485,0.050879814,-0.037296385,-1.1641837,-0.15991904,6.624622,-0.10469283,1.9907919,0.028926048,-0.388105,-0.12213871,0.17262782,9.255372,0.048137415,-0.11975647,-0.024820702,-0.045848973,3.929364,1.9344022,1.881221,0.07302643,-0.76933146,-0.06772851,-0.02023687,-0.33481076,-0.2357069,-0.2830196,3.1623747,-0.7298827,0.9516232,1.5990545,-0.00027887587,1.1395856,1.8980098,-0.19361264,0.03958087,0.06323481,0.0084945755,4.7108355,-0.092344865,0.5563039,2.1222231,4.647807,1.9210122,-0.019699035
t141,-0.04027771,0.4553937,11.129016,-0.14212614,-0.061835162,-0.028062502,-1.0801051,-0.12965587,5.4655356,-0.113236055,2.559021,0.0247162,-0.40982804,-0.09788032,0.16303635,8.263963,0.048237298,-0.096774615,-0.018915001,-0.031280514,3.8536534,2.1092994,1.7578707,0.049967293,-0.7622069,-0.05690676,-0.006127598,-0.28822398,-0.21276684,-0.29152715,3.5442832,-0.68462217,1.006294,1.3042585,-0.00025257064,1.0925019,1.8502806,-0.17055798,0.039025,0.059720192,0.009293541,4.2281065,-0.0936559,0.3246702,2.2615902,3.72674,1.3597306,-0.018612621
t137,-0.066968836,1.0909756,13.606603,-0.30015177,-0.28025156,-0.021723319,-1.3558102,-0.14567195,5.170392,-0.1617233,4.48468,0.02232757,-0.65063816,-0.08457317,0.2040366,8.77888,0.060611572,-0.08919958,-0.013954697,-5.5475324e-05,5.775228,2.5074327,1.2696426,-0.009927234,-1.0410494,-0.053500634,0.8901134,-0.27662066,-0.28029245,-0.43555823,5.9882636,-0.8682519,1.9067054,2.0521092,-0.00026025664,1.4711416,2.614827,-0.17572495,0.052146703,0.06166645,0.010463295,3.9405434,-0.12546875,-0.085634805,3.5002644,3.0033932,0.5514824,-0.021178843
t138,-0.058610935,0.91729945,12.88962,-0.25777745,-0.23269945,-0.022553738,-1.2721956,-0.13857941,5.139162,-0.14922665,3.966589,0.022305505,-0.5894495,-0.08615419,0.19148684,8.5077305,0.056910664,-0.08329087,-0.014539032,-0.008462346,5.226056,2.416645,1.4001837,-0.008463208,-0.95813423,-0.053190738,0.6577565,-0.27306348,-0.26012948,-0.39750353,5.33517,-0.81272596,1.6294371,1.8000152,-0.00025331942,1.3608453,2.414849,-0.17197232,0.04847354,0.0593516,0.010507238,3.9863496,-0.11682058,-0.05298552,3.1452863,3.110822,0.7387397,-0.020361967
t130,-0.080008745,1.3798884,14.691041,-0.37345916,-0.35622343,-0.019561969,-1.488687,-0.15295555,5.0924397,-0.18264845,5.368934,0.022088028,-0.7593945,-0.08083941,0.22353554,9.141831,0.06588354,-0.10086681,-0.012760469,0.2732468,6.6585245,2.7336009,1.1179258,-0.015376987,-1.1732497,-0.05219345,1.2651064,-0.28132927,-0.31096852,-0.5018576,7.061246,-0.9532172,2.3973455,2.429694,-0.0002700176,1.6478628,2.9223197,-0.18108994,0.057556298,0.06522249,0.010609755,3.7705188,-0.13902971,-0.12925586,4.100971,2.7901106,0.13636148,-0.022466432
t222,-0.024508348,-0.0022308794,9.018068,0.47390038,1.1320863,-0.030821513,-0.7612662,-0.092271715,5.469604,-0.062401686,0.7051066,0.022288078,-0.2209245,-0.10212308,0.12266951,8.260131,0.041154813,-0.11139505,-0.024855906,-0.05797546,1.9626437,1.691659,2.6659865,-0.01703284,-0.51758385,-0.040524412,-0.09972384,-0.3444212,-0.11081548,-0.03923404,0.9114677,-0.50373393,-0.0023679577,-0.001276847,-0.0002702233,0.78410727,0.46892154,-0.17413342,0.028134486,0.05055322,0.011225795,4.3745365,-0.05789159,1.7711139,1.2067308,4.363931,2.6541226,-0.0148537615
t262,-0.029566688,-0.08671951,1.7117835,2.9594312,5.522333,-0.04573759,-0.14392927,-0.079930566,8.135152,3.4318466,-0.059120633,0.026110005,1.8132242,-0.075347096,0.11025506,8.578367,0.039198577,-0.38557246,-0.046594333,-0.06795933,-0.05509093,-0.039130997,4.067534,1.9112661,-0.007926716,-0.040055733,-0.2797928,-0.111863084,0.44968158,4.101465,-0.15608002,1.7774683,-0.062093124,-0.08992155,-0.00020447982,0.20763122,0.13924588,-0.14407705,0.020586872,0.0534095,0.008474687,0.12206164,-0.03762913,6.023036,1.941646,8.453932,8.176636,-0.009754297
t263,-0.01607588,-0.061746217,5.0015717,2.2061884,3.654852,-0.04428235,-0.3510224,-0.070551835,6.5610003,0.685549,-0.034998238,0.027675854,0.23490095,-0.10128679,0.09734179,7.9940114,0.0324294,-0.23276098,-0.035674162,-0.081400834,0.061943658,0.15958951,3.2902117,0.7296912,-0.1394389,-0.03519979,-0.23448257,-0.27306762,-0.002042781,2.042282,-0.08816088,-0.069739,-0.051104408,-0.02682285,-0.00025806017,0.39400297,0.065871485,-0.1565976,0.01924989,0.037786588,0.013161054,2.7061727,-0.028984763,3.3194556,1.0179808,6.5503125,5.1918826,-0.012119211
t227,-0.024310797,-0.003267791,8.95232,0.5237627,1.1853716,-0.03132877,-0.7557877,-0.09200881,5.490179,-0.06033048,0.6341027,0.022276973,-0.21464321,-0.1024442,0.12127206,8.255226,0.04062687,-0.112810865,-0.024893463,-0.059015613,1.9223615,1.6706719,2.6990643,-0.01669387,-0.5107079,-0.039974187,-0.10297597,-0.3448616,-0.10939941,-0.033579905,0.8308241,-0.49828517,-0.0045814463,-0.0025752618,-0.00027062843,0.77596474,0.42143062,-0.17399883,0.02785009,0.05004055,0.0113544315,4.369235,-0.057066467,1.8104416,1.1768236,4.387171,2.6887057,-0.014824031
t230,-0.014347476,-0.04670074,5.5075827,1.9423821,3.3065207,-0.04296943,-0.39924058,-0.07576932,6.357624,0.28922966,-0.027053256,0.027126614,-0.0011582148,-0.104139596,0.100827746,7.973989,0.033495065,-0.22135137,-0.031587485,-0.092067674,0.28550896,0.41268668,3.35159,0.440438,-0.17617524,-0.03688571,-0.23676978,-0.2818087,-0.0099811135,1.6674014,-0.073771685,-0.11855548,-0.042217717,-0.023898154,-0.00025754372,0.4236453,0.055945974,-0.15881702,0.019275114,0.04055981,0.01232067,2.999042,-0.030409995,3.1895015,0.8206206,6.205632,4.802238,-0.012738803
t231,-0.022349538,-0.0033556423,8.661398,0.6586233,1.3612151,-0.032902204,-0.7317758,-0.089215755,5.5197086,-0.052784063,0.45256248,0.022901654,-0.18656,-0.105927885,0.11858493,8.201078,0.039200485,-0.1204405,-0.024009401,-0.06899051,1.7334704,1.6161435,2.8600492,-0.020234583,-0.47996068,-0.041322216,-0.12675323,-0.34500852,-0.099852,-0.014724362,0.5689831,-0.4720618,-0.0071264817,-0.005499858,-0.00026778842,0.7343819,0.2055714,-0.17249793,0.02612717,0.048440926,0.01103955,4.3706045,-0.052942686,1.9422417,0.9984523,4.47646,2.8407645,-0.0147801945
t191,-0.0395455,0.46712485,11.222102,-0.11092024,-0.061304938,-0.026128633,-1.0274805,-0.11870055,5.3898253,-0.1159144,2.4910285,0.022934062,-0.40856525,-0.091744594,0.15854266,8.440752,0.050781224,-0.06904891,-0.02128504,-0.028653545,3.664192,2.0903199,1.9108527,-0.0022464888,-0.75384736,-0.048409797,0.011377498,-0.33348975,-0.19515418,-0.24719691,3.3189795,-0.6757498,0.8173465,0.9240697,-0.00027057025,1.0737637,1.7441067,-0.17469254,0.040410068,0.055166937,0.011520462,4.413257,-0.087392,0.52402633,2.147361,3.6031866,1.551569,-0.017680885
t206,-0.033705838,0.27696958,10.363294,-0.05461695,0.14640626,-0.027791161,-0.91835797,-0.10921386,5.3669353,-0.0954827,1.8421079,0.022023529,-0.33426654,-0.09488193,0.14507414,8.331966,0.0469609,-0.078956306,-0.02247901,-0.039509643,2.9888608,1.9336967,2.1468422,-0.00755236,-0.65893173,-0.045531236,-0.037779953,-0.33395657,-0.1640011,-0.17036653,2.4359577,-0.6095098,0.44476077,0.6104087,-0.00026992845,0.95671624,1.2663699,-0.17323314,0.035215817,0.05431575,0.011152804,4.4299784,-0.07547087,1.0037783,1.8025382,3.8546162,1.9617711,-0.016506722
t207,-0.028937923,0.12378143,9.684709,-0.012758422,0.5826262,-0.029185215,-0.8365725,-0.10104372,5.3732533,-0.07954763,1.3408989,0.021320648,-0.2771922,-0.09758557,0.13484825,8.2468815,0.04423257,-0.08935517,-0.023263367,-0.047327213,2.4666207,1.8225524,2.3461404,-0.013840656,-0.5853608,-0.043457896,-0.06821912,-0.33219835,-0.13762563,-0.11071428,1.7327532,-0.5563721,0.18538548,0.33533347,-0.00026732506,0.8686989,0.8826479,-0.17163184,0.031295367,0.05339402,0.010778153,4.420056,-0.066668704,1.3957922,1.5256158,4.0272613,2.2820063,-0.015617734
t179,-0.022856751,-0.0036043753,8.67606,0.5123733,1.218618,-0.030108564,-0.72624815,-0.086366825,5.414524,-0.054901816,0.6635179,0.021691632,-0.19052011,-0.103392005,0.11873199,8.020277,0.03913724,-0.11507211,-0.024536474,-0.06400741,1.8403085,1.6226907,2.7631938,-0.013166893,-0.48516476,-0.03874542,-0.115717314,-0.33893752,-0.10278634,-0.029699577,0.76007485,-0.4741579,-0.008826838,-0.0016357596,-0.00026102492,0.73557895,0.30875877,-0.1681273,0.025627984,0.050455492,0.010814978,4.334978,-0.057003014,1.808726,1.1623569,4.405189,2.6727884,-0.014654652
