,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
t408,7.6539187,-2.4771523,4.912697,-1.0517294,6.040054,7.481623,7.245582,3.4885085,4.8608856,4.612487,6.3139057,4.381436,3.1450458,6.3056254,4.1409354,1.6462048,4.5205326,5.0057135,3.0175016,4.032918,5.4571037,5.389375,4.843922,5.895671,5.318218,5.499149,5.3572016,5.3009405,4.6017475,5.507929,4.3845,5.3159227,5.2389026,5.417781,4.5451064,4.505875,5.0006886,5.7115836,4.117801,5.48589,4.821551,5.921418,5.972113,5.128808,4.52806,4.755709,4.9548593,5.664556
t413,7.6320047,-2.5112243,4.9421935,-1.0750532,6.0714283,7.4999976,7.2224817,3.5087473,4.8386955,4.6404347,6.2835374,4.390586,3.1377797,6.3000097,4.117077,1.6469687,4.5315285,5.0352597,2.9859347,4.0641985,5.4883847,5.3878508,4.829291,5.892272,5.2950106,5.472917,5.3668556,5.3071165,4.6061783,5.531941,4.401689,5.3187356,5.248637,5.448297,4.5455766,4.4752374,5.024549,5.6801653,4.118699,5.4943867,4.8447924,5.9082613,5.9930363,5.1527452,4.498315,4.766304,4.9421673,5.6492243
t414,7.6413817,-2.497507,4.92848,-1.078923,6.0649014,7.5011067,7.2511387,3.5127685,4.866945,4.6156554,6.2643113,4.363466,3.1458218,6.273229,4.1404467,1.651115,4.542136,5.053965,2.9903677,4.0594225,5.483168,5.4057355,4.800842,5.871285,5.3292894,5.473654,5.340463,5.2791224,4.6112776,5.5038095,4.394143,5.2864985,5.2154436,5.4317913,4.5288205,4.4741864,5.0238853,5.677203,4.117884,5.5262656,4.8103933,5.938881,5.995778,5.181909,4.479167,4.734948,4.974502,5.6713963
t458,7.6186953,-2.5471036,4.9268394,-1.3653868,6.0785155,7.548922,7.270138,3.538336,4.924792,4.6052685,6.1552496,4.337363,3.113572,6.237656,4.163559,1.617072,4.6474185,5.1661525,2.9678476,4.076026,5.4967027,5.491879,4.7498035,5.8068604,5.3594418,5.453284,5.321288,5.2464385,4.6300545,5.479388,4.3773527,5.2457647,5.181794,5.4307685,4.453171,4.4340215,5.0455375,5.6263876,4.1414924,5.5715756,4.773609,5.992976,6.04166,5.229743,4.34209,4.68105,5.005016,5.6955376
t459,7.614954,-2.5534577,4.9263725,-1.3781558,6.0803714,7.555756,7.2715416,3.5418901,4.932031,4.6047797,6.146774,4.3359847,3.1079803,6.2346745,4.1651993,1.6112783,4.656344,5.175419,2.9650772,4.0782685,5.4983506,5.500182,4.7436852,5.799688,5.362538,5.45104,5.321023,5.243728,4.6322136,5.477293,4.374768,5.2411947,5.1784306,5.4307656,4.445321,4.428264,5.0478206,5.619801,4.145807,5.576633,4.769199,6.0001173,6.047878,5.2353125,4.3324122,4.6738205,5.0077357,5.6969705
t445,7.6385684,-2.5116644,4.928071,-1.3163011,6.06715,7.5123835,7.2609673,3.5180967,4.8875804,4.6091766,6.197815,4.3485847,3.1419673,6.257131,4.1528378,1.6450847,4.6092443,5.127041,2.9852731,4.0621967,5.486375,5.454117,4.7844477,5.8456507,5.340891,5.467437,5.3269854,5.2645955,4.617148,5.4924583,4.389807,5.2709394,5.2017574,5.429507,4.491331,4.46539,5.0305557,5.664934,4.1214013,5.5440373,4.7980556,5.9560924,6.0067096,5.199284,4.3839173,4.7174444,4.987954,5.6854005
t392,7.623825,-2.5317554,4.916268,-1.3722477,6.0694394,7.5488925,7.2825456,3.5359268,4.9408784,4.5932317,6.1491094,4.3293843,3.1142566,6.2323036,4.174592,1.6139933,4.6637487,5.1773267,2.977697,4.0669417,5.4882355,5.508175,4.7441707,5.7978997,5.373321,5.458382,5.313845,5.2385507,4.6305475,5.4672327,4.3702335,5.2366414,5.171665,5.418934,4.440125,4.4381146,5.0407896,5.6332207,4.1448073,5.5786166,4.758852,6.006079,6.0397687,5.2331624,4.330318,4.667949,5.015242,5.7041335
t369,7.622899,-2.5404627,4.914234,-1.3782316,6.071199,7.556726,7.2906504,3.5399678,4.9488,4.5879745,6.139813,4.3174596,3.1113045,6.217105,4.184001,1.6081415,4.6709886,5.1896367,2.974806,4.068901,5.490689,5.5156336,4.727255,5.7850065,5.383929,5.4551463,5.3045397,5.2259994,4.634047,5.4574103,4.36556,5.220511,5.1569223,5.414862,4.4305673,4.429914,5.042994,5.62629,4.1500025,5.5972834,4.7489786,6.017703,6.0468745,5.2534533,4.321874,4.655484,5.029714,5.7156534
t318,7.709995,-2.293215,4.8703694,-0.61289394,5.9728804,7.44488,7.3068933,3.4489357,4.8935666,4.551937,6.403415,4.3262076,3.1919239,6.27682,4.2046843,1.6764903,4.5476213,4.9494834,3.1024551,3.960435,5.3980365,5.4175067,4.849776,5.899603,5.374007,5.5311127,5.2966337,5.2600856,4.5963893,5.450318,4.3701334,5.2869096,5.1996655,5.3533278,4.5270233,4.5752463,4.974532,5.801494,4.09384,5.503628,4.772504,5.9394627,5.923582,5.12173,4.6197386,4.738803,5.0031776,5.7215357
t290,7.7722974,-1.9133276,4.6065197,-0.18148822,5.6654735,7.73931,7.682187,3.2517087,5.4821544,4.209015,6.518813,4.2834396,2.9026957,6.441616,4.538213,1.1959698,5.1713557,4.5320344,3.6080797,3.5262182,5.1365576,6.018093,4.992889,5.802495,5.758678,5.6515126,5.2812696,5.2762165,4.542819,5.200133,4.0276623,5.266208,5.1819344,4.929477,3.941564,4.709481,4.8503423,5.962852,4.493502,5.3803043,4.270777,6.1833124,5.7658463,4.8984356,4.894188,4.540608,5.0627503,5.8363404
t275,7.7563295,-1.9323828,4.572284,-0.1809308,5.6307106,7.7536077,7.6800265,3.27396,5.463189,4.206837,6.491873,4.263987,2.8879426,6.4744906,4.546269,1.1799365,5.147256,4.5357013,3.5974858,3.5295947,5.1037745,5.997518,4.969513,5.828164,5.764551,5.645831,5.313351,5.297956,4.5130386,5.162059,4.014989,5.2370462,5.1537676,4.930164,3.9551497,4.7428637,4.819574,6.0007133,4.4922547,5.3435636,4.281439,6.2207794,5.7890005,4.8629684,4.913039,4.5053425,5.082569,5.867498
t276,7.7697535,-1.9273847,4.6145616,-0.19134723,5.674361,7.728744,7.668493,3.2605536,5.4645004,4.221665,6.5134106,4.2836695,2.913037,6.4383006,4.5264454,1.2096182,5.152861,4.54622,3.5922062,3.5407374,5.1445823,6.000167,4.986032,5.807841,5.745336,5.6465816,5.2832546,5.276179,4.54232,5.2075586,4.0395756,5.264999,5.1803417,4.943802,3.9589202,4.7073545,4.851962,5.9591885,4.479315,5.3829093,4.286779,6.176653,5.773182,4.903537,4.885122,4.5455813,5.062031,5.8348255
t244,7.7691903,-1.9241178,4.6070113,-0.18351288,5.6660357,7.733828,7.673649,3.2612596,5.4711146,4.2168283,6.51014,4.280308,2.9078302,6.4460325,4.5315785,1.2017162,5.159605,4.540863,3.5981286,3.5350792,5.1374035,6.0068717,4.9839864,5.809553,5.7512755,5.646623,5.2868915,5.277925,4.5370536,5.1994424,4.033614,5.2599225,5.175157,4.937957,3.9518251,4.714523,4.845417,5.9657526,4.485116,5.376451,4.2806516,6.185446,5.7748256,4.895034,4.890316,4.537491,5.0662107,5.841309
t184,9.747893,1.4104648,5.7283673,8.722336,4.0298758,1.5623615,4.6531196,3.463556,4.7663774,6.42134,3.346951,4.263527,4.7014894,6.7163706,3.244692,4.5039296,4.540271,5.3364563,4.0723257,3.494664,5.0747933,4.9188976,4.2197623,5.6684513,4.943258,4.942061,4.6015,3.5453088,5.538783,5.251188,5.154563,4.9258466,4.8261585,5.0555654,4.5019493,5.827027,6.1765876,4.884987,3.4196196,4.8192253,4.9343033,4.9666543,5.2214823,4.822624,4.277923,5.5698185,6.035193,4.662343
t141,9.719258,1.3885365,5.7681627,8.668003,4.063977,1.5797063,4.703473,3.4303868,4.7644463,6.4063716,3.3914194,4.268367,4.67183,6.6959386,3.276311,4.473108,4.5293775,5.3171463,4.0606313,3.531581,5.043012,4.926,4.255632,5.6635756,4.976972,4.9636655,4.5864677,3.539707,5.5038958,5.2283845,5.1678705,4.9207797,4.8616385,5.0369287,4.461494,5.8512764,6.1683064,4.855101,3.4040475,4.8133993,4.898783,4.9899664,5.255873,4.8493214,4.2468452,5.5675282,6.046662,4.697234
t137,9.753567,1.4754738,5.6683044,8.883692,3.9523387,1.5537521,4.5254602,3.4650662,4.774821,6.4497404,3.213664,4.254792,4.740057,6.720538,3.183478,4.5606737,4.5734453,5.3388386,4.093391,3.4150507,5.124762,4.9098306,4.1557007,5.682109,4.8629985,4.912935,4.634566,3.5704958,5.588071,5.290048,5.1215796,4.9292083,4.7496777,5.105548,4.5319166,5.7754683,6.189393,4.954629,3.4556983,4.815541,5.024124,4.9145155,5.139501,4.787793,4.3419304,5.549228,6.003018,4.590738
t138,9.729973,1.446581,5.6858573,8.84961,3.9747446,1.5317494,4.558843,3.4826703,4.7907386,6.446752,3.2334433,4.2507563,4.7137523,6.74116,3.2041647,4.5550747,4.5797544,5.3162985,4.0822873,3.4326613,5.0989766,4.9027014,4.1652837,5.6853366,4.8872037,4.937072,4.6325345,3.5685828,5.574603,5.2690635,5.1314,4.921168,4.758344,5.110077,4.5391693,5.790072,6.1836286,4.9355397,3.4430707,4.798187,4.997078,4.920898,5.1663017,4.8072453,4.324724,5.5347357,6.0176635,4.609566
t130,9.780244,1.5550826,5.616195,8.985019,3.8863611,1.5803947,4.4362793,3.4590585,4.777193,6.4794073,3.1200995,4.2460775,4.791306,6.708231,3.1276023,4.60369,4.597886,5.3551555,4.113767,3.3551672,5.173826,4.908254,4.1037655,5.684082,4.792885,4.8772326,4.661785,3.5888903,5.6248293,5.334568,5.0917687,4.9343834,4.6904283,5.137711,4.5495296,5.7304068,6.2000475,5.0190196,3.4918118,4.8219113,5.1082907,4.8752155,5.0642004,4.754657,4.396625,5.547882,5.963797,4.5305567
t222,9.701887,1.2491267,5.8141346,8.391892,4.2132273,1.5625275,4.8947935,3.4426663,4.75706,6.373114,3.635998,4.3000917,4.592784,6.7111,3.3795693,4.383207,4.4896317,5.3088903,4.0244994,3.656044,4.946299,4.926796,4.3465037,5.628888,5.1247563,5.0149574,4.541704,3.4814038,5.4302106,5.153233,5.223775,4.905202,4.990971,4.95466,4.439481,5.9408903,6.1590567,4.7252717,3.3395803,4.8142934,4.7448397,5.0847683,5.4040637,4.912102,4.136242,5.602823,6.1164227,4.814103
t262,9.784473,0.9456364,5.712294,8.411136,4.3389473,1.2252605,4.764479,3.6966746,4.762327,6.4164586,3.7779937,4.3151827,4.578249,6.8836827,3.4520972,4.373376,4.4626913,5.3198075,4.000087,3.697762,4.8478327,4.920462,4.390383,5.572702,5.232821,5.0403113,4.514507,3.3858855,5.3783245,5.114094,5.2946076,4.8777347,5.059248,4.869005,4.6954756,6.0328674,6.170172,4.643117,3.2823777,4.807644,4.6410413,5.14638,5.5034547,4.9600616,4.035779,5.6695557,6.179917,4.8887825
t263,9.759458,1.0124304,5.7980113,8.339707,4.2872906,1.3232526,4.861091,3.6133838,4.7589717,6.4092183,3.7343988,4.3069806,4.6004095,6.802815,3.4091542,4.3973317,4.47303,5.302631,4.0087423,3.6614587,4.9029884,4.9140697,4.3571153,5.6164336,5.1848493,5.036231,4.515628,3.4385352,5.4095793,5.1328406,5.258813,4.8960934,5.019009,4.926501,4.603639,5.9859257,6.166882,4.6781907,3.3082623,4.8110485,4.6879015,5.108055,5.457042,4.9400544,4.093836,5.6239276,6.1521626,4.8418894
t227,9.705494,1.2751589,5.8712707,8.395081,4.1891336,1.6093701,4.9141936,3.3891358,4.76525,6.3842125,3.6101491,4.2676606,4.6219287,6.6644278,3.360021,4.394316,4.495005,5.297276,4.032714,3.6403544,4.949509,4.9564395,4.3561964,5.6215873,5.0945787,5.0015326,4.550203,3.4996183,5.3953505,5.1856856,5.21964,4.9015584,4.9681396,4.94994,4.379955,5.9263716,6.144461,4.7639985,3.3646965,4.804541,4.7708554,5.057654,5.374102,4.9155746,4.1453896,5.605622,6.0742126,4.800206
t230,9.727808,1.0759603,5.814094,8.340162,4.284885,1.3963994,4.8891325,3.554802,4.752317,6.381243,3.7302873,4.30791,4.581182,6.7672668,3.4231355,4.3633766,4.464039,5.305379,4.00707,3.6926236,4.9005404,4.92856,4.3837824,5.613633,5.188041,5.0363636,4.5126867,3.4474027,5.3915806,5.127656,5.2553663,4.899224,5.0388856,4.91349,4.5404377,5.987277,6.1573772,4.6753163,3.3094757,4.8159432,4.6811953,5.121045,5.463488,4.943623,4.0857487,5.6253815,6.1439285,4.861158
t231,9.690596,1.2216578,5.9091687,8.252023,4.2574816,1.6044877,5.027051,3.398054,4.76564,6.363838,3.715985,4.271263,4.5863056,6.6539855,3.4092753,4.3468084,4.4714274,5.281584,4.013065,3.6963487,4.9100924,4.966812,4.407112,5.6168723,5.158601,5.0295243,4.5235395,3.4925961,5.3453298,5.1546874,5.237582,4.9004645,5.026752,4.9135075,4.3680253,5.959091,6.1289706,4.715044,3.3425603,4.805115,4.70323,5.0975256,5.437688,4.94765,4.1000586,5.6099086,6.0926976,4.859122
t191,9.705701,1.3331434,5.8217797,8.507983,4.1303353,1.5942982,4.826653,3.41464,4.762365,6.3868294,3.5093362,4.2724147,4.6385837,6.677331,3.325136,4.4237614,4.507235,5.3053155,4.0429716,3.5978916,4.999565,4.9365997,4.31042,5.651793,5.041644,4.989104,4.562386,3.524845,5.4539332,5.199274,5.191088,4.9159884,4.925903,4.9973373,4.423397,5.8889275,6.155376,4.8016405,3.3804708,4.812448,4.828522,5.03147,5.3214474,4.88252,4.1966953,5.5788126,6.065713,4.756294
t206,9.700238,1.3300978,5.8401556,8.473913,4.145118,1.6096584,4.852908,3.4012103,4.7579303,6.379574,3.5361884,4.275694,4.630151,6.667979,3.338261,4.410335,4.4991465,5.304834,4.0387254,3.6142848,4.988181,4.941381,4.326487,5.646935,5.0565743,4.9943542,4.5542073,3.5195196,5.439671,5.1911454,5.197759,4.9151297,4.941331,4.9849215,4.405047,5.900679,6.152404,4.7890415,3.3732288,4.8141685,4.812407,5.0428505,5.336571,4.891796,4.1824446,5.584442,6.070084,4.7715592
t207,9.696699,1.2567599,5.853117,8.385095,4.2023125,1.5725973,4.914427,3.424992,4.756309,6.370133,3.6203535,4.284458,4.6037583,6.6793838,3.3760045,4.379124,4.4830937,5.299855,4.0249195,3.656623,4.952131,4.943714,4.360366,5.635146,5.1111093,5.013332,4.5362797,3.4995327,5.4081182,5.1654773,5.21807,4.9100037,4.986999,4.953472,4.4154634,5.9331226,6.1476517,4.743483,3.3509445,4.8143,4.755606,5.07582,5.3906784,4.9159603,4.1421256,5.597035,6.0928073,4.814586
t179,9.695962,1.2043711,5.8702235,8.309583,4.243453,1.554038,4.971292,3.435584,4.7610874,6.366918,3.6866987,4.283092,4.5892158,6.6797485,3.3995478,4.359837,4.4755073,5.2904234,4.0161967,3.6822276,4.924683,4.951056,4.385632,5.625063,5.149074,5.026074,4.52646,3.490224,5.376496,5.152068,5.231863,4.9041452,5.0159025,4.9301043,4.4141083,5.95271,6.139812,4.7147703,3.339838,4.809737,4.7158628,5.0943284,5.4277263,4.934966,4.1140704,5.6047654,6.1033697,4.8436317
t165,9.701168,1.1726013,5.8451877,8.287669,4.232272,1.5450201,4.998359,3.434406,4.7862725,6.379029,3.7014244,4.258689,4.6031566,6.6700597,3.3801029,4.3717566,4.5009623,5.277276,4.027878,3.6625454,4.9188976,4.9737372,4.3836017,5.6079454,5.136833,5.012497,4.5518827,3.504822,5.3487034,5.173271,5.2264323,4.8903384,4.997872,4.925424,4.4112706,5.9344597,6.1263366,4.72861,3.360703,4.7891474,4.7286034,5.0746756,5.414661,4.93282,4.119157,5.6066623,6.085254,4.8306336
t155,9.761934,1.4858135,5.663113,8.893616,3.9448323,1.56254,4.5158825,3.456431,4.7678676,6.449632,3.2085114,4.256618,4.749113,6.711644,3.176739,4.561083,4.569927,5.3469167,4.097495,3.4099014,5.1338954,4.9134364,4.1538587,5.680818,4.8549094,4.9042215,4.6344543,3.5712407,5.5918818,5.2975125,5.118115,4.9325004,4.7482257,5.102554,4.5272665,5.7708173,6.1911063,4.960767,3.459942,4.822602,5.0332475,4.913191,5.130373,4.78086,4.347205,5.55518,5.9975476,4.5850205
t225,9.682648,1.2505268,5.8401647,8.391791,4.202244,1.5486044,4.904571,3.4416988,4.7430663,6.356262,3.6058743,4.305505,4.588392,6.690107,3.3841522,4.368745,4.473871,5.307157,4.020539,3.668831,4.96201,4.927771,4.356896,5.6486845,5.1178308,5.019947,4.5254035,3.498119,5.4319615,5.1482363,5.2134957,4.919083,4.998931,4.9637637,4.433266,5.9359927,6.15595,4.727072,3.3393052,4.8261466,4.750335,5.0896006,5.3982296,4.911284,4.146669,5.5889115,6.109565,4.8186793
t348,9.770898,0.9618124,5.728313,8.401806,4.324527,1.2426176,4.7805505,3.679823,4.759175,6.407487,3.7634926,4.313562,4.5788174,6.8673706,3.4454086,4.369449,4.4624257,5.3179812,4.0018816,3.6963184,4.861308,4.9233384,4.3891177,5.582004,5.2204013,5.038333,4.5145392,3.4006987,5.382105,5.1178737,5.2848587,4.883237,5.053914,4.879217,4.6786394,6.0215793,6.1668577,4.6528177,3.2889595,4.810384,4.652611,5.140802,5.4925585,4.9551873,4.0479817,5.659954,6.170555,4.882632
t349,9.817659,0.98052007,5.6985373,8.453551,4.2917094,1.255118,4.722631,3.6679108,4.757506,6.4506564,3.729573,4.3095455,4.6176467,6.881421,3.4111898,4.409061,4.4750476,5.3422885,4.022592,3.6579115,4.8652754,4.9219646,4.353172,5.5597243,5.186412,5.007192,4.533313,3.370709,5.404722,5.144554,5.293817,4.871426,5.017496,4.8814845,4.677482,6.0228167,6.1869774,4.6801486,3.2920086,4.8023233,4.6870937,5.111469,5.458091,4.935464,4.056793,5.6879177,6.1714935,4.8479686
t335,9.788462,0.9311669,5.7007937,8.422758,4.3434653,1.2067763,4.7502756,3.7111518,4.763695,6.4186277,3.7803257,4.314497,4.576939,6.8966002,3.455988,4.3715196,4.462056,5.321672,3.9992635,3.6986082,4.8430767,4.9224534,4.3931723,5.5678935,5.2359223,5.039891,4.515457,3.3813796,5.3756223,5.113636,5.2978086,4.87586,5.0614,4.8632703,4.711525,6.03647,6.1696224,4.642378,3.280607,4.807022,4.638632,5.149591,5.506551,4.961331,4.0306034,5.6745763,6.1813226,4.893337
t293,9.770517,0.9677247,5.732729,8.3992195,4.321329,1.2507343,4.78587,3.672574,4.7587643,6.4078484,3.7607465,4.3130975,4.5806193,6.861949,3.442753,4.3709955,4.4628844,5.3180695,4.0029964,3.6942344,4.863981,4.9234285,4.3871803,5.5833974,5.217586,5.037099,4.5150037,3.402271,5.383823,5.1194077,5.2833366,4.8838587,5.0517073,4.8815765,4.6706185,6.0195804,6.167129,4.654875,3.2901893,4.810388,4.655332,5.138465,5.489847,4.953574,4.0506682,5.658708,6.169334,4.879977
t253,9.699116,1.1211005,5.8470674,8.33033,4.2680583,1.4453638,4.923051,3.508659,4.7434707,6.3605137,3.7081969,4.3100758,4.57214,6.726147,3.4225814,4.3467417,4.4573655,5.304755,4.007071,3.7041147,4.9170303,4.9331474,4.39114,5.6271133,5.1768794,5.0364976,4.5071917,3.466292,5.3957343,5.126197,5.2429624,4.909011,5.04189,4.9230514,4.4925637,5.9770412,6.1524973,4.682254,3.3142114,4.8232408,4.6900034,5.121542,5.4551578,4.9392996,4.0974655,5.613131,6.1337166,4.862545
t267,9.714654,1.1016695,5.8358555,8.33173,4.2850814,1.4303584,4.907744,3.526834,4.7455215,6.369531,3.730699,4.312956,4.5738497,6.749183,3.4291358,4.351196,4.4572687,5.3066096,4.0048203,3.7056959,4.9028206,4.929544,4.3923297,5.617458,5.191081,5.0390925,4.505966,3.4504352,5.3911424,5.1216993,5.253863,4.9031606,5.048534,4.9126935,4.5087204,5.9893827,6.1561136,4.6692386,3.3065026,4.820882,4.6773,5.1280127,5.4675565,4.945487,4.084334,5.623253,6.144785,4.8675823
t268,9.746695,1.0487239,5.7903957,8.359566,4.299436,1.3726977,4.8582587,3.5803518,4.7522883,6.392414,3.7438123,4.3139915,4.5822287,6.7995324,3.4307334,4.367972,4.463141,5.313153,4.0055304,3.6951022,4.884523,4.922658,4.383148,5.5998597,5.200749,5.036711,4.512315,3.4235568,5.3923907,5.1221905,5.269372,4.8921514,5.0455933,4.900385,4.5644145,6.003785,6.16484,4.6613865,3.2986867,4.8147254,4.6701956,5.1294465,5.474641,4.948298,4.0701537,5.6414523,6.1588187,4.8662558
t201,9.686337,1.2057476,5.8488717,8.343897,4.2210574,1.5364451,4.941039,3.4493003,4.748769,6.356512,3.6509678,4.297967,4.5886264,6.682532,3.3887825,4.362967,4.4740243,5.299073,4.0200434,3.6750305,4.949546,4.9368587,4.368021,5.6438255,5.1332216,5.022684,4.525573,3.5005631,5.4064255,5.1496587,5.2167583,4.914964,5.007305,4.953589,4.4319396,5.939101,6.1487045,4.7212744,3.340728,4.820092,4.7327776,5.090398,5.4128923,4.918719,4.1363783,5.5899954,6.106968,4.8276153
t192,9.697365,1.3193301,5.840112,8.466612,4.1536407,1.5993272,4.8568244,3.4087946,4.753608,6.3748775,3.5440571,4.2820086,4.623468,6.6718674,3.3462358,4.403258,4.4936657,5.306514,4.035743,3.6233149,4.98437,4.939182,4.3319826,5.647384,5.0661716,4.99828,4.548234,3.5155005,5.4389257,5.18338,5.2004375,4.9163823,4.950895,4.98122,4.41109,5.907288,6.1534696,4.778828,3.3667417,4.8172755,4.802835,5.051278,5.3461885,4.894853,4.1764073,5.5857286,6.0771236,4.7794075
t124,9.758378,1.5116332,5.630801,8.959406,3.9114556,1.5384592,4.466229,3.4749143,4.7832575,6.4726434,3.1436353,4.2494116,4.7613897,6.7323313,3.1462207,4.596698,4.59768,5.336278,4.106135,3.3703797,5.1509266,4.9040704,4.117877,5.6859884,4.8171363,4.896167,4.6573114,3.583436,5.614389,5.3153005,5.101592,4.9284987,4.704169,5.1344967,4.556874,5.745005,6.1975155,4.9978404,3.4791873,4.8115215,5.0748024,4.8838034,5.0929365,4.769348,4.380038,5.538945,5.981509,4.5484915
t128,9.653531,1.3766052,5.498275,9.232336,3.8366637,1.2027367,4.305137,3.6251395,4.874861,6.578069,2.8898046,4.240967,4.6992726,6.942698,3.0418148,4.76157,4.7364125,5.203288,4.127761,3.2035098,5.1626177,4.8368034,3.9791832,5.713557,4.7063236,4.9131184,4.7602534,3.616559,5.7002645,5.3449397,5.0501456,4.8869414,4.529221,5.279032,4.7386727,5.652149,6.2366276,5.111894,3.5427089,4.728225,5.143451,4.7617803,4.9988604,4.7566285,4.5056825,5.425501,5.9691753,4.4120774
t129,9.637669,1.3263433,5.4896197,9.254269,3.8385406,1.1342038,4.299661,3.653394,4.8899693,6.5858927,2.8699696,4.2395444,4.6805253,6.981064,3.0390394,4.7733493,4.747298,5.1833,4.1258163,3.192357,5.1572404,4.825868,3.9659655,5.719386,4.709832,4.9228396,4.766901,3.6168406,5.7065024,5.3398995,5.050467,4.8810916,4.519435,5.2899656,4.764547,5.647598,6.240215,5.1083784,3.5444274,4.7184124,5.136821,4.7540755,5.001264,4.7602825,4.5125947,5.4118896,5.9771123,4.40589
t123,9.721404,1.5379475,5.5055985,9.207101,3.801273,1.3837333,4.2988048,3.561125,4.841628,6.560418,2.9045088,4.2322745,4.77644,6.8414106,3.0327177,4.7350597,4.706476,5.2710733,4.140531,3.219589,5.2029133,4.8667192,3.9890597,5.704859,4.6836295,4.8745418,4.7471647,3.6248324,5.6967616,5.3762765,5.0398173,4.9076076,4.5428343,5.252363,4.6842446,5.649662,6.226131,5.1296315,3.551028,4.7644715,5.200225,4.7737145,4.9655366,4.7310414,4.502903,5.471236,5.9307885,4.412308
t111,9.813052,1.853611,5.4955144,9.274952,3.6927462,1.6562378,4.2193217,3.441262,4.7731123,6.549279,2.8270493,4.2287908,4.922682,6.7090473,2.9498928,4.7594376,4.7204328,5.3570776,4.2075067,3.182464,5.286831,4.941263,4.002861,5.6837068,4.5485477,4.785066,4.780792,3.6823642,5.703778,5.4795074,4.9667044,4.931791,4.469878,5.2810597,4.6298423,5.60684,6.210768,5.2668467,3.6032114,4.799824,5.3493056,4.7223806,4.8260098,4.664719,4.551419,5.5130115,5.80097,4.340861
t112,9.754489,1.6962597,5.4970074,9.277278,3.7294872,1.4938042,4.2478714,3.5061226,4.8076005,6.548349,2.8317316,4.229803,4.8449974,6.793888,2.9773526,4.7682934,4.7355175,5.294613,4.1890564,3.1846042,5.2451925,4.912197,3.9962723,5.6998963,4.5897813,4.831756,4.7827325,3.6743782,5.704561,5.4350758,4.9861536,4.914431,4.474615,5.294652,4.6747146,5.621417,6.214197,5.227394,3.5828972,4.764639,5.2811685,4.7236156,4.8775635,4.692699,4.5356016,5.4712095,5.8498163,4.359759
t92,9.819518,2.0056803,5.501102,9.276418,3.6361265,1.8246094,4.1581507,3.3779094,4.7298093,6.56142,2.7999191,4.2443285,5.005719,6.639409,2.885269,4.7896714,4.738988,5.3995433,4.2579274,3.1592352,5.3416853,4.992897,4.029485,5.662526,4.479343,4.712006,4.818498,3.7095275,5.703228,5.559371,4.9105244,4.9363403,4.434584,5.2970295,4.6076193,5.560928,6.2104793,5.3208776,3.6624305,4.8162656,5.4206686,4.6947064,4.7453823,4.623105,4.604713,5.549808,5.7186093,4.2864957
t96,9.838614,1.9652416,5.494735,9.374927,3.6215973,1.6936107,4.179043,3.4308603,4.759914,6.506081,2.725979,4.220579,4.9412537,6.7082686,2.8960464,4.816651,4.7815146,5.3335958,4.268999,3.1354396,5.3032656,4.980876,4.014648,5.7056665,4.443842,4.7754755,4.8355284,3.7690144,5.7146797,5.522294,4.8962493,4.9263663,4.3675227,5.354731,4.667353,5.5828223,6.17987,5.3798103,3.6272793,4.7577267,5.38948,4.6412606,4.746996,4.63108,4.577379,5.467469,5.723261,4.277887
t97,9.847533,1.9482795,5.487938,9.400101,3.6169608,1.6435599,4.1776667,3.4506943,4.774896,6.501075,2.7076435,4.2182446,4.9255395,6.722881,2.8918097,4.830475,4.795637,5.318197,4.2758207,3.126329,5.29652,4.9728026,4.007218,5.7138557,4.435692,4.7880507,4.845628,3.7799993,5.7192016,5.5184965,4.8905396,4.919924,4.3518457,5.35811,4.6831136,5.583133,6.17655,5.3950715,3.6242085,4.741378,5.3795085,4.625552,4.7453246,4.6318164,4.5767293,5.4485464,5.726833,4.2681623
t170,9.146916,0.9703643,5.2749157,9.603715,4.263188,0.40044665,3.9121528,3.9608924,4.9888444,7.4835277,2.6752028,4.904813,4.3687444,7.4655924,2.4735556,5.5744777,5.5244117,4.6563168,4.3992014,2.9627512,4.9498177,4.68635,3.9823523,5.070262,4.5691824,4.6059055,5.3809958,3.2758834,5.521056,5.7169237,4.8486543,4.45942,4.3044567,5.4622035,5.1726084,5.3194737,6.7829814,5.3614693,4.076604,4.4532137,4.992208,4.508446,4.8545504,4.985806,5.0462,5.291608,5.9040947,3.9117305
t171,9.1471615,0.97766536,5.2779503,9.602424,4.260183,0.41044486,3.91053,3.955005,4.979547,7.497559,2.6763418,4.9177794,4.374503,7.463467,2.4677696,5.587809,5.5378327,4.6536403,4.405087,2.9632714,4.9527826,4.693522,3.9901488,5.0566435,4.5586624,4.598388,5.3909793,3.2780561,5.5195937,5.723103,4.843327,4.460072,4.302176,5.4626546,5.1685734,5.3180847,6.788474,5.372699,4.080844,4.45622,4.9983983,4.5068865,4.847098,4.9829683,5.04656,5.296616,5.8940525,3.9107776
