"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107"
"t9",0.100444665529857,0.0114644172193501,-0.0723677030809569,-0.0461129556943249,0.0419035406115437,0.00269450840610325,-0.00735212286595568,-0.000394365302285916,0.00721173779995989,0.0943618990842032,-0.441575651395218,0.00494917064764476,-0.229598262363016,-0.00607752644007102,-0.00446654150490829,-0.00484166719951984,0.0302247906006557,-0.0011875201158565,-0.00506950199071842,0.000524929875857382,0.00120287361792085,-0.00348632592000635,0.0419499693366778,0.00340067425376705,1.42902039161375e-05,0.000823724485180992,-0.00068325214279973,0.0096883081718836,-0.0005494918472509,-0.000483345223244363,-0.00113356685536705,-0.813247748957455,-6.32588535292652e-06,0.224119438005272,3.00542139750542e-15,-0.000329270606979203,0.00138133752015311,0.00171151588174779,-9.59706445318106e-05,-1.54753271491013e-15,1.87665226621913e-06,0.00593562207973309,-2.15136577850363e-05,-0.00307390177063771,-2.84668454809633e-06,-9.39101578023528e-06,-0.00311983364332219,0.000263706607179196,-0.000560779987151648,5.17148373082724e-05,2.63833307983462e-05,7.86650044047385e-08,-8.54564687931013e-05,-0.000223678202260889,1.90562543079315e-07,-4.6281515996352e-08,3.08385320261792e-05,-1.65345554411751e-16,2.89092713143391e-08,-8.36424321215969e-16,2.68371464727999e-06,7.44663417823242e-06,-6.51920933505744e-17,-7.38513983299622e-08,0.000978873631057151,4.09043941742635e-06,-5.94560154102601e-07,2.16690678677176e-07,-1.24770326879126e-16,2.17994634016031e-06,-2.9036311168049e-16,-1.25725165329004e-16,-1.70294341822009e-16,-2.02513770312204e-06,1.1551561633132e-16,-3.48517808784386e-16,-6.26357769264698e-06,-5.46843862808554e-07,9.42679470399702e-07,-0.000186532182986448,1.01650467772045e-07,2.93212947523242e-16,4.35569661189102e-06,1.97273565193542e-16,-1.15112952468538e-06,5.91583960748108e-16,-0.00154713601692829,5.77186089570937e-07,-0.000120471372010393,-1.52256592454017e-07,-6.5596451575135e-16,6.71765108803579e-08,6.69433972793548e-15,1.44352683508113e-15,-1.13093383555054e-15,-2.59874577277429e-16,1.89388689260167e-16,-4.60083420470867e-16,4.57399564978025e-08,-1.39824684079374e-15,-2.14409933917822e-15,2.4144372064837e-15,4.28772601099833e-15,-2.40995772043858e-15,1.03750271063597e-14,1.45186956910772e-15,-0.0966736489045654
"t18",0.100642485755834,0.0115568869519905,-0.0730064763551857,-0.046798036009343,0.0429121438434288,0.00276439062686722,-0.00759017343630114,-0.000411620710310276,0.00760614911729162,0.100717671524547,-0.47201892571938,0.00552570736902493,-0.256732780889719,-0.00688549705774393,-0.00512337923584369,-0.00567951900383277,0.0360585442119638,-0.00142594106735518,-0.00616988902582903,0.000643825098820331,0.00156307969741059,-0.0046198839322347,0.058603469824575,0.00476319126463724,2.01707990759009e-05,0.00120420220686075,-0.00136190933642553,0.0273667646952496,0.00250595558860818,0.000388918951492183,0.000639086333370418,0.40119068076518,-1.69275450935282e-06,0.0732011374989544,2.66942899377641e-16,-0.00013530579873655,0.000587603446905352,0.000731305844292356,-4.59379467130372e-05,0.707106781186548,9.46147086196861e-07,0.00306512322867815,-1.19851121278024e-05,-0.00180599368277626,-1.75071627474464e-06,-5.9939908740197e-06,-0.00201037343618277,0.00017030591038898,-0.000371945501184387,3.46551299886659e-05,1.78163132417343e-05,5.31975285811757e-08,-5.79222780115779e-05,-0.000151750332113034,1.29840668344875e-07,-3.19429379249531e-08,2.13043289986146e-05,-4.23873594748643e-16,2.04750474247106e-08,3.72556567130231e-16,1.93246539405929e-06,5.38575145417212e-06,-1.23297159713484e-16,-5.45846648073926e-08,0.000723906827100488,3.04592598088467e-06,-4.45956099853978e-07,1.62616871005983e-07,1.56971822819257e-16,1.65352138744638e-06,-2.55101534594988e-16,-2.38173478176561e-16,-3.34232413727112e-16,-1.55640802296144e-06,-1.13808420722626e-16,-4.61291189172291e-16,-4.90076689741212e-06,-4.28391241148931e-07,7.39604317538628e-07,-0.000147734326020134,8.08988168200095e-08,8.92867674042481e-17,3.47443578400684e-06,1.91978531297953e-16,-9.20778840510827e-07,5.52430994526576e-16,-0.00124107059601354,4.63512031461689e-07,-9.67580219390439e-05,-1.22437941759429e-07,-4.90430111183387e-16,5.41826874553584e-08,7.59254799468015e-15,1.60665309023766e-15,-9.98695445535928e-16,-2.07128012176821e-17,3.01430070841413e-16,-3.55776520816815e-16,3.7302611111443e-08,-1.77509876757238e-15,-2.30813800777555e-15,1.26323516852711e-15,4.09652460191983e-15,-1.98767381844948e-15,1.0446273436812e-14,1.6367617022622e-15,-0.0966736489045651
"t19",0.100642485755834,0.0115568869519905,-0.0730064763551857,-0.046798036009343,0.0429121438434288,0.00276439062686712,-0.00759017343630111,-0.000411620710310166,0.00760614911729162,0.100717671524547,-0.47201892571938,0.00552570736902518,-0.256732780889719,-0.00688549705774417,-0.00512337923584301,-0.00567951900383275,0.0360585442119634,-0.00142594106735499,-0.0061698890258289,0.000643825098820122,0.00156307969741074,-0.00461988393223415,0.0586034698245746,0.00476319126463587,2.01707990758279e-05,0.0012042022068607,-0.00136190933642576,0.0273667646952491,0.00250595558860816,0.000388918951491399,0.000639086333369539,0.401190680765181,-1.69275451025896e-06,0.0732011374989486,1.02695502542227e-15,-0.00013530579874268,0.0005876034469256,0.000731305844296994,-4.59379467006582e-05,-0.707106781186547,9.46147116748011e-07,0.00306512322869011,-1.1985112130856e-05,-0.00180599368277609,-1.75071627087e-06,-5.99399087568156e-06,-0.00201037343618323,0.000170305910390048,-0.000371945501185047,3.46551299884404e-05,1.78163132415115e-05,5.31975305072152e-08,-5.79222780098638e-05,-0.000151750332110316,1.29840668095456e-07,-3.19429366603396e-08,2.13043289989892e-05,-3.48412866304593e-16,2.04750480184181e-08,5.52898734226363e-16,1.9324653936638e-06,5.38575145412385e-06,-6.77860084767719e-17,-5.45846645698648e-08,0.000723906827100222,3.04592598040843e-06,-4.45956101667198e-07,1.62616870781994e-07,-3.25235024404031e-16,1.65352138670132e-06,-6.27795940498598e-17,-3.90829144061835e-16,-2.27546919961841e-16,-1.55640802248082e-06,2.72621964175307e-16,2.83345108411955e-17,-4.90076690004131e-06,-4.28391240559227e-07,7.39604318221202e-07,-0.000147734326020392,8.08988158692642e-08,-2.17355350585616e-17,3.4744357842304e-06,3.51573091107129e-16,-9.2077883988632e-07,9.72234075707069e-16,-0.00124107059601365,4.6351203156141e-07,-9.67580219390018e-05,-1.22437941550521e-07,-4.36653683258686e-16,5.41826865983732e-08,9.01675596845711e-15,1.02985753447537e-15,-8.97714593902061e-16,3.82677969246061e-17,3.01430070841323e-16,-6.82880324634133e-16,3.73026116653343e-08,-1.24080393698086e-15,-1.64914949554299e-15,2.82101684984399e-15,4.17285877631464e-15,-2.8940668346474e-15,1.03630067038246e-14,1.37041933761876e-15,-0.096673648904566
"t48",0.10876670555,0.0172347008329036,-0.114781405214487,-0.138282382689037,-0.199774214156131,-0.00802846339448425,0.00895411646233503,0.000204271997010541,-0.00207650036687925,-0.0147613951061721,0.0639428786348492,0.000154959409055221,-0.00802236583764118,-0.000399786980433695,-0.00045128161685223,-0.331700652777537,8.2733926198121e-05,-3.23349914552998e-05,-0.0002733553490238,3.32785768338622e-05,0.000119216672457647,-0.000369648786148334,0.00503898410334678,0.000410486789984878,1.74900507467287e-06,0.000106566214078661,-0.000120497606202248,0.00228077582345129,0.00015326935889656,1.07540146534022e-05,7.6682046166968e-06,0.001906123034822,-2.10977399381903e-07,0.00739034200398969,2.1586440921315e-16,-9.72739120743728e-06,3.93515776596909e-05,4.85012736698206e-05,-2.26916755435153e-06,1.635250228562e-16,4.76809305937655e-08,-0.00545534096064759,8.83833469746912e-09,1.82514427231288e-05,-6.5370222601484e-08,4.67967400937051e-06,0.000944863764123355,-7.57571506942435e-05,0.000145029197144749,-1.44135761992491e-05,-0.000690128464474112,-2.36928816435669e-08,2.66256147291081e-05,7.05408984633744e-05,-6.356256619628e-08,1.86869309679039e-08,-1.26461896379792e-05,-2.66560610113229e-16,-1.98988134778615e-08,-2.96730660181198e-16,-3.15213253275377e-06,-1.06274164844851e-05,-9.52165316518239e-15,4.23036891467244e-06,-0.885921398676363,2.10994597549785e-05,-1.53320502681341e-06,5.39754792645963e-07,-1.03959869017582e-15,3.27684322390555e-06,7.05149516765715e-16,-2.97873513906776e-15,2.59909300502888e-16,-2.12262596060678e-06,4.01626547866281e-16,-1.10468233608552e-15,-4.95911457231509e-06,-4.27978565415814e-07,7.28904340371017e-07,-0.0784692383884172,6.4244027339672e-08,-5.35080613568991e-16,2.89556516474602e-06,2.83594820570874e-16,-8.71855654947015e-07,1.21739426157741e-15,-0.0253020551214276,2.94732659194723e-09,-7.83446809694588e-06,-4.64483482455613e-08,-9.00179043506284e-17,2.85712018471004e-08,9.43005882217826e-15,9.59674498204234e-17,-7.19359296625724e-17,-2.67055137735339e-16,1.60635829786528e-15,-1.65411399484767e-16,2.10979799187733e-08,-3.23966123378245e-15,-2.38024552895594e-15,2.31343878548155e-15,4.06882353114801e-15,-1.37430091490329e-15,1.03164597946247e-14,1.59538130373887e-15,-0.096673648904565
"t67",0.109066990075007,0.017426764321641,-0.116178694588578,-0.141075941802022,-0.206175252807823,-0.00830446634049678,0.00933286247010295,0.000215657225185245,-0.00221777023489228,-0.0159654915355796,0.0692639848711547,0.00017478024084373,-0.00906006158597045,-0.000456373390042464,-0.000520142103889621,-0.388595362131715,9.80354482089528e-05,-3.84763136312098e-05,-0.000328019677220465,4.0119290935039e-05,0.00014826568466946,-0.000464007355587288,0.00646877490490773,0.000527502633999261,2.25428140980741e-06,0.000139112128688085,-0.000169524842567111,0.00334904765761073,0.000247642463398785,1.86491879032315e-05,1.35557126658241e-05,0.00339368428319804,-4.75694474240767e-07,0.0177401670159399,3.40760071815332e-16,-2.68791833145619e-05,0.000112541105122266,0.00013938036525566,-7.73371195141731e-06,-3.67111287426291e-16,1.84870101188308e-07,-0.0229052860126511,5.71609727860207e-08,0.000279659480402846,1.32965573093388e-06,-2.48287245102887e-05,-0.00402321795424143,0.000307389873774715,-0.000347894602242476,2.8665051545555e-05,0.00119557153594795,4.00059733676496e-08,-4.31573881295488e-05,-0.000112443063387904,9.37943673664657e-08,-2.18164246616054e-08,1.4510388785385e-05,-6.76988075966701e-16,1.39987359900955e-08,2.17261542426277e-16,1.51730331093388e-06,4.56758821226782e-06,1.98374225557924e-15,-9.04028398418149e-07,0.185051519958749,-3.22459646118187e-06,1.53361986431413e-07,-5.2052115256468e-08,-1.94124981579444e-16,-1.04394298776746e-07,-4.1155697567077e-16,-6.4150596296297e-16,-4.94431938160786e-16,-4.14465117542693e-08,2.02879219885235e-16,5.49528857946963e-16,3.11334490430489e-07,3.91470689194316e-08,-1.01413871576595e-07,0.843053666838564,8.18612522483836e-08,5.01389595932347e-15,2.8235969200624e-06,-4.77676359125272e-16,-7.08081700966353e-07,-5.3011237715077e-15,-0.0183897760627722,2.07784922830075e-09,-5.50479547048943e-06,-3.17401786629802e-08,2.53153389599203e-16,1.85928632899722e-08,-2.58316542353175e-15,-1.70089573986938e-15,-1.69099592239888e-15,4.10171140428477e-16,1.25879594946374e-15,-1.01588889097118e-15,1.29022907697708e-08,-2.45888071616008e-15,-1.6433831538685e-15,4.70965870135451e-16,4.94744855996636e-15,-1.4334529655499e-15,1.05565988255243e-14,1.41137554202121e-15,-0.0966736489045539
"t85",0.109156235688622,0.0174836125304019,-0.116592068075299,-0.141899235307406,-0.208051419020919,-0.00838527824385694,0.00944336595486439,0.00021895974867695,-0.00225853886258722,-0.0163110893086395,0.0707902490382064,0.00018037193247157,-0.00935266040572585,-0.000472262298256235,-0.000539406206350844,-0.404415133834834,0.000102272412024746,-4.01742661609464e-05,-0.000343088030989171,4.2001866951271e-05,0.000156175413565268,-0.000489621483029827,0.00685410738647186,0.000559028492534109,2.39028330424632e-06,0.000147837738442266,-0.0001823871960686,0.00362615969732863,0.000271571328939017,2.06213530964962e-05,1.50207845891256e-05,0.00376334223727013,-5.3894413674438e-07,0.0201920273923552,2.93024862771304e-16,-3.08741000127587e-05,0.000129524791707608,0.000160458159389804,-8.98065734389331e-06,-3.45210664452515e-16,2.15853332632905e-07,-0.0268239800252239,6.77623583314902e-08,0.000335653550101912,1.61986770657525e-06,-3.076419490761e-05,-0.00501180065163817,0.000383427956824422,-0.000442084128971211,3.67480526448712e-05,0.00154400663407743,5.17403119999538e-08,-5.59486147165572e-05,-0.000145914114109891,1.22291551043399e-07,-2.8904513194386e-08,1.92495832041096e-05,-5.04458413456386e-16,1.93805353221177e-08,-9.14964931687396e-17,2.18990541233416e-06,6.68408259736948e-06,3.11482551680147e-15,-1.4573658247743e-06,0.299338418661945,-5.47055928623073e-06,2.77711762064568e-07,-9.478167542842e-08,1.75149713030044e-16,-2.2049694644433e-07,-6.52917424214266e-18,1.08311067972806e-15,-1.51076097474968e-16,-1.29429726350216e-07,-1.3455006714776e-15,2.28464146753587e-16,-1.35903145716515e-06,-1.27247739379698e-07,2.41193190202941e-07,-0.376147863693476,-8.32464653503961e-09,-1.43282580816181e-15,3.6262775842161e-08,-3.9773015361021e-16,-8.88835810224656e-08,-3.64635933206303e-15,-0.00403425815986577,5.21434449647726e-10,-1.40169346486336e-06,-9.11854795543971e-09,-1.75593252065964e-15,6.63815928897345e-09,-1.67512883684174e-14,7.46596194558544e-14,-0.707106781186548,-6.10422017089809e-15,-7.22030025827818e-16,1.1253864383134e-14,6.91424986012025e-09,-2.25082724912835e-15,-2.46087284256421e-15,7.21967643413711e-15,3.4296621316761e-15,4.75009010658051e-16,9.56546578157935e-15,1.83336990120919e-15,-0.0966736489045645
"t86",0.109156235688622,0.0174836125304019,-0.116592068075299,-0.141899235307406,-0.208051419020919,-0.00838527824385697,0.00944336595486452,0.000218959748677167,-0.00225853886258755,-0.0163110893086395,0.0707902490382062,0.000180371932471834,-0.00935266040572573,-0.000472262298256294,-0.000539406206350467,-0.404415133834834,0.00010227241202488,-4.01742661608519e-05,-0.000343088030989538,4.20018669511106e-05,0.000156175413565511,-0.000489621483029109,0.0068541073864718,0.000559028492533194,2.39028330438032e-06,0.000147837738442257,-0.000182387196068538,0.00362615969732874,0.000271571328938674,2.06213530959116e-05,1.50207845890677e-05,0.00376334223727005,-5.38944136434697e-07,0.0201920273923564,2.19818080563259e-16,-3.08741000131698e-05,0.000129524791707428,0.000160458159390171,-8.98065734469822e-06,-1.76091155662846e-16,2.15853332647976e-07,-0.0268239800252241,6.77623580107832e-08,0.000335653550101963,1.61986770538298e-06,-3.07641949072249e-05,-0.00501180065163721,0.000383427956823949,-0.000442084128971123,3.67480526446045e-05,0.00154400663407778,5.17403115931056e-08,-5.59486147166549e-05,-0.000145914114109281,1.22291550860585e-07,-2.89045114180292e-08,1.92495832042672e-05,-1.10868567440033e-17,1.93805384512743e-08,8.26780763122044e-17,2.18990541271339e-06,6.6840825978632e-06,3.29003270727222e-15,-1.4573658246422e-06,0.299338418661946,-5.47055928585127e-06,2.77711766407882e-07,-9.47816757224692e-08,-1.23156957814804e-16,-2.20496953140905e-07,-3.63619496096047e-16,1.39015673322786e-15,-5.04959000508198e-16,-1.29429722534247e-07,6.34045994052606e-16,-9.42047576396407e-16,-1.3590314626588e-06,-1.27247737687956e-07,2.41193186777669e-07,-0.376147863693475,-8.3246486939555e-09,-2.43896542418844e-15,3.62627741891296e-08,1.04555987654089e-15,-8.88835856020814e-08,1.70593000600972e-14,-0.00403425815986421,5.21428165131243e-10,-1.40169346730738e-06,-9.11854924135092e-09,-4.23664559381243e-16,6.63817938195275e-09,4.00851915984867e-14,-6.89754843550252e-14,0.707106781186546,6.46211636939689e-15,6.51870967146617e-16,-1.2105799770563e-14,6.91423598045711e-09,2.0833793574542e-15,-2.22127054410647e-15,-1.7523134187774e-15,4.41889932348465e-15,-6.94960746652273e-15,1.10572366961218e-14,1.14789220763691e-15,-0.0966736489045775
"t46",0.108358213936939,0.0169679766883766,-0.112835771874242,-0.134306779123698,-0.190332940278203,-0.00761825766152443,0.00837561841473694,0.000185948219653339,-0.0018361087600738,-0.0125589914368294,0.0541151683591583,0.000100901569335808,-0.00513826937736665,-0.000209749450106446,-0.000157713906137408,0.201817509438588,0.00425234853015675,-0.000155459975776471,-0.000628658769060941,6.45235209063878e-05,0.000151546865791493,-0.000444817859263192,0.00550752626809282,0.00044701778147261,1.885089172687e-06,0.000110272420616716,-0.000102311645855847,0.00172116031956589,7.95401884968529e-05,3.22848099163723e-06,1.7766761817794e-06,0.000391023076759704,2.55711157669353e-07,-0.0137944665759897,-4.46620884582665e-16,4.08433037824094e-05,-0.000198729004380421,-0.000251349986254782,3.02200607625105e-05,3.55341544931519e-15,-1.55274111675942e-06,0.414563092567718,3.73639403120855e-07,0.000899589087765122,2.86486141757593e-06,-4.05064555108244e-05,-0.006122600023804,0.000460271073316165,-0.000427528116153858,3.27961693099884e-05,0.0139579372139909,3.61286111006354e-08,-4.15514429918356e-05,-0.000108417507596965,8.84827765144339e-08,-1.82080298980619e-08,1.19862294736374e-05,-6.91754076053196e-16,8.13901305871626e-09,1.64356515593126e-15,5.97358771518307e-07,1.5475596490977e-06,-1.06411077005598e-15,-2.90481821408609e-08,0.00438146156243183,2.42359634160723e-07,-2.09292617013232e-08,7.09873180677099e-09,-3.06931075367708e-15,-6.32504146991382e-08,2.12552713279702e-16,6.9436280554661e-16,1.06378420995004e-15,2.93796213034244e-07,-1.65910124960143e-15,2.68253557147985e-15,3.03399898799513e-06,2.87658082803792e-07,-5.5001824964277e-07,0.00676536206577999,-2.20379002765193e-07,-2.6766147503326e-15,-1.38001140272777e-05,1.07580249804341e-14,7.48481591115205e-06,-1.03370635484164e-13,0.833813818554176,1.08209266097349e-05,-0.00201039960535992,-1.27202477293851e-06,-8.60220642517e-15,2.62004024142262e-07,2.25446392580383e-14,-6.1849712355279e-15,-1.67119960209727e-15,-5.84244766644797e-15,-9.08494504066257e-15,-2.80138107039875e-15,6.75660677364789e-08,3.61552225946368e-15,3.51360810235401e-15,-1.4709119527529e-15,6.43542617894873e-15,-1.47690457926895e-15,1.0282996578072e-14,3.96616115751996e-15,-0.0966736489045786
"t47",0.10869729865195,0.0171801966546421,-0.11437553138126,-0.137319929524358,-0.197014100106662,-0.00790441810378172,0.0087592631729406,0.000197004586262313,-0.001967586931032,-0.0136216425520471,0.0587781941830966,0.000113659805565587,-0.00579432585753765,-0.000238698467020922,-0.00018092497638435,0.234595668268563,0.00498754796120836,-0.000182931662844446,-0.000744528437530853,7.66846365696881e-05,0.000184249056589494,-0.000544342535232192,0.00684367718361226,0.000555847300298826,2.34866452707798e-06,0.000138540801507725,-0.000134507382599115,0.00231643086169208,0.000112179343458403,4.69379111521983e-06,2.60304133672907e-06,0.000574502910536387,4.06413777950441e-07,-0.0222986887468841,-1.3924043346298e-15,6.82664102092615e-05,-0.000334593351910148,-0.000423613637817861,5.2577804669135e-05,6.46675620055986e-15,-2.75635314431206e-06,0.74404374952869,7.01507763419072e-07,0.00176825239119782,5.95341213499356e-06,-8.9708463861536e-05,-0.0138377289111434,0.00104549277835417,-0.00104254432299185,8.27430956570116e-05,0.0362370322638475,9.43293383451503e-08,-0.000109499914790705,-0.000286823617100003,2.38481631932006e-07,-5.23038131642478e-08,3.46099080249908e-05,-1.80729885208833e-16,2.8026616952793e-08,-5.09109249604032e-16,2.47056982178795e-06,6.82382192390804e-06,7.27686995332195e-16,-2.15149026586442e-07,0.0331557496488369,2.56695641882378e-06,-4.29031751198817e-07,1.57103852168549e-07,1.94466190393434e-15,1.68559908847964e-06,-5.55493948335429e-16,-1.09469686230472e-15,-1.33249755152759e-15,-1.6886464812494e-06,1.29812836627232e-15,-2.19916984028968e-15,-6.43951392275029e-06,-5.76041769999869e-07,1.02619361670739e-06,-0.00818743765402105,2.12557808265014e-07,1.91743204525108e-15,1.19178405661548e-05,-6.89751313098385e-15,-5.6290264759913e-06,6.95398022166176e-14,-0.540447361892619,-6.60780058146321e-06,0.00121867184471706,7.19617709328045e-07,4.51334959029944e-15,-1.24141864345055e-07,-8.98306980670751e-16,5.43289246277438e-15,-1.04506910056837e-16,3.93115769349668e-15,7.22215866981514e-15,1.00705221153444e-15,-1.33149663162031e-08,-3.85616698461316e-15,-5.61014281075061e-15,4.13100505178194e-15,2.71461477811916e-15,-2.51708319440589e-15,1.03515402658304e-14,-2.65362047252344e-16,-0.0966736489045511
"t43",0.108928330868775,0.0173303485338006,-0.115469961029954,-0.139538773785537,-0.20219211474673,-0.0081284150860071,0.00906976697647883,0.000206464482018999,-0.00208582014425029,-0.0146299516867226,0.0632314130463935,0.000128103174799142,-0.00654100946563678,-0.000273157874222314,-0.000209687477652044,0.278072859863083,0.00601031574758697,-0.000221826059747298,-0.000914469180622749,9.48725075966723e-05,0.000240058930722764,-0.000721098965003227,0.00945981726612514,0.000769896410445333,3.27245375820034e-06,0.000198146701065698,-0.000231117137355223,0.00455462264532669,0.000342769497346145,2.64815481293671e-05,1.94111385649291e-05,0.00487546884556489,-7.98267398362344e-07,0.0315833331599332,6.10773811749295e-16,-5.68516068185417e-05,0.000250954258328981,0.000313253925306196,-2.51920656921534e-05,-2.31109750839104e-15,1.00920409354139e-06,-0.234662867900103,-1.13372322375774e-07,-0.000109485177686279,8.6628597356891e-08,-5.52754910046211e-06,-0.000942695905013931,7.21272219241909e-05,-2.27295715441968e-05,-1.34935386072073e-05,-0.513361591118935,2.33191827415012e-07,-0.000110221119256672,-0.000241241548800993,1.28404398748554e-07,-1.91859753743973e-08,1.25560684322656e-05,-2.32279253480999e-15,9.28485431879903e-09,-1.82883906425216e-15,8.28760981231698e-07,2.3016247290205e-06,6.07605342071996e-16,-7.44732416348149e-08,0.0114826439522383,8.93500732908009e-07,-1.49671719900041e-07,5.48078429161197e-08,0.707106781186547,5.84864674412074e-07,2.27959413293547e-15,-1.48046950047141e-15,3.93707602671783e-16,-5.69726803989816e-07,-5.78607205877734e-16,1.66089063844792e-16,-1.93326200382963e-06,-1.70487585825475e-07,2.97914785918975e-07,-0.00197626225742665,4.30975720880319e-08,-4.45243432996316e-16,2.14202448033088e-06,-3.43863485889071e-16,-8.23756722627243e-07,9.36467632879559e-15,-0.0561822029020786,-5.60605265517458e-07,0.000100414040330342,4.20204724500857e-08,-8.43344205860747e-18,1.52865792199577e-09,8.4497182463531e-15,4.13938616229996e-15,-6.36173522358839e-16,1.7284319254605e-16,-1.57996253243913e-16,-8.36732786766901e-16,8.61796930503782e-09,-2.00054199394037e-15,-2.12351267083299e-15,2.01886342801996e-15,4.48348010636327e-15,-3.00026344345451e-15,1.02268810950873e-14,1.58661833741765e-15,-0.0966736489045726
"t44",0.108928330868774,0.0173303485338006,-0.115469961029953,-0.139538773785537,-0.20219211474673,-0.00812841508600719,0.00906976697647885,0.000206464482018939,-0.00208582014425003,-0.0146299516867224,0.0632314130463932,0.000128103174799314,-0.00654100946563675,-0.000273157874222118,-0.000209687477652424,0.278072859863083,0.00601031574758637,-0.000221826059747212,-0.000914469180622782,9.48725075961779e-05,0.000240058930722661,-0.000721098965003344,0.0094598172661253,0.000769896410445146,3.27245375839868e-06,0.000198146701065559,-0.000231117137355404,0.00455462264532727,0.000342769497345861,2.64815481281337e-05,1.94111385645971e-05,0.00487546884556505,-7.98267398927148e-07,0.0315833331599341,2.82770373891709e-16,-5.68516068182121e-05,0.000250954258329633,0.000313253925306671,-2.51920656932497e-05,-1.51525829961285e-15,1.00920409332204e-06,-0.234662867900103,-1.13372322328394e-07,-0.000109485177686448,8.66286003137001e-08,-5.52754910364012e-06,-0.000942695905015034,7.21272219240164e-05,-2.27295715430326e-05,-1.34935386077693e-05,-0.513361591118934,2.33191825238322e-07,-0.000110221119257181,-0.000241241548801341,1.28404399135485e-07,-1.91859828423818e-08,1.25560684326453e-05,3.62559696503001e-16,9.28485788449772e-09,1.20992525524519e-15,8.28760982333201e-07,2.30162473229662e-06,3.17906521454379e-16,-7.44732389601838e-08,0.0114826439522396,8.93500739639118e-07,-1.49671754211787e-07,5.4807847259453e-08,-0.707106781186548,5.84864758976754e-07,-3.27535026601974e-15,1.30202695500297e-15,-7.44270997545062e-16,-5.69726805336795e-07,9.15501194512344e-16,-9.45868745201753e-16,-1.93326200064868e-06,-1.70487595694479e-07,2.97914785760069e-07,-0.00197626225742683,4.30975713059782e-08,1.03274096853625e-15,2.14202448083512e-06,-3.28250974543767e-16,-8.23756726671724e-07,6.75565222089038e-15,-0.0561822029020836,-5.60605263694744e-07,0.000100414040330815,4.2020472536068e-08,-7.7822380890918e-17,1.52866362624598e-09,8.04379295297452e-15,2.32788894400186e-16,-6.6575583879487e-16,3.93153074964447e-16,1.81611906241696e-15,4.64856947874631e-17,8.61796931984777e-09,-2.11850319030131e-15,-2.00340334241418e-15,3.0495663390618e-16,4.12955184250809e-15,-2.82679109585674e-15,1.05772957128131e-14,1.04257909027876e-15,-0.0966736489045683
"t49",0.108967546299094,0.0173554465944724,-0.115652558155024,-0.139903767933238,-0.203026982019533,-0.00816439218960013,0.00911900504016237,0.000207933663591648,-0.00210385150160486,-0.0147808089405343,0.0638961671576796,0.000130139116273085,-0.00664608111791233,-0.000277938104610039,-0.000213627698674685,0.283907095140651,0.00614564684987978,-0.000226946358622136,-0.000936616546131827,9.72298081156325e-05,0.000247038150289301,-0.000742976091937554,0.00977583572097291,0.000795724329222021,3.38356990773834e-06,0.000205221078372602,-0.000241762724540738,0.0047916542677515,0.000365236297933809,2.84845184601256e-05,2.09327486742155e-05,0.00526262998020743,-8.88884583589231e-07,0.0354546242616532,1.3069092984632e-15,-6.49704407826631e-05,0.000288022388156201,0.000359739648166598,-2.95334247485818e-05,-2.62370362416598e-15,1.20083898134428e-06,-0.281699230477339,-1.42033594391984e-07,-0.000145385995899591,1.27711179312808e-07,-1.01336713409185e-05,-0.00194400485110447,0.000154120491157595,-0.000293278842897036,4.01354031588249e-05,0.485490037135211,-1.80271734889309e-07,6.07899969395372e-05,0.00011470636664115,-2.57622466405122e-08,-4.64581621090199e-09,3.29813541512836e-06,5.36010311370517e-16,5.42648105340946e-09,-7.18523324733998e-17,5.69245613783465e-07,1.6279264374415e-06,6.70196362362803e-17,-5.83244518115895e-08,0.00901057505594008,7.17030259626733e-07,-1.22579995347726e-07,4.49487831698418e-08,3.12901045694847e-15,4.91828290762617e-07,-0.707106781186547,-4.84847882797241e-15,1.10776449992723e-15,-4.91276985678994e-07,-1.27655441659924e-15,-6.10015663336064e-16,-1.71259832256149e-06,-1.51272415879831e-07,2.64853641558145e-07,-0.00177689330773395,3.8955765309607e-08,1.00036754114539e-16,1.94081193404347e-06,-2.42944122911282e-16,-7.48480812141336e-07,8.52989675956229e-15,-0.0511911470596444,-5.11341520924515e-07,9.16017028008653e-05,3.83775545282894e-08,-8.0145811855744e-17,1.39999878808273e-09,9.38153373253264e-15,2.89101947984087e-17,-1.21489942775226e-15,6.6686708443401e-16,1.36219484908189e-15,-4.17701159182062e-16,7.96746990555892e-09,-1.64464940661397e-15,-3.08964320634033e-15,3.15536107956843e-15,3.78954357398845e-15,-1.33506801986433e-15,1.03841666706218e-14,1.3085758319223e-15,-0.0966736489045654
