"","t18","t19","t24","t25","t12","t13","t4","t38","t39","t59","t60","t7","t16","t94","t95","t88","t89","t68","t31","t32","t46","t47","t6","t30","t53","t71","t74","t75","t45","t17","t90","t91","t48","t49","t29","t15","t26","t78","t79","t82","t83","t11","t1","t2","t9","t21","t98","t99","t27","t57","t58","t28","t40","t41","t92","t93","t35","t36","t42","t100","t101","t86","t87","t51","t52","t37","t54","t55","t14","t5","t84","t85","t69","t70","t63","t22","t23","t64","t65","t43","t44","t3","t8","t56","t76","t77","t72","t73","t10","t50","t80","t81","t96","t97","t33","t61","t62","t20","t34","t66","t67"
"t27",10.70932531062,10.70932531062,10.70932531052,10.70932531052,10.70932531042,10.70932531042,10.70932531042,10.70932531052,10.70932531052,10.70932531052,10.70932531052,10.70932531016,10.70932531056,10.70932531054,10.70932531054,10.70932531049,10.70932531049,10.70932531044,10.70932531046,10.70932531046,10.70932531056,10.70932531056,10.70932531072,10.70932531082,10.70932531086,10.70932531086,10.70932531085,10.70932531085,10.70932531092,10.70932531032,10.7093253105,10.7093253105,10.70932531012,10.70932531012,10.70932531002,10.70932531032,10.70932531052,10.70932531052,10.70932531052,10.70932531106,10.70932531106,10.70932531022,10.70932531032,10.70932531032,8.44440530642,8.44440530692,8.44440530692,8.44440530692,0,1.5529571506,1.5529571506,3.1690699162,3.16906991618,3.16906991618,3.16906991615,3.16906991615,3.1690699162,3.1690699162,3.57233636458,3.57233636451,3.57233636451,3.57233636452,3.57233636452,3.57233636408,3.57233636408,3.57233636408,8.2529109419,8.2529109419,8.2529109419,8.2529109417,8.25291094185,8.25291094185,8.25291094184,8.25291094184,8.25291094185,8.25291094185,8.25291094185,8.25291094205,8.25291094205,8.2529109414,8.2529109414,8.2529109418,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094179,8.25291094179,8.25291094181,8.25291094201,8.25291094201,8.25291094201,8.25291094202,8.25291094202,8.25291094249,8.25291094239,8.25291094239,8.20276321352,8.25291094202,8.25291094202,8.25291094202
"t57",10.70932531062,10.70932531062,10.70932531052,10.70932531052,10.70932531042,10.70932531042,10.70932531042,10.70932531052,10.70932531052,10.70932531052,10.70932531052,10.70932531016,10.70932531056,10.70932531054,10.70932531054,10.70932531049,10.70932531049,10.70932531044,10.70932531046,10.70932531046,10.70932531056,10.70932531056,10.70932531072,10.70932531082,10.70932531086,10.70932531086,10.70932531085,10.70932531085,10.70932531092,10.70932531032,10.7093253105,10.7093253105,10.70932531012,10.70932531012,10.70932531002,10.70932531032,10.70932531052,10.70932531052,10.70932531052,10.70932531106,10.70932531106,10.70932531022,10.70932531032,10.70932531032,8.44440530642,8.44440530692,8.44440530692,8.44440530692,1.5529571506,0,0.5848947714,3.1690699162,3.16906991618,3.16906991618,3.16906991615,3.16906991615,3.1690699162,3.1690699162,3.57233636458,3.57233636451,3.57233636451,3.57233636452,3.57233636452,3.57233636408,3.57233636408,3.57233636408,8.2529109419,8.2529109419,8.2529109419,8.2529109417,8.25291094185,8.25291094185,8.25291094184,8.25291094184,8.25291094185,8.25291094185,8.25291094185,8.25291094205,8.25291094205,8.2529109414,8.2529109414,8.2529109418,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094179,8.25291094179,8.25291094181,8.25291094201,8.25291094201,8.25291094201,8.25291094202,8.25291094202,8.25291094249,8.25291094239,8.25291094239,8.20276321352,8.25291094202,8.25291094202,8.25291094202
"t58",10.70932531062,10.70932531062,10.70932531052,10.70932531052,10.70932531042,10.70932531042,10.70932531042,10.70932531052,10.70932531052,10.70932531052,10.70932531052,10.70932531016,10.70932531056,10.70932531054,10.70932531054,10.70932531049,10.70932531049,10.70932531044,10.70932531046,10.70932531046,10.70932531056,10.70932531056,10.70932531072,10.70932531082,10.70932531086,10.70932531086,10.70932531085,10.70932531085,10.70932531092,10.70932531032,10.7093253105,10.7093253105,10.70932531012,10.70932531012,10.70932531002,10.70932531032,10.70932531052,10.70932531052,10.70932531052,10.70932531106,10.70932531106,10.70932531022,10.70932531032,10.70932531032,8.44440530642,8.44440530692,8.44440530692,8.44440530692,1.5529571506,0.5848947714,0,3.1690699162,3.16906991618,3.16906991618,3.16906991615,3.16906991615,3.1690699162,3.1690699162,3.57233636458,3.57233636451,3.57233636451,3.57233636452,3.57233636452,3.57233636408,3.57233636408,3.57233636408,8.2529109419,8.2529109419,8.2529109419,8.2529109417,8.25291094185,8.25291094185,8.25291094184,8.25291094184,8.25291094185,8.25291094185,8.25291094185,8.25291094205,8.25291094205,8.2529109414,8.2529109414,8.2529109418,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094179,8.25291094179,8.25291094181,8.25291094201,8.25291094201,8.25291094201,8.25291094202,8.25291094202,8.25291094249,8.25291094239,8.25291094239,8.20276321352,8.25291094202,8.25291094202,8.25291094202
"t28",10.70932531062,10.70932531062,10.70932531052,10.70932531052,10.70932531042,10.70932531042,10.70932531042,10.70932531052,10.70932531052,10.70932531052,10.70932531052,10.70932531016,10.70932531056,10.70932531054,10.70932531054,10.70932531049,10.70932531049,10.70932531044,10.70932531046,10.70932531046,10.70932531056,10.70932531056,10.70932531072,10.70932531082,10.70932531086,10.70932531086,10.70932531085,10.70932531085,10.70932531092,10.70932531032,10.7093253105,10.7093253105,10.70932531012,10.70932531012,10.70932531002,10.70932531032,10.70932531052,10.70932531052,10.70932531052,10.70932531106,10.70932531106,10.70932531022,10.70932531032,10.70932531032,8.44440530642,8.44440530692,8.44440530692,8.44440530692,3.1690699162,3.1690699162,3.1690699162,0,1.44449354818,1.44449354818,1.44449354815,1.44449354815,1.4444935482,1.4444935482,3.57233636458,3.57233636451,3.57233636451,3.57233636452,3.57233636452,3.57233636408,3.57233636408,3.57233636408,8.2529109419,8.2529109419,8.2529109419,8.2529109417,8.25291094185,8.25291094185,8.25291094184,8.25291094184,8.25291094185,8.25291094185,8.25291094185,8.25291094205,8.25291094205,8.2529109414,8.2529109414,8.2529109418,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094179,8.25291094179,8.25291094181,8.25291094201,8.25291094201,8.25291094201,8.25291094202,8.25291094202,8.25291094249,8.25291094239,8.25291094239,8.20276321352,8.25291094202,8.25291094202,8.25291094202
"t40",10.7093253106,10.7093253106,10.7093253105,10.7093253105,10.7093253104,10.7093253104,10.7093253104,10.7093253105,10.7093253105,10.7093253105,10.7093253105,10.70932531014,10.70932531054,10.70932531052,10.70932531052,10.70932531047,10.70932531047,10.70932531042,10.70932531044,10.70932531044,10.70932531054,10.70932531054,10.7093253107,10.7093253108,10.70932531084,10.70932531084,10.70932531083,10.70932531083,10.7093253109,10.7093253103,10.70932531048,10.70932531048,10.7093253101,10.7093253101,10.70932531,10.7093253103,10.7093253105,10.7093253105,10.7093253105,10.70932531104,10.70932531104,10.7093253102,10.7093253103,10.7093253103,8.4444053064,8.4444053069,8.4444053069,8.4444053069,3.16906991618,3.16906991618,3.16906991618,1.44449354818,0,1.0547023824,1.13554052537,1.13554052537,1.31496898804,1.31496898804,3.57233636456,3.57233636449,3.57233636449,3.5723363645,3.5723363645,3.57233636406,3.57233636406,3.57233636406,8.25291094188,8.25291094188,8.25291094188,8.25291094168,8.25291094183,8.25291094183,8.25291094182,8.25291094182,8.25291094183,8.25291094183,8.25291094183,8.25291094203,8.25291094203,8.25291094138,8.25291094138,8.25291094178,8.25291094228,8.25291094228,8.25291094228,8.25291094228,8.25291094177,8.25291094177,8.25291094179,8.25291094199,8.25291094199,8.25291094199,8.252910942,8.252910942,8.25291094247,8.25291094237,8.25291094237,8.2027632135,8.252910942,8.252910942,8.252910942
"t41",10.7093253106,10.7093253106,10.7093253105,10.7093253105,10.7093253104,10.7093253104,10.7093253104,10.7093253105,10.7093253105,10.7093253105,10.7093253105,10.70932531014,10.70932531054,10.70932531052,10.70932531052,10.70932531047,10.70932531047,10.70932531042,10.70932531044,10.70932531044,10.70932531054,10.70932531054,10.7093253107,10.7093253108,10.70932531084,10.70932531084,10.70932531083,10.70932531083,10.7093253109,10.7093253103,10.70932531048,10.70932531048,10.7093253101,10.7093253101,10.70932531,10.7093253103,10.7093253105,10.7093253105,10.7093253105,10.70932531104,10.70932531104,10.7093253102,10.7093253103,10.7093253103,8.4444053064,8.4444053069,8.4444053069,8.4444053069,3.16906991618,3.16906991618,3.16906991618,1.44449354818,1.0547023824,0,1.13554052537,1.13554052537,1.31496898804,1.31496898804,3.57233636456,3.57233636449,3.57233636449,3.5723363645,3.5723363645,3.57233636406,3.57233636406,3.57233636406,8.25291094188,8.25291094188,8.25291094188,8.25291094168,8.25291094183,8.25291094183,8.25291094182,8.25291094182,8.25291094183,8.25291094183,8.25291094183,8.25291094203,8.25291094203,8.25291094138,8.25291094138,8.25291094178,8.25291094228,8.25291094228,8.25291094228,8.25291094228,8.25291094177,8.25291094177,8.25291094179,8.25291094199,8.25291094199,8.25291094199,8.252910942,8.252910942,8.25291094247,8.25291094237,8.25291094237,8.2027632135,8.252910942,8.252910942,8.252910942
"t92",10.70932531057,10.70932531057,10.70932531047,10.70932531047,10.70932531037,10.70932531037,10.70932531037,10.70932531047,10.70932531047,10.70932531047,10.70932531047,10.70932531011,10.70932531051,10.70932531049,10.70932531049,10.70932531044,10.70932531044,10.70932531039,10.70932531041,10.70932531041,10.70932531051,10.70932531051,10.70932531067,10.70932531077,10.70932531081,10.70932531081,10.7093253108,10.7093253108,10.70932531087,10.70932531027,10.70932531045,10.70932531045,10.70932531007,10.70932531007,10.70932530997,10.70932531027,10.70932531047,10.70932531047,10.70932531047,10.70932531101,10.70932531101,10.70932531017,10.70932531027,10.70932531027,8.44440530637,8.44440530687,8.44440530687,8.44440530687,3.16906991615,3.16906991615,3.16906991615,1.44449354815,1.13554052537,1.13554052537,0,0.10216917594,1.31496898801,1.31496898801,3.57233636453,3.57233636446,3.57233636446,3.57233636447,3.57233636447,3.57233636403,3.57233636403,3.57233636403,8.25291094185,8.25291094185,8.25291094185,8.25291094165,8.2529109418,8.2529109418,8.25291094179,8.25291094179,8.2529109418,8.2529109418,8.2529109418,8.252910942,8.252910942,8.25291094135,8.25291094135,8.25291094175,8.25291094225,8.25291094225,8.25291094225,8.25291094225,8.25291094174,8.25291094174,8.25291094176,8.25291094196,8.25291094196,8.25291094196,8.25291094197,8.25291094197,8.25291094244,8.25291094234,8.25291094234,8.20276321347,8.25291094197,8.25291094197,8.25291094197
"t93",10.70932531057,10.70932531057,10.70932531047,10.70932531047,10.70932531037,10.70932531037,10.70932531037,10.70932531047,10.70932531047,10.70932531047,10.70932531047,10.70932531011,10.70932531051,10.70932531049,10.70932531049,10.70932531044,10.70932531044,10.70932531039,10.70932531041,10.70932531041,10.70932531051,10.70932531051,10.70932531067,10.70932531077,10.70932531081,10.70932531081,10.7093253108,10.7093253108,10.70932531087,10.70932531027,10.70932531045,10.70932531045,10.70932531007,10.70932531007,10.70932530997,10.70932531027,10.70932531047,10.70932531047,10.70932531047,10.70932531101,10.70932531101,10.70932531017,10.70932531027,10.70932531027,8.44440530637,8.44440530687,8.44440530687,8.44440530687,3.16906991615,3.16906991615,3.16906991615,1.44449354815,1.13554052537,1.13554052537,0.10216917594,0,1.31496898801,1.31496898801,3.57233636453,3.57233636446,3.57233636446,3.57233636447,3.57233636447,3.57233636403,3.57233636403,3.57233636403,8.25291094185,8.25291094185,8.25291094185,8.25291094165,8.2529109418,8.2529109418,8.25291094179,8.25291094179,8.2529109418,8.2529109418,8.2529109418,8.252910942,8.252910942,8.25291094135,8.25291094135,8.25291094175,8.25291094225,8.25291094225,8.25291094225,8.25291094225,8.25291094174,8.25291094174,8.25291094176,8.25291094196,8.25291094196,8.25291094196,8.25291094197,8.25291094197,8.25291094244,8.25291094234,8.25291094234,8.20276321347,8.25291094197,8.25291094197,8.25291094197
"t35",10.70932531062,10.70932531062,10.70932531052,10.70932531052,10.70932531042,10.70932531042,10.70932531042,10.70932531052,10.70932531052,10.70932531052,10.70932531052,10.70932531016,10.70932531056,10.70932531054,10.70932531054,10.70932531049,10.70932531049,10.70932531044,10.70932531046,10.70932531046,10.70932531056,10.70932531056,10.70932531072,10.70932531082,10.70932531086,10.70932531086,10.70932531085,10.70932531085,10.70932531092,10.70932531032,10.7093253105,10.7093253105,10.70932531012,10.70932531012,10.70932531002,10.70932531032,10.70932531052,10.70932531052,10.70932531052,10.70932531106,10.70932531106,10.70932531022,10.70932531032,10.70932531032,8.44440530642,8.44440530692,8.44440530692,8.44440530692,3.1690699162,3.1690699162,3.1690699162,1.4444935482,1.31496898804,1.31496898804,1.31496898801,1.31496898801,0,1.1879681658,3.57233636458,3.57233636451,3.57233636451,3.57233636452,3.57233636452,3.57233636408,3.57233636408,3.57233636408,8.2529109419,8.2529109419,8.2529109419,8.2529109417,8.25291094185,8.25291094185,8.25291094184,8.25291094184,8.25291094185,8.25291094185,8.25291094185,8.25291094205,8.25291094205,8.2529109414,8.2529109414,8.2529109418,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094179,8.25291094179,8.25291094181,8.25291094201,8.25291094201,8.25291094201,8.25291094202,8.25291094202,8.25291094249,8.25291094239,8.25291094239,8.20276321352,8.25291094202,8.25291094202,8.25291094202
"t36",10.70932531062,10.70932531062,10.70932531052,10.70932531052,10.70932531042,10.70932531042,10.70932531042,10.70932531052,10.70932531052,10.70932531052,10.70932531052,10.70932531016,10.70932531056,10.70932531054,10.70932531054,10.70932531049,10.70932531049,10.70932531044,10.70932531046,10.70932531046,10.70932531056,10.70932531056,10.70932531072,10.70932531082,10.70932531086,10.70932531086,10.70932531085,10.70932531085,10.70932531092,10.70932531032,10.7093253105,10.7093253105,10.70932531012,10.70932531012,10.70932531002,10.70932531032,10.70932531052,10.70932531052,10.70932531052,10.70932531106,10.70932531106,10.70932531022,10.70932531032,10.70932531032,8.44440530642,8.44440530692,8.44440530692,8.44440530692,3.1690699162,3.1690699162,3.1690699162,1.4444935482,1.31496898804,1.31496898804,1.31496898801,1.31496898801,1.1879681658,0,3.57233636458,3.57233636451,3.57233636451,3.57233636452,3.57233636452,3.57233636408,3.57233636408,3.57233636408,8.2529109419,8.2529109419,8.2529109419,8.2529109417,8.25291094185,8.25291094185,8.25291094184,8.25291094184,8.25291094185,8.25291094185,8.25291094185,8.25291094205,8.25291094205,8.2529109414,8.2529109414,8.2529109418,8.2529109423,8.2529109423,8.2529109423,8.2529109423,8.25291094179,8.25291094179,8.25291094181,8.25291094201,8.25291094201,8.25291094201,8.25291094202,8.25291094202,8.25291094249,8.25291094239,8.25291094239,8.20276321352,8.25291094202,8.25291094202,8.25291094202
"t42",10.7093253106,10.7093253106,10.7093253105,10.7093253105,10.7093253104,10.7093253104,10.7093253104,10.7093253105,10.7093253105,10.7093253105,10.7093253105,10.70932531014,10.70932531054,10.70932531052,10.70932531052,10.70932531047,10.70932531047,10.70932531042,10.70932531044,10.70932531044,10.70932531054,10.70932531054,10.7093253107,10.7093253108,10.70932531084,10.70932531084,10.70932531083,10.70932531083,10.7093253109,10.7093253103,10.70932531048,10.70932531048,10.7093253101,10.7093253101,10.70932531,10.7093253103,10.7093253105,10.7093253105,10.7093253105,10.70932531104,10.70932531104,10.7093253102,10.7093253103,10.7093253103,8.4444053064,8.4444053069,8.4444053069,8.4444053069,3.57233636458,3.57233636458,3.57233636458,3.57233636458,3.57233636456,3.57233636456,3.57233636453,3.57233636453,3.57233636458,3.57233636458,0,1.03698770793,1.03698770793,1.99929648274,1.99929648274,3.5032373201,3.5032373201,3.5032373201,8.25291094188,8.25291094188,8.25291094188,8.25291094168,8.25291094183,8.25291094183,8.25291094182,8.25291094182,8.25291094183,8.25291094183,8.25291094183,8.25291094203,8.25291094203,8.25291094138,8.25291094138,8.25291094178,8.25291094228,8.25291094228,8.25291094228,8.25291094228,8.25291094177,8.25291094177,8.25291094179,8.25291094199,8.25291094199,8.25291094199,8.252910942,8.252910942,8.25291094247,8.25291094237,8.25291094237,8.2027632135,8.252910942,8.252910942,8.252910942
"t100",10.70932531053,10.70932531053,10.70932531043,10.70932531043,10.70932531033,10.70932531033,10.70932531033,10.70932531043,10.70932531043,10.70932531043,10.70932531043,10.70932531007,10.70932531047,10.70932531045,10.70932531045,10.7093253104,10.7093253104,10.70932531035,10.70932531037,10.70932531037,10.70932531047,10.70932531047,10.70932531063,10.70932531073,10.70932531077,10.70932531077,10.70932531076,10.70932531076,10.70932531083,10.70932531023,10.70932531041,10.70932531041,10.70932531003,10.70932531003,10.70932530993,10.70932531023,10.70932531043,10.70932531043,10.70932531043,10.70932531097,10.70932531097,10.70932531013,10.70932531023,10.70932531023,8.44440530633,8.44440530683,8.44440530683,8.44440530683,3.57233636451,3.57233636451,3.57233636451,3.57233636451,3.57233636449,3.57233636449,3.57233636446,3.57233636446,3.57233636451,3.57233636451,1.03698770793,0,0.06102913106,1.99929648267,1.99929648267,3.50323732003,3.50323732003,3.50323732003,8.25291094181,8.25291094181,8.25291094181,8.25291094161,8.25291094176,8.25291094176,8.25291094175,8.25291094175,8.25291094176,8.25291094176,8.25291094176,8.25291094196,8.25291094196,8.25291094131,8.25291094131,8.25291094171,8.25291094221,8.25291094221,8.25291094221,8.25291094221,8.2529109417,8.2529109417,8.25291094172,8.25291094192,8.25291094192,8.25291094192,8.25291094193,8.25291094193,8.2529109424,8.2529109423,8.2529109423,8.20276321343,8.25291094193,8.25291094193,8.25291094193
"t101",10.70932531053,10.70932531053,10.70932531043,10.70932531043,10.70932531033,10.70932531033,10.70932531033,10.70932531043,10.70932531043,10.70932531043,10.70932531043,10.70932531007,10.70932531047,10.70932531045,10.70932531045,10.7093253104,10.7093253104,10.70932531035,10.70932531037,10.70932531037,10.70932531047,10.70932531047,10.70932531063,10.70932531073,10.70932531077,10.70932531077,10.70932531076,10.70932531076,10.70932531083,10.70932531023,10.70932531041,10.70932531041,10.70932531003,10.70932531003,10.70932530993,10.70932531023,10.70932531043,10.70932531043,10.70932531043,10.70932531097,10.70932531097,10.70932531013,10.70932531023,10.70932531023,8.44440530633,8.44440530683,8.44440530683,8.44440530683,3.57233636451,3.57233636451,3.57233636451,3.57233636451,3.57233636449,3.57233636449,3.57233636446,3.57233636446,3.57233636451,3.57233636451,1.03698770793,0.06102913106,0,1.99929648267,1.99929648267,3.50323732003,3.50323732003,3.50323732003,8.25291094181,8.25291094181,8.25291094181,8.25291094161,8.25291094176,8.25291094176,8.25291094175,8.25291094175,8.25291094176,8.25291094176,8.25291094176,8.25291094196,8.25291094196,8.25291094131,8.25291094131,8.25291094171,8.25291094221,8.25291094221,8.25291094221,8.25291094221,8.2529109417,8.2529109417,8.25291094172,8.25291094192,8.25291094192,8.25291094192,8.25291094193,8.25291094193,8.2529109424,8.2529109423,8.2529109423,8.20276321343,8.25291094193,8.25291094193,8.25291094193
"t86",10.70932531054,10.70932531054,10.70932531044,10.70932531044,10.70932531034,10.70932531034,10.70932531034,10.70932531044,10.70932531044,10.70932531044,10.70932531044,10.70932531008,10.70932531048,10.70932531046,10.70932531046,10.70932531041,10.70932531041,10.70932531036,10.70932531038,10.70932531038,10.70932531048,10.70932531048,10.70932531064,10.70932531074,10.70932531078,10.70932531078,10.70932531077,10.70932531077,10.70932531084,10.70932531024,10.70932531042,10.70932531042,10.70932531004,10.70932531004,10.70932530994,10.70932531024,10.70932531044,10.70932531044,10.70932531044,10.70932531098,10.70932531098,10.70932531014,10.70932531024,10.70932531024,8.44440530634,8.44440530684,8.44440530684,8.44440530684,3.57233636452,3.57233636452,3.57233636452,3.57233636452,3.5723363645,3.5723363645,3.57233636447,3.57233636447,3.57233636452,3.57233636452,1.99929648274,1.99929648267,1.99929648267,0,0.14599478928,3.50323732004,3.50323732004,3.50323732004,8.25291094182,8.25291094182,8.25291094182,8.25291094162,8.25291094177,8.25291094177,8.25291094176,8.25291094176,8.25291094177,8.25291094177,8.25291094177,8.25291094197,8.25291094197,8.25291094132,8.25291094132,8.25291094172,8.25291094222,8.25291094222,8.25291094222,8.25291094222,8.25291094171,8.25291094171,8.25291094173,8.25291094193,8.25291094193,8.25291094193,8.25291094194,8.25291094194,8.25291094241,8.25291094231,8.25291094231,8.20276321344,8.25291094194,8.25291094194,8.25291094194
"t87",10.70932531054,10.70932531054,10.70932531044,10.70932531044,10.70932531034,10.70932531034,10.70932531034,10.70932531044,10.70932531044,10.70932531044,10.70932531044,10.70932531008,10.70932531048,10.70932531046,10.70932531046,10.70932531041,10.70932531041,10.70932531036,10.70932531038,10.70932531038,10.70932531048,10.70932531048,10.70932531064,10.70932531074,10.70932531078,10.70932531078,10.70932531077,10.70932531077,10.70932531084,10.70932531024,10.70932531042,10.70932531042,10.70932531004,10.70932531004,10.70932530994,10.70932531024,10.70932531044,10.70932531044,10.70932531044,10.70932531098,10.70932531098,10.70932531014,10.70932531024,10.70932531024,8.44440530634,8.44440530684,8.44440530684,8.44440530684,3.57233636452,3.57233636452,3.57233636452,3.57233636452,3.5723363645,3.5723363645,3.57233636447,3.57233636447,3.57233636452,3.57233636452,1.99929648274,1.99929648267,1.99929648267,0.14599478928,0,3.50323732004,3.50323732004,3.50323732004,8.25291094182,8.25291094182,8.25291094182,8.25291094162,8.25291094177,8.25291094177,8.25291094176,8.25291094176,8.25291094177,8.25291094177,8.25291094177,8.25291094197,8.25291094197,8.25291094132,8.25291094132,8.25291094172,8.25291094222,8.25291094222,8.25291094222,8.25291094222,8.25291094171,8.25291094171,8.25291094173,8.25291094193,8.25291094193,8.25291094193,8.25291094194,8.25291094194,8.25291094241,8.25291094231,8.25291094231,8.20276321344,8.25291094194,8.25291094194,8.25291094194
"t51",10.7093253101,10.7093253101,10.70932531,10.70932531,10.7093253099,10.7093253099,10.7093253099,10.70932531,10.70932531,10.70932531,10.70932531,10.70932530964,10.70932531004,10.70932531002,10.70932531002,10.70932530997,10.70932530997,10.70932530992,10.70932530994,10.70932530994,10.70932531004,10.70932531004,10.7093253102,10.7093253103,10.70932531034,10.70932531034,10.70932531033,10.70932531033,10.7093253104,10.7093253098,10.70932530998,10.70932530998,10.7093253096,10.7093253096,10.7093253095,10.7093253098,10.70932531,10.70932531,10.70932531,10.70932531054,10.70932531054,10.7093253097,10.7093253098,10.7093253098,8.4444053059,8.4444053064,8.4444053064,8.4444053064,3.57233636408,3.57233636408,3.57233636408,3.57233636408,3.57233636406,3.57233636406,3.57233636403,3.57233636403,3.57233636408,3.57233636408,3.5032373201,3.50323732003,3.50323732003,3.50323732004,3.50323732004,0,0.749249799,1.1423175416,8.25291094138,8.25291094138,8.25291094138,8.25291094118,8.25291094133,8.25291094133,8.25291094132,8.25291094132,8.25291094133,8.25291094133,8.25291094133,8.25291094153,8.25291094153,8.25291094088,8.25291094088,8.25291094128,8.25291094178,8.25291094178,8.25291094178,8.25291094178,8.25291094127,8.25291094127,8.25291094129,8.25291094149,8.25291094149,8.25291094149,8.2529109415,8.2529109415,8.25291094197,8.25291094187,8.25291094187,8.202763213,8.2529109415,8.2529109415,8.2529109415
"t52",10.7093253101,10.7093253101,10.70932531,10.70932531,10.7093253099,10.7093253099,10.7093253099,10.70932531,10.70932531,10.70932531,10.70932531,10.70932530964,10.70932531004,10.70932531002,10.70932531002,10.70932530997,10.70932530997,10.70932530992,10.70932530994,10.70932530994,10.70932531004,10.70932531004,10.7093253102,10.7093253103,10.70932531034,10.70932531034,10.70932531033,10.70932531033,10.7093253104,10.7093253098,10.70932530998,10.70932530998,10.7093253096,10.7093253096,10.7093253095,10.7093253098,10.70932531,10.70932531,10.70932531,10.70932531054,10.70932531054,10.7093253097,10.7093253098,10.7093253098,8.4444053059,8.4444053064,8.4444053064,8.4444053064,3.57233636408,3.57233636408,3.57233636408,3.57233636408,3.57233636406,3.57233636406,3.57233636403,3.57233636403,3.57233636408,3.57233636408,3.5032373201,3.50323732003,3.50323732003,3.50323732004,3.50323732004,0.749249799,0,1.1423175416,8.25291094138,8.25291094138,8.25291094138,8.25291094118,8.25291094133,8.25291094133,8.25291094132,8.25291094132,8.25291094133,8.25291094133,8.25291094133,8.25291094153,8.25291094153,8.25291094088,8.25291094088,8.25291094128,8.25291094178,8.25291094178,8.25291094178,8.25291094178,8.25291094127,8.25291094127,8.25291094129,8.25291094149,8.25291094149,8.25291094149,8.2529109415,8.2529109415,8.25291094197,8.25291094187,8.25291094187,8.202763213,8.2529109415,8.2529109415,8.2529109415
"t37",10.7093253101,10.7093253101,10.70932531,10.70932531,10.7093253099,10.7093253099,10.7093253099,10.70932531,10.70932531,10.70932531,10.70932531,10.70932530964,10.70932531004,10.70932531002,10.70932531002,10.70932530997,10.70932530997,10.70932530992,10.70932530994,10.70932530994,10.70932531004,10.70932531004,10.7093253102,10.7093253103,10.70932531034,10.70932531034,10.70932531033,10.70932531033,10.7093253104,10.7093253098,10.70932530998,10.70932530998,10.7093253096,10.7093253096,10.7093253095,10.7093253098,10.70932531,10.70932531,10.70932531,10.70932531054,10.70932531054,10.7093253097,10.7093253098,10.7093253098,8.4444053059,8.4444053064,8.4444053064,8.4444053064,3.57233636408,3.57233636408,3.57233636408,3.57233636408,3.57233636406,3.57233636406,3.57233636403,3.57233636403,3.57233636408,3.57233636408,3.5032373201,3.50323732003,3.50323732003,3.50323732004,3.50323732004,1.1423175416,1.1423175416,0,8.25291094138,8.25291094138,8.25291094138,8.25291094118,8.25291094133,8.25291094133,8.25291094132,8.25291094132,8.25291094133,8.25291094133,8.25291094133,8.25291094153,8.25291094153,8.25291094088,8.25291094088,8.25291094128,8.25291094178,8.25291094178,8.25291094178,8.25291094178,8.25291094127,8.25291094127,8.25291094129,8.25291094149,8.25291094149,8.25291094149,8.2529109415,8.2529109415,8.25291094197,8.25291094187,8.25291094187,8.202763213,8.2529109415,8.2529109415,8.2529109415
"t54",10.70932530992,10.70932530992,10.70932530982,10.70932530982,10.70932530972,10.70932530972,10.70932530972,10.70932530982,10.70932530982,10.70932530982,10.70932530982,10.70932530946,10.70932530986,10.70932530984,10.70932530984,10.70932530979,10.70932530979,10.70932530974,10.70932530976,10.70932530976,10.70932530986,10.70932530986,10.70932531002,10.70932531012,10.70932531016,10.70932531016,10.70932531015,10.70932531015,10.70932531022,10.70932530962,10.7093253098,10.7093253098,10.70932530942,10.70932530942,10.70932530932,10.70932530962,10.70932530982,10.70932530982,10.70932530982,10.70932531036,10.70932531036,10.70932530952,10.70932530962,10.70932530962,8.44440530572,8.44440530622,8.44440530622,8.44440530622,8.2529109419,8.2529109419,8.2529109419,8.2529109419,8.25291094188,8.25291094188,8.25291094185,8.25291094185,8.2529109419,8.2529109419,8.25291094188,8.25291094181,8.25291094181,8.25291094182,8.25291094182,8.25291094138,8.25291094138,8.25291094138,0,0.7322378626,2.287071736,3.9126143362,4.15497477815,4.15497477815,4.15497477814,4.15497477814,4.15497477815,4.15497477815,4.15497477815,4.15497477835,4.15497477835,4.1549747777,4.1549747777,7.4323878101,7.4323878106,7.4323878106,7.4323878106,7.4323878106,7.43238781009,7.43238781009,7.43238781011,7.43238781031,7.43238781031,7.43238781031,7.43238781032,7.43238781032,7.43238781079,7.43238781069,7.43238781069,7.38224008182,7.43238781032,7.43238781032,7.43238781032
