"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105"
"t71",0.119536201494378,-0.00347985016566755,-0.00212815293961476,0.0953183957551431,0.00370104426831907,-0.0815954319757393,0.349990174424832,-0.0159406893021846,-0.000313615432623346,-0.00877027468683366,0.0354755937395826,-0.00683977447343818,-0.0363424796428223,7.24666864179945e-05,1.37933723070866e-05,-2.46811341858971e-05,0.00591387107475084,0.00119161586415141,0.000222026166386118,0.04169966887863,0.000560508456597825,4.50346886540537e-05,-0.0385636368440219,0.00485168581597207,0.000647066321630588,-5.2384117260198e-05,3.80008783607392e-05,1.05104122145752e-15,0.0126679399527096,-0.20675479773835,0.00424574852127127,-0.00945884468531996,-0.000604535672277652,0.00296074133597766,7.65110483672274e-05,3.32130982578887e-06,0.000447064585992976,-2.62586372742717e-16,-2.52054699272038e-06,-0.0306360971816164,-4.22305000410173e-07,2.39993775899038e-07,1.75040960852137e-16,-2.59126252819797e-07,2.2742649472541e-07,-8.16739011568286e-05,5.56259909149814e-06,6.63250237168271e-07,-2.79989888382983e-16,0.00019905978163177,-2.89937664088095e-05,0.188450567278397,1.34976944692093e-16,0.00095124389527589,-8.47470166692517e-05,-2.66064675548336e-06,5.81251521241296e-18,-8.64055014781356e-07,8.38140644686457e-08,1.56732288787709e-06,4.03574941400101e-07,2.06911193788924e-06,1.23226240156449e-05,-3.889542115415e-16,-2.30933751094115e-08,1.53672326486417e-15,1.53652200818663e-15,-2.9742295363348e-07,-4.81289690404834e-05,-6.37804610807966e-16,5.57985338348177e-07,8.54331662187577e-17,5.03887131341308e-07,-1.37301908232184e-15,3.50175141224331e-15,4.51178464802663e-15,0.0745337028799728,6.63220321529377e-09,-4.98344391123755e-07,-2.19236488578782e-15,-3.99879682635102e-15,-7.24887387049184e-16,-1.20422196444902e-14,9.86037290877627e-14,-0.864085180057064,3.98000838766072e-15,1.75023501618563e-14,-1.29402962059477e-05,2.74403626095813e-15,6.87941129642156e-16,-1.1316751539829e-15,1.1709093009741e-14,-2.40818972099171e-15,6.91855943007601e-15,-1.79408524879536e-06,9.74210054603558e-16,7.31346458012405e-15,-2.00157281910686e-15,1.08458684579357e-15,-3.45368041594669e-16,-4.55725690649225e-15,7.14343184768485e-16,-2.67268694120975e-16,1.21705098827169e-14,-0.09759000729484
"t85",0.119619162870124,-0.00348483711539944,-0.0021325950669417,0.0955591290397669,0.00371424564806153,-0.0819559361028536,0.351669922603276,-0.0160262511311369,-0.000315865960210563,-0.00884343882944381,0.0358576084414087,-0.00691820567150187,-0.0367813657483225,7.34014686217833e-05,1.39912884447922e-05,-2.50398569718174e-05,0.00601145143588276,0.00121538705397201,0.000226626116603984,0.0426628649545851,0.000574196824164277,4.61347325730021e-05,-0.0395092822363591,0.00498200550083716,0.000665128549515979,-5.39376096223556e-05,3.9151265792892e-05,8.21689979241596e-16,0.0131368485489995,-0.214526320496955,0.00441667414607758,-0.00985028976443784,-0.00063174173931587,0.00310135266001376,8.02599363489668e-05,3.4910800701749e-06,0.000469949209553849,-2.17599171303187e-16,-2.68095155482633e-06,-0.0326468378419611,-4.50477394983819e-07,2.57054037284008e-07,1.02088308058817e-16,-2.80728952504898e-07,2.47018858553022e-07,-9.07388786217915e-05,6.20409805182158e-06,7.43638094119531e-07,1.12030428548247e-16,0.000226336744869568,-3.34431883495456e-05,0.2204868319025,4.62812693784067e-16,0.0011206286444205,-0.000100740058579738,-3.21096585144269e-06,-2.27029924615411e-16,-1.06726000770601e-06,1.03900414272448e-07,1.94400503387981e-06,5.00744123799429e-07,2.57286775755868e-06,1.58230420394553e-05,1.03748161716113e-15,-3.14901484763717e-08,1.82747524854208e-15,-4.21094814715346e-16,-4.85526335110287e-07,-8.12019575496664e-05,-1.05096487929511e-15,1.04181717959659e-06,2.38540096486204e-15,1.02126433209913e-06,2.23223005703812e-15,8.14371099774214e-15,7.38785286312032e-15,0.356376109951223,7.03104902195185e-08,-8.8560059739155e-06,9.35466504215186e-16,2.97859191129932e-15,1.75976107711152e-15,3.73930025173266e-15,-3.91282346518913e-14,0.327329280840724,-6.47065410700465e-16,-4.57689461109723e-15,-9.73097276740611e-07,-1.95905517492955e-16,-5.21259791326896e-16,1.25025912893972e-15,-3.27871245629626e-14,-9.08004619639299e-14,-0.70710678118655,-9.00224544573419e-07,-8.78814228180944e-15,-7.54121477888583e-15,-1.336667223666e-14,-6.22600990568272e-16,4.93585352193802e-15,1.80224906801253e-15,-4.82222060213724e-16,-1.27200394767155e-15,1.25868504508611e-14,-0.0975900072948456
"t86",0.119619162870124,-0.00348483711539944,-0.0021325950669417,0.0955591290397669,0.00371424564806159,-0.0819559361028537,0.351669922603275,-0.016026251131137,-0.000315865960210595,-0.00884343882944378,0.0358576084414087,-0.00691820567150178,-0.0367813657483224,7.34014686216749e-05,1.39912884449037e-05,-2.50398569718313e-05,0.00601145143588271,0.00121538705397215,0.000226626116604382,0.042662864954585,0.000574196824164358,4.6134732573295e-05,-0.039509282236359,0.00498200550083692,0.000665128549516159,-5.39376096223136e-05,3.915126579284e-05,7.52301040200363e-16,0.0131368485489997,-0.214526320496955,0.00441667414607765,-0.00985028976443795,-0.000631741739316021,0.00310135266001376,8.02599363492145e-05,3.49108006998334e-06,0.000469949209553637,-1.28127480601267e-16,-2.68095155478251e-06,-0.0326468378419611,-4.50477394971494e-07,2.5705403725423e-07,8.82078272945357e-17,-2.80728952634913e-07,2.47018858739791e-07,-9.07388786221912e-05,6.20409804994732e-06,7.43638093800223e-07,1.7101102669783e-16,0.000226336744869699,-3.34431883494526e-05,0.220486831902501,3.46885513898939e-16,0.00112062864442051,-0.000100740058579919,-3.21096585155271e-06,1.06036982769398e-16,-1.0672600057062e-06,1.03900413926127e-07,1.94400503310266e-06,5.00744124167733e-07,2.57286776071588e-06,1.5823042038694e-05,1.2734039954301e-15,-3.14901482073251e-08,1.01562466173306e-15,-5.7601199431809e-16,-4.85526334634854e-07,-8.12019575499022e-05,9.58870843945659e-17,1.04181717748131e-06,1.33160375027319e-15,1.02126432961217e-06,2.21302656439171e-15,7.56084393370269e-15,2.88451071948858e-15,0.356376109951219,7.0310491937773e-08,-8.85600597346029e-06,1.53047574869712e-15,3.06185918813837e-15,1.35123347216027e-15,6.55158030055624e-15,-3.86633287603295e-14,0.327329280840735,-3.51519675007927e-15,-7.18591708877155e-15,-9.73097276005044e-07,-2.03850149654645e-15,9.08149605930086e-16,-1.12126427873529e-15,2.2585248790217e-14,9.18787943124352e-14,0.707106781186546,-9.0022519292834e-07,8.26204041482612e-15,2.02751991460225e-15,1.54019818889394e-14,4.20026802798281e-16,-5.54187627296155e-15,6.28542505124009e-15,5.09974755339544e-16,-1.02514096870832e-15,9.68808707174694e-15,-0.0975900072948497
"t7",0.107907200463457,-0.00270382560201835,-0.0013426548060094,0.0474560026502566,-0.00084966848904499,-0.200674436625407,-0.123905007819022,-0.0627770698770354,-0.000357059102023995,-0.00755719055235552,0.0115497395437176,-0.00341270931817059,-0.013620450648938,1.84685226867509e-05,8.49329280099963e-07,-9.13789301552892e-07,-0.000690211173609948,-0.000988489231352461,-0.000228018005570144,-0.130443205429081,0.00112458795536773,8.92026221038655e-05,-0.0610126700428744,-0.0103090819862533,-0.000771675105701083,9.39597275363599e-05,-9.17574969448679e-05,-2.23709037293461e-15,-0.00266777860661953,0.0302291201532647,0.0284651671263283,-0.720922120735019,-0.127104525345169,-0.00763913759216178,-0.000360903131068747,0.000671708021212088,0.598384410649328,1.28728936759456e-16,0.000131134004861664,-0.000340103527053025,1.3662942745052e-05,-3.20672667934163e-05,3.75426680037983e-17,-9.8146958627765e-06,6.85225697481998e-06,-0.000888798288459781,5.38228779859417e-05,5.50010192789009e-06,1.44008651428418e-16,0.00106423902205387,-7.90320631511126e-05,0.00110499014800354,-2.4390914966631e-16,-0.000647429208407448,0.000314380374682713,2.31423647247098e-05,5.28139827278626e-16,2.06333167155647e-05,-2.36252025491256e-06,-4.53393920741424e-05,-1.18714728987963e-05,-6.76307845230435e-05,0.00538295787584432,-3.12527951426897e-16,-7.57646015568327e-07,-1.43161323039468e-16,2.84003947459114e-16,-5.05399450950556e-06,-0.000371201053217,-6.99528022697807e-17,8.16871315622874e-06,1.8831329583603e-16,6.87846943034222e-06,-2.33188775809649e-16,-1.08636102973796e-15,2.13956575614365e-17,0.000121460022310477,-2.52576644129747e-07,2.15828037703691e-05,-5.19246616983728e-16,1.6657597725e-16,3.83457615197312e-16,-2.89802390466932e-16,-1.30888769804595e-16,2.59884449387657e-05,-3.82002107591438e-16,7.39667391085705e-17,-6.95080209518195e-05,-4.24556759768156e-16,8.23063135588635e-16,-1.02592829774586e-16,-1.91033488950679e-16,2.84185066355755e-16,-3.2042347750174e-16,-1.31235280101651e-05,7.64243076236154e-17,1.54506154748019e-15,4.53678235721132e-16,4.50799522957144e-16,5.35220171357652e-16,6.34001729477938e-16,1.38887519978674e-16,-7.50239186762574e-16,1.14906402415542e-14,-0.0975900072948497
"t41",0.110676818084834,-0.0028538991462706,-0.00145596394818898,0.0524492920324897,-0.000985850393843912,-0.243275934915461,-0.1534011787298,-0.0803406505024233,-0.000517003443734659,-0.0120866938231952,0.0249050583961249,-0.00836632550929645,-0.0384592319397713,6.79880054581888e-05,1.0419285344124e-05,-1.80468658947733e-05,0.00131630661084551,-0.000680589755360969,-0.000236067749981916,-0.363202543864352,0.00707703280012306,0.000563950961931022,-0.420857453841296,0.0645216376475967,0.0026286981610957,-0.000180362428471905,0.000151735402994022,9.02707800940332e-16,0.00154522081856609,-0.0163790464121564,-0.0115563530202426,0.261929516357263,0.0189862617084205,0.00191067198223667,0.000141514777071799,4.61626318721858e-05,0.0366216788679836,-1.61706886072114e-16,7.40636459724689e-06,-2.33983571451761e-05,1.02619455082527e-06,-3.15321745147295e-06,-7.42583231654258e-17,-1.44531952714424e-06,1.0680282679671e-06,-0.000186114285767146,1.16186662825314e-05,1.23066265599855e-06,-1.58963760369609e-16,0.000256496876418305,-2.01198993568703e-05,0.000293057031157018,-9.83668143007706e-16,-0.000174539352254822,8.63664591903895e-05,6.52848360337024e-06,-3.05884426748656e-15,6.007217166683e-06,-6.90696471712586e-07,-1.32634095400402e-05,-3.4741992481932e-06,-1.98395382640087e-05,0.00162652102293917,-1.29799684688133e-15,-2.37424489482138e-07,8.65320700652978e-15,-0.707106781186547,-1.66619466230294e-06,-0.00012301102026572,1.99571990516038e-15,2.74014675853083e-06,-3.49780949371387e-15,2.32374814299338e-06,-1.44715982751343e-15,-9.10504831423719e-16,2.65718417694939e-15,4.21575299649437e-05,-8.81856733262214e-08,7.54777457252493e-06,-5.80530076243559e-16,-6.84581882134859e-16,2.93073197174122e-16,4.5480755477523e-16,1.42685781650229e-15,9.34438297390641e-06,8.2751595458137e-16,-2.90792541511621e-17,-2.52955433190536e-05,-8.91306444095439e-16,-8.81931980902123e-17,4.41476443987273e-16,1.79625870398807e-15,-2.19842235469272e-16,-5.24930699339872e-16,-4.92105498479281e-06,3.6415543379694e-16,1.56595733452236e-15,3.47223340140966e-15,2.59628956741388e-16,-1.05807692820503e-15,1.30921770819984e-15,4.98936411814887e-16,-6.84966970513313e-16,1.15841149163465e-14,-0.0975900072948547
"t42",0.110676818084834,-0.0028538991462706,-0.00145596394818894,0.0524492920324896,-0.000985850393844072,-0.243275934915461,-0.1534011787298,-0.0803406505024233,-0.000517003443734679,-0.0120866938231952,0.024905058396125,-0.00836632550929657,-0.0384592319397713,6.79880054585355e-05,1.04192853440602e-05,-1.80468658947039e-05,0.00131630661084551,-0.000680589755360928,-0.000236067749981913,-0.363202543864352,0.00707703280012341,0.000563950961931345,-0.420857453841296,0.0645216376475966,0.00262869816109523,-0.000180362428471195,0.000151735402993844,1.02934261468721e-15,0.00154522081856634,-0.0163790464121563,-0.0115563530202423,0.261929516357263,0.0189862617084204,0.0019106719822367,0.000141514777070544,4.61626318716781e-05,0.0366216788679835,-8.53604249924412e-17,7.40636459811366e-06,-2.33983571445198e-05,1.02619455102818e-06,-3.15321745135322e-06,4.89070595753898e-17,-1.445319527398e-06,1.06802826871571e-06,-0.000186114285767328,1.1618666282614e-05,1.23066265649145e-06,1.44612847939268e-16,0.000256496876418508,-2.01198993575724e-05,0.000293057031158984,7.75165231419289e-16,-0.000174539352252762,8.63664591893661e-05,6.52848360406038e-06,2.60329315810677e-15,6.00721716593447e-06,-6.90696471492819e-07,-1.32634095298401e-05,-3.47419924761922e-06,-1.98395382801243e-05,0.00162652102293427,1.29021057727977e-15,-2.37424488463991e-07,-8.07294253870704e-15,0.707106781186547,-1.66619469255185e-06,-0.000123011020269251,-2.15832824972482e-15,2.7401467572524e-06,3.93234619857342e-15,2.32374813997925e-06,8.28797989979968e-16,7.48180987345964e-17,-2.0300386551423e-15,4.21575299638271e-05,-8.81856726621492e-08,7.54777456836029e-06,-2.70014543897983e-16,8.0034149936874e-16,8.7594028397813e-16,-8.67228787341037e-16,-3.8397626565633e-15,9.34438297654976e-06,-1.51887063132454e-15,1.51331927190986e-16,-2.5295543317465e-05,5.22364845090684e-16,1.18856328129919e-15,-4.63165401505714e-16,-1.76339386871633e-15,5.2451423928638e-16,-6.60515725508224e-17,-4.9210549832239e-06,-2.53163733206401e-17,1.43484084221354e-16,-2.01643167658095e-15,3.70584629316405e-16,1.77472650806508e-15,9.5533411910055e-16,4.98934329649172e-16,-7.62877584441109e-16,1.15632098828039e-14,-0.0975900072948533
"t8",0.109676747021653,-0.00280014885449595,-0.00141570012085566,0.0506850174238466,-0.000938450199100438,-0.228655431565356,-0.143348331577118,-0.0744211018412741,-0.000465403755929584,-0.0106788594615034,0.0212126333734164,-0.00706371751585656,-0.0322679962208482,5.67405861162796e-05,8.75994387411721e-06,-1.52269280419282e-05,0.00127351683472628,9.84832733833636e-06,-2.94815997148936e-05,-0.0682234763506681,0.00111401995504285,8.86810304559622e-05,-0.0649096334155456,0.00354536582317683,-8.66216894409091e-06,2.11167648323115e-05,-2.47116428525374e-05,-2.31274245374007e-15,-0.00143159334706278,0.0167706106279511,0.0184569359894643,-0.502947055953079,-0.0465898467398816,-0.0113011467457961,-0.00124766740702074,-0.000959036830989455,-0.794397161205605,-2.47086705814462e-16,4.22009654855341e-05,-0.000118741725957915,4.93948997219444e-06,-1.28410172275933e-05,1.53393167248786e-16,-4.5289842685319e-06,3.22294645282147e-06,-0.000460826359182347,2.81851923365478e-05,2.91419285369496e-06,-2.03220978167629e-16,0.000577766973848444,-4.3684665208069e-05,0.000619079816282906,2.50285042071549e-16,-0.000364697249140559,0.000178201497607604,1.32341005847138e-05,3.36164342311711e-16,1.19243217809543e-05,-1.36724376238756e-06,-2.62443543080915e-05,-6.87261509632608e-06,-3.91840811703218e-05,0.00314999162052219,-3.94354928037015e-17,-4.48860655433261e-07,3.77541959720898e-16,2.10835428959135e-16,-3.04658249850342e-06,-0.000224160880532822,3.2327026556601e-16,4.9536789601584e-06,-3.44617178183783e-16,4.18148362456975e-06,-2.38064516187856e-16,-9.8789287335636e-16,3.63598684084471e-16,7.45338565084761e-05,-1.55313192683574e-07,1.3279137867461e-05,-5.81228736394091e-16,3.85739504596095e-16,5.4431779563429e-16,-2.56891840228401e-16,1.25655093472547e-15,1.6146420286801e-05,-2.22453924474342e-16,2.10284826467667e-16,-4.3369212732598e-05,-8.63350180812368e-17,8.2764308715515e-16,-2.0170276586684e-16,-1.2234191803137e-16,2.33746769053566e-16,-4.80065365495532e-16,-8.27600185660232e-06,3.10216804724831e-16,1.43337280604619e-15,4.95871294223883e-16,3.0618194157044e-16,7.70325807143433e-16,1.97520685937487e-15,5.78288258704343e-16,-6.49405224636329e-16,1.15992896760612e-14,-0.0975900072948559
"t74",0.112286910116343,-0.00294324626766058,-0.00152493415543791,0.05553594804779,-0.00107336210116139,-0.271602506458479,-0.17333134922978,-0.092507410809633,-0.000638005625062567,-0.0157447010931066,0.0376247930904983,-0.0133609659687582,-0.0648991678227034,0.000125150898507303,2.35271070832357e-05,-4.21127830233167e-05,0.00526315155100844,0.00259634736905832,0.0005359744520268,0.270570276701839,-0.00298855147596007,-0.00023758615379817,0.169803454216787,-0.00572673395267354,1.17664309552366e-05,-2.23291473993425e-05,2.41088173957854e-05,1.09719109921788e-15,0.00068970775782061,-0.00770753080514218,-0.00711735271480933,0.187785246807821,-0.467193518217325,9.93603660049198e-05,4.16238769414321e-05,2.95520204654552e-05,0.0241917093068362,8.54359178855525e-17,2.33367742590077e-06,-7.94258641748763e-06,3.59660498542607e-07,-1.21505815719346e-06,1.50616974706104e-16,-6.38543835272489e-07,4.80949527602719e-07,-9.26604314872998e-05,5.84586737717085e-06,6.2698809208869e-07,1.43432928321753e-18,0.00013414108146805,-1.07297057530606e-05,0.000158607417538073,-5.93460877278339e-16,-9.50267979446549e-05,4.73462265706403e-05,3.6139225874898e-06,-8.2639453770721e-16,3.36440362725684e-06,-3.87430687594524e-07,-7.44151901264922e-06,-1.94950625608892e-06,-1.11426252191362e-05,0.000923681483101366,-2.00235307608545e-16,-1.36698534176581e-07,-2.7421413121675e-16,5.7717491770123e-16,-9.78139032651299e-07,-7.2357891213353e-05,-2.50728355064783e-16,1.61943634484661e-06,4.36344541223873e-15,1.37713141248163e-06,1.30448478425315e-16,1.83833680295609e-15,-1.86243287630885e-15,2.52495694864398e-05,-5.2940103486351e-08,4.5340232963446e-06,-6.0480510009896e-16,8.55337368817389e-16,1.57398854478874e-15,2.67111047451385e-15,-3.68994673490363e-15,5.67529711705527e-06,-8.42349048901889e-15,-7.24429901029918e-15,-1.54372609826245e-05,-0.707106781186548,5.0234757715297e-15,-7.65024660986417e-15,7.11129218595344e-17,9.23138341777149e-17,-1.13644732519225e-15,-3.03952337366482e-06,-2.01250723596353e-15,2.36944527438252e-15,-5.80304235015767e-15,8.3597812094718e-16,-3.43212679927396e-15,1.38155264243703e-15,2.92660993007391e-16,3.49218526430028e-17,1.07818217585266e-14,-0.0975900072948503
"t75",0.112286910116343,-0.00294324626766058,-0.00152493415543793,0.05553594804779,-0.00107336210116143,-0.271602506458479,-0.17333134922978,-0.092507410809633,-0.000638005625062612,-0.0157447010931066,0.0376247930904984,-0.0133609659687583,-0.0648991678227034,0.000125150898507292,2.35271070833005e-05,-4.21127830233028e-05,0.00526315155100838,0.00259634736905828,0.000535974452026798,0.270570276701839,-0.00298855147596051,-0.000237586153798067,0.169803454216787,-0.00572673395267366,1.17664309553095e-05,-2.23291473995589e-05,2.4108817395837e-05,1.38342047275236e-15,0.00068970775782082,-0.00770753080514204,-0.00711735271480937,0.187785246807821,-0.467193518217326,9.93603660046935e-05,4.16238769411264e-05,2.95520204653768e-05,0.0241917093068365,7.65472977046621e-17,2.33367742627367e-06,-7.94258641730882e-06,3.59660498715258e-07,-1.21505815748204e-06,-9.91853606989533e-17,-6.38543835542116e-07,4.80949527913915e-07,-9.26604314875777e-05,5.84586737640677e-06,6.26988091318425e-07,1.37610122145098e-16,0.000134141081467363,-1.07297057514457e-05,0.000158607417537648,4.08594201431949e-16,-9.5026797945477e-05,4.73462265711264e-05,3.61392258702373e-06,3.8097300156976e-16,3.3644036264452e-06,-3.87430687628541e-07,-7.44151901320433e-06,-1.9495062563809e-06,-1.11426252164641e-05,0.000923681483102942,1.12014908203404e-16,-1.36698535221049e-07,4.05797471322434e-16,-2.59230281219075e-16,-9.78139034284292e-07,-7.2357891212512e-05,1.6079989873054e-16,1.61943634640195e-06,-3.44723399054663e-15,1.37713141171269e-06,-7.7268042344425e-16,-2.96944929314366e-15,1.51333900794558e-15,2.52495694858939e-05,-5.29401008770229e-08,4.53402330346992e-06,-4.10516052148469e-16,-6.85094820472452e-16,-1.04891347828584e-15,-3.08106179184775e-15,1.99300737239639e-15,5.67529712175653e-06,7.91255676749469e-15,7.46615999480237e-15,-1.54372609597966e-05,0.707106781186547,-3.69177599969171e-15,7.82999907365321e-15,1.89074118225956e-16,2.14453583203458e-16,4.5378330823096e-16,-3.0395233794989e-06,2.26259100525623e-15,5.65332859366656e-16,6.1665496340823e-15,-1.04715495226572e-16,4.49902893289232e-15,2.01993088159651e-15,7.7145350949905e-16,-1.49982897548888e-15,1.26367351460513e-14,-0.0975900072948542
"t46",0.112108372915202,-0.00293342719543039,-0.00151741703260333,0.0552014613577486,-0.00106401422155678,-0.268614425959531,-0.171241281772071,-0.0912429875615575,-0.000625820930680982,-0.0153846685814989,0.0364404107845008,-0.0129043578324678,-0.062522922877696,0.000120139051874202,2.24329535721773e-05,-4.01176924071309e-05,0.00496199850024993,0.00239407010902198,0.000491350639240376,0.242982068974682,-0.00264772464583868,-0.000210478786328794,0.150273027424725,-0.00492254945485023,9.95588632548422e-06,-1.83179814271907e-05,1.95274455806197e-05,-2.61194249846791e-16,0.000424099269223622,-0.00451514997772514,-0.00275816181753233,0.0469462806450891,0.521657108789434,0.002390405339908,0.000167725960619932,7.14930771714494e-05,0.0579319688043695,-1.15571279752477e-16,3.30197318387849e-06,-1.09722564358013e-05,4.91372166283308e-07,-1.60209581276795e-06,1.60049794509792e-16,-7.95920875590778e-07,5.94677962397408e-07,-0.000109883968244863,6.90301279068055e-06,7.36674333344522e-07,-7.66219804287771e-18,0.000155994111643473,-1.23843761161078e-05,0.000182051649554251,5.12156676738125e-17,-0.000108832047190669,5.40870927954784e-05,4.1138133352843e-06,3.08534432945718e-16,3.81373879590241e-06,-4.38932171506378e-07,-8.43003801773157e-06,-2.20836054932723e-06,-1.26181482379953e-05,0.00104192479428217,5.30919416153388e-16,-1.5346552747223e-07,1.23371240150342e-15,3.85668356725785e-15,-1.09094815961895e-06,-8.0649604021696e-05,-2.53905228126708e-15,1.80221072740755e-06,-0.707106781186548,1.53117719303471e-06,1.57069099613027e-14,1.26553198091889e-14,8.17898447886537e-15,2.79780597875221e-05,-5.86172927335449e-08,5.01921642820026e-06,-1.97197781641015e-15,9.51036895196565e-16,1.67581203569656e-15,-2.17685752219152e-16,-7.82133189044015e-15,6.26083306604201e-06,-1.93816953616908e-15,1.05019042264847e-15,-1.700446163259e-05,-4.32903049038329e-15,6.93744792511759e-16,2.79237368592692e-16,-1.58234248737184e-15,3.91189135076639e-16,-6.31878487218024e-16,-3.33576333049515e-06,6.75596741882155e-18,1.78498984053682e-15,2.50781208908307e-15,2.36744712391862e-16,1.32442301733141e-15,1.52203204576542e-15,5.56040623208971e-16,-9.44459301841671e-16,1.1102410186361e-14,-0.0975900072948544
"t47",0.112108372915202,-0.00293342719543041,-0.00151741703260332,0.0552014613577486,-0.00106401422155668,-0.268614425959531,-0.171241281772071,-0.0912429875615574,-0.000625820930680915,-0.0153846685814989,0.0364404107845006,-0.0129043578324679,-0.0625229228776959,0.000120139051874397,2.24329535721984e-05,-4.01176924075264e-05,0.0049619985002499,0.00239407010902221,0.000491350639240299,0.242982068974682,-0.00264772464583833,-0.000210478786328715,0.150273027424725,-0.00492254945485031,9.95588632576871e-06,-1.83179814269587e-05,1.95274455805146e-05,-3.09766507174386e-16,0.000424099269223538,-0.00451514997772511,-0.00275816181753258,0.0469462806450886,0.521657108789434,0.00239040533990771,0.000167725960619586,7.14930771707429e-05,0.0579319688043689,-1.22510699156307e-16,3.30197318396153e-06,-1.09722564356568e-05,4.91372166169146e-07,-1.6020958129863e-06,-3.11794991098304e-16,-7.95920875402477e-07,5.94677961868966e-07,-0.000109883968245038,6.90301279048904e-06,7.36674333323523e-07,-1.29092841360933e-16,0.000155994111643073,-1.23843761168276e-05,0.000182051649553606,-1.89204245878302e-16,-0.000108832047192333,5.40870927947035e-05,4.11381333481423e-06,1.97512130481921e-16,3.81373879834631e-06,-4.38932168771072e-07,-8.43003801495601e-06,-2.20836055214637e-06,-1.26181482447145e-05,0.00104192479428191,-5.23792457223602e-16,-1.53465524640611e-07,-8.86119686148613e-16,-3.45242177057639e-15,-1.09094816475457e-06,-8.06496040244827e-05,2.55445522009081e-15,1.80221068132661e-06,0.707106781186547,1.53117735635855e-06,-1.58754656438307e-14,-1.28919528194975e-14,-8.21068292216269e-15,2.79780597815563e-05,-5.86172880335195e-08,5.01921642054213e-06,9.49296521845777e-16,-8.53075523416922e-16,-8.08311985362459e-16,-1.80001409005289e-16,6.67401747482205e-15,6.260833065379e-06,1.2285871761657e-15,-9.06577656848175e-16,-1.7004461630227e-05,3.66059539392192e-15,4.95986316475039e-16,-3.86376664057382e-16,1.50546529986687e-15,-1.12626711885876e-17,1.29552667724543e-16,-3.33576333117465e-06,3.25930695714927e-16,1.05777515791283e-16,-1.35715181539326e-15,3.63301383400009e-16,-1.32744702489033e-16,8.4202044318251e-16,5.00529231118233e-16,-6.02534007565811e-16,1.20151992587347e-14,-0.0975900072948533
"t5",0.0983632899280345,-0.00218101450336916,-0.000943864082965989,0.0297556748214075,-0.000358071898960699,-0.0443813253130199,-0.0148585809542143,0.00293615513119907,0.000267615627928196,0.0107161332720381,-0.0470488093953074,0.0189773530949222,0.101904329415441,-0.000222046061809701,-5.02084411126862e-05,9.1796346172672e-05,-0.0139112612270254,-0.00806738171446685,-0.00162799033076758,-0.394956858773615,-0.00582915477957813,-0.000468621817482153,0.405280125006586,-0.297625597212473,-0.0184088434703382,0.00265536145265282,-0.00317277250995862,1.6017068450074e-15,0.00947200074385413,-0.0835283604149024,-0.0174210296838632,0.0642931828319176,0.00705235389749553,-0.0128078329812,-0.00116824961927915,-6.1832900523601e-05,-0.00964490710305672,-4.47472914168198e-17,0.000198725168402527,-0.000528146731030478,2.14404598450995e-05,-5.17866957534669e-05,1.57014189925694e-16,-1.6112875858213e-05,1.12080766475001e-05,-0.00131650157365503,7.7533614367562e-05,7.58832207751713e-06,1.74012908991961e-16,0.00125823602738667,-7.25131493209687e-05,0.000628919163598337,-1.50805227970513e-15,-0.000232452502976175,8.61258249367422e-06,-1.72116626662475e-05,4.3783389890035e-15,-6.29177645183541e-05,8.66974714033106e-06,0.000171139204891743,4.56280182208944e-05,0.000290789150768749,-0.737118083358766,1.72458258748538e-14,-5.8709103527154e-06,7.26268346980079e-15,-2.55851892512963e-15,-2.22538870018267e-05,-0.00158578117189721,-5.9720039196904e-16,3.27966677816356e-05,-5.17049083633437e-17,2.67664637733194e-05,-1.21813687076452e-15,3.78635193739287e-16,-8.54947486550852e-16,0.000429554356588051,-8.78179236834761e-07,7.47040731389314e-05,-7.19565926027584e-16,9.84909784165634e-16,-4.14015218837733e-16,4.06334819200443e-16,3.22364244772307e-15,8.41932532803296e-05,-4.6623889907821e-16,7.37632601679977e-16,-0.000219906627659921,4.36949918252989e-16,7.78636923697182e-16,2.98902344678426e-16,1.48763338802546e-15,5.23257271443113e-16,-7.95574983354466e-16,-3.95180311380249e-05,1.22849688623173e-16,1.82645036473074e-15,2.26754931874328e-15,2.0917104963149e-16,2.13839237802212e-15,-3.27957534451588e-16,1.18333015567798e-15,-8.15986293423501e-16,1.15405343136478e-14,-0.097590007294856
