"","t1","t11","t12","t3","t22","t75","t76","t51","t69","t70","t64","t90","t91","t63","t13","t7","t88","t89","t79","t80","t40","t20","t21","t105","t106","t66","t29","t26","t61","t62","t48","t45","t49","t50","t96","t97","t92","t93","t39","t54","t55","t85","t86","t33","t34","t46","t47","t41","t42","t71","t72","t103","t104","t52","t53","t32","t59","t60","t43","t44","t10","t8","t9","t14","t77","t78","t73","t74","t56","t57","t99","t100","t84","t25","t83","t98","t101","t102","t67","t68","t4","t19","t30","t31","t37","t38","t35","t36","t27","t28","t17","t18","t87","t94","t95","t65","t58","t23","t24","t81","t82","t15","t16","t5","t6","t2"
"t47",6.82656630692,6.82488015932,6.82488015932,5.50955378152,3.7035642915,3.7035642915,3.7035642915,3.7035642915,3.70356429154,3.70356429154,3.70356429149,3.70356429153,3.70356429153,3.70356429149,3.70356429112,3.54715725499,3.5471572553,3.5471572553,3.5471572552829,3.5471572552829,3.54715725531,3.54715725521,3.54715725521,3.54715725527,3.54715725527,3.54715725529,3.54715725529,3.40431173313,3.40431173304,3.40431173304,3.40431173314,3.40431173313,3.40431173313,3.40431173313,3.20527313057,3.20527313057,2.68695746536,2.68695746536,2.68695746531,2.68695746531,2.68695746531,2.16168614871,2.16168614871,1.37019660402,1.37019660402,0.8590983106,0,1.3229127248,1.3229127248,4.49115703872,4.49115703872,4.49115703835,4.49115703835,4.49115703862,4.49115703862,4.49115703912,4.49115703912,4.49115703912,4.49115703872,4.49115703872,3.99925205132,4.565369957781,6.013267930581,6.013267930381,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930561,6.013267930561,6.013267930581,5.585767559781,6.013267930381,6.013267930341,6.013267930337,6.013267930337,6.013267930381,6.013267930381,5.58204155555,6.013267930709,6.013267930709,6.013267930709,6.013267930509,6.013267930509,6.01326793075,6.01326793075,6.01326793065,6.01326793065,6.01326793055,6.01326793055,6.01326793019,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.013267929863,6.013267929863,6.01326793095,6.01326793095,5.82346684712
"t41",6.82656630692,6.82488015932,6.82488015932,5.50955378152,3.7035642915,3.7035642915,3.7035642915,3.7035642915,3.70356429154,3.70356429154,3.70356429149,3.70356429153,3.70356429153,3.70356429149,3.70356429112,3.54715725499,3.5471572553,3.5471572553,3.5471572552829,3.5471572552829,3.54715725531,3.54715725521,3.54715725521,3.54715725527,3.54715725527,3.54715725529,3.54715725529,3.40431173313,3.40431173304,3.40431173304,3.40431173314,3.40431173313,3.40431173313,3.40431173313,3.20527313057,3.20527313057,2.68695746536,2.68695746536,2.68695746531,2.68695746531,2.68695746531,2.16168614871,2.16168614871,1.37019660402,1.37019660402,1.3229127248,1.3229127248,0,1.0015592554,4.49115703872,4.49115703872,4.49115703835,4.49115703835,4.49115703862,4.49115703862,4.49115703912,4.49115703912,4.49115703912,4.49115703872,4.49115703872,3.99925205132,4.565369957781,6.013267930581,6.013267930381,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930561,6.013267930561,6.013267930581,5.585767559781,6.013267930381,6.013267930341,6.013267930337,6.013267930337,6.013267930381,6.013267930381,5.58204155555,6.013267930709,6.013267930709,6.013267930709,6.013267930509,6.013267930509,6.01326793075,6.01326793075,6.01326793065,6.01326793065,6.01326793055,6.01326793055,6.01326793019,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.013267929863,6.013267929863,6.01326793095,6.01326793095,5.82346684712
"t42",6.82656630692,6.82488015932,6.82488015932,5.50955378152,3.7035642915,3.7035642915,3.7035642915,3.7035642915,3.70356429154,3.70356429154,3.70356429149,3.70356429153,3.70356429153,3.70356429149,3.70356429112,3.54715725499,3.5471572553,3.5471572553,3.5471572552829,3.5471572552829,3.54715725531,3.54715725521,3.54715725521,3.54715725527,3.54715725527,3.54715725529,3.54715725529,3.40431173313,3.40431173304,3.40431173304,3.40431173314,3.40431173313,3.40431173313,3.40431173313,3.20527313057,3.20527313057,2.68695746536,2.68695746536,2.68695746531,2.68695746531,2.68695746531,2.16168614871,2.16168614871,1.37019660402,1.37019660402,1.3229127248,1.3229127248,1.0015592554,0,4.49115703872,4.49115703872,4.49115703835,4.49115703835,4.49115703862,4.49115703862,4.49115703912,4.49115703912,4.49115703912,4.49115703872,4.49115703872,3.99925205132,4.565369957781,6.013267930581,6.013267930381,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930561,6.013267930561,6.013267930581,5.585767559781,6.013267930381,6.013267930341,6.013267930337,6.013267930337,6.013267930381,6.013267930381,5.58204155555,6.013267930709,6.013267930709,6.013267930709,6.013267930509,6.013267930509,6.01326793075,6.01326793075,6.01326793065,6.01326793065,6.01326793055,6.01326793055,6.01326793019,6.01326793019,6.01326793019,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.01326793025,6.013267929863,6.013267929863,6.01326793095,6.01326793095,5.82346684712
"t71",6.826566307,6.8248801594,6.8248801594,5.5095537816,4.49115703878,4.49115703878,4.49115703878,4.49115703878,4.49115703882,4.49115703882,4.49115703877,4.49115703881,4.49115703881,4.49115703877,4.4911570384,4.49115703847,4.49115703878,4.49115703878,4.4911570387629,4.4911570387629,4.49115703879,4.49115703869,4.49115703869,4.49115703875,4.49115703875,4.49115703877,4.49115703877,4.49115703879,4.4911570387,4.4911570387,4.4911570388,4.49115703879,4.49115703879,4.49115703879,4.49115703841,4.49115703841,4.4911570388,4.4911570388,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703866,4.49115703866,4.49115703872,4.49115703872,4.49115703872,4.49115703872,0,0.34006939,2.12693070503,2.12693070503,2.4303379487,2.4303379487,3.2586395484,3.2586395484,3.2586395484,4.2047601052,4.2047601052,3.7128551178,4.565369957861,6.013267930661,6.013267930461,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930641,6.013267930641,6.013267930661,5.585767559861,6.013267930461,6.013267930421,6.013267930417,6.013267930417,6.013267930461,6.013267930461,5.58204155563,6.013267930789,6.013267930789,6.013267930789,6.013267930589,6.013267930589,6.01326793083,6.01326793083,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793027,6.01326793027,6.01326793027,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.013267929943,6.013267929943,6.01326793103,6.01326793103,5.8234668472
"t72",6.826566307,6.8248801594,6.8248801594,5.5095537816,4.49115703878,4.49115703878,4.49115703878,4.49115703878,4.49115703882,4.49115703882,4.49115703877,4.49115703881,4.49115703881,4.49115703877,4.4911570384,4.49115703847,4.49115703878,4.49115703878,4.4911570387629,4.4911570387629,4.49115703879,4.49115703869,4.49115703869,4.49115703875,4.49115703875,4.49115703877,4.49115703877,4.49115703879,4.4911570387,4.4911570387,4.4911570388,4.49115703879,4.49115703879,4.49115703879,4.49115703841,4.49115703841,4.4911570388,4.4911570388,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703866,4.49115703866,4.49115703872,4.49115703872,4.49115703872,4.49115703872,0.34006939,0,2.12693070503,2.12693070503,2.4303379487,2.4303379487,3.2586395484,3.2586395484,3.2586395484,4.2047601052,4.2047601052,3.7128551178,4.565369957861,6.013267930661,6.013267930461,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930641,6.013267930641,6.013267930661,5.585767559861,6.013267930461,6.013267930421,6.013267930417,6.013267930417,6.013267930461,6.013267930461,5.58204155563,6.013267930789,6.013267930789,6.013267930789,6.013267930589,6.013267930589,6.01326793083,6.01326793083,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793027,6.01326793027,6.01326793027,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.013267929943,6.013267929943,6.01326793103,6.01326793103,5.8234668472
"t103",6.82656630663,6.82488015903,6.82488015903,5.50955378123,4.49115703841,4.49115703841,4.49115703841,4.49115703841,4.49115703845,4.49115703845,4.4911570384,4.49115703844,4.49115703844,4.4911570384,4.49115703803,4.4911570381,4.49115703841,4.49115703841,4.4911570383929,4.4911570383929,4.49115703842,4.49115703832,4.49115703832,4.49115703838,4.49115703838,4.4911570384,4.4911570384,4.49115703842,4.49115703833,4.49115703833,4.49115703843,4.49115703842,4.49115703842,4.49115703842,4.49115703804,4.49115703804,4.49115703843,4.49115703843,4.49115703838,4.49115703838,4.49115703838,4.49115703838,4.49115703838,4.49115703829,4.49115703829,4.49115703835,4.49115703835,4.49115703835,4.49115703835,2.12693070503,2.12693070503,0,0.05458199066,2.43033794833,2.43033794833,3.25863954803,3.25863954803,3.25863954803,4.20476010483,4.20476010483,3.71285511743,4.565369957491,6.013267930291,6.013267930091,6.013267930291,6.013267930291,6.013267930291,6.013267930291,6.013267930291,6.013267930291,6.013267930271,6.013267930271,6.013267930291,5.585767559491,6.013267930091,6.013267930051,6.013267930047,6.013267930047,6.013267930091,6.013267930091,5.58204155526,6.013267930419,6.013267930419,6.013267930419,6.013267930219,6.013267930219,6.01326793046,6.01326793046,6.01326793036,6.01326793036,6.01326793026,6.01326793026,6.0132679299,6.0132679299,6.0132679299,6.01326792996,6.01326792996,6.01326792996,6.01326792996,6.01326792996,6.01326792996,6.013267929573,6.013267929573,6.01326793066,6.01326793066,5.82346684683
"t104",6.82656630663,6.82488015903,6.82488015903,5.50955378123,4.49115703841,4.49115703841,4.49115703841,4.49115703841,4.49115703845,4.49115703845,4.4911570384,4.49115703844,4.49115703844,4.4911570384,4.49115703803,4.4911570381,4.49115703841,4.49115703841,4.4911570383929,4.4911570383929,4.49115703842,4.49115703832,4.49115703832,4.49115703838,4.49115703838,4.4911570384,4.4911570384,4.49115703842,4.49115703833,4.49115703833,4.49115703843,4.49115703842,4.49115703842,4.49115703842,4.49115703804,4.49115703804,4.49115703843,4.49115703843,4.49115703838,4.49115703838,4.49115703838,4.49115703838,4.49115703838,4.49115703829,4.49115703829,4.49115703835,4.49115703835,4.49115703835,4.49115703835,2.12693070503,2.12693070503,0.05458199066,0,2.43033794833,2.43033794833,3.25863954803,3.25863954803,3.25863954803,4.20476010483,4.20476010483,3.71285511743,4.565369957491,6.013267930291,6.013267930091,6.013267930291,6.013267930291,6.013267930291,6.013267930291,6.013267930291,6.013267930291,6.013267930271,6.013267930271,6.013267930291,5.585767559491,6.013267930091,6.013267930051,6.013267930047,6.013267930047,6.013267930091,6.013267930091,5.58204155526,6.013267930419,6.013267930419,6.013267930419,6.013267930219,6.013267930219,6.01326793046,6.01326793046,6.01326793036,6.01326793036,6.01326793026,6.01326793026,6.0132679299,6.0132679299,6.0132679299,6.01326792996,6.01326792996,6.01326792996,6.01326792996,6.01326792996,6.01326792996,6.013267929573,6.013267929573,6.01326793066,6.01326793066,5.82346684683
"t52",6.8265663069,6.8248801593,6.8248801593,5.5095537815,4.49115703868,4.49115703868,4.49115703868,4.49115703868,4.49115703872,4.49115703872,4.49115703867,4.49115703871,4.49115703871,4.49115703867,4.4911570383,4.49115703837,4.49115703868,4.49115703868,4.4911570386629,4.4911570386629,4.49115703869,4.49115703859,4.49115703859,4.49115703865,4.49115703865,4.49115703867,4.49115703867,4.49115703869,4.4911570386,4.4911570386,4.4911570387,4.49115703869,4.49115703869,4.49115703869,4.49115703831,4.49115703831,4.4911570387,4.4911570387,4.49115703865,4.49115703865,4.49115703865,4.49115703865,4.49115703865,4.49115703856,4.49115703856,4.49115703862,4.49115703862,4.49115703862,4.49115703862,2.4303379487,2.4303379487,2.43033794833,2.43033794833,0,0.7837977504,3.2586395483,3.2586395483,3.2586395483,4.2047601051,4.2047601051,3.7128551177,4.565369957761,6.013267930561,6.013267930361,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930541,6.013267930541,6.013267930561,5.585767559761,6.013267930361,6.013267930321,6.013267930317,6.013267930317,6.013267930361,6.013267930361,5.58204155553,6.013267930689,6.013267930689,6.013267930689,6.013267930489,6.013267930489,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793053,6.01326793053,6.01326793017,6.01326793017,6.01326793017,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.013267929843,6.013267929843,6.01326793093,6.01326793093,5.8234668471
"t53",6.8265663069,6.8248801593,6.8248801593,5.5095537815,4.49115703868,4.49115703868,4.49115703868,4.49115703868,4.49115703872,4.49115703872,4.49115703867,4.49115703871,4.49115703871,4.49115703867,4.4911570383,4.49115703837,4.49115703868,4.49115703868,4.4911570386629,4.4911570386629,4.49115703869,4.49115703859,4.49115703859,4.49115703865,4.49115703865,4.49115703867,4.49115703867,4.49115703869,4.4911570386,4.4911570386,4.4911570387,4.49115703869,4.49115703869,4.49115703869,4.49115703831,4.49115703831,4.4911570387,4.4911570387,4.49115703865,4.49115703865,4.49115703865,4.49115703865,4.49115703865,4.49115703856,4.49115703856,4.49115703862,4.49115703862,4.49115703862,4.49115703862,2.4303379487,2.4303379487,2.43033794833,2.43033794833,0.7837977504,0,3.2586395483,3.2586395483,3.2586395483,4.2047601051,4.2047601051,3.7128551177,4.565369957761,6.013267930561,6.013267930361,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930561,6.013267930541,6.013267930541,6.013267930561,5.585767559761,6.013267930361,6.013267930321,6.013267930317,6.013267930317,6.013267930361,6.013267930361,5.58204155553,6.013267930689,6.013267930689,6.013267930689,6.013267930489,6.013267930489,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793053,6.01326793053,6.01326793017,6.01326793017,6.01326793017,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.01326793023,6.013267929843,6.013267929843,6.01326793093,6.01326793093,5.8234668471
"t32",6.8265663074,6.8248801598,6.8248801598,5.509553782,4.49115703918,4.49115703918,4.49115703918,4.49115703918,4.49115703922,4.49115703922,4.49115703917,4.49115703921,4.49115703921,4.49115703917,4.4911570388,4.49115703887,4.49115703918,4.49115703918,4.4911570391629,4.4911570391629,4.49115703919,4.49115703909,4.49115703909,4.49115703915,4.49115703915,4.49115703917,4.49115703917,4.49115703919,4.4911570391,4.4911570391,4.4911570392,4.49115703919,4.49115703919,4.49115703919,4.49115703881,4.49115703881,4.4911570392,4.4911570392,4.49115703915,4.49115703915,4.49115703915,4.49115703915,4.49115703915,4.49115703906,4.49115703906,4.49115703912,4.49115703912,4.49115703912,4.49115703912,3.2586395484,3.2586395484,3.25863954803,3.25863954803,3.2586395483,3.2586395483,0,1.2400724408,1.2400724408,4.2047601056,4.2047601056,3.7128551182,4.565369958261,6.013267931061,6.013267930861,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931041,6.013267931041,6.013267931061,5.585767560261,6.013267930861,6.013267930821,6.013267930817,6.013267930817,6.013267930861,6.013267930861,5.58204155603,6.013267931189,6.013267931189,6.013267931189,6.013267930989,6.013267930989,6.01326793123,6.01326793123,6.01326793113,6.01326793113,6.01326793103,6.01326793103,6.01326793067,6.01326793067,6.01326793067,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.013267930343,6.013267930343,6.01326793143,6.01326793143,5.8234668476
"t59",6.8265663074,6.8248801598,6.8248801598,5.509553782,4.49115703918,4.49115703918,4.49115703918,4.49115703918,4.49115703922,4.49115703922,4.49115703917,4.49115703921,4.49115703921,4.49115703917,4.4911570388,4.49115703887,4.49115703918,4.49115703918,4.4911570391629,4.4911570391629,4.49115703919,4.49115703909,4.49115703909,4.49115703915,4.49115703915,4.49115703917,4.49115703917,4.49115703919,4.4911570391,4.4911570391,4.4911570392,4.49115703919,4.49115703919,4.49115703919,4.49115703881,4.49115703881,4.4911570392,4.4911570392,4.49115703915,4.49115703915,4.49115703915,4.49115703915,4.49115703915,4.49115703906,4.49115703906,4.49115703912,4.49115703912,4.49115703912,4.49115703912,3.2586395484,3.2586395484,3.25863954803,3.25863954803,3.2586395483,3.2586395483,1.2400724408,0,0.693066532,4.2047601056,4.2047601056,3.7128551182,4.565369958261,6.013267931061,6.013267930861,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931041,6.013267931041,6.013267931061,5.585767560261,6.013267930861,6.013267930821,6.013267930817,6.013267930817,6.013267930861,6.013267930861,5.58204155603,6.013267931189,6.013267931189,6.013267931189,6.013267930989,6.013267930989,6.01326793123,6.01326793123,6.01326793113,6.01326793113,6.01326793103,6.01326793103,6.01326793067,6.01326793067,6.01326793067,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.013267930343,6.013267930343,6.01326793143,6.01326793143,5.8234668476
"t60",6.8265663074,6.8248801598,6.8248801598,5.509553782,4.49115703918,4.49115703918,4.49115703918,4.49115703918,4.49115703922,4.49115703922,4.49115703917,4.49115703921,4.49115703921,4.49115703917,4.4911570388,4.49115703887,4.49115703918,4.49115703918,4.4911570391629,4.4911570391629,4.49115703919,4.49115703909,4.49115703909,4.49115703915,4.49115703915,4.49115703917,4.49115703917,4.49115703919,4.4911570391,4.4911570391,4.4911570392,4.49115703919,4.49115703919,4.49115703919,4.49115703881,4.49115703881,4.4911570392,4.4911570392,4.49115703915,4.49115703915,4.49115703915,4.49115703915,4.49115703915,4.49115703906,4.49115703906,4.49115703912,4.49115703912,4.49115703912,4.49115703912,3.2586395484,3.2586395484,3.25863954803,3.25863954803,3.2586395483,3.2586395483,1.2400724408,0.693066532,0,4.2047601056,4.2047601056,3.7128551182,4.565369958261,6.013267931061,6.013267930861,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931061,6.013267931041,6.013267931041,6.013267931061,5.585767560261,6.013267930861,6.013267930821,6.013267930817,6.013267930817,6.013267930861,6.013267930861,5.58204155603,6.013267931189,6.013267931189,6.013267931189,6.013267930989,6.013267930989,6.01326793123,6.01326793123,6.01326793113,6.01326793113,6.01326793103,6.01326793103,6.01326793067,6.01326793067,6.01326793067,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.01326793073,6.013267930343,6.013267930343,6.01326793143,6.01326793143,5.8234668476
"t43",6.826566307,6.8248801594,6.8248801594,5.5095537816,4.49115703878,4.49115703878,4.49115703878,4.49115703878,4.49115703882,4.49115703882,4.49115703877,4.49115703881,4.49115703881,4.49115703877,4.4911570384,4.49115703847,4.49115703878,4.49115703878,4.4911570387629,4.4911570387629,4.49115703879,4.49115703869,4.49115703869,4.49115703875,4.49115703875,4.49115703877,4.49115703877,4.49115703879,4.4911570387,4.4911570387,4.4911570388,4.49115703879,4.49115703879,4.49115703879,4.49115703841,4.49115703841,4.4911570388,4.4911570388,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703866,4.49115703866,4.49115703872,4.49115703872,4.49115703872,4.49115703872,4.2047601052,4.2047601052,4.20476010483,4.20476010483,4.2047601051,4.2047601051,4.2047601056,4.2047601056,4.2047601056,0,0.937742914,2.2887539842,4.565369957861,6.013267930661,6.013267930461,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930641,6.013267930641,6.013267930661,5.585767559861,6.013267930461,6.013267930421,6.013267930417,6.013267930417,6.013267930461,6.013267930461,5.58204155563,6.013267930789,6.013267930789,6.013267930789,6.013267930589,6.013267930589,6.01326793083,6.01326793083,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793027,6.01326793027,6.01326793027,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.013267929943,6.013267929943,6.01326793103,6.01326793103,5.8234668472
"t44",6.826566307,6.8248801594,6.8248801594,5.5095537816,4.49115703878,4.49115703878,4.49115703878,4.49115703878,4.49115703882,4.49115703882,4.49115703877,4.49115703881,4.49115703881,4.49115703877,4.4911570384,4.49115703847,4.49115703878,4.49115703878,4.4911570387629,4.4911570387629,4.49115703879,4.49115703869,4.49115703869,4.49115703875,4.49115703875,4.49115703877,4.49115703877,4.49115703879,4.4911570387,4.4911570387,4.4911570388,4.49115703879,4.49115703879,4.49115703879,4.49115703841,4.49115703841,4.4911570388,4.4911570388,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703875,4.49115703866,4.49115703866,4.49115703872,4.49115703872,4.49115703872,4.49115703872,4.2047601052,4.2047601052,4.20476010483,4.20476010483,4.2047601051,4.2047601051,4.2047601056,4.2047601056,4.2047601056,0.937742914,0,2.2887539842,4.565369957861,6.013267930661,6.013267930461,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930661,6.013267930641,6.013267930641,6.013267930661,5.585767559861,6.013267930461,6.013267930421,6.013267930417,6.013267930417,6.013267930461,6.013267930461,5.58204155563,6.013267930789,6.013267930789,6.013267930789,6.013267930589,6.013267930589,6.01326793083,6.01326793083,6.01326793073,6.01326793073,6.01326793063,6.01326793063,6.01326793027,6.01326793027,6.01326793027,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.01326793033,6.013267929943,6.013267929943,6.01326793103,6.01326793103,5.8234668472
"t10",6.3346613196,6.332975172,6.332975172,5.0176487942,3.99925205138,3.99925205138,3.99925205138,3.99925205138,3.99925205142,3.99925205142,3.99925205137,3.99925205141,3.99925205141,3.99925205137,3.999252051,3.99925205107,3.99925205138,3.99925205138,3.9992520513629,3.9992520513629,3.99925205139,3.99925205129,3.99925205129,3.99925205135,3.99925205135,3.99925205137,3.99925205137,3.99925205139,3.9992520513,3.9992520513,3.9992520514,3.99925205139,3.99925205139,3.99925205139,3.99925205101,3.99925205101,3.9992520514,3.9992520514,3.99925205135,3.99925205135,3.99925205135,3.99925205135,3.99925205135,3.99925205126,3.99925205126,3.99925205132,3.99925205132,3.99925205132,3.99925205132,3.7128551178,3.7128551178,3.71285511743,3.71285511743,3.7128551177,3.7128551177,3.7128551182,3.7128551182,3.7128551182,2.2887539842,2.2887539842,0,4.073464970461,5.521362943261,5.521362943061,5.521362943261,5.521362943261,5.521362943261,5.521362943261,5.521362943261,5.521362943261,5.521362943241,5.521362943241,5.521362943261,5.093862572461,5.521362943061,5.521362943021,5.521362943017,5.521362943017,5.521362943061,5.521362943061,5.09013656823,5.521362943389,5.521362943389,5.521362943389,5.521362943189,5.521362943189,5.52136294343,5.52136294343,5.52136294333,5.52136294333,5.52136294323,5.52136294323,5.52136294287,5.52136294287,5.52136294287,5.52136294293,5.52136294293,5.52136294293,5.52136294293,5.52136294293,5.52136294293,5.521362942543,5.521362942543,5.52136294363,5.52136294363,5.3315618598
"t8",5.378668334261,5.376982186661,5.376982186661,4.565369958261,4.565369957841,4.565369957841,4.565369957841,4.565369957841,4.565369957881,4.565369957881,4.565369957831,4.565369957871,4.565369957871,4.565369957831,4.565369957461,4.565369957531,4.565369957841,4.565369957841,4.5653699578239,4.5653699578239,4.565369957851,4.565369957751,4.565369957751,4.565369957811,4.565369957811,4.565369957831,4.565369957831,4.565369957851,4.565369957761,4.565369957761,4.565369957861,4.565369957851,4.565369957851,4.565369957851,4.565369957471,4.565369957471,4.565369957861,4.565369957861,4.565369957811,4.565369957811,4.565369957811,4.565369957811,4.565369957811,4.565369957721,4.565369957721,4.565369957781,4.565369957781,4.565369957781,4.565369957781,4.565369957861,4.565369957861,4.565369957491,4.565369957491,4.565369957761,4.565369957761,4.565369958261,4.565369958261,4.565369958261,4.565369957861,4.565369957861,4.073464970461,0,1.7123183912,3.1786090414,3.1786090416,3.1786090416,3.1786090416,3.1786090416,3.1786090416,3.1786090416,3.17860904158,3.17860904158,3.1786090416,2.7511086708,3.1786090414,3.17860904136,3.178609041356,3.178609041356,3.1786090414,3.1786090414,2.760582126231,4.43249951419,4.43249951419,4.43249951419,4.43249951399,4.43249951399,4.432499514231,4.432499514231,4.432499514131,4.432499514131,4.432499514031,4.432499514031,4.432499513671,4.432499513671,4.432499513671,4.432499513731,4.432499513731,4.432499513731,4.432499513731,4.432499513731,4.432499513731,4.432499513344,4.432499513344,4.432499514431,4.432499514431,4.375568874461
"t9",6.826566307061,6.824880159461,6.824880159461,6.013267931061,6.013267930641,6.013267930641,6.013267930641,6.013267930641,6.013267930681,6.013267930681,6.013267930631,6.013267930671,6.013267930671,6.013267930631,6.013267930261,6.013267930331,6.013267930641,6.013267930641,6.0132679306239,6.0132679306239,6.013267930651,6.013267930551,6.013267930551,6.013267930611,6.013267930611,6.013267930631,6.013267930631,6.013267930651,6.013267930561,6.013267930561,6.013267930661,6.013267930651,6.013267930651,6.013267930651,6.013267930271,6.013267930271,6.013267930661,6.013267930661,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930611,6.013267930521,6.013267930521,6.013267930581,6.013267930581,6.013267930581,6.013267930581,6.013267930661,6.013267930661,6.013267930291,6.013267930291,6.013267930561,6.013267930561,6.013267931061,6.013267931061,6.013267931061,6.013267930661,6.013267930661,5.521362943261,1.7123183912,0,4.6265070142,4.6265070144,4.6265070144,4.6265070144,4.6265070144,4.6265070144,4.6265070144,4.62650701438,4.62650701438,4.6265070144,4.1990066436,4.6265070142,4.62650701416,4.626507014156,4.626507014156,4.6265070142,4.6265070142,4.208480099031,5.88039748699,5.88039748699,5.88039748699,5.88039748679,5.88039748679,5.880397487031,5.880397487031,5.880397486931,5.880397486931,5.880397486831,5.880397486831,5.880397486471,5.880397486471,5.880397486471,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486531,5.880397486144,5.880397486144,5.880397487231,5.880397487231,5.823466847261
"t14",6.826566306861,6.824880159261,6.824880159261,6.013267930861,6.013267930441,6.013267930441,6.013267930441,6.013267930441,6.013267930481,6.013267930481,6.013267930431,6.013267930471,6.013267930471,6.013267930431,6.013267930061,6.013267930131,6.013267930441,6.013267930441,6.0132679304239,6.0132679304239,6.013267930451,6.013267930351,6.013267930351,6.013267930411,6.013267930411,6.013267930431,6.013267930431,6.013267930451,6.013267930361,6.013267930361,6.013267930461,6.013267930451,6.013267930451,6.013267930451,6.013267930071,6.013267930071,6.013267930461,6.013267930461,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930411,6.013267930321,6.013267930321,6.013267930381,6.013267930381,6.013267930381,6.013267930381,6.013267930461,6.013267930461,6.013267930091,6.013267930091,6.013267930361,6.013267930361,6.013267930861,6.013267930861,6.013267930861,6.013267930461,6.013267930461,5.521362943061,3.1786090414,4.6265070142,0,2.1159059202,2.1159059202,2.1159059202,2.1159059202,2.5922037572,2.5922037572,2.99877807358,2.99877807358,2.9987780736,2.5712777028,3.6440697064,3.64406970636,3.644069706356,3.644069706356,3.6440697064,3.6440697064,4.208480098831,5.88039748679,5.88039748679,5.88039748679,5.88039748659,5.88039748659,5.880397486831,5.880397486831,5.880397486731,5.880397486731,5.880397486631,5.880397486631,5.880397486271,5.880397486271,5.880397486271,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397486331,5.880397485944,5.880397485944,5.880397487031,5.880397487031,5.823466847061
