"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105"
"t68",0.120887904326375,0.179667093059956,0.0317526574415132,0.00100413297284995,0.0540954072235824,0.302739035409037,-0.00627077922789954,-0.00250303341682074,-0.000186713185967592,-1.89628029825103e-05,0.000558243652160674,-0.00798234200106307,-0.0040258358635184,-0.000953439685970027,-0.01898247250044,-3.34440251276495e-05,-2.46184191292272e-05,-0.00132551884409756,0.0302555161253494,0.00235353436067342,0.000773045082778696,0.00306794453316968,-3.95836121836669e-05,0.00669457775494364,-5.06186272261036e-06,-1.18625662902436e-05,5.92249363870295e-07,3.20630044032855e-05,0.00623364136818776,1.0551942590172e-06,4.51525932724952e-05,3.3012224800624e-05,-8.04444091469627e-17,-1.04798035068963e-05,1.37185700514843e-06,-2.64125535614685e-05,9.73999563442684e-06,-5.20445866078127e-05,1.73287616868415e-05,1.10501885419723e-15,0.000378499565858052,-1.12707578064344e-06,-5.78675745663854e-05,5.92671199640468e-06,-1.49321036616863e-05,-2.39347767083975e-16,-2.18198144137198e-16,-8.2549079542699e-16,1.1655934819762e-15,-7.492536988592e-05,9.66064555661724e-06,0.00016925388954565,2.77529473838322e-05,-0.224377908158253,-0.541301554896117,-0.000398308198085757,1.9489273718601e-15,0.000304745707742829,-0.00015609338196659,2.12747092596338e-15,0.0311713859435579,4.53062809909629e-16,-7.90677091033076e-16,-1.08821858196877e-16,5.88155155136401e-06,-3.00726416350758e-06,2.48839959183249e-16,-7.8388962165311e-05,5.1407630968544e-16,-9.4453461782737e-06,8.18527122689746e-08,9.37617952970326e-17,6.75454637063379e-17,1.96679635295776e-16,-1.20182917693287e-16,1.27290869757138e-15,-1.4853683243371e-17,2.03527042689209e-06,1.61472616647924e-05,6.45150019477042e-06,-7.91108530259641e-16,1.93678637911618e-07,0.707106781186545,0.047500746842842,1.32611985465913e-14,-1.16024405516521e-06,-2.06879813935207e-15,-1.4444955934282e-15,-1.10383645559965e-14,2.97275991888311e-16,1.30223921802682e-15,-5.01494270714168e-16,0.000179129749132224,-3.0635100782574e-16,-1.31635965943055e-06,-4.06554994711315e-16,-2.53600198980209e-16,-1.20288078230564e-15,5.3666760297709e-16,-1.22549358782429e-16,-0.000792088962662499,-1.36197965582269e-15,6.37145468306113e-16,7.49320125925321e-16,3.7301044579395e-16
"t4",0.0795792482910827,0.071548798893065,-0.0087668644610062,-0.000361604676133292,-0.0232826542535249,-0.0215307341735093,-0.000833579233548092,-0.045278028395801,0.00128317621809494,7.47913918166887e-05,-0.00254462084103731,0.0438721381626992,0.0238057466248439,0.00219385518187206,0.140121824424271,0.000269821859495271,0.000225956814911294,0.0129412992288007,-0.344168494402426,-0.0289650755529981,-0.010615525680009,-0.0523044466086906,0.000730621285852975,-0.00705535280888331,0.000508236261671525,0.000655589631672194,-4.15839456459787e-05,-0.00257718394470484,-0.90367574618938,-0.000229072706878171,-0.0101074989660294,-0.0227553431693796,1.33800599913725e-15,-0.0091207491822518,0.000469752764228753,-0.00322424733600545,0.00119522045966623,-0.000999715831213806,0.0025636415762928,-5.62050406216485e-16,0.0262456776676008,0.00664138630024776,0.0137063657788054,-0.000476070360139268,0.0011968864979815,-7.52880541388169e-17,-2.48927066965693e-16,3.14563703138868e-16,-6.05562256850308e-17,0.000436319673122797,-4.87462211456141e-05,-0.000663390144219897,-5.524617756706e-05,0.0383052121319209,-0.001215839026514,-0.000798100470987971,2.74399545389638e-16,0.000709150285989856,-0.00043190849046002,5.64246849733865e-15,0.108307812989122,1.74696080549512e-16,-1.85182272687744e-16,2.63619703043171e-16,3.08412605597141e-05,-1.59708916836876e-05,6.05865883165826e-17,-0.000429029344039094,3.86302553476323e-16,-5.23728865599617e-05,4.68269593978686e-07,1.92755149221115e-16,-6.20216692366438e-17,-3.70021970905591e-19,-1.25382736182621e-16,9.31292796885673e-17,7.06007429968388e-17,1.24865637096326e-05,9.93631643778027e-05,3.96665852546219e-05,7.31372373428534e-17,1.18734985760566e-06,-1.49699844163286e-16,0.000796250063863376,2.5897882462187e-17,-1.12608391732261e-05,-7.41501313964187e-17,-9.38604427270523e-18,-4.69211556181886e-16,-1.74181664947488e-16,-1.16598637367228e-15,2.64127445762891e-16,0.000242762540289142,-1.18582686728658e-16,-8.93145130814037e-06,-5.92154215600005e-16,-4.96579200839423e-16,-3.43716003685377e-16,-2.95390399023816e-16,1.80190033478888e-16,-1.8743391805301e-05,-9.80268553969539e-16,-2.65664750096173e-16,7.80912431755003e-16,1.11789876981863e-16
"t19",0.108427589857896,-0.144630915168393,0.0269756934249829,0.000826943884982598,0.0641988648323946,-0.00376903075155482,-0.000459208403451709,0.000187851616228318,5.94487286132751e-05,0.146791804675106,0.000489078879162805,-0.00345796939947476,-0.000993643750157695,-4.91129883849495e-06,0.0157208576405879,7.71577897355394e-05,-0.00276159259383232,-0.401375976140747,0.00452086708204365,3.66280680967511e-05,-0.000382104856629049,-0.0125781833611592,0.220990852335486,3.27338570539104e-05,-9.71376759931942e-05,-8.08828235010495e-05,1.53904369647227e-06,6.71326487665404e-05,0.00169082084622922,-1.3969072336855e-06,-6.64735999971421e-05,-0.00442321619037364,-3.89543211339827e-17,-0.000164094352314439,0.00173082299775649,-7.80765872180352e-05,0.00149031513390805,-7.70068270974457e-07,-0.000224201171589245,3.87190279838023e-15,-0.000212345305332815,-0.000571684763599413,-0.00394901612382341,0.0587455731598124,-0.847078532203789,-3.87625158334717e-16,4.67223705895203e-16,-7.45423133789923e-16,2.24965868011249e-16,8.42483454900273e-05,-9.14571178151908e-06,-0.000118749075845918,-8.81091754644141e-06,0.00104954359248878,-3.31808017364165e-05,-0.000103323181504368,1.66679220937343e-16,8.32708860625428e-05,-4.15386026299216e-05,1.11653722748638e-16,0.0029592952848125,1.03176124978536e-17,-2.27530016010796e-16,-1.67215714537409e-16,2.30161016378123e-05,-7.62142698639434e-06,7.74320705535894e-17,-0.00672507452440476,1.61377608011572e-16,-1.62474738121479e-05,1.42076751362959e-07,6.63909091790574e-17,-3.58895811745954e-16,3.58842165261077e-17,-1.07626747761221e-16,-3.03678179574651e-17,4.76411224155622e-17,3.24917348136057e-06,0.0009570781071661,1.00065473807755e-05,4.82854823171165e-16,2.99253845681446e-07,-1.35150782292155e-16,2.46862849608721e-05,6.2193470635117e-16,-2.77973957116785e-06,1.14328822756141e-16,-2.49440676613026e-16,-1.40424297553679e-15,3.14364944270377e-17,-1.10042748371337e-16,2.05062969268174e-16,7.6705827943577e-06,9.12179865106061e-17,-7.66664165348005e-05,-5.34491299764804e-16,-4.57178985371046e-16,-1.81557207991777e-16,-5.65855579069119e-16,2.7756803164935e-16,-6.15223469597677e-07,-1.05767378119223e-15,-1.17003658228146e-16,7.74725793377505e-16,5.59367919046048e-16
"t30",0.109277924037986,-0.146625827123324,0.0277950435308116,0.000854223766581711,0.0669668108813857,-0.00394642591865412,-0.000481266179887937,0.000197915989789188,6.28218975905481e-05,0.156287696684665,0.00053036485860202,-0.0037999234825974,-0.00109770090638253,-5.45236479116655e-06,0.0176627922970286,8.7320564123195e-05,-0.00316012334358139,-0.461850783595639,0.00527750656793211,4.30945813277744e-05,-0.000454724387151953,-0.0153440608556775,0.272375807145792,4.28402812109407e-05,-0.000127964523906706,-0.000107806796660561,2.16034248396476e-06,9.57630874754623e-05,0.00255856445012548,-2.18132634963908e-06,-0.00010401949412462,-0.00729738335086565,4.61713671035252e-17,-0.000288051780253475,0.00321833535704726,-0.000260071643400289,0.0119499900821462,-7.9766150126251e-06,0.00283992589785931,-2.17881268582687e-15,0.000477309051761252,0.00118220807143701,0.00345475000569656,-0.025851592850174,0.372032348750195,2.10642923666916e-16,4.14540110473999e-16,5.62189230273023e-16,-1.86492064046564e-16,2.12302364569382e-05,-2.44683913059847e-06,-3.45655804414997e-05,-2.94965568253863e-06,0.000400464539171017,-1.32321892348803e-05,-4.59749032874326e-05,-4.67017107856954e-15,3.7972593157447e-05,-1.96000149479558e-05,0.707106781186548,0.00148048331663338,-2.85846188318451e-15,2.48077203331886e-15,3.64159882431152e-16,1.28874234148574e-05,-4.37986339980326e-06,-5.7813511172845e-16,-0.00395591448177191,3.80771506494342e-16,-9.64997268185629e-06,8.64358296333438e-08,1.15473770443448e-15,4.70659881617516e-17,7.72872519630534e-16,-1.01003979638251e-17,-6.72404616237623e-17,2.1789745018053e-16,2.13153159392893e-06,0.000639298519959363,6.70210400435125e-06,-7.08447856838944e-16,2.01382972710343e-07,-4.98124982726673e-17,1.70565561435559e-05,-3.59640103918735e-16,-1.92698107040507e-06,1.09730590846336e-16,-1.02473389908866e-16,-4.87636771417524e-16,-1.79005808742937e-16,-2.01994327684007e-16,7.21029950910026e-16,5.39091756687696e-06,-2.11763914772751e-16,-5.46175796344848e-05,-4.16790820787419e-16,-1.29701967064391e-16,-3.10558314336568e-16,-3.24035180670916e-16,1.20009283756688e-16,-4.45644082694904e-07,-1.08853432946009e-15,-1.33640189537026e-16,9.47462081379251e-16,7.09520448594713e-16
"t31",0.109277924037986,-0.146625827123324,0.0277950435308117,0.000854223766581746,0.0669668108813857,-0.00394642591865408,-0.000481266179887918,0.000197915989789223,6.28218975905887e-05,0.156287696684665,0.000530364858601995,-0.00379992348259742,-0.0010977009063826,-5.45236479127235e-06,0.0176627922970284,8.73205641232544e-05,-0.00316012334358142,-0.461850783595639,0.00527750656793208,4.30945813277926e-05,-0.000454724387152347,-0.0153440608556776,0.272375807145792,4.28402812109633e-05,-0.000127964523906351,-0.00010780679666047,2.16034248387584e-06,9.5763087475427e-05,0.00255856445012531,-2.18132634957655e-06,-0.000104019494124654,-0.00729738335086573,1.22885178816355e-16,-0.00028805178025317,0.0032183353570474,-0.000260071643400297,0.0119499900821465,-7.9766150125484e-06,0.00283992589785964,-4.2257863874795e-15,0.000477309051761235,0.00118220807143695,0.00345475000569578,-0.0258515928501756,0.372032348750195,-5.33005808756497e-17,-7.56967965237926e-16,3.26266837565386e-16,-2.88073568292577e-16,2.12302364557297e-05,-2.44683913002595e-06,-3.45655804407793e-05,-2.94965568224694e-06,0.000400464539168382,-1.32321892356246e-05,-4.59749032883099e-05,4.89288358628061e-15,3.79725931464807e-05,-1.96000149440735e-05,-0.707106781186547,0.00148048331670624,2.77591996681599e-15,-2.6162698214838e-15,-4.12027809322563e-16,1.28874234199274e-05,-4.37986339855608e-06,6.665289823398e-16,-0.00395591448177341,-6.33177033570561e-17,-9.64997268626691e-06,8.64358299089299e-08,-1.01019719304745e-15,3.1681548864648e-16,-8.50828652662316e-16,1.63371949535287e-16,2.52215612372711e-16,-5.27194127301702e-17,2.13153159405754e-06,0.000639298519960194,6.70210400371526e-06,4.71164106803107e-16,2.01382972997853e-07,-2.62784295519987e-16,1.70565561439596e-05,-2.06984438032809e-16,-1.9269810701728e-06,3.340275803064e-17,7.7935135518187e-17,3.17274921435714e-16,3.72633989462327e-16,-3.14751353597586e-16,-2.72940494696278e-17,5.39091756805953e-06,1.7681414384252e-16,-5.46175796344821e-05,-2.98829624486913e-16,-4.97463343971657e-16,-3.57395848324904e-16,-7.75719962031499e-16,1.93953227759363e-17,-4.45644082852541e-07,-1.10803035691701e-15,-1.85938095591553e-16,8.64194927542243e-16,-8.17036210331231e-16
"t37",0.107740728894334,-0.142933178761408,0.0261698143638332,0.000799493651434002,0.0611560695820373,-0.00356714976967673,-0.000433891831379374,0.00017572298266047,5.52684225600077e-05,0.134161720702597,0.000423382404355354,-0.00283421725755703,-0.000792774898416661,-3.80907453432115e-06,0.011185077250012,5.12433505069875e-05,-0.00158998729367874,-0.209593125102922,0.00154428044226374,7.6164616163164e-06,2.24403043906612e-05,0.0169966837921238,-0.625444043497152,0.000130994887052319,-0.000357724749670892,-0.000266698632267205,4.03523605903377e-06,0.000170354593749932,0.00404166712763086,-3.30458826076474e-06,-0.000157195732450257,-0.0104655216010273,-6.30714978670347e-17,-0.000394842363246575,0.00427004334337893,-0.000293309434577831,0.0123059006372752,-8.10005784310729e-06,0.00264505469439476,5.13478148889135e-16,0.000368053401792364,0.000892334945920942,0.00167784845676509,-0.00103621188780878,0.014260742422846,-1.62434057616292e-16,6.27265562766712e-17,3.76318817808023e-16,3.71418941728821e-16,5.10585072542016e-05,-5.66403532024951e-06,-7.59148776760281e-05,-5.95605005688089e-06,0.000750069230619053,-2.41796289824415e-05,-7.9130652633544e-05,8.78015546215866e-17,6.45027612369206e-05,-3.26937903127955e-05,-2.28231132660562e-16,0.00239445379382323,-5.02573788640489e-15,1.37053817491834e-14,0.707106781186548,1.96548645396483e-05,-6.5902273007517e-06,4.74499751500269e-17,-0.00588059659350743,7.81665776713059e-16,-1.42730991635135e-05,1.2625292727449e-07,4.3715528829015e-16,-1.93638316597528e-16,-2.44888511398117e-17,2.23449297360317e-16,2.81692123281922e-16,-8.63405437438367e-17,2.99182850727765e-06,0.000888655806727393,9.30268167301887e-06,-4.07830372642469e-16,2.78808385788426e-07,-2.77738129634027e-16,2.32761522566712e-05,-9.5433817167356e-17,-2.62484244694714e-06,-1.28133865578454e-16,-2.5176800416639e-16,-8.37045116127714e-16,1.68459328378206e-16,-1.41000567708387e-17,2.64908890830682e-16,7.28744530286725e-06,-4.35898156950328e-16,-7.32712337033716e-05,1.26004942653391e-16,-4.07007355259653e-16,-2.46980939600139e-16,-6.28261167898171e-16,1.25699768148501e-16,-5.92204733046256e-07,-1.11986441218415e-15,-2.80511001803058e-16,1.0073919383681e-15,-1.97707349410836e-16
"t38",0.107740728894334,-0.142933178761408,0.0261698143638332,0.000799493651434023,0.0611560695820374,-0.00356714976967678,-0.000433891831379407,0.000175722982660449,5.52684225600019e-05,0.134161720702597,0.000423382404355351,-0.00283421725755705,-0.000792774898416708,-3.80907453438323e-06,0.011185077250012,5.1243350506941e-05,-0.00158998729367871,-0.209593125102922,0.00154428044226371,7.61646161634925e-06,2.24403043907328e-05,0.0169966837921241,-0.625444043497152,0.000130994887052356,-0.000357724749670827,-0.000266698632267085,4.03523605925642e-06,0.000170354593749907,0.00404166712763073,-3.30458826068043e-06,-0.000157195732450144,-0.0104655216010273,1.48275461948906e-17,-0.000394842363246325,0.00427004334337907,-0.000293309434577502,0.0123059006372751,-8.10005784330752e-06,0.00264505469439486,8.32667268468867e-17,0.000368053401792784,0.000892334945921382,0.00167784845676506,-0.00103621188780862,0.0142607424228461,1.63716661598386e-16,8.03454956777937e-17,-4.26858151569146e-16,-3.96781567792072e-16,5.10585072547219e-05,-5.66403531982086e-06,-7.59148776764188e-05,-5.9560500553469e-06,0.000750069230620977,-2.41796289826075e-05,-7.91306526322717e-05,7.89232415483126e-17,6.45027612434607e-05,-3.26937903115387e-05,4.33744781223804e-16,0.00239445379382484,5.02178048652301e-15,-1.40198186489199e-14,-0.707106781186547,1.96548645311534e-05,-6.5902273003088e-06,1.3765559598321e-16,-0.0058805965935061,-4.49987891279693e-16,-1.42730991601967e-05,1.26252927316545e-07,-3.12245252868692e-16,2.92084256673103e-16,-5.91833200215474e-17,-1.59425422697849e-17,-7.842853937742e-17,1.59990189766449e-16,2.99182850912968e-06,0.000888655806726378,9.30268167285414e-06,3.90142426296857e-16,2.78808385662582e-07,-5.65594988835532e-17,2.32761522570659e-05,3.76410968298329e-16,-2.62484244610041e-06,2.53505299183464e-16,1.02546917782149e-16,9.27666669958542e-17,-7.78737132743687e-17,-6.38600508122647e-16,3.15992584637421e-16,7.28744530280709e-06,1.19213355438069e-16,-7.32712337043667e-05,-5.74823341640788e-16,-2.6822947718151e-16,-2.2963370499376e-16,-4.21584380496169e-16,7.32243831853086e-17,-5.92204732725579e-07,-1.02831899701353e-15,-3.7288116297903e-18,7.02080279173975e-16,2.88015223860355e-16
"t35",0.112517579754552,-0.15474664250128,0.0318917090133773,0.000995597820130186,0.0836325856562874,-0.00508530807632136,-0.000625201554429193,0.000270347153613782,8.85980093845479e-05,0.241994671800296,0.00119172266013889,-0.0159384838839935,-0.00820406566965007,-0.000256128020477143,-0.0519162953405828,-0.000133820066098867,0.00228684378631638,0.236125278463893,-0.000963496480397852,-3.17981004012513e-06,-1.79201575660559e-05,-0.00280198964825364,0.0579209112726152,1.79538614898218e-05,-5.46018192339346e-05,-4.74777262174834e-05,1.06941233451052e-06,4.88718423359257e-05,0.00144929267489715,-1.31064577201632e-06,-6.27642393423132e-05,-0.00501342594331799,1.26039331164845e-15,-0.000271458129653561,0.553866629870734,-0.000150388143113961,0.135589356480728,1.14768762564007e-05,0.000340839541500316,1.49533163629201e-15,0.000105339801215924,0.000260971213803285,0.000578210142378379,-0.000367193681447146,0.00504180095419985,6.01689860649182e-16,-7.28496684929359e-16,-7.19675667978768e-16,-6.83046991691213e-16,2.25827946788885e-05,-2.51814474599842e-06,-3.4022846315847e-05,-2.71134870729247e-06,0.000347610807209945,-1.12836091560377e-05,-3.76568572190761e-05,1.30683949080157e-17,3.0847319865709e-05,-1.57488505818809e-05,-2.09328831316959e-15,0.00116918238905488,2.34622054309887e-14,0.707106781186547,-1.42530199987743e-14,9.90156009689739e-06,-3.34792809941565e-06,8.45969335514717e-16,-0.00301134943347099,-7.73447983136332e-17,-7.3341621688294e-06,6.54560639065065e-08,5.88201498561016e-16,4.18237059177004e-16,-6.3629710401122e-16,-1.57692600641663e-16,5.40776265248637e-16,-2.68677387127176e-16,1.60162875949179e-06,0.000479906376698473,5.03055898804813e-06,-4.40973617919933e-16,1.51130966679127e-07,5.95000771818097e-17,1.27949712420873e-05,6.66741302972861e-16,-1.44554482614121e-06,2.45844348899539e-16,4.83702369116025e-17,-1.11622415301835e-15,2.71299534862651e-16,2.21716229303515e-16,6.43116568864208e-16,4.04497651959475e-06,7.51676738312913e-17,-4.10021036855271e-05,-8.16438238762478e-17,-1.04753235959824e-15,-1.98295475694131e-16,-7.63143643968634e-17,3.06921579079182e-16,-3.34896144701812e-07,-1.18144797826071e-15,-1.63233945741694e-16,9.12672791183299e-16,3.38382817976168e-16
"t36",0.112517579754552,-0.15474664250128,0.0318917090133773,0.000995597820130284,0.0836325856562874,-0.00508530807632131,-0.0006252015544293,0.000270347153613702,8.85980093845543e-05,0.241994671800297,0.00119172266013893,-0.0159384838839935,-0.00820406566965022,-0.000256128020477177,-0.0519162953405828,-0.000133820066098875,0.00228684378631637,0.236125278463893,-0.000963496480397981,-3.17981004014631e-06,-1.79201575661698e-05,-0.00280198964825343,0.0579209112726152,1.79538614898466e-05,-5.46018192340402e-05,-4.74777262175506e-05,1.06941233435649e-06,4.88718423359003e-05,0.00144929267489727,-1.31064577198483e-06,-6.27642393422517e-05,-0.00501342594331784,1.07750373184145e-15,-0.000271458129653499,0.553866629870733,-0.000150388143114034,0.135589356480728,1.14768762565651e-05,0.000340839541500186,9.26342336171615e-16,0.000105339801215561,0.000260971213802999,0.000578210142377746,-0.000367193681448867,0.0050418009541999,-5.28833557930941e-16,8.93710467230137e-16,3.1768897066033e-16,2.20889665107701e-16,2.25827946783325e-05,-2.51814474677171e-06,-3.40228463148819e-05,-2.71134870751835e-06,0.000347610807209531,-1.12836091549214e-05,-3.76568572194033e-05,3.08183080698494e-16,3.08473198655414e-05,-1.57488505830145e-05,2.4916532335881e-15,0.00116918238905546,-2.36147202716225e-14,-0.707106781186548,1.41703202942704e-14,9.90156009526548e-06,-3.34792809597887e-06,-3.61398216208639e-16,-0.00301134943346836,2.55722117666041e-16,-7.33416217149905e-06,6.54560640048245e-08,-6.09625133824347e-16,-2.39223138043455e-16,7.37603768890779e-16,2.30885447508078e-16,-3.90696353749915e-16,2.91638274754512e-16,1.60162875844016e-06,0.000479906376699376,5.03055898857881e-06,6.62310513520644e-16,1.51130966926027e-07,-3.84377719493781e-16,1.2794971241771e-05,-1.24292602072563e-16,-1.4455448268137e-06,1.34822038306999e-16,-1.03813684360733e-16,7.15643837613156e-16,-2.98983731819547e-16,-6.25696188668771e-16,2.26120221738927e-16,4.04497651895987e-06,-6.36102184921837e-17,-4.10021036855708e-05,-8.4492215341013e-16,5.06779874876712e-16,-1.93958648412154e-16,-8.0301644645822e-16,1.18017147429809e-17,-3.34896144126465e-07,-1.0801255413462e-15,-1.4073201768891e-16,8.29463832935732e-16,-3.69384360078238e-16
"t27",0.112515912421099,-0.154739299791271,0.0318840910540944,0.000995316136790277,0.0835915798019314,-0.00508232111083438,-0.000624818587342118,0.000270139666596211,8.85214373203482e-05,0.24172013497255,0.00118936479262226,-0.0158944499601596,-0.00817846758713386,-0.000255237769520521,-0.0516857254006703,-0.000133137549061356,0.00227262338412606,0.234512063082861,-0.000955201600280657,-3.14899070694717e-06,-1.77153384287416e-05,-0.0027573864225515,0.0568721081001006,1.73138256861053e-05,-5.25178769603059e-05,-4.54349683138174e-05,9.93181396539833e-07,4.48188738512425e-05,0.00124173329277048,-1.05890821992371e-06,-5.04671260783754e-05,-0.00336119284762841,-9.30394870713723e-16,-8.9089055319208e-05,-0.411639162976169,-0.000295044883842044,0.395953186155561,3.93847318642717e-05,-0.000816611362937459,-1.92554305833426e-15,3.93507585462221e-05,0.000108741057665529,0.000400493043959659,-0.000288750176031701,0.0039656340221588,2.94634134838771e-18,8.48926639580892e-17,1.0036528748887e-15,-1.61751388462656e-16,2.07612556160425e-05,-2.32161269301577e-06,-3.15006846423636e-05,-2.52965178968044e-06,0.00032688639265539,-1.06408919284836e-05,-3.57734733063747e-05,-0.707106781186548,2.93545315467669e-05,-1.50228658276146e-05,-4.67538575716939e-15,0.00111999983663254,1.2025347750928e-16,-1.09330296458245e-16,-1.28456599180356e-16,9.56487859987783e-06,-3.24046584317872e-06,-2.33708691092174e-17,-0.00291986412770253,-1.60664655727712e-16,-7.11657920796362e-06,6.36306219377922e-08,6.89068656075996e-16,-2.36495474412132e-16,-5.78965492689162e-16,-5.41622469476295e-17,-5.71857468155373e-16,8.21796609372055e-16,1.56591727279399e-06,0.000469844442848683,4.92608306674998e-06,-4.50398112275887e-16,1.4804479576695e-07,5.23747263870965e-16,1.25583380251782e-05,-1.29168844836041e-17,-1.41915797148477e-06,7.87045818145787e-17,-1.52376356933061e-16,-2.69729208608429e-16,9.22719132208041e-17,-1.87191975639636e-16,-1.3027269136676e-16,3.97515296395402e-06,1.63237595899082e-16,-4.03342368362622e-05,-1.28272688537077e-16,-3.66527509587748e-17,-8.16586165783197e-17,-4.71775015469941e-16,1.84040026084941e-16,-3.29836870428866e-07,-9.67060256456279e-16,-2.01602523521301e-16,6.65566172157362e-16,1.26227364210422e-16
"t28",0.1125159124211,-0.154739299791271,0.0318840910540944,0.000995316136790257,0.0835915798019313,-0.00508232111083432,-0.000624818587342084,0.000270139666595951,8.85214373203823e-05,0.24172013497255,0.00118936479262229,-0.0158944499601596,-0.00817846758713382,-0.000255237769520437,-0.0516857254006701,-0.000133137549061318,0.00227262338412606,0.234512063082862,-0.000955201600280494,-3.14899070675165e-06,-1.77153384282864e-05,-0.00275738642255159,0.0568721081001006,1.73138256860865e-05,-5.25178769602391e-05,-4.54349683137114e-05,9.93181396525617e-07,4.48188738511372e-05,0.00124173329277053,-1.05890822023612e-06,-5.04671260783372e-05,-0.00336119284762812,-1.04056211308598e-15,-8.90890553189036e-05,-0.411639162976169,-0.000295044883842342,0.395953186155561,3.93847318645949e-05,-0.00081661136293734,-7.80625564189563e-16,3.93507585460759e-05,0.000108741057666528,0.000400493043957468,-0.000288750176030854,0.00396563402215891,8.7679299028681e-17,5.86652013887601e-17,1.24998360861814e-15,8.16678741808971e-17,2.07612556135904e-05,-2.32161269329473e-06,-3.15006846427829e-05,-2.52965178828436e-06,0.000326886392652598,-1.06408919238822e-05,-3.577347333159e-05,0.707106781186547,2.935453153462e-05,-1.50228658248224e-05,4.9678282446279e-15,0.00111999983663155,2.93725843145242e-16,1.03635800793532e-16,-1.60979692049455e-16,9.56487860393711e-06,-3.24046584444698e-06,7.16052527457984e-17,-0.00291986412770532,6.16491466916266e-16,-7.11657920836324e-06,6.36306214407956e-08,-2.54620838343001e-16,3.39432719433609e-16,4.61868833798313e-16,1.81760163907518e-16,6.35498870917856e-16,-6.61391148357088e-16,1.56591727243879e-06,0.000469844442848955,4.92608306462005e-06,-3.56723045514707e-16,1.48044795996329e-07,-8.31237853660557e-16,1.25583380246129e-05,1.33322853287435e-15,-1.41915797145575e-06,-1.71095589714251e-16,-4.12971785252263e-17,1.88237789049447e-16,-1.8707023540926e-17,-1.1953776002112e-16,7.85875256771911e-16,3.97515296372659e-06,-1.83707073701141e-16,-4.03342368361756e-05,-3.66797166652093e-16,-6.05642051079682e-16,-4.63297797981302e-16,-1.94743923774368e-16,1.31998411825001e-16,-3.29836870145903e-07,-1.14079603889723e-15,-1.35074844363738e-16,8.80552314877565e-16,-1.65206180389573e-16
"t17",0.111758974849977,-0.152910701100569,0.0310572501090291,0.000967297838236389,0.0805226179340165,-0.00487879686622631,-0.00059928802048189,0.00025784221724388,8.42564893427406e-05,0.228464478931224,0.00110459851970866,-0.0145713814293575,-0.00745838420615903,-0.000231623032926146,-0.0463385430361687,-0.000118475243043161,0.00199910715572176,0.205082774950305,-0.000822498477559694,-2.688374799384e-06,-1.49334070437588e-05,-0.00225938449433884,0.0460383076172322,1.3000229532102e-05,-3.90915066183834e-05,-3.32882586246811e-05,6.75587102261191e-07,2.97444888775592e-05,0.00074740982685069,-6.01852082359103e-07,-2.85701186771639e-05,-0.00170975696709659,1.08613655296639e-17,-3.91765919987944e-05,-0.15411178550945,0.000101776826416989,-0.569651579107484,-6.74660860970729e-05,0.00431687686368554,1.56125112837913e-16,0.000384193748246047,0.000913513488603628,0.00146413331321698,-0.000800764796478344,0.0109914788900181,5.77378579177024e-13,0.707106781186547,-6.41287769825403e-15,3.24986052567753e-16,3.65892250029467e-05,-4.04810419114634e-06,-5.4042005489127e-05,-4.21015941270862e-06,0.000526493401114527,-1.69313886904189e-05,-5.50831850407399e-05,1.48704548605529e-16,4.48433203415012e-05,-2.26900667911498e-05,-6.61183556266571e-16,0.00165723623075779,-1.20165131850037e-16,9.64224996607146e-16,-8.66956264905164e-17,1.35495477923374e-05,-4.54075302700112e-06,-2.64567874207016e-16,-0.0040506301722847,3.97584078758388e-17,-9.83086456870845e-06,8.69594050595973e-08,2.48539745934329e-17,6.93976534775249e-17,1.20758417428578e-16,-3.08759729127033e-16,-4.33259820257233e-18,-6.31643314250321e-17,2.06474129566317e-06,0.000613926401240462,6.42789691175678e-06,3.54000854619454e-16,1.92712747695334e-07,1.52099762713568e-17,1.61246444015654e-05,-8.58844802663451e-16,-1.81897618606583e-06,-5.34251960959411e-17,-3.38907265702114e-17,-1.38128763102212e-15,-7.33311100533161e-17,-4.42286093099267e-17,3.78628930034683e-16,5.05776839742096e-06,-1.53056897357547e-17,-5.09414127526555e-05,-2.67776651845694e-16,-5.88004899902146e-16,-5.24621425092243e-16,-8.39006139879212e-16,2.45895037792944e-16,-4.12750647908974e-07,-9.58343008315682e-16,-1.10964663865082e-16,9.4897176280413e-16,-4.3541148803902e-17
