"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114"
"t4",-0.129756364027341,-0.0415708397132044,-0.000507455044655531,0.000153048069614268,0.089423475282469,-0.0206530880934595,0.019690397270403,-0.00139115018359363,0.00471275691262301,-2.6197070699552e-05,0.00725875136457031,-0.00277156864997064,0.166608435794812,0.00249042108440892,-0.00405829499005665,4.23272528138341e-16,-0.07843191236074,-0.00113960490835339,-0.00881170122901798,1.47443692576667e-05,0.000254447642891441,-0.0474653218607687,0.0937817496199231,-0.00295945035904199,0.015435021752696,0.005057901362519,-0.0113151703351529,0.0147752701473583,-0.0144625809288745,0.000391367521177364,-0.0799252100785136,9.81039188977031e-05,1.14186023903269e-16,-1.55518165134491e-16,-2.86163936834984e-17,-0.035934142757462,0.00995782195696591,-0.0321289688005944,0.0859902677259307,0.0833671653330236,0.124416839573486,0.604851331323439,-0.000131934596628534,-0.0445182108569901,-1.04511734659425e-05,-0.00056423147545113,-0.0698002994946399,7.15947821948181e-05,0.000462021745529728,-2.38004060904018e-15,-0.00385039580383785,-0.000656331657600778,-0.0148256960497194,0.648646944648322,-0.00835598218376217,0.000597278625365569,-0.00912536906767118,-0.10820282480168,0.0517104877914336,-2.41701821934165e-05,-0.129078760411601,-0.0030743677886518,0.0119562071208002,0.221790262901022,0.00120659872137146,0.000777925850047491,0.0666288146023881,-0.000110613356420014,-0.0013996553079962,0.00151685086091885,6.12814844092108e-05,0.0041078892676818,5.44673839173996e-05,8.21768836742635e-06,-3.06699110552699e-15,0.000114313066097841,-0.0253183639978713,0.000180042109318438,-8.31469220873215e-05,-9.99733252048725e-06,0.000421904585289946,-5.12090370108353e-15,7.45931094670027e-16,-4.30211422042248e-16,7.67181457250743e-16,8.70831184940357e-16,-1.81278603239576e-16,-2.35922392732846e-16,8.06863256763712e-16,-4.29777741173254e-16,8.65627014512427e-16,2.02312125385795e-16,-4.40619762898109e-16,1.58076676748387e-16,-7.1020663308663e-16,-1.98408997564847e-16,8.11850586757146e-16,-1.21864324187371e-16,3.01841884819964e-16,4.39101879856629e-16,-9.63584680796492e-17,-4.16333634234434e-17,-8.37004077158809e-16,-4.18068357710411e-16,4.32705087038965e-16,4.96130914129367e-16,-4.89300440442708e-16,1.65037254695743e-15,-6.13658429626796e-16,6.24500451351651e-16,1.12800394025392e-15,-1.52655665885959e-16,-1.81712284108571e-15,-2.18575157973078e-15
"t23",-0.160219800358446,-0.0770018082537223,-0.00287305099153738,0.00587190133499799,-0.00892376521441633,0.000664697437515371,0.00237805240569371,-0.000261907552269825,0.00106334418869614,-1.54811417336668e-05,0.00668822172906998,-0.00262839073832512,0.182975664490286,0.0055935539170594,-0.0197774896996846,3.98986399474666e-16,0.00864219686306792,-0.000383568459310056,-0.00482980594232362,-2.23468752230237e-05,-0.000229215842987314,0.0142629183526638,-0.0127839921429161,-0.00103440039174989,0.128751598853926,0.0959480050988562,-0.00122462568997015,0.0802055677594834,0.00376258444905683,-3.44222284407239e-07,-0.00932450937728399,2.61548970196396e-05,-5.77060639113012e-16,1.01085100605798e-15,-9.39072182886714e-16,-0.0158119009198402,0.00459312941561439,-0.0153074342016103,0.0463377276626147,0.0455743315353425,0.0768827147935393,0.550291586346271,-0.000131972929921364,-0.0473851494271323,-1.36694427429781e-05,-0.000917106093309117,-0.0166218896690043,0.000143105431603964,-0.010465651179882,-6.24500451351651e-16,0.0102180538263683,0.00167478964191437,0.0177580032170027,-0.682421596042722,0.00693669185386372,-0.000400414349995817,0.0116971365699378,0.133461574178958,-0.059030612995215,2.41756831804697e-05,0.131518487129756,0.00336497908309453,0.0193600707614403,0.266879007427733,0.00039480323328597,-0.000121881318347649,-0.010586991613593,1.70312407291578e-05,0.000214625538198971,-0.0103868261031625,-9.23634061548374e-06,-0.000618297242055895,-8.18539824255481e-06,-1.23432769902343e-06,-2.99066327258402e-15,-1.5047802148338e-05,0.00331353250776015,-2.35524101925423e-05,1.08513812405149e-05,1.21913842023361e-06,-4.9349526230074e-05,2.09034178855205e-15,-1.80411241501588e-16,6.94756752128711e-16,2.74086309204336e-16,2.18575157973078e-16,6.40112962635442e-16,6.90419943438769e-16,1.13299127024735e-16,-1.43982048506075e-16,-3.56485674313234e-16,-8.58254439739525e-16,-7.75204553327136e-16,6.7762635780344e-16,1.78242837156617e-16,7.26632295999785e-16,-2.55871712706579e-16,-7.79324521582581e-16,-4.60569082871842e-16,-1.52005144582468e-16,-9.21571846612679e-19,-1.35308431126191e-16,2.82326245715225e-16,5.70290342727375e-16,-2.63569548131226e-16,-2.6628005356244e-16,3.15692567573467e-16,1.28586377656781e-16,1.10545253506622e-15,-6.7914424084492e-16,-1.29852183693158e-15,1.32706345912226e-15,2.45810316545914e-15,2.73652628335341e-15
"t113",-0.175235618943765,-0.094926912498408,-0.0041000977277804,0.00886185659099822,-0.0645104722684359,0.0128184734880495,-0.00777299444362953,0.000412348068319812,-0.00114262563037471,-6.68346883140434e-06,0.00487143198416668,-0.00195403951771858,0.149111341819494,0.00600346556649408,-0.0244456962035905,-8.67361737988404e-17,0.136123897689992,0.00180068583483572,0.013739427572224,-4.86531409840413e-06,-9.95036568864177e-05,0.0126776575102734,-0.0145676032077083,-0.00248454479055912,0.418369912883048,0.314375439226336,0.00185129026464172,0.287620062428974,0.0234657493875482,-0.000293498195517655,0.0379031030674815,-2.91646350751573e-05,-1.55324900200834e-16,-1.70358440664276e-16,4.31865738505601e-16,0.00876856732471118,-0.00241848707884621,0.00779008450712,-0.020948026710806,-0.0203427819791784,-0.0310648337471805,-0.177048893037183,4.08018654324637e-05,0.0143126624892952,3.8781222796784e-06,0.000249475707170084,-0.0171860452976268,-2.83065050908942e-05,0.00211878578476106,8.67361737988404e-17,-0.00187979441786196,-0.000306797752325999,-0.00289548855997498,0.108488949991482,-0.00107523198726291,0.00010475618260783,0.00179372138016869,0.0177996602439932,-0.00530226902743794,-1.15465181043552e-06,-0.00729670478868909,-0.000225369190177111,-0.00164818606905678,-0.022777740970488,-3.39584097825847e-05,9.56107835215887e-06,0.000814599179239185,-1.20954990867287e-06,-1.52010949144455e-05,-0.00245434370047636,6.09593014254205e-07,4.08825667622048e-05,5.42127724238923e-07,8.17876260526063e-08,-7.28583859910259e-17,9.02343325360979e-07,-0.000197695561489485,1.40466318672926e-06,-6.45853431438439e-07,-6.84457424792091e-08,2.67397527428312e-06,-0.0569609216999496,0.0902465200334711,0.0184390275720393,0.100786267150769,-0.136081028946262,-0.156538919256439,-0.121190101743125,-0.130238182661128,-0.0880755212503313,-0.288389707615106,-0.165139084396506,0.186663635811597,-0.110344790048888,-0.134858907197776,0.035241072977716,0.157939996195498,-0.0248023507432917,0.270494988293857,0.0686859104766613,0.15004568088855,-0.0404443146373354,0.0290412292830101,0.172088820079938,0.143968939066999,-0.0268882809273573,-0.00173530281564424,-0.0683955035804081,-0.115260106449873,-0.0220632103121879,0.100452739119528,-0.0357061615020297,0.0896379959033927,-0.037953201878463
"t114",-0.175235618943765,-0.0949269124984079,-0.00410009772778038,0.00886185659099819,-0.0645104722684359,0.0128184734880495,-0.00777299444362959,0.000412348068319815,-0.00114262563037473,-6.6834688313903e-06,0.00487143198416666,-0.00195403951771857,0.149111341819494,0.00600346556649409,-0.0244456962035906,-8.67361737988404e-18,0.136123897689992,0.0018006858348357,0.013739427572224,-4.86531409841107e-06,-9.95036568863409e-05,0.0126776575102732,-0.0145676032077081,-0.00248454479055914,0.418369912883048,0.314375439226336,0.00185129026464155,0.287620062428974,0.0234657493875481,-0.000293498195517677,0.0379031030674815,-2.91646350750871e-05,-3.39463086672562e-16,-1.17164771578317e-16,4.52248739658172e-16,0.00876856732471119,-0.00241848707884625,0.00779008450712004,-0.020948026710806,-0.0203427819791782,-0.0310648337471806,-0.177048893037184,4.08018654324557e-05,0.0143126624892948,3.87812227961941e-06,0.000249475707169984,-0.0171860452976274,-2.83065050910377e-05,0.00211878578476068,-1.2490009027033e-16,-0.00187979441786226,-0.000306797752326505,-0.00289548855997503,0.108488949991483,-0.00107523198726345,0.00010475618260805,0.00179372138016895,0.0177996602439932,-0.0053022690274387,-1.15465181029186e-06,-0.00729670478868915,-0.00022536919017649,-0.00164818606905699,-0.0227777409704883,-3.3958409783213e-05,9.56107835260899e-06,0.000814599179238517,-1.2095499094023e-06,-1.52010949140257e-05,-0.00245434370047711,6.09593013872796e-07,4.08825667624572e-05,5.42127724330891e-07,8.17876260361569e-08,5.759281940243e-16,9.02343326112764e-07,-0.000197695561488839,1.40466318785293e-06,-6.45853430901976e-07,-6.84457421721359e-08,2.67397527414955e-06,0.0569609216999491,-0.0902465200334718,-0.0184390275720395,-0.10078626715077,0.136081028946262,0.156538919256439,0.121190101743125,0.130238182661128,0.0880755212503315,0.288389707615106,0.165139084396506,-0.186663635811596,0.110344790048887,0.134858907197776,-0.0352410729777163,-0.157939996195498,0.0248023507432922,-0.270494988293857,-0.0686859104766615,-0.15004568088855,0.0404443146373357,-0.0290412292830098,-0.172088820079938,-0.143968939066999,0.0268882809273565,0.00173530281564403,0.0683955035804073,0.115260106449873,0.022063210312188,-0.100452739119528,0.0357061615020302,-0.0896379959033933,0.0379532018784614
"t86",-0.18728456777823,-0.109970307707111,-0.00517305819393255,0.0115095730094431,-0.119735677117213,0.0250362971355333,-0.0183611488201604,0.00113190896434693,-0.0035325580423873,6.01745392312074e-06,0.000799672902195062,-0.000380606626218565,0.0485491232637464,0.00408583535467519,-0.0208612564132283,-8.50014503228635e-16,0.318427549394958,0.00540907612688531,0.0459747844648672,4.85671263945921e-05,0.000400957053863517,-0.0157585793440556,0.0118266191011541,0.000861756191437583,-0.12729383378272,-0.0954536324979114,-0.00232196227771549,0.0326850246030833,0.000303964263485967,1.12608074558148e-05,-0.00115928282756153,1.49460498040377e-08,1.03232562175002e-15,8.83467862169738e-16,-1.19830496315008e-15,-0.000225435974274504,7.6851786283411e-05,-0.000282631222373986,0.00116639034542367,0.00118307151765381,0.00251072186953569,0.0292610034358192,-7.67412633400938e-06,-0.0029118245567584,-9.98686394286671e-07,-8.0944467386896e-05,0.0571292077205571,-4.96354137910471e-06,-0.00103247203142107,3.40005801291454e-15,0.00139178144083043,0.000231473832248201,0.00403371675532861,-0.184627292183053,0.00343041091018383,-0.00131903086929487,-0.0743820082106449,-0.785901945048269,0.287001236391651,-3.79045318080021e-05,-0.180546386257039,-0.00360646111936011,-0.00913605673850068,-0.122093065248756,-0.000152721857351038,2.08934357838062e-05,0.00168693835958139,-2.23866492167511e-06,-2.84882615925533e-05,-0.0642542253463655,6.20653337153425e-07,4.36969020319658e-05,6.06759774218096e-07,9.27628999153991e-08,-8.46545056276682e-15,1.18839207225146e-06,-0.000259204146003805,1.84105994763912e-06,-8.44977871745228e-07,-8.52195068202014e-08,3.23821618088832e-06,2.31065167000111e-15,2.46330733588707e-16,1.94635974004598e-15,6.23633089613662e-16,-1.3392065234541e-15,6.15826833971767e-17,-1.31838984174237e-15,1.21213802883879e-15,-2.08166817117217e-17,4.60569082871842e-16,-8.49580822359641e-16,-2.25514051876985e-16,1.00483857345957e-15,-1.49327165216429e-15,1.21820956100471e-15,-3.13984949151802e-16,-7.9884016068732e-16,-5.160802341031e-16,-1.06815598033272e-15,8.9153944643483e-16,-5.34294830600857e-16,-4.47558656802016e-16,-7.45063732932039e-16,-1.46421503394167e-15,1.02869102125425e-15,2.12498204796296e-15,1.64711994043998e-15,-3.62990887348147e-16,6.74807432154978e-16,1.69975795591415e-16,-8.48279779752659e-16,8.96852037080009e-16,1.25247034965525e-15
"t120",-0.189604672532066,-0.112746067686756,-0.00536299318103537,0.0119720922366706,-0.128170264970656,0.026873921485277,-0.0198754647817639,0.00123147007611744,-0.00385582775817123,6.91825551923979e-06,0.000963665871352368,-0.000459951332885202,0.0594553424352302,0.00521456301214261,-0.027112176249854,-1.77462211592427e-15,0.44352529991376,0.00761451004649382,0.0649713170220212,7.19006522556251e-05,0.000603976339997832,-0.0252974683489189,0.0198900565297914,0.00172121264526436,-0.268659856343771,-0.201722218118254,-0.00562709346857125,0.0828352235927558,0.000794044759268501,3.22697498032756e-05,-0.00426024394792863,3.87515312456899e-07,-3.42382612388147e-16,-4.69972147729521e-16,8.56130843399665e-16,0.000733875061773259,-0.000223061071783693,0.000763393472223664,-0.00249635125889654,-0.00247296157090458,-0.00439328323240811,-0.0352980742666615,8.6981388133285e-06,0.00318216736692002,9.870764215113e-07,7.39909861459075e-05,-0.0465165999919,3.95742994087223e-06,0.00067149738591637,-7.97972798949331e-16,-0.000786394932222842,-0.000129980092445227,-0.00189309108060483,0.0826283078404476,-0.00136947097180403,0.000468342446428876,0.025602278980015,0.270279067637186,-0.0984649006146848,1.2633629953981e-05,0.0598140094779392,0.0011786667518279,0.00276259367962875,0.036759919135489,4.48164218559773e-05,-5.01582583621177e-06,-0.000394240053852819,4.68306747145513e-07,5.92550402852415e-06,0.0130170384785279,-1.244744470557e-07,-8.75469461118338e-06,-1.21412485816589e-07,-1.8553795922625e-08,1.5404344466674e-15,-2.06548917035731e-07,4.47898372392015e-05,-3.17988404943941e-07,1.45602248933022e-07,1.37422096343435e-08,-5.01827562280829e-07,-0.0243914440160206,-0.103738686436204,0.0193829123164289,0.0148613186038972,0.007684726114762,-0.221015140726809,-0.010410321909889,0.0746034803327086,0.0756178762212332,-0.218868904022183,0.13097842490614,-0.0472947875017331,0.0685002341589418,0.203459602806394,0.0641377267851856,-0.0380742267542532,-0.1422273007753,-0.097877478059609,-0.0465010407464931,0.105605718391787,-0.0676644498213359,0.0873236140815291,-0.0639804396784552,-0.182285260687035,0.0493774360809192,0.361375267508432,0.00357633514576508,-0.278701657568629,-0.064637350135068,0.0158583840086341,-0.0127516139978179,0.0211044524665507,-0.0199216489421611
"t121",-0.189604672532066,-0.112746067686755,-0.00536299318103534,0.0119720922366706,-0.128170264970656,0.0268739214852769,-0.019875464781764,0.00123147007611741,-0.00385582775817117,6.91825551924061e-06,0.000963665871352338,-0.000459951332885144,0.05945534243523,0.00521456301214259,-0.027112176249854,-1.75900960464048e-15,0.443525299913759,0.00761451004649382,0.0649713170220212,7.19006522556269e-05,0.000603976339997806,-0.0252974683489189,0.0198900565297913,0.00172121264526435,-0.26865985634377,-0.201722218118254,-0.00562709346857127,0.0828352235927556,0.000794044759268603,3.22697498032661e-05,-0.00426024394792824,3.87515312450827e-07,-2.23852209882228e-16,-5.12632115085806e-16,8.5981713093385e-16,0.000733875061773429,-0.000223061071783706,0.000763393472223865,-0.00249635125889649,-0.00247296157090447,-0.00439328323240827,-0.0352980742666615,8.69813881332598e-06,0.0031821673669201,9.87076421590541e-07,7.39909861459023e-05,-0.0465165999918995,3.95742994073849e-06,0.000671497385916339,-7.18175519054398e-16,-0.000786394932222536,-0.000129980092445063,-0.00189309108060497,0.0826283078404466,-0.00136947097180386,0.000468342446428617,0.0256022789800149,0.270279067637183,-0.098464900614684,1.26336299533896e-05,0.0598140094779394,0.0011786667518273,0.00276259367962881,0.0367599191354879,4.4816421855846e-05,-5.01582583613177e-06,-0.000394240053852979,4.68306748007487e-07,5.92550402864558e-06,0.0130170384785278,-1.24474446512894e-07,-8.75469461072195e-06,-1.21412487295684e-07,-1.85537957958276e-08,1.91860416443035e-15,-2.06548917103819e-07,4.47898372399648e-05,-3.17988407161135e-07,1.45602248629445e-07,1.3742210032327e-08,-5.01827562475118e-07,0.0243914440160188,0.103738686436204,-0.0193829123164304,-0.0148613186038974,-0.00768472611476091,0.22101514072681,0.01041032190989,-0.0746034803327097,-0.0756178762212334,0.218868904022183,-0.13097842490614,0.0472947875017332,-0.0685002341589425,-0.203459602806393,-0.0641377267851868,0.0380742267542538,0.1422273007753,0.0978774780596094,0.0465010407464941,-0.105605718391788,0.0676644498213362,-0.087323614081529,0.063980439678456,0.182285260687036,-0.04937743608092,-0.361375267508434,-0.0035763351457658,0.27870165756863,0.0646373501350675,-0.0158583840086345,0.0127516139978186,-0.0211044524665515,0.01992164894216
"t53",-0.195974087588612,-0.12118209923763,-0.00599805005133339,0.013565390675954,-0.166796081578425,0.0355513333293921,-0.0277643132967061,0.0017836807382758,-0.00572591066464521,2.1124697423359e-05,-0.00620225013841037,0.00240440614990711,-0.158775098630988,-0.00466113571394453,0.0173990200808579,4.562322741819e-16,-0.101636244661226,-0.0015083931950234,-0.0122051460626028,-7.05303827699347e-06,-4.57873639341984e-05,0.000620100333924802,-0.000135991468327454,-4.42110832497983e-05,0.0162586281565852,0.0124263227783383,0.00211340584818629,-0.0789265777184835,-0.00364617139404695,2.02534300159049e-05,-0.000970597907477455,9.92056968258243e-09,-5.21273910672327e-16,1.20684870242883e-18,1.19595730511256e-15,-0.0001711062381014,5.97432791289414e-05,-0.000223579870074403,0.000993212400226097,0.00101686220091799,0.00235131498789419,0.0387487083996492,-1.12813230407733e-05,-0.0046058131388104,-2.0772670677045e-06,-0.000238440617217944,0.71587710293459,-0.000202116426774804,0.00146614570337352,-3.85108611666851e-15,-0.000898447606064272,-0.000144954551677898,-0.00109491132154464,0.0400015287358654,-0.000409771045491766,7.18847924602953e-05,0.00310417124835078,0.0325438452002792,-0.0116217623745057,1.14742347609183e-06,0.00511213166887871,8.70380205100704e-05,5.74003372550611e-05,0.000684506511221447,3.56013688989905e-07,-1.09030891218901e-06,-0.000139664397334349,1.78117217115875e-06,2.79038052598962e-05,0.590364023728175,3.5106980914643e-06,0.000214306832518246,2.56066971244334e-06,3.73608616579969e-07,7.43918815437894e-14,5.23408590637339e-07,-0.000112110496030982,7.95220377067122e-07,-3.62441969483859e-07,-3.17469394847648e-08,1.14632741317518e-06,5.72458747072346e-16,-3.9118014383277e-16,7.72385627678673e-16,1.64625257870199e-15,-2.61943244872498e-16,7.42027966849079e-16,1.78676518025611e-16,-2.12557835915783e-16,5.9240806704608e-16,-1.66967134562768e-16,8.76360616020033e-16,1.22948526359856e-15,-6.8142106540714e-16,2.95336671785051e-16,-4.4799233767101e-16,-3.5453411040276e-16,1.62738746090074e-15,-7.60242563346836e-16,-1.35525271560688e-16,-7.77115459656141e-16,-7.07767178198537e-16,-4.65122731996281e-17,-1.346579098227e-15,-5.34565881143978e-16,5.54677831443584e-16,1.66696084019646e-17,-3.852170318841e-16,-5.90022822266612e-16,1.12757025938492e-15,5.47874462811238e-16,-4.5102810375397e-16,-1.03042574473022e-15,-3.8597597340484e-16
"t55",-0.199669245425552,-0.125910122699488,-0.00634327731996431,0.0144236278199152,-0.186020819358573,0.0398373608885992,-0.0315707704862498,0.00204640253896933,-0.00660756564661578,2.69036348262772e-05,-0.00873757133365302,0.0034091629564776,-0.23224981421228,-0.00757270699774763,0.0297379174596524,2.28983498828939e-16,-0.218050923829047,-0.00337105939326666,-0.0277003315161577,-1.97398737795482e-05,-0.000140627019368454,0.00300798329646141,-0.00117745932000205,0.000178994191099209,-0.0435137262726734,-0.0329869795944938,-0.00294714936504955,0.094290396896079,0.00395938249586149,-1.70026870957457e-05,0.000476054490379288,-4.0644165030107e-10,-5.98384125406365e-17,-1.52892286759048e-16,3.8350093398665e-16,-3.71827311923603e-05,1.41229799761229e-05,-5.56735523518995e-05,0.000291553834094762,0.000303442422159476,0.000793274215266449,0.0169072960557502,-5.14588260539946e-06,-0.00215696534805729,-1.04780509508726e-06,-0.000127705923266226,0.42106413912183,-0.000121014546399815,0.00106119795227775,-5.9535709695524e-15,-0.000761322025122559,-0.000123775115588868,-0.00121126763638552,0.0481757260378375,-0.000633578624010486,0.00016086108819768,0.00792779153923847,0.0834375999047779,-0.0301313445773471,3.44409061653302e-06,0.0158730887243159,0.000293125608016541,0.000385613101925895,0.00487542918705236,3.9737744773444e-06,3.18167204836707e-06,0.000344187761233134,-2.61560434226788e-06,-4.00991568578826e-05,-0.771218588543826,-4.42967117565736e-06,-0.000269474655646956,-3.20623239040191e-06,-4.67114105976852e-07,-9.93476134691917e-14,-4.35094861105751e-07,9.18364681585342e-05,-6.50682018389507e-07,2.94824054989686e-07,2.20558097878561e-08,-7.29469820326401e-07,-4.03843625207401e-15,-2.60208521396521e-16,-1.40902914336216e-15,-2.57563068095656e-15,1.11716191852906e-15,-1.87610343926892e-15,5.22151766269019e-16,-1.5218945895179e-15,4.90709903266939e-16,5.20417042793042e-18,-8.863352760069e-16,-7.91684426348915e-16,1.08604531617873e-15,1.23994781456305e-15,5.57171496440301e-16,5.03937169771262e-16,-8.4069036454526e-16,7.25114412958305e-16,4.4051134268086e-16,5.43646074338544e-16,-1.94289029309402e-16,-6.57026516526216e-16,1.3613242477728e-15,2.68882138776405e-16,-1.13234074894386e-15,-6.03046800863594e-16,1.60743814092701e-15,1.15012166457262e-15,-2.45203163329322e-15,-4.21063466211902e-16,1.98408997564847e-15,1.77809156287623e-16,3.76868675155961e-16
"t122",-0.202142773121946,-0.129088219468591,-0.00657617829474333,0.0150032501210737,-0.199124757810545,0.0427613597532124,-0.0341745357590926,0.00222640121229635,-0.0072122339473126,3.09310586340076e-05,-0.0105294293074489,0.00411986796297683,-0.284423101926975,-0.0096646962944939,0.0386486625493168,1.37346731210464e-15,-0.303714617568455,-0.00474553602412282,-0.0391459588446063,-2.92236725845368e-05,-0.000211831645421286,0.00482875775632356,-0.00198025591557921,0.00035751070686926,-0.0918378455735199,-0.0697114035232583,-0.00714218534132091,0.238964669734394,0.0103430807448136,-4.87240777983101e-05,0.0017494507925867,-1.05380693518186e-08,-1.61146280638042e-16,-4.00188550753724e-16,3.28563037793805e-16,0.000121043144231586,-4.09917218897413e-05,0.000150375553277765,-0.000623994174527484,-0.000634282406250378,-0.00138807820605775,-0.0203955750572049,5.83253379662698e-06,0.00235722469139131,1.03562410485749e-06,0.000116735429906601,-0.342845155953663,9.64848588455417e-05,-0.000690180100964914,3.18842174884537e-15,0.000430167959410896,6.95037569063501e-05,0.000568468263328653,-0.0215606190960358,0.000252933994396922,-5.71162338471307e-05,-0.00272874496891933,-0.0286949750541247,0.0103375159162956,-1.14791989944838e-06,-0.00525866564866472,-9.57995655146311e-05,-0.000116603075996198,-0.00146789977220762,-1.16610913839097e-06,-7.63814674794282e-07,-8.04372019644622e-05,5.47158779528355e-07,8.34054808098502e-06,0.156238472852411,8.88387831496819e-07,5.39893723907653e-05,6.41566344367463e-07,9.34289452310775e-08,2.08843359272848e-14,7.56218206895997e-08,-1.58691152316228e-05,1.12385984442787e-07,-5.08025671119719e-08,-3.55664445242159e-09,1.13046208549943e-07,-0.00916167735669737,-0.028424483080204,0.0251729316432402,0.0164297567050095,0.00107483528031079,0.108893504487657,-0.0102103068091952,0.116956680924277,-0.0522849033150297,-0.0829800504436308,-0.0135260031189075,0.12650956534429,0.166809607323563,0.314569318505479,0.185794457828588,-0.110835882790616,-0.00381591409148679,0.185417061678998,0.0281273591633555,-0.0331666984670316,-0.0248611892199247,-0.252529193430894,-0.178147578925766,0.345598457123386,0.10374834449397,0.0435668750980501,-0.000199081202218623,0.0530126285824518,-0.0249015389175486,-0.0638588151025031,-0.0204952386467166,0.0247697363467258,-0.0109079754018081
"t123",-0.202142773121946,-0.129088219468591,-0.00657617829474332,0.0150032501210737,-0.199124757810545,0.0427613597532124,-0.0341745357590926,0.00222640121229635,-0.00721223394731257,3.09310586340422e-05,-0.0105294293074489,0.00411986796297685,-0.284423101926975,-0.0096646962944939,0.0386486625493168,1.37390099297363e-15,-0.303714617568455,-0.00474553602412281,-0.0391459588446062,-2.92236725845641e-05,-0.000211831645421281,0.00482875775632358,-0.00198025591557915,0.000357510706869238,-0.0918378455735199,-0.0697114035232585,-0.00714218534132086,0.238964669734394,0.0103430807448135,-4.87240777983383e-05,0.00174945079258696,-1.05380694420242e-08,3.87805999677864e-17,-3.75360321004166e-16,2.57439375348262e-16,0.000121043144231612,-4.09917218896696e-05,0.000150375553277923,-0.000623994174527539,-0.000634282406250203,-0.00138807820605731,-0.0203955750572047,5.83253379655983e-06,0.0023572246913914,1.03562410467477e-06,0.000116735429906618,-0.342845155953662,9.64848588456642e-05,-0.000690180100964766,3.23699400617272e-15,0.000430167959411483,6.9503756906599e-05,0.000568468263328695,-0.0215606190960358,0.000252933994396674,-5.71162338471396e-05,-0.0027287449689193,-0.0286949750541244,0.0103375159162957,-1.14791989980699e-06,-0.00525866564866443,-9.57995655140936e-05,-0.000116603075996878,-0.00146789977220712,-1.1661091385627e-06,-7.6381467517049e-07,-8.04372019637973e-05,5.47158779553482e-07,8.34054808062246e-06,0.15623847285241,8.88387831585446e-07,5.39893723902644e-05,6.41566343780944e-07,9.34289450373085e-08,2.02962646689286e-14,7.5621820431668e-08,-1.58691152309333e-05,1.12385984055727e-07,-5.08025670095148e-08,-3.55664495303840e-09,1.13046207778425e-07,0.00916167735669994,0.0284244830802043,-0.0251729316432393,-0.0164297567050076,-0.00107483528031132,-0.108893504487656,0.0102103068091944,-0.116956680924276,0.052284903315029,0.0829800504436309,0.0135260031189074,-0.12650956534429,-0.166809607323563,-0.314569318505479,-0.185794457828588,0.110835882790616,0.00381591409148682,-0.185417061678999,-0.0281273591633557,0.0331666984670313,0.0248611892199252,0.252529193430894,0.178147578925766,-0.345598457123386,-0.103748344493969,-0.0435668750980493,0.000199081202218139,-0.0530126285824526,0.0249015389175497,0.0638588151025029,0.0204952386467153,-0.0247697363467256,0.0109079754018077
