"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111"
"t36",-0.170051730128098,0.00332089716237219,0.042291173071927,-0.00463793081526786,0.160898004415808,-0.00087081371474686,4.16039073734571e-05,-2.30215769794068e-05,0.00345322342834417,0.00209361258233389,-0.0481115515817241,0.00075686208941609,-0.000132587100655293,-2.59320379219843e-05,1.40690256071078e-05,9.13881742074761e-05,-5.85571102519576e-05,1.14062362976956e-06,0.000249591017964452,2.04972815554184e-05,3.51359639640689e-07,-0.00101260639385708,-8.9359047619231e-06,-0.136230304545362,7.27814035705751e-05,0.000640002933830268,-0.0079518566150186,-0.00482855612844017,-2.19217339660322e-05,0.000161026863621555,7.30229596652534e-06,-0.000284126841130705,-4.92406469880122e-09,-0.00201177346739018,3.62350664549489e-07,3.38467022558834e-05,0.00143711191167548,2.95927100033391e-06,2.57821527570834e-05,0.0761280142696528,-4.10965599931758e-15,-1.36572218689715e-16,-0.00380171649914575,-1.26786152653694e-05,1.97774980053531e-05,-1.17240765362185e-05,0.632141858309671,-0.00329905933181917,-0.00129925663000258,-9.81083511287809e-05,4.54982087120161e-15,2.11293865290186e-06,5.67550305772747e-05,-1.61979534072992e-15,-4.7854409048951e-06,-6.9302865180829e-06,-0.70710678118655,-1.67694468216764e-06,0.000434961579576316,-0.00102243130337976,3.14874486568146e-05,1.52790489153924e-07,0.0717124495340747,-0.0321571640826474,1.90179797583364e-06,1.65930715558692e-15,1.94253007291102e-06,2.646455957311e-06,5.06859956957975e-06,2.34523638082935e-16,-3.62080346716023e-05,0.041960576003364,-3.4239156829069e-06,-2.57558085656424e-18,-6.20854461142642e-07,-1.03433475329794e-16,1.61375583858664e-16,-2.81532550985017e-05,-5.51498234965037e-16,-3.20021338770953e-05,-1.42001784464719e-07,4.72333289508687e-06,0.00327275480827611,3.13711950571861e-16,-3.16250997720301e-16,7.83600313702872e-17,5.39850710843848e-16,2.52427359116207e-16,7.84095011141517e-16,2.56307308581616e-05,-8.14354365480173e-17,-2.57184063900052e-16,5.92889301708073e-17,-3.13600002856987e-06,2.67095849024783e-16,4.70617145394978e-17,-2.25077371509772e-16,-0.00188379724701443,2.26576295879941e-15,1.05977850731627e-15,1.13621153114748e-15,-9.75516590684564e-16,2.16912946419523e-07,1.21308017244525e-15,-2.18550978496176e-16,1.77935265911086e-15,1.05131534315628e-14,-5.95413102681194e-15,1.76624732871899e-15,-2.18501661404591e-13,-0.0949157995752514
"t42",-0.170138875043035,0.00332434852125633,0.0423426873718422,-0.00464361204555661,0.161050988287619,-0.000870864607146369,4.15933910084283e-05,-2.30090241022558e-05,0.00341546562434663,0.00206456945783467,-0.0466133790710937,0.000724250257911611,-0.000122118061763325,-2.3493147326574e-05,1.26259640640908e-05,8.18114683539084e-05,-4.97873127750237e-05,8.22001767145816e-07,0.000147864950033293,5.54096130751755e-06,9.07843605165087e-08,3.80523349475351e-05,3.08299167072599e-06,0.151095889962023,-0.000504809436228045,0.00219942831344857,-0.0185648888156211,-0.00906323748619363,-2.89780562503656e-05,0.000131601078626943,-2.18257435061305e-05,0.00534695806145982,1.04891012964469e-07,0.218252662449033,5.87928245997269e-05,0.00613994721247473,0.279383254292664,-1.68087966838837e-05,-6.055517325975e-05,-0.0994889178298765,5.95146738377553e-15,6.20514058250008e-16,0.00335296920046487,8.6751134124991e-06,-6.30930344182662e-06,1.58184793450273e-06,-0.0109721366684157,5.40247244366281e-05,7.58895516150924e-06,2.10605981064054e-07,-3.91686946631841e-15,-6.80045572274051e-08,-4.22188808017121e-06,-8.10547091815977e-16,1.8544229245025e-06,4.0550035142269e-06,4.14285053697704e-15,1.65135944899461e-06,-0.000434405100926222,0.00182832274539952,-6.66768079622467e-05,-3.48153621067689e-07,-0.702028723429616,-0.529264076281105,1.26823735085702e-05,1.17234916188649e-15,3.24521949109259e-06,3.79033691652287e-06,5.62905044875017e-06,5.80448694528378e-16,-3.97298825840509e-05,0.00793521824092649,-4.12634244225524e-06,1.52950879407186e-16,-6.91744927772841e-07,-3.20790646622738e-16,5.2724877050773e-15,-2.96753419329299e-05,2.38862179382523e-16,-3.35184017076537e-05,-1.47219755315324e-07,4.86735699228751e-06,0.000699355988135219,-2.77225821607932e-16,-2.65968299380981e-16,9.79075122138583e-17,6.68040860992989e-16,-4.92682590804378e-16,-5.07927033766009e-15,2.55038679147171e-05,-2.94978130790302e-16,-7.65020237136495e-17,2.80467078473575e-16,-3.08861888368867e-06,9.21998509834096e-17,2.10302727130573e-16,-5.26276245506957e-16,-0.00344690296062339,2.8239559390602e-15,1.3370534127577e-15,-7.8978777793508e-16,-9.08307803891495e-16,2.09784023453112e-07,9.30049725755657e-16,1.26290579933955e-16,1.56295104086671e-15,1.18998524412076e-14,-5.69538524350755e-15,1.89855654653662e-15,-2.1843870012244e-13,-0.0949157995752459
"t93",-0.170975403961116,0.00336533888714396,0.0431159184576451,-0.00473671352088506,0.165585008431188,-0.00090274558569574,4.31985964664608e-05,-2.39351868011259e-05,0.00364796213218428,0.0022144762778118,-0.0508659167192399,0.000796744105917561,-0.000136596420709136,-2.64132954734316e-05,1.42319799094968e-05,9.22769220353887e-05,-5.67682338408777e-05,9.55370483202839e-07,0.000173793734562719,6.61572978870031e-06,1.08437002931253e-07,4.58033789965313e-05,3.73020282765845e-06,0.184144181459049,-0.000622055585626144,0.00276003089752034,-0.0234852872117453,-0.0115270786956658,-3.71443392685885e-05,0.000169890189676108,-2.89852022404668e-05,0.00726616612392734,1.42733479923435e-07,0.300800353951236,8.27499999742765e-05,0.00866807769518308,0.394852278603869,-2.61233281408212e-05,-0.000101137211004987,-0.179050409291494,1.0424666112206e-14,7.30816304524332e-17,0.00644235135621923,1.75122894979023e-05,-1.52904038563385e-05,4.97450603359614e-06,-0.0718727670892785,0.000361392366722496,7.22722019061438e-05,2.67102309363574e-06,-1.68137828458971e-15,3.74238005031477e-07,1.39508931179104e-05,4.97564559455712e-16,-2.31431600086756e-06,-4.04303531075969e-06,-1.65380298976577e-15,-1.27116493916491e-06,0.000332219478932375,-0.00109746755813678,3.77062999089384e-05,1.92155456653771e-07,0.285049839408666,0.173767698855221,-3.59226303044613e-06,-1.16710964797751e-16,-5.54144340360785e-08,2.04887009368692e-07,9.47962021124945e-07,-9.35257679239332e-17,-6.77906822029985e-06,0.00152900621451123,-9.81003709855932e-07,-1.08843001718724e-17,-1.99458886447997e-07,1.74343560636699e-17,-9.51638968191761e-16,-1.03172596215676e-05,-3.73283034307091e-16,-1.19286399458599e-05,-5.44168771470833e-08,1.83939969802382e-06,0.000274597021291805,6.74184264596069e-16,-1.55751310610836e-16,3.33348070327266e-16,3.7252771462073e-16,1.21357232389489e-15,6.36990460378684e-15,1.12575079056743e-05,-9.78638352996641e-16,-1.54934966642018e-15,-1.75714115310654e-16,-1.43594255443362e-06,-4.65688775876144e-16,-1.51304138854259e-15,1.30949746437931e-15,-0.00166814554852959,3.08352465709916e-15,4.86575876771308e-15,-0.707106781186546,-1.00286222074964e-13,1.06148490644557e-07,7.27414958280401e-17,-3.54415019738862e-15,3.08614657455204e-15,7.0558504610933e-15,-5.15118023558209e-15,6.8952902233057e-16,-2.17987995631929e-13,-0.0949157995752551
"t94",-0.170975403961116,0.00336533888714396,0.0431159184576451,-0.00473671352088509,0.165585008431188,-0.000902745585695777,4.31985964664157e-05,-2.39351868011398e-05,0.00364796213218424,0.0022144762778117,-0.0508659167192399,0.000796744105917617,-0.000136596420709081,-2.64132954734073e-05,1.423197990952e-05,9.22769220354082e-05,-5.67682338406539e-05,9.55370483196415e-07,0.000173793734562702,6.61572978866878e-06,1.08437002894101e-07,4.58033789964843e-05,3.73020282769008e-06,0.184144181459049,-0.000622055585626299,0.00276003089752043,-0.0234852872117453,-0.0115270786956658,-3.7144339268615e-05,0.000169890189676128,-2.89852022404354e-05,0.00726616612392742,1.42733479828543e-07,0.300800353951236,8.27499999743732e-05,0.0086680776951829,0.394852278603869,-2.61233281407108e-05,-0.000101137211004901,-0.179050409291495,1.01471103560396e-14,-3.79416481790694e-17,0.00644235135621879,1.75122894982788e-05,-1.52904038562438e-05,4.97450603388457e-06,-0.0718727670892789,0.000361392366721559,7.22722019061296e-05,2.67102309359778e-06,-4.21969041030461e-16,3.7423800508063e-07,1.3950893117962e-05,9.51699572905207e-17,-2.31431600199929e-06,-4.04303531087405e-06,-8.80724790480039e-16,-1.27116493913332e-06,0.000332219478931881,-0.00109746755813697,3.77062999090088e-05,1.9215545667777e-07,0.285049839408664,0.17376769885522,-3.59226303052489e-06,-2.4161105090228e-16,-5.54144340834581e-08,2.0488701006187e-07,9.47962021397546e-07,-3.51507401803617e-16,-6.77906822048303e-06,0.0015290062145108,-9.81003711535144e-07,2.81376218397215e-16,-1.99458886092484e-07,2.29070624321353e-16,1.01206800661398e-15,-1.03172596190484e-05,4.78246404061141e-17,-1.19286399450224e-05,-5.44168771843595e-08,1.83939969812346e-06,0.00027459702129321,8.0908840745672e-17,-2.70243081340059e-16,4.0929546205151e-16,1.22254220794498e-15,-1.50364261195363e-15,-7.07767178198537e-16,1.12575079037478e-05,5.28115901457156e-16,1.51786492166045e-15,-3.83893056056913e-16,-1.43594254082879e-06,7.54549310418738e-16,1.26267045180734e-15,-1.40783973980667e-15,-0.00166814554853229,1.63664819642939e-15,-2.96927598370032e-15,0.707106781186549,1.01312931962205e-13,1.06148506843405e-07,1.86442713568656e-15,2.33031330885475e-15,6.74880151189174e-16,1.21806572899978e-14,-6.72259836976997e-15,2.50231506837241e-15,-2.19026988373813e-13,-0.0949157995752463
"t92",-0.171811753940718,0.00340803677472782,0.0439484445962208,-0.00483796387437437,0.170746496230841,-0.00094083376326707,4.51383676497406e-05,-2.50651607671612e-05,0.0039825665646803,0.0024363186144645,-0.0579458805576447,0.000924678866445719,-0.000165602030360677,-3.25090458274356e-05,1.76561471312469e-05,0.000114708765864383,-7.31846807611493e-05,1.33083102533778e-06,0.000255895518224888,1.07101786148284e-05,1.76029277727181e-07,7.86766118870222e-05,6.68471323458068e-06,0.3527831712553,-0.0013478417893206,0.00800974565571881,-0.082564283436506,-0.0478321066327859,-0.000215414366718227,0.00163916996498605,0.000115406696961937,-0.0105617834975383,-1.98233373563167e-07,-0.281221810754569,-4.27195044496518e-05,-0.00411057854891751,-0.181545498901278,-2.63668032628419e-06,-2.3616997077798e-05,-0.0545681095187529,3.45183544209066e-15,5.87085609722162e-17,0.00220530827865582,6.34082028992135e-06,-6.15739166455864e-06,2.1087179492613e-06,-0.0311022016708199,0.000156378391896808,3.12056209758573e-05,1.15073956222739e-06,-1.03623752321457e-15,1.53734340747657e-07,5.54686068409458e-06,-3.73327396233127e-17,-7.69553459875683e-07,-1.22818953082929e-06,-2.1698127597857e-16,-3.3102868938958e-07,8.60964391238915e-05,-0.000225596146344093,7.16839727539816e-06,3.52664207132308e-08,0.0240529931586192,-0.000877055770332399,2.85981754938304e-07,1.36189548841792e-16,4.74622327792959e-07,6.78038228347418e-07,1.29022312378206e-06,2.44013542515087e-16,-9.14327252875627e-06,0.00189785995152968,-1.05763808312676e-06,1.44462029487226e-16,-1.8812596221661e-07,-5.32363210570384e-16,-7.09946644530646e-15,-8.28342085280056e-06,-1.58291528089196e-15,-9.32615699260999e-06,-4.04786392522222e-08,1.32188118044539e-06,0.000183169202362161,-3.08621328414981e-16,-2.05809303680463e-16,5.63133325802858e-16,3.43962418781719e-18,-2.38311894528417e-15,-2.57849297469193e-14,3.55072137541898e-06,1.71555632335921e-15,-2.27976520239044e-15,3.07175911988356e-15,6.11697337782448e-07,-2.04496654585281e-15,7.8565865694229e-15,2.15353419949005e-14,0.822577759235108,-5.55263220287674e-13,1.11167914722906e-14,2.06121792778681e-15,-1.02141078502055e-14,2.14079689396388e-07,3.49759396734901e-15,8.51105200531545e-16,1.84920699294724e-15,2.37060615790514e-14,-6.83917769854256e-15,2.30237604118709e-15,-2.10026456926635e-13,-0.0949157995752297
"t110",-0.171936048585578,0.00341413742088117,0.0440637276958425,-0.00485185302404237,0.171425058766969,-0.000945624926982571,4.53798679013444e-05,-2.52046336902435e-05,0.00401833989204785,0.00245948979906479,-0.0586180245507571,0.000936284985998813,-0.000167995423323879,-3.29973972070813e-05,1.79263962733734e-05,0.000116472595425639,-7.43959953561236e-05,1.35552451928505e-06,0.000260933692309696,1.09375449924258e-05,1.7977298720928e-07,8.04077749313825e-05,6.835049357826e-06,0.360954163885788,-0.00138041362435467,0.00821614983999196,-0.084748877001653,-0.0491194016629336,-0.000221351679720716,0.00168530387891035,0.000118913025772136,-0.0109008914583299,-2.0461773118945e-07,-0.290537213282503,-4.41971778285504e-05,-0.00425361140208289,-0.187876108720163,-2.7441453208334e-06,-2.46698701546514e-05,-0.0571911954688386,3.74875651149476e-15,1.60828457183068e-16,0.00231730584013779,6.67467973412264e-06,-6.5172152607407e-06,2.24458047963511e-06,-0.0333901385878309,0.000167907009340414,3.35749356949256e-05,1.23955149362816e-06,2.55279565454476e-16,1.67285472470142e-07,6.05971315269247e-06,-5.25340975189558e-17,-8.51558101150203e-07,-1.36453745902526e-06,-3.25224402973211e-16,-3.69634315363124e-07,9.61499242574229e-05,-0.000253203889203052,8.05578926355866e-06,3.96525732957275e-08,0.0272220003420692,-0.000997039448527619,3.26081857067072e-07,2.6395014756362e-18,5.57049736909349e-07,8.0694067730663e-07,1.59160802101907e-06,-2.38782968057219e-16,-1.1289950663785e-05,0.00236793207017127,-1.35604890022512e-06,1.81754974519208e-17,-2.52641831525078e-07,2.94997868737466e-16,5.17826008625218e-15,-1.23139631411398e-05,3.61130469097379e-16,-1.41746422464292e-05,-6.43531286791674e-08,2.17287028960481e-06,0.000325091829552333,6.39063336826262e-16,4.79825464045549e-17,1.71728377177557e-16,1.62465459827195e-15,6.26949384796817e-16,1.08940634291343e-14,1.45584921458167e-05,-1.14545385505103e-15,1.55971266214956e-15,-1.57799123453212e-15,-2.34012834281262e-06,1.78786557036773e-15,-1.60701944115532e-15,-9.62229336689167e-15,-0.402075824593608,2.73422867235354e-13,-3.88849941318293e-15,2.45397464529287e-16,-1.8027579286735e-15,4.33422777669646e-08,3.45711987338277e-16,4.81788437596291e-16,3.78590943268158e-15,-1.62422664143801e-14,-5.22211457268989e-15,-3.25388824670244e-15,0.707106781186325,-0.0949157995768855
"t111",-0.171936048585578,0.00341413742088113,0.0440637276958426,-0.00485185302404257,0.171425058766968,-0.000945624926982663,4.53798679014104e-05,-2.52046336903788e-05,0.0040183398920479,0.00245948979906458,-0.0586180245507572,0.000936284985999521,-0.000167995423323921,-3.29973972073259e-05,1.79263962733537e-05,0.000116472595425544,-7.43959953559033e-05,1.35552451923725e-06,0.000260933692309653,1.09375449927614e-05,1.79772987227654e-07,8.04077749313143e-05,6.83504935771103e-06,0.360954163885788,-0.00138041362435475,0.00821614983999185,-0.0847488770016529,-0.0491194016629339,-0.00022135167972081,0.0016853038789104,0.000118913025772135,-0.0109008914583299,-2.04617731246959e-07,-0.290537213282504,-4.41971778287673e-05,-0.00425361140208229,-0.187876108720163,-2.74414532090789e-06,-2.46698701547264e-05,-0.0571911954688389,3.47120075533443e-15,-3.32917296549009e-17,0.00231730584013794,6.67467973355105e-06,-6.51721526055359e-06,2.24458047975588e-06,-0.033390138587831,0.000167907009340664,3.3574935694457e-05,1.2395514938062e-06,3.87118549629537e-16,1.67285472515825e-07,6.05971315257778e-06,-3.10875472643135e-17,-8.51558102309507e-07,-1.36453745932658e-06,-1.59389061285589e-16,-3.69634315929584e-07,9.61499242571758e-05,-0.000253203889202722,8.05578926403533e-06,3.96525734363645e-08,0.0272220003420698,-0.000997039448528534,3.26081856621086e-07,-1.3266891326707e-16,5.57049736413489e-07,8.06940676757204e-07,1.5916080216374e-06,-1.3120451332673e-16,-1.12899506638672e-05,0.00236793207017248,-1.3560489111053e-06,2.50545317803844e-16,-2.52641831965898e-07,7.64226024541725e-17,5.6778604473335e-15,-1.23139631413746e-05,8.22456109712937e-16,-1.41746422474994e-05,-6.43531301600949e-08,2.17287028883266e-06,0.000325091829555401,1.84565801542406e-16,-9.89382117868749e-16,3.22022386040328e-16,4.51981602062163e-16,1.5462424604037e-15,1.83048021185073e-14,1.45584921451086e-05,-1.26247761998323e-15,6.99911869611099e-16,-1.53527874259906e-15,-2.34012833343437e-06,7.18060371607605e-16,-5.61396816849904e-15,-1.17375212293673e-14,-0.402075824593593,2.73243308753463e-13,-3.78216455735627e-15,-7.92454807078521e-16,1.20455395800573e-14,4.33422769828679e-08,-9.78699268866606e-16,-2.25343183810575e-15,-1.69205466347437e-16,2.30235247250066e-14,-5.5856231779358e-15,6.14831402095288e-15,-0.70710678118677,-0.0949157995736312
"t7",-0.139830767714106,0.00174617590381113,0.0102958076170214,-0.000664265173613843,-0.100044875294633,-0.0012820296292431,3.03843022199362e-05,-9.72774665006226e-06,-0.00466200367376356,-0.00331305004308439,0.124023974791777,-0.00233423258444504,0.000559038707259633,0.000119017230897326,-6.72766813134355e-05,-0.000441415688623221,0.000331983328734084,-8.20107298980709e-06,-0.00198905529274431,-0.000170109585675958,-2.90975431795169e-06,0.00748512990590732,5.18396368882671e-05,0.0305490367959897,0.00429792829665988,-0.0508242118216994,0.513958583837371,0.319265860042672,0.00157310955745527,-0.0129061749084562,-0.00126531886412173,0.663079032017106,5.20692051787368e-05,-0.279999334158835,6.81216307585723e-05,0.0050148293920842,0.190461035453768,0.000472398618968557,-0.00188668125150521,-0.0230886808988093,-5.12238058353582e-16,4.28392554055216e-15,-0.144799104621441,-8.89149894172773e-05,0.000358285038304778,-0.00137284045282987,-0.00214514165557,-0.000484573514094014,-0.00225173797198174,-0.000231266789426183,-6.88611744524926e-16,9.64654271902112e-06,0.000271443272251866,-5.46016433407577e-17,-2.20447792807322e-05,-3.0109897956706e-05,2.48663533691254e-17,-6.99686944311267e-06,0.00467198729713965,-0.00860852441756045,8.31765368157783e-05,3.90953831017937e-07,0.0054932388492148,-0.00560429489812272,-6.84565957602549e-06,4.97628659122817e-17,2.64951121158299e-05,2.93130275795257e-05,4.25171238480589e-05,-1.27058202891755e-16,-0.000299537640487925,0.00031347735253364,-3.22951357051224e-05,1.06692090459848e-16,-5.39364318209101e-06,-1.24055626607609e-16,1.19413786928302e-15,-0.00059141080889324,-3.15572719197507e-16,-0.000260053492575333,-1.14029961576731e-06,3.76520274563224e-05,4.63955900868183e-05,1.84698988932763e-16,-1.00604413828567e-16,3.57837565583747e-16,8.76867293050206e-16,-4.20953786686253e-18,1.346145417358e-15,0.000194554846932016,-2.72365107040839e-16,-1.02686332882228e-16,7.24009027787852e-17,-2.33514781614815e-05,1.63889307565848e-16,8.88118145076695e-17,-1.4376617585484e-16,-0.000149886608491973,1.43871076329145e-15,1.28598586875333e-15,4.95670242463492e-16,1.45952577645662e-16,1.56751766629024e-06,1.02570380985653e-15,-3.88424812648756e-16,1.81124512451385e-15,1.03165041438366e-14,-5.85056174418596e-15,1.73469647134702e-15,-2.18487714671341e-13,-0.0949157995752496
"t20",-0.150493558746716,0.00215955426110722,0.0147465642840923,-0.00100324612828577,-0.208487075463534,-0.00512648286235444,0.000160715548801425,-7.17033294804596e-05,0.00373107326397529,0.00204875866895026,-0.0301693426077921,0.000360426436234899,-2.26803247206416e-05,-1.99230889270235e-06,4.10124759545093e-07,1.57934439162918e-06,1.08243215835493e-05,-6.15816598289439e-07,-0.000182101207033323,-1.82934511229646e-05,-3.13841913507505e-07,0.000847967538577413,6.02442940136281e-06,0.0036495607317698,0.000527732650643429,-0.0131616070718522,0.0625794170246485,0.0387163137226429,0.000188137696981983,-0.00151524691318631,-0.000130924334880768,0.0573327149430435,4.44169927596003e-06,-0.0205874596629433,3.43902608187014e-06,0.000234557556458007,0.0086475588168498,-6.62078328722202e-05,0.000843501490204854,0.03028526543009,5.54478139505318e-15,-2.90366834358734e-14,0.953436211409797,-0.000647300937497496,0.000518476929791797,-0.00137700792069306,-0.00171811907213908,-0.000387146785891732,-0.0017439609608613,-0.000176374125376603,1.47874409079255e-15,6.72846724550442e-06,0.000185583259294416,-2.84725742857492e-18,-1.47760909274236e-05,-2.0610850489363e-05,7.24358955475681e-16,-1.02289252138643e-05,0.0323754281787914,-0.0571523603357323,1.83159692919404e-05,1.29672909423867e-07,0.00294362018596965,-0.00309800525270911,-3.81998407116231e-06,-7.49166419377036e-16,1.49524841070384e-05,1.64956238021408e-05,2.37540510469316e-05,2.01678635108248e-16,-0.00016732195182019,0.000174811805670946,-1.79430264914751e-05,1.152432319315e-16,-2.98348617283374e-06,-4.04058654699449e-17,2.90234481857464e-15,-0.00263000153502219,-1.54888349342825e-15,-0.000142564043465567,-6.25118021932513e-07,2.06285578045859e-05,2.53863111722772e-05,2.04256367682172e-16,-2.51487974733997e-16,3.61959663986418e-16,4.97981595802022e-16,-2.1549443506782e-16,-5.20417042793042e-16,0.000105957388289182,-1.93509461260584e-16,3.33480687238668e-17,-2.77714794729468e-16,-1.26885469122585e-05,2.61868310164901e-16,7.74587206627231e-17,3.00996781926075e-16,-8.1296198087865e-05,1.39578480055285e-15,9.3228478446384e-16,9.37127528687944e-16,-1.64434344767518e-15,8.48460667336764e-07,9.67147973561726e-16,-4.41746979477854e-16,1.84552450430178e-15,1.10964726260108e-14,-5.85946101797722e-15,1.75868502872752e-15,-2.18330103692183e-13,-0.0949157995752484
"t41",-0.155178164380085,0.00233907598221725,0.0166611904170536,-0.00114864699303844,-0.254384498492008,-0.00673044054466797,0.000214905321248368,-9.73975682922873e-05,0.00703750626996582,0.00414244543470737,-0.088138621656478,0.00135436983844702,-0.000228427849655228,-4.42080810694519e-05,2.38569274229753e-05,0.000154761011073054,-9.6819617450606e-05,1.77650924720413e-06,0.000365520745831561,2.49044215153933e-05,4.23512163391547e-07,-0.000971637322967342,-6.21261268198935e-06,-0.00324500323440704,-0.00036081498667735,-0.263913533953481,-0.0593856842090886,-0.0298995581645205,-0.000122160860469587,0.000877654707442757,5.44102533746921e-05,-0.0192123350206737,-1.47084248047815e-06,0.00611780298142695,-8.63910501464306e-07,-5.75650593448831e-05,-0.00210454016378543,8.31656478709836e-06,-6.71125072241326e-05,-0.00151239788063819,2.28822233199002e-16,9.08148606398037e-16,-0.0313572599453954,1.53032658973594e-05,-2.78109295164607e-06,-1.51382196825247e-08,2.56326446135799e-05,5.97588852608514e-06,4.094987886606e-05,5.09430043954873e-06,1.94877467878884e-15,-7.31074413184159e-07,-3.01996326690784e-05,1.06442318536832e-16,8.50888941239422e-06,1.91850662169617e-05,-3.31924441936534e-15,3.55572959217525e-05,-0.152413300037103,0.891376316216891,0.000546550709217693,1.8244029884613e-06,0.00636010994024227,-0.00466051544247842,-4.9000318359686e-06,7.6502319912072e-15,1.05985430641809e-05,1.05724471242462e-05,1.33815131464455e-05,-5.50671253669354e-16,-9.40567441509846e-05,9.62714860826988e-05,-9.51622068467994e-06,-6.52455584884716e-17,-1.52882851592023e-06,-1.11000392474336e-16,-4.53054171468443e-16,-0.0266152039733928,-1.40877604135893e-14,-6.6336263768239e-05,-2.98130408709789e-07,9.84988028779893e-06,1.20968117249889e-05,1.60549908085069e-16,-6.46927519221701e-16,5.97557362269581e-16,2.1381455537868e-16,-2.45590702875464e-16,5.62050406216485e-16,4.98629222809578e-05,-2.92757667839985e-16,-7.33500505256341e-17,1.81509437720756e-16,-5.94090976874396e-06,2.44088443467778e-16,5.65535910398126e-17,-1.45823077274293e-16,-3.79432392205106e-05,1.55073378874743e-15,1.1500831460199e-15,7.2313086063982e-16,-4.60441863245309e-16,3.95024630246232e-07,7.88470523463629e-16,-4.89731130925156e-16,1.96899547638801e-15,9.85596080178683e-15,-5.89248859221867e-15,1.81961308279802e-15,-2.1815090515389e-13,-0.0949157995752502
"t58",-0.156185784072017,0.00237732000026468,0.0170659405358058,-0.00117931330545565,-0.263963270119741,-0.00706152276692916,0.000226062069791873,-0.000102676145971637,0.0076924761794344,0.00455470920084275,-0.0992743917638868,0.00154304412704585,-0.000266511817088634,-5.19601929635516e-05,2.81450187941531e-05,0.000182747368554618,-0.000116144341986296,2.19198162259481e-06,0.000458605413861596,3.19954345916826e-05,5.44428934055397e-07,-0.00126380381448508,-8.14488363313118e-06,-0.00430195922020109,-0.000486603844801857,-0.366241018368315,-0.0834734269278242,-0.042389665190744,-0.000175377897455735,0.00127456440657493,8.27858711461016e-05,-0.0303876260822967,-2.33177842403332e-06,0.0099132069820289,-1.45217620253223e-06,-9.72819844915005e-05,-0.00356347590731028,1.68113715647224e-05,-0.000157307950444596,-0.00420035984392021,1.56754561901373e-17,3.13495730628305e-15,-0.102800114208583,5.76534019299624e-05,-2.09594442852712e-05,6.55008770655224e-07,-8.39807132666271e-05,-1.92304275039749e-05,-0.000105310301953896,-1.17059834060403e-05,-1.84303571519612e-15,8.00244608921463e-07,2.63551064570235e-05,-4.79836338061619e-17,-3.91394419880724e-06,-7.31496649992397e-06,1.23234303110877e-15,-1.07175656037079e-05,0.0456566475817907,-0.210155594737226,-0.000121120899173169,-3.9409033045814e-07,-0.000975920237323734,0.000551242327267814,4.7681607143848e-07,-2.36350298357789e-15,3.51106713981073e-07,7.16577529277573e-07,1.52022310386452e-06,-5.76865072001286e-16,-1.07407145539533e-05,1.14308108214172e-05,-1.101240313231e-06,-4.61137004215105e-16,-7.89232498920775e-08,2.17250552865087e-15,-3.3642570552575e-15,0.828156875952706,5.07820235083751e-13,-0.000132971578257342,-2.80708391555453e-07,7.67401795675003e-06,7.80572404493607e-06,-4.19334918331281e-16,-1.50904382733604e-16,1.64934640500077e-15,3.44204598194915e-15,-3.61063570717226e-15,-1.30104260698261e-14,2.64767599673048e-05,3.32278453946253e-16,1.31688156900929e-15,-2.45678780170807e-16,-3.10298272157773e-06,1.56120111690282e-15,-1.68753250878372e-16,-5.33522545903863e-16,-1.98335294100762e-05,2.00661223775208e-15,3.42922050261958e-15,-9.05364210822855e-16,-2.40710737558485e-15,2.08663801000092e-07,1.03479429101887e-15,-4.52233965503876e-16,1.16675148159716e-15,1.34193008304005e-14,-6.46478783051763e-15,2.64169924669317e-15,-2.18627908442059e-13,-0.0949157995752168
