"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121"
"t97",5.90397060032284,6.49798046532194,5.83197171220452,6.17878554243881,9.63003759632352,4.85630967741476,5.90470518622005,4.99307525490767,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,4.20262386304568,7.63866990250578,3.70099837252206,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.95688027657181,6.3114559959147,6.3114559959147,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,5.94965141488139,1.44470892257152,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,6.06100483943563,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,1.8855026140935,1.8855026140935,1.8855026140935,8.52517203524457,5.94965141488139,5.94965141488139,8.52517203524457,8.52517203524457,2.96625454161696,2.96625454161696,8.95154766842646,8.95154766842646,0,0.186866846837588,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,6.3114559959147,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,1.44470892257152,1.44470892257152,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t98",5.90397060032284,6.49798046532194,5.83197171220452,6.17878554243881,9.63003759632352,4.85630967741476,5.90470518622005,4.99307525490767,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,4.20262386304568,7.63866990250578,3.70099837252206,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.95688027657181,6.3114559959147,6.3114559959147,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,5.94965141488139,1.44470892257152,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,6.06100483943563,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,1.8855026140935,1.8855026140935,1.8855026140935,8.52517203524457,5.94965141488139,5.94965141488139,8.52517203524457,8.52517203524457,2.96625454161696,2.96625454161696,8.95154766842646,8.95154766842646,0.186866846837588,0,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,6.3114559959147,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,1.44470892257152,1.44470892257152,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t99",5.90397060032284,7.64564082926209,6.97963207614468,6.6479559784819,10.0992080323666,7.85662320362771,7.4787411833421,8.78082729135959,5.92058280877898,6.15843830243205,6.1954282088718,4.75985966052982,10.0992080323666,10.0992080323666,10.0992080323666,9.21270589962782,10.0992080323666,10.0992080323666,10.0992080323666,9.64433481491344,10.0992080323666,9.12716558191031,10.0992080323666,10.0992080323666,8.80186631189482,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.37326271565832,10.0992080323666,10.0992080323666,9.95719380278475,10.0992080323666,10.0992080323666,10.0992080323666,1.97674739474867,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.35827655157368,1.54713778218553,9.91105160479736,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.84875687588755,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.91815950386902,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,0.726714620674319,0.726714620674319,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,0,0.168807210814637,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666
"t100",5.90397060032284,7.64564082926209,6.97963207614468,6.6479559784819,10.0992080323666,7.85662320362771,7.4787411833421,8.78082729135959,5.92058280877898,6.15843830243205,6.1954282088718,4.75985966052982,10.0992080323666,10.0992080323666,10.0992080323666,9.21270589962782,10.0992080323666,10.0992080323666,10.0992080323666,9.64433481491344,10.0992080323666,9.12716558191031,10.0992080323666,10.0992080323666,8.80186631189482,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.37326271565832,10.0992080323666,10.0992080323666,9.95719380278475,10.0992080323666,10.0992080323666,10.0992080323666,1.97674739474867,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.35827655157368,1.54713778218553,9.91105160479736,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.84875687588755,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,9.91815950386902,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,8.40365369330652,8.40365369330652,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,0.726714620674319,0.726714620674319,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,0.168807210814637,0,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666,10.0992080323666
"t101",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,6.28258720650566,2.82394534212822,7.20679129423754,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,8.52517203524457,3.18094582369994,8.52517203524457,8.95154766842646,8.95154766842646,3.61257473898555,4.06744795643873,4.7502600272778,5.72230247773411,8.52517203524457,7.65420594795466,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,8.3831578056627,8.52517203524457,8.52517203524457,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,7.78424055445163,10.0992080323666,8.7633912408572,1.43023983582387,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,1.31044096746065,8.95154766842646,5.72230247773411,5.72230247773411,8.95154766842646,0.865153077476033,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,8.27472087876549,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.52517203524457,8.52517203524457,8.52517203524457,3.13144743828767,8.52517203524457,8.52517203524457,5.72230247773411,5.72230247773411,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,10.0992080323666,10.0992080323666,0,8.95154766842646,8.95154766842646,0.160139892155778,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,0.160139892155778,0.160139892155778,8.95154766842646,8.95154766842646,3.13144743828767,3.13144743828767,8.95154766842646,8.95154766842646
"t102",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.1854201710731,7.74985162273112,6.8268900174172,5.54702399115862,8.95154766842646,8.06504553568767,8.95154766842646,6.8268900174172,6.8268900174172,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.82689001741719,5.76318073215864,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.8095334388446,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,5.54702399115862,6.82689001741719,6.82689001741719,8.95154766842646,2.26544389115341,2.26544389115341,8.21061618763352,10.0992080323666,5.35886756358936,8.95154766842646,5.54702399115862,5.54702399115862,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,5.54702399115862,8.95154766842646,5.54702399115862,5.54702399115862,5.54702399115862,8.95154766842646,8.70109651194739,6.8268900174172,6.82689001741719,6.82689001741719,6.82689001741719,6.6458414889196,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,5.76318073215864,5.76318073215864,5.54702399115862,5.54702399115862,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,0,0.10857124830398,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172
"t103",5.90397060032284,5.34755444325381,4.17205115147114,6.1787855424388,9.63003759632352,6.70896283968755,6.33108081940194,7.63316692741943,7.61613714783908,7.85399264149215,9.1854201710731,7.74985162273112,6.8268900174172,5.54702399115862,8.95154766842646,8.06504553568767,8.95154766842646,6.8268900174172,6.8268900174172,8.49667445097329,8.95154766842646,7.97950521797016,8.95154766842646,8.95154766842646,5.52954829694539,8.95154766842646,6.82689001741719,5.76318073215864,8.95154766842646,8.95154766842646,6.82689001741719,6.1009447007089,6.82689001741719,6.82689001741719,8.8095334388446,8.95154766842646,8.95154766842646,6.82689001741719,10.0992080323666,5.54702399115862,6.82689001741719,6.82689001741719,8.95154766842646,2.26544389115341,2.26544389115341,8.21061618763352,10.0992080323666,5.35886756358936,8.95154766842646,5.54702399115862,5.54702399115862,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,8.95154766842646,8.95154766842646,5.54702399115862,8.95154766842646,5.54702399115862,5.54702399115862,5.54702399115862,8.95154766842646,8.70109651194739,6.8268900174172,6.82689001741719,6.82689001741719,6.82689001741719,6.6458414889196,6.82689001741719,6.82689001741719,6.82689001741719,8.95154766842646,10.0992080323666,10.0992080323666,5.76318073215864,5.76318073215864,5.54702399115862,5.54702399115862,8.95154766842646,6.82689001741719,6.82689001741719,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.95154766842646,0.10857124830398,0,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,6.82689001741719,6.82689001741719,8.95154766842646,8.95154766842646,6.8268900174172,6.8268900174172
"t104",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,6.28258720650566,2.82394534212822,7.20679129423754,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,8.52517203524457,3.18094582369994,8.52517203524457,8.95154766842646,8.95154766842646,3.61257473898555,4.06744795643873,4.7502600272778,5.72230247773411,8.52517203524457,7.65420594795466,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,8.3831578056627,8.52517203524457,8.52517203524457,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,7.78424055445163,10.0992080323666,8.7633912408572,1.43023983582387,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,1.31044096746065,8.95154766842646,5.72230247773411,5.72230247773411,8.95154766842646,0.865153077476033,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,8.27472087876549,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,8.52517203524457,8.52517203524457,8.52517203524457,3.13144743828767,8.52517203524457,8.52517203524457,5.72230247773411,5.72230247773411,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,10.0992080323666,10.0992080323666,0.160139892155778,8.95154766842646,8.95154766842646,0,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,8.52517203524457,0.106842394119967,0.106842394119967,8.95154766842646,8.95154766842646,3.13144743828767,3.13144743828767,8.95154766842646,8.95154766842646
"t105",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,4.85630967741476,5.90470518622005,4.0001876955163,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,6.3114559959147,7.63866990250578,6.3114559959147,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.95688027657181,5.1139750363095,5.1139750363095,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,1.8822262591085,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,1.8822262591085,1.63177510262943,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,0.620902600980444,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,6.3114559959147,6.3114559959147,6.3114559959147,8.52517203524457,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,6.3114559959147,6.3114559959147,8.95154766842646,8.95154766842646,6.3114559959147,6.3114559959147,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,0,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,6.3114559959147,6.3114559959147,0.070227568252158,0.070227568252158,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t106",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,3.9980580105954,5.90470518622005,5.78051376514664,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,7.09889450615367,7.63866990250578,7.09889450615367,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,4.48168212433643,7.65420594795466,4.48168212433643,8.95154766842646,8.95154766842646,2.58180475155695,4.48168212433643,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,2.14766960450991,7.09889450615367,7.09889450615367,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,0.852997931069071,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,6.8484433496746,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,0.469193843933437,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,7.09889450615367,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,7.09889450615367,0,0.0604627307262194,4.48168212433643,4.48168212433643,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t107",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,3.9980580105954,5.90470518622005,5.78051376514664,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,7.09889450615367,7.63866990250578,7.09889450615367,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,4.48168212433643,7.65420594795466,4.48168212433643,8.95154766842646,8.95154766842646,2.58180475155695,4.48168212433643,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,2.14766960450991,7.09889450615367,7.09889450615367,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,0.852997931069071,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,6.8484433496746,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,0.469193843933437,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,7.09889450615367,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,7.09889450615367,0.0604627307262194,0,4.48168212433643,4.48168212433643,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t108",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,3.9980580105954,5.90470518622005,5.78051376514664,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,7.09889450615367,7.63866990250578,7.09889450615367,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,2.89733230636967,7.65420594795466,2.64493298062548,8.95154766842646,8.95154766842646,4.48168212433643,2.50028441429482,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,4.33966789475456,7.09889450615367,7.09889450615367,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,3.74075064354349,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,6.8484433496746,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.48168212433643,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,7.09889450615367,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,7.09889450615367,4.48168212433643,4.48168212433643,0,0.0527038434633803,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t109",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,3.9980580105954,5.90470518622005,5.78051376514664,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,7.09889450615367,7.63866990250578,7.09889450615367,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,2.89733230636967,7.65420594795466,2.64493298062548,8.95154766842646,8.95154766842646,4.48168212433643,2.50028441429482,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,4.33966789475456,7.09889450615367,7.09889450615367,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,3.74075064354349,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,6.8484433496746,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,4.48168212433643,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,7.09889450615367,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,7.09889450615367,4.48168212433643,4.48168212433643,0.0527038434633803,0,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
"t110",5.90397060032284,6.49798046532194,5.83197171220452,6.1787855424388,9.63003759632352,4.85630967741476,5.90470518622005,4.99307525490767,7.61613714783908,7.85399264149215,9.18542017107309,7.74985162273112,8.95154766842646,8.95154766842646,4.20262386304567,7.63866990250578,3.70099837252206,8.95154766842646,8.95154766842646,8.07029881779139,8.52517203524457,7.55312958478826,8.52517203524457,7.09889450615367,7.65420594795466,7.09889450615367,8.95154766842646,8.95154766842646,7.09889450615367,7.09889450615367,8.95154766842646,8.22560235171816,8.95154766842646,8.95154766842646,6.95688027657181,6.3114559959147,6.3114559959147,8.95154766842646,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,8.95154766842646,8.95154766842646,6.35796302536073,10.0992080323666,8.7633912408572,8.52517203524457,8.95154766842646,8.95154766842646,5.94965141488139,1.31832876923264,8.52517203524457,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.52517203524457,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,6.06100483943563,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,8.77049913992886,8.95154766842646,8.95154766842646,8.95154766842646,6.3114559959147,10.0992080323666,10.0992080323666,8.95154766842646,8.95154766842646,8.95154766842646,8.95154766842646,7.09889450615367,8.95154766842646,8.95154766842646,10.0992080323666,10.0992080323666,1.8855026140935,1.8855026140935,1.8855026140935,8.52517203524457,5.94965141488139,5.94965141488139,8.52517203524457,8.52517203524457,2.96625454161696,2.96625454161696,8.95154766842646,8.95154766842646,1.44470892257152,1.44470892257152,10.0992080323666,10.0992080323666,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,6.3114559959147,7.09889450615367,7.09889450615367,7.09889450615367,7.09889450615367,0,0.0475612527126158,6.3114559959147,6.3114559959147,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646,8.52517203524457,8.52517203524457,8.95154766842646,8.95154766842646
