,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
t220,-0.028367402,-0.0021184431,5.2895684,0.058410846,0.26692322,-0.009723835,0.013478057,-0.15919034,0.03970309,0.012062394,0.043151125,-0.06751255,5.0454187,0.5241302,-0.258953,7.945302,0.0012053625,7.8633585,-0.2304136,0.005272222,-0.056781746,0.55704504,0.018833384,4.3645167,2.4870865,1.7861933,0.13802165,1.1314523,2.8473747,-0.033722334,0.01009017,0.008872922,0.0045359163,-0.012006891,0.45023236,-0.10156844,0.00598044,0.35191208,-0.0019106187
t221,0.24375759,-0.0020298855,4.08754,0.03980366,0.23961046,-0.008412888,0.0076322923,-0.14914656,0.00943075,0.005297642,-0.033097513,-0.082702845,5.5798798,-0.00034670107,-0.20506752,6.4788823,0.0014331603,7.139285,-0.17664745,0.40053692,-0.0546683,0.12873982,0.017874302,4.797559,1.6168607,2.225996,1.4759133,1.0599862,2.8508484,-0.033835877,0.008804901,0.03431539,0.056974262,-0.019257303,0.37658173,-0.21043596,0.0071773063,1.1869372,0.31356913
t185,-0.10418536,-0.0021359571,7.759216,0.09076203,0.32291597,-0.012765945,0.02448862,-0.19705355,0.10098468,0.022723638,1.0981063,-0.03873384,4.504553,2.0630114,-0.3578213,10.57239,0.00018098186,9.362876,-0.32191432,-0.04902266,-0.058207873,1.5181762,0.022267878,3.5984163,4.421537,1.0947363,-0.017552327,1.3106227,3.109529,-0.03785574,0.0133304205,1.0392278,0.019368142,0.35082638,0.5748418,0.8914132,0.0050027194,-0.10666109,-0.02020882
t186,-0.1272897,-0.002101796,8.463211,0.09928169,0.34736666,-0.013617451,0.027647587,-0.21053189,0.11726365,0.025067892,1.3738887,-0.032717068,4.497347,2.453241,-0.3818145,11.22511,0.058383167,9.8578615,-0.338777,-0.050491273,-0.055104353,1.8021982,0.023493446,3.4185936,5.059548,0.9911337,-0.022240756,1.464426,3.139676,-0.039304394,0.014139525,1.3468214,0.025740754,0.6056193,0.6057923,1.2746695,0.0049045696,-0.136419,-0.024122238
t181,-0.098825306,-0.0021529768,7.6238,0.08901738,0.31726298,-0.012571412,0.023369882,-0.19429606,0.09817214,0.02267941,1.0502529,-0.040143188,4.502393,1.9656521,-0.35208178,10.451238,0.0002580769,9.27383,-0.31855127,-0.04813749,-0.058319613,1.4548148,0.022048503,3.6221788,4.3203516,1.0945671,-0.016711438,1.2815168,3.0905187,-0.037733134,0.01314012,1.0018517,0.017343275,0.2922597,0.5692504,0.82647085,0.0050862934,-0.10041001,-0.018893756
t172,-0.18897079,-0.0019357734,10.308359,0.12301075,0.40873298,-0.015941413,0.0370796,-0.24508159,0.15723708,0.031552557,2.1172216,-0.017078543,4.467771,3.5768697,-0.4523208,13.027564,0.42135414,11.218713,-0.38346282,-0.04993715,-0.04735628,2.5747473,0.02633781,3.0069044,6.7622986,0.6682044,-0.035490293,1.965546,3.2011375,-0.041752998,0.016295785,2.1567485,0.044002283,1.2124093,0.6832471,2.4093153,0.0045425314,-0.21478434,-0.037171464
t192,-0.07308139,-0.0021915978,7.3130374,0.08492417,0.30619588,-0.0120004015,0.021343663,-0.19933219,0.07034944,0.01849903,0.90636474,-0.05648315,4.4196324,1.5923065,-0.34577495,10.091779,0.0007634948,9.093524,-0.30784544,-0.031886254,-0.0617649,1.2283756,0.021208633,4.0095925,3.8314655,1.7791426,-0.012051566,1.3483074,2.7465744,-0.03707911,0.012049553,0.7391374,0.015728805,-0.004185829,0.5559867,0.4447149,0.0050488063,-0.0716067,-0.01059486
t251,0.8014047,-0.0019145582,4.114684,0.039075986,0.21221925,-0.008615886,0.0033634773,-0.17889033,1.1554965,0.19488521,-0.054944683,-0.10422446,5.867304,-0.0009153519,-0.19835456,6.3462048,0.0016696646,7.2273717,-0.16162787,0.83039355,-0.06282656,0.09799091,0.017338729,5.6092954,1.4154608,3.3186107,2.34028,1.3140985,2.4242508,-0.044850994,0.007490076,0.04764875,0.0066939145,-0.031660337,0.37026495,-0.27388662,0.008171533,1.4553294,0.88150734
t294,1.3048396,-0.0017372197,3.3365462,0.030796248,0.16250166,-0.0076515623,0.0024405133,-0.17496291,1.8771234,0.34079713,-0.079474665,-0.10497236,6.4816556,-0.0015338855,-0.16102408,5.545761,0.0019836223,6.828227,-0.12667446,1.2194189,-0.055103283,-0.010281237,0.0131598385,6.078782,0.8255614,3.5970953,3.2611203,1.4934772,2.5205634,-0.042505033,0.007512807,0.07097343,0.0027614916,-0.035810277,0.3156395,-0.34816888,0.008502627,1.8284461,1.1115901
t344,2.0149944,-0.0012350508,2.0962427,0.020430868,0.07364347,-0.0063758334,0.0011247117,-0.16617472,2.7460763,0.47968948,-0.112672135,-0.112318955,7.3399343,-0.002440928,-0.11196958,4.444889,0.002772898,6.2162304,-0.08234496,1.8059024,-0.04618379,-0.039958302,0.0077550756,6.4940166,-0.010130018,3.942095,4.7377057,1.7205828,2.631238,-0.034779727,0.007980159,0.108403586,0.0059481165,-0.04397898,0.2482856,-0.44915694,0.009339366,2.3915193,1.3370633
t363,2.0123076,-0.0012452585,2.1042018,0.020543173,0.07404222,-0.0063595,0.0013393522,-0.16646098,2.7414238,0.4633691,-0.11304318,-0.11198194,7.335172,-0.0024322276,-0.11218849,4.461243,0.0027598802,6.2282615,-0.081972055,1.8138955,-0.04636146,-0.039398633,0.007810739,6.5054054,-0.008584974,3.9413726,4.7249413,1.7284518,2.63052,-0.03481829,0.007980778,0.108595796,0.006303898,-0.04399714,0.24904752,-0.44889218,0.009274007,2.381088,1.3156171
t364,2.013838,-0.0012420688,2.099725,0.02036278,0.0735146,-0.0063410155,0.0013408227,-0.16622537,2.7335823,0.4663204,-0.1133045,-0.112081744,7.323501,-0.0024273533,-0.111675575,4.4516754,0.0027316087,6.218267,-0.08161788,1.8005798,-0.04619033,-0.03935716,0.0077613792,6.4954486,-0.0098908935,3.936698,4.7264676,1.722267,2.627185,-0.034601502,0.007991755,0.10857392,0.0061968747,-0.043953165,0.24795294,-0.44765767,0.009255325,2.3780794,1.318748
t281,1.5610045,-0.0015634589,2.7858317,0.025533,0.12887125,-0.0070859455,0.0017139164,-0.16943724,2.2057273,0.37484795,-0.097188465,-0.1063844,6.802205,-0.0019031571,-0.13806883,5.015718,0.0021542327,6.4955087,-0.10702046,1.464234,-0.051061206,-0.020545183,0.01061528,6.236663,0.39191368,3.7461703,3.8674276,1.6011431,2.5755842,-0.039499912,0.0076702014,0.08861783,0.0045188926,-0.038862046,0.28333336,-0.39362335,0.008694236,2.0677385,1.2059591
t246,1.1477633,-0.0017626774,3.4725373,0.032273177,0.174862,-0.007882201,0.0024393762,-0.17168476,1.6211268,0.28651315,-0.075875245,-0.10322012,6.2976823,-0.0013624863,-0.16589046,5.669205,0.0018406181,6.8497686,-0.13640426,1.0962358,-0.05642601,-0.0070489566,0.014042946,5.8911953,0.93329203,3.4698536,3.0350087,1.4167058,2.5133493,-0.043048937,0.0075801127,0.06588581,0.0012480578,-0.03427405,0.3270232,-0.33201733,0.0083573405,1.7655648,1.0379581
t225,0.26618588,-0.0018183677,4.19111,0.037192777,0.23249501,-0.008745087,0.005406264,-0.16420718,0.28212246,0.0009450734,-0.0412526,-0.0981954,5.824009,-0.0006053883,-0.20885506,6.3978252,0.0011167637,7.001027,-0.1669555,0.47634834,-0.054962866,0.167424,0.017808557,5.118769,1.4070741,2.9389107,1.9671066,1.1796751,2.577267,-0.03442464,0.008348476,0.04308485,0.0009339171,-0.024074204,0.36065063,-0.22675334,0.007705949,1.0739764,0.60345995
t226,-0.020858228,-0.0019269359,5.390674,0.055349447,0.2676971,-0.009942376,0.011749631,-0.17625228,0.020308131,0.0081896335,-0.0022369807,-0.0858509,5.2584057,0.24552287,-0.26451823,7.8640223,0.0008657423,7.7162085,-0.219655,0.14143795,-0.058413755,0.58148795,0.019503074,4.6695848,2.2594397,2.5110056,0.53092533,1.1902627,2.559642,-0.032367047,0.009440529,0.011983839,0.0050404505,-0.018237146,0.44044212,-0.12517476,0.0065434044,0.2804814,0.10420949
t216,-0.036163416,-0.0019793885,5.87352,0.062370434,0.2770039,-0.010417937,0.01419392,-0.18094027,0.03372531,0.011146535,0.20068562,-0.07951845,5.07044,0.6037996,-0.28574106,8.422739,0.000786134,8.034644,-0.24277219,0.013614755,-0.05939276,0.7155114,0.020096648,4.5054636,2.6364553,2.3204384,-0.00031594778,1.2264042,2.5948348,-0.032426216,0.009971885,8.358912e-05,0.008024112,-0.01499838,0.47086412,-0.08220895,0.006135189,-0.003590637,-0.0015734099
t212,-0.017187798,-0.0019285716,5.297306,0.054298863,0.26469657,-0.009813472,0.011639536,-0.17275932,0.018834934,0.008010977,-0.0059730015,-0.08424474,5.2619963,0.24584575,-0.25789014,7.7387614,0.0008573971,7.6406612,-0.21874541,0.12886184,-0.058153383,0.5264651,0.01897689,4.6650815,2.1987941,2.495023,0.5738752,1.2093341,2.5356815,-0.03348256,0.009413515,0.013024687,0.005124628,-0.018198222,0.4367432,-0.13132083,0.00645864,0.3248914,0.13039511
t213,-0.012061878,-0.0019280016,5.1815944,0.05247,0.26464128,-0.00973574,0.011171746,-0.17285466,0.015830128,0.007416299,-0.006572496,-0.08609598,5.333105,0.15777801,-0.25352994,7.610655,0.0008865517,7.589247,-0.21361938,0.18344674,-0.05864571,0.49325943,0.019198058,4.727924,2.1161196,2.544277,0.7149967,1.1875727,2.5525498,-0.033433005,0.009251789,0.014665325,0.0044913227,-0.018990526,0.42998487,-0.13906579,0.0066176984,0.39648706,0.16646451
t201,-0.010575763,-0.0019215713,5.106609,0.052450273,0.26057768,-0.0096273655,0.010569111,-0.1725162,0.014356,0.006539573,-0.008813788,-0.086325124,5.3960657,0.12496422,-0.2538193,7.5223813,0.00097644725,7.5442977,-0.20876987,0.17083915,-0.058537703,0.49669603,0.019117212,4.7802205,2.0502617,2.6093543,0.84510046,1.1580101,2.5593262,-0.03373413,0.009134111,0.018041924,0.003807341,-0.019445188,0.42433155,-0.14517674,0.006688281,0.47175485,0.26060992
t210,-0.048762202,-0.0019865474,6.247158,0.06851583,0.28290525,-0.0108044045,0.01645923,-0.18205893,0.045424197,0.013490892,0.3871785,-0.07115095,4.935269,0.89872926,-0.30454862,8.92066,0.00075577636,8.328096,-0.26117903,-0.0051526413,-0.060359385,0.8390554,0.020145096,4.3572145,3.0046282,2.1060264,-0.0042148763,1.2460692,2.6569796,-0.032536726,0.01033234,0.2620918,0.010475943,-0.0120054865,0.49616742,-0.045965154,0.005709353,-0.025815094,-0.0047821216
t211,-0.017497012,-0.0018824787,5.267039,0.054922517,0.26302013,-0.009810032,0.01176813,-0.17290208,0.017947128,0.0075747687,-0.0040019914,-0.08274647,5.309965,0.1855728,-0.26162747,7.777497,0.0009347967,7.668069,-0.21501179,0.19430096,-0.058494125,0.56475043,0.018882593,4.689141,2.2512066,2.481878,0.5263866,1.1800148,2.5841386,-0.032744024,0.009231181,0.011286406,0.00517329,-0.018676572,0.43750873,-0.13307329,0.006475471,0.3220449,0.1284576
t187,-0.11391058,-0.002112395,8.506111,0.098160334,0.34018227,-0.013606883,0.028020432,-0.21630251,0.105310336,0.024438947,1.422738,-0.04186326,4.4341497,2.2908566,-0.38538265,11.263158,0.038660444,9.8324585,-0.34361526,-0.04773376,-0.057309058,1.7100581,0.023381567,3.5488517,4.9814334,1.4229978,-0.021629544,1.4817958,2.9429362,-0.038747724,0.013729635,1.3535677,0.024851667,0.35750496,0.60697395,1.1901934,0.0049380744,-0.13672128,-0.021707384
t175,-0.16294514,-0.0019888557,9.604211,0.11338815,0.38032728,-0.014950927,0.03344707,-0.23360804,0.13801022,0.028586313,1.8626288,-0.022220425,4.3524714,3.1180298,-0.42057303,12.231256,0.30002835,10.603616,-0.3667836,-0.048316013,-0.049453452,2.2664826,0.02512379,3.12697,6.0664864,0.88965845,-0.030615807,1.8214852,3.0768306,-0.041182842,0.015400364,1.8869759,0.037427828,0.9667666,0.6487853,1.9906129,0.0046755816,-0.18765415,-0.03200306
t205,-0.017553674,-0.0020231784,5.2559915,0.054775164,0.25158712,-0.009394137,0.013447151,-0.16613108,0.025801836,0.011386406,-0.0014312313,-0.0710727,4.9872885,0.280884,-0.25180134,7.6745925,0.0009546192,7.676274,-0.22517759,0.06441888,-0.054715402,0.5560857,0.018401748,4.4718866,2.1896274,2.074469,0.1941647,1.2821565,2.6784954,-0.033737004,0.010268902,0.007471355,0.005128642,-0.013458018,0.42524707,-0.10022011,0.0063669197,0.26686317,-0.0030136048
t218,0.16629897,-0.0019752455,4.497217,0.042933438,0.2398366,-0.008589236,0.009418096,-0.15943044,0.006584928,0.006759417,-0.02675561,-0.08229555,5.2970977,-0.00021335008,-0.21507236,6.7380695,0.0010422143,7.190357,-0.19097343,0.25033706,-0.05383917,0.29544201,0.018171689,4.7063103,1.5790784,2.3606012,1.1035086,1.21113,2.6639707,-0.034229107,0.00954847,0.026070759,0.003325656,-0.01764433,0.3792228,-0.16345559,0.007017648,0.76139313,0.1850372
t219,-0.0067687044,-0.0020221407,4.9662676,0.050064176,0.25161305,-0.009043338,0.011886937,-0.1632545,0.019383643,0.0093641905,-0.011857807,-0.07639375,5.0860887,0.09800544,-0.23668541,7.3109894,0.0009494271,7.474311,-0.21299247,0.10995439,-0.05441996,0.46090865,0.018266702,4.521651,1.9461893,2.1826808,0.5278774,1.2292941,2.6810658,-0.033812992,0.010054111,0.014353771,0.0021527384,-0.0148929395,0.4090504,-0.124509424,0.0065722917,0.45629364,-0.00014083137
t195,-0.06629362,-0.0022362103,6.7036295,0.07682178,0.28431827,-0.0111907665,0.019411014,-0.18281253,0.0680143,0.020771816,0.7304728,-0.050597344,4.447367,1.3352188,-0.31797343,9.449758,0.0005898883,8.60526,-0.28983742,-0.0346984,-0.058932178,1.0367281,0.020724336,3.8799443,3.4591825,1.479786,-0.010762924,1.2862105,2.8363528,-0.033648536,0.011829797,0.60263556,0.009989783,-0.002466343,0.51733357,0.28389826,0.0051330198,-0.06035849,-0.01373309
t169,-0.18556373,-0.0018693045,10.143619,0.1194116,0.39981163,-0.015190849,0.03587309,-0.2366543,0.14986011,0.028272975,2.1049075,-0.019471997,3.905346,3.6825166,-0.4349859,12.418091,0.51459265,10.72482,-0.3731068,-0.04342889,-0.046016347,2.6712124,0.024591487,2.7169635,6.5272584,0.7719418,-0.035651393,2.0984602,2.8847253,-0.043008547,0.015421716,2.086273,0.044650014,1.242484,0.65814275,2.4759083,0.0040330635,-0.21897902,-0.034137394
t173,-0.07991155,-0.002059077,6.947579,0.07888919,0.2804265,-0.011135203,0.020688357,-0.17488347,0.07509848,0.01874377,0.8451366,-0.04357164,3.9504418,1.6462617,-0.32045972,9.266746,0.00032265956,8.373995,-0.2863458,-0.030847972,-0.055854168,1.3236779,0.020059219,3.4634905,3.5199392,1.2259789,-0.013170722,1.3214382,2.6942732,-0.033521857,0.011789808,0.71715707,0.013330284,0.12770438,0.5090032,0.5944771,0.004385038,-0.0845332,-0.014728594
t174,-0.15624613,-0.0019023259,9.284812,0.10790824,0.3633536,-0.014095064,0.03169406,-0.22078751,0.12830009,0.025422234,1.743216,-0.025270373,3.9307954,3.0484936,-0.4008725,11.514224,0.31114808,10.042866,-0.34917793,-0.038694005,-0.048658,2.2815,0.023432141,2.9122446,5.672929,0.91847324,-0.0292653,1.8570718,2.836815,-0.04130795,0.014577942,1.7223734,0.034893006,0.93725777,0.6172928,1.9379236,0.0042892825,-0.18415315,-0.028530078
t158,-0.21962726,-0.0017511289,11.039601,0.12949696,0.43122867,-0.015977703,0.03971597,-0.24868958,0.16940454,0.028682081,2.568055,-0.014887227,3.504,4.4672403,-0.46044073,13.070721,0.8434941,11.09269,-0.387184,-0.048809893,-0.039245784,3.218386,0.02508691,2.3262322,7.4181848,0.6031745,-0.042886537,2.4309578,2.6418605,-0.04552391,0.015802147,2.5092838,0.057086203,1.6837451,0.68507594,3.163739,0.003437611,-0.26274043,-0.040162265
t142,-0.22959945,-0.001477624,11.362713,0.1240301,0.39128533,-0.013781473,0.04352824,-0.2275422,0.16340992,0.018514596,3.1058085,-0.03158962,1.7427675,5.725124,-0.42550328,11.944792,1.3057294,9.76464,-0.36679095,-0.04241379,-0.024874799,3.8332648,0.021885732,1.112933,7.7323623,0.28128478,-0.045617968,2.9473076,1.645164,-0.045266736,0.013088029,2.5295837,0.070539385,2.2763336,0.63632476,3.8639657,0.0020143087,-0.2885826,-0.042046055
t160,-0.16278283,-0.0015442682,8.937282,0.09604611,0.33987176,-0.011408853,0.028990412,-0.19445539,0.122506425,0.017446423,2.1347106,-0.031317502,1.6268829,4.1381927,-0.32802194,9.514942,0.7791194,8.2782755,-0.31575269,-0.022735393,-0.033249214,2.9276283,0.018287808,1.5874089,5.254441,1.1266689,-0.031404406,2.4198747,1.5300711,-0.04060002,0.011286836,1.8288478,0.048537716,1.352311,0.529534,2.521267,0.002726616,-0.2002863,-0.023505414
t161,-0.1944407,-0.0015092203,10.026543,0.1094256,0.36911777,-0.012476436,0.034915514,-0.2101404,0.14270706,0.018208135,2.5436995,-0.030633114,1.7064376,4.8529463,-0.36805078,10.676043,0.9743826,9.044762,-0.34098417,-0.032403443,-0.030374637,3.3225234,0.020167753,1.3714205,6.3667574,0.7409645,-0.03812992,2.685091,1.6170564,-0.041859597,0.01208832,2.1614685,0.05832164,1.7683021,0.5831804,3.1114497,0.0026449536,-0.23680536,-0.03262484
t155,-0.2094661,-0.0014739607,10.576274,0.1157027,0.3809773,-0.01299954,0.038584586,-0.21764533,0.15030715,0.018348567,2.7581978,-0.031551193,1.7398386,5.202975,-0.39246213,11.198705,1.0941907,9.339641,-0.35116503,-0.036738236,-0.02841794,3.5547001,0.020879306,1.2764816,6.886484,0.57514584,-0.04129081,2.8084853,1.6311482,-0.043208286,0.012554989,2.3088236,0.06285549,1.9659814,0.606787,3.4116938,0.0024196794,-0.25645447,-0.036665734
t139,-0.26436302,-0.0013357098,12.813482,0.1391513,0.40599832,-0.015137928,0.051590566,-0.24358043,0.17529695,0.019872865,3.6856735,-0.036265127,1.7589887,6.679025,-0.48548764,13.456096,1.7823776,10.508643,-0.40102476,-0.044254,-0.015721397,4.502366,0.022970466,0.9508163,9.303622,-0.06689968,-0.05311924,3.3454826,1.5118349,-0.051081445,0.0138729215,3.1278172,0.08242842,2.8579345,0.6912684,4.756595,0.0013982556,-0.3506174,-0.051893782
t138,-0.24591568,-0.0013518648,11.953623,0.12888156,0.38957757,-0.014097149,0.047243837,-0.22949512,0.16444886,0.017809793,3.4033978,-0.034972616,1.565748,6.2798758,-0.4484772,12.506036,1.6061358,9.863401,-0.38102892,-0.045753703,-0.018195776,4.158966,0.02167264,0.9589147,8.443804,-0.02933649,-0.048781715,3.2067618,1.431547,-0.046772372,0.013041614,2.7954912,0.07782176,2.586367,0.65095776,4.348576,0.0015531051,-0.31830093,-0.04699998
t151,-0.21632525,-0.0013846793,10.883391,0.11483828,0.35180214,-0.012798736,0.043293115,-0.20861602,0.15036373,0.015053041,3.0512438,-0.032980777,1.1408621,5.862708,-0.39840853,10.991968,1.4283803,8.882065,-0.35524756,-0.04150301,-0.021214023,3.830086,0.019451892,0.8913677,7.2458973,0.20277163,-0.042682625,2.922856,1.2453439,-0.04110143,0.011825608,2.3799145,0.06984233,2.2585452,0.58496433,3.8361168,0.001272844,-0.2777099,-0.040900223
t153,-0.018418256,-0.0016072512,4.327188,0.036755774,0.1661162,-0.0059833783,0.010776903,-0.11619784,0.026505992,0.001990341,0.46976322,-0.04833717,1.0563554,1.5689378,-0.13387948,4.307395,0.24945734,4.5288634,-0.17132305,-0.0124217365,-0.03537906,1.3695787,0.01075223,2.183164,1.2743602,1.9830158,-0.0019663945,1.5546228,0.97035784,-0.028536057,0.007261649,0.2234555,0.018377027,0.10407097,0.26623267,0.22995542,0.0024744577,-0.022536244,0.09808398
t154,-0.21084943,-0.0013964707,10.650702,0.11200181,0.34809324,-0.012558752,0.042080257,-0.20521297,0.14793615,0.0148531925,2.9556293,-0.03236338,1.1130459,5.7275662,-0.38825774,10.720892,1.377429,8.736453,-0.34915844,-0.041363623,-0.022457952,3.7403016,0.019246943,0.90445644,6.9887953,0.28985095,-0.0414526,2.867006,1.2508478,-0.039822303,0.0116541125,2.2901027,0.06787927,2.180776,0.5740175,3.7092788,0.0013209945,-0.2683121,-0.039397888
t208,-0.1482584,-0.0012587312,7.9955626,0.011309256,0.37385595,-0.009637794,0.044848926,-0.12445157,0.094527744,0.0032485758,-0.15043697,-0.19485906,-0.0649746,14.473596,-0.3188607,4.4420586,0.9880975,7.890589,-0.36739781,-0.45377913,-0.06888479,-0.005750118,0.03334136,-0.09434573,0.25138193,-0.18669651,1.4062661,7.9985194,0.8746739,-0.014186089,0.0145530775,0.040104404,0.112583525,-0.008770779,0.59965056,3.5606046,0.0114854695,1.7981423,-0.03199345
t244,-0.09063869,-0.001153618,6.007204,1.1711853,0.24731585,-0.0069652707,0.029507924,-0.11048341,0.0629039,0.004588524,-0.20666121,-0.20749955,-0.08734943,12.772703,-0.19188696,2.2925768,0.9985576,6.3080654,-0.3168768,-0.43902597,-0.053288914,-0.03860793,0.03089126,-0.062209148,-0.15974759,-0.12968114,3.7359602,8.490145,0.28555053,-0.011516846,0.014476257,0.061484203,0.10910275,-0.016090108,0.4746328,1.9536551,0.01427957,2.8368368,-0.020894052
t271,-0.07518204,-0.001004649,5.361763,1.6086866,0.1988398,-0.0062172394,0.0243269,-0.10090422,0.05395284,0.0065211095,-0.22774102,-0.20809253,-0.08570285,12.063066,-0.15015581,1.7132471,0.9640287,5.8460927,-0.3039464,-0.4264873,-0.049304433,-0.048400834,0.029757496,-0.05248264,-0.21069302,-0.118291,4.458405,8.612991,0.16210487,-0.011190595,0.014766797,0.074743524,0.10817964,-0.018102983,0.43415558,1.4773574,0.015270994,3.104988,-0.019079508
t272,-0.070720546,-0.0009690112,5.163544,1.7301531,0.18295984,-0.006005291,0.022809766,-0.09754865,0.051573064,0.0072451825,-0.23432939,-0.20789471,-0.08595852,11.838994,-0.13695695,1.5337859,0.94854003,5.7081776,-0.3008178,-0.42339534,-0.048206285,-0.051911887,0.029404795,-0.04973645,-0.2257075,-0.11435254,4.6823745,8.643636,0.12705958,-0.010994935,0.0148871755,0.07961911,0.10794128,-0.01866791,0.42188486,1.3328886,0.015540236,3.1817617,-0.018723892
t247,-0.088571295,-0.0011334529,5.9396787,1.2312133,0.2437387,-0.0068527763,0.029100077,-0.11022429,0.061609812,0.0048117503,-0.20833725,-0.20800358,-0.08775512,12.718847,-0.18718033,2.2246602,1.0118767,6.246736,-0.31516293,-0.4372875,-0.05256009,-0.038906664,0.030857412,-0.06164064,-0.16726205,-0.12639941,3.8131962,8.511562,0.27823335,-0.011347479,0.014526032,0.061997883,0.10924317,-0.016321983,0.47117814,1.8927139,0.014407315,2.8720977,-0.020557867
t282,-0.03354931,-0.00044462932,3.137135,2.9042373,0.033038717,-0.0038748027,0.009384922,-0.06832162,0.025357047,0.012921628,-0.29773754,-0.20381787,-0.079420626,9.71909,-0.00691083,-0.0047434666,0.7746063,4.360099,-0.26691666,-0.39135686,-0.034287363,-0.082905866,0.02592829,-0.023165662,-0.36856866,-0.08595804,6.764164,9.108229,0.00071462605,-0.008677147,0.016139323,0.12668015,0.11154968,-0.02561453,0.31190702,-0.012543278,0.018431421,4.0865383,-0.0156315
t283,-0.07385472,-0.0010070315,5.3381124,1.6268193,0.1960932,-0.006130251,0.024709359,-0.101197466,0.05349456,0.006998459,-0.2282778,-0.20791157,-0.08718819,12.060069,-0.1474089,1.6972659,0.9771695,5.8244,-0.30421978,-0.4270827,-0.049062263,-0.04845151,0.029931737,-0.053426623,-0.21332793,-0.11860587,4.486408,8.640219,0.1824665,-0.011062937,0.014838192,0.075065866,0.10895628,-0.01806737,0.43547595,1.449643,0.015322548,3.1263776,-0.0190151
t390,-0.031012656,-0.00043586764,3.1439612,2.9291987,0.034060244,-0.0038186081,0.009796069,-0.06876881,0.024429986,0.013289872,-0.29889974,-0.20470923,-0.07864139,9.723476,-0.009263104,-0.0055003758,0.7688517,4.3683763,-0.26898628,-0.39304203,-0.035203416,-0.085254684,0.025911838,-0.02535066,-0.3684711,-0.07675473,6.7851887,9.083869,0.00049785664,-0.010255942,0.016026236,0.12857307,0.11210704,-0.025417553,0.3183836,-0.018705228,0.018410461,4.0655146,-0.015118635
t391,-0.031017901,-0.00043529927,3.1439872,2.9292886,0.034098018,-0.003817899,0.009802749,-0.0687836,0.024419792,0.013295629,-0.29887214,-0.20473161,-0.07859445,9.724082,-0.00927952,-0.005476902,0.7687818,4.3685617,-0.2689783,-0.39311296,-0.03519972,-0.08524968,0.025918609,-0.025394186,-0.36850834,-0.07676732,6.784948,9.084615,0.000496928,-0.010256949,0.016026407,0.12858513,0.11210615,-0.025421884,0.31842533,-0.018626872,0.01841182,4.066174,-0.015113475
t243,-0.06561404,-0.00089408876,4.7670097,1.9821464,0.1573655,-0.005568589,0.020168569,-0.09122448,0.04795221,0.009308286,-0.24666552,-0.20678055,-0.088428095,11.463205,-0.11197965,1.2284367,0.9508467,5.44189,-0.29610732,-0.4184849,-0.044970296,-0.0611959,0.028692512,-0.04603938,-0.25163662,-0.09900314,5.0683384,8.748919,0.110881366,-0.009596579,0.015176327,0.09200624,0.10849188,-0.019980721,0.39688054,1.1006093,0.015888039,3.3188426,-0.018656306
t325,-0.034705997,-0.00048265897,3.113675,2.9084272,0.038045306,-0.003871976,0.008810782,-0.067644425,0.02801834,0.013179079,-0.29856643,-0.20435299,-0.0771134,9.77307,-0.008960516,-0.0057419282,0.7929249,4.368028,-0.26838648,-0.39561987,-0.03399195,-0.087573975,0.02584492,-0.02150356,-0.36728108,-0.082250245,6.850465,9.11285,0.00076654076,-0.0091159195,0.016096588,0.13267168,0.11169717,-0.025952147,0.30895254,-0.014464208,0.018261973,4.0510125,-0.015557719
t326,-0.03539358,-0.0004690804,3.1097755,2.9241025,0.03861705,-0.0038619014,0.008887318,-0.067359455,0.027875612,0.013034715,-0.29756328,-0.2039935,-0.07726408,9.7687,-0.008478393,-0.0054979045,0.78368396,4.356928,-0.2678079,-0.3954294,-0.034095034,-0.086732835,0.025880901,-0.021800473,-0.36847496,-0.084040314,6.8276997,9.1155815,0.0007696487,-0.00903153,0.016064212,0.13222197,0.111473486,-0.025534054,0.3087809,-0.012350757,0.018262008,4.0543222,-0.015444323
t280,-0.06081758,-0.00087059377,4.5518513,2.147708,0.14401408,-0.0052861134,0.01783852,-0.08811251,0.045537006,0.009970397,-0.25699046,-0.20823753,-0.090533614,11.242774,-0.09382999,1.081466,0.96816045,5.323354,-0.29240993,-0.4153118,-0.04388958,-0.065335184,0.028451653,-0.044198494,-0.26658747,-0.0868194,5.353972,8.799528,0.1045271,-0.009968248,0.015295692,0.09717604,0.109516315,-0.021130834,0.38688996,0.8888053,0.016371084,3.4532514,-0.017503822
t312,-0.035205424,-0.0004607902,3.149681,2.9225059,0.036946952,-0.0038364318,0.008588958,-0.067352176,0.0289523,0.013605243,-0.30036995,-0.20380822,-0.08156225,9.756323,-0.008755781,-0.0020377322,0.7988146,4.407056,-0.26648256,-0.38957396,-0.035361383,-0.08596891,0.025994368,-0.024241818,-0.3640945,-0.065867856,6.7842493,9.1167555,0.00049301394,-0.00862115,0.016079174,0.13087559,0.113304295,-0.025652107,0.3115766,-0.015636578,0.018330926,4.064679,-0.015085516
