,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
t246,2.5309052,12.165752,2.3995733,5.434496,4.5937285,4.486888,4.703775,3.1488252,2.8780367,5.7942886,5.29391,5.966267,5.103668,5.24688,5.232898,5.5597763,6.3395224,5.4206614,5.711435,4.6099634,4.7956457,4.6831417,6.089975,4.1003866,4.5493693,4.914583,3.9024897,6.3107505,4.44253,4.5177007,3.828821,3.9254553,4.1020226,5.0651217,4.4642663,4.725694,7.4364996,4.962448,5.4641604
t225,2.5752897,12.309262,2.2331207,5.4091024,4.572712,4.5714207,4.6480856,3.2299163,2.8124242,5.786523,5.2914586,5.835769,5.128277,5.1755533,5.3621893,5.4955897,6.1954384,5.335962,5.8035526,4.4752192,4.7645063,4.8132677,6.0339894,4.1371465,4.659554,4.785234,3.8710592,6.375853,4.503394,4.607318,3.905822,4.027993,4.2394385,5.2036967,4.328006,4.7982755,7.4324036,5.046802,5.402718
t226,2.5932317,12.378216,2.1549065,5.3676567,4.6447735,4.626046,4.5989084,3.2746353,2.7891817,5.780164,5.318668,5.8610177,5.1459026,5.125586,5.3369665,5.5326953,6.1466837,5.281313,5.856127,4.411958,4.76904,4.879824,5.9890738,4.1736536,4.7212577,4.7554135,3.8324811,6.4078608,4.529017,4.661988,3.934906,4.0780535,4.2175865,5.260198,4.3344584,4.837264,7.463664,5.0862265,5.353337
t216,2.5979288,12.392729,2.1372886,5.3909025,4.6747484,4.614884,4.590396,3.2491746,2.7763667,5.7919497,5.337924,5.855468,5.134185,5.106892,5.3433466,5.5362945,6.136214,5.254474,5.847599,4.3932576,4.7465014,4.900682,5.9919105,4.183979,4.731876,4.748464,3.816299,6.4428678,4.5550294,4.646826,3.9616067,4.0585527,4.222719,5.2595263,4.3240757,4.8697653,7.436715,5.1201773,5.3225408
t212,2.5626414,12.35888,2.1704335,5.3801103,4.627301,4.5947347,4.6048098,3.258238,2.8141768,5.7988486,5.3281584,5.8621798,5.1238065,5.1467953,5.366014,5.5267386,6.179977,5.300195,5.821036,4.4185967,4.755345,4.8611097,5.993022,4.1646624,4.6968694,4.785127,3.829905,6.4055634,4.5254464,4.647595,3.9356654,4.0606112,4.250159,5.2554603,4.3438587,4.8244452,7.4624467,5.0753756,5.3536882
t213,2.5969987,12.350449,2.1955454,5.378876,4.6087885,4.617431,4.6221848,3.2580404,2.789741,5.7685523,5.294851,5.842453,5.153955,5.144562,5.341843,5.510414,6.1536055,5.302058,5.847346,4.450992,4.781955,4.8525796,6.0131235,4.155271,4.703078,4.7548714,3.8590753,6.3864436,4.511867,4.636119,3.9117892,4.059087,4.218775,5.2190633,4.3230968,4.8185515,7.4432306,5.064521,5.38006
t201,2.5971663,12.401022,2.1372194,5.3723326,4.661133,4.6326127,4.574457,3.2627397,2.7749348,5.783955,5.326245,5.8259277,5.1509924,5.093436,5.3046503,5.532233,6.123923,5.249428,5.8654375,4.397683,4.7600408,4.907329,5.978388,4.1994023,4.745197,4.7342105,3.812333,6.4386907,4.5525737,4.6503115,3.9544823,4.071722,4.185156,5.2408776,4.3077617,4.875068,7.4470677,5.1209025,5.316585
t210,2.5612729,12.428138,2.1099217,5.409374,4.6673293,4.5748267,4.5903125,3.2373285,2.796919,5.823041,5.3707933,5.816298,5.107828,5.123849,5.4311934,5.49653,6.107317,5.2512093,5.8052015,4.370785,4.7166095,4.9153624,5.9879766,4.18237,4.7090673,4.772624,3.8055475,6.459256,4.5715666,4.627223,3.987835,4.0478406,4.317023,5.274723,4.300674,4.8807945,7.42391,5.1334743,5.290271
t211,2.582889,12.351407,2.1790946,5.3677173,4.6233478,4.6168265,4.608811,3.2725718,2.803119,5.7787337,5.3068376,5.856618,5.1449995,5.143895,5.3406487,5.528199,6.169737,5.305037,5.845416,4.429135,4.77526,4.855705,5.99592,4.1615252,4.7059245,4.764011,3.8400376,6.39082,4.5147204,4.6606703,3.919729,4.0718274,4.221133,5.253878,4.336119,4.816838,7.468241,5.065377,5.371115
t187,2.58532,13.045308,1.5973077,5.5184774,4.777824,4.4797854,4.483946,3.2677405,2.7164445,5.9542704,5.584831,5.242966,5.097124,4.9764676,6.280712,5.0574174,5.4977593,4.961717,5.762478,3.978171,4.481508,5.3385224,5.9239583,4.2912707,4.7795854,4.570481,3.6830366,6.7635717,4.9066663,4.5681024,4.368254,4.1241403,5.246036,5.543104,3.7937722,5.2554507,7.1886783,5.5042205,4.8972244
t175,2.4485745,13.227302,1.4358135,5.5092626,4.896749,4.4762406,4.456073,3.1229897,2.6587198,5.9607854,5.6147213,5.1884456,5.1214375,4.8431745,6.4994245,4.969093,5.3591247,4.896274,5.7588615,3.858326,4.4352484,5.4634976,5.871537,4.33065,4.8303065,4.4968505,3.6083033,6.848183,5.0224633,4.596406,4.475916,4.1263294,5.4891677,5.6397552,3.6679883,5.384589,7.175452,5.61085,4.7919936
t205,2.575067,12.434224,2.1109967,5.414375,4.554406,4.584804,4.6185746,3.2576265,2.786587,5.7983384,5.313735,5.694676,5.133506,5.1458707,5.5273886,5.4180665,6.0765257,5.291029,5.8235154,4.3813343,4.7272396,4.901,5.9973364,4.1593943,4.7010603,4.711039,3.8421235,6.424528,4.5493083,4.6353345,3.9701161,4.071165,4.415525,5.297925,4.197538,4.8480196,7.421709,5.1095443,5.3401256
t218,2.5758822,12.366603,2.1764832,5.4217095,4.5281816,4.564063,4.647677,3.2425346,2.8026063,5.792959,5.2913895,5.7438393,5.1299276,5.173875,5.459487,5.434369,6.136199,5.3323784,5.802348,4.431721,4.7396274,4.844745,6.021295,4.1384635,4.663344,4.739839,3.8674881,6.3899384,4.521398,4.614173,3.9374769,4.048482,4.342353,5.260056,4.2398486,4.8114243,7.4287767,5.0703,5.3917184
t219,2.5765998,12.406551,2.144139,5.4324474,4.5296497,4.5652733,4.6406455,3.2405558,2.7905862,5.7980814,5.2987695,5.6957374,5.129768,5.1626806,5.5215917,5.404107,6.093002,5.3107734,5.8058124,4.407731,4.725096,4.8750386,6.0163865,4.1452794,4.677095,4.7196484,3.861347,6.4098916,4.5397224,4.61118,3.9585874,4.0530324,4.406192,5.2735667,4.1985598,4.8334537,7.410025,5.0948935,5.365579
t195,2.592139,12.89887,1.7168723,5.500697,4.727251,4.515341,4.508509,3.2893567,2.7325718,5.922265,5.5300517,5.344071,5.088753,5.0372143,6.083532,5.152021,5.6386604,5.0305715,5.777077,4.075753,4.5306454,5.2381053,5.9400063,4.2566876,4.7789636,4.6214085,3.7152107,6.6978016,4.811994,4.5881886,4.268974,4.110082,5.024254,5.4787087,3.896598,5.1510587,7.2498484,5.4075403,4.9902554
t169,2.4805932,13.268183,1.409301,5.4984837,4.9004664,4.465265,4.4311028,3.1474926,2.654451,5.9740877,5.622317,5.1508813,5.130795,4.825902,6.5671277,4.945824,5.299898,4.8781013,5.749596,3.833177,4.424985,5.488115,5.866376,4.3391614,4.8296204,4.477403,3.5956197,6.8713965,5.0477877,4.588053,4.505585,4.1454144,5.545075,5.6645823,3.6339557,5.4138875,7.1606665,5.6335964,4.7723756
t173,2.5759933,12.945627,1.691263,5.49491,4.726722,4.4876547,4.4973707,3.2713141,2.7282233,5.930165,5.530846,5.314796,5.0913506,5.0257487,6.1529894,5.1198,5.583464,5.0124955,5.754073,4.058727,4.5120564,5.2585983,5.942166,4.2642326,4.7746725,4.612413,3.7064407,6.728397,4.8482647,4.561357,4.3174505,4.116524,5.0969076,5.4845433,3.8670754,5.1861134,7.208936,5.435767,4.9746637
t174,2.518074,13.183668,1.4785972,5.5144367,4.8616786,4.4748473,4.4654465,3.1972604,2.6816864,5.965496,5.611227,5.184621,5.11614,4.8822923,6.4387364,4.9833817,5.3886395,4.909535,5.7639494,3.8869307,4.4465017,5.4300117,5.886817,4.325621,4.8090463,4.5097985,3.6342952,6.818757,4.9964056,4.587338,4.447816,4.1310725,5.4174595,5.619099,3.6957748,5.355866,7.177229,5.5876713,4.820195
t158,2.5018022,13.33021,1.3716216,5.491462,4.8962336,4.427519,4.393992,3.1521487,2.6548915,6.0070467,5.6424155,5.0969086,5.1367955,4.8098974,6.657694,4.9005313,5.2239523,4.843511,5.722492,3.7942777,4.4011126,5.5270133,5.8674626,4.353843,4.8120503,4.4540105,3.5820866,6.9099975,5.09719,4.5544243,4.5620904,4.171875,5.630629,5.690641,3.5853646,5.466972,7.1142874,5.678635,4.7387238
t142,2.6162171,13.512154,1.2747935,5.4724865,4.885037,4.318961,4.3055964,3.214721,2.6527398,6.106361,5.6860437,4.929566,5.1402283,4.7802205,7.0107417,4.772834,4.9203916,4.7726016,5.6553864,3.6884124,4.362211,5.626131,5.8682942,4.3926744,4.770844,4.3980875,3.5364368,7.0148883,5.249016,4.471026,4.744993,4.237941,5.8995094,5.758869,3.448654,5.6351156,6.9830456,5.8001075,4.6459465
t160,2.732087,13.470563,1.2865149,5.4686484,4.8978443,4.3316684,4.3345103,3.3681898,2.6847844,6.044182,5.6813583,4.948599,5.200608,4.756729,6.8573327,4.782424,5.002317,4.748151,5.709949,3.7023253,4.3339543,5.582169,5.892997,4.422213,4.7337966,4.3512163,3.60466,6.939087,5.2265687,4.4926553,4.7003593,4.2556367,5.7440677,5.7677374,3.463196,5.5983315,7.009307,5.790693,4.7086463
t161,2.6655478,13.49955,1.2538292,5.479851,4.924369,4.3241487,4.3283405,3.2824147,2.6657014,6.060145,5.6990557,4.9530635,5.184967,4.7499785,6.944347,4.7744436,4.9693193,4.736437,5.701611,3.679214,4.3230133,5.610553,5.8842382,4.426642,4.7490582,4.3556905,3.584161,6.96669,5.2385554,4.491966,4.7155747,4.2479515,5.8329034,5.777137,3.4540782,5.612967,7.003664,5.812764,4.673681
t155,2.6226568,13.492565,1.2811875,5.4765553,4.8960958,4.33087,4.3190427,3.231805,2.653222,6.0868273,5.6838923,4.9501452,5.148765,4.7774796,6.974442,4.7887354,4.953986,4.7730584,5.6722155,3.7003665,4.356864,5.6104584,5.871186,4.3941894,4.7724657,4.3980455,3.551527,6.9942193,5.227651,4.4838285,4.716841,4.23225,5.8643694,5.753091,3.4677236,5.6104503,6.999111,5.78973,4.663159
t139,2.7099504,13.625474,1.1800258,5.4786677,4.90293,4.239829,4.2760787,3.2588143,2.6705348,6.1521773,5.741173,4.821801,5.1644773,4.7463017,7.136158,4.6645036,4.7982845,4.6846952,5.649561,3.5889792,4.3072047,5.7020907,5.8924465,4.4674783,4.7088966,4.3166776,3.538204,7.054193,5.358783,4.4259915,4.8560963,4.298961,5.9924397,5.8407955,3.3448164,5.7424726,6.9175873,5.902387,4.581823
t138,2.6761584,13.583352,1.2312555,5.4470496,4.8895,4.290647,4.262295,3.265064,2.6660974,6.124026,5.7046533,4.862923,5.179855,4.7261233,7.106136,4.7106805,4.826853,4.725984,5.642861,3.635348,4.333597,5.670184,5.864958,4.4196014,4.744264,4.3430905,3.5317383,7.0408463,5.325822,4.4479275,4.832213,4.2776594,5.9661007,5.8055305,3.3774843,5.7141123,6.931841,5.848878,4.6190443
t151,2.637733,13.554524,1.228424,5.4737277,4.9616375,4.333295,4.319723,3.2448347,2.6428537,6.053975,5.7053046,4.9138217,5.206935,4.71369,7.020075,4.743023,4.8854256,4.70314,5.7125707,3.658988,4.286504,5.61294,5.878962,4.4294972,4.769207,4.295722,3.5852387,6.982199,5.271594,4.499342,4.74914,4.2423263,5.9034276,5.789898,3.3801455,5.6441793,7.009001,5.8262115,4.6711273
t153,2.6692576,12.455925,2.0419242,5.252638,4.4387636,4.7991333,4.5642743,3.482092,2.7763367,5.6763225,5.133459,5.5304413,5.3283167,5.0972614,5.34846,5.3554387,6.0323353,5.3608503,6.032914,4.3315845,4.8665447,4.911888,5.905682,4.1767163,4.8136125,4.523628,3.857281,6.279519,4.499626,4.85583,3.8718548,4.2860484,4.217417,5.464455,4.053343,4.7946014,7.596845,5.0255857,5.4509716
t154,2.6352973,13.542702,1.2089416,5.5100775,4.927543,4.275753,4.3390374,3.2259135,2.6656132,6.094716,5.7226205,4.921646,5.151549,4.786223,7.0251975,4.741739,4.9190035,4.7223215,5.6950097,3.6429257,4.3184013,5.640134,5.8968534,4.4525676,4.731058,4.3768806,3.572609,6.987389,5.2587337,4.4719296,4.729239,4.255873,5.9049954,5.79043,3.444444,5.63565,6.9847307,5.86488,4.6327424
t208,-1.9851106,0.12769279,4.694928,5.23521,4.8643346,3.8209956,5.7968383,4.3225718,4.370309,5.859812,5.5987654,4.784255,5.44625,7.106212,7.4069657,2.9078407,6.3596554,5.56616,6.066963,3.6925273,5.394498,4.4530644,6.4715095,4.824556,5.67474,4.5160933,3.6594207,7.8521266,4.1506677,3.7720742,5.1416116,3.0202985,4.563505,4.6763277,2.8213243,6.331535,4.1746516,5.2359653,4.1731663
t244,-2.540711,0.64074814,1.5228553,5.4186025,4.5341783,2.6823177,4.3867135,4.095049,4.278455,5.613553,5.7187,4.808272,5.501481,6.493366,5.3280973,4.1974545,4.145595,6.6721253,6.1271367,3.5421643,5.6473722,5.7928963,5.6761436,4.4557424,5.827752,4.3571153,3.3589225,6.229426,4.3369064,4.6078973,4.6523385,3.771304,4.4458466,4.9135056,3.806986,5.627681,5.4544997,4.825298,3.834593
t271,-2.558325,0.7894225,1.37117,5.440779,4.548569,2.5411565,4.3954463,4.0909176,4.2505164,5.5045347,5.6912217,4.8472147,5.4909067,6.569197,5.3207893,4.2005453,4.14046,6.6504245,6.1707525,3.5617907,5.642235,5.8102446,5.654494,4.4601636,5.859357,4.3492956,3.3948722,6.247776,4.3908253,4.549069,4.705916,3.7479148,4.466615,4.920746,3.7701347,5.635201,5.4309025,4.774464,3.8628209
t272,-2.5781076,0.8200874,1.3414952,5.4828296,4.526401,2.5181015,4.38513,4.1075096,4.2480345,5.4732404,5.6964087,4.8670955,5.4996777,6.598019,5.303455,4.2196236,4.1204505,6.663012,6.1703057,3.547113,5.6416826,5.8311377,5.655309,4.4558387,5.881602,4.3572993,3.397543,6.2516685,4.4283457,4.545051,4.710283,3.7363005,4.475026,4.909947,3.777692,5.6425323,5.4093585,4.753786,3.9072256
t247,-2.5409336,0.6400386,1.5245984,5.418672,4.5431647,2.680411,4.391877,4.0851583,4.2815485,5.6114373,5.721158,4.811204,5.4901543,6.4929566,5.3256664,4.2025385,4.148167,6.6651616,6.119667,3.5461893,5.656192,5.78828,5.6765103,4.4647393,5.822436,4.3493342,3.3560395,6.238516,4.3383455,4.605367,4.653142,3.7666924,4.454848,4.913399,3.8063533,5.6274033,5.458145,4.82705,3.8369014
t282,-2.779546,1.3896033,0.8325938,5.851066,4.5605173,2.005861,4.241499,4.0972505,4.3350997,4.9598284,5.6889243,5.143332,5.4101586,7.049656,5.075352,4.4915943,3.956693,6.520443,6.213507,3.6423957,5.7834883,6.059673,5.7008133,4.5863338,6.073166,4.315488,3.5038064,6.589217,5.017801,4.4039245,4.9714494,3.725039,4.6665835,4.875784,3.8557067,5.578502,5.207497,4.581514,4.4604845
t283,-2.5744052,0.69139785,1.4696679,5.4089785,4.5584984,2.635951,4.3635592,4.0958276,4.2782927,5.5802474,5.719868,4.839954,5.504766,6.5576954,5.298376,4.195105,4.118483,6.6758757,6.204858,3.5394416,5.64727,5.833538,5.679277,4.455232,5.8735747,4.358498,3.3689015,6.225871,4.354467,4.6072545,4.7082434,3.7764642,4.445365,4.904896,3.773269,5.6200366,5.430249,4.788319,3.832517
t390,-2.8137832,1.3535619,0.85203725,5.886454,4.601058,2.0460458,4.268658,4.057478,4.32309,5.0123,5.71629,5.1359086,5.3890123,7.0212874,5.061379,4.463633,3.9590116,6.526437,6.224041,3.618852,5.7787757,6.063284,5.672094,4.5892615,6.0566077,4.3030305,3.466359,6.544219,4.9833465,4.417608,4.929534,3.707461,4.6662393,4.8520684,3.8135848,5.579105,5.23975,4.5318494,4.444933
t391,-2.7774916,1.3570478,0.852357,5.8258953,4.5420847,2.0283775,4.2701507,4.052887,4.3500695,4.995787,5.7373524,5.119228,5.369377,7.0222707,5.06693,4.471561,3.9643176,6.532912,6.1950793,3.609021,5.809647,6.056907,5.6531434,4.600014,6.0342417,4.2879906,3.4713876,6.5686574,4.9858956,4.403245,4.929369,3.7343135,4.650451,4.8523235,3.87741,5.569526,5.255798,4.526778,4.430747
t243,-2.6112647,0.8535697,1.3112422,5.5126767,4.535236,2.4952939,4.3717027,4.099028,4.258506,5.4457316,5.721026,4.8798704,5.48945,6.6277995,5.2609496,4.234588,4.0869675,6.677836,6.190902,3.5256288,5.6557126,5.858879,5.654222,4.4624996,5.9048853,4.352225,3.3889506,6.2499104,4.47015,4.5569906,4.7306457,3.7282493,4.4852057,4.9003167,3.7676547,5.6426125,5.4049163,4.7226553,3.953671
t325,-2.825374,1.393318,0.83687556,5.8546963,4.6220536,1.9840661,4.2541604,4.1416526,4.280685,4.9399815,5.657007,5.1086745,5.4813733,7.050059,5.080431,4.4467597,3.9604914,6.5793853,6.2787724,3.6237583,5.7107835,6.0684447,5.713527,4.5475464,6.1143756,4.3434796,3.4869106,6.626627,5.022504,4.469641,5.010396,3.6811712,4.642954,4.86866,3.8008618,5.6065807,5.157135,4.642355,4.465302
t326,-2.8185532,1.3507179,0.8663914,5.8613734,4.6195703,2.0301697,4.2807484,4.1169806,4.274918,4.991599,5.684869,5.107166,5.4663677,7.0074954,5.0843153,4.434306,3.965605,6.5742373,6.265357,3.6065762,5.712113,6.051288,5.6876364,4.5378084,6.0937314,4.335024,3.46554,6.5768194,4.979502,4.4599156,4.966439,3.6728585,4.6333303,4.859091,3.7918646,5.6187882,5.19473,4.6002345,4.4352202
t280,-2.6097672,0.907027,1.2608694,5.547425,4.4924417,2.4439507,4.380505,4.1245174,4.253771,5.3910437,5.716879,4.888484,5.5061936,6.631432,5.2546353,4.2710176,4.0822773,6.6857977,6.161348,3.5193372,5.6479278,5.856477,5.648552,4.4476357,5.9050813,4.3689313,3.401909,6.2553616,4.5197473,4.5507274,4.7029047,3.7199144,4.481333,4.910644,3.8082376,5.655751,5.3875885,4.715612,3.9952257
t312,-2.8326547,1.3348229,0.8761823,5.866587,4.6467137,2.051201,4.283126,4.0961523,4.286206,5.0134015,5.6901484,5.0959625,5.4442058,7.0056505,5.0777316,4.422094,3.9710548,6.5830507,6.2663655,3.5984383,5.7242794,6.0580854,5.6800036,4.56038,6.075466,4.327688,3.4524446,6.5649076,4.9643664,4.473833,4.949727,3.6824725,4.6353,4.85245,3.7680185,5.596843,5.207569,4.6026387,4.4218745
t313,-2.8031366,1.3652837,0.85710096,5.8848457,4.6030498,2.027538,4.264753,4.125904,4.2801905,4.9700756,5.6725445,5.150302,5.455865,7.0170937,5.0947323,4.470393,3.9554968,6.533769,6.2502055,3.637841,5.72844,6.0432577,5.7101517,4.539373,6.108754,4.3409815,3.492338,6.573584,4.9933515,4.423537,4.9722905,3.6698897,4.651125,4.871379,3.809236,5.6252346,5.1885896,4.5942855,4.451154
t248,-2.7130167,1.1497924,1.0433798,5.7242026,4.548672,2.2236917,4.3297324,4.11308,4.2731514,5.171474,5.703321,5.0186706,5.467017,6.831235,5.1628094,4.3777356,4.0177884,6.611421,6.1991806,3.5723479,5.69776,5.9542317,5.666835,4.5026894,5.997586,4.348071,3.4434814,6.4161224,4.772637,4.486212,4.8291187,3.6958694,4.569997,4.8897624,3.8119748,5.635548,5.295141,4.638573,4.236401
t253,-2.8015141,1.3503696,0.8641091,5.883544,4.6001163,2.045132,4.273331,4.1012187,4.2961497,4.991243,5.693805,5.1500325,5.4275904,7.0085917,5.088673,4.4671702,3.9586773,6.529478,6.2356143,3.6277573,5.750185,6.0433292,5.6902514,4.5561666,6.0849733,4.326194,3.4798346,6.5534673,4.9787765,4.413684,4.947555,3.6819072,4.650911,4.8622494,3.813465,5.611807,5.215588,4.56666,4.4391537
t254,-2.5540228,0.67770517,1.4859738,5.447884,4.5337343,2.6416624,4.3866544,4.0958285,4.2743664,5.5756993,5.716053,4.8300815,5.4975395,6.5223646,5.317764,4.2074223,4.140122,6.6656823,6.1329803,3.5440512,5.651396,5.802428,5.673543,4.461225,5.8385057,4.3539085,3.3647416,6.2428203,4.372104,4.589021,4.664535,3.7606428,4.4597673,4.908854,3.7999542,5.6299777,5.4388485,4.802838,3.867031
t252,-2.579767,0.7449467,1.4136595,5.48873,4.494487,2.5918858,4.3411727,4.153925,4.2460294,5.54042,5.6878815,4.862645,5.554226,6.5844207,5.330109,4.175298,4.117383,6.685408,6.1894,3.5318582,5.609001,5.85458,5.6802907,4.430313,5.8988657,4.387254,3.3854728,6.220847,4.3638725,4.5612626,4.702054,3.7681015,4.4414587,4.880246,3.766549,5.628823,5.3813915,4.7636075,3.855685
t242,-2.540939,0.63554347,1.5313463,5.4246893,4.5479198,2.6825843,4.3945537,4.079026,4.286493,5.610864,5.7237215,4.812856,5.4838953,6.49076,5.322448,4.2072396,4.149978,6.6588306,6.11111,3.5499103,5.6626897,5.784537,5.678874,4.4701195,5.8163824,4.3453145,3.3531706,6.2480693,4.3496695,4.603342,4.651129,3.767117,4.4588537,4.914807,3.8086557,5.625656,5.46024,4.8289995,3.8499348
t258,-2.5642238,0.79734546,1.3654898,5.476247,4.5153494,2.5438514,4.3966346,4.1059313,4.251764,5.4950933,5.705615,4.845304,5.4996,6.5629044,5.306477,4.222187,4.1294518,6.670429,6.144371,3.5401623,5.642289,5.813579,5.649771,4.451267,5.8577604,4.3590403,3.3895402,6.2370625,4.417525,4.5577927,4.678403,3.7379937,4.4661736,4.91742,3.7953722,5.6465697,5.425494,4.7653127,3.8984442
t259,-2.5930727,0.87690216,1.2876753,5.531355,4.489622,2.474936,4.3746977,4.1383634,4.2380257,5.4289885,5.6956267,4.8795886,5.525478,6.6215396,5.2935214,4.226156,4.1035852,6.6812296,6.1735635,3.5290549,5.6275344,5.8507223,5.6526036,4.4383116,5.9038105,4.375775,3.404177,6.2426434,4.465261,4.5365043,4.7086344,3.7307818,4.4686503,4.901821,3.7831566,5.650759,5.382188,4.7289367,3.94273
t300,-2.7963014,1.351592,0.8608162,5.8854,4.590588,2.0480037,4.2688255,4.085493,4.3098817,4.993858,5.700201,5.159395,5.4060545,7.0127892,5.0849066,4.476586,3.9575186,6.5167155,6.223463,3.632465,5.768941,6.0447483,5.6886992,4.569939,6.0747952,4.3192854,3.48274,6.5463705,4.980066,4.4006305,4.939143,3.6921732,4.6589513,4.8633046,3.822752,5.601164,5.2270484,4.548618,4.440541
t301,-2.784643,1.284543,0.92449707,5.8445187,4.602475,2.1060655,4.304346,4.112788,4.2681,5.0577674,5.696381,5.098849,5.458935,6.944899,5.114346,4.424288,3.978394,6.5684323,6.238676,3.600232,5.710784,6.0123587,5.677064,4.521142,6.0671496,4.339273,3.457966,6.5025268,4.911473,4.4502654,4.9097323,3.6675868,4.6165357,4.865754,3.7893813,5.635393,5.2350135,4.5904937,4.373735
t245,-2.5430877,0.6701045,1.4948864,5.443221,4.52575,2.652419,4.39177,4.0988584,4.268212,5.5851545,5.713073,4.820699,5.498102,6.511105,5.3258224,4.208711,4.1488853,6.6671696,6.1221285,3.5449698,5.6485987,5.792916,5.6676035,4.4562745,5.8280673,4.356735,3.3687937,6.236347,4.359513,4.586206,4.6568494,3.7559314,4.4565487,4.915088,3.8064933,5.637356,5.4448977,4.810929,3.854959
t240,-2.5245798,0.6382645,1.5288204,5.40141,4.5340676,2.6883564,4.406898,4.0795274,4.280797,5.618792,5.7248282,4.7917895,5.4840837,6.4667473,5.329808,4.211341,4.1591215,6.668896,6.0983963,3.544263,5.6568227,5.769355,5.6668377,4.4596667,5.801147,4.349526,3.3577647,6.228081,4.329452,4.6116986,4.6323805,3.762765,4.446714,4.929116,3.824354,5.636419,5.4783435,4.8401613,3.82641
t256,-2.5495105,0.8002413,1.3642645,5.4804864,4.4651184,2.5383635,4.429425,4.1062713,4.256184,5.4796367,5.730383,4.813852,5.4947305,6.5165896,5.283177,4.2697244,4.125919,6.7014747,6.092269,3.5080516,5.6462417,5.785557,5.6234145,4.4366612,5.822241,4.3660293,3.3878663,6.208706,4.454352,4.579784,4.6119494,3.72112,4.454437,4.947096,3.854121,5.6705046,5.453459,4.763479,3.9306471
t257,-2.5344796,0.7533954,1.409453,5.4522653,4.4854455,2.5776663,4.4262137,4.100292,4.255191,5.5188456,5.719439,4.804433,5.49334,6.5002403,5.307477,4.244666,4.1443563,6.6879706,6.0999255,3.5244913,5.643871,5.77359,5.631464,4.4414783,5.8113604,4.3613124,3.3851173,6.213378,4.413169,4.578252,4.6201572,3.730555,4.4521,4.946211,3.8399863,5.6626644,5.4609785,4.7868085,3.8936002
t285,-2.5720382,0.923367,1.2433386,5.525696,4.447932,2.4289553,4.4385347,4.10833,4.248737,5.3839417,5.7299905,4.841579,5.488069,6.566502,5.250549,4.310701,4.1050234,6.698393,6.090995,3.5058844,5.649516,5.805668,5.60292,4.433637,5.8427424,4.3683805,3.4106917,6.2184563,4.536025,4.554445,4.6199126,3.704188,4.4657235,4.9568458,3.8668256,5.681366,5.4375844,4.71633,3.9939115
t310,-2.8359075,1.3204921,0.85226184,5.9572306,4.62787,2.11103,4.282956,4.001108,4.360741,5.102958,5.7811985,5.1482534,5.341944,7.002608,5.011489,4.4590325,3.9555516,6.483587,6.1849775,3.5988388,5.819008,6.0865107,5.611508,4.6258874,6.003844,4.2502275,3.4223595,6.4485693,4.9521556,4.381717,4.855978,3.7436776,4.6998105,4.812387,3.7775211,5.5432963,5.3063574,4.458011,4.4420795
t359,-2.8286116,1.3143718,0.87196505,5.9254684,4.634694,2.1045792,4.2875953,4.0164447,4.3264656,5.0922303,5.7462544,5.1295033,5.3629622,6.9902368,5.045924,4.445865,3.9625812,6.516731,6.213554,3.6024754,5.7857895,6.0636578,5.643681,4.597979,6.0270667,4.285406,3.4367852,6.4652386,4.9445834,4.416457,4.8758864,3.7095158,4.6742387,4.8356757,3.7667727,5.5713725,5.2824197,4.480246,4.424995
t360,-2.81433,1.2813146,0.9025377,5.9095764,4.6296782,2.1329792,4.3103347,4.0025206,4.310641,5.1273284,5.756048,5.108529,5.3537755,6.955871,5.066921,4.4307427,3.9702039,6.532967,6.2135615,3.591135,5.7795153,6.0382237,5.636997,4.5806303,6.0209117,4.2928195,3.4290166,6.4322743,4.9110556,4.4305725,4.8531837,3.6897914,4.651223,4.838317,3.76289,5.5928035,5.3027925,4.4527464,4.3932643
t303,-2.6324167,1.0035083,1.1683367,5.617492,4.488245,2.363436,4.4029474,4.093052,4.263906,5.324365,5.737479,4.9042625,5.4668746,6.6612654,5.2045383,4.333658,4.068899,6.665377,6.1247888,3.5206664,5.676078,5.865901,5.6139574,4.4651585,5.8912373,4.352436,3.4117348,6.2710295,4.623553,4.528878,4.681751,3.703744,4.5073733,4.9244037,3.83979,5.6596646,5.3992443,4.661188,4.0903354
t255,-2.8653612,1.3278364,0.84489393,5.9395256,4.6608634,2.0927477,4.290948,3.9908187,4.3467956,5.1190577,5.7814655,5.0881615,5.3564224,7.0070896,4.996508,4.423635,3.9613857,6.534043,6.2149196,3.5721273,5.794326,6.1035347,5.601272,4.62178,6.00164,4.250828,3.4030511,6.4642243,4.958971,4.441961,4.865637,3.7367098,4.684931,4.8043,3.749077,5.5403357,5.298171,4.4616785,4.444459
t249,-2.5488763,0.594012,1.5706972,5.4370804,4.5733294,2.7098403,4.3816423,4.0756607,4.2951727,5.6342735,5.7199492,4.822793,5.4858766,6.493828,5.3295383,4.186692,4.152407,6.6422153,6.12037,3.5623014,5.6651807,5.7904644,5.695678,4.482717,5.8205357,4.33906,3.3418903,6.2674036,4.346019,4.6013103,4.663163,3.7806833,4.4663286,4.898742,3.7902493,5.6073585,5.449088,4.8303556,3.855385
