"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101","c102","c103","c104","c105","c106","c107","c108","c109","c110","c111","c112","c113","c114","c115","c116"
"t76",0.0780458308377472,-0.00121575860143482,-0.0118276225743525,0.168918515058538,-0.203183309576227,-0.0490900731677312,0.0803637587015302,-0.0142316447610026,-0.02615373163876,-0.00463816466851041,-0.000874937185847763,0.105161354819772,-0.0842267481272418,0.0055106597250106,-0.00841168007457003,-0.00857357983587673,0.0073818241646206,0.0176684954167262,0.000579402963677401,2.97022687860381e-05,-0.00438955869510561,-4.23392530592649e-05,5.51905480090191e-06,-0.00427889180349176,-0.000666486394657791,-0.0117161476530987,1.25155808063956e-05,-3.76575138530098e-05,1.53748408081348e-06,0.000505248782371837,-6.16838050516609e-06,0.00266361741589887,-1.88810444429094e-17,-0.00907822686295166,-0.00545819973884736,0.000162854021814182,-0.00615471399212565,0.00639027344907399,0.0903742691658821,-0.000579141537387398,-6.19026191589686e-16,-0.000196095488923131,0.000294418474949853,0.00283842676787621,-4.9812848024712e-06,-2.37874013607317e-05,-1.56350212817905e-05,-2.00525570771697e-16,4.36710122125258e-07,1.75988861308381e-06,0.00795100686620062,-3.61329946206643e-06,-1.6873764513611e-08,-0.444653814545323,1.18703002389328e-06,0.000610473568734377,3.95594845184651e-09,2.37222095815201e-16,1.14461770874665e-05,9.82626424815684e-07,0.000112167020878271,0.0973901354399373,0.000107443625445945,7.57847155624088e-06,-0.000303993573884093,1.12729690963241e-06,3.43238100565638e-05,-4.15154566491019e-06,0.000620204346931462,2.83991389812808e-08,-1.93514465621093e-05,0.158232647054928,7.40916675522683e-15,-7.03315297450661e-07,1.01984676511426e-05,-8.25921809419011e-16,1.08289689372554e-07,-1.75411822965838e-15,-9.42469804976476e-09,3.8588713312246e-08,-2.85203729050044e-15,-8.89512414050995e-15,0.0135297436710956,3.17079458321238e-06,-7.66274891447915e-14,0.381866349601251,-0.000269605105281456,-1.43973750482451e-14,-4.38050586441616e-08,4.96025758119615e-15,-1.69903197682063e-14,4.26604709205037e-16,-1.79647963172158e-14,2.02492992005959e-08,-0.707106781186544,-1.03609920215897e-14,-6.04248011039172e-15,-2.63753176056662e-15,-4.94910079350723e-16,4.47232691500468e-16,7.65935557966784e-09,-1.57496149300801e-15,2.51207183702925e-15,5.42513370690112e-16,3.06835197396869e-16,-1.13527039884642e-15,1.25434400495363e-15,-1.18017067605856e-15,6.84973783105129e-16,2.13535066273092e-15,-4.04271910483096e-15,-1.37792202380261e-15,3.28046959664097e-15,9.74156425361233e-15,6.10908986043628e-15,0.0928476690885302
"t77",0.0780458308377472,-0.00121575860143482,-0.0118276225743524,0.168918515058538,-0.203183309576227,-0.0490900731677312,0.0803637587015302,-0.0142316447610026,-0.0261537316387599,-0.00463816466851037,-0.000874937185847671,0.105161354819772,-0.084226748127242,0.00551065972501044,-0.00841168007457,-0.00857357983587679,0.00738182416462056,0.0176684954167262,0.00057940296367724,2.97022687858403e-05,-0.00438955869510528,-4.23392530594579e-05,5.51905480091001e-06,-0.00427889180349169,-0.000666486394657924,-0.0117161476530986,1.25155808067486e-05,-3.76575138529079e-05,1.53748408086318e-06,0.000505248782371799,-6.16838050515036e-06,0.00266361741589887,-1.17222275887713e-17,-0.00907822686295129,-0.00545819973884695,0.000162854021814042,-0.00615471399212585,0.00639027344907409,0.0903742691658821,-0.000579141537387378,-1.26521068639105e-15,-0.000196095488923048,0.000294418474949976,0.00283842676787621,-4.9812848024047e-06,-2.37874013602008e-05,-1.56350212815287e-05,-2.19892701509699e-15,4.36710122295951e-07,1.7598886134796e-06,0.00795100686620088,-3.61329946203237e-06,-1.68737645253408e-08,-0.444653814545322,1.18703002329459e-06,0.0006104735687337,3.95594883565407e-09,1.45805256921938e-16,1.14461770874772e-05,9.82626424879728e-07,0.00011216702087877,0.0973901354399368,0.000107443625446241,7.5784715560731e-06,-0.000303993573884605,1.12729691067041e-06,3.43238100556288e-05,-4.15154566406386e-06,0.000620204346930916,2.83991403201154e-08,-1.93514465622913e-05,0.158232647054929,7.91030458430977e-15,-7.03315299617724e-07,1.01984676501575e-05,4.11503363857812e-16,1.08289692376281e-07,1.33802654512637e-15,-9.42469703668625e-09,3.85887128113098e-08,-2.71325941242069e-15,-5.78216286286025e-15,0.0135297436710938,3.17079457948395e-06,-7.86341925883944e-14,0.381866349601245,-0.000269605105292972,-1.17738133727833e-14,-4.38050568143002e-08,6.05074812597177e-15,-1.73511422512095e-14,-4.51165275042731e-16,3.76088049591772e-15,2.02492983294146e-08,0.70710678118655,9.02221965046225e-15,6.46140662015117e-15,1.58651991770581e-15,-8.97831752909284e-16,-2.12015805294523e-15,7.6593524976671e-09,-6.49857829488061e-16,-4.968055791382e-15,-5.15434330179084e-16,-1.87253528653563e-15,3.42714002685818e-16,-9.18713073395195e-16,5.66778145746514e-16,2.95458173534243e-16,4.99350578736221e-16,-2.8120940346544e-15,-3.22540256632505e-15,3.12750449912181e-15,9.66411378690033e-15,5.15846139560081e-15,0.0928476690885231
"t111",0.0669572628292984,-0.00094588503451394,-0.0077350371511588,0.104491010691294,-0.101047844929549,-0.0203935173574513,-0.0211056653545261,0.018396897414501,0.035157961267028,0.00726232218925,0.00146384995340416,-0.270738263165611,0.223264491895262,-0.0229918331023375,0.0745456591923227,0.0823364875027915,-0.0960950745553995,-0.553735500296224,0.00572001643435545,0.000255097440327562,-0.0275930332561698,-0.000241126704115992,3.11402248143899e-05,-0.0220506352955563,-0.00319435953635947,-0.04987012582411,5.24433772583473e-05,-0.000151337501469996,6.12854167450561e-06,0.00186451755869343,-1.71168721373422e-05,0.00673484042141701,-1.49589917672303e-16,-0.0198568017187383,-0.0106754606346138,0.000238194498985728,-0.00660844817491573,0.00608044486386028,0.0809738395343279,-0.000510401072507505,-1.57042045314369e-15,-0.000146452023443747,0.000198864709750618,0.00180085632441048,-2.87465250496015e-06,-1.22303873329275e-05,-3.76023265755362e-06,4.37266092814943e-16,-2.91813124514649e-08,-3.0952349487645e-06,-0.0182152197411114,1.04047158067108e-05,3.22984047332546e-07,-0.000622321064379305,-9.02669685789427e-07,-0.00225107162918354,-2.6059852444916e-08,-6.83739327446424e-17,0.000140629492157987,7.98743535095004e-06,1.05963110273315e-05,0.00556344946889591,-1.53182356251041e-05,-9.92014973342035e-06,0.000469335944506718,-2.02061802529057e-06,-6.71269325979188e-05,8.9642764326753e-06,-0.00144327664082364,-7.29780149425972e-08,4.84352152622113e-05,-0.000814109523696639,1.396689924731e-17,-4.062886939027e-06,6.00256214035114e-05,-1.22364104285075e-16,-1.53546376776485e-05,3.43706003138483e-16,1.74804924681082e-06,-3.50596654909651e-05,1.16755415511432e-15,4.8537957745835e-16,1.66818644773961e-05,2.94406050611265e-05,2.06552944377154e-16,2.86184494066336e-05,2.4471294610941e-06,-8.29964226999586e-16,-6.88161783775541e-06,5.78495582850452e-16,3.10022252144238e-16,-2.36018787111747e-17,-3.05311331771918e-15,6.16626844827887e-07,4.47704425800608e-16,-9.80424318134089e-16,7.07726296651202e-16,-1.04939289584666e-16,-4.10850920818057e-16,2.30617155760964e-15,1.49082264547544e-07,-6.69536559103564e-16,1.6993432059903e-15,-3.72245099648594e-16,-2.12670239201276e-15,-3.61141769181763e-16,-6.58509562243488e-16,1.20338178803326e-15,-1.07737961940568e-15,2.8670950788445e-15,-3.7250991745207e-15,1.44221153909887e-15,-0.707106781186544,8.38065669685582e-15,-1.6800786683314e-14,0.0928476690885482
"t112",0.0669572628292984,-0.000945885034513936,-0.00773503715115881,0.104491010691294,-0.101047844929549,-0.0203935173574513,-0.021105665354526,0.0183968974145011,0.035157961267028,0.00726232218925003,0.00146384995340412,-0.270738263165611,0.223264491895261,-0.0229918331023378,0.0745456591923228,0.0823364875027915,-0.0960950745553995,-0.553735500296224,0.00572001643435557,0.000255097440327586,-0.0275930332561696,-0.000241126704116085,3.11402248143425e-05,-0.0220506352955563,-0.00319435953635925,-0.0498701258241101,5.24433772591907e-05,-0.000151337501470217,6.12854167459984e-06,0.0018645175586933,-1.71168721372435e-05,0.00673484042141651,-4.98542213546094e-17,-0.0198568017187378,-0.0106754606346137,0.000238194498985841,-0.00660844817491599,0.00608044486386006,0.0809738395343275,-0.000510401072507329,-1.54266487752806e-15,-0.000146452023443405,0.000198864709751114,0.00180085632441047,-2.87465250468782e-06,-1.2230387333691e-05,-3.7602326579126e-06,8.95233090472822e-16,-2.91813133163824e-08,-3.09523494825172e-06,-0.0182152197411111,1.04047158068284e-05,3.22984047425852e-07,-0.000622321064379032,-9.02669686807445e-07,-0.00225107162918161,-2.60598530507682e-08,-2.09553133102102e-17,0.00014062949215791,7.98743535018987e-06,1.05963110271392e-05,0.00556344946889591,-1.53182356251793e-05,-9.92014973266348e-06,0.000469335944506525,-2.0206180242414e-06,-6.71269325982955e-05,8.96427643261709e-06,-0.00144327664082315,-7.29780150102137e-08,4.84352152622187e-05,-0.000814109523697052,-1.74154115239425e-16,-4.06288693996002e-06,6.00256214037002e-05,-4.63488790204135e-17,-1.53546376782222e-05,-7.26464445903532e-17,1.74804924779268e-06,-3.505966549051e-05,-8.16969501400553e-16,-5.13821144682958e-16,1.66818644773078e-05,2.94406050613721e-05,3.06085236759343e-17,2.86184494069067e-05,2.44712946388913e-06,7.09448279836113e-17,-6.88161783686827e-06,-5.87238593819815e-16,-9.11223074943454e-16,-1.40953949220742e-16,-5.62050406216485e-16,6.16626845459284e-07,5.86863497063485e-16,1.72027190840647e-16,-8.60462119632806e-16,-8.55764563671864e-19,-1.0652798018018e-15,-1.69063133104089e-15,1.49082263762312e-07,-7.62086558570575e-16,-2.00949558564734e-15,6.05575202484812e-17,2.40676754676262e-16,-4.23591814316913e-16,7.04118921447945e-16,-1.45022030383025e-15,2.35680438848709e-15,-4.6067081112157e-17,-3.24545160666666e-15,-5.77423829328625e-15,0.70710678118655,1.16873236357668e-14,2.72195562430734e-14,0.092847669088503
"t13",-0.093472280878518,0.121724358666708,0.0200201405038836,-0.00174269191169531,-0.000715500632046683,1.95319458239735e-05,-0.00983727196978212,0.199398711482927,-0.0753766732691659,-0.00154930186441868,-0.00660277335048891,-0.00547429225692334,0.00423486120266302,0.0478692379626699,-0.547449543560809,0.329588327287065,-0.0625850376210711,-0.0032698814949365,0.0113375262602662,0.0023064391379696,-0.0217835043284922,0.0238705349582224,-0.01798825001294,-0.0126045238834581,0.0204127114168515,-0.000504955703921862,-0.000457373043496976,0.00583566403638245,-7.60109519727764e-05,0.00155624721556108,-0.000114472870397577,0.00525987614978693,0.707106781186547,-0.01684673657948,-0.00985522299385008,-0.0029094729590634,-0.0586210891055638,0.00460114411822712,-0.00559271162564917,-3.11800840466552e-05,4.78226102631589e-16,-0.000106372613405797,0.000189932969261698,0.00194415413039701,-3.61538308244635e-06,-1.8000733986786e-05,-1.25920254020519e-05,-1.67969352922527e-16,3.4496608454956e-07,-2.48519156764908e-05,0.000453750012242063,0.00214182713562238,-0.00145995918085607,1.1761649086299e-06,-2.61516425746882e-05,0.000150932972126241,-6.79826597529552e-06,4.06005684295456e-16,1.01698500337422e-05,6.43490807066817e-07,0.00494883672830795,7.00719151089817e-06,-2.78965270041053e-06,-1.65573662259205e-06,8.04718568288486e-05,-4.49822360397209e-05,-1.21228473972607e-05,1.65299437615329e-06,-1.55340494592743e-05,-1.60585586166459e-08,4.87746531304634e-05,-6.9304645317244e-06,-1.79933025267186e-16,-0.00178625457048661,0.034375696983912,-1.04213177947046e-15,-0.000113502897450076,-1.35414511884008e-16,1.9044544543767e-05,-5.8496253846765e-06,3.70395260274515e-16,1.36433831127882e-17,8.24336871035132e-08,5.71602375293865e-06,3.42481171932616e-16,1.50435443437322e-07,1.33426041005502e-08,-3.68927809161841e-16,-5.16434519815095e-06,-2.35261347144451e-16,1.06389303608919e-17,-8.11268213669007e-18,-2.05391259555654e-15,1.32620592339794e-07,5.34961956164599e-16,-3.03785007865173e-16,-1.1553385229561e-17,-1.42222105745393e-16,-5.64094476305293e-16,6.82114444338404e-16,4.19325933948272e-05,-6.99842041805641e-16,-4.69322931235868e-16,5.34696343816593e-17,-1.01097820867973e-15,-5.66605477329403e-17,1.61163338200288e-16,-8.56650661613734e-17,6.67923683010733e-16,1.25722326520854e-15,-3.43909787916911e-15,-2.07557841193914e-15,2.98897562068434e-15,1.00253759386936e-14,5.16330920927313e-15,0.0928476690885255
"t14",-0.093472280878518,0.121724358666708,0.0200201405038836,-0.00174269191169533,-0.000715500632046647,1.95319458240325e-05,-0.00983727196978212,0.199398711482927,-0.0753766732691659,-0.00154930186441861,-0.00660277335048913,-0.00547429225692319,0.00423486120266304,0.0478692379626703,-0.547449543560809,0.329588327287065,-0.062585037621071,-0.00326988149493661,0.011337526260266,0.00230643913796966,-0.0217835043284914,0.0238705349582218,-0.0179882500129395,-0.0126045238834581,0.0204127114168502,-0.000504955703921946,-0.00045737304349781,0.0058356640363831,-7.6010951972819e-05,0.0015562472155612,-0.000114472870399991,0.00525987614978449,-0.707106781186548,-0.0168467365794755,-0.00985522299384794,-0.00290947295906447,-0.0586210891055637,0.00460114411822854,-0.0055927116256492,-3.11800840463996e-05,-5.62607982954492e-16,-0.000106372613406078,0.000189932969261598,0.00194415413039619,-3.61538307940316e-06,-1.80007339862006e-05,-1.25920254020928e-05,9.5708615425956e-17,3.44966084810235e-07,-2.48519156768398e-05,0.000453750012242522,0.00214182713562273,-0.00145995918085553,1.1761649085072e-06,-2.61516425754019e-05,0.000150932972126745,-6.79826597449668e-06,-5.24789041253949e-16,1.01698500337859e-05,6.43490806869599e-07,0.00494883672830901,7.00719151066733e-06,-2.78965269983057e-06,-1.65573662256914e-06,8.04718568291871e-05,-4.49822360395215e-05,-1.21228473973478e-05,1.65299437609534e-06,-1.55340494593108e-05,-1.60585585399175e-08,4.87746531306219e-05,-6.9304645320018e-06,-8.25760222739052e-17,-0.00178625457048652,0.0343756969839119,-1.00384109387054e-15,-0.000113502897449961,-1.35414511872699e-16,1.9044544543434e-05,-5.84962538439688e-06,5.29989820064396e-16,2.28749094133903e-16,8.24336871568869e-08,5.71602375279859e-06,9.61139915435226e-17,1.50435443473312e-07,1.33426040873225e-08,-3.47258904616782e-16,-5.16434519778645e-06,-1.79750195912846e-16,-4.33450279489138e-16,-4.97460460986509e-17,-2.60902410786912e-15,1.32620592189852e-07,5.3514250219125e-16,-2.77794888921603e-16,-1.85025732824527e-16,1.90844801641481e-16,-5.44178755645347e-16,-3.34433512583998e-16,4.19325933952045e-05,-6.85971103551033e-16,-1.91767175079622e-16,-2.64193588856571e-16,-8.68137907615664e-16,-5.84016484429913e-16,1.59995446165857e-16,-1.82809586081064e-16,6.26290299536603e-16,1.35436778918851e-15,-3.55417521609899e-15,-2.03394504849698e-15,3.01023148732022e-15,9.83412711199477e-15,5.37321074986635e-15,0.0928476690885259
"t21",-0.10927195522053,0.160859128815244,0.035186696521309,-0.0034483409106485,-0.00299667981966921,-0.00608073533294219,-0.00197739684666222,0.22851688840778,-0.0936474431490054,-0.00292735565124555,-0.0164303020197448,0.00906195021060706,-0.00616450310872722,-0.020573323775741,0.0771698447042287,-0.0423526854254297,0.00585509900955291,0.000157377116451756,0.000121079309965018,2.38907920923903e-05,-3.84265446043905e-05,-0.000180155865963653,0.000726630930358251,0.000148784284973421,-0.000401084119320499,1.79123276399733e-05,1.7319931742561e-05,-0.000260243275288948,3.4942508727281e-06,-9.32035238478009e-05,1.42213743694292e-05,-0.000780785457830283,1.11080539670594e-16,0.003167239468834,0.0021655073856207,0.000907877474205249,0.0334276915247098,0.0582840362014193,-0.00126739138445089,-3.51382455718715e-06,-9.9360669944969e-16,2.05823688426412e-05,-4.62568761349106e-05,-0.000513774127550815,1.04076122933448e-06,5.56545503863075e-06,4.74310150711778e-06,-1.25789245469187e-15,-1.4961346224081e-07,1.607787741264e-05,-0.00031398698406172,-0.00625620307963596,0.00481436806818034,-1.15633665895343e-06,2.66835381316015e-05,-0.000185508531263886,9.42813507128501e-06,7.61139969369675e-16,-1.95178763054855e-05,-1.29373033233609e-06,-0.0441628950351177,1.3276178014987e-05,7.36288392901968e-06,6.2542789109876e-06,-0.000323378263036359,0.000194427309273256,5.52994264549487e-05,-8.14823389407744e-06,8.28407640113029e-05,1.04742661743386e-07,-0.000394490945607447,0.000104561469462525,3.84518460845679e-15,0.0481584925961587,-0.934768402878849,2.83789878074478e-14,-0.00325016369568568,-3.0669527778321e-15,0.000163666577537434,-4.3327321972018e-05,1.04315719922323e-16,-8.68888409964897e-16,4.01577895437366e-07,2.48480404626445e-05,-2.28169953430544e-15,6.35719810485613e-07,5.20169362870164e-08,-2.44772677121856e-15,-1.89308926629482e-05,5.14481785152504e-15,2.30010972616826e-15,-7.87016533435099e-16,-2.26207941267376e-15,3.92598201332874e-07,-6.74362986155397e-17,-1.80242842314714e-15,-1.62899990792781e-17,2.13010255087973e-16,-1.45015319766076e-15,-1.42492428901962e-15,0.000482449710763532,-2.17670286009885e-15,2.79750220570691e-15,-3.49553949724022e-16,-3.43093566454627e-16,3.18489249471905e-15,-5.14573647817074e-16,9.22332276246902e-16,1.92857183048339e-15,2.38706438299823e-15,-3.4631256739268e-15,-3.03299068275083e-15,3.1111241973517e-15,9.69452863019368e-15,5.13337139458101e-15,0.0928476690885248
"t46",-0.11307184358694,0.169574961950172,0.0381446540591496,-0.00376741733293575,-0.00336022201231583,-0.0069353694465302,-0.00255559107671321,0.341614204103709,-0.140861131538,-0.00451664403062425,-0.0256500824511983,0.0154178794319593,-0.0105552205910769,-0.0391281127723581,0.175195723579465,-0.097834417762438,0.0143764612682841,0.000439617373802481,0.000857040558048799,0.000219112721437577,-0.00330359554203594,0.00648941485807258,-0.0229182451610045,-0.0020634720841805,0.00375081881059561,-0.000106662733878477,-9.82465278317409e-05,0.00130936206874031,-1.71979404129619e-05,0.000380254442664763,-3.66445797187119e-05,0.00184137598134104,-5.24835548225692e-16,-0.00684229784457203,-0.00455001963665636,-0.00211339770509703,-0.139843742558122,-0.478997955239064,0.0235680092002964,0.000103369727614095,7.13759987852609e-15,0.000107102957102151,-0.000130238761618954,-0.00110000141593795,1.59592459749011e-06,6.15418517129215e-06,1.38955727611222e-06,7.14984545382464e-15,1.7913207379624e-09,-4.62542778625191e-06,9.33679378022614e-05,0.00189132798166464,-0.00147871397554098,3.47767575064454e-07,-7.96234887397967e-06,5.2654149108677e-05,-2.57512609064085e-06,8.40856070416348e-16,4.77071696999311e-06,3.11255411722671e-07,0.00927997054865379,-2.78522716251632e-06,-1.53092536682325e-06,-1.22007223369764e-06,6.20929455252673e-05,-3.66534640749888e-05,-1.0287781484143e-05,1.48809747394042e-06,-1.48591443312384e-05,-1.80082587040623e-08,6.52051605228974e-05,-1.58948062507344e-05,-1.89670433098892e-15,-0.00698508261532655,0.135510805495689,-0.707106781186552,0.000413569703660907,3.97230227024601e-15,-1.73643127247478e-05,4.38036979223116e-06,2.4475282916634e-15,-1.15790653527258e-15,-3.28312411641409e-08,-1.85714180807944e-06,-1.42646837827432e-16,-4.6314081953217e-08,-3.49172217818518e-09,2.08418615932443e-17,1.18089032429177e-06,-2.00460077446513e-15,9.22816375743989e-16,4.16073367940453e-16,-7.23032744787133e-15,-1.6872002752534e-08,1.21628206260746e-15,5.60291050955081e-16,7.03398991696088e-17,2.53235370474528e-16,-6.47277977820199e-16,1.38356548903978e-16,-1.02544683134719e-05,-4.11285261948534e-16,-1.038481701388e-15,3.34918749055109e-17,-8.722892387797e-16,-1.09920181938411e-15,5.42529944727235e-16,2.08177232488156e-16,5.22407570334252e-16,1.02244362504664e-15,-2.83106732788934e-15,-2.24709296320613e-15,2.85438753668919e-15,9.78482855394749e-15,4.90970226509233e-15,0.092847669088525
"t47",-0.11307184358694,0.169574961950172,0.0381446540591497,-0.00376741733293573,-0.00336022201231581,-0.00693536944653024,-0.00255559107671315,0.341614204103709,-0.140861131538,-0.00451664403062429,-0.0256500824511983,0.0154178794319594,-0.0105552205910769,-0.0391281127723581,0.175195723579465,-0.097834417762438,0.0143764612682842,0.000439617373802484,0.00085704055804891,0.000219112721437383,-0.00330359554203616,0.00648941485807277,-0.0229182451610049,-0.00206347208418026,0.00375081881059506,-0.000106662733878216,-9.82465278325552e-05,0.00130936206874034,-1.71979404129787e-05,0.000380254442664829,-3.66445797184734e-05,0.00184137598134144,-4.96097481206195e-16,-0.00684229784457172,-0.0045500196366558,-0.00211339770509693,-0.139843742558122,-0.478997955239065,0.0235680092002961,0.000103369727614181,6.05513242951656e-15,0.000107102957102037,-0.000130238761619474,-0.00110000141593744,1.59592459753936e-06,6.15418517104889e-06,1.38955727610055e-06,6.42820048781827e-15,1.79132102312498e-09,-4.62542778683365e-06,9.33679378018896e-05,0.00189132798166506,-0.00147871397554058,3.47767575018704e-07,-7.96234887383992e-06,5.26541491068342e-05,-2.57512609381691e-06,-2.1586318835487e-15,4.77071697057501e-06,3.11255411895177e-07,0.0092799705486557,-2.78522716305574e-06,-1.53092536679651e-06,-1.2200722337259e-06,6.20929455249619e-05,-3.66534640724016e-05,-1.02877814834573e-05,1.48809747405328e-06,-1.48591443318671e-05,-1.80082612536983e-08,6.52051605177956e-05,-1.5894806252038e-05,6.15175226509842e-16,-0.00698508261531842,0.135510805495732,0.707106781186543,0.000413569703676703,-2.48086906080666e-15,-1.73643127688583e-05,4.38036979269274e-06,-2.33336960812933e-15,1.4372397847878e-15,-3.28312409761802e-08,-1.85714180773594e-06,1.02646099397172e-15,-4.63140809604655e-08,-3.49172199076305e-09,-1.97336312430581e-16,1.18089032396326e-06,1.10402369451192e-15,-1.72784109554854e-15,2.74953110974536e-17,2.92821322744885e-15,-1.6872002581673e-08,-6.79343543263705e-17,-7.35975526953711e-16,-1.6211304629582e-16,-6.07187473588543e-16,-7.51823084637624e-16,2.91012214789824e-16,-1.02544683150014e-05,-6.33323497155987e-16,-2.75203371959306e-16,-1.33837732146079e-16,-1.04630406992733e-15,-9.56954494354046e-16,7.73165974160718e-17,-6.24490079670468e-16,5.36281515874492e-16,9.73871226630526e-16,-4.1819226781367e-15,-1.94872052463582e-15,2.78997723517232e-15,1.02425210804548e-14,5.35379147494245e-15,0.0928476690885269
"t32",-0.112615275860348,0.168519562975771,0.0377823175179746,-0.00372820734413017,-0.00331507439592351,-0.00682850835517935,-0.00247972703226542,0.325983450634311,-0.134322161127532,-0.00429463114260766,-0.0243570721839867,0.0145012695677799,-0.00992074727410694,-0.0363597296850831,0.159832223488562,-0.0890994413630108,0.0130139441442566,0.000393085574164182,0.000715933475988954,0.00018072474125759,-0.00260656688089456,0.00501322686709996,-0.0176653475475083,-0.00155225248406291,0.00275625380480096,-7.4712284167897e-05,-6.83095861298699e-05,0.000891362979418437,-1.16564963163579e-05,0.00024616171229047,-1.8030215915887e-05,0.000781298893724312,9.57272594431427e-16,-0.00204900455622538,-0.000844521615436778,0.000405279719921016,0.104544282909664,0.486952443619055,-0.0274033635840081,-0.000124495092002829,-8.43279458113636e-15,-0.000177732650513757,0.000256771163374653,0.00239891818493498,-4.02264494924201e-06,-1.830412635381e-05,-1.0112904519153e-05,-7.25508624860522e-15,2.44160880305296e-07,-1.52759468565386e-05,0.000279910148367229,0.0053174935361337,-0.00353591777910379,7.41490739623619e-07,-1.66297502498454e-05,0.000101040561962685,-4.73875379145526e-06,-0.707106781186547,8.10518869978069e-06,5.24298399578745e-07,0.0147584349065396,-4.42702640452174e-06,-2.42596131255221e-06,-1.89543123140619e-06,9.60343372881228e-05,-5.64078079122218e-05,-1.57776180151944e-05,2.27156046954508e-06,-2.25834883807424e-05,-2.71070061775632e-08,9.73444224526213e-05,-2.33625122849512e-05,-9.06404165081895e-16,-0.0101876685732027,0.197624614091432,-7.09777158815544e-15,0.000592097238818368,6.51933468167719e-16,-2.43652405111164e-05,6.11897727985958e-06,1.7468589171231e-15,5.50488421434602e-16,-4.51126173685504e-08,-2.53743617904342e-06,6.78742820482059e-16,-6.31848122095544e-08,-4.74235607223436e-09,2.66388734774271e-18,1.59802294537355e-06,-1.54211972109396e-15,-1.06248276366172e-15,-3.48051649535565e-16,-3.33066907387547e-16,-2.2509056603357e-08,5.71993359639563e-16,-8.42118227321356e-17,-3.22271203247356e-16,-4.69503633614609e-16,-4.10660330909851e-16,1.08473423331052e-15,-1.34791831193347e-05,-4.48518574115568e-16,-5.32020413943477e-16,5.31876356990957e-17,-1.10126541605099e-15,-1.4686325179353e-15,1.92208753660148e-17,-3.9526100382831e-16,3.67716197687338e-16,9.23427897550523e-16,-3.71944239586493e-15,-1.92554782815803e-15,2.99794066779698e-15,9.65915233516377e-15,5.13478429551988e-15,0.0928476690885261
"t33",-0.112615275860348,0.168519562975771,0.0377823175179746,-0.00372820734413018,-0.00331507439592351,-0.00682850835517935,-0.00247972703226542,0.325983450634311,-0.134322161127532,-0.00429463114260762,-0.0243570721839868,0.0145012695677798,-0.00992074727410691,-0.036359729685083,0.159832223488563,-0.0890994413630107,0.0130139441442567,0.000393085574164235,0.000715933475988945,0.000180724741257438,-0.00260656688089466,0.00501322686709991,-0.0176653475475087,-0.00155225248406276,0.0027562538048008,-7.47122841676458e-05,-6.83095861290813e-05,0.000891362979418519,-1.16564963161325e-05,0.000246161712290483,-1.80302159158985e-05,0.000781298893723998,1.60644248238017e-17,-0.00204900455622536,-0.000844521615436847,0.000405279719921239,0.104544282909664,0.486952443619054,-0.027403363584008,-0.000124495092002729,-5.46294799026406e-15,-0.000177732650513584,0.000256771163373741,0.00239891818493524,-4.02264494878957e-06,-1.83041263533225e-05,-1.01129045195271e-05,-6.35303004109727e-15,2.44160880953615e-07,-1.52759468566178e-05,0.000279910148367144,0.00531749353613293,-0.00353591777910326,7.41490740096907e-07,-1.66297502551231e-05,0.000101040561976901,-4.73875378105191e-06,0.707106781186548,8.10518870094322e-06,5.24298399615457e-07,0.0147584349065358,-4.42702640701505e-06,-2.42596131395966e-06,-1.89543123227852e-06,9.60343372883032e-05,-5.64078079091641e-05,-1.57776180160058e-05,2.27156046922903e-06,-2.25834883811486e-05,-2.71070063208405e-08,9.73444224545666e-05,-2.3362512285368e-05,-9.20281952154519e-16,-0.0101876685732059,0.197624614091434,-4.09443684200558e-15,0.000592097238818282,2.77233197309473e-16,-2.43652405062522e-05,6.11897727972017e-06,-2.37664739394039e-16,-1.71156544571469e-16,-4.51126175466355e-08,-2.53743617918513e-06,8.51123692082607e-16,-6.31848119052744e-08,-4.7423561181148e-09,-9.38615270473015e-17,1.59802294477726e-06,-1.06680548867674e-15,-5.49004614772569e-16,6.4812537810507e-17,-7.07767178198537e-16,-2.25090563090683e-08,5.72834382631463e-16,-2.56711709393347e-16,9.40624310679101e-17,3.35408059244128e-16,-6.75012767374551e-16,-3.72433486510013e-16,-1.3479183118668e-05,-4.06885322261237e-16,-1.07325413844843e-15,-1.58907712217682e-16,-1.26843891200502e-15,2.41298969301421e-18,2.0513086909073e-16,-3.44385201804519e-17,4.85677720613881e-16,1.40915048635915e-15,-3.84265931552452e-15,-2.08384134529594e-15,2.93932618073717e-15,1.00443355055718e-14,5.38458447606066e-15,0.0928476690885275
