"","c1","c2","c3","c4","c5","c6","c7","c8","c9","c10","c11","c12","c13","c14","c15","c16","c17","c18","c19","c20","c21","c22","c23","c24","c25","c26","c27","c28","c29","c30","c31","c32","c33","c34","c35","c36","c37","c38","c39","c40","c41","c42","c43","c44","c45","c46","c47","c48","c49","c50","c51","c52","c53","c54","c55","c56","c57","c58","c59","c60","c61","c62","c63","c64","c65","c66","c67","c68","c69","c70","c71","c72","c73","c74","c75","c76","c77","c78","c79","c80","c81","c82","c83","c84","c85","c86","c87","c88","c89","c90","c91","c92","c93","c94","c95","c96","c97","c98","c99","c100","c101"
"t90",-0.0534054093418998,0.0177666596682001,-0.0964883833126141,0.00630509115013364,0.199217415804555,0.243998570671815,-0.196856716534646,-0.000731370738052498,-0.0197707895845008,-0.003187696872363,0.00109731505513054,-0.00329426211770299,-0.00260833165221845,-0.000626282976041492,0.0728764869018078,-0.000464247274574758,0.00399706124591882,0.000844892896814633,0.000393796256955247,-0.0528418752901262,-0.000571303612801209,-4.69922919827359e-05,-0.259764135763706,-0.0166042145715508,-2.56317228716745e-05,0.000680716126025038,1.25302542525445e-05,-0.000587292499318356,0.000505470437229317,0.00345743338192084,0.000146912996061042,0.00556516659398715,-1.61895918094879e-05,-0.00353690836637129,-0.439225966108733,-0.00410351402179255,-0.000407194861238057,0.000119591693194527,3.85454123786811e-06,-0.000225839570591629,0.000134285531730782,3.27194310550774e-05,-0.000780169304756733,0.00014035571564687,-9.73843994964065e-16,0.000357376421923653,-1.68506996295083e-05,-0.000721880168636316,1.49193674753428e-15,-7.04492045607245e-15,-0.265173587743203,0.00012068310648012,-3.89866211928364e-06,-5.29546351605431e-07,3.29597460435593e-16,-7.19161263779584e-05,6.95707974741704e-17,-4.48352625557724e-05,9.29901991947956e-05,-5.24308206345045e-06,2.07729753061889e-05,1.27875038334409e-16,2.03396325709074e-05,4.33073269323593e-17,-5.04144437776838e-16,1.57368562491452e-06,1.23805160584769e-05,6.46503955755554e-05,-7.53549547213857e-06,-3.95131836523812e-06,2.15685099808729e-17,-1.54016371009256e-16,2.54162199201952e-16,2.05650881389887e-17,-3.14898955051527e-16,7.67899886062525e-06,4.55422874458097e-16,3.34650946311745e-05,1.3838552388078e-15,1.20891920847127e-15,6.40908666642797e-18,-7.19976994444634e-17,0.000166774115738326,1.27939537061375e-05,5.1133319194629e-17,-9.91400852866451e-16,-1.18866883833831e-16,-1.69090205810545e-15,1.60794273478804e-15,1.2884508060005e-15,-9.3219160619263e-16,-5.79694254863282e-16,3.24440783545961e-15,1.5131487756737e-15,0.707106781186547,9.33626278341333e-16,-1.12246072505265e-15,-6.70473617498438e-15,2.51402022334136e-15,3.61146934730243e-15,-0.0995037190210005
"t91",-0.0534054093418998,0.0177666596682001,-0.0964883833126141,0.00630509115013362,0.199217415804555,0.243998570671815,-0.196856716534646,-0.000731370738052508,-0.0197707895845008,-0.00318769687236298,0.00109731505513051,-0.00329426211770301,-0.00260833165221843,-0.000626282976041281,0.0728764869018078,-0.000464247274574717,0.00399706124591892,0.000844892896814433,0.0003937962569552,-0.0528418752901259,-0.000571303612801183,-4.69922919827105e-05,-0.259764135763706,-0.0166042145715508,-2.56317228716417e-05,0.000680716126025134,1.25302542526208e-05,-0.000587292499318277,0.000505470437230141,0.00345743338192081,0.000146912996060456,0.00556516659398713,-1.61895918093954e-05,-0.00353690836637125,-0.439225966108733,-0.0041035140217924,-0.00040719486123808,0.000119591693194741,3.85454123764751e-06,-0.000225839570591595,0.000134285531730942,3.27194310551703e-05,-0.000780169304756806,0.000140355715646688,-1.41176726495521e-16,0.000357376421923587,-1.6850699629551e-05,-0.000721880168636379,1.3530814911671e-15,-5.99020858267856e-15,-0.265173587743203,0.000120683106480536,-3.89866211967054e-06,-5.29546350738937e-07,7.59808882477842e-16,-7.19161263777902e-05,1.68423637318915e-16,-4.48352625558051e-05,9.29901991946664e-05,-5.24308206360088e-06,2.07729753061844e-05,-1.92610333856657e-17,2.03396325707684e-05,-3.76712209090448e-16,2.33294195931994e-16,1.57368562652514e-06,1.23805160586385e-05,6.46503955761608e-05,-7.5354954713936e-06,-3.95131836497227e-06,2.22796548985971e-16,2.11803052591892e-16,-2.1743839795721e-16,1.55558356144539e-16,2.78376696422194e-16,7.67899885989636e-06,-5.37519061092441e-16,3.34650946296157e-05,1.04384943751634e-15,-4.42537540658714e-16,-2.2951727478819e-16,-2.28897430174283e-15,0.000166774115741131,1.27939537062516e-05,7.5569773737831e-17,4.06786270243374e-16,3.89379713355847e-17,1.05689990054202e-15,-1.57007840572182e-15,-1.60273179884781e-16,1.0641075754206e-15,-3.10227074685061e-16,-3.81244735246748e-15,-1.12710035506147e-15,-0.707106781186548,-2.37116094458973e-15,1.87257880408764e-15,1.25576333022629e-14,8.47254662556884e-16,-4.44424302182035e-16,-0.0995037190209966
"t47",-0.0517846954522523,0.0166949729294102,-0.0867473933090483,0.00542594469702783,0.165613676107722,0.198471512344397,-0.156837887054574,-0.000580235824350002,-0.0147623727367585,-0.00215069261975395,0.000693915819830692,-0.00199391227739974,-0.00154048740149539,-0.00031663014377317,0.0196478437375125,-6.84358596446532e-05,-6.49353004091774e-05,-7.41050461711224e-05,-0.000264229760464275,0.075162559304854,0.00106330033628608,0.000102220627565061,0.613627111706224,0.0449045153230867,-0.000543817661950441,0.00551837451472958,5.08352749984752e-05,-0.00185704064807764,0.00138443828776123,0.00805890273013107,0.000327346627538899,0.00929877714857179,-1.7592547813172e-05,-0.00300227556382791,-0.0487168953116528,0.0051835086408643,0.000657512550217533,0.000258387878390954,8.19607474891042e-06,-0.000423283244556966,0.00024110643722936,5.44074839502917e-05,-0.00128606306563792,0.000224559800957935,9.03790022616067e-17,0.000358884912073683,-1.4774152191892e-05,-0.000599461756436029,-1.79915051948417e-16,-1.02837385647101e-15,-0.0272960549869684,-0.000256884245427731,-0.000710420515785167,-6.72777771850916e-06,6.24500451351651e-17,-0.000471767515708843,6.25777987662689e-17,-0.000171054692375333,0.000337254208471113,-1.82951446277145e-05,6.41608558295772e-05,7.55723979821533e-16,5.75480178321675e-05,-4.50688893064672e-16,-1.18496209519271e-15,4.31851053053076e-06,3.36949691584462e-05,0.000173046287126291,-1.98495950771503e-05,-9.95817186338567e-06,5.85785537864097e-15,-0.707106781186547,-4.09885342837596e-15,-1.32756039542114e-16,-5.24758320577818e-16,1.81424851120229e-05,1.191065208047e-15,7.77432298529202e-05,2.34656546394058e-15,-5.41254452298595e-16,7.85981989542875e-16,1.50085603014153e-15,0.000377039220209524,2.89242668006887e-05,-4.94805139978231e-17,1.18950440581574e-15,1.06373047326598e-17,-7.21056888843347e-17,-7.31015445929353e-16,5.44174330178519e-16,-3.03746814637765e-16,-6.18641420650996e-16,-6.21911775751988e-17,4.02805749338812e-16,-5.11507267635929e-16,-6.13444784068645e-16,2.73421560352736e-16,2.46094331095049e-15,1.36936520748851e-15,1.21680430666613e-15,-0.0995037190210005
"t48",-0.0517846954522523,0.0166949729294102,-0.0867473933090483,0.00542594469702778,0.165613676107722,0.198471512344397,-0.156837887054574,-0.00058023582434995,-0.0147623727367584,-0.00215069261975393,0.000693915819830691,-0.00199391227739972,-0.00154048740149538,-0.000316630143773178,0.0196478437375125,-6.84358596446814e-05,-6.4935300409121e-05,-7.4105046171053e-05,-0.000264229760464287,0.0751625593048541,0.00106330033628616,0.000102220627565106,0.613627111706224,0.0449045153230868,-0.00054381766195056,0.00551837451472973,5.08352749983295e-05,-0.00185704064807767,0.00138443828776138,0.00805890273013114,0.0003273466275386,0.00929877714857167,-1.75925478132772e-05,-0.00300227556382754,-0.0487168953116529,0.00518350864086461,0.000657512550217453,0.000258387878391543,8.19607474869152e-06,-0.000423283244557974,0.000241106437229671,5.44074839503247e-05,-0.0012860630656382,0.000224559800957966,2.15279092530776e-16,0.000358884912073384,-1.47741521917361e-05,-0.000599461756436199,4.30707625168453e-16,-6.67551373467837e-16,-0.0272960549869689,-0.000256884245428023,-0.00071042051578503,-6.72777771655239e-06,-6.80011602582908e-16,-0.000471767515708414,6.46460354177417e-17,-0.000171054692375181,0.00033725420846998,-1.82951446276549e-05,6.41608558302825e-05,-8.88782413756097e-16,5.75480178339749e-05,4.51368214202892e-16,1.16233718415323e-15,4.31851053056021e-06,3.36949691590551e-05,0.000173046287129119,-1.98495950795447e-05,-9.95817187870419e-06,-5.57744173793505e-15,0.707106781186548,4.16971820209326e-15,8.32606438771282e-18,6.99956464219449e-16,1.81424851075002e-05,-1.35641695974043e-15,7.77432298520294e-05,-5.95525551316085e-16,5.27335208902932e-16,-9.34863721203567e-16,-1.93736589924451e-15,0.000377039220211206,2.89242667999075e-05,-1.18866343633343e-16,-1.39176412427934e-15,-2.3871573426711e-16,-2.80272508893927e-16,5.71767134959107e-16,4.30036513394766e-16,3.59717080013131e-16,-2.30980585179886e-16,-3.18930232467434e-16,-2.63328066004239e-16,-1.36884393198367e-16,-7.75919698546381e-16,3.2953851166457e-16,3.16177159524846e-15,1.89702396091394e-15,1.82679610345927e-15,-0.0995037190209983
"t1",-0.0275680521579199,-0.00873021600769635,-0.0381873330345375,-0.0115071382216586,0.0176808262112769,0.00730996845199343,0.00644943556731053,-0.00131682683627241,0.00549653320436191,0.00622133647938406,-0.000840643009593278,0.00262306653599221,0.00222606894944675,0.00194095988573828,-0.112750965995071,-0.00509843578228833,-0.0312420361530598,-0.0207125071610024,-0.00369130503725827,0.964927344305437,0.00733013861561465,-0.000995915634230394,-0.154059487011903,0.118962436474324,-0.0027767989179883,0.0245927346358539,0.000830093070574734,-0.00760674441362521,0.0183918798217104,0.0312185361714588,0.00618519115901518,0.03707954962027,-0.000218457299113283,-0.0106473888156374,-0.00358957044690574,0.0200005059754099,0.00248676894540028,0.00248048816846184,2.72007579194559e-05,-0.00393012691462107,0.00221105592120874,0.000450270944958066,-0.0041167048798485,0.00065589984674708,-4.44127960112934e-17,0.00107704801668186,-4.00499803939443e-05,-0.00174846769078387,1.72985554200935e-16,7.14138540899605e-16,-0.00264347981612726,-0.000795179312141757,-0.00206399008395615,-5.63364201282887e-05,1.06251812903579e-16,-0.00133072307372389,-1.32822547418698e-17,-0.000467467581940461,0.000917180198940695,-4.95519190503639e-05,0.000484007187067015,-2.42314970848416e-17,0.000151296952139041,-2.12107304138788e-17,5.9925376901545e-17,3.16091506686723e-05,8.79382459574002e-05,0.000450098070820341,-5.14546659901605e-05,-7.09119570345529e-05,3.26293866537422e-17,4.67894005734587e-17,6.87517142324907e-17,-8.83561664172637e-17,9.55058125926378e-17,0.000125869347473256,-5.56291397665145e-17,0.000210215307501254,-4.20298941833068e-16,6.23363439347683e-16,-2.50888928126747e-16,-4.82952656609544e-16,0.00101066162865997,7.48567704118401e-05,-1.64886277146513e-16,-1.76395517852928e-16,-2.00458956975064e-16,-1.65993088339323e-16,-1.68525131596811e-16,4.93777588724275e-16,1.29878414736136e-16,-4.24702715032036e-16,-2.64036896062768e-16,3.4427084939889e-16,-6.8428175007094e-17,-6.20053779361271e-16,4.23657964805253e-16,3.18456393686218e-15,1.67429841521319e-15,1.40113907301108e-15,-0.0995037190210002
"t11",0.197437309269275,0.063477568616628,0.00865731451317716,0.0355475367146137,0.000203698046608038,-0.000390450602705537,-0.00208511049124607,0.105667707748076,1.12967193974742e-05,-0.000135288025434562,2.05213051415861e-06,-1.04406142708428e-06,1.83102563244656e-06,0.00525300715742093,-0.00646587715660731,-0.406838666758956,0.00170556573826143,0.00275173121964253,3.82368426387996e-05,-0.00443071954603638,0.0238975873294329,2.04188014094885e-06,0.000277674589917443,-0.000162514399175484,-6.07911058682837e-06,6.49676975073683e-05,1.34432421702369e-05,-2.27805564070996e-05,0.00024376111109855,7.07228855248567e-05,7.16049985977356e-05,3.46933099151337e-05,0.000372085467201181,2.36553996838473e-05,1.94457286938302e-05,-0.000195482126982963,-2.62862924596987e-05,-0.837912527154664,8.61652854061168e-05,-0.0243651012790611,0.150635754406278,0.207364536304051,0.000888932917538461,2.14550986750379e-05,-1.16200148873167e-15,8.79731837730567e-05,-3.16485244272478e-06,-0.000136643942465272,-1.54791626477156e-16,1.02035234946982e-15,-0.000183922760275661,-4.99052211137346e-05,-0.000120365918825155,-3.13660319662965e-05,-1.75554015768853e-15,-7.41152272717105e-05,6.73028815359628e-17,-2.49060366802525e-05,4.85856873080436e-05,-2.61301912612547e-06,9.81455143497157e-05,1.54851747280843e-16,7.77438113398193e-06,6.29446804546775e-18,-3.80909002011372e-17,6.27012019757783e-06,4.50032572444044e-06,2.29990931668478e-05,-2.62598439007595e-06,-0.00258103475333173,3.02097409701164e-16,4.20150020852375e-16,4.99606204036047e-17,-1.60814496677996e-16,-1.0219020015543e-16,0.00091895804283907,2.09147393918384e-17,1.06004481929581e-05,-5.34076088574758e-17,-8.8096639901646e-16,5.7584718714353e-18,-6.79338155397137e-16,5.34803071374489e-05,-2.74967023658726e-05,7.23020371367585e-17,-5.00453038200778e-16,-1.6750154176729e-16,-2.76230708703861e-16,-8.98609197440394e-17,4.76796548021626e-16,4.12028057330746e-17,-3.74067077451247e-16,-1.56643824633203e-16,-2.70018533730179e-18,-3.94670951603299e-16,-4.72235265461428e-16,-6.4211899732397e-18,3.63406474827271e-15,1.54895276485409e-15,1.53790265512231e-15,-0.0995037190209982
"t84",0.200446823842075,0.0653962376584983,0.00909367757234035,0.0380126111037885,0.000220731374596534,-0.000426491583577938,-0.00229438507914397,0.116443849776866,1.27005205378018e-05,-0.000156657198916468,2.41604750097437e-06,-1.24200024228327e-06,2.1901920655868e-06,0.00647930933002846,-0.00859613530096984,-0.559330923106367,0.00244079081879896,0.00400126562470699,6.16142312714822e-05,-0.00776990334536129,0.0433866750017599,3.78348261611352e-06,0.000520076826039282,-0.000309744778708733,-1.50893510436609e-05,0.000177878525360367,4.62572651721742e-05,-9.41398262409576e-05,0.00117980693281572,0.000440048027945292,0.000487302167242433,0.000625334335137846,-0.00614201990425726,-0.000220668961973126,-8.49107940325766e-05,0.000536641685216193,6.8035717161846e-05,0.334054438584173,-3.33016724487936e-05,0.00726532722165856,-0.0409280691692899,-0.0475073819701387,-0.00019969592080833,-4.50404029609788e-06,2.86272823386306e-16,-6.00751063499505e-06,1.48735422615979e-07,5.45411902412787e-06,1.48669776645364e-16,-9.10728254323662e-16,-6.8519807405799e-06,-5.84697823655232e-06,-2.24835379111858e-05,-6.57716683651402e-06,3.2612801348364e-16,-1.77924080255878e-05,2.86343901455494e-17,-7.60299653540451e-06,1.53289982041141e-05,-8.46750172415224e-07,3.49385055039226e-05,-7.36076124311807e-17,2.98899982048953e-06,-1.56357658467953e-16,9.46773371889933e-17,2.48078050705735e-06,1.79471002779496e-06,9.32134588011773e-06,-1.08121334411054e-06,-0.00111140077291554,2.90862063362925e-16,2.71388568716408e-16,-6.09673750221182e-17,6.43380931495257e-16,-3.36854886088811e-16,0.000423691297570461,5.45201059478454e-16,4.97778203745672e-06,-2.33800221484322e-15,-2.09313133730508e-15,-6.70389161423973e-16,-8.4769291426218e-16,2.58758651874098e-05,-1.33039906096053e-05,-2.32971711055321e-16,4.61064695712853e-15,-6.30162119111651e-16,1.71110044600336e-15,-1.10489487974689e-15,-1.07728492955326e-14,-1.31413203311322e-14,-0.707106781186548,-9.27321651494984e-15,-5.9725829870723e-15,-4.11254665677686e-16,9.60579451430144e-16,7.65048212413437e-16,-4.57577513202179e-16,1.76008855874792e-15,1.73954935497957e-15,-0.0995037190209958
"t85",0.200446823842075,0.0653962376584983,0.00909367757234033,0.0380126111037885,0.000220731374596485,-0.00042649158357783,-0.00229438507914396,0.116443849776866,1.2700520537755e-05,-0.000156657198916478,2.41604750125545e-06,-1.24200024230116e-06,2.19019206548792e-06,0.00647930933002854,-0.00859613530096967,-0.559330923106367,0.00244079081879912,0.00400126562470666,6.16142312713603e-05,-0.00776990334536126,0.0433866750017597,3.783482616198e-06,0.000520076826039261,-0.000309744778708507,-1.50893510436591e-05,0.000177878525360241,4.62572651715636e-05,-9.4139826241003e-05,0.00117980693281599,0.000440048027945284,0.000487302167242714,0.000625334335137914,-0.00614201990425738,-0.000220668961973286,-8.49107940326889e-05,0.000536641685215882,6.80357171617722e-05,0.334054438584173,-3.33016724481925e-05,0.0072653272216586,-0.0409280691692896,-0.047507381970139,-0.000199695920808344,-4.50404029610989e-06,3.62600656329991e-16,-6.00751063569974e-06,1.48735422688591e-07,5.45411902389449e-06,-9.59122411787911e-17,-5.77661346936114e-16,-6.8519807405218e-06,-5.84697823647808e-06,-2.24835379111585e-05,-6.57716683490506e-06,1.57165946923499e-15,-1.77924080257183e-05,1.36323581004222e-16,-7.60299653561068e-06,1.53289982035528e-05,-8.4675017236745e-07,3.4938505500958e-05,-1.89153369640798e-16,2.98899982048592e-06,7.32918858047053e-17,1.19123776289622e-16,2.48078050714334e-06,1.79471002772951e-06,9.32134587991721e-06,-1.08121334419133e-06,-0.00111140077291518,-8.03688169824575e-17,-2.5622775034752e-16,-2.52992181835384e-17,-7.20951130510983e-16,6.20712390613514e-16,0.000423691297568609,-6.12174030885795e-16,4.97778203031695e-06,4.67028062810308e-15,2.08408279284719e-15,4.67590888778449e-16,2.90285685978613e-16,2.58758651811895e-05,-1.33039906072654e-05,-9.83965562866138e-17,-4.46542627206143e-15,3.56986647278719e-16,-2.03416751326881e-15,9.60460642599495e-16,1.19510014138471e-14,1.32112320468619e-14,0.707106781186547,8.7609688538884e-15,6.4896704649601e-15,-7.06000451450085e-17,-2.42758768138583e-15,8.35721313722195e-18,6.25927178577818e-15,1.34799547433354e-15,1.41347430013905e-15,-0.0995037190210014
"t16",0.207096716144905,0.0702389467623613,0.0104256100669694,0.0471492601093029,0.000294834391773401,-0.000600665841913716,-0.00341652009422313,0.175491960111765,2.34733507364973e-05,-0.000508766151293578,1.70288820039456e-05,-5.49166623355955e-05,-4.71452239940749e-05,-0.0124917826948265,0.00307527355399138,0.111691282976531,-0.000225981374069001,-0.000253389630925843,2.89526582272373e-06,-0.00123382244668029,0.115596022602973,-7.58222094211709e-07,-5.80999240010248e-05,1.67719635911653e-05,-1.48768647793125e-07,3.43395968645994e-07,-9.86306406142804e-07,3.74754219860731e-06,-6.41337345417903e-05,-3.26958171994039e-05,-3.92205122568975e-05,-7.73410405800021e-05,0.00850598103807589,4.20255402384116e-05,2.16745871070231e-05,-0.000172364123938636,-2.2570796694993e-05,-0.203252077364357,1.85171105232153e-05,0.00531990848451115,-0.0916479765492327,-0.912571751258909,-0.00607373669281073,0.000275378164636736,-3.16908081224015e-15,9.22042830077377e-05,-3.12757906954738e-06,-0.000132744520525359,2.10301593681696e-16,-4.30287272799937e-15,-0.000156047312900628,-3.89222868477467e-05,-8.93381441848177e-05,-2.29792849134941e-05,-5.63091240302072e-15,-5.34758830724935e-05,-2.48512420197693e-16,-1.7509725458567e-05,3.40451397519486e-05,-1.82628878336395e-06,6.80376293642637e-05,-8.13230458746084e-17,5.36487849920757e-06,4.79841662787045e-16,-9.85929409412061e-17,4.32515798068977e-06,3.10490199097017e-06,1.58845372590545e-05,-1.81854469675366e-06,-0.0222326113741016,3.27521810488969e-16,3.43756013043298e-17,2.03261644295841e-16,-1.03758274485662e-16,-4.06534274407376e-17,0.000616198060409637,2.201638720262e-16,7.11698849665617e-06,2.84515837303395e-16,-1.93223056306176e-15,-1.86166225615741e-16,-9.55142457046856e-16,3.59357072599597e-05,-1.84762113566176e-05,-4.64679773420041e-16,-6.91796850646054e-16,-1.20493316424335e-16,-1.45100775407794e-17,1.35646352258712e-17,7.06164122820192e-16,1.94491214424715e-16,-5.35465892884251e-16,8.40009844876986e-17,-3.38578733413679e-16,-3.60821103187822e-16,-4.80828995986781e-16,3.14162922881874e-16,2.7983238507777e-15,1.7214337484163e-15,1.21916578955829e-15,-0.0995037190209991
"t82",0.212442286765654,0.0738633943244816,0.0113327309503439,0.0528532319403122,0.00033819218314332,-0.000698656162375857,-0.00402534413061048,0.207297363956601,2.87244171855546e-05,-0.000656333939353543,2.26391500209914e-05,-7.44033931710525e-05,-6.45237431262327e-05,-0.0181001621614485,0.00514939478357923,0.200094888930835,-0.000440076654926126,-0.000510566408399095,7.37313876746907e-06,-0.00390567351183106,0.403518782076922,-2.81159692867056e-06,-0.000222625766521524,6.78837174267899e-05,-2.25503757936775e-06,3.17448162800686e-05,1.01204998850995e-05,-2.24021992191787e-05,0.00029456716311466,0.000115646553913286,0.000129810643057226,0.000179875614267056,-0.0144271025482037,-6.43665889146109e-05,-2.65510466226882e-05,0.000173323537874955,2.20582528626519e-05,0.0590229640665225,-5.25642853092881e-06,-0.001250140279897,0.0201399990103314,0.177625543113207,0.00116599668699825,-5.04196091213362e-05,-3.03118863877778e-16,-8.52630559557713e-06,2.43838221805348e-07,9.70127786835703e-06,8.33759993351017e-17,1.43295655834425e-15,2.79479299077323e-06,-1.69804895800486e-06,-9.11773393034322e-06,-2.81713348511577e-06,6.80011602582908e-16,-8.08596158080711e-06,-5.37628097629752e-18,-3.87259828181715e-06,7.96521644855753e-06,-4.47932881956171e-07,2.01216024122069e-05,-3.55262420122731e-16,1.96897258472785e-06,-1.0344251863111e-15,-1.82448380469887e-16,1.79571175153662e-06,1.34591308546121e-06,7.67639952707316e-06,-1.0218889846079e-06,-0.393336310020097,3.58132622403711e-15,-4.55299908949695e-15,1.29005478572004e-15,6.70812656318937e-16,-1.76717639118621e-15,8.43326103220859e-05,-7.11739019530879e-16,1.32241871162252e-06,9.72927584674536e-16,6.83000225573851e-15,6.55035739231972e-16,1.71465632960883e-15,8.57504261928104e-06,-4.40884677930832e-06,1.77980873719283e-15,8.30580590372531e-15,-8.0313223226908e-16,-5.19907259159655e-16,4.98197330560726e-15,4.99154155968776e-15,0.707106781186547,-1.52418778489971e-14,6.30251916037505e-15,-8.93577676636588e-16,6.7013927595592e-16,5.72402085731684e-17,-4.9894102890876e-16,3.79221085997766e-15,8.86029222006383e-16,8.17900213182641e-16,-0.0995037190209969
"t83",0.212442286765654,0.0738633943244816,0.0113327309503439,0.0528532319403123,0.000338192183143359,-0.000698656162375909,-0.00402534413061039,0.207297363956601,2.87244171854238e-05,-0.000656333939353524,2.26391500210161e-05,-7.44033931710216e-05,-6.45237431262452e-05,-0.0181001621614485,0.00514939478357918,0.200094888930835,-0.000440076654926419,-0.000510566408399143,7.37313876749298e-06,-0.00390567351183103,0.403518782076922,-2.81159692872849e-06,-0.000222625766521602,6.78837174269082e-05,-2.25503757940684e-06,3.17448162799641e-05,1.01204998857379e-05,-2.24021992192868e-05,0.000294567163115143,0.000115646553913241,0.000129810643056904,0.000179875614266981,-0.0144271025482037,-6.43665889144283e-05,-2.65510466226033e-05,0.000173323537875461,2.20582528626535e-05,0.0590229640665224,-5.25642853103838e-06,-0.00125014027989725,0.020139999010331,0.177625543113206,0.00116599668699797,-5.04196091217256e-05,4.6015946555228e-16,-8.52630559583919e-06,2.43838221767691e-07,9.70127786831142e-06,4.17464778969977e-17,1.4745899217677e-15,2.79479299064081e-06,-1.69804895787404e-06,-9.11773392998855e-06,-2.81713348616788e-06,2.35922392732846e-16,-8.08596158079242e-06,2.13628809611852e-16,-3.87259828243625e-06,7.96521644801632e-06,-4.47932881590979e-07,2.01216024156213e-05,-2.09172629389997e-16,1.96897258543051e-06,-9.92609384866165e-16,-2.61674406410164e-16,1.79571175349341e-06,1.34591308556457e-06,7.67639952616554e-06,-1.02188898456213e-06,-0.393336310020096,3.77561523654312e-15,-3.7453349262724e-15,1.93946243764431e-15,-8.02688808559073e-16,1.64675938564003e-15,8.4332610321349e-05,-5.33805555778386e-17,1.32241871565441e-06,-3.65531464923159e-15,-7.41728165245898e-15,-2.59236618376873e-15,3.54633124443019e-16,8.57504262787745e-06,-4.40884677639239e-06,-2.57707280008189e-15,-1.04708410012316e-14,3.11863354305222e-16,-2.16442510624398e-15,-5.9126987737403e-15,-3.49923279698926e-15,-0.707106781186548,1.47678006509329e-14,-7.93435636979994e-15,-2.48952327432428e-15,-1.31164383583286e-15,-8.40576271327241e-16,1.93642909210197e-15,4.33786210485842e-16,1.70771215175689e-15,2.3514259247861e-15,-0.099503719020998
"t52",0.21187173181668,0.073480164923278,0.0112379695920675,0.0522637650381366,0.000333746223275678,-0.000688654297220619,-0.00396346117374002,0.204067233682348,2.81970191631369e-05,-0.000641744152196115,2.20891773531567e-05,-7.25030178380075e-05,-6.28335853585361e-05,-0.0175627228923462,0.00495713862633221,0.192011994842235,-0.000420802618456499,-0.000487550533799667,6.98618153920794e-06,-0.00368054948710063,0.379489690319192,-2.64115434305961e-06,-0.000209007245178037,6.36717766176099e-05,-2.09099906622646e-06,2.93396481136603e-05,9.29658286572309e-06,-2.05011137179721e-05,0.000268861059380359,0.000105207614782956,0.000117979695533249,0.000162488270601397,-0.0129405902137716,-5.7581217260725e-05,-2.3598200084378e-05,0.000153042681031439,1.94575525150799e-05,0.0493027328304146,-4.3857934217601e-06,-0.00103334763799648,0.0165929311425182,0.145490095275195,0.000954422734608285,-4.11788191956565e-05,2.06416396983902e-15,-6.76866551417565e-06,1.92459099447771e-07,7.64153356895629e-06,-2.34889890632915e-16,-6.2749844412144e-16,2.14245135753375e-06,-1.2470427664828e-06,-6.29435276742563e-06,-1.88818347124885e-06,4.10782519111308e-15,-5.14912836546172e-06,4.27789540365281e-17,-2.00287248423574e-06,3.8853427375343e-06,-2.05847388382683e-07,6.19795057929863e-06,7.1591139064295e-16,9.0784848155619e-08,1.93100239452091e-15,5.07871401956323e-16,-2.39542510937586e-07,-2.66909993346038e-07,-2.7796174780772e-06,5.93938456121871e-07,0.830674895581371,-7.62950585950818e-15,9.11834759647442e-15,-3.46692105793634e-15,9.56668134623484e-17,3.45720107172844e-16,0.000456294033145597,5.39143121559389e-16,4.70072218297467e-06,6.28456055910276e-15,2.76290979011693e-15,1.82261435846474e-15,-3.32611415441197e-15,2.12031946232445e-05,-1.09015215327425e-05,8.09626251129036e-16,1.28716149605106e-15,1.05084043196542e-16,2.13349562251788e-15,6.70855297015574e-16,-5.70757989276932e-16,8.67179400675774e-16,-5.81954287969653e-16,8.73917139688225e-16,4.05967274250615e-15,-8.76610198060993e-17,-1.49705730083281e-15,-5.06064190536263e-16,4.15996341506965e-15,2.24649354748216e-15,1.6640933083962e-15,-0.0995037190210021
