,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
t219,13.822844,2.616095,7.723705,3.6351242,4.0952315,4.318418,4.2752237,6.027859,5.353121,5.372155,6.064286,6.3394976,5.4975023,2.9995568,6.1121163,6.286426,7.272082,4.0456443,5.5881743,4.567087,5.4740787,5.1987686,3.8601422,4.555343,7.337412,4.9097357,6.84437,3.9027991,2.6453328
t279,13.854193,2.563721,7.7631145,3.6027946,4.073333,4.3074675,4.2965546,6.068229,5.3795795,5.331994,6.0675726,6.35529,5.4749103,3.0309513,6.115974,6.318418,7.3128195,4.000505,5.5670686,4.5361943,5.490948,5.230756,3.8327014,4.549883,7.3766046,4.93538,6.860038,3.8745396,2.6479385
t280,13.832121,2.5791912,7.7401824,3.6287181,4.095539,4.3083386,4.278593,6.0445457,5.3557663,5.3400745,6.0547733,6.339398,5.496955,3.009265,6.121815,6.292031,7.301966,4.0139055,5.58944,4.5525045,5.4730725,5.2307553,3.8516684,4.563699,7.351504,4.9294944,6.8473687,3.8853204,2.6582644
t278,13.800946,2.5893667,7.7114763,3.6356022,4.117204,4.2763424,4.2425003,6.029737,5.348295,5.3217177,6.0424676,6.301538,5.509031,3.0440269,6.095113,6.277035,7.2940636,4.016231,5.609759,4.5683413,5.480349,5.2573633,3.8175452,4.573456,7.328082,4.9035683,6.818176,3.8998597,2.6741068
t112,13.04226,3.6556067,6.7665563,4.3500843,4.604725,3.8373606,3.563888,5.028233,4.832985,5.1264315,5.548672,5.669275,5.9854374,2.898148,5.7195907,5.580473,7.0135727,4.306491,6.1632924,5.431146,5.154458,5.547533,3.811591,4.9769325,6.449163,4.3962708,6.2529855,4.7574635,3.0227816
t160,13.030535,3.3891284,6.969817,4.2519417,4.4855127,3.825651,3.548179,5.094353,4.8969846,5.077772,5.5807643,5.64824,5.900915,2.9059327,5.78352,5.734013,7.106488,4.2011404,6.07964,5.406219,5.1628814,5.5982447,3.80665,4.9702363,6.5844083,4.495421,6.3991013,4.6766367,2.9973023
t161,13.059804,3.2804968,7.04028,4.2036963,4.443877,3.8136268,3.5547495,5.1371126,4.9295177,5.0573735,5.606149,5.666726,5.8637176,2.8866575,5.8250556,5.791405,7.161524,4.171325,6.050384,5.365751,5.1516633,5.598223,3.77892,4.9351845,6.62731,4.5259113,6.4339848,4.6247215,2.9537327
t121,13.053855,3.9043949,6.5666647,4.4362803,4.7210793,3.8433323,3.5762968,4.9495025,4.761044,5.166107,5.513653,5.693503,6.0725613,2.8825839,5.65873,5.4295874,6.9197283,4.385472,6.244232,5.4605145,5.132143,5.503114,3.8164787,4.9816785,6.3119173,4.3175383,6.106728,4.843359,3.0508964
t84,13.069777,4.03208,6.5254374,4.4894643,4.771053,3.8497124,3.6105356,4.944309,4.758363,5.1972923,5.5251837,5.713903,6.108782,2.8798795,5.64749,5.3901854,6.864736,4.479817,6.2800727,5.4787674,5.1543727,5.463666,3.7958238,4.9724255,6.2699947,4.263681,6.0654693,4.859546,3.035697
t82,13.066915,3.8866324,6.5546417,4.449267,4.7318397,3.8443618,3.56988,4.946013,4.761391,5.1673183,5.511261,5.701686,6.0743117,2.874807,5.6633935,5.4181924,6.923722,4.3905,6.241473,5.449088,5.126716,5.490768,3.8179343,4.970716,6.301048,4.3093963,6.0974035,4.8551598,3.0519798
t91,13.070435,4.05111,6.4872985,4.5000854,4.802311,3.8557663,3.6065795,4.9224873,4.744448,5.2092743,5.516916,5.7120514,6.130128,2.885429,5.6217256,5.354956,6.8464384,4.4750814,6.304803,5.4811616,5.144983,5.467006,3.8216166,4.9786897,6.2302423,4.2633495,6.0254054,4.8851123,3.064512
t92,13.069024,4.0222516,6.5162954,4.4876738,4.772846,3.8496947,3.602223,4.9382787,4.7538285,5.194815,5.5199347,5.711787,6.108736,2.87949,5.643996,5.383497,6.869734,4.466646,6.2796154,5.4752336,5.146379,5.4675474,3.8038144,4.9739466,6.264448,4.2687964,6.0597434,4.8651586,3.0439317
t142,13.033008,4.5193243,6.061571,4.979044,4.880565,3.7226222,3.2288408,4.6561155,4.371317,5.028617,5.234558,5.787583,6.103248,2.6574314,5.746887,4.9149284,7.025502,4.6380787,6.1829705,5.4409876,4.7300506,5.2088404,3.522667,4.963495,6.1483755,3.871189,5.9574113,4.9457,2.875647
t229,12.915022,4.996195,5.606951,5.4199104,5.0476775,3.640202,2.8409305,4.420845,3.9856236,4.858518,4.9912634,5.9637713,6.085618,2.479256,5.741007,4.404968,7.199987,4.7456665,6.1421666,5.390344,4.251053,4.966764,3.2561865,4.967848,5.984542,3.50038,5.9270754,5.0034127,2.7713392
t230,12.920232,5.0340776,5.630424,5.4282017,5.0280776,3.631255,2.806392,4.3983965,3.9746132,4.847871,4.9731746,5.941784,6.0870624,2.4818594,5.75705,4.368389,7.227576,4.7429867,6.135185,5.3879128,4.214488,4.9755864,3.2718663,4.962514,6.0124574,3.5132153,5.9252353,4.998791,2.757992
t190,12.890053,5.0515347,5.557708,5.414342,5.092735,3.647941,2.7901149,4.400603,3.9377785,4.855701,4.9575195,5.9989495,6.0887275,2.4859715,5.6869044,4.351151,7.202508,4.7663074,6.1678104,5.4041815,4.1853456,4.938998,3.2385075,4.974109,5.955117,3.443749,5.9522443,5.0098367,2.7808576
t171,13.010952,4.664425,5.939295,5.127031,4.904171,3.6944144,3.1122506,4.5773864,4.262255,4.967577,5.1547933,5.82282,6.085765,2.6056628,5.782243,4.761671,7.094533,4.661012,6.161713,5.4105167,4.591129,5.1455765,3.440257,4.9542313,6.1114626,3.7691662,5.9379177,4.9528594,2.8326948
t199,12.906955,4.9388447,5.635999,5.437804,5.0001435,3.6209736,2.8900082,4.4099703,4.008164,4.840956,5.0314937,5.9287043,6.087314,2.4877925,5.7736535,4.456526,7.1992216,4.7111235,6.138573,5.371882,4.322453,4.9993405,3.2453341,4.95093,6.0137258,3.5353246,5.889583,4.9918833,2.7554007
t200,12.843709,4.895535,5.688464,5.462824,4.939828,3.5840986,2.9400165,4.3669386,4.006959,4.8068867,5.081585,5.8724494,6.073001,2.5367942,5.7875547,4.4708114,7.219613,4.668051,6.203062,5.3386445,4.354169,5.0426407,3.19294,4.8966885,6.0198236,3.579354,5.8334155,4.9955826,2.7450902
t226,12.961162,4.909518,5.714781,5.380394,4.963497,3.6397834,2.9169953,4.465794,4.097068,4.884533,5.040285,5.8993926,6.0672884,2.5059414,5.8204794,4.5173497,7.2033534,4.7067857,6.131104,5.3729324,4.3685174,5.025846,3.3174312,4.948172,6.02891,3.6110032,5.9043803,4.980066,2.7776465
t233,13.0054655,4.9517155,5.737804,5.3903346,4.9261155,3.6729012,2.871049,4.4718256,4.0997634,4.8691297,4.997323,5.86963,6.031928,2.5012686,5.868733,4.4887366,7.2446127,4.7161446,6.0953813,5.3406057,4.33193,5.0259967,3.366932,4.9845004,6.0782523,3.6176944,5.9280205,4.9531302,2.7678425
t234,12.956973,4.953305,5.705333,5.423582,4.9421163,3.6439803,2.8776171,4.4314194,4.0562935,4.8449297,5.012439,5.8849773,6.0499005,2.5019925,5.841472,4.466811,7.242341,4.7008348,6.119299,5.344757,4.3212905,5.0232453,3.3094726,4.96039,6.055648,3.5887783,5.9002557,4.96476,2.7563424
t210,12.948657,4.8911185,5.7122164,5.386924,4.9771247,3.6261451,2.936613,4.46199,4.097035,4.8852754,5.058686,5.903543,6.080646,2.502261,5.8160605,4.52241,7.187268,4.7026334,6.135767,5.3821774,4.3817143,5.027739,3.3028734,4.9371758,6.021214,3.6148071,5.891575,4.988911,2.7754164
t169,12.997533,4.732794,5.8766103,5.200572,4.918991,3.6775827,3.0562503,4.543652,4.213096,4.9429636,5.1234264,5.839698,6.08258,2.575047,5.7925515,4.693484,7.124901,4.676778,6.1503677,5.4009366,4.5286818,5.1108418,3.4066367,4.955793,6.0944667,3.723432,5.926075,4.962524,2.8140042
t170,13.058849,4.571089,6.0303044,5.0322733,4.8710885,3.702516,3.1804626,4.6312494,4.33972,5.0269513,5.1943007,5.765293,6.1010027,2.6067755,5.7666,4.8802443,7.050572,4.6897464,6.145081,5.449695,4.6885896,5.158185,3.5354674,4.994463,6.1702576,3.8464723,5.9368773,4.97286,2.8433108
t147,12.942258,4.8829675,5.7275915,5.4420605,4.9602704,3.6094258,2.9458945,4.4338326,4.078616,4.8503394,5.081498,5.8663654,6.0917287,2.4857152,5.8509383,4.503822,7.1965437,4.6865997,6.113559,5.3699694,4.383642,5.0407066,3.2913256,4.9406295,6.0699167,3.624598,5.8588147,4.9873614,2.745614
t148,13.015725,4.565873,6.003215,5.031832,4.9067006,3.7106483,3.1924922,4.6300464,4.3298364,5.0077252,5.215212,5.8131285,6.106392,2.640567,5.749588,4.8625264,7.03622,4.6436667,6.1812572,5.4344497,4.6859646,5.1881213,3.4744356,4.9508357,6.122473,3.8230042,5.9519477,4.9503703,2.8638477
t220,12.875287,4.982372,5.666435,5.4582872,4.9549932,3.6152964,2.8644173,4.3766565,3.9912384,4.813206,5.018132,5.8990703,6.0572734,2.5222461,5.7908716,4.4083443,7.25456,4.6928577,6.1800184,5.338662,4.2730002,5.015936,3.230987,4.927728,6.0162053,3.5454805,5.8752794,4.9827056,2.7524207
t271,12.929176,5.0116262,5.7052236,5.4562464,4.895793,3.6530406,2.8216825,4.398261,4.017076,4.8040676,4.9621787,5.8557005,5.9970016,2.5247958,5.8625894,4.39519,7.2976317,4.705199,6.1459956,5.2872396,4.2526155,5.019819,3.2893178,4.9626217,6.0635624,3.570692,5.902071,4.9484367,2.7473452
t272,12.849166,5.064698,5.6197286,5.506567,4.9816113,3.5831423,2.791727,4.3364854,3.9494638,4.8097763,5.0021634,5.9272346,6.0881205,2.507868,5.758431,4.343423,7.298364,4.6997657,6.2069287,5.3663683,4.19837,4.9859643,3.2060456,4.904664,5.9771733,3.4999158,5.861725,5.011083,2.7526147
t105,13.064496,4.122631,6.4152265,4.585938,4.8061304,3.8232858,3.5309315,4.8780665,4.6756396,5.1689777,5.4642987,5.726797,6.1189,2.8319252,5.6575646,5.288814,6.8883176,4.509839,6.2651134,5.475529,5.067514,5.4118495,3.7477388,4.9719253,6.2309813,4.183176,6.026841,4.8913994,3.0113478
t285,12.842961,4.6794357,5.540379,5.1833096,5.278976,3.6066387,3.060136,4.5527215,4.1018367,5.0218964,5.226451,6.0296493,6.292962,2.4966629,5.461051,4.74548,6.853602,4.787151,6.201304,5.5883527,4.560993,4.995684,3.2328897,4.9689198,5.9404893,3.4889243,5.9323945,5.106289,2.8570774
t286,12.887386,4.722668,5.5949154,5.209345,5.2116265,3.614926,3.0566912,4.5675163,4.0908813,5.03472,5.237488,5.9889765,6.2872043,2.4670942,5.5310445,4.671865,6.9097233,4.8092027,6.161028,5.579131,4.491284,4.9928207,3.2673502,4.998742,5.978926,3.5328069,5.9297023,5.124975,2.8432667
t266,12.874236,4.6415634,5.5061755,5.2168145,5.259758,3.6005132,3.0503354,4.5799675,4.135444,5.0679297,5.2581105,5.973891,6.345418,2.431614,5.4472847,4.764691,6.81348,4.8176107,6.1544857,5.634241,4.5799565,4.950389,3.2736182,5.0153446,5.997865,3.5101395,5.951187,5.1509585,2.8700416
t146,13.049629,4.326924,6.212076,4.7976313,4.8686132,3.7587159,3.3677099,4.7653832,4.5067534,5.0995927,5.348587,5.779226,6.1242247,2.7169397,5.700446,5.102618,6.9435782,4.6048656,6.2106767,5.4684863,4.892859,5.2791257,3.6062517,4.954366,6.1878414,3.9927044,5.997798,4.9344625,2.9173117
t213,12.888163,4.6111517,5.6404676,5.1097593,5.2086434,3.6314232,3.1190882,4.597115,4.176944,5.043471,5.251902,5.9719405,6.2646637,2.5300665,5.501908,4.817232,6.864577,4.7661133,6.1961565,5.569227,4.62792,5.0474195,3.30208,4.9667974,5.993948,3.5765662,5.938745,5.0852027,2.8648713
t214,12.866843,4.6303654,5.5495644,5.1370077,5.2712154,3.6116264,3.1162643,4.5932617,4.1318903,5.069018,5.2725253,5.9846992,6.3154683,2.481219,5.417331,4.7890635,6.796389,4.8277445,6.191965,5.6069827,4.5897045,5.0115,3.2552059,4.9657736,5.9812145,3.5108774,5.916558,5.14548,2.857625
t217,12.864402,4.6163025,5.561278,5.1339407,5.2703834,3.6166337,3.102546,4.597301,4.150337,5.06201,5.2661347,5.991143,6.3117313,2.4955652,5.442953,4.8092012,6.8150067,4.806224,6.194943,5.6101055,4.6186223,5.0105596,3.2723274,4.980236,5.9766054,3.519993,5.943581,5.1250715,2.8735573
t218,12.83058,4.617619,5.5048146,5.1499295,5.334052,3.6034179,3.0760112,4.582337,4.131124,5.058576,5.2604556,6.0320582,6.349679,2.4807506,5.383283,4.822501,6.760194,4.812591,6.2062006,5.6495833,4.629939,4.972161,3.2440438,4.9894967,5.9406404,3.4801552,5.9567466,5.1341114,2.8890865
t242,12.847438,4.641934,5.5014496,5.1920037,5.3078523,3.5989852,3.0525029,4.6023164,4.117904,5.062917,5.269907,6.0125766,6.3458247,2.4499125,5.4189496,4.7796607,6.788913,4.840099,6.1794643,5.6381073,4.588619,4.9533224,3.243157,4.9989786,5.957877,3.4727309,5.953953,5.161015,2.87297
t243,12.871285,4.6122274,5.5587344,5.140538,5.2741885,3.6110017,3.1102211,4.635128,4.1413846,5.0872893,5.3032393,5.9777565,6.3179717,2.4741347,5.4543495,4.791051,6.817945,4.857159,6.1817856,5.605236,4.6008997,5.008389,3.2616572,4.9753633,5.988669,3.5051944,5.930931,5.1708436,2.8594968
t151,13.026147,4.430991,6.099937,4.894692,4.9037833,3.732099,3.2951424,4.705327,4.423261,5.0688934,5.2950387,5.7911334,6.1319036,2.6791992,5.6954594,5.0044036,6.9641333,4.633171,6.2013564,5.4725695,4.8093762,5.234581,3.550197,4.9662232,6.1539903,3.9074824,5.971496,4.954639,2.903169
t118,13.063535,4.122076,6.4185348,4.582923,4.8045287,3.8241959,3.5338724,4.8806515,4.678035,5.169575,5.466463,5.726417,6.118083,2.83421,5.65652,5.291882,6.8875375,4.5086503,6.265865,5.475955,5.0703683,5.414061,3.7502944,4.9727316,6.232985,4.186411,6.029285,4.889431,3.0129156
t87,13.066393,4.102103,6.449434,4.5383086,4.814705,3.8478727,3.582485,4.901225,4.7179275,5.2024593,5.500451,5.7138457,6.1370497,2.871832,5.6251173,5.3201003,6.850919,4.5013437,6.3009133,5.4879193,5.1175447,5.4487686,3.7967572,4.9832163,6.214596,4.2310896,6.0094466,4.890307,3.050858
t88,13.042637,4.318316,6.247153,4.7579465,4.8417754,3.7748685,3.4038603,4.7736936,4.535126,5.1107073,5.360158,5.7398973,6.119242,2.7585363,5.683019,5.123113,6.9366665,4.5732536,6.2354164,5.4750323,4.924665,5.3256674,3.6705537,4.9836626,6.1924496,4.0481696,5.988601,4.9176307,2.9661765
t54,12.997819,4.2984123,6.428922,4.453984,4.846875,3.9085846,3.7388697,4.9290824,4.7763867,5.2933044,5.5673714,5.634258,6.1858354,3.0382152,5.459048,5.32468,6.7014976,4.4719687,6.472893,5.5599275,5.2470846,5.584903,4.0528226,5.088587,6.1363087,4.3826675,5.9320655,4.863209,3.2594905
t55,12.961468,4.4408345,6.3257256,4.5014772,4.867942,3.913641,3.7400846,4.8744063,4.7237973,5.302688,5.545029,5.607488,6.2180142,3.0692444,5.397151,5.2332673,6.672206,4.4714327,6.5302396,5.595444,5.208101,5.6081233,4.12822,5.145864,6.0840564,4.3841357,5.877018,4.868475,3.3422902
t30,9.795486,11.70816,7.6006355,3.385445,9.699875,3.9318497,2.5486524,5.211881,3.5800207,4.276013,5.2907453,6.639107,5.065911,3.0104582,3.8306067,6.6258945,5.2306,5.3485518,6.545335,5.530314,4.8141513,4.925217,3.7065067,5.5278077,3.109488,5.444686,5.8473964,4.870236,3.258281
t68,9.592422,11.882038,7.564487,3.309315,9.875262,3.8982093,2.5136104,4.90938,3.759839,4.3006635,5.1749496,6.7034783,5.0266676,3.2563384,3.7856832,6.469676,5.5092278,5.436256,6.7979727,5.4483585,4.65506,4.825942,3.867893,5.277787,2.9846716,5.1547627,5.734124,4.9540734,3.5204983
t158,6.768148,13.286911,7.1190953,3.5868587,-1.2214112,4.217547,0.46926564,3.8903186,4.7411375,6.0239177,4.3719587,4.6500635,5.9198213,1.7613945,1.9555411,6.0241666,3.6975625,3.007932,7.6462407,5.0612283,4.0024185,3.3027678,5.466507,2.7468684,4.305124,4.145504,6.0319653,5.078406,5.765469
t159,6.8250375,13.2398,7.145362,3.6032908,-1.1681725,4.230393,0.4672884,3.8676822,4.7411804,5.994848,4.3365846,4.6558714,5.90884,1.7820026,1.9345472,6.005966,3.7183127,3.0343592,7.638293,5.0533314,4.008844,3.3582609,5.459313,2.747054,4.3266225,4.1395154,6.056181,5.0561705,5.7640157
t180,6.7952247,13.273577,7.142877,3.6126142,-1.1984789,4.20982,0.4942655,3.8675761,4.7542343,6.0406256,4.3776536,4.6842766,5.8864717,1.7856197,1.9331279,5.9990745,3.7213557,3.036596,7.617572,5.038673,4.036773,3.328029,5.431501,2.777315,4.3281126,4.127765,6.056579,5.05423,5.772205
t251,6.973513,13.121824,7.1909356,3.6417475,-1.037614,4.248084,0.47684783,3.8255794,4.7437453,5.9214215,4.244545,4.6839695,5.876142,1.8218379,1.8936257,5.966598,3.7615883,3.0763612,7.61415,5.0308547,4.032866,3.5032082,5.43415,2.7536247,4.3689446,4.110622,6.1016593,5.0155497,5.76118
t252,6.9476123,13.143566,7.1334887,3.5742955,-1.0640154,4.2726903,0.40933663,3.8831213,4.7366576,5.927445,4.2613125,4.591203,5.949873,1.760229,1.9515591,6.0314727,3.6979866,3.0141728,7.663817,5.0704055,3.9703302,3.47834,5.502534,2.7154107,4.309511,4.1739426,6.0407095,5.0749006,5.76742
t253,6.9704256,13.119503,7.1412416,3.5813637,-1.0378728,4.267191,0.41754767,3.876185,4.7250037,5.911829,4.2410946,4.6037745,5.945671,1.7669297,1.9448498,6.024505,3.7064235,3.0203583,7.6681376,5.0763173,3.9715757,3.50139,5.4995036,2.7090993,4.317001,4.1583743,6.049134,5.068347,5.7555275
t240,6.950534,13.153075,7.1777606,3.6407099,-1.0686929,4.2861624,0.43762726,3.834777,4.796727,5.9541607,4.282253,4.6603904,5.8590837,1.8137304,1.9004363,5.9702215,3.7570398,3.0576649,7.576306,4.9919286,4.069848,3.477221,5.4017634,2.803923,4.3629932,4.1501937,6.0931196,5.0254636,5.8118176
t175,6.8850384,13.188404,7.1422725,3.585134,-1.1181738,4.2712054,0.41546214,3.8743975,4.7316103,5.9413385,4.284601,4.596926,5.9405565,1.7692212,1.9434857,6.0218644,3.7048347,3.027919,7.6621943,5.069426,3.969933,3.4182627,5.501701,2.7146542,4.315759,4.162935,6.046258,5.065122,5.760486
t179,6.8421845,13.207203,7.196568,3.6116428,-1.1482877,4.2866397,0.4152587,3.8255103,4.726829,5.948318,4.294169,4.606493,5.936194,1.813669,1.8977739,5.9878693,3.7400265,3.086742,7.6577334,5.0617948,3.9702156,3.3780391,5.4979925,2.706643,4.3592668,4.17696,6.0924983,5.015974,5.756561
t203,6.8756533,13.200426,7.127234,3.5839884,-1.1258385,4.2451997,0.44148234,3.8850021,4.7388396,5.9661427,4.3047485,4.624093,5.931561,1.7630931,1.9515021,6.0249743,3.7007074,3.0112588,7.6531086,5.0638304,3.9883125,3.4082956,5.4822984,2.732105,4.309274,4.155891,6.0377154,5.075153,5.765729
t276,6.9291167,13.144702,7.1837554,3.6078782,-1.0679417,4.282289,0.4142814,3.8380363,4.723073,5.913301,4.250848,4.6030912,5.930609,1.8035469,1.9096781,5.9943004,3.7366574,3.0671585,7.6579175,5.0655837,3.9727066,3.4613125,5.496249,2.7072752,4.3502526,4.1568184,6.084879,5.028998,5.750969
t277,6.9337244,13.1608715,7.161605,3.6264708,-1.0702853,4.220329,0.49772698,3.851688,4.7489676,5.962293,4.286567,4.696546,5.8786235,1.8002615,1.9181756,5.98492,3.7417223,3.0501947,7.6148868,5.033971,4.037947,3.4633427,5.429002,2.7659602,4.344884,4.110184,6.075763,5.040583,5.76566
t35,9.764778,11.744664,7.565509,3.3619816,9.749988,3.9378731,2.5603085,5.1566167,3.6116304,4.26599,5.2515244,6.631561,5.07486,3.0591915,3.83349,6.586215,5.2915792,5.3898134,6.609814,5.4961896,4.81363,4.9308443,3.7122507,5.4852133,3.0827317,5.3814516,5.8200727,4.8649077,3.3142142
t36,9.685267,11.798757,7.5739303,3.325319,9.796171,3.9236975,2.529457,5.0484705,3.680643,4.2666287,5.2334,6.656841,5.0579786,3.1440778,3.811954,6.54421,5.372631,5.3991604,6.682727,5.480797,4.7339582,4.882063,3.7908669,5.391176,3.02928,5.2907486,5.784606,4.913099,3.3938272
t28,9.808683,11.705354,7.573815,3.398368,9.715869,3.9337418,2.5709677,5.213437,3.5685203,4.2867923,5.2525554,6.636356,5.0737023,3.0102315,3.8438892,6.625114,5.27784,5.381536,6.577115,5.5297165,4.832631,4.947959,3.6890965,5.5353746,3.1212974,5.4211254,5.850638,4.8500824,3.2714138
t25,5.0272446,1.0156883,3.5051758,5.1081905,6.184473,4.6820083,5.2851915,2.5436234,8.389131,4.12223,5.888673,6.753755,4.1319785,6.2992253,2.3083372,8.482994,4.4380445,5.338902,7.575491,3.68189,3.9671454,6.6477375,3.4137304,4.033246,2.373104,5.6711473,7.1207237,3.7255983,5.1815553
t27,5.029854,1.0406958,3.4844553,5.0841603,6.207995,4.666123,5.2937236,2.557503,8.36439,4.109264,5.865643,6.7692676,4.1383147,6.3222604,2.321749,8.469709,4.431283,5.350516,7.5882506,3.699102,3.9686918,6.6494575,3.4063883,4.0239253,2.3788111,5.6726027,7.095618,3.714717,5.183381
t60,5.280888,0.92108715,4.166438,5.982665,5.4656653,4.7924805,4.6874933,2.6993062,9.274351,4.5505986,6.484597,6.5607395,4.4837313,5.741797,2.669011,8.1990795,5.0384965,4.922387,7.3556895,3.0576935,4.140925,6.7066946,3.8193,3.717871,2.7396805,5.244132,7.9466267,3.5716493,5.749636
t61,5.2597623,0.9318003,4.1634684,5.95581,5.481141,4.8088007,4.701036,2.7106478,9.259723,4.561012,6.490637,6.583733,4.4588327,5.738334,2.656643,8.203557,5.0245256,4.945636,7.3385177,3.07647,4.1268587,6.7086,3.8046317,3.7209177,2.7309923,5.248533,7.933118,3.5868607,5.7367105
t23,5.0357985,1.0059295,3.5117583,5.1201077,6.176442,4.687483,5.271975,2.5486286,8.401256,4.132369,5.8938656,6.7569585,4.148686,6.2956824,2.3162415,8.474078,4.4516287,5.3278155,7.5682006,3.6704633,3.972741,6.651585,3.4257588,4.0230303,2.3884966,5.6561756,7.1312985,3.7179089,5.199073
t43,5.0525327,0.9512673,3.5925362,5.2082086,6.1037316,4.727453,5.1631527,2.4956934,8.487457,4.233371,5.94186,6.6929145,4.118717,6.2594047,2.265755,8.525792,4.5672307,5.226553,7.504999,3.562238,3.9790134,6.6200824,3.5161636,4.069523,2.3554108,5.652619,7.2072854,3.7671213,5.18055
t47,5.262786,0.87694347,4.071936,5.91141,5.5571246,4.7519746,4.7793307,2.7220976,9.183367,4.505545,6.455495,6.6263914,4.445908,5.830858,2.6041255,8.235612,4.97251,5.007071,7.3321686,3.1311939,4.1418686,6.734074,3.7588398,3.716175,2.6674714,5.267119,7.880435,3.5528574,5.659996
t48,5.2758303,0.8748095,4.0828376,5.9311905,5.525636,4.7605433,4.7529297,2.720735,9.205775,4.512997,6.473974,6.6132293,4.458256,5.821731,2.609787,8.228683,5.0037293,4.9803257,7.329583,3.1012938,4.150053,6.7501926,3.784317,3.7238085,2.676299,5.2691627,7.904124,3.55024,5.6723504
t33,5.046839,0.9770125,3.5164652,5.123917,6.1726127,4.712112,5.2562637,2.525902,8.405018,4.161208,5.886231,6.7550163,4.1457624,6.309284,2.2803922,8.501155,4.46561,5.3022594,7.531102,3.6573172,3.979067,6.6351876,3.4493136,4.0472927,2.385885,5.651314,7.133963,3.7330084,5.19036
t34,5.0328045,1.0262728,3.4725053,5.0750003,6.218743,4.671533,5.2985063,2.5601873,8.356348,4.108658,5.851728,6.7822876,4.154091,6.3388014,2.320503,8.466884,4.426263,5.351498,7.5796247,3.7031598,3.9727862,6.6517396,3.4081235,4.0169325,2.3932931,5.663049,7.086387,3.706604,5.196669
t32,4.9968834,1.0378139,3.530847,5.1574273,6.143223,4.6548214,5.303727,2.5583818,8.439612,4.088496,5.940453,6.7287207,4.101011,6.2453713,2.3412814,8.467483,4.4247675,5.3706264,7.6165237,3.6804233,3.9507587,6.6675215,3.379225,4.016996,2.3470142,5.691471,7.169934,3.7217793,5.1688404
t96,5.345343,1.0172067,4.450951,6.1723804,5.2772913,4.834322,4.4567533,2.7513177,9.517627,4.6913843,6.5746803,6.504401,4.5995793,5.49983,2.9055767,8.108762,5.213844,4.7882705,7.3553367,2.8674254,4.197823,6.578142,3.890065,3.6072085,2.9951987,5.086494,8.159743,3.5447338,6.0979185
t122,5.4422145,1.0177195,4.590118,6.3354197,5.1778736,4.785697,4.3238444,2.7740715,9.621859,4.7423043,6.6010156,6.410437,4.726906,5.4086356,3.0984817,8.00776,5.331774,4.666788,7.385837,2.7290854,4.247529,6.4680934,3.9538558,3.4932106,3.1836653,4.970955,8.281813,3.4578094,6.314233
t123,5.425525,1.0116874,4.5464263,6.303899,5.198246,4.794122,4.3478036,2.7776797,9.621013,4.733846,6.5911093,6.43853,4.7022524,5.437388,3.0478983,8.048815,5.3050156,4.7011495,7.3850164,2.759202,4.260598,6.5250206,3.9259567,3.5298696,3.135619,4.9892173,8.268209,3.4747493,6.247693
t205,5.388202,1.1596326,4.733754,6.305045,5.122953,4.8743024,4.243469,2.7857475,9.707857,4.837829,6.6334467,6.450452,4.6897316,5.2530503,3.1634548,7.993681,5.3643513,4.6676946,7.365729,2.7044091,4.1944346,6.371204,3.9574256,3.4818766,3.2661107,4.9202657,8.315911,3.545022,6.422442
t206,5.3508525,1.1555939,4.711538,6.2495713,5.1691594,4.9012585,4.2777495,2.7624059,9.670258,4.8076444,6.603227,6.4776263,4.643918,5.2556133,3.121491,8.040854,5.3150635,4.712356,7.375756,2.7535057,4.18613,6.3903823,3.9264252,3.5324166,3.2269526,4.9654584,8.26555,3.5844893,6.3810177
t250,5.421546,1.1308047,4.769352,6.328782,5.1177206,4.8412786,4.2112746,2.7802124,9.70571,4.812858,6.634522,6.4236703,4.7206087,5.220694,3.1992676,7.991629,5.3756194,4.650129,7.3699102,2.6805906,4.2196407,6.338888,3.980279,3.4751222,3.302168,4.9161425,8.320073,3.511733,6.4591737
t262,5.4296694,1.1264378,4.789179,6.3233066,5.121779,4.8335133,4.202158,2.774661,9.700559,4.8064137,6.630623,6.4226255,4.723156,5.2044954,3.2172325,7.995051,5.372651,4.651954,7.3721347,2.6808634,4.217656,6.3229327,3.9816484,3.4778695,3.3209586,4.919484,8.314741,3.5059,6.4797645
t263,5.4479184,1.1474781,4.8181114,6.370622,5.076062,4.82888,4.16865,2.7956603,9.743537,4.8456984,6.659609,6.40367,4.754507,5.1800394,3.247844,7.948389,5.4168677,4.610791,7.363456,2.6405907,4.2124786,6.2926197,4.006748,3.4328883,3.3508334,4.876451,8.359876,3.492699,6.509989
t172,5.420287,1.0948137,4.6808524,6.3162675,5.139834,4.825661,4.267155,2.790938,9.676803,4.7956057,6.631767,6.43555,4.711297,5.3103423,3.12975,8.005183,5.354757,4.669412,7.3616867,2.7095644,4.230909,6.41717,3.963081,3.4883072,3.2262568,4.93883,8.30583,3.5055041,6.3748693
