,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
t398,10.590728,0.08199641,0.38649112,-0.15313606,-0.012949546,-0.028047843,11.6997795,-0.004799029,9.512096,5.99212,5.0556245,6.9544015,-0.10781413,-0.19789106,5.384612,10.083399,6.845369,-0.39564255,1.6389338,1.1792083,-0.22244646,12.673834,-0.15442415,2.7116842,0.2056231,0.41641104,5.938149,-0.1501665,0.0742423,-0.011635057,-0.047607306,-0.063891314,-0.8382652,0.09148329,-0.029273322,-0.05884917,0.17868942,-0.19498003,10.023651,-0.2527217,4.0594454,-0.050043114
t354,9.559156,0.12791997,0.5237409,-0.14901276,-0.023938872,-0.03525741,10.703773,0.13541423,8.993271,5.66338,5.1047435,6.367773,-0.09599894,-0.18476023,5.188444,10.129256,6.5331335,-0.4502324,1.7596985,1.1978948,-0.21382283,12.382252,-0.15001519,2.3502078,0.19382249,0.405435,5.325686,-0.14047322,0.08809189,-0.015425361,-0.059407897,-0.062284652,-0.82461154,0.08435301,-0.033978447,-0.07559346,0.1735616,-0.20447633,9.426066,-0.2802406,3.8138049,-0.039668918
t304,10.194256,0.09826535,0.41840476,-0.15143634,-0.015999043,-0.029138742,11.326335,-0.0010081303,9.269282,5.8504634,5.054415,6.7059784,-0.106498584,-0.19250703,5.194273,9.997261,6.6750326,-0.41788492,1.682352,1.1620177,-0.22207081,12.512989,-0.1521282,2.537296,0.19979644,0.40867087,5.7074013,-0.14470632,0.07750791,-0.012128808,-0.043145902,-0.06336863,-0.82416385,0.08905468,-0.02999974,-0.06709382,0.17590007,-0.19736414,9.7625065,-0.26081422,3.9364505,-0.046099454
t282,9.009377,0.1658181,0.5670921,-0.1437168,-0.02339234,-0.03553005,10.098635,0.2461754,8.655025,5.4979215,5.0268955,6.002161,-0.09277982,-0.17744765,5.0153465,10.050329,6.2688217,-0.4795414,1.7788086,1.2176735,-0.2068941,12.068891,-0.14613147,2.1586163,0.18491071,0.396719,5.007721,-0.1324101,0.091287345,-0.017584292,-0.062834576,-0.06121432,-0.8071162,0.08036416,-0.035809908,-0.085094176,0.17061019,-0.20625043,9.0346,-0.28712907,3.6339946,-0.034072082
t309,7.9730377,0.28786922,0.62219673,-0.13755465,-0.032892447,-0.038326457,9.024029,0.41140312,8.055004,5.194094,4.9605656,5.416313,-0.082746886,-0.16721499,4.8051867,10.02443,5.919051,-0.521177,1.8327459,1.2349656,-0.19310054,11.758552,-0.1394139,1.856019,0.17270447,0.39096692,4.4825015,-0.120592274,0.10212651,-0.0194909,-0.07153276,-0.05876318,-0.78183705,0.07070015,-0.039725058,-0.09671572,0.1649332,-0.21082522,8.419624,-0.3112075,3.3679893,-0.02421074
t417,10.582692,0.15414093,0.30695084,-0.15418953,-0.0028265268,-0.02190914,11.62017,-0.0076711928,9.347175,6.0429134,4.8615375,6.9140906,-0.11574032,-0.20200945,5.254796,9.873115,6.776219,-0.39196035,1.5806485,1.2044402,-0.22351748,12.562498,-0.15110837,2.733293,0.20289975,0.41469312,6.094095,-0.14496183,0.06461951,-0.010866627,-0.042416316,-0.0632995,-0.81881505,0.09036895,-0.027392633,-0.056926668,0.1793224,-0.18835077,9.9174385,-0.2467147,4.025402,-0.05098902
t418,10.583357,0.15367645,0.30742052,-0.15420483,-0.0027899998,-0.021892292,11.619541,-0.0076910397,9.347735,6.0429053,4.8618703,6.912741,-0.1156968,-0.20201308,5.253964,9.87372,6.776378,-0.39191392,1.5801845,1.2038592,-0.22349513,12.562557,-0.15111424,2.7322836,0.20291382,0.4147025,6.0947814,-0.14498408,0.06461669,-0.010910239,-0.04237268,-0.06329876,-0.818954,0.090370476,-0.027400631,-0.056932542,0.17932895,-0.18836816,9.917353,-0.24677177,4.0249677,-0.050952937
t338,10.3124895,0.15777351,0.35052776,-0.15187342,-0.0074866996,-0.023030685,11.34861,-0.0051648533,9.219073,5.9380894,4.89186,6.7454557,-0.112543665,-0.19796063,5.1684036,9.875302,6.6458297,-0.40683958,1.5843048,1.1983099,-0.22361602,12.476804,-0.1499151,2.6238549,0.20032872,0.41019428,5.8831553,-0.1415371,0.06979943,-0.009929738,-0.04151221,-0.0629306,-0.8122917,0.08842112,-0.028582983,-0.06390501,0.17716335,-0.19124302,9.77057,-0.25436956,3.9337382,-0.04826462
t254,6.6387386,0.30312234,0.70963526,-0.12449332,-0.053615242,-0.048810795,7.6631656,0.7122308,7.314027,4.722532,5.044705,4.60833,-0.05816045,-0.14880778,4.5625515,10.0554085,5.565156,-0.57495177,2.0362585,1.3468624,-0.17394887,11.368997,-0.1322501,1.4849378,0.1561219,0.38398236,3.6257324,-0.10842574,0.1209758,-0.027804365,-0.09087218,-0.0557537,-0.7622467,0.059378516,-0.045215707,-0.107155934,0.15565643,-0.22017263,7.5908294,-0.33879858,2.929539,-0.010054568
t184,4.764553,0.68351585,0.8581224,-0.10352776,-0.06477185,-0.048561417,5.392867,1.0975631,5.929287,4.157105,4.6394258,3.5071776,-0.03533765,-0.1227886,3.7670445,9.421769,4.5496902,-0.65169495,1.9674739,1.4114282,-0.12102305,10.1902895,-0.11056394,0.7947729,0.12828232,0.34520012,2.4250515,-0.076699205,0.13615762,-0.031971008,-0.10276456,-0.04892567,-0.6933079,0.03858822,-0.050067086,-0.12565453,0.14243223,-0.21034184,6.013845,-0.35847896,2.1444294,0.39302307
t134,-0.88824594,1.6191832,1.8092786,-0.047020636,-0.16149665,-0.08585183,0.10963806,6.55197,2.28814,3.0101395,4.701459,-0.20630085,2.246364,0.7060567,2.8016188,9.628149,2.0205152,-0.79305625,2.4608865,1.2975847,1.7889423,9.030627,-0.045064777,-0.57732725,0.839963,0.4141086,-0.38030922,-0.081958726,0.37137955,0.6012684,-0.17450774,-0.010208153,-0.8880581,0.024662865,-0.087101124,0.3153552,0.08105376,-0.26656768,1.6711364,-0.41820607,0.63129926,2.2825947
t164,-0.030249499,0.7655597,5.8655763,-0.08467933,-0.20573922,2.409803,0.024562873,2.746142,4.198352,5.177882,-0.03139707,-0.17718552,0.40630892,-0.014046413,-0.045618277,5.6044736,1.4993181,-0.6802041,0.7162833,4.8558125,1.0062804,7.7071633,-0.01917766,-0.46129644,0.00019340581,0.3355228,-0.09735247,1.6321558,0.20373863,1.3846498,-0.08999377,-0.025361674,-0.5548578,0.039919756,-0.067775644,-0.075518295,0.141461,-0.14820951,1.2898006,-0.35487428,-0.0018427223,0.84146947
t165,0.090125665,0.70725185,5.797658,-0.086953044,-0.20179132,2.470584,0.015208121,2.5869515,4.2330227,5.186268,-0.03632879,-0.16244319,0.3598988,-0.01786117,-0.05067318,5.5543113,1.5838242,-0.6772938,0.6447487,4.844861,0.8874029,7.7049294,-0.019586334,-0.4479543,0.0027352609,0.33057877,-0.077199996,1.6651789,0.19489487,1.2999265,-0.084533714,-0.026296392,-0.5418372,0.03931261,-0.06593723,-0.083187,0.14261565,-0.14518905,1.394063,-0.356418,-0.0014342929,0.7678644
t191,2.0787559,0.2487124,5.4464965,-0.10852809,-0.19640854,2.9837265,0.8930652,1.7197627,4.8212595,5.3686066,-0.06268784,-0.034529578,-0.0098688835,-0.041646488,-0.089932606,5.3230705,2.3604102,-0.64962834,0.31296408,5.156509,0.020211533,8.057005,-0.021232689,-0.36120737,0.020034814,0.292879,0.5783215,2.007233,0.13662009,0.7522868,-0.06932196,-0.03466958,-0.4857624,0.042570103,-0.056672864,-0.13730301,0.15811217,-0.12595654,2.1717365,-0.37296844,0.24990302,0.35908204
t217,4.744933,-0.0018627835,4.9710016,-0.12690161,-0.1922584,3.1569483,2.7902372,0.73359686,5.8802686,5.8846736,-0.056948688,1.0141342,-0.04168206,-0.07678466,-0.10539071,5.090701,3.0888603,-0.5989871,-0.001422379,5.254251,-0.0628518,8.428487,-0.029339,-0.18902227,0.053105142,0.24575752,1.8390096,2.153599,0.08320234,0.45110673,-0.058330264,-0.0444205,-0.45970872,0.05161968,-0.046587322,-0.16224785,0.18150464,-0.1000998,3.4023385,-0.36029175,0.6875084,0.05150325
t218,5.250024,-0.0023362972,4.879138,-0.13205205,-0.19298534,3.2243352,3.2270017,0.5988655,6.1599393,6.029001,-0.059195332,1.350222,-0.05183438,-0.08399168,-0.105249874,5.078921,3.1729505,-0.5768577,-0.0069679813,5.1945796,-0.07621197,8.568945,-0.030164396,-0.14195901,0.05881319,0.24105577,2.1832764,2.1376038,0.07696304,0.45689005,-0.05220472,-0.045417335,-0.46120644,0.05402915,-0.04500755,-0.15672797,0.18472336,-0.094655134,3.6800077,-0.35070089,0.81578004,-0.0013151598
t169,-0.023647003,0.71255666,5.9059315,-0.08378501,-0.20768866,2.440997,0.024093902,2.727988,4.242662,5.189141,-0.03459815,-0.17884922,0.4160468,-0.014480281,-0.04848285,5.61507,1.5019932,-0.678031,0.66781884,4.911133,0.95646715,7.7253346,-0.019579124,-0.4619347,4.0702023e-05,0.33413473,-0.09659769,1.6824104,0.20249887,1.378464,-0.08841123,-0.025612036,-0.5520476,0.03986449,-0.0677167,-0.07944898,0.1423197,-0.14767478,1.3109273,-0.35567635,-0.0016052155,0.8326743
t136,-0.3180223,1.0973485,5.8578415,-0.07224138,-0.21248356,1.7724845,0.060206097,3.628625,3.8039913,4.8923764,0.03468459,-0.2556794,0.9751017,0.3441102,-0.027352935,5.830087,0.9294328,-0.6777744,1.0000648,4.474772,1.8039743,7.2911806,-0.017087486,-0.52691656,0.5821269,0.360828,-0.20664158,1.1133189,0.2522167,1.6608101,-0.10812632,-0.018696379,-0.6106847,0.041985195,-0.075786486,-0.017789781,0.12765951,-0.1693741,0.817827,-0.32938448,-0.003054794,1.3067238
t137,-0.21932834,1.0342543,5.7789154,-0.07531974,-0.20609583,1.9281574,0.0456361,3.2651858,3.8609273,4.95668,-0.0035132172,-0.21924531,0.7768531,0.08052686,-0.03130878,5.6438174,1.0890896,-0.6739234,0.91354805,4.4996867,1.5913945,7.328888,-0.016798133,-0.5015648,0.38124567,0.3483369,-0.17203031,1.2311927,0.23533042,1.5198396,-0.095825695,-0.02040319,-0.5830777,0.039549164,-0.07196725,-0.036886375,0.13005367,-0.16181415,0.93427265,-0.335146,-0.0026719961,1.1364822
t118,-0.7386067,1.4249878,6.0094995,-0.06757447,-0.21338518,0.7956547,0.12263237,5.352394,3.394949,4.6611896,0.7281097,-0.37390882,2.1809087,1.2754829,-0.020458482,6.506034,0.28700754,-0.71140444,1.5200022,4.195358,2.7745295,7.1888714,-0.015518094,-0.71162945,1.5584241,0.41276646,-0.35078374,0.44630244,0.32619354,2.4958189,-0.18634523,-0.013289535,-0.76634395,0.05389963,-0.093807556,0.48560885,0.11697693,-0.20406148,0.45035455,-0.294796,-0.0038883202,2.0227487
t158,0.7679525,0.642031,5.1654263,-0.09358557,-0.17592292,2.5645328,0.21560197,2.1071723,4.170705,4.9685726,-0.0352524,-0.078834526,0.099993184,-0.034345876,-0.062229373,5.1017146,1.6908478,-0.646811,0.4709643,4.426738,0.6265373,7.597287,-0.023628876,-0.4129478,0.008356381,0.31902832,-0.010918241,1.6318158,0.16846582,0.9185057,-0.06971462,-0.02635675,-0.50559413,0.0381351,-0.06141219,-0.08937408,0.13885155,-0.12907293,1.7519631,-0.35366604,0.009633135,0.6585719
t159,0.08402448,0.7763759,5.350093,-0.08734367,-0.1810519,2.4007037,0.009229685,2.4611676,4.0620856,4.9452295,-0.022810541,-0.12824553,0.29161635,-0.025949858,-0.053353954,5.2237015,1.4296198,-0.6600934,0.5652888,4.4242353,0.94292146,7.5157375,-0.022376899,-0.4466401,0.0028673508,0.33420363,-0.06804352,1.5130838,0.18952522,1.14109,-0.07976111,-0.024047473,-0.5283706,0.038193356,-0.06568708,-0.06648411,0.13460013,-0.1362543,1.4920614,-0.3521502,-0.0012911515,0.81705296
t177,1.5384139,0.10693923,5.1747932,-0.10704306,-0.17870978,2.9908864,0.8160059,1.7326282,4.777696,5.1346235,-0.0751084,-0.044606365,-0.0044139535,-0.041634634,-0.08126766,5.155061,2.2641878,-0.62680644,0.4345051,4.8705006,0.05886256,7.927826,-0.02685916,-0.38120916,0.011000959,0.3120354,0.47040516,1.8541418,0.14652191,0.8726037,-0.077313155,-0.030130947,-0.47899586,0.04449823,-0.060501013,-0.10808865,0.15060242,-0.11928114,2.0053473,-0.36353534,0.031140909,0.5601132
t227,10.97772,0.048167933,3.6153004,-0.18939279,-0.07888422,3.8922572,8.772685,-0.038046237,9.565427,7.649305,-0.056096863,4.1516886,-0.21516368,-0.15096028,-0.09760585,4.820021,5.233815,-0.22540918,-0.06585766,4.577479,-0.18925466,9.971695,-0.06810152,0.93767816,0.118051685,0.25183192,6.2879663,0.94753706,0.0360779,1.0217689,0.0019394411,-0.05670597,-0.47081026,0.09492522,-0.013652546,-0.052700445,0.22186385,-0.007578296,6.607417,-0.23001972,2.3694973,-0.0014963222
t228,8.635205,-0.002670179,4.0963206,-0.17237282,-0.13018216,3.8071399,6.476502,-0.014567418,8.166432,6.8437715,-0.081491865,3.013111,-0.15689652,-0.12703297,-0.12526985,4.7787642,4.22055,-0.4163296,-0.047624044,4.6485314,-0.1635508,9.343528,-0.04883543,0.3819071,0.08958987,0.23614143,4.6021295,1.619016,0.05023133,0.7132156,-0.0389726,-0.051496733,-0.46701875,0.07928889,-0.03156088,-0.09139917,0.20660599,-0.033204794,5.392553,-0.2692691,1.6426432,-0.0013849619
t219,5.9446673,-0.008288982,4.523678,-0.14387259,-0.16762334,3.5049977,4.211071,0.2469287,6.777497,6.0648766,-0.070514135,1.7499485,-0.09044946,-0.10269055,-0.117390096,4.8777514,3.498484,-0.53084767,-0.01606833,5.0110207,-0.10493264,8.750625,-0.03922576,-0.050123014,0.062022574,0.25246656,2.8045087,1.9715886,0.067399874,0.531445,-0.061050422,-0.04527863,-0.44520125,0.060798734,-0.044830844,-0.12422607,0.18539788,-0.0674775,4.178091,-0.32662168,0.97764087,0.101808116
t225,5.6859617,-0.006953744,4.585739,-0.14131723,-0.17080203,3.4821281,3.960436,0.29877907,6.632349,5.943171,-0.078320004,1.6453085,-0.08304546,-0.09927402,-0.11274835,4.8603354,3.430658,-0.5379471,-0.014275832,5.030953,-0.100545496,8.685021,-0.038488187,-0.06757497,0.059393484,0.25102046,2.6260395,1.9792327,0.06932452,0.5584396,-0.062117305,-0.044535767,-0.4462471,0.058442913,-0.045392763,-0.12869027,0.18323198,-0.07069641,4.0260878,-0.32932642,0.92508143,0.12618418
t226,6.7949142,-0.0066231927,4.4155865,-0.15357678,-0.16401857,3.5942988,4.861071,0.11793808,7.1927824,6.2677336,-0.077372275,2.251725,-0.10788872,-0.10985053,-0.118699394,4.8184752,3.7084265,-0.5053116,-0.026907347,4.873539,-0.12474782,9.022778,-0.03969963,0.063417755,0.07121121,0.24955511,3.2899823,1.8927819,0.060150024,0.6081482,-0.054140456,-0.046722,-0.45665509,0.06500546,-0.042021167,-0.10729964,0.19249697,-0.054726213,4.553856,-0.30841443,1.2288618,0.03579822
t206,5.24848,-0.006912815,4.6130834,-0.13364398,-0.16769573,3.3500247,3.5883582,0.4122984,6.416771,5.8540277,-0.07051625,1.4563755,-0.06621436,-0.09241967,-0.10879862,4.9216166,3.2969089,-0.5516108,-0.0082125375,5.028878,-0.08695526,8.483416,-0.03786956,-0.119958125,0.05473546,0.25330397,2.3483317,1.9936005,0.074308924,0.5303685,-0.06196993,-0.043663263,-0.43823504,0.055823617,-0.046375725,-0.13703871,0.18109886,-0.08039638,3.7982886,-0.33963072,0.82755375,0.15055656
t207,6.1082115,-0.007434853,4.4651256,-0.14383052,-0.16441357,3.5005584,4.320142,0.22657016,6.877069,6.036576,-0.069083914,1.9115572,-0.08725838,-0.10384869,-0.11752877,4.8662124,3.482472,-0.5241519,-0.019752882,4.935159,-0.10497366,8.732532,-0.039642904,-0.042262115,0.06276573,0.25121933,2.8418071,1.9268763,0.066052236,0.5802401,-0.054699328,-0.04538804,-0.44346234,0.060880102,-0.04369615,-0.12019162,0.18702048,-0.06741926,4.29154,-0.32072157,1.0668124,0.10436632
t195,3.0426626,-0.0037962531,4.9078918,-0.115984984,-0.1702587,3.1594245,1.8675953,1.1676704,5.34437,5.3953943,-0.07813548,0.39958,-0.02909156,-0.06012406,-0.09716055,5.0172224,2.7644572,-0.5969774,0.20770164,4.9857635,-0.03711193,8.117324,-0.03072735,-0.2969416,0.028255777,0.28296304,1.1696563,1.9446893,0.11275297,0.5991688,-0.07097735,-0.03609622,-0.45044163,0.048684135,-0.053918935,-0.1289612,0.16282019,-0.10434255,2.610711,-0.36500597,0.28470743,0.3983732
t64,-2.2926931,2.7149966,5.038938,-0.059418365,-0.15420203,-0.17822237,0.4687981,11.740923,0.16417323,3.423987,4.017248,-1.0101185,6.1149383,5.1338325,-0.13393363,8.173079,-0.42889062,-0.6098482,6.330606,3.1825457,3.7287211,7.019876,-0.034579657,-1.6199368,6.0056705,0.6112195,-0.9436328,-0.014890569,0.50419,4.0157213,-0.44433677,-0.0034383489,-1.5268005,0.11661864,-0.12822084,2.7985108,0.047089893,-0.33528453,0.1162505,-0.30734417,-0.019543214,5.1220903
t63,-2.3948371,2.7825289,5.1349673,-0.055385128,-0.14851172,-0.19119193,0.49713612,12.147644,0.009074446,3.372735,4.0388765,-1.0803143,6.4188514,5.4667144,-0.15413322,8.09251,-0.49029362,-0.6017463,6.70389,3.17991,3.86736,6.8688383,-0.03608575,-1.6939714,6.4009933,0.6237653,-0.9862155,-0.011153122,0.5113233,4.0668135,-0.4790331,-0.0032226122,-1.5887852,0.121483386,-0.13050237,2.9684072,0.044443224,-0.34453705,0.06863949,-0.29643738,-0.021029197,5.265401
t53,-2.1009958,2.797126,4.287306,-0.028067054,-0.10077182,-0.16629273,0.4422265,10.1082115,-0.0130070625,2.548181,2.8114223,-1.0084621,5.5985074,5.1336117,-0.15215631,6.1235876,-0.523234,-0.45629767,5.801897,2.225705,3.737078,4.7669153,-0.026991002,-1.4644614,5.9557605,0.52423096,-0.89236563,-0.0069961697,0.41785914,3.096269,-0.44112042,-0.0041388446,-1.351865,0.10367257,-0.10520319,2.9686003,0.03567199,-0.28552207,-0.04649839,-0.18960088,-0.019041296,4.6069584
t54,-2.4131954,2.9191785,4.774798,-0.03180563,-0.09652735,-0.20347053,0.52072275,11.497265,-0.039662667,2.725254,3.4169285,-1.1794038,6.500274,5.974163,-0.20647159,6.6259394,-0.6260826,-0.48007652,6.947364,2.493344,4.020848,5.1529655,-0.03289155,-1.7252101,6.9987335,0.578701,-1.0195001,-0.005231329,0.46205905,3.46788,-0.5203178,-0.0032686014,-1.5713183,0.1195266,-0.11818623,3.30287,0.031284817,-0.32592222,-0.060470533,-0.20538566,-0.023019876,5.2661834
t52,-2.0593426,2.6724865,4.313633,-0.029849859,-0.09955454,-0.16435091,0.44053432,9.989459,-0.014534987,2.5706673,2.894992,-1.0140909,5.537922,5.051066,-0.15825374,6.0551214,-0.5222542,-0.463865,5.7739773,2.2189183,3.7561045,4.7770166,-0.026999736,-1.460688,5.773534,0.5233659,-0.89310545,-0.010281111,0.41135442,2.9847038,-0.4405512,-0.0036593387,-1.3430281,0.100869276,-0.104482904,2.8074982,0.035596043,-0.28543773,-0.03356623,-0.20243855,-0.018682327,4.554562
t49,-2.6115537,2.7644055,5.144345,-0.02657942,-0.08338307,-0.23768386,0.58492607,12.405105,-0.05432186,2.754631,3.7667992,-1.3316298,7.2972026,6.636088,-0.26903912,6.5323052,-0.7242931,-0.44383433,7.798623,2.428268,4.3449516,4.927787,-0.03611284,-1.9322947,7.8726497,0.61108893,-1.106007,-0.004409716,0.48125723,3.587744,-0.5940391,-0.003700093,-1.7162176,0.13240792,-0.12604757,3.606199,0.023747444,-0.34824714,-0.09259923,-0.19942272,-0.026892638,5.6962223
t48,-3.055386,2.5336955,5.935022,-0.014455139,-0.06595941,-0.3063263,0.71650624,14.215955,-0.07283341,3.0354512,4.5841565,-1.6241745,9.130309,8.144222,-0.39581198,6.668732,-0.9680219,-0.35607558,9.435452,2.4152853,4.924432,4.5162163,-0.03594567,-2.3779297,10.037305,0.6856051,-1.2573826,-0.0011168637,0.53196543,4.2313933,-0.7338664,-0.0044296915,-2.0135512,0.15839557,-0.1437803,4.2242036,0.00973032,-0.4081574,-0.16461273,-0.17235838,-0.033192378,6.521993
t60,-2.6645303,2.20041,5.180994,-0.004743074,-0.015635025,-0.28741446,0.6043209,11.6839285,-0.02354711,3.6272302,5.166049,-1.4081459,7.527569,7.936789,-0.37484255,5.9528985,-0.93485016,-0.10820741,7.2858534,0.81383675,4.353955,3.1676607,0.21951336,-2.1308038,10.107898,0.6331769,-1.0873011,-0.037749454,0.5121069,4.2777224,-0.58067024,-0.007819664,-1.6892627,0.14168842,-0.119646885,4.1702123,1.0694532,-0.39040756,-0.18870033,-0.105085105,-0.030957034,6.7519608
t312,15.895243,-0.005951775,-0.06871291,-0.16501236,9.936452,-0.2562652,0.14823993,-0.11519052,1.0596355,3.3553832,11.364382,3.8714404,-0.29628086,8.049078,-0.03754148,-0.20419626,7.294342,11.780516,-0.21524271,-0.44295168,0.21681857,-0.039596476,-0.0009626329,-0.58676445,0.034325253,0.1280013,-0.9392307,-0.11663186,0.26068017,6.108929,-0.351536,-0.04719779,-0.40952846,3.0968297,6.664205,4.240135,8.770437,-0.14207548,-0.93260485,-0.052566987,-0.040795878,16.526829
t411,15.885823,-0.0064508803,-0.06925814,-0.16529995,9.94045,-0.25732768,0.14919683,-0.11369602,1.0233126,3.3496127,11.370246,3.8558583,-0.2937477,8.067942,-0.037431113,-0.2044945,7.2379766,11.80906,-0.2150769,-0.44453317,0.15185793,-0.039522734,-0.00096924655,-0.5893137,0.07589167,0.12803154,-0.94400066,-0.116820715,0.26182374,6.112779,-0.3492871,-0.046975274,-0.4137875,3.1055686,6.6472855,4.224843,8.81011,-0.14241818,-0.93073475,-0.04880657,-0.040859994,16.54605
t412,15.884594,-0.006423364,-0.06925931,-0.16533704,9.939902,-0.25727335,0.14919521,-0.11363431,1.0251068,3.348965,11.367792,3.8549666,-0.29389626,8.0685215,-0.037404817,-0.20451066,7.237868,11.808059,-0.21507359,-0.44438565,0.15158802,-0.039536215,-0.00097588834,-0.5892293,0.076323204,0.12811436,-0.9438833,-0.11682217,0.2618097,6.113305,-0.3493426,-0.046969105,-0.4139817,3.1040876,6.646976,4.2257257,8.809711,-0.14239892,-0.9307024,-0.048881542,-0.040854655,16.546816
t350,15.910917,-0.00649889,-0.06945873,-0.16429302,9.954348,-0.25746608,0.14901912,-0.113832176,1.0414819,3.3724782,11.366364,3.8644347,-0.29403627,8.073086,-0.03638267,-0.20348608,7.2371087,11.795483,-0.21585202,-0.4460594,0.14486028,-0.039507102,-0.00081931317,-0.59084666,0.07297406,0.1280388,-0.94316775,-0.11681855,0.26152554,6.0955462,-0.34807622,-0.04723347,-0.4122739,3.0877473,6.649915,4.2123303,8.805617,-0.14266609,-0.93234575,-0.04914593,-0.04112315,16.53849
t290,12.580732,-0.006263256,-0.04726163,-0.16978468,8.681066,-0.2670286,0.2163735,-0.08353623,0.42140567,3.297531,11.522952,3.1588962,-0.2155731,8.454284,-0.10406497,-0.18264511,5.6937866,11.917927,-0.2010902,-0.49195662,0.4085441,-0.035910424,1.164381,-0.77779615,1.9717835,0.18657051,-0.9316411,-0.11524163,0.30190757,6.3656454,-0.32633758,-0.038406152,-0.5160696,2.4781153,4.917443,4.3578053,9.441011,-0.18323064,-0.8294474,-0.036870655,-0.036198612,16.202486
t246,8.906115,-0.006750364,-0.02488939,-0.17450753,7.2634544,-0.2772067,0.29392436,-0.048717067,-0.017957455,3.226078,11.626119,2.3300638,-0.12984918,8.885885,-0.17625555,-0.15822373,3.9352329,12.002022,-0.18438831,-0.54577816,0.6520252,-0.031831257,2.5406637,-0.98656404,4.089772,0.2505304,-0.91699517,-0.113853574,0.34231102,6.6052046,-0.2981583,-0.028812643,-0.62638235,1.7894413,3.0143306,4.4865823,10.077768,-0.22929674,-0.7132951,-0.023672398,-0.03108798,15.765415
t215,4.5442233,-0.009324727,0.000748205,-0.18250266,5.7205224,-0.29805806,0.3888315,-0.0045475424,-0.07980898,3.0615618,11.888344,1.2821751,-0.025335303,9.533238,-0.25680512,-0.13162187,1.958517,12.174812,-0.16118217,-0.6001425,0.80878234,-0.02626329,4.0485697,-1.2363219,6.6728463,0.33646324,-0.92037433,-0.11441926,0.39459637,6.92747,-0.27902544,-0.018070996,-0.77255803,0.87349236,0.7523434,4.6807146,10.976537,-0.28542197,-0.5863309,-0.0018313465,-0.024905508,15.342568
t336,14.882293,-0.0061025936,-0.06373066,-0.16971317,9.509303,-0.25762212,0.18457015,-0.10543484,0.71455556,3.2847424,11.569505,3.6780186,-0.26631078,8.254394,-0.05992952,-0.20277701,6.770276,12.127249,-0.2231774,-0.4614735,0.16521809,-0.040378705,0.41789687,-0.6746838,0.6968277,0.14744224,-0.9510681,-0.11777423,0.2777781,6.4119315,-0.3505146,-0.042716417,-0.4246727,2.8761008,6.1374164,4.3384233,9.385871,-0.15292211,-0.9036122,-0.056273706,-0.039294433,16.716413
t337,14.654357,-0.0061997334,-0.06228853,-0.16956647,9.418513,-0.258204,0.18935321,-0.10312293,0.6676559,3.284523,11.581064,3.644489,-0.26080242,8.279456,-0.06488617,-0.20172198,6.6576185,12.129203,-0.22218391,-0.4658437,0.19329074,-0.0400707,0.5079988,-0.6873232,0.8281323,0.15174407,-0.9508223,-0.11754644,0.28049713,6.4311476,-0.34934738,-0.042010497,-0.43335363,2.8428211,6.016019,4.3502054,9.436777,-0.15630835,-0.89528835,-0.05357958,-0.038910158,16.6787
t296,15.832252,-0.0044802763,-0.06786318,-0.16647562,9.907007,-0.25344142,0.16093457,-0.11330808,0.83240604,3.230722,11.535743,3.9505088,-0.29169714,8.136978,-0.03609423,-0.21120554,7.2739615,12.191007,-0.2273841,-0.43528515,0.020743392,-0.042066917,-0.0004302693,-0.6142328,0.13878596,0.12648118,-0.9643091,-0.11619377,0.26578152,6.2906027,-0.34723186,-0.045852073,-0.40005338,3.0748506,6.702342,4.369159,9.285024,-0.13879837,-0.9346118,-0.06619209,-0.04075886,16.857283
t332,15.8014345,-0.004314803,-0.06916532,-0.16859919,9.885646,-0.25495452,0.16295598,-0.11419755,0.82856053,3.2451265,11.568677,3.9660397,-0.29310584,8.130546,-0.040579084,-0.21344931,7.3327756,12.21126,-0.22709703,-0.43650997,0.048645385,-0.042311553,-0.00048792126,-0.61452866,0.121217534,0.12893319,-0.96393096,-0.11584858,0.2659038,6.334221,-0.3481677,-0.045840215,-0.39748523,3.1057022,6.706895,4.3756733,9.309918,-0.13773459,-0.9297393,-0.068495125,-0.04040005,16.861734
t333,15.79181,-0.004770916,-0.06925929,-0.16865967,9.901578,-0.25522712,0.16358338,-0.1133905,0.833664,3.2612307,11.565486,3.982934,-0.29081848,8.137758,-0.04116948,-0.21273568,7.3092785,12.2101755,-0.22700265,-0.43953365,0.022234205,-0.042030986,-0.00027870698,-0.6143902,0.128693,0.1288281,-0.96475434,-0.11590636,0.2654614,6.3383656,-0.3483874,-0.045798592,-0.39871037,3.0810268,6.681437,4.3848877,9.307069,-0.1383217,-0.9322104,-0.068768494,-0.04036739,16.862871
