,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
t362,12.6478405,11.970181,3.3468347,7.1848483,7.427154,4.7220974,4.203893,6.1076975,3.6978226,5.9377446,5.0350485,4.095157,5.9188857,3.2232583,2.9350712,4.0939207,7.1271996,2.6051064,4.988378,4.2955027,5.590837,5.1638894,5.3184276,5.0328074,4.9158583,4.557956,6.0539203,4.727157,3.2435207,4.6121216,4.8273215,5.9635434,4.7119966,4.446567,6.5246325,6.4597707,3.9805822,4.451048,5.140929,5.5767097,6.917714,3.867019
t363,12.737305,12.058227,3.2843804,7.1467586,7.9541645,4.8084936,4.2559137,5.968783,3.6816044,6.011569,5.1020236,4.1562243,5.969307,3.248858,2.915277,4.185252,7.1488166,2.6367075,4.9332743,4.257041,5.5174103,5.2238674,5.321068,4.958753,4.960838,4.574285,6.1132326,4.781778,3.180109,4.6315427,4.816132,5.974436,4.725655,4.4268327,6.443693,6.434037,3.9065335,4.4788427,5.1798797,5.5926065,6.9876575,3.8932815
t326,12.675644,11.9847555,3.336899,7.1621614,7.3742743,4.7190776,4.213245,6.120177,3.718086,5.9339466,5.0418744,4.0944037,5.9383225,3.2486053,2.955444,4.1076374,7.1298323,2.583008,4.9588065,4.2750945,5.5683455,5.190466,5.32884,5.0120854,4.9376373,4.578783,6.071755,4.7419205,3.2193348,4.637091,4.8523254,5.963604,4.733911,4.454436,6.5293803,6.4530525,3.9556427,4.4730196,5.158621,5.5705786,6.935095,3.870878
t328,12.489068,11.905655,3.3812075,7.1587,7.1535134,4.774623,4.126344,6.1124134,3.5829878,5.944157,5.0303807,4.1932826,5.9578185,3.2105289,2.9590447,4.02898,7.128939,2.6114604,4.9949327,4.3501797,5.629731,5.132504,5.368477,5.0995774,4.8694086,4.52631,6.046379,4.7476854,3.3073094,4.594875,4.844389,5.933918,4.6673775,4.420323,6.4587803,6.5278535,4.03414,4.4753504,5.196592,5.562577,6.904633,3.7817042
t329,12.640432,11.952993,3.3552535,7.20384,7.382142,4.687804,4.2021646,6.141386,3.7185006,5.921587,5.017653,4.060343,5.8955164,3.2145653,2.9326534,4.081025,7.124886,2.5986896,5.00453,4.2968073,5.6057143,5.150194,5.3060637,5.0420356,4.912502,4.5586944,6.0350986,4.7077518,3.251631,4.6088867,4.822621,5.966142,4.713784,4.4557548,6.5603814,6.453347,3.9924264,4.4364576,5.117395,5.576264,6.898953,3.8752892
t121,10.615087,10.15143,4.1721635,6.1738267,4.8820205,4.566558,3.6239402,6.7099543,2.9145527,5.482439,5.0805163,4.234619,5.5578494,3.5236154,3.3603208,4.1563797,6.387415,2.8019867,5.79306,4.1075354,5.34629,5.3079386,5.6462207,4.8757977,4.748065,4.3634076,6.1740575,4.753671,3.2386222,4.6599717,4.9622464,5.8820734,4.8207946,4.4139657,6.5849094,6.6734176,4.0361524,4.3993974,5.3542557,5.170734,7.033591,3.633938
t210,11.243726,10.7564535,3.802782,6.555774,5.4820395,4.516624,3.8032146,6.54492,3.2583,5.6134906,5.0388913,4.0762115,5.677445,3.4994466,3.2730317,4.054513,6.5751185,2.628003,5.629933,4.238641,5.4513874,5.2622323,5.4891124,4.9381366,4.834592,4.4704022,6.1436906,4.776484,3.1366029,4.5962667,4.964066,5.929687,4.7689934,4.444638,6.6673436,6.549375,4.042812,4.454225,5.2425146,5.252054,6.969051,3.7665832
t229,11.36825,10.843231,3.734694,6.629618,5.604613,4.4965763,3.8585184,6.522316,3.3514688,5.636192,5.0319004,4.017219,5.6873045,3.494884,3.2559128,4.049709,6.598143,2.601183,5.614993,4.2512546,5.466498,5.2641277,5.452793,4.932253,4.855398,4.49401,6.1359973,4.7720985,3.108542,4.586977,4.9551563,5.943059,4.768733,4.453782,6.7019615,6.509902,4.0386586,4.4519076,5.2077203,5.270691,6.9613724,3.808531
t283,11.51603,10.929636,3.654934,6.7195377,5.74553,4.449762,3.9451182,6.510622,3.4871886,5.653849,5.025959,3.9089932,5.6815023,3.5008547,3.2407277,4.060264,6.6093497,2.5686939,5.619892,4.2509713,5.4732046,5.282719,5.4002385,4.9028645,4.889844,4.532255,6.1283555,4.7615566,3.056367,4.575407,4.940862,5.9658427,4.7774568,4.4702992,6.7739096,6.444664,4.0236278,4.438398,5.1491404,5.290518,6.956997,3.8815937
t284,11.62803,11.015533,3.5880244,6.8001924,5.860331,4.416116,4.016545,6.495784,3.585153,5.6604114,5.0283647,3.8271778,5.681515,3.510041,3.232648,4.0764065,6.6320777,2.5390823,5.6045446,4.2461853,5.474618,5.3077235,5.3591166,4.87233,4.9265366,4.5752454,6.120513,4.7552466,3.0200214,4.5571456,4.933188,5.9843817,4.7757325,4.476457,6.8322625,6.390713,4.0045514,4.424926,5.101592,5.310188,6.957359,3.9442694
t355,11.600682,10.985248,3.606593,6.770868,5.8323197,4.4266896,3.9889333,6.5020804,3.5578263,5.6860933,5.0073857,3.8570328,5.6766157,3.4730735,3.208525,4.050234,6.6325207,2.557785,5.6117234,4.260024,5.4986634,5.2609315,5.3645825,4.9120836,4.895549,4.532359,6.109957,4.7415223,3.0446482,4.583217,4.9208326,5.9751463,4.789411,4.4878883,6.803071,6.4136357,4.0292473,4.4303894,5.1121845,5.31139,6.9373946,3.9125009
t356,11.589013,10.976689,3.6145647,6.763688,5.8195934,4.42879,3.9834673,6.504265,3.548443,5.6763144,5.013316,3.8629673,5.677242,3.4839144,3.2184498,4.055371,6.6254654,2.5575974,5.615404,4.256395,5.490175,5.2715764,5.3708496,4.9049067,4.897922,4.5376277,6.1155252,4.7472796,3.042492,4.578934,4.9263463,5.974666,4.786332,4.4836774,6.801832,6.416507,4.0252557,4.431425,5.118021,5.3061595,6.9438705,3.9106448
t256,11.59691,10.993423,3.617248,6.778453,5.8289204,4.429724,3.996242,6.500308,3.5583415,5.6326475,5.04591,3.8480546,5.685995,3.5382173,3.2605243,4.0893593,6.613347,2.5429943,5.611653,4.236961,5.4510508,5.334099,5.3825917,4.856409,4.9288993,4.584588,6.1367397,4.7725286,3.0206964,4.546452,4.9495406,5.9802895,4.7652707,4.462183,6.819069,6.4066586,3.9952204,4.4293985,5.124942,5.2952285,6.976093,3.9303272
t257,11.449609,10.885182,3.6954665,6.674262,5.6812177,4.4712033,3.9020019,6.518249,3.4267554,5.645493,5.028185,3.9588525,5.683235,3.49968,3.2495348,4.0539517,6.598487,2.5845582,5.6239753,4.251822,5.4692187,5.2736764,5.426567,4.9172125,4.8715363,4.5120397,6.133995,4.767769,3.0791404,4.5821824,4.948303,5.954697,4.7748995,4.463412,6.739294,6.476925,4.0319777,4.446245,5.1788106,5.278397,6.95954,3.8451939
t244,11.431214,10.876346,3.7004454,6.6664963,5.662427,4.4747086,3.8963318,6.5184503,3.4123232,5.643656,5.029257,3.968104,5.684033,3.4996479,3.250735,4.054134,6.598726,2.586669,5.6222315,4.2513266,5.4683223,5.2733164,5.430054,4.918431,4.869995,4.510434,6.134413,4.7685375,3.08281,4.582274,4.9493456,5.9533033,4.773642,4.461765,6.734728,6.4810486,4.032253,4.446722,5.1825137,5.277637,6.960267,3.8408287
t138,10.679259,10.239169,4.1479936,6.2052016,4.948197,4.57263,3.6246667,6.692791,2.9299285,5.4912996,5.0789986,4.238356,5.5735927,3.5205328,3.3551407,4.1437964,6.4073195,2.7884808,5.77003,4.121086,5.3558292,5.300704,5.641954,4.8873844,4.752037,4.36928,6.1720695,4.7592993,3.2417216,4.6534567,4.966568,5.8815317,4.810663,4.411893,6.577073,6.674679,4.0391455,4.40844,5.3556046,5.176117,7.028474,3.6328545
t156,10.811169,10.387366,4.08753,6.273832,5.078421,4.5711894,3.6416988,6.661845,2.975714,5.5115914,5.072983,4.2263575,5.5996604,3.5169573,3.3421788,4.121706,6.4432173,2.7586355,5.73446,4.1466312,5.3740106,5.289449,5.6217227,4.9048014,4.7639785,4.3854785,6.1683226,4.7673836,3.232012,4.6413336,4.9718237,5.8862734,4.796585,4.4140477,6.579836,6.6637826,4.0421433,4.422751,5.3454995,5.1875615,7.016686,3.6449416
t160,10.798065,10.370338,4.103909,6.2572293,5.065328,4.5792055,3.6296587,6.6695533,2.9591937,5.503752,5.0765486,4.241505,5.5953984,3.5187137,3.3491075,4.1251483,6.435589,2.7666621,5.7390842,4.1413317,5.3685374,5.291527,5.633239,4.9035506,4.759147,4.3789406,6.170334,4.76885,3.2417526,4.643101,4.9739656,5.8824525,4.7962074,4.409652,6.5670843,6.6737556,4.042204,4.4231033,5.35648,5.1823716,7.0208364,3.6342368
t161,10.897273,10.477778,4.023071,6.3389893,5.1637783,4.567824,3.667338,6.6302304,3.0303717,5.534568,5.0661993,4.206531,5.624353,3.5111246,3.3268015,4.101105,6.479872,2.7289548,5.700483,4.1717944,5.3935647,5.2788568,5.5975637,4.920321,4.7773457,4.4025335,6.1627316,4.7729025,3.2190542,4.6297345,4.9739146,5.8928313,4.784536,4.41721,6.5871096,6.647227,4.0445824,4.4346585,5.3304405,5.2017956,7.004685,3.6622357
t193,11.156396,10.718175,3.8717983,6.496094,5.414891,4.560558,3.7296605,6.551216,3.1555157,5.5960803,5.0465775,4.1569195,5.6859083,3.492968,3.2858462,4.0471597,6.5812497,2.6536252,5.613406,4.2376766,5.446411,5.2472496,5.535221,4.965564,4.8085613,4.4427333,6.146928,4.7862234,3.1882339,4.6020646,4.979042,5.909046,4.755373,4.426544,6.6077495,6.6077065,4.0533614,4.465963,5.2937407,5.238171,6.9719586,3.7040968
t194,11.004204,10.594982,3.9612892,6.408833,5.271624,4.570757,3.6875505,6.590336,3.0775402,5.560872,5.059599,4.19455,5.657978,3.502944,3.3107069,4.0742087,6.531055,2.6952944,5.652616,4.2040725,5.417567,5.262945,5.5757785,4.945731,4.789659,4.4190884,6.156276,4.782987,3.2113514,4.6151648,4.9804635,5.8972,4.76604,4.41669,6.5881023,6.63612,4.0496225,4.4528265,5.320547,5.2167177,6.9905243,3.6740985
t182,11.010838,10.58252,3.948826,6.4073286,5.2652073,4.549565,3.7064042,6.6006083,3.0957193,5.5615306,5.055974,4.170341,5.6445465,3.5106199,3.3097832,4.0808063,6.513799,2.6908216,5.674827,4.198381,5.413388,5.271261,5.5610795,4.9302335,4.7959924,4.4255557,6.1584873,4.777603,3.1892557,4.6175256,4.974192,5.9050612,4.7777987,4.4272914,6.6115947,6.6177406,4.045288,4.4457526,5.3036504,5.2161684,6.9913025,3.6942072
t192,11.007344,10.571726,3.9450784,6.3939962,5.2592435,4.5336256,3.7184355,6.6189837,3.1023564,5.557165,5.053117,4.156273,5.6239514,3.5164466,3.3091054,4.093218,6.4889154,2.6972399,5.7008643,4.184867,5.404818,5.2816644,5.5505543,4.9101853,4.798585,4.427522,6.160366,4.767177,3.1735895,4.6246395,4.9641957,5.912181,4.794012,4.4384356,6.6269746,6.603909,4.039722,4.4325624,5.2899957,5.2147284,6.993716,3.7075782
t203,11.258528,10.772729,3.7980597,6.5632663,5.5001097,4.5193543,3.803304,6.540521,3.2611918,5.616979,5.037734,4.078245,5.681466,3.496046,3.2701042,4.0509496,6.5831394,2.6258328,5.62184,4.242325,5.4552417,5.2585363,5.4879427,4.943248,4.8344765,4.470714,6.1419263,4.7767777,3.139817,4.595514,4.964311,5.929198,4.766629,4.4442196,6.6641507,6.550748,4.0443316,4.4560704,5.2430487,5.2545376,6.966734,3.7648695
t204,11.107429,10.649303,3.8770313,6.472375,5.34607,4.5250525,3.756641,6.582123,3.1738224,5.583037,5.047649,4.1215887,5.6524506,3.511407,3.2953532,4.0709276,6.531787,2.661038,5.6659646,4.2133856,5.4263077,5.2707415,5.5233645,4.928517,4.8157845,4.447285,6.154366,4.7765594,3.1539667,4.6091256,4.969126,5.920095,4.778864,4.4399767,6.6448216,6.579576,4.0412664,4.4485307,5.26975,5.2284226,6.981376,3.7345712
t82,10.0546465,9.379512,4.4700403,5.8214045,4.3169174,4.56385,3.6018121,6.8787975,2.7301297,5.386712,5.095197,4.257488,5.4283476,3.5466719,3.4222748,4.291918,6.22915,2.9552522,5.9869885,3.9954727,5.248406,5.395077,5.7082367,4.775451,4.6895437,4.299394,6.1943526,4.714761,3.252795,4.709598,4.9355135,5.8822002,4.895565,4.388164,6.5817504,6.7030134,4.0040555,4.324734,5.4028134,5.130164,7.0964,3.591728
t95,10.241937,9.646345,4.373613,5.9344144,4.5040736,4.577947,3.6166973,6.803657,2.806039,5.432577,5.09735,4.2461243,5.47497,3.5329013,3.4006472,4.2356133,6.2963243,2.889269,5.902645,4.0399218,5.2910194,5.3606305,5.692318,4.8134685,4.7166643,4.3197947,6.1800876,4.729899,3.2548664,4.688327,4.9419904,5.880548,4.8665376,4.3941007,6.5698805,6.6870513,4.0214477,4.356223,5.3831153,5.147907,7.077765,3.6106327
t112,10.292424,9.713816,4.345392,5.967278,4.5545855,4.575277,3.6147187,6.7905164,2.8192308,5.4380956,5.095101,4.2461224,5.4880342,3.5331168,3.3955173,4.222436,6.306729,2.8753684,5.888325,4.0495515,5.298693,5.3519716,5.6865134,4.823248,4.7213345,4.3266983,6.1805253,4.7343473,3.2530422,4.6840587,4.9463577,5.879874,4.8584847,4.397926,6.57165,6.6871586,4.02369,4.3636565,5.380028,5.149934,7.0707026,3.6129985
t113,11.111173,10.666544,3.8811224,6.474036,5.356957,4.539548,3.7406242,6.572539,3.1570697,5.585383,5.048159,4.1415415,5.66448,3.5064538,3.2942533,4.062058,6.5478897,2.659791,5.6475525,4.2217712,5.4318547,5.2621365,5.5313544,4.9429955,4.811387,4.4437394,6.153076,4.781736,3.168281,4.6068354,4.97477,5.9147677,4.769616,4.4339886,6.627579,6.593933,4.045989,4.4563,5.2823663,5.2294073,6.9786963,3.7193115
t62,9.38101,8.340178,4.7516627,5.508321,3.6849947,4.618169,3.6275413,7.0676904,2.544026,5.3234067,5.1305857,4.2293925,5.2152963,3.5182068,3.5100746,4.4136486,6.1117644,3.1206906,6.1527114,3.7994196,5.1636753,5.453063,5.826102,4.673237,4.6285257,4.1682105,6.206954,4.6735997,3.3116634,4.7662034,4.8476157,5.9057484,5.0229244,4.4067645,6.5928435,6.6995273,3.9825835,4.2195573,5.4277296,5.053191,7.190297,3.5598407
t66,9.3339615,8.373488,4.939264,5.2377076,3.5094702,4.411112,3.523526,7.12616,2.5188327,5.2250934,5.0224648,4.290831,5.399292,3.617928,3.3968976,4.5643644,6.0288,3.2386804,6.295248,3.9495225,5.0386977,5.5511284,5.615598,4.6976047,4.5444202,4.3437777,6.2675223,4.6664047,3.110922,4.760204,5.0137453,5.957127,4.958454,4.344186,6.683066,6.7620006,3.9041975,4.217064,5.4260907,5.1072907,7.101676,3.5365155
t75,9.4599695,8.488429,4.7774076,5.447871,3.6987875,4.5148306,3.5848317,7.069485,2.561499,5.2964087,5.087285,4.256457,5.317594,3.5589511,3.455933,4.4544587,6.0953784,3.1359549,6.189601,3.891108,5.1457214,5.491898,5.7234178,4.6870103,4.6080165,4.2488,6.2162957,4.6627936,3.2290952,4.7684855,4.9202533,5.906906,4.982133,4.3659,6.6227064,6.711223,3.964068,4.227957,5.426082,5.1008945,7.144313,3.5592306
t76,9.465381,8.507481,4.799513,5.416986,3.6797059,4.497979,3.5716453,7.061213,2.563004,5.2856293,5.065599,4.261797,5.339637,3.5566282,3.454958,4.4586167,6.099564,3.1498554,6.202499,3.9038453,5.1488895,5.490948,5.7001967,4.6975775,4.587594,4.2671733,6.228362,4.6744046,3.208019,4.7605104,4.9352827,5.9258275,4.98816,4.362209,6.6322155,6.7164216,3.9581954,4.2359076,5.441728,5.0993514,7.1492085,3.5427094
t74,9.362419,8.37521,4.8944044,5.301359,3.562836,4.462688,3.554795,7.108353,2.5293932,5.2566566,5.048658,4.2777185,5.35879,3.5880575,3.427766,4.519213,6.048326,3.1990197,6.2522936,3.9143643,5.082655,5.525739,5.6625724,4.68994,4.56622,4.3043156,6.244882,4.6630836,3.1565633,4.766755,4.968565,5.942567,4.975417,4.355218,6.65379,6.7371335,3.932391,4.216351,5.4251165,5.101641,7.128568,3.545129
t86,9.397721,8.44212,4.8521957,5.313447,3.5798035,4.4754534,3.554108,7.081588,2.5383224,5.265087,5.0347304,4.259653,5.3538136,3.5642927,3.4450197,4.482376,6.0825677,3.1831064,6.234285,3.909997,5.1246204,5.501248,5.675116,4.700056,4.5533085,4.288566,6.246724,4.68008,3.177818,4.7550673,4.9502635,5.9531913,4.993989,4.3663974,6.6488996,6.7297244,3.942338,4.232171,5.4507623,5.0876184,7.14986,3.5292418
t90,9.486376,8.553799,4.8060575,5.3870664,3.6752112,4.4535565,3.562177,7.068774,2.5736623,5.275045,5.063941,4.2808914,5.3846526,3.5899389,3.41718,4.4822164,6.079307,3.1482372,6.215666,3.9524257,5.1268363,5.514684,5.6567183,4.6937985,4.594195,4.308432,6.224337,4.6564174,3.167402,4.768024,4.9705434,5.9079924,4.9551573,4.338654,6.64023,6.72026,3.9522507,4.2344046,5.4267387,5.1334486,7.117017,3.5609014
t91,9.423411,8.468732,4.8497915,5.348352,3.6157625,4.4667788,3.5706613,7.102584,2.5344577,5.281135,5.072701,4.2593265,5.3703413,3.5838459,3.425094,4.4975023,6.058351,3.1717582,6.2256246,3.9238465,5.103353,5.5264387,5.6613803,4.678702,4.592957,4.305954,6.221932,4.646934,3.1638055,4.7800074,4.967332,5.914084,4.972177,4.3578734,6.6354995,6.717972,3.9508138,4.209841,5.4144864,5.1075373,7.134877,3.56766
t84,9.469756,8.497888,4.7715335,5.4579024,3.7083404,4.514567,3.593628,7.075195,2.5629106,5.3050475,5.107012,4.2560616,5.3176923,3.564914,3.4513707,4.4575806,6.088877,3.127176,6.183091,3.8930402,5.1419563,5.500246,5.724683,4.6774664,4.6282754,4.2482686,6.2040396,4.648822,3.2317102,4.7790937,4.9212656,5.887397,4.9734836,4.36206,6.61538,6.704991,3.969226,4.219334,5.410565,5.1100874,7.137813,3.5764787
t72,9.373369,8.409759,4.8349695,5.377243,3.612473,4.4964833,3.580589,7.127801,2.515437,5.2844877,5.09931,4.2452126,5.3358083,3.5955694,3.417085,4.499562,6.041015,3.1686802,6.218522,3.90501,5.0768666,5.5268,5.695261,4.6661806,4.613508,4.2878504,6.2193336,4.6383395,3.1829891,4.7823634,4.950889,5.898428,4.96321,4.377799,6.6311097,6.724656,3.9474263,4.1993966,5.396718,5.0916896,7.1270394,3.5826008
t73,9.445233,8.44926,4.7605476,5.4745274,3.7064629,4.5533257,3.5975857,7.065682,2.5551538,5.308183,5.0978384,4.2426195,5.2803707,3.5413256,3.4779036,4.4346514,6.1060147,3.128169,6.172384,3.8574579,5.1573706,5.4749403,5.761694,4.6848807,4.6131787,4.2176948,6.213922,4.670238,3.262392,4.765617,4.8916836,5.909375,4.997688,4.3845105,6.611913,6.707791,3.9709396,4.2273664,5.429178,5.0793104,7.162218,3.5558212
t68,9.347004,8.389303,4.9282336,5.2576637,3.528896,4.43926,3.549453,7.1540923,2.4919214,5.2544966,5.0590653,4.2590656,5.390629,3.6271255,3.3866866,4.5571375,6.0030036,3.2208443,6.2700963,3.9440134,5.0293975,5.564997,5.630007,4.6662245,4.579714,4.346107,6.238597,4.633796,3.1148422,4.786445,5.0072093,5.922988,4.9474573,4.3685884,6.6558056,6.746592,3.9213502,4.188303,5.3917537,5.0955844,7.108529,3.5742466
t81,9.353553,8.411482,4.9256325,5.251525,3.529179,4.4299636,3.5482187,7.147015,2.5008128,5.252773,5.052714,4.26591,5.3996463,3.6242661,3.3873675,4.5551424,6.008126,3.21856,6.2716084,3.9492702,5.0354466,5.5625434,5.621197,4.6715083,4.575069,4.350887,6.239452,4.637424,3.1087644,4.784117,5.00888,5.9262133,4.9494543,4.3585095,6.657812,6.7436733,3.922613,4.1934214,5.397705,5.1050816,7.1083517,3.5684528
t102,9.327434,8.388028,4.9601474,5.205924,3.4863913,4.3924265,3.5203066,7.1650324,2.4947042,5.2254267,5.0407386,4.28335,5.429795,3.6551874,3.3584144,4.6008415,5.9875145,3.2543008,6.3075557,3.9808178,4.9949613,5.5867968,5.5865207,4.678975,4.5663085,4.380914,6.261204,4.6353745,3.0735803,4.776096,5.044616,5.92754,4.9276757,4.3417993,6.685964,6.769246,3.8933957,4.1946816,5.3935122,5.119606,7.0729995,3.5790532
t109,9.335374,8.397367,4.9491243,5.218872,3.4982548,4.3965135,3.5217736,7.144324,2.5062435,5.2252135,5.028337,4.284372,5.41919,3.6347756,3.37769,4.5795393,6.010052,3.2447364,6.3023005,3.966914,5.018893,5.5683694,5.5966597,4.687995,4.552716,4.3653536,6.263046,4.6520143,3.089376,4.769192,5.031379,5.9453506,4.9450426,4.3448915,6.6837516,6.7633038,3.9010248,4.205586,5.4111457,5.11142,7.091052,3.552632
t116,9.348052,8.389712,4.932056,5.2249327,3.4982848,4.370063,3.4776907,7.0930185,2.5497775,5.1793017,4.9639573,4.3234935,5.4149547,3.6170144,3.3993824,4.574255,6.0619354,3.2598627,6.329927,3.9720392,5.051546,5.537858,5.6000805,4.7381215,4.4929795,4.338487,6.310166,4.7086425,3.11233,4.7231984,5.0228267,6.002775,4.957783,4.320383,6.724451,6.7902703,3.875816,4.2556696,5.46692,5.1199074,7.0779395,3.4863281
t119,9.357309,8.426406,4.9424133,5.2171016,3.5026646,4.367867,3.495529,7.107184,2.5318966,5.198769,4.982258,4.309295,5.4408164,3.6328566,3.3771558,4.5818744,6.0468397,3.252408,6.319447,3.9876213,5.032048,5.559442,5.5753365,4.721236,4.5102305,4.3725786,6.2898235,4.6928263,3.079189,4.7432146,5.045082,5.9861627,4.9447837,4.3248043,6.707979,6.776231,3.88718,4.2390866,5.4517546,5.1259146,7.077893,3.5044022
t120,9.39858,8.444681,4.9051876,5.2531114,3.5345953,4.347683,3.4599922,7.0622454,2.58308,5.162266,4.947579,4.3509007,5.44029,3.6082985,3.4028282,4.565879,6.0916057,3.2480974,6.340332,3.9989893,5.0877094,5.523134,5.5825152,4.7613716,4.4763055,4.339602,6.3276367,4.7299247,3.1109822,4.700616,5.023668,6.019904,4.955739,4.2860417,6.7441053,6.7906556,3.8708413,4.2810116,5.4905906,5.1609883,7.058703,3.466828
t47,8.3453,6.4487424,5.029398,5.366527,2.947063,5.054902,3.8596463,7.2923636,2.2467601,5.3933535,5.4765034,4.1225758,4.70738,3.409412,3.6908734,4.453107,5.9652967,3.2392757,6.1323323,3.3331273,4.961076,5.410374,6.2246647,4.5048375,4.7185593,3.8951645,6.1493673,4.618097,3.5220397,4.84162,4.6358223,5.8756366,5.1986866,4.5860777,6.474198,6.6707883,4.0311294,4.0326037,5.3559246,4.837016,7.407288,3.6341581
t93,8.636584,5.9154997,5.733933,4.904033,2.3493662,5.8261194,3.973809,7.707065,1.8061601,5.8976793,5.27299,4.1439266,4.4028745,2.9090703,4.0545864,4.856279,5.875087,3.7090664,6.599514,2.8892794,5.425308,5.858545,6.6772327,4.655839,4.3191433,3.459328,5.858409,4.5593553,3.9797916,5.262677,4.1735415,6.274337,5.733103,4.113743,6.232912,6.4780807,4.2007227,3.8889563,5.5101357,4.9797664,7.9050207,3.4402359
t94,8.616682,5.9338427,5.71719,4.925011,2.3716128,5.7994075,3.9701123,7.696322,1.8215433,5.880791,5.2752757,4.1400666,4.389561,2.9279246,4.037897,4.8394213,5.8785934,3.6978102,6.5835595,2.899779,5.4064617,5.8413277,6.659584,4.6705513,4.3355145,3.4713202,5.8441024,4.5637603,3.962992,5.2461815,4.190815,6.2563715,5.7130733,4.1313863,6.230454,6.471284,4.2127314,3.8822088,5.5175214,4.9744983,7.891403,3.4351158
t98,8.617608,5.9249463,5.7166333,4.9258776,2.3634427,5.8139634,3.9701488,7.6975775,1.8193331,5.8832397,5.27914,4.140192,4.392527,2.9230886,4.03982,4.8413224,5.881167,3.6969962,6.5857377,2.8996031,5.4114814,5.8436065,6.6635885,4.665735,4.3333235,3.470258,5.847294,4.563959,3.966292,5.249181,4.188373,6.258068,5.7188363,4.1282516,6.2355776,6.4746737,4.2085395,3.8850691,5.514638,4.971741,7.8952127,3.4417338
t99,8.584258,5.932836,5.6878843,4.95621,2.3737838,5.8044524,3.9616957,7.6837316,1.8447899,5.8543034,5.2885756,4.1288624,4.359176,2.938864,4.013232,4.8153076,5.897378,3.680096,6.5582395,2.9137087,5.397025,5.8209205,6.645548,4.695064,4.357783,3.4862192,5.809849,4.5748057,3.9463413,5.2288837,4.208277,6.2273936,5.7068334,4.1463842,6.23722,6.461703,4.233005,3.8708203,5.530531,4.953417,7.8828974,3.4390554
t96,8.617154,5.9032135,5.733205,4.9371624,2.339384,5.837983,3.9698963,7.7174697,1.8069292,5.890537,5.268566,4.132644,4.3654604,2.9017622,4.050686,4.8561363,5.8875294,3.7165234,6.597215,2.8798792,5.43317,5.8624144,6.683625,4.692575,4.3176622,3.4510028,5.8187084,4.5666995,3.9854836,5.2681246,4.168491,6.2619176,5.7419314,4.107738,6.2203283,6.4524374,4.2340627,3.8649266,5.5369105,4.9687586,7.9154673,3.4235213
t92,8.606734,5.9567275,5.686798,4.923633,2.4042346,5.7715135,3.96649,7.6704483,1.8411689,5.8667784,5.2933164,4.144517,4.430541,2.9567776,4.0201364,4.817819,5.880462,3.665945,6.56436,2.9295492,5.37813,5.8149934,6.6336017,4.6374326,4.3573933,3.4992244,5.8863873,4.5643697,3.937117,5.2216864,4.219264,6.24385,5.6812696,4.160399,6.255091,6.497525,4.182302,3.9042313,5.493514,4.968722,7.862987,3.4620235
t88,8.584671,5.9646096,5.65384,4.9637547,2.382104,5.7836094,3.940812,7.657122,1.8698889,5.833907,5.297951,4.131159,4.4372535,2.9545984,3.9922125,4.7946544,5.9043355,3.6476378,6.534512,2.951069,5.3830156,5.8031483,6.6261168,4.6410546,4.3803415,3.5222616,5.879114,4.573606,3.9229712,5.2069726,4.224959,6.2139397,5.6962385,4.1618047,6.2815647,6.5102353,4.176559,3.9068413,5.4910183,4.9423256,7.842436,3.4723873
t89,8.641122,5.956898,5.710318,4.947582,2.3840377,5.7850323,3.957832,7.67986,1.8207098,5.883997,5.2836323,4.1570883,4.4367776,2.9403553,4.0377665,4.838638,5.867722,3.6736977,6.587584,2.9282267,5.392072,5.8366356,6.647923,4.6225667,4.339271,3.4959836,5.888779,4.5512643,3.9527524,5.2360344,4.200237,6.267021,5.697157,4.142059,6.2717824,6.516179,4.1623106,3.9242744,5.4740543,4.9777746,7.8632894,3.4770532
t65,8.305178,6.3760524,4.739603,5.5697823,2.7638214,5.190565,3.8764744,7.348089,2.2389224,5.393276,5.3985386,4.158234,4.7347965,3.4027498,3.6872635,4.504593,5.9294624,3.2803416,6.181351,3.3672047,4.970617,5.4619794,6.2228966,4.496786,4.7254825,3.9045193,6.1526976,4.6212697,3.5272262,4.8778095,4.6314917,5.9115314,5.241452,4.554754,6.4703383,6.6707416,4.022371,4.031902,5.379374,4.850743,7.438017,3.6260917
t71,8.278508,6.3354464,4.774211,5.533389,2.7885387,5.179342,3.884521,7.3345733,2.232937,5.3858037,5.447836,4.1365457,4.68933,3.4067838,3.702649,4.4927173,5.927241,3.2729414,6.16773,3.3292375,4.955844,5.4395804,6.2533617,4.48529,4.7279615,3.8868515,6.154485,4.614146,3.533998,4.8648195,4.611673,5.8937554,5.237053,4.5801773,6.4607086,6.6732607,4.0259686,4.019422,5.361466,4.829757,7.42935,3.6280403
