"","t7","t114","t115","t72","t73","t66","t48","t92","t93","t27","t23","t64","t65","t11","t1","t12","t13","t2","t34","t99","t100","t45","t31","t76","t77","t37","t94","t95","t50","t51","t61","t62","t32","t33","t26","t70","t71","t67","t84","t85","t42","t43","t44","t90","t91","t116","t117","t30","t4","t40","t57","t106","t107","t88","t89","t54","t101","t102","t103","t78","t79","t80","t110","t111","t14","t35","t36","t74","t75","t108","t109","t20","t46","t59","t60","t10","t86","t87","t81","t25","t15","t52","t53","t112","t113","t63","t39","t6","t104","t105","t96","t47","t97","t98","t58","t49","t38","t68","t69","t82","t83","t41","t24","t16","t19","t21","t22","t17","t18","t8","t9","t3","t55","t56","t28","t29","t5"
"t105",8.23626064293,9.909035713451,9.909035713451,9.865731924525,9.909035713425,9.909035713425,9.90903571343,9.90903571343,9.90903571343,9.14376836853,9.90903571373,9.90903571333,9.90903571333,9.90903571353,6.87321315394,9.90903571394,9.90903571394,4.22919754374,7.83265894983,7.83265894991,7.83265894991,7.83265894983,7.83265894963,7.83265894983,7.83265894983,7.83265894973,7.83265895083,7.83265895083,7.83265895083,7.83265895083,7.83265895053,7.83265895053,7.8326589506,7.8326589506,7.0886103502,6.22963563926,6.22963563926,6.22963563926,6.22963563916,6.22963563916,6.22963563926,6.22963563926,6.22963563926,6.22963563906,6.22963563906,6.22963563974,6.22963563974,6.22963563936,3.74105168076,5.6813689592,6.1717778411,6.17177784115,6.17177784115,6.17177784075,6.17177784075,6.17177784105,6.17177784103,6.17177784103,6.17177784103,6.17177784102,6.171777841035,6.171777841035,6.17177784104,6.17177784104,6.17177784125,6.171777841,6.171777841,6.1717778405,6.1717778405,6.17177784059,6.17177784059,5.2149660712,5.4616094646,5.2661573465,5.4616094646,3.6491016727,5.46160946489,5.46160946489,5.46160946485,5.46160946465,5.46160946505,5.46160946485,5.46160946485,5.461609464908,5.461609464908,5.46160946495,5.46160946495,4.5197718494,0.09142099948,0,0.2205516354,1.3053207274,1.97670367741,1.97670367741,1.97670367749,1.97670367739,1.97670367739,2.30288853542,2.30288853542,2.30288853542,2.30288853542,2.3028885354,2.5926782596,4.567976984,4.56797698477,3.73440766597,3.33564828427,9.08058362853,8.67035851453,9.08058362853,7.77341077403,9.08058362833,9.08058362893,9.08058362893,9.08058362903,9.08058362903,6.60877668693
"t96",8.23626064293,9.909035713451,9.909035713451,9.865731924525,9.909035713425,9.909035713425,9.90903571343,9.90903571343,9.90903571343,9.14376836853,9.90903571373,9.90903571333,9.90903571333,9.90903571353,6.87321315394,9.90903571394,9.90903571394,4.22919754374,7.83265894983,7.83265894991,7.83265894991,7.83265894983,7.83265894963,7.83265894983,7.83265894983,7.83265894973,7.83265895083,7.83265895083,7.83265895083,7.83265895083,7.83265895053,7.83265895053,7.8326589506,7.8326589506,7.0886103502,6.22963563926,6.22963563926,6.22963563926,6.22963563916,6.22963563916,6.22963563926,6.22963563926,6.22963563926,6.22963563906,6.22963563906,6.22963563974,6.22963563974,6.22963563936,3.74105168076,5.6813689592,6.1717778411,6.17177784115,6.17177784115,6.17177784075,6.17177784075,6.17177784105,6.17177784103,6.17177784103,6.17177784103,6.17177784102,6.171777841035,6.171777841035,6.17177784104,6.17177784104,6.17177784125,6.171777841,6.171777841,6.1717778405,6.1717778405,6.17177784059,6.17177784059,5.2149660712,5.4616094646,5.2661573465,5.4616094646,3.6491016727,5.46160946489,5.46160946489,5.46160946485,5.46160946465,5.46160946505,5.46160946485,5.46160946485,5.461609464908,5.461609464908,5.46160946495,5.46160946495,4.5197718494,0.2205516354,0.2205516354,0,1.3053207274,1.97670367741,1.97670367741,1.97670367749,1.97670367739,1.97670367739,2.30288853542,2.30288853542,2.30288853542,2.30288853542,2.3028885354,2.5926782596,4.567976984,4.56797698477,3.73440766597,3.33564828427,9.08058362853,8.67035851453,9.08058362853,7.77341077403,9.08058362833,9.08058362893,9.08058362893,9.08058362903,9.08058362903,6.60877668693
"t47",8.23626064293,9.909035713451,9.909035713451,9.865731924525,9.909035713425,9.909035713425,9.90903571343,9.90903571343,9.90903571343,9.14376836853,9.90903571373,9.90903571333,9.90903571333,9.90903571353,6.87321315394,9.90903571394,9.90903571394,4.22919754374,7.83265894983,7.83265894991,7.83265894991,7.83265894983,7.83265894963,7.83265894983,7.83265894983,7.83265894973,7.83265895083,7.83265895083,7.83265895083,7.83265895083,7.83265895053,7.83265895053,7.8326589506,7.8326589506,7.0886103502,6.22963563926,6.22963563926,6.22963563926,6.22963563916,6.22963563916,6.22963563926,6.22963563926,6.22963563926,6.22963563906,6.22963563906,6.22963563974,6.22963563974,6.22963563936,3.74105168076,5.6813689592,6.1717778411,6.17177784115,6.17177784115,6.17177784075,6.17177784075,6.17177784105,6.17177784103,6.17177784103,6.17177784103,6.17177784102,6.171777841035,6.171777841035,6.17177784104,6.17177784104,6.17177784125,6.171777841,6.171777841,6.1717778405,6.1717778405,6.17177784059,6.17177784059,5.2149660712,5.4616094646,5.2661573465,5.4616094646,3.6491016727,5.46160946489,5.46160946489,5.46160946485,5.46160946465,5.46160946505,5.46160946485,5.46160946485,5.461609464908,5.461609464908,5.46160946495,5.46160946495,4.5197718494,1.3053207274,1.3053207274,1.3053207274,0,1.97670367741,1.97670367741,1.97670367749,1.97670367739,1.97670367739,2.30288853542,2.30288853542,2.30288853542,2.30288853542,2.3028885354,2.5926782596,4.567976984,4.56797698477,3.73440766597,3.33564828427,9.08058362853,8.67035851453,9.08058362853,7.77341077403,9.08058362833,9.08058362893,9.08058362893,9.08058362903,9.08058362903,6.60877668693
"t97",8.23626064294,9.909035713461,9.909035713461,9.865731924535,9.909035713435,9.909035713435,9.90903571344,9.90903571344,9.90903571344,9.14376836854,9.90903571374,9.90903571334,9.90903571334,9.90903571354,6.87321315395,9.90903571395,9.90903571395,4.22919754375,7.83265894984,7.83265894992,7.83265894992,7.83265894984,7.83265894964,7.83265894984,7.83265894984,7.83265894974,7.83265895084,7.83265895084,7.83265895084,7.83265895084,7.83265895054,7.83265895054,7.83265895061,7.83265895061,7.08861035021,6.22963563927,6.22963563927,6.22963563927,6.22963563917,6.22963563917,6.22963563927,6.22963563927,6.22963563927,6.22963563907,6.22963563907,6.22963563975,6.22963563975,6.22963563937,3.74105168077,5.68136895921,6.17177784111,6.17177784116,6.17177784116,6.17177784076,6.17177784076,6.17177784106,6.17177784104,6.17177784104,6.17177784104,6.17177784103,6.171777841045,6.171777841045,6.17177784105,6.17177784105,6.17177784126,6.17177784101,6.17177784101,6.17177784051,6.17177784051,6.1717778406,6.1717778406,5.21496607121,5.46160946461,5.26615734651,5.46160946461,3.64910167271,5.4616094649,5.4616094649,5.46160946486,5.46160946466,5.46160946506,5.46160946486,5.46160946486,5.461609464918,5.461609464918,5.46160946496,5.46160946496,4.51977184941,1.97670367741,1.97670367741,1.97670367741,1.97670367741,0,0.19922227364,0.94280504952,1.20615172082,1.91309209562,2.30288853543,2.30288853543,2.30288853543,2.30288853543,2.30288853541,2.59267825961,4.56797698401,4.56797698478,3.73440766598,3.33564828428,9.08058362854,8.67035851454,9.08058362854,7.77341077404,9.08058362834,9.08058362894,9.08058362894,9.08058362904,9.08058362904,6.60877668694
"t98",8.23626064294,9.909035713461,9.909035713461,9.865731924535,9.909035713435,9.909035713435,9.90903571344,9.90903571344,9.90903571344,9.14376836854,9.90903571374,9.90903571334,9.90903571334,9.90903571354,6.87321315395,9.90903571395,9.90903571395,4.22919754375,7.83265894984,7.83265894992,7.83265894992,7.83265894984,7.83265894964,7.83265894984,7.83265894984,7.83265894974,7.83265895084,7.83265895084,7.83265895084,7.83265895084,7.83265895054,7.83265895054,7.83265895061,7.83265895061,7.08861035021,6.22963563927,6.22963563927,6.22963563927,6.22963563917,6.22963563917,6.22963563927,6.22963563927,6.22963563927,6.22963563907,6.22963563907,6.22963563975,6.22963563975,6.22963563937,3.74105168077,5.68136895921,6.17177784111,6.17177784116,6.17177784116,6.17177784076,6.17177784076,6.17177784106,6.17177784104,6.17177784104,6.17177784104,6.17177784103,6.171777841045,6.171777841045,6.17177784105,6.17177784105,6.17177784126,6.17177784101,6.17177784101,6.17177784051,6.17177784051,6.1717778406,6.1717778406,5.21496607121,5.46160946461,5.26615734651,5.46160946461,3.64910167271,5.4616094649,5.4616094649,5.46160946486,5.46160946466,5.46160946506,5.46160946486,5.46160946486,5.461609464918,5.461609464918,5.46160946496,5.46160946496,4.51977184941,1.97670367741,1.97670367741,1.97670367741,1.97670367741,0.19922227364,0,0.94280504952,1.20615172082,1.91309209562,2.30288853543,2.30288853543,2.30288853543,2.30288853543,2.30288853541,2.59267825961,4.56797698401,4.56797698478,3.73440766598,3.33564828428,9.08058362854,8.67035851454,9.08058362854,7.77341077404,9.08058362834,9.08058362894,9.08058362894,9.08058362904,9.08058362904,6.60877668694
"t58",8.23626064302,9.909035713541,9.909035713541,9.865731924615,9.909035713515,9.909035713515,9.90903571352,9.90903571352,9.90903571352,9.14376836862,9.90903571382,9.90903571342,9.90903571342,9.90903571362,6.87321315403,9.90903571403,9.90903571403,4.22919754383,7.83265894992,7.83265895,7.83265895,7.83265894992,7.83265894972,7.83265894992,7.83265894992,7.83265894982,7.83265895092,7.83265895092,7.83265895092,7.83265895092,7.83265895062,7.83265895062,7.83265895069,7.83265895069,7.08861035029,6.22963563935,6.22963563935,6.22963563935,6.22963563925,6.22963563925,6.22963563935,6.22963563935,6.22963563935,6.22963563915,6.22963563915,6.22963563983,6.22963563983,6.22963563945,3.74105168085,5.68136895929,6.17177784119,6.17177784124,6.17177784124,6.17177784084,6.17177784084,6.17177784114,6.17177784112,6.17177784112,6.17177784112,6.17177784111,6.171777841125,6.171777841125,6.17177784113,6.17177784113,6.17177784134,6.17177784109,6.17177784109,6.17177784059,6.17177784059,6.17177784068,6.17177784068,5.21496607129,5.46160946469,5.26615734659,5.46160946469,3.64910167279,5.46160946498,5.46160946498,5.46160946494,5.46160946474,5.46160946514,5.46160946494,5.46160946494,5.461609464998,5.461609464998,5.46160946504,5.46160946504,4.51977184949,1.97670367749,1.97670367749,1.97670367749,1.97670367749,0.94280504952,0.94280504952,0,1.2061517209,1.9130920957,2.30288853551,2.30288853551,2.30288853551,2.30288853551,2.30288853549,2.59267825969,4.56797698409,4.56797698486,3.73440766606,3.33564828436,9.08058362862,8.67035851462,9.08058362862,7.77341077412,9.08058362842,9.08058362902,9.08058362902,9.08058362912,9.08058362912,6.60877668702
"t49",8.23626064292,9.909035713441,9.909035713441,9.865731924515,9.909035713415,9.909035713415,9.90903571342,9.90903571342,9.90903571342,9.14376836852,9.90903571372,9.90903571332,9.90903571332,9.90903571352,6.87321315393,9.90903571393,9.90903571393,4.22919754373,7.83265894982,7.8326589499,7.8326589499,7.83265894982,7.83265894962,7.83265894982,7.83265894982,7.83265894972,7.83265895082,7.83265895082,7.83265895082,7.83265895082,7.83265895052,7.83265895052,7.83265895059,7.83265895059,7.08861035019,6.22963563925,6.22963563925,6.22963563925,6.22963563915,6.22963563915,6.22963563925,6.22963563925,6.22963563925,6.22963563905,6.22963563905,6.22963563973,6.22963563973,6.22963563935,3.74105168075,5.68136895919,6.17177784109,6.17177784114,6.17177784114,6.17177784074,6.17177784074,6.17177784104,6.17177784102,6.17177784102,6.17177784102,6.17177784101,6.171777841025,6.171777841025,6.17177784103,6.17177784103,6.17177784124,6.17177784099,6.17177784099,6.17177784049,6.17177784049,6.17177784058,6.17177784058,5.21496607119,5.46160946459,5.26615734649,5.46160946459,3.64910167269,5.46160946488,5.46160946488,5.46160946484,5.46160946464,5.46160946504,5.46160946484,5.46160946484,5.461609464898,5.461609464898,5.46160946494,5.46160946494,4.51977184939,1.97670367739,1.97670367739,1.97670367739,1.97670367739,1.20615172082,1.20615172082,1.2061517209,0,1.9130920956,2.30288853541,2.30288853541,2.30288853541,2.30288853541,2.30288853539,2.59267825959,4.56797698399,4.56797698476,3.73440766596,3.33564828426,9.08058362852,8.67035851452,9.08058362852,7.77341077402,9.08058362832,9.08058362892,9.08058362892,9.08058362902,9.08058362902,6.60877668692
"t38",8.23626064292,9.909035713441,9.909035713441,9.865731924515,9.909035713415,9.909035713415,9.90903571342,9.90903571342,9.90903571342,9.14376836852,9.90903571372,9.90903571332,9.90903571332,9.90903571352,6.87321315393,9.90903571393,9.90903571393,4.22919754373,7.83265894982,7.8326589499,7.8326589499,7.83265894982,7.83265894962,7.83265894982,7.83265894982,7.83265894972,7.83265895082,7.83265895082,7.83265895082,7.83265895082,7.83265895052,7.83265895052,7.83265895059,7.83265895059,7.08861035019,6.22963563925,6.22963563925,6.22963563925,6.22963563915,6.22963563915,6.22963563925,6.22963563925,6.22963563925,6.22963563905,6.22963563905,6.22963563973,6.22963563973,6.22963563935,3.74105168075,5.68136895919,6.17177784109,6.17177784114,6.17177784114,6.17177784074,6.17177784074,6.17177784104,6.17177784102,6.17177784102,6.17177784102,6.17177784101,6.171777841025,6.171777841025,6.17177784103,6.17177784103,6.17177784124,6.17177784099,6.17177784099,6.17177784049,6.17177784049,6.17177784058,6.17177784058,5.21496607119,5.46160946459,5.26615734649,5.46160946459,3.64910167269,5.46160946488,5.46160946488,5.46160946484,5.46160946464,5.46160946504,5.46160946484,5.46160946484,5.461609464898,5.461609464898,5.46160946494,5.46160946494,4.51977184939,1.97670367739,1.97670367739,1.97670367739,1.97670367739,1.91309209562,1.91309209562,1.9130920957,1.9130920956,0,2.30288853541,2.30288853541,2.30288853541,2.30288853541,2.30288853539,2.59267825959,4.56797698399,4.56797698476,3.73440766596,3.33564828426,9.08058362852,8.67035851452,9.08058362852,7.77341077402,9.08058362832,9.08058362892,9.08058362892,9.08058362902,9.08058362902,6.60877668692
"t68",8.23626064295,9.909035713471,9.909035713471,9.865731924545,9.909035713445,9.909035713445,9.90903571345,9.90903571345,9.90903571345,9.14376836855,9.90903571375,9.90903571335,9.90903571335,9.90903571355,6.87321315396,9.90903571396,9.90903571396,4.22919754376,7.83265894985,7.83265894993,7.83265894993,7.83265894985,7.83265894965,7.83265894985,7.83265894985,7.83265894975,7.83265895085,7.83265895085,7.83265895085,7.83265895085,7.83265895055,7.83265895055,7.83265895062,7.83265895062,7.08861035022,6.22963563928,6.22963563928,6.22963563928,6.22963563918,6.22963563918,6.22963563928,6.22963563928,6.22963563928,6.22963563908,6.22963563908,6.22963563976,6.22963563976,6.22963563938,3.74105168078,5.68136895922,6.17177784112,6.17177784117,6.17177784117,6.17177784077,6.17177784077,6.17177784107,6.17177784105,6.17177784105,6.17177784105,6.17177784104,6.171777841055,6.171777841055,6.17177784106,6.17177784106,6.17177784127,6.17177784102,6.17177784102,6.17177784052,6.17177784052,6.17177784061,6.17177784061,5.21496607122,5.46160946462,5.26615734652,5.46160946462,3.64910167272,5.46160946491,5.46160946491,5.46160946487,5.46160946467,5.46160946507,5.46160946487,5.46160946487,5.461609464928,5.461609464928,5.46160946497,5.46160946497,4.51977184942,2.30288853542,2.30288853542,2.30288853542,2.30288853542,2.30288853543,2.30288853543,2.30288853551,2.30288853541,2.30288853541,0,0.758187919,1.387009328,1.387009328,1.57469374042,2.59267825962,4.56797698402,4.56797698479,3.73440766599,3.33564828429,9.08058362855,8.67035851455,9.08058362855,7.77341077405,9.08058362835,9.08058362895,9.08058362895,9.08058362905,9.08058362905,6.60877668695
"t69",8.23626064295,9.909035713471,9.909035713471,9.865731924545,9.909035713445,9.909035713445,9.90903571345,9.90903571345,9.90903571345,9.14376836855,9.90903571375,9.90903571335,9.90903571335,9.90903571355,6.87321315396,9.90903571396,9.90903571396,4.22919754376,7.83265894985,7.83265894993,7.83265894993,7.83265894985,7.83265894965,7.83265894985,7.83265894985,7.83265894975,7.83265895085,7.83265895085,7.83265895085,7.83265895085,7.83265895055,7.83265895055,7.83265895062,7.83265895062,7.08861035022,6.22963563928,6.22963563928,6.22963563928,6.22963563918,6.22963563918,6.22963563928,6.22963563928,6.22963563928,6.22963563908,6.22963563908,6.22963563976,6.22963563976,6.22963563938,3.74105168078,5.68136895922,6.17177784112,6.17177784117,6.17177784117,6.17177784077,6.17177784077,6.17177784107,6.17177784105,6.17177784105,6.17177784105,6.17177784104,6.171777841055,6.171777841055,6.17177784106,6.17177784106,6.17177784127,6.17177784102,6.17177784102,6.17177784052,6.17177784052,6.17177784061,6.17177784061,5.21496607122,5.46160946462,5.26615734652,5.46160946462,3.64910167272,5.46160946491,5.46160946491,5.46160946487,5.46160946467,5.46160946507,5.46160946487,5.46160946487,5.461609464928,5.461609464928,5.46160946497,5.46160946497,4.51977184942,2.30288853542,2.30288853542,2.30288853542,2.30288853542,2.30288853543,2.30288853543,2.30288853551,2.30288853541,2.30288853541,0.758187919,0,1.387009328,1.387009328,1.57469374042,2.59267825962,4.56797698402,4.56797698479,3.73440766599,3.33564828429,9.08058362855,8.67035851455,9.08058362855,7.77341077405,9.08058362835,9.08058362895,9.08058362895,9.08058362905,9.08058362905,6.60877668695
"t82",8.23626064295,9.909035713471,9.909035713471,9.865731924545,9.909035713445,9.909035713445,9.90903571345,9.90903571345,9.90903571345,9.14376836855,9.90903571375,9.90903571335,9.90903571335,9.90903571355,6.87321315396,9.90903571396,9.90903571396,4.22919754376,7.83265894985,7.83265894993,7.83265894993,7.83265894985,7.83265894965,7.83265894985,7.83265894985,7.83265894975,7.83265895085,7.83265895085,7.83265895085,7.83265895085,7.83265895055,7.83265895055,7.83265895062,7.83265895062,7.08861035022,6.22963563928,6.22963563928,6.22963563928,6.22963563918,6.22963563918,6.22963563928,6.22963563928,6.22963563928,6.22963563908,6.22963563908,6.22963563976,6.22963563976,6.22963563938,3.74105168078,5.68136895922,6.17177784112,6.17177784117,6.17177784117,6.17177784077,6.17177784077,6.17177784107,6.17177784105,6.17177784105,6.17177784105,6.17177784104,6.171777841055,6.171777841055,6.17177784106,6.17177784106,6.17177784127,6.17177784102,6.17177784102,6.17177784052,6.17177784052,6.17177784061,6.17177784061,5.21496607122,5.46160946462,5.26615734652,5.46160946462,3.64910167272,5.46160946491,5.46160946491,5.46160946487,5.46160946467,5.46160946507,5.46160946487,5.46160946487,5.461609464928,5.461609464928,5.46160946497,5.46160946497,4.51977184942,2.30288853542,2.30288853542,2.30288853542,2.30288853542,2.30288853543,2.30288853543,2.30288853551,2.30288853541,2.30288853541,1.387009328,1.387009328,0,0.4186360336,1.57469374042,2.59267825962,4.56797698402,4.56797698479,3.73440766599,3.33564828429,9.08058362855,8.67035851455,9.08058362855,7.77341077405,9.08058362835,9.08058362895,9.08058362895,9.08058362905,9.08058362905,6.60877668695
"t83",8.23626064295,9.909035713471,9.909035713471,9.865731924545,9.909035713445,9.909035713445,9.90903571345,9.90903571345,9.90903571345,9.14376836855,9.90903571375,9.90903571335,9.90903571335,9.90903571355,6.87321315396,9.90903571396,9.90903571396,4.22919754376,7.83265894985,7.83265894993,7.83265894993,7.83265894985,7.83265894965,7.83265894985,7.83265894985,7.83265894975,7.83265895085,7.83265895085,7.83265895085,7.83265895085,7.83265895055,7.83265895055,7.83265895062,7.83265895062,7.08861035022,6.22963563928,6.22963563928,6.22963563928,6.22963563918,6.22963563918,6.22963563928,6.22963563928,6.22963563928,6.22963563908,6.22963563908,6.22963563976,6.22963563976,6.22963563938,3.74105168078,5.68136895922,6.17177784112,6.17177784117,6.17177784117,6.17177784077,6.17177784077,6.17177784107,6.17177784105,6.17177784105,6.17177784105,6.17177784104,6.171777841055,6.171777841055,6.17177784106,6.17177784106,6.17177784127,6.17177784102,6.17177784102,6.17177784052,6.17177784052,6.17177784061,6.17177784061,5.21496607122,5.46160946462,5.26615734652,5.46160946462,3.64910167272,5.46160946491,5.46160946491,5.46160946487,5.46160946467,5.46160946507,5.46160946487,5.46160946487,5.461609464928,5.461609464928,5.46160946497,5.46160946497,4.51977184942,2.30288853542,2.30288853542,2.30288853542,2.30288853542,2.30288853543,2.30288853543,2.30288853551,2.30288853541,2.30288853541,1.387009328,1.387009328,0.4186360336,0,1.57469374042,2.59267825962,4.56797698402,4.56797698479,3.73440766599,3.33564828429,9.08058362855,8.67035851455,9.08058362855,7.77341077405,9.08058362835,9.08058362895,9.08058362895,9.08058362905,9.08058362905,6.60877668695
"t41",8.23626064293,9.909035713451,9.909035713451,9.865731924525,9.909035713425,9.909035713425,9.90903571343,9.90903571343,9.90903571343,9.14376836853,9.90903571373,9.90903571333,9.90903571333,9.90903571353,6.87321315394,9.90903571394,9.90903571394,4.22919754374,7.83265894983,7.83265894991,7.83265894991,7.83265894983,7.83265894963,7.83265894983,7.83265894983,7.83265894973,7.83265895083,7.83265895083,7.83265895083,7.83265895083,7.83265895053,7.83265895053,7.8326589506,7.8326589506,7.0886103502,6.22963563926,6.22963563926,6.22963563926,6.22963563916,6.22963563916,6.22963563926,6.22963563926,6.22963563926,6.22963563906,6.22963563906,6.22963563974,6.22963563974,6.22963563936,3.74105168076,5.6813689592,6.1717778411,6.17177784115,6.17177784115,6.17177784075,6.17177784075,6.17177784105,6.17177784103,6.17177784103,6.17177784103,6.17177784102,6.171777841035,6.171777841035,6.17177784104,6.17177784104,6.17177784125,6.171777841,6.171777841,6.1717778405,6.1717778405,6.17177784059,6.17177784059,5.2149660712,5.4616094646,5.2661573465,5.4616094646,3.6491016727,5.46160946489,5.46160946489,5.46160946485,5.46160946465,5.46160946505,5.46160946485,5.46160946485,5.461609464908,5.461609464908,5.46160946495,5.46160946495,4.5197718494,2.3028885354,2.3028885354,2.3028885354,2.3028885354,2.30288853541,2.30288853541,2.30288853549,2.30288853539,2.30288853539,1.57469374042,1.57469374042,1.57469374042,1.57469374042,0,2.5926782596,4.567976984,4.56797698477,3.73440766597,3.33564828427,9.08058362853,8.67035851453,9.08058362853,7.77341077403,9.08058362833,9.08058362893,9.08058362893,9.08058362903,9.08058362903,6.60877668693
"t24",8.23626064333,9.909035713851,9.909035713851,9.865731924925,9.909035713825,9.909035713825,9.90903571383,9.90903571383,9.90903571383,9.14376836893,9.90903571413,9.90903571373,9.90903571373,9.90903571393,6.87321315434,9.90903571434,9.90903571434,4.22919754414,7.83265895023,7.83265895031,7.83265895031,7.83265895023,7.83265895003,7.83265895023,7.83265895023,7.83265895013,7.83265895123,7.83265895123,7.83265895123,7.83265895123,7.83265895093,7.83265895093,7.832658951,7.832658951,7.0886103506,6.22963563966,6.22963563966,6.22963563966,6.22963563956,6.22963563956,6.22963563966,6.22963563966,6.22963563966,6.22963563946,6.22963563946,6.22963564014,6.22963564014,6.22963563976,3.74105168116,5.6813689596,6.1717778415,6.17177784155,6.17177784155,6.17177784115,6.17177784115,6.17177784145,6.17177784143,6.17177784143,6.17177784143,6.17177784142,6.171777841435,6.171777841435,6.17177784144,6.17177784144,6.17177784165,6.1717778414,6.1717778414,6.1717778409,6.1717778409,6.17177784099,6.17177784099,5.2149660716,5.461609465,5.2661573469,5.461609465,3.6491016731,5.46160946529,5.46160946529,5.46160946525,5.46160946505,5.46160946545,5.46160946525,5.46160946525,5.461609465308,5.461609465308,5.46160946535,5.46160946535,4.5197718498,2.5926782596,2.5926782596,2.5926782596,2.5926782596,2.59267825961,2.59267825961,2.59267825969,2.59267825959,2.59267825959,2.59267825962,2.59267825962,2.59267825962,2.59267825962,2.5926782596,0,4.5679769844,4.56797698517,3.73440766637,3.33564828467,9.08058362893,8.67035851493,9.08058362893,7.77341077443,9.08058362873,9.08058362933,9.08058362933,9.08058362943,9.08058362943,6.60877668733
"t16",8.23626064253,9.909035713051,9.909035713051,9.865731924125,9.909035713025,9.909035713025,9.90903571303,9.90903571303,9.90903571303,9.14376836813,9.90903571333,9.90903571293,9.90903571293,9.90903571313,6.87321315354,9.90903571354,9.90903571354,4.22919754334,7.83265894943,7.83265894951,7.83265894951,7.83265894943,7.83265894923,7.83265894943,7.83265894943,7.83265894933,7.83265895043,7.83265895043,7.83265895043,7.83265895043,7.83265895013,7.83265895013,7.8326589502,7.8326589502,7.0886103498,6.22963563886,6.22963563886,6.22963563886,6.22963563876,6.22963563876,6.22963563886,6.22963563886,6.22963563886,6.22963563866,6.22963563866,6.22963563934,6.22963563934,6.22963563896,3.74105168036,5.6813689588,6.1717778407,6.17177784075,6.17177784075,6.17177784035,6.17177784035,6.17177784065,6.17177784063,6.17177784063,6.17177784063,6.17177784062,6.171777840635,6.171777840635,6.17177784064,6.17177784064,6.17177784085,6.1717778406,6.1717778406,6.1717778401,6.1717778401,6.17177784019,6.17177784019,5.2149660708,5.4616094642,5.2661573461,5.4616094642,3.6491016723,5.46160946449,5.46160946449,5.46160946445,5.46160946425,5.46160946465,5.46160946445,5.46160946445,5.461609464508,5.461609464508,5.46160946455,5.46160946455,4.519771849,4.567976984,4.567976984,4.567976984,4.567976984,4.56797698401,4.56797698401,4.56797698409,4.56797698399,4.56797698399,4.56797698402,4.56797698402,4.56797698402,4.56797698402,4.567976984,4.5679769844,0,3.29935456877,2.46578524997,2.06702586827,9.08058362813,8.67035851413,9.08058362813,7.77341077363,9.08058362793,9.08058362853,9.08058362853,9.08058362863,9.08058362863,6.60877668653
"t19",8.2362606433,9.909035713821,9.909035713821,9.865731924895,9.909035713795,9.909035713795,9.9090357138,9.9090357138,9.9090357138,9.1437683689,9.9090357141,9.9090357137,9.9090357137,9.9090357139,6.87321315431,9.90903571431,9.90903571431,4.22919754411,7.8326589502,7.83265895028,7.83265895028,7.8326589502,7.83265895,7.8326589502,7.8326589502,7.8326589501,7.8326589512,7.8326589512,7.8326589512,7.8326589512,7.8326589509,7.8326589509,7.83265895097,7.83265895097,7.08861035057,6.22963563963,6.22963563963,6.22963563963,6.22963563953,6.22963563953,6.22963563963,6.22963563963,6.22963563963,6.22963563943,6.22963563943,6.22963564011,6.22963564011,6.22963563973,3.74105168113,5.68136895957,6.17177784147,6.17177784152,6.17177784152,6.17177784112,6.17177784112,6.17177784142,6.1717778414,6.1717778414,6.1717778414,6.17177784139,6.171777841405,6.171777841405,6.17177784141,6.17177784141,6.17177784162,6.17177784137,6.17177784137,6.17177784087,6.17177784087,6.17177784096,6.17177784096,5.21496607157,5.46160946497,5.26615734687,5.46160946497,3.64910167307,5.46160946526,5.46160946526,5.46160946522,5.46160946502,5.46160946542,5.46160946522,5.46160946522,5.461609465278,5.461609465278,5.46160946532,5.46160946532,4.51977184977,4.56797698477,4.56797698477,4.56797698477,4.56797698477,4.56797698478,4.56797698478,4.56797698486,4.56797698476,4.56797698476,4.56797698479,4.56797698479,4.56797698479,4.56797698479,4.56797698477,4.56797698517,3.29935456877,0,2.3235169352,1.9247575535,9.0805836289,8.6703585149,9.0805836289,7.7734107744,9.0805836287,9.0805836293,9.0805836293,9.0805836294,9.0805836294,6.6087766873
